tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P
5105398,46020.0,46142.0,46278.0,46419.0,46533.0,46558.0,46789.0,46864.0,46967.0,47049.0,47142.0,47238.0,47372.0,47402.0,47696.0,47719.0,47735.0,47867.0,47916.0,47966.0,48003.0,48054.0,48100.0,48179.0,48234.0,48292.0,48328.0,48384.0,48448.0,48508.0,48548.0,48614.0,48669.0,48706.0,48759.0,48789.0,48831.0,48871.0,48929.0,48982.0
5107870,70320.0,70401.0,70491.0,70616.0,70717.0,70739.0,70944.0,71014.0,71109.0,71181.0,71264.0,71351.0,71471.0,71512.0,71790.0,71812.0,71827.0,71954.0,72000.0,72050.0,72093.0,72144.0,72194.0,72268.0,72320.0,72375.0,72413.0,72471.0,72536.0,72590.0,72626.0,72686.0,72741.0,72777.0,72830.0,72860.0,72901.0,72941.0,73002.0,73058.0
5107984,24420.0,24500.0,24589.0,24669.0,24733.0,24747.0,24877.0,24922.0,24984.0,25082.0,25165.0,25252.0,25383.0,25420.0,25669.0,25688.0,25703.0,25812.0,25855.0,25896.0,25934.0,25988.0,26028.0,26097.0,26145.0,26195.0,26226.0,26274.0,26328.0,26376.0,26408.0,26462.0,26508.0,26538.0,26582.0,26607.0,26636.0,26664.0,26735.0,26799.0
5108889,40620.0,40720.0,40831.0,40957.0,41059.0,41081.0,41288.0,41360.0,41457.0,41539.0,41638.0,41741.0,41865.0,41892.0,42164.0,42185.0,42200.0,42314.0,42358.0,42403.0,42436.0,42482.0,42522.0,42582.0,42624.0,42668.0,42700.0,42750.0,42806.0,42850.0,42879.0,42929.0,42975.0,43005.0,43049.0,43074.0,43111.0,43146.0,43195.0,43239.0
5109204,26220.0,26300.0,26389.0,26469.0,26533.0,26547.0,26677.0,26722.0,26784.0,26882.0,26965.0,27052.0,27183.0,27220.0,27469.0,27488.0,27503.0,27612.0,27655.0,27696.0,27734.0,27788.0,27828.0,27897.0,27945.0,27995.0,28026.0,28074.0,28128.0,28176.0,28208.0,28262.0,28308.0,28338.0,28382.0,28407.0,28436.0,28464.0,28535.0,28599.0
5109210,79320.0,79381.0,79449.0,79554.0,79639.0,79658.0,79830.0,79896.0,79986.0,80040.0,80112.0,80186.0,80291.0,80320.0,80567.0,80586.0,80600.0,80713.0,80755.0,80799.0,80834.0,80882.0,80924.0,80992.0,81039.0,81089.0,81125.0,81180.0,81242.0,81291.0,81323.0,81377.0,81428.0,81462.0,81511.0,81540.0,81576.0,81610.0,81653.0,81692.0
5109482,62520.0,62637.0,62766.0,62915.0,63035.0,63061.0,63304.0,63395.0,63519.0,63606.0,63702.0,63801.0,63942.0,63979.0,64293.0,64317.0,64335.0,64479.0,64529.0,64584.0,64628.0,64686.0,64747.0,64836.0,64898.0,64963.0,64999.0,65055.0,65119.0,65183.0,65225.0,65296.0,65349.0,65384.0,65435.0,65464.0,65506.0,65546.0,65618.0,65684.0
5110028,59520.0,59637.0,59766.0,59915.0,60035.0,60061.0,60304.0,60395.0,60519.0,60606.0,60702.0,60801.0,60942.0,60979.0,61293.0,61317.0,61335.0,61479.0,61529.0,61584.0,61628.0,61686.0,61747.0,61836.0,61898.0,61963.0,61999.0,62055.0,62119.0,62183.0,62225.0,62296.0,62349.0,62384.0,62435.0,62464.0,62506.0,62546.0,62618.0,62684.0
5110054,53220.0,53342.0,53478.0,53619.0,53733.0,53758.0,53989.0,54064.0,54167.0,54249.0,54342.0,54438.0,54572.0,54602.0,54896.0,54919.0,54935.0,55067.0,55116.0,55166.0,55203.0,55254.0,55300.0,55379.0,55434.0,55492.0,55528.0,55584.0,55648.0,55708.0,55748.0,55814.0,55869.0,55906.0,55959.0,55989.0,56031.0,56071.0,56129.0,56182.0
5110638,35220.0,35381.0,35559.0,35652.0,35727.0,35743.0,35895.0,35955.0,36037.0,36144.0,36232.0,36323.0,36482.0,36526.0,36814.0,36836.0,36852.0,36958.0,37007.0,37061.0,37095.0,37148.0,37202.0,37279.0,37333.0,37390.0,37429.0,37489.0,37555.0,37621.0,37665.0,37738.0,37788.0,37821.0,37869.0,37896.0,37939.0,37980.0,38029.0,38073.0
5110642,51420.0,51542.0,51678.0,51819.0,51933.0,51958.0,52189.0,52264.0,52367.0,52449.0,52542.0,52638.0,52772.0,52802.0,53096.0,53119.0,53135.0,53267.0,53316.0,53366.0,53403.0,53454.0,53500.0,53579.0,53634.0,53692.0,53728.0,53784.0,53848.0,53908.0,53948.0,54014.0,54069.0,54106.0,54159.0,54189.0,54231.0,54271.0,54329.0,54382.0
5110646,66720.0,66837.0,66966.0,67115.0,67235.0,67261.0,67504.0,67595.0,67719.0,67806.0,67902.0,68001.0,68142.0,68179.0,68493.0,68517.0,68535.0,68679.0,68729.0,68784.0,68828.0,68886.0,68947.0,69036.0,69098.0,69163.0,69199.0,69255.0,69319.0,69383.0,69425.0,69496.0,69549.0,69584.0,69635.0,69664.0,69706.0,69746.0,69818.0,69884.0
5111335,77520.0,77581.0,77649.0,77754.0,77839.0,77858.0,78030.0,78096.0,78186.0,78240.0,78312.0,78386.0,78491.0,78520.0,78767.0,78786.0,78800.0,78913.0,78955.0,78999.0,79034.0,79082.0,79124.0,79192.0,79239.0,79289.0,79325.0,79380.0,79442.0,79491.0,79523.0,79577.0,79628.0,79662.0,79711.0,79740.0,79776.0,79810.0,79853.0,79892.0
5111823,28020.0,28100.0,28189.0,28269.0,28333.0,28347.0,28477.0,28522.0,28584.0,28682.0,28765.0,28852.0,28983.0,29020.0,29269.0,29288.0,29303.0,29412.0,29455.0,29496.0,29534.0,29588.0,29628.0,29697.0,29745.0,29795.0,29826.0,29874.0,29928.0,29976.0,30008.0,30062.0,30108.0,30138.0,30182.0,30207.0,30236.0,30264.0,30335.0,30399.0
5113490,44220.0,44342.0,44478.0,44619.0,44733.0,44758.0,44989.0,45064.0,45167.0,45249.0,45342.0,45438.0,45572.0,45602.0,45896.0,45919.0,45935.0,46067.0,46116.0,46166.0,46203.0,46254.0,46300.0,46379.0,46434.0,46492.0,46528.0,46584.0,46648.0,46708.0,46748.0,46814.0,46869.0,46906.0,46959.0,46989.0,47031.0,47071.0,47129.0,47182.0
5114539,60120.0,60237.0,60366.0,60515.0,60635.0,60661.0,60904.0,60995.0,61119.0,61206.0,61302.0,61401.0,61542.0,61579.0,61893.0,61917.0,61935.0,62079.0,62129.0,62184.0,62228.0,62286.0,62347.0,62436.0,62498.0,62563.0,62599.0,62655.0,62719.0,62783.0,62825.0,62896.0,62949.0,62984.0,63035.0,63064.0,63106.0,63146.0,63218.0,63284.0
5114541,67920.0,68037.0,68166.0,68315.0,68435.0,68461.0,68704.0,68795.0,68919.0,69006.0,69102.0,69201.0,69342.0,69379.0,69693.0,69717.0,69735.0,69879.0,69929.0,69984.0,70028.0,70086.0,70147.0,70236.0,70298.0,70363.0,70399.0,70455.0,70519.0,70583.0,70625.0,70696.0,70749.0,70784.0,70835.0,70864.0,70906.0,70946.0,71018.0,71084.0
5115598,47820.0,47942.0,48078.0,48219.0,48333.0,48358.0,48589.0,48664.0,48767.0,48849.0,48942.0,49038.0,49172.0,49202.0,49496.0,49519.0,49535.0,49667.0,49716.0,49766.0,49803.0,49854.0,49900.0,49979.0,50034.0,50092.0,50128.0,50184.0,50248.0,50308.0,50348.0,50414.0,50469.0,50506.0,50559.0,50589.0,50631.0,50671.0,50729.0,50782.0
5115939,66120.0,66237.0,66366.0,66515.0,66635.0,66661.0,66904.0,66995.0,67119.0,67206.0,67302.0,67401.0,67542.0,67579.0,67893.0,67917.0,67935.0,68079.0,68129.0,68184.0,68228.0,68286.0,68347.0,68436.0,68498.0,68563.0,68599.0,68655.0,68719.0,68783.0,68825.0,68896.0,68949.0,68984.0,69035.0,69064.0,69106.0,69146.0,69218.0,69284.0
5115941,75720.0,75781.0,75849.0,75954.0,76039.0,76058.0,76230.0,76296.0,76386.0,76440.0,76512.0,76586.0,76691.0,76720.0,76967.0,76986.0,77000.0,77113.0,77155.0,77199.0,77234.0,77282.0,77324.0,77392.0,77439.0,77489.0,77525.0,77580.0,77642.0,77691.0,77723.0,77777.0,77828.0,77862.0,77911.0,77940.0,77976.0,78010.0,78053.0,78092.0
5115943,82920.0,82981.0,83049.0,83154.0,83239.0,83258.0,83430.0,83496.0,83586.0,83640.0,83712.0,83786.0,83891.0,83920.0,84167.0,84186.0,84200.0,84313.0,84355.0,84399.0,84434.0,84482.0,84524.0,84592.0,84639.0,84689.0,84725.0,84780.0,84842.0,84891.0,84923.0,84977.0,85028.0,85062.0,85111.0,85140.0,85176.0,85210.0,85253.0,85292.0
