tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P
5086165,63000.0,63063.0,63142.0,63240.0,63255.0,63276.0,63300.0,63360.0,63480.0,63540.0,63600.0,63629.0,63720.0,63780.0,63822.0,63880.0,63960.0,64008.0,64080.0,64128.0,64200.0,64260.0,64354.0,64415.0,64440.0,64500.0,64560.0,64620.0,64662.0,64740.0,64800.0,64854.0,64876.0,64920.0,64952.0,64989.0,65040.0,65100.0,65145.0,65220.0,65265.0,65301.0,65350.0,65400.0,65580.0,65709.0,65801.0,65866.0,65912.0,66000.0,66077.0,66162.0,66360.0,66420.0,66480.0,66660.0,66743.0,66780.0,66809.0,66840.0,66905.0,66971.0,67011.0,67091.0,67136.0,67200.0
5086873,26280.0,26334.0,26402.0,26485.0,26500.0,26522.0,26547.0,26587.0,26685.0,26723.0,26737.0,26765.0,26851.0,26907.0,26952.0,27014.0,27099.0,27159.0,27251.0,27302.0,27379.0,27420.0,27529.0,27600.0,27630.0,27692.0,27749.0,27840.0,27897.0,28003.0,28040.0,28102.0,28127.0,28180.0,28230.0,28288.0,28367.0,28427.0,28472.0,28549.0,28608.0,28656.0,28720.0,28785.0,28953.0,29140.0,29273.0,29367.0,29433.0,29560.0,29629.0,29706.0,29885.0,29927.0,29965.0,30079.0,30128.0,30150.0,30198.0,30250.0,30301.0,30353.0,30384.0,30447.0,30482.0,30532.0
5086875,37620.0,37695.0,37789.0,37904.0,37920.0,37943.0,37970.0,38019.0,38120.0,38169.0,38186.0,38221.0,38331.0,38403.0,38439.0,38489.0,38557.0,38605.0,38677.0,38721.0,38787.0,38813.0,38911.0,38975.0,39002.0,39043.0,39083.0,39150.0,39199.0,39291.0,39315.0,39365.0,39386.0,39428.0,39467.0,39513.0,39577.0,39622.0,39664.0,39735.0,39781.0,39819.0,39869.0,39921.0,40099.0,40314.0,40467.0,40575.0,40651.0,40796.0,40869.0,40950.0,41139.0,41174.0,41212.0,41327.0,41377.0,41399.0,41443.0,41492.0,41543.0,41594.0,41625.0,41687.0,41722.0,41771.0
5086877,47880.0,47966.0,48073.0,48205.0,48221.0,48244.0,48270.0,48330.0,48427.0,48472.0,48489.0,48527.0,48645.0,48722.0,48754.0,48799.0,48860.0,48903.0,48969.0,49007.0,49064.0,49088.0,49171.0,49225.0,49248.0,49289.0,49330.0,49389.0,49441.0,49538.0,49563.0,49615.0,49636.0,49679.0,49735.0,49801.0,49892.0,49950.0,49988.0,50053.0,50105.0,50147.0,50203.0,50261.0,50449.0,50648.0,50790.0,50890.0,50961.0,51095.0,51173.0,51260.0,51462.0,51503.0,51552.0,51697.0,51744.0,51765.0,51807.0,51853.0,51905.0,51958.0,51990.0,52054.0,52090.0,52141.0
5086879,58680.0,58756.0,58852.0,58970.0,58990.0,59019.0,59052.0,59119.0,59257.0,59295.0,59311.0,59353.0,59485.0,59571.0,59611.0,59667.0,59744.0,59788.0,59854.0,59893.0,59952.0,59978.0,60068.0,60126.0,60151.0,60199.0,60237.0,60325.0,60396.0,60527.0,60552.0,60607.0,60629.0,60675.0,60747.0,60832.0,60947.0,61001.0,61046.0,61121.0,61175.0,61219.0,61277.0,61337.0,61552.0,61788.0,61956.0,62074.0,62157.0,62316.0,62406.0,62506.0,62739.0,62788.0,62851.0,63039.0,63101.0,63129.0,63211.0,63301.0,63363.0,63425.0,63463.0,63539.0,63581.0,63642.0
5086881,70200.0,70265.0,70347.0,70448.0,70462.0,70482.0,70505.0,70543.0,70611.0,70649.0,70663.0,70690.0,70775.0,70831.0,70861.0,70902.0,70958.0,70991.0,71040.0,71071.0,71119.0,71143.0,71215.0,71262.0,71281.0,71319.0,71359.0,71419.0,71469.0,71563.0,71587.0,71631.0,71649.0,71685.0,71728.0,71779.0,71849.0,71904.0,71937.0,71994.0,72037.0,72072.0,72119.0,72169.0,72324.0,72524.0,72666.0,72766.0,72837.0,72973.0,73030.0,73093.0,73240.0,73272.0,73299.0,73381.0,73429.0,73450.0,73482.0,73517.0,73569.0,73622.0,73654.0,73718.0,73754.0,73805.0
5087287,25740.0,25794.0,25862.0,25945.0,25960.0,25982.0,26007.0,26047.0,26145.0,26183.0,26197.0,26225.0,26311.0,26367.0,26412.0,26474.0,26559.0,26619.0,26711.0,26762.0,26839.0,26880.0,26989.0,27060.0,27090.0,27152.0,27209.0,27300.0,27357.0,27463.0,27500.0,27562.0,27587.0,27640.0,27690.0,27748.0,27827.0,27887.0,27932.0,28009.0,28068.0,28116.0,28180.0,28245.0,28413.0,28600.0,28733.0,28827.0,28893.0,29020.0,29089.0,29166.0,29345.0,29387.0,29425.0,29539.0,29588.0,29610.0,29658.0,29710.0,29761.0,29813.0,29844.0,29907.0,29942.0,29992.0
5087289,37080.0,37155.0,37249.0,37364.0,37380.0,37403.0,37430.0,37479.0,37580.0,37629.0,37646.0,37681.0,37791.0,37863.0,37899.0,37949.0,38017.0,38065.0,38137.0,38181.0,38247.0,38273.0,38371.0,38435.0,38462.0,38503.0,38543.0,38610.0,38659.0,38751.0,38775.0,38825.0,38846.0,38888.0,38927.0,38973.0,39037.0,39082.0,39124.0,39195.0,39241.0,39279.0,39329.0,39381.0,39559.0,39774.0,39927.0,40035.0,40111.0,40256.0,40329.0,40410.0,40599.0,40634.0,40672.0,40787.0,40837.0,40859.0,40903.0,40952.0,41003.0,41054.0,41085.0,41147.0,41182.0,41231.0
5087291,47340.0,47426.0,47533.0,47665.0,47681.0,47704.0,47730.0,47790.0,47887.0,47932.0,47949.0,47987.0,48105.0,48182.0,48214.0,48259.0,48320.0,48363.0,48429.0,48467.0,48524.0,48548.0,48631.0,48685.0,48708.0,48749.0,48790.0,48849.0,48901.0,48998.0,49023.0,49075.0,49096.0,49139.0,49195.0,49261.0,49352.0,49410.0,49448.0,49513.0,49565.0,49607.0,49663.0,49721.0,49909.0,50108.0,50250.0,50350.0,50421.0,50555.0,50633.0,50720.0,50922.0,50963.0,51012.0,51157.0,51204.0,51225.0,51267.0,51313.0,51365.0,51418.0,51450.0,51514.0,51550.0,51601.0
5087293,58140.0,58216.0,58312.0,58430.0,58450.0,58479.0,58512.0,58579.0,58717.0,58755.0,58771.0,58813.0,58945.0,59031.0,59071.0,59127.0,59204.0,59248.0,59314.0,59353.0,59412.0,59438.0,59528.0,59586.0,59611.0,59659.0,59697.0,59785.0,59856.0,59987.0,60012.0,60067.0,60089.0,60135.0,60207.0,60292.0,60407.0,60461.0,60506.0,60581.0,60635.0,60679.0,60737.0,60797.0,61012.0,61248.0,61416.0,61534.0,61617.0,61776.0,61866.0,61966.0,62199.0,62248.0,62311.0,62499.0,62561.0,62589.0,62671.0,62761.0,62823.0,62885.0,62923.0,62999.0,63041.0,63102.0
5087295,69600.0,69665.0,69747.0,69848.0,69862.0,69882.0,69905.0,69943.0,70011.0,70049.0,70063.0,70090.0,70175.0,70231.0,70261.0,70302.0,70358.0,70391.0,70440.0,70471.0,70519.0,70543.0,70615.0,70662.0,70681.0,70719.0,70759.0,70819.0,70869.0,70963.0,70987.0,71031.0,71049.0,71085.0,71128.0,71179.0,71249.0,71304.0,71337.0,71394.0,71437.0,71472.0,71519.0,71569.0,71724.0,71924.0,72066.0,72166.0,72237.0,72373.0,72430.0,72493.0,72640.0,72672.0,72699.0,72781.0,72829.0,72850.0,72882.0,72917.0,72969.0,73022.0,73054.0,73118.0,73154.0,73205.0
5087297,80400.0,80455.0,80524.0,80609.0,80618.0,80631.0,80647.0,80692.0,80746.0,80769.0,80778.0,80793.0,80839.0,80868.0,80905.0,80957.0,81028.0,81075.0,81145.0,81161.0,81186.0,81212.0,81267.0,81302.0,81317.0,81339.0,81362.0,81389.0,81416.0,81467.0,81486.0,81527.0,81544.0,81578.0,81611.0,81650.0,81704.0,81730.0,81755.0,81796.0,81832.0,81862.0,81902.0,81943.0,82059.0,82267.0,82415.0,82519.0,82593.0,82734.0,82791.0,82854.0,83002.0,83043.0,83077.0,83177.0,83232.0,83256.0,83276.0,83298.0,83363.0,83428.0,83467.0,83547.0,83591.0,83654.0
5087682,36000.0,36061.0,36137.0,36230.0,36250.0,36279.0,36311.0,36336.0,36420.0,36452.0,36465.0,36486.0,36552.0,36595.0,36635.0,36691.0,36767.0,36814.0,36885.0,36911.0,36951.0,36975.0,37061.0,37117.0,37140.0,37196.0,37265.0,37329.0,37377.0,37466.0,37495.0,37545.0,37566.0,37608.0,37641.0,37680.0,37734.0,37841.0,37879.0,37944.0,37998.0,38042.0,38101.0,38162.0,38281.0,38522.0,38693.0,38814.0,38899.0,39063.0,39115.0,39172.0,39306.0,39329.0,39353.0,39423.0,39449.0,39461.0,39479.0,39499.0,39547.0,39596.0,39625.0,39684.0,39717.0,39764.0
5088128,27900.0,27957.0,28028.0,28116.0,28135.0,28163.0,28195.0,28252.0,28405.0,28467.0,28486.0,28527.0,28655.0,28738.0,28789.0,28860.0,28958.0,29011.0,29090.0,29145.0,29228.0,29255.0,29370.0,29444.0,29475.0,29532.0,29604.0,29707.0,29771.0,29889.0,29913.0,29979.0,30006.0,30060.0,30111.0,30172.0,30254.0,30317.0,30363.0,30442.0,30510.0,30566.0,30641.0,30718.0,30929.0,31224.0,31434.0,31582.0,31686.0,31885.0,31955.0,32033.0,32214.0,32256.0,32293.0,32405.0,32443.0,32460.0,32509.0,32563.0,32619.0,32675.0,32709.0,32778.0,32816.0,32871.0
5088130,39240.0,39315.0,39409.0,39524.0,39540.0,39563.0,39590.0,39639.0,39740.0,39789.0,39806.0,39841.0,39951.0,40023.0,40059.0,40109.0,40177.0,40225.0,40297.0,40341.0,40407.0,40433.0,40531.0,40595.0,40622.0,40663.0,40703.0,40770.0,40819.0,40911.0,40935.0,40985.0,41006.0,41048.0,41087.0,41133.0,41197.0,41242.0,41284.0,41355.0,41401.0,41439.0,41489.0,41541.0,41719.0,41934.0,42087.0,42195.0,42271.0,42416.0,42489.0,42570.0,42759.0,42794.0,42832.0,42947.0,42997.0,43019.0,43063.0,43112.0,43163.0,43214.0,43245.0,43307.0,43342.0,43391.0
5088132,49500.0,49586.0,49693.0,49825.0,49841.0,49864.0,49890.0,49950.0,50047.0,50092.0,50109.0,50147.0,50265.0,50342.0,50374.0,50419.0,50480.0,50523.0,50589.0,50627.0,50684.0,50708.0,50791.0,50845.0,50868.0,50909.0,50950.0,51009.0,51061.0,51158.0,51183.0,51235.0,51256.0,51299.0,51355.0,51421.0,51512.0,51570.0,51608.0,51673.0,51725.0,51767.0,51823.0,51881.0,52069.0,52268.0,52410.0,52510.0,52581.0,52715.0,52793.0,52880.0,53082.0,53123.0,53172.0,53317.0,53364.0,53385.0,53427.0,53473.0,53525.0,53578.0,53610.0,53674.0,53710.0,53761.0
5088134,60300.0,60380.0,60479.0,60602.0,60616.0,60636.0,60659.0,60703.0,60779.0,60828.0,60845.0,60889.0,61028.0,61119.0,61159.0,61215.0,61291.0,61345.0,61427.0,61462.0,61516.0,61557.0,61668.0,61740.0,61770.0,61832.0,61879.0,61952.0,62018.0,62140.0,62162.0,62219.0,62242.0,62289.0,62340.0,62400.0,62482.0,62541.0,62592.0,62678.0,62743.0,62796.0,62867.0,62941.0,63130.0,63405.0,63601.0,63739.0,63836.0,64023.0,64101.0,64188.0,64389.0,64422.0,64474.0,64628.0,64678.0,64700.0,64772.0,64851.0,64914.0,64977.0,65015.0,65092.0,65135.0,65196.0
5088511,54600.0,54663.0,54742.0,54840.0,54855.0,54876.0,54900.0,54960.0,55080.0,55140.0,55200.0,55229.0,55320.0,55380.0,55422.0,55480.0,55560.0,55608.0,55680.0,55728.0,55800.0,55860.0,55954.0,56015.0,56040.0,56100.0,56160.0,56220.0,56283.0,56400.0,56460.0,56514.0,56536.0,56580.0,56628.0,56684.0,56760.0,56820.0,56865.0,56940.0,56985.0,57021.0,57070.0,57120.0,57360.0,57508.0,57613.0,57687.0,57739.0,57840.0,57917.0,58002.0,58200.0,58260.0,58305.0,58440.0,58482.0,58500.0,58529.0,58560.0,58625.0,58691.0,58731.0,58811.0,58856.0,58920.0
5088601,37800.0,37861.0,37937.0,38030.0,38050.0,38079.0,38111.0,38136.0,38220.0,38252.0,38265.0,38286.0,38352.0,38395.0,38435.0,38491.0,38567.0,38614.0,38685.0,38711.0,38751.0,38775.0,38861.0,38917.0,38940.0,38996.0,39065.0,39129.0,39177.0,39266.0,39295.0,39345.0,39366.0,39408.0,39441.0,39480.0,39534.0,39641.0,39679.0,39744.0,39798.0,39842.0,39901.0,39962.0,40081.0,40322.0,40493.0,40614.0,40699.0,40863.0,40915.0,40972.0,41106.0,41129.0,41153.0,41223.0,41249.0,41261.0,41279.0,41299.0,41347.0,41396.0,41425.0,41484.0,41517.0,41564.0
5088605,57000.0,57063.0,57142.0,57240.0,57255.0,57276.0,57300.0,57360.0,57480.0,57540.0,57600.0,57619.0,57680.0,57720.0,57762.0,57820.0,57900.0,57948.0,58020.0,58068.0,58140.0,58200.0,58294.0,58355.0,58380.0,58440.0,58500.0,58560.0,58623.0,58740.0,58800.0,58854.0,58876.0,58920.0,58968.0,59024.0,59100.0,59160.0,59205.0,59280.0,59325.0,59361.0,59410.0,59460.0,59640.0,59769.0,59861.0,59926.0,59972.0,60060.0,60124.0,60195.0,60360.0,60420.0,60465.0,60600.0,60642.0,60660.0,60689.0,60720.0,60785.0,60851.0,60891.0,60971.0,61016.0,61080.0
5088753,21960.0,21998.0,22045.0,22103.0,22110.0,22120.0,22131.0,22167.0,22215.0,22237.0,22245.0,22260.0,22306.0,22335.0,22350.0,22370.0,22398.0,22424.0,22464.0,22481.0,22506.0,22519.0,22582.0,22623.0,22639.0,22668.0,22703.0,22741.0,22773.0,22832.0,22866.0,22898.0,22911.0,22938.0,22970.0,23008.0,23060.0,23100.0,23144.0,23218.0,23242.0,23262.0,23288.0,23315.0,23478.0,23645.0,23764.0,23848.0,23907.0,24020.0,24069.0,24123.0,24250.0,24288.0,24314.0,24393.0,24423.0,24436.0,24466.0,24498.0,24563.0,24628.0,24667.0,24747.0,24791.0,24854.0
5088755,32760.0,32835.0,32929.0,33045.0,33063.0,33089.0,33118.0,33164.0,33275.0,33327.0,33345.0,33376.0,33473.0,33536.0,33570.0,33617.0,33682.0,33731.0,33804.0,33855.0,33933.0,33953.0,34053.0,34118.0,34145.0,34206.0,34256.0,34305.0,34355.0,34447.0,34470.0,34523.0,34544.0,34588.0,34621.0,34660.0,34714.0,34775.0,34819.0,34893.0,34947.0,34991.0,35050.0,35110.0,35326.0,35563.0,35731.0,35850.0,35934.0,36094.0,36161.0,36235.0,36407.0,36448.0,36480.0,36576.0,36606.0,36619.0,36670.0,36726.0,36777.0,36828.0,36859.0,36921.0,36956.0,37005.0
5088757,43560.0,43635.0,43729.0,43844.0,43860.0,43883.0,43910.0,43959.0,44060.0,44109.0,44126.0,44161.0,44271.0,44343.0,44379.0,44429.0,44497.0,44545.0,44617.0,44661.0,44727.0,44753.0,44851.0,44915.0,44942.0,44983.0,45023.0,45090.0,45139.0,45231.0,45255.0,45305.0,45326.0,45368.0,45407.0,45453.0,45517.0,45562.0,45604.0,45675.0,45721.0,45759.0,45809.0,45861.0,46039.0,46254.0,46407.0,46515.0,46591.0,46736.0,46809.0,46890.0,47079.0,47114.0,47152.0,47267.0,47317.0,47339.0,47383.0,47432.0,47483.0,47534.0,47565.0,47627.0,47662.0,47711.0
5088759,54360.0,54430.0,54517.0,54625.0,54640.0,54662.0,54688.0,54757.0,54826.0,54875.0,54893.0,54930.0,55045.0,55119.0,55159.0,55215.0,55291.0,55363.0,55473.0,55529.0,55615.0,55640.0,55721.0,55774.0,55796.0,55844.0,55880.0,55998.0,56056.0,56164.0,56195.0,56256.0,56281.0,56331.0,56386.0,56451.0,56538.0,56602.0,56640.0,56703.0,56758.0,56803.0,56862.0,56923.0,57133.0,57377.0,57551.0,57673.0,57759.0,57925.0,58038.0,58164.0,58456.0,58512.0,58565.0,58725.0,58800.0,58833.0,58910.0,58995.0,59055.0,59116.0,59153.0,59227.0,59268.0,59326.0
5088761,65700.0,65765.0,65846.0,65945.0,65966.0,65997.0,66032.0,66083.0,66177.0,66226.0,66244.0,66287.0,66423.0,66511.0,66541.0,66583.0,66640.0,66696.0,66780.0,66809.0,66852.0,66879.0,66979.0,67044.0,67070.0,67113.0,67137.0,67214.0,67273.0,67382.0,67411.0,67457.0,67476.0,67515.0,67550.0,67591.0,67648.0,67696.0,67732.0,67794.0,67839.0,67876.0,67925.0,67976.0,68130.0,68313.0,68443.0,68535.0,68600.0,68722.0,68807.0,68901.0,69121.0,69162.0,69205.0,69335.0,69389.0,69413.0,69453.0,69496.0,69545.0,69594.0,69624.0,69684.0,69717.0,69765.0
5089045,59400.0,59463.0,59542.0,59640.0,59655.0,59676.0,59700.0,59760.0,59880.0,59940.0,60000.0,60019.0,60080.0,60120.0,60162.0,60220.0,60300.0,60348.0,60420.0,60468.0,60540.0,60600.0,60694.0,60755.0,60780.0,60840.0,60900.0,60960.0,61023.0,61140.0,61200.0,61254.0,61276.0,61320.0,61368.0,61424.0,61500.0,61560.0,61605.0,61680.0,61725.0,61761.0,61810.0,61860.0,62040.0,62169.0,62261.0,62326.0,62372.0,62460.0,62524.0,62595.0,62760.0,62820.0,62865.0,63000.0,63042.0,63060.0,63089.0,63120.0,63185.0,63251.0,63291.0,63371.0,63416.0,63480.0
5089452,49800.0,49863.0,49942.0,50040.0,50055.0,50076.0,50100.0,50160.0,50280.0,50340.0,50400.0,50429.0,50520.0,50580.0,50622.0,50680.0,50760.0,50808.0,50880.0,50928.0,51000.0,51060.0,51154.0,51215.0,51240.0,51300.0,51360.0,51420.0,51483.0,51600.0,51660.0,51714.0,51736.0,51780.0,51844.0,51919.0,52020.0,52080.0,52125.0,52200.0,52245.0,52281.0,52330.0,52380.0,52620.0,52768.0,52873.0,52947.0,52999.0,53100.0,53177.0,53262.0,53460.0,53520.0,53565.0,53700.0,53742.0,53760.0,53789.0,53820.0,53885.0,53951.0,53991.0,54071.0,54116.0,54180.0
5089882,27360.0,27417.0,27488.0,27576.0,27595.0,27623.0,27655.0,27712.0,27865.0,27927.0,27946.0,27987.0,28115.0,28198.0,28249.0,28320.0,28418.0,28471.0,28550.0,28605.0,28688.0,28715.0,28830.0,28904.0,28935.0,28992.0,29064.0,29167.0,29231.0,29349.0,29373.0,29439.0,29466.0,29520.0,29571.0,29632.0,29714.0,29777.0,29823.0,29902.0,29970.0,30026.0,30101.0,30178.0,30389.0,30684.0,30894.0,31042.0,31146.0,31345.0,31415.0,31493.0,31674.0,31716.0,31753.0,31865.0,31903.0,31920.0,31969.0,32023.0,32079.0,32135.0,32169.0,32238.0,32276.0,32331.0
5089884,38700.0,38775.0,38869.0,38984.0,39000.0,39023.0,39050.0,39099.0,39200.0,39249.0,39266.0,39301.0,39411.0,39483.0,39519.0,39569.0,39637.0,39685.0,39757.0,39801.0,39867.0,39893.0,39991.0,40055.0,40082.0,40123.0,40163.0,40230.0,40279.0,40371.0,40395.0,40445.0,40466.0,40508.0,40547.0,40593.0,40657.0,40702.0,40744.0,40815.0,40861.0,40899.0,40949.0,41001.0,41179.0,41394.0,41547.0,41655.0,41731.0,41876.0,41949.0,42030.0,42219.0,42254.0,42292.0,42407.0,42457.0,42479.0,42523.0,42572.0,42623.0,42674.0,42705.0,42767.0,42802.0,42851.0
5089888,59760.0,59840.0,59939.0,60062.0,60076.0,60096.0,60119.0,60163.0,60239.0,60288.0,60305.0,60349.0,60488.0,60579.0,60619.0,60675.0,60751.0,60805.0,60887.0,60922.0,60976.0,61017.0,61128.0,61200.0,61230.0,61292.0,61339.0,61412.0,61478.0,61600.0,61622.0,61679.0,61702.0,61749.0,61800.0,61860.0,61942.0,62001.0,62052.0,62138.0,62203.0,62256.0,62327.0,62401.0,62590.0,62865.0,63061.0,63199.0,63296.0,63483.0,63561.0,63648.0,63849.0,63882.0,63934.0,64088.0,64138.0,64160.0,64232.0,64311.0,64374.0,64437.0,64475.0,64552.0,64595.0,64656.0
5090165,63600.0,63663.0,63742.0,63840.0,63855.0,63876.0,63900.0,63960.0,64080.0,64140.0,64200.0,64229.0,64320.0,64380.0,64422.0,64480.0,64560.0,64608.0,64680.0,64728.0,64800.0,64860.0,64954.0,65015.0,65040.0,65100.0,65160.0,65220.0,65262.0,65340.0,65400.0,65454.0,65476.0,65520.0,65552.0,65589.0,65640.0,65700.0,65745.0,65820.0,65865.0,65901.0,65950.0,66000.0,66180.0,66328.0,66433.0,66507.0,66559.0,66660.0,66737.0,66822.0,67020.0,67080.0,67140.0,67320.0,67403.0,67440.0,67469.0,67500.0,67565.0,67631.0,67671.0,67751.0,67796.0,67860.0
5092018,36900.0,36961.0,37037.0,37130.0,37150.0,37179.0,37211.0,37236.0,37320.0,37352.0,37365.0,37386.0,37452.0,37495.0,37535.0,37591.0,37667.0,37714.0,37785.0,37811.0,37851.0,37875.0,37961.0,38017.0,38040.0,38096.0,38165.0,38229.0,38277.0,38366.0,38395.0,38445.0,38466.0,38508.0,38541.0,38580.0,38634.0,38741.0,38779.0,38844.0,38898.0,38942.0,39001.0,39062.0,39181.0,39422.0,39593.0,39714.0,39799.0,39963.0,40015.0,40072.0,40206.0,40229.0,40253.0,40323.0,40349.0,40361.0,40379.0,40399.0,40447.0,40496.0,40525.0,40584.0,40617.0,40664.0
5092020,45600.0,45663.0,45742.0,45840.0,45855.0,45876.0,45900.0,45960.0,46080.0,46140.0,46200.0,46229.0,46320.0,46380.0,46422.0,46480.0,46560.0,46608.0,46680.0,46728.0,46800.0,46860.0,46954.0,47015.0,47040.0,47100.0,47160.0,47220.0,47283.0,47400.0,47460.0,47514.0,47536.0,47580.0,47644.0,47719.0,47820.0,47880.0,47925.0,48000.0,48045.0,48081.0,48130.0,48180.0,48420.0,48568.0,48673.0,48747.0,48799.0,48900.0,48977.0,49062.0,49260.0,49320.0,49365.0,49500.0,49542.0,49560.0,49589.0,49620.0,49685.0,49751.0,49791.0,49871.0,49916.0,49980.0
5092022,55800.0,55863.0,55942.0,56040.0,56055.0,56076.0,56100.0,56160.0,56280.0,56340.0,56400.0,56429.0,56520.0,56580.0,56622.0,56680.0,56760.0,56808.0,56880.0,56928.0,57000.0,57060.0,57154.0,57215.0,57240.0,57300.0,57360.0,57420.0,57483.0,57600.0,57660.0,57714.0,57736.0,57780.0,57828.0,57884.0,57960.0,58020.0,58065.0,58140.0,58185.0,58221.0,58270.0,58320.0,58560.0,58708.0,58813.0,58887.0,58939.0,59040.0,59117.0,59202.0,59400.0,59460.0,59505.0,59640.0,59682.0,59700.0,59729.0,59760.0,59825.0,59891.0,59931.0,60011.0,60056.0,60120.0
5092819,41400.0,41461.0,41537.0,41630.0,41650.0,41679.0,41711.0,41736.0,41820.0,41852.0,41865.0,41886.0,41952.0,41995.0,42035.0,42091.0,42167.0,42214.0,42285.0,42311.0,42351.0,42375.0,42461.0,42517.0,42540.0,42596.0,42665.0,42729.0,42777.0,42866.0,42895.0,42945.0,42966.0,43008.0,43041.0,43080.0,43134.0,43241.0,43279.0,43344.0,43398.0,43442.0,43501.0,43562.0,43681.0,43922.0,44093.0,44214.0,44299.0,44463.0,44515.0,44572.0,44706.0,44729.0,44753.0,44823.0,44849.0,44861.0,44879.0,44899.0,44947.0,44996.0,45025.0,45084.0,45117.0,45164.0
5092821,51000.0,51063.0,51142.0,51240.0,51255.0,51276.0,51300.0,51360.0,51480.0,51540.0,51600.0,51629.0,51720.0,51780.0,51822.0,51880.0,51960.0,52008.0,52080.0,52128.0,52200.0,52260.0,52354.0,52415.0,52440.0,52500.0,52560.0,52620.0,52683.0,52800.0,52860.0,52914.0,52936.0,52980.0,53044.0,53119.0,53220.0,53280.0,53325.0,53400.0,53445.0,53481.0,53530.0,53580.0,53820.0,53968.0,54073.0,54147.0,54199.0,54300.0,54377.0,54462.0,54660.0,54720.0,54765.0,54900.0,54942.0,54960.0,54989.0,55020.0,55085.0,55151.0,55191.0,55271.0,55316.0,55380.0
5092823,61200.0,61263.0,61342.0,61440.0,61455.0,61476.0,61500.0,61560.0,61680.0,61740.0,61800.0,61829.0,61920.0,61980.0,62022.0,62080.0,62160.0,62208.0,62280.0,62328.0,62400.0,62460.0,62554.0,62615.0,62640.0,62700.0,62760.0,62820.0,62862.0,62940.0,63000.0,63054.0,63076.0,63120.0,63152.0,63189.0,63240.0,63300.0,63345.0,63420.0,63465.0,63501.0,63550.0,63600.0,63780.0,63909.0,64001.0,64066.0,64112.0,64200.0,64277.0,64362.0,64560.0,64620.0,64680.0,64860.0,64943.0,64980.0,65009.0,65040.0,65105.0,65171.0,65211.0,65291.0,65336.0,65400.0
5092827,79200.0,79263.0,79342.0,79440.0,79455.0,79476.0,79500.0,79560.0,79620.0,79680.0,79740.0,79759.0,79820.0,79860.0,79888.0,79927.0,79980.0,80028.0,80100.0,80124.0,80160.0,80220.0,80314.0,80375.0,80400.0,80460.0,80520.0,80580.0,80622.0,80700.0,80760.0,80814.0,80836.0,80880.0,80928.0,80984.0,81060.0,81120.0,81142.0,81180.0,81210.0,81234.0,81266.0,81300.0,81420.0,81531.0,81610.0,81666.0,81705.0,81780.0,81844.0,81915.0,82080.0,82140.0,82170.0,82260.0,82302.0,82320.0,82349.0,82380.0,82434.0,82489.0,82522.0,82589.0,82626.0,82680.0
5093222,51600.0,51663.0,51742.0,51840.0,51855.0,51876.0,51900.0,51960.0,52080.0,52140.0,52200.0,52229.0,52320.0,52380.0,52422.0,52480.0,52560.0,52608.0,52680.0,52728.0,52800.0,52860.0,52954.0,53015.0,53040.0,53100.0,53160.0,53220.0,53283.0,53400.0,53460.0,53514.0,53536.0,53580.0,53644.0,53719.0,53820.0,53880.0,53925.0,54000.0,54045.0,54081.0,54130.0,54180.0,54420.0,54568.0,54673.0,54747.0,54799.0,54900.0,54977.0,55062.0,55260.0,55320.0,55365.0,55500.0,55542.0,55560.0,55589.0,55620.0,55685.0,55751.0,55791.0,55871.0,55916.0,55980.0
5093226,71100.0,71163.0,71242.0,71340.0,71355.0,71376.0,71400.0,71460.0,71520.0,71580.0,71640.0,71659.0,71720.0,71760.0,71788.0,71827.0,71880.0,71928.0,72000.0,72048.0,72120.0,72180.0,72274.0,72335.0,72360.0,72420.0,72480.0,72540.0,72603.0,72720.0,72780.0,72834.0,72856.0,72900.0,72964.0,73039.0,73140.0,73200.0,73245.0,73320.0,73365.0,73401.0,73450.0,73500.0,73680.0,73809.0,73901.0,73966.0,74012.0,74100.0,74177.0,74262.0,74460.0,74520.0,74565.0,74700.0,74783.0,74820.0,74849.0,74880.0,74945.0,75011.0,75051.0,75131.0,75176.0,75240.0
5093228,80100.0,80163.0,80242.0,80340.0,80355.0,80376.0,80400.0,80460.0,80520.0,80580.0,80640.0,80659.0,80720.0,80760.0,80788.0,80827.0,80880.0,80928.0,81000.0,81024.0,81060.0,81120.0,81214.0,81275.0,81300.0,81360.0,81420.0,81480.0,81522.0,81600.0,81660.0,81714.0,81736.0,81780.0,81828.0,81884.0,81960.0,82020.0,82042.0,82080.0,82110.0,82134.0,82166.0,82200.0,82320.0,82431.0,82510.0,82566.0,82605.0,82680.0,82744.0,82815.0,82980.0,83040.0,83070.0,83160.0,83202.0,83220.0,83249.0,83280.0,83334.0,83389.0,83422.0,83489.0,83526.0,83580.0
