tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P
5085665,60000.0,60104.0,60190.0,60269.0,60310.0,60472.0,60596.0,60627.0,60674.0,60701.0,60772.0,60837.0,60885.0,60930.0,61041.0,61163.0,61278.0,61386.0,61467.0,61544.0,61629.0,61682.0,61726.0,61761.0,61808.0,61913.0,61940.0,61992.0,62053.0,62108.0,62144.0,62193.0,62229.0,62276.0,62368.0,62436.0,62479.0,62524.0,62586.0,62683.0,62975.0,63236.0,63446.0,63517.0,63666.0,63693.0,63736.0,63790.0,63858.0,63967.0,64022.0
5085863,21600.0,21656.0,21744.0,21824.0,21839.0,21896.0,21940.0,21978.0,22035.0,22069.0,22138.0,22201.0,22248.0,22283.0,22369.0,22434.0,22495.0,22536.0,22579.0,22645.0,22694.0,22724.0,22763.0,22794.0,22837.0,22929.0,22952.0,22997.0,23050.0,23094.0,23123.0,23163.0,23190.0,23226.0,23308.0,23368.0,23414.0,23449.0,23497.0,23571.0,23777.0,23903.0,24004.0,24080.0,24148.0,24175.0,24218.0,24272.0,24340.0,24449.0,24504.0
5085865,31200.0,31290.0,31376.0,31455.0,31476.0,31558.0,31621.0,31660.0,31718.0,31751.0,31849.0,31938.0,32003.0,32042.0,32137.0,32227.0,32312.0,32361.0,32424.0,32548.0,32620.0,32665.0,32709.0,32744.0,32792.0,32897.0,32923.0,32973.0,33032.0,33090.0,33129.0,33180.0,33221.0,33274.0,33359.0,33432.0,33479.0,33540.0,33624.0,33753.0,34288.0,34576.0,34807.0,34876.0,34992.0,35019.0,35062.0,35116.0,35184.0,35292.0,35347.0
5085867,40800.0,40866.0,40946.0,41020.0,41037.0,41105.0,41157.0,41189.0,41237.0,41264.0,41339.0,41408.0,41458.0,41495.0,41586.0,41662.0,41734.0,41782.0,41844.0,41932.0,41993.0,42031.0,42072.0,42105.0,42149.0,42254.0,42281.0,42334.0,42397.0,42452.0,42489.0,42539.0,42571.0,42613.0,42698.0,42777.0,42824.0,42857.0,42903.0,42974.0,43221.0,43411.0,43564.0,43618.0,43696.0,43722.0,43765.0,43819.0,43887.0,43995.0,44050.0
5085869,50400.0,50466.0,50546.0,50620.0,50637.0,50705.0,50757.0,50789.0,50837.0,50864.0,50939.0,51008.0,51058.0,51095.0,51186.0,51262.0,51334.0,51382.0,51444.0,51532.0,51593.0,51631.0,51672.0,51705.0,51749.0,51854.0,51881.0,51934.0,51997.0,52052.0,52089.0,52139.0,52171.0,52213.0,52298.0,52377.0,52424.0,52457.0,52503.0,52574.0,52821.0,53011.0,53164.0,53218.0,53296.0,53322.0,53365.0,53419.0,53487.0,53595.0,53650.0
5085871,61200.0,61304.0,61390.0,61469.0,61510.0,61672.0,61796.0,61827.0,61874.0,61901.0,61972.0,62037.0,62085.0,62130.0,62241.0,62363.0,62478.0,62586.0,62667.0,62744.0,62829.0,62882.0,62926.0,62961.0,63008.0,63113.0,63140.0,63192.0,63253.0,63308.0,63344.0,63393.0,63429.0,63476.0,63568.0,63636.0,63679.0,63724.0,63786.0,63883.0,64175.0,64436.0,64646.0,64717.0,64866.0,64893.0,64936.0,64990.0,65058.0,65167.0,65222.0
5087123,23400.0,23475.0,23560.0,23638.0,23657.0,23732.0,23789.0,23830.0,23891.0,23926.0,23999.0,24066.0,24114.0,24151.0,24242.0,24319.0,24392.0,24437.0,24494.0,24598.0,24656.0,24692.0,24732.0,24764.0,24808.0,24907.0,24932.0,24992.0,25063.0,25115.0,25150.0,25197.0,25243.0,25303.0,25403.0,25474.0,25518.0,25568.0,25637.0,25745.0,26142.0,26304.0,26435.0,26502.0,26608.0,26635.0,26678.0,26732.0,26800.0,26909.0,26964.0
5087125,33600.0,33690.0,33776.0,33855.0,33876.0,33958.0,34021.0,34060.0,34118.0,34151.0,34249.0,34338.0,34403.0,34442.0,34537.0,34627.0,34712.0,34761.0,34824.0,34948.0,35020.0,35065.0,35109.0,35144.0,35192.0,35297.0,35323.0,35373.0,35432.0,35490.0,35529.0,35580.0,35621.0,35674.0,35759.0,35832.0,35879.0,35940.0,36024.0,36153.0,36688.0,36976.0,37207.0,37276.0,37392.0,37419.0,37462.0,37516.0,37584.0,37692.0,37747.0
5087127,43200.0,43266.0,43346.0,43420.0,43437.0,43505.0,43557.0,43589.0,43637.0,43664.0,43739.0,43808.0,43858.0,43895.0,43986.0,44062.0,44134.0,44182.0,44244.0,44332.0,44393.0,44431.0,44472.0,44505.0,44549.0,44654.0,44681.0,44734.0,44797.0,44852.0,44889.0,44939.0,44971.0,45013.0,45098.0,45177.0,45224.0,45257.0,45303.0,45374.0,45621.0,45811.0,45964.0,46018.0,46096.0,46122.0,46165.0,46219.0,46287.0,46395.0,46450.0
5087129,52800.0,52866.0,52946.0,53020.0,53037.0,53105.0,53157.0,53189.0,53237.0,53264.0,53339.0,53408.0,53458.0,53495.0,53586.0,53662.0,53734.0,53782.0,53844.0,53932.0,53993.0,54031.0,54072.0,54105.0,54149.0,54254.0,54281.0,54334.0,54397.0,54452.0,54489.0,54539.0,54571.0,54613.0,54698.0,54777.0,54824.0,54857.0,54903.0,54974.0,55221.0,55411.0,55564.0,55618.0,55696.0,55722.0,55765.0,55819.0,55887.0,55995.0,56050.0
5087131,63600.0,63679.0,63765.0,63844.0,63874.0,63991.0,64080.0,64110.0,64155.0,64181.0,64253.0,64319.0,64368.0,64405.0,64497.0,64581.0,64660.0,64709.0,64769.0,64833.0,64898.0,64939.0,64979.0,65011.0,65056.0,65161.0,65187.0,65238.0,65297.0,65344.0,65375.0,65417.0,65449.0,65490.0,65573.0,65638.0,65676.0,65711.0,65760.0,65836.0,66045.0,66216.0,66354.0,66414.0,66526.0,66552.0,66595.0,66649.0,66716.0,66823.0,66877.0
5088727,32400.0,32470.0,32542.0,32608.0,32621.0,32672.0,32710.0,32734.0,32771.0,32792.0,32839.0,32882.0,32914.0,32948.0,33031.0,33071.0,33108.0,33125.0,33162.0,33239.0,33285.0,33314.0,33330.0,33342.0,33359.0,33447.0,33469.0,33526.0,33593.0,33627.0,33650.0,33681.0,33708.0,33743.0,33780.0,33816.0,33861.0,33884.0,33916.0,33966.0,34206.0,34302.0,34379.0,34405.0,34439.0,34458.0,34489.0,34528.0,34577.0,34655.0,34695.0
5088729,39600.0,39652.0,39731.0,39803.0,39817.0,39872.0,39914.0,39946.0,39994.0,40021.0,40088.0,40149.0,40194.0,40229.0,40316.0,40374.0,40429.0,40453.0,40477.0,40554.0,40605.0,40636.0,40666.0,40690.0,40723.0,40808.0,40829.0,40869.0,40916.0,40959.0,40988.0,41027.0,41059.0,41101.0,41167.0,41239.0,41289.0,41322.0,41368.0,41439.0,41674.0,41841.0,41975.0,42007.0,42079.0,42103.0,42142.0,42191.0,42252.0,42350.0,42399.0
5088731,46800.0,46852.0,46931.0,47003.0,47017.0,47072.0,47114.0,47146.0,47194.0,47221.0,47288.0,47349.0,47394.0,47429.0,47516.0,47574.0,47629.0,47653.0,47677.0,47754.0,47805.0,47836.0,47866.0,47890.0,47923.0,48008.0,48029.0,48069.0,48116.0,48159.0,48188.0,48227.0,48259.0,48301.0,48367.0,48439.0,48489.0,48522.0,48568.0,48639.0,48874.0,49041.0,49175.0,49207.0,49279.0,49303.0,49342.0,49391.0,49452.0,49550.0,49599.0
5088733,55200.0,55259.0,55335.0,55404.0,55418.0,55472.0,55514.0,55548.0,55599.0,55629.0,55692.0,55750.0,55792.0,55828.0,55916.0,55988.0,56055.0,56085.0,56122.0,56195.0,56261.0,56302.0,56336.0,56363.0,56399.0,56488.0,56510.0,56547.0,56590.0,56630.0,56657.0,56692.0,56730.0,56780.0,56838.0,56885.0,56929.0,56954.0,56989.0,57043.0,57248.0,57488.0,57681.0,57703.0,57770.0,57794.0,57833.0,57882.0,57943.0,58041.0,58091.0
5088735,64200.0,64262.0,64335.0,64401.0,64412.0,64455.0,64488.0,64504.0,64528.0,64542.0,64600.0,64653.0,64691.0,64719.0,64789.0,64859.0,64924.0,64962.0,64988.0,65067.0,65126.0,65162.0,65197.0,65225.0,65262.0,65337.0,65356.0,65400.0,65451.0,65508.0,65546.0,65598.0,65620.0,65650.0,65710.0,65765.0,65792.0,65815.0,65847.0,65896.0,66048.0,66358.0,66607.0,66646.0,66670.0,66697.0,66740.0,66794.0,66862.0,66971.0,67026.0
5089306,30600.0,30670.0,30742.0,30808.0,30821.0,30872.0,30910.0,30934.0,30971.0,30992.0,31039.0,31082.0,31114.0,31148.0,31231.0,31271.0,31308.0,31325.0,31362.0,31439.0,31485.0,31514.0,31530.0,31542.0,31559.0,31647.0,31669.0,31726.0,31793.0,31827.0,31850.0,31881.0,31908.0,31943.0,31980.0,32016.0,32061.0,32084.0,32116.0,32166.0,32406.0,32502.0,32579.0,32605.0,32639.0,32658.0,32689.0,32728.0,32777.0,32855.0,32895.0
5089308,37800.0,37852.0,37931.0,38003.0,38017.0,38072.0,38114.0,38146.0,38194.0,38221.0,38288.0,38349.0,38394.0,38429.0,38516.0,38574.0,38629.0,38653.0,38677.0,38754.0,38805.0,38836.0,38866.0,38890.0,38923.0,39008.0,39029.0,39069.0,39116.0,39159.0,39188.0,39227.0,39259.0,39301.0,39367.0,39439.0,39489.0,39522.0,39568.0,39639.0,39874.0,40041.0,40175.0,40207.0,40279.0,40303.0,40342.0,40391.0,40452.0,40550.0,40599.0
5089312,53400.0,53459.0,53535.0,53604.0,53618.0,53672.0,53714.0,53748.0,53799.0,53829.0,53892.0,53950.0,53992.0,54028.0,54116.0,54188.0,54255.0,54285.0,54322.0,54395.0,54461.0,54502.0,54536.0,54563.0,54599.0,54688.0,54710.0,54747.0,54790.0,54830.0,54857.0,54892.0,54930.0,54980.0,55038.0,55085.0,55129.0,55154.0,55189.0,55243.0,55448.0,55688.0,55881.0,55903.0,55970.0,55994.0,56033.0,56082.0,56143.0,56241.0,56291.0
5089314,62400.0,62462.0,62535.0,62601.0,62612.0,62655.0,62688.0,62704.0,62728.0,62742.0,62800.0,62853.0,62891.0,62919.0,62989.0,63059.0,63124.0,63162.0,63188.0,63267.0,63326.0,63362.0,63397.0,63425.0,63462.0,63537.0,63556.0,63600.0,63651.0,63708.0,63746.0,63798.0,63820.0,63850.0,63910.0,63965.0,63992.0,64015.0,64047.0,64096.0,64248.0,64558.0,64807.0,64846.0,64870.0,64897.0,64940.0,64994.0,65062.0,65171.0,65226.0
5089316,70200.0,70319.0,70393.0,70461.0,70476.0,70536.0,70583.0,70608.0,70645.0,70667.0,70729.0,70785.0,70826.0,70857.0,70932.0,70984.0,71033.0,71057.0,71088.0,71182.0,71222.0,71247.0,71279.0,71304.0,71339.0,71416.0,71436.0,71480.0,71532.0,71570.0,71596.0,71630.0,71671.0,71726.0,71800.0,71894.0,71934.0,71956.0,71986.0,72033.0,72200.0,72362.0,72492.0,72554.0,72625.0,72652.0,72695.0,72749.0,72817.0,72926.0,72981.0
5090010,26100.0,26175.0,26260.0,26338.0,26357.0,26432.0,26489.0,26530.0,26591.0,26626.0,26699.0,26766.0,26814.0,26851.0,26942.0,27019.0,27092.0,27137.0,27194.0,27298.0,27356.0,27392.0,27432.0,27464.0,27508.0,27607.0,27632.0,27692.0,27763.0,27815.0,27850.0,27897.0,27943.0,28003.0,28103.0,28174.0,28218.0,28268.0,28337.0,28445.0,28842.0,29004.0,29135.0,29202.0,29308.0,29335.0,29378.0,29432.0,29500.0,29609.0,29664.0
5090012,36000.0,36072.0,36152.0,36226.0,36242.0,36305.0,36354.0,36390.0,36443.0,36474.0,36550.0,36619.0,36669.0,36705.0,36795.0,36864.0,36928.0,36972.0,37032.0,37139.0,37212.0,37258.0,37300.0,37334.0,37381.0,37489.0,37516.0,37566.0,37624.0,37678.0,37714.0,37763.0,37797.0,37841.0,37935.0,38019.0,38065.0,38105.0,38160.0,38246.0,38616.0,38835.0,39012.0,39068.0,39150.0,39177.0,39220.0,39274.0,39342.0,39451.0,39506.0
5090014,45600.0,45666.0,45746.0,45820.0,45837.0,45905.0,45957.0,45989.0,46037.0,46064.0,46139.0,46208.0,46258.0,46295.0,46386.0,46462.0,46534.0,46582.0,46644.0,46732.0,46793.0,46831.0,46872.0,46905.0,46949.0,47054.0,47081.0,47134.0,47197.0,47252.0,47289.0,47339.0,47371.0,47413.0,47498.0,47577.0,47624.0,47657.0,47703.0,47774.0,48021.0,48211.0,48364.0,48418.0,48496.0,48522.0,48565.0,48619.0,48687.0,48795.0,48850.0
5090016,55200.0,55283.0,55371.0,55451.0,55473.0,55559.0,55625.0,55657.0,55705.0,55733.0,55805.0,55871.0,55920.0,55964.0,56071.0,56157.0,56238.0,56311.0,56368.0,56448.0,56520.0,56564.0,56610.0,56647.0,56698.0,56795.0,56819.0,56871.0,56931.0,56986.0,57023.0,57072.0,57106.0,57151.0,57253.0,57335.0,57379.0,57417.0,57469.0,57550.0,57833.0,58081.0,58280.0,58364.0,58500.0,58527.0,58570.0,58624.0,58692.0,58801.0,58856.0
5090018,66000.0,66079.0,66165.0,66244.0,66274.0,66391.0,66480.0,66510.0,66555.0,66581.0,66653.0,66719.0,66768.0,66805.0,66897.0,66981.0,67060.0,67109.0,67169.0,67233.0,67298.0,67339.0,67379.0,67411.0,67456.0,67561.0,67587.0,67638.0,67697.0,67744.0,67775.0,67817.0,67849.0,67890.0,67973.0,68038.0,68076.0,68111.0,68160.0,68236.0,68445.0,68616.0,68754.0,68814.0,68926.0,68952.0,68995.0,69049.0,69116.0,69223.0,69277.0
5090204,24300.0,24375.0,24460.0,24538.0,24557.0,24632.0,24689.0,24730.0,24791.0,24826.0,24899.0,24966.0,25014.0,25051.0,25142.0,25219.0,25292.0,25337.0,25394.0,25498.0,25556.0,25592.0,25632.0,25664.0,25708.0,25807.0,25832.0,25892.0,25963.0,26015.0,26050.0,26097.0,26143.0,26203.0,26303.0,26374.0,26418.0,26468.0,26537.0,26645.0,27042.0,27204.0,27335.0,27402.0,27508.0,27535.0,27578.0,27632.0,27700.0,27809.0,27864.0
5090206,34800.0,34872.0,34952.0,35026.0,35042.0,35105.0,35154.0,35190.0,35243.0,35274.0,35350.0,35419.0,35469.0,35505.0,35595.0,35664.0,35728.0,35772.0,35832.0,35939.0,36012.0,36058.0,36100.0,36134.0,36181.0,36289.0,36316.0,36366.0,36424.0,36478.0,36514.0,36563.0,36597.0,36641.0,36735.0,36819.0,36865.0,36905.0,36960.0,37046.0,37416.0,37635.0,37812.0,37868.0,37950.0,37977.0,38020.0,38074.0,38142.0,38251.0,38306.0
5090208,44400.0,44466.0,44546.0,44620.0,44637.0,44705.0,44757.0,44789.0,44837.0,44864.0,44939.0,45008.0,45058.0,45095.0,45186.0,45262.0,45334.0,45382.0,45444.0,45532.0,45593.0,45631.0,45672.0,45705.0,45749.0,45854.0,45881.0,45934.0,45997.0,46052.0,46089.0,46139.0,46171.0,46213.0,46298.0,46377.0,46424.0,46457.0,46503.0,46574.0,46821.0,47011.0,47164.0,47218.0,47296.0,47322.0,47365.0,47419.0,47487.0,47595.0,47650.0
5090210,54000.0,54066.0,54146.0,54220.0,54237.0,54305.0,54357.0,54389.0,54437.0,54464.0,54539.0,54608.0,54658.0,54695.0,54786.0,54862.0,54934.0,54982.0,55044.0,55132.0,55193.0,55231.0,55272.0,55305.0,55349.0,55454.0,55481.0,55534.0,55597.0,55652.0,55689.0,55739.0,55771.0,55813.0,55898.0,55977.0,56024.0,56057.0,56103.0,56174.0,56421.0,56611.0,56764.0,56818.0,56896.0,56922.0,56965.0,57019.0,57087.0,57195.0,57250.0
5090212,64800.0,64879.0,64965.0,65044.0,65074.0,65191.0,65280.0,65310.0,65355.0,65381.0,65453.0,65519.0,65568.0,65605.0,65697.0,65781.0,65860.0,65909.0,65969.0,66033.0,66098.0,66139.0,66179.0,66211.0,66256.0,66361.0,66387.0,66438.0,66497.0,66544.0,66575.0,66617.0,66649.0,66690.0,66773.0,66838.0,66876.0,66911.0,66960.0,67036.0,67245.0,67416.0,67554.0,67614.0,67726.0,67752.0,67795.0,67849.0,67916.0,68023.0,68077.0
5093442,22500.0,22556.0,22644.0,22724.0,22739.0,22796.0,22840.0,22878.0,22935.0,22969.0,23038.0,23101.0,23148.0,23183.0,23269.0,23334.0,23395.0,23436.0,23479.0,23545.0,23594.0,23624.0,23663.0,23694.0,23737.0,23829.0,23852.0,23897.0,23950.0,23994.0,24023.0,24063.0,24090.0,24126.0,24208.0,24268.0,24314.0,24349.0,24397.0,24471.0,24677.0,24803.0,24904.0,24980.0,25048.0,25075.0,25118.0,25172.0,25240.0,25349.0,25404.0
5093444,32400.0,32490.0,32576.0,32655.0,32676.0,32758.0,32821.0,32860.0,32918.0,32951.0,33049.0,33138.0,33203.0,33242.0,33337.0,33427.0,33512.0,33561.0,33624.0,33748.0,33820.0,33865.0,33909.0,33944.0,33992.0,34097.0,34123.0,34173.0,34232.0,34290.0,34329.0,34380.0,34421.0,34474.0,34559.0,34632.0,34679.0,34740.0,34824.0,34953.0,35488.0,35776.0,36007.0,36076.0,36192.0,36219.0,36262.0,36316.0,36384.0,36492.0,36547.0
5093446,42000.0,42066.0,42146.0,42220.0,42237.0,42305.0,42357.0,42389.0,42437.0,42464.0,42539.0,42608.0,42658.0,42695.0,42786.0,42862.0,42934.0,42982.0,43044.0,43132.0,43193.0,43231.0,43272.0,43305.0,43349.0,43454.0,43481.0,43534.0,43597.0,43652.0,43689.0,43739.0,43771.0,43813.0,43898.0,43977.0,44024.0,44057.0,44103.0,44174.0,44421.0,44611.0,44764.0,44818.0,44896.0,44922.0,44965.0,45019.0,45087.0,45195.0,45250.0
5093448,51600.0,51666.0,51746.0,51820.0,51837.0,51905.0,51957.0,51989.0,52037.0,52064.0,52139.0,52208.0,52258.0,52295.0,52386.0,52462.0,52534.0,52582.0,52644.0,52732.0,52793.0,52831.0,52872.0,52905.0,52949.0,53054.0,53081.0,53134.0,53197.0,53252.0,53289.0,53339.0,53371.0,53413.0,53498.0,53577.0,53624.0,53657.0,53703.0,53774.0,54021.0,54211.0,54364.0,54418.0,54496.0,54522.0,54565.0,54619.0,54687.0,54795.0,54850.0
5093450,62400.0,62504.0,62590.0,62669.0,62710.0,62872.0,62996.0,63027.0,63074.0,63101.0,63172.0,63237.0,63285.0,63330.0,63441.0,63563.0,63678.0,63786.0,63867.0,63944.0,64029.0,64082.0,64126.0,64161.0,64208.0,64313.0,64340.0,64392.0,64453.0,64508.0,64544.0,64593.0,64629.0,64676.0,64768.0,64836.0,64879.0,64924.0,64986.0,65083.0,65375.0,65636.0,65846.0,65917.0,66066.0,66093.0,66136.0,66190.0,66258.0,66367.0,66422.0
5095650,28800.0,28935.0,29021.0,29100.0,29120.0,29201.0,29263.0,29318.0,29400.0,29447.0,29548.0,29640.0,29707.0,29757.0,29880.0,29989.0,30091.0,30157.0,30235.0,30345.0,30416.0,30460.0,30517.0,30563.0,30625.0,30727.0,30753.0,30813.0,30883.0,30949.0,30993.0,31051.0,31103.0,31171.0,31283.0,31377.0,31436.0,31525.0,31648.0,31837.0,32272.0,32604.0,32872.0,32986.0,33124.0,33151.0,33194.0,33248.0,33316.0,33425.0,33480.0
5095652,39600.0,39666.0,39746.0,39820.0,39837.0,39905.0,39957.0,39989.0,40037.0,40064.0,40139.0,40208.0,40258.0,40295.0,40386.0,40462.0,40534.0,40582.0,40644.0,40732.0,40793.0,40831.0,40872.0,40905.0,40949.0,41054.0,41081.0,41134.0,41197.0,41252.0,41289.0,41339.0,41371.0,41413.0,41498.0,41577.0,41624.0,41657.0,41703.0,41774.0,42021.0,42211.0,42364.0,42418.0,42496.0,42522.0,42565.0,42619.0,42687.0,42795.0,42850.0
5095654,49200.0,49266.0,49346.0,49420.0,49437.0,49505.0,49557.0,49589.0,49637.0,49664.0,49739.0,49808.0,49858.0,49895.0,49986.0,50062.0,50134.0,50182.0,50244.0,50332.0,50393.0,50431.0,50472.0,50505.0,50549.0,50654.0,50681.0,50734.0,50797.0,50852.0,50889.0,50939.0,50971.0,51013.0,51098.0,51177.0,51224.0,51257.0,51303.0,51374.0,51621.0,51811.0,51964.0,52018.0,52096.0,52122.0,52165.0,52219.0,52287.0,52395.0,52450.0
5095656,58800.0,58883.0,58971.0,59051.0,59073.0,59159.0,59225.0,59257.0,59305.0,59333.0,59405.0,59471.0,59520.0,59564.0,59671.0,59757.0,59838.0,59911.0,59968.0,60048.0,60120.0,60164.0,60210.0,60247.0,60298.0,60395.0,60419.0,60471.0,60531.0,60586.0,60623.0,60672.0,60706.0,60751.0,60853.0,60935.0,60979.0,61017.0,61069.0,61150.0,61433.0,61681.0,61880.0,61964.0,62100.0,62127.0,62170.0,62224.0,62292.0,62401.0,62456.0
5096132,41400.0,41452.0,41531.0,41603.0,41617.0,41672.0,41714.0,41746.0,41794.0,41821.0,41888.0,41949.0,41994.0,42029.0,42116.0,42174.0,42229.0,42253.0,42277.0,42354.0,42405.0,42436.0,42466.0,42490.0,42523.0,42608.0,42629.0,42669.0,42716.0,42759.0,42788.0,42827.0,42859.0,42901.0,42967.0,43039.0,43089.0,43122.0,43168.0,43239.0,43474.0,43641.0,43775.0,43807.0,43879.0,43903.0,43942.0,43991.0,44052.0,44150.0,44199.0
5096134,49800.0,49852.0,49931.0,50003.0,50017.0,50072.0,50114.0,50146.0,50194.0,50221.0,50288.0,50349.0,50394.0,50429.0,50516.0,50574.0,50629.0,50653.0,50677.0,50754.0,50805.0,50836.0,50866.0,50890.0,50923.0,51008.0,51029.0,51069.0,51116.0,51159.0,51188.0,51227.0,51259.0,51301.0,51367.0,51439.0,51489.0,51522.0,51568.0,51639.0,51874.0,52041.0,52175.0,52207.0,52279.0,52303.0,52342.0,52391.0,52452.0,52550.0,52599.0
5096567,34200.0,34264.0,34351.0,34430.0,34444.0,34498.0,34540.0,34568.0,34610.0,34635.0,34688.0,34737.0,34773.0,34804.0,34881.0,34952.0,35019.0,35043.0,35067.0,35156.0,35201.0,35229.0,35267.0,35297.0,35339.0,35397.0,35412.0,35461.0,35518.0,35559.0,35586.0,35623.0,35655.0,35697.0,35768.0,35821.0,35872.0,35906.0,35952.0,36024.0,36170.0,36301.0,36406.0,36457.0,36505.0,36528.0,36566.0,36614.0,36674.0,36769.0,36817.0
5096569,48300.0,48352.0,48431.0,48503.0,48517.0,48572.0,48614.0,48646.0,48694.0,48721.0,48788.0,48849.0,48894.0,48929.0,49016.0,49074.0,49129.0,49153.0,49177.0,49254.0,49305.0,49336.0,49366.0,49390.0,49423.0,49508.0,49529.0,49569.0,49616.0,49659.0,49688.0,49727.0,49759.0,49801.0,49867.0,49939.0,49989.0,50022.0,50068.0,50139.0,50374.0,50541.0,50675.0,50707.0,50779.0,50803.0,50842.0,50891.0,50952.0,51050.0,51099.0
5096571,57000.0,57059.0,57135.0,57204.0,57218.0,57272.0,57314.0,57348.0,57399.0,57429.0,57492.0,57550.0,57592.0,57628.0,57716.0,57788.0,57855.0,57885.0,57922.0,57995.0,58061.0,58102.0,58136.0,58163.0,58199.0,58288.0,58310.0,58347.0,58390.0,58430.0,58457.0,58492.0,58530.0,58580.0,58638.0,58685.0,58729.0,58754.0,58789.0,58843.0,59048.0,59288.0,59481.0,59503.0,59570.0,59594.0,59633.0,59682.0,59743.0,59841.0,59891.0
5097630,43200.0,43252.0,43331.0,43403.0,43417.0,43472.0,43514.0,43546.0,43594.0,43621.0,43688.0,43749.0,43794.0,43829.0,43916.0,43974.0,44029.0,44053.0,44077.0,44154.0,44205.0,44236.0,44266.0,44290.0,44323.0,44408.0,44429.0,44469.0,44516.0,44559.0,44588.0,44627.0,44659.0,44701.0,44767.0,44839.0,44889.0,44922.0,44968.0,45039.0,45274.0,45441.0,45575.0,45607.0,45679.0,45703.0,45742.0,45791.0,45852.0,45950.0,45999.0
5097634,60600.0,60657.0,60738.0,60812.0,60828.0,60890.0,60937.0,60974.0,61030.0,61062.0,61119.0,61171.0,61209.0,61232.0,61289.0,61365.0,61437.0,61464.0,61549.0,61595.0,61654.0,61691.0,61727.0,61756.0,61796.0,61880.0,61901.0,61948.0,62004.0,62052.0,62084.0,62126.0,62160.0,62205.0,62295.0,62376.0,62403.0,62439.0,62489.0,62565.0,62692.0,62928.0,63118.0,63207.0,63245.0,63271.0,63313.0,63366.0,63432.0,63538.0,63591.0
5097636,69000.0,69119.0,69193.0,69261.0,69276.0,69336.0,69383.0,69408.0,69445.0,69467.0,69529.0,69585.0,69626.0,69657.0,69732.0,69784.0,69833.0,69857.0,69888.0,69982.0,70022.0,70047.0,70079.0,70104.0,70139.0,70216.0,70236.0,70280.0,70332.0,70370.0,70396.0,70430.0,70471.0,70526.0,70600.0,70694.0,70734.0,70756.0,70786.0,70833.0,71000.0,71162.0,71292.0,71354.0,71425.0,71452.0,71495.0,71549.0,71617.0,71726.0,71781.0
5099710,30000.0,30135.0,30221.0,30300.0,30320.0,30401.0,30463.0,30518.0,30600.0,30647.0,30748.0,30840.0,30907.0,30957.0,31080.0,31189.0,31291.0,31357.0,31435.0,31545.0,31616.0,31660.0,31717.0,31763.0,31825.0,31927.0,31953.0,32013.0,32083.0,32149.0,32193.0,32251.0,32303.0,32371.0,32483.0,32577.0,32636.0,32725.0,32848.0,33037.0,33472.0,33804.0,34072.0,34186.0,34324.0,34351.0,34394.0,34448.0,34516.0,34625.0,34680.0
5099712,70200.0,70263.0,70342.0,70415.0,70432.0,70499.0,70550.0,70573.0,70608.0,70628.0,70693.0,70752.0,70795.0,70832.0,70922.0,71005.0,71083.0,71124.0,71170.0,71238.0,71293.0,71327.0,71360.0,71386.0,71422.0,71515.0,71538.0,71579.0,71626.0,71668.0,71696.0,71734.0,71765.0,71805.0,71878.0,71953.0,71990.0,72018.0,72056.0,72115.0,72316.0,72451.0,72559.0,72631.0,72696.0,72721.0,72762.0,72813.0,72877.0,72979.0,73030.0
5099829,36000.0,36064.0,36151.0,36230.0,36244.0,36298.0,36340.0,36368.0,36410.0,36435.0,36488.0,36537.0,36573.0,36604.0,36681.0,36752.0,36819.0,36843.0,36867.0,36956.0,37001.0,37029.0,37067.0,37097.0,37139.0,37197.0,37212.0,37261.0,37318.0,37359.0,37386.0,37423.0,37455.0,37497.0,37568.0,37621.0,37672.0,37706.0,37752.0,37824.0,37970.0,38101.0,38206.0,38257.0,38305.0,38328.0,38366.0,38414.0,38474.0,38569.0,38617.0
5099831,58800.0,58857.0,58938.0,59012.0,59028.0,59090.0,59137.0,59174.0,59230.0,59262.0,59319.0,59371.0,59409.0,59432.0,59489.0,59565.0,59637.0,59664.0,59749.0,59795.0,59854.0,59891.0,59927.0,59956.0,59996.0,60080.0,60101.0,60148.0,60204.0,60252.0,60284.0,60326.0,60360.0,60405.0,60495.0,60576.0,60603.0,60639.0,60689.0,60765.0,60892.0,61128.0,61318.0,61407.0,61445.0,61471.0,61513.0,61566.0,61632.0,61738.0,61791.0
5099833,67800.0,67919.0,67993.0,68061.0,68076.0,68136.0,68183.0,68208.0,68245.0,68267.0,68329.0,68385.0,68426.0,68457.0,68532.0,68584.0,68633.0,68657.0,68688.0,68782.0,68822.0,68847.0,68879.0,68904.0,68939.0,69016.0,69036.0,69080.0,69132.0,69170.0,69196.0,69230.0,69271.0,69326.0,69400.0,69494.0,69534.0,69556.0,69586.0,69633.0,69800.0,69962.0,70092.0,70154.0,70225.0,70252.0,70295.0,70349.0,70417.0,70526.0,70581.0
