tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P
5089827,25200.0,25264.0,25309.0,25387.0,25437.0,25479.0,25515.0,25542.0,25633.0,25648.0,25663.0,25699.0,25714.0,25727.0,25782.0,25813.0,25833.0,25885.0,25925.0,25979.0,26029.0,26067.0,26116.0,26138.0,26229.0,26255.0,26352.0,26388.0,26408.0,26419.0,26472.0,26512.0,26540.0,26598.0,26617.0,26652.0,26755.0,26837.0,26874.0,26920.0,26957.0,26999.0,27034.0,27048.0
5089829,34200.0,34288.0,34350.0,34458.0,34528.0,34587.0,34630.0,34656.0,34743.0,34758.0,34777.0,34818.0,34835.0,34848.0,34905.0,34938.0,34972.0,35033.0,35081.0,35145.0,35221.0,35291.0,35347.0,35372.0,35473.0,35502.0,35610.0,35656.0,35681.0,35696.0,35758.0,35808.0,35843.0,35913.0,35934.0,35969.0,36072.0,36154.0,36191.0,36252.0,36302.0,36358.0,36406.0,36425.0
5089831,42300.0,42388.0,42450.0,42558.0,42628.0,42687.0,42730.0,42756.0,42843.0,42858.0,42877.0,42918.0,42935.0,42948.0,43005.0,43038.0,43072.0,43133.0,43181.0,43245.0,43321.0,43391.0,43447.0,43472.0,43573.0,43602.0,43710.0,43756.0,43781.0,43796.0,43858.0,43908.0,43943.0,44013.0,44034.0,44069.0,44172.0,44254.0,44291.0,44352.0,44402.0,44458.0,44506.0,44525.0
5089833,51300.0,51409.0,51485.0,51618.0,51704.0,51776.0,51826.0,51856.0,51956.0,51974.0,51992.0,52034.0,52052.0,52069.0,52149.0,52194.0,52234.0,52305.0,52360.0,52434.0,52540.0,52645.0,52705.0,52731.0,52848.0,52882.0,53007.0,53068.0,53102.0,53121.0,53203.0,53255.0,53291.0,53366.0,53391.0,53430.0,53547.0,53640.0,53682.0,53743.0,53792.0,53848.0,53895.0,53914.0
5089835,60300.0,60395.0,60462.0,60579.0,60654.0,60716.0,60757.0,60786.0,60882.0,60899.0,60922.0,60961.0,60978.0,60993.0,61064.0,61105.0,61137.0,61203.0,61254.0,61323.0,61408.0,61487.0,61547.0,61574.0,61678.0,61708.0,61820.0,61870.0,61897.0,61913.0,61975.0,62025.0,62060.0,62130.0,62152.0,62188.0,62297.0,62380.0,62418.0,62471.0,62514.0,62563.0,62604.0,62620.0
5089837,69300.0,69378.0,69433.0,69529.0,69591.0,69643.0,69682.0,69711.0,69806.0,69823.0,69841.0,69881.0,69897.0,69910.0,69966.0,69998.0,70030.0,70088.0,70133.0,70193.0,70260.0,70326.0,70382.0,70406.0,70509.0,70539.0,70649.0,70695.0,70720.0,70734.0,70794.0,70840.0,70872.0,70939.0,70961.0,70997.0,71106.0,71186.0,71223.0,71279.0,71324.0,71375.0,71418.0,71435.0
5089839,76200.0,76269.0,76318.0,76403.0,76458.0,76504.0,76542.0,76569.0,76659.0,76675.0,76692.0,76730.0,76746.0,76760.0,76808.0,76836.0,76865.0,76921.0,76964.0,77022.0,77073.0,77124.0,77174.0,77196.0,77294.0,77322.0,77426.0,77469.0,77493.0,77506.0,77562.0,77604.0,77633.0,77694.0,77715.0,77751.0,77860.0,77943.0,77981.0,78034.0,78077.0,78125.0,78166.0,78182.0
5089841,83400.0,83469.0,83518.0,83603.0,83658.0,83704.0,83742.0,83769.0,83859.0,83875.0,83892.0,83930.0,83946.0,83960.0,84008.0,84036.0,84065.0,84121.0,84164.0,84222.0,84273.0,84324.0,84374.0,84396.0,84494.0,84522.0,84626.0,84669.0,84693.0,84706.0,84762.0,84804.0,84833.0,84894.0,84915.0,84951.0,85060.0,85143.0,85181.0,85234.0,85277.0,85325.0,85366.0,85382.0
5090109,62100.0,62195.0,62262.0,62379.0,62454.0,62516.0,62557.0,62586.0,62682.0,62699.0,62722.0,62761.0,62778.0,62793.0,62864.0,62905.0,62937.0,63003.0,63054.0,63123.0,63208.0,63287.0,63347.0,63374.0,63478.0,63508.0,63620.0,63670.0,63697.0,63713.0,63775.0,63825.0,63860.0,63930.0,63952.0,63988.0,64097.0,64180.0,64218.0,64271.0,64314.0,64363.0,64404.0,64420.0
5090111,71100.0,71178.0,71233.0,71329.0,71391.0,71443.0,71482.0,71511.0,71606.0,71623.0,71641.0,71681.0,71697.0,71710.0,71766.0,71798.0,71830.0,71888.0,71933.0,71993.0,72060.0,72126.0,72182.0,72206.0,72309.0,72339.0,72449.0,72495.0,72520.0,72534.0,72594.0,72640.0,72672.0,72739.0,72761.0,72797.0,72906.0,72986.0,73023.0,73079.0,73124.0,73175.0,73218.0,73235.0
5090113,78600.0,78669.0,78718.0,78803.0,78858.0,78904.0,78942.0,78969.0,79059.0,79075.0,79092.0,79130.0,79146.0,79160.0,79208.0,79236.0,79265.0,79321.0,79364.0,79422.0,79473.0,79524.0,79574.0,79596.0,79694.0,79722.0,79826.0,79869.0,79893.0,79906.0,79962.0,80004.0,80033.0,80094.0,80115.0,80151.0,80260.0,80343.0,80381.0,80434.0,80477.0,80525.0,80566.0,80582.0
5090115,85200.0,85269.0,85318.0,85403.0,85458.0,85504.0,85542.0,85569.0,85659.0,85675.0,85692.0,85730.0,85746.0,85760.0,85808.0,85836.0,85865.0,85921.0,85964.0,86022.0,86073.0,86124.0,86174.0,86196.0,86294.0,86322.0,86426.0,86469.0,86493.0,86506.0,86562.0,86604.0,86633.0,86694.0,86715.0,86751.0,86860.0,86943.0,86981.0,87034.0,87077.0,87125.0,87166.0,87182.0
5094573,30600.0,30708.0,30784.0,30917.0,31003.0,31074.0,31126.0,31156.0,31255.0,31270.0,31285.0,31323.0,31339.0,31353.0,31417.0,31453.0,31481.0,31541.0,31587.0,31649.0,31737.0,31807.0,31866.0,31892.0,31993.0,32022.0,32129.0,32168.0,32189.0,32201.0,32259.0,32304.0,32335.0,32400.0,32421.0,32455.0,32557.0,32638.0,32675.0,32729.0,32773.0,32822.0,32864.0,32880.0
5094575,38700.0,38788.0,38850.0,38958.0,39028.0,39087.0,39130.0,39156.0,39243.0,39258.0,39277.0,39318.0,39335.0,39348.0,39405.0,39438.0,39472.0,39533.0,39581.0,39645.0,39721.0,39791.0,39847.0,39872.0,39973.0,40002.0,40110.0,40156.0,40181.0,40196.0,40258.0,40308.0,40343.0,40413.0,40434.0,40469.0,40572.0,40654.0,40691.0,40752.0,40802.0,40858.0,40906.0,40925.0
5094577,47700.0,47809.0,47885.0,48018.0,48104.0,48176.0,48226.0,48256.0,48356.0,48374.0,48392.0,48434.0,48452.0,48469.0,48549.0,48594.0,48634.0,48705.0,48760.0,48834.0,48940.0,49045.0,49105.0,49131.0,49248.0,49282.0,49407.0,49468.0,49502.0,49521.0,49603.0,49655.0,49691.0,49766.0,49791.0,49830.0,49947.0,50040.0,50082.0,50143.0,50192.0,50248.0,50295.0,50314.0
5094579,56700.0,56838.0,56935.0,57104.0,57213.0,57305.0,57358.0,57392.0,57505.0,57524.0,57550.0,57599.0,57620.0,57643.0,57718.0,57761.0,57814.0,57896.0,57959.0,58045.0,58161.0,58248.0,58310.0,58338.0,58457.0,58491.0,58618.0,58679.0,58713.0,58732.0,58803.0,58857.0,58894.0,58971.0,58996.0,59037.0,59159.0,59246.0,59286.0,59351.0,59404.0,59464.0,59514.0,59533.0
5094581,65700.0,65799.0,65869.0,65991.0,66069.0,66134.0,66177.0,66207.0,66309.0,66325.0,66350.0,66391.0,66407.0,66422.0,66491.0,66531.0,66565.0,66632.0,66684.0,66753.0,66835.0,66908.0,66966.0,66991.0,67099.0,67130.0,67245.0,67293.0,67319.0,67334.0,67390.0,67442.0,67478.0,67551.0,67575.0,67613.0,67725.0,67807.0,67845.0,67901.0,67946.0,67997.0,68040.0,68057.0
5094583,73800.0,73869.0,73918.0,74003.0,74058.0,74104.0,74142.0,74169.0,74259.0,74275.0,74292.0,74330.0,74346.0,74360.0,74408.0,74436.0,74465.0,74521.0,74564.0,74622.0,74673.0,74724.0,74774.0,74796.0,74894.0,74922.0,75026.0,75069.0,75093.0,75106.0,75162.0,75204.0,75233.0,75294.0,75315.0,75351.0,75460.0,75543.0,75581.0,75634.0,75677.0,75725.0,75766.0,75782.0
5094585,81000.0,81069.0,81118.0,81203.0,81258.0,81304.0,81342.0,81369.0,81459.0,81475.0,81492.0,81530.0,81546.0,81560.0,81608.0,81636.0,81665.0,81721.0,81764.0,81822.0,81873.0,81924.0,81974.0,81996.0,82094.0,82122.0,82226.0,82269.0,82293.0,82306.0,82362.0,82404.0,82433.0,82494.0,82515.0,82551.0,82660.0,82743.0,82781.0,82834.0,82877.0,82925.0,82966.0,82982.0
5097767,28800.0,28877.0,28931.0,29026.0,29087.0,29138.0,29186.0,29217.0,29322.0,29337.0,29356.0,29394.0,29413.0,29427.0,29493.0,29531.0,29565.0,29627.0,29675.0,29739.0,29811.0,29873.0,29929.0,29953.0,30048.0,30075.0,30177.0,30216.0,30237.0,30250.0,30313.0,30361.0,30395.0,30464.0,30484.0,30518.0,30618.0,30698.0,30734.0,30786.0,30828.0,30876.0,30916.0,30931.0
5097769,36900.0,36988.0,37050.0,37158.0,37228.0,37287.0,37330.0,37356.0,37443.0,37458.0,37477.0,37518.0,37535.0,37548.0,37605.0,37638.0,37672.0,37733.0,37781.0,37845.0,37921.0,37991.0,38047.0,38072.0,38173.0,38202.0,38310.0,38356.0,38381.0,38396.0,38458.0,38508.0,38543.0,38613.0,38634.0,38669.0,38772.0,38854.0,38891.0,38952.0,39002.0,39058.0,39106.0,39125.0
5097771,45900.0,46009.0,46085.0,46218.0,46304.0,46376.0,46426.0,46456.0,46556.0,46574.0,46592.0,46634.0,46652.0,46669.0,46749.0,46794.0,46834.0,46905.0,46960.0,47034.0,47140.0,47245.0,47305.0,47331.0,47448.0,47482.0,47607.0,47668.0,47702.0,47721.0,47803.0,47855.0,47891.0,47966.0,47991.0,48030.0,48147.0,48240.0,48282.0,48343.0,48392.0,48448.0,48495.0,48514.0
5097773,54900.0,55024.0,55111.0,55263.0,55361.0,55442.0,55501.0,55531.0,55631.0,55648.0,55670.0,55715.0,55736.0,55753.0,55866.0,55931.0,55974.0,56050.0,56108.0,56187.0,56325.0,56427.0,56497.0,56528.0,56647.0,56681.0,56809.0,56875.0,56911.0,56932.0,57002.0,57062.0,57104.0,57190.0,57221.0,57261.0,57380.0,57478.0,57522.0,57587.0,57640.0,57700.0,57750.0,57769.0
5097775,63900.0,63999.0,64069.0,64191.0,64269.0,64334.0,64377.0,64407.0,64509.0,64525.0,64550.0,64591.0,64607.0,64622.0,64691.0,64731.0,64765.0,64832.0,64884.0,64953.0,65035.0,65108.0,65166.0,65191.0,65299.0,65330.0,65445.0,65493.0,65519.0,65534.0,65590.0,65642.0,65678.0,65751.0,65775.0,65813.0,65925.0,66007.0,66045.0,66101.0,66146.0,66197.0,66240.0,66257.0
5101382,30600.0,30708.0,30784.0,30917.0,31003.0,31074.0,31126.0,31156.0,31255.0,31270.0,31285.0,31323.0,31339.0,31353.0,31417.0,31453.0,31481.0,31541.0,31587.0,31649.0,31737.0,31807.0,31866.0,31892.0,31993.0,32022.0,32129.0,32168.0,32189.0,32201.0,32259.0,32304.0,32335.0,32400.0,32421.0,32455.0,32557.0,32638.0,32675.0,32729.0,32773.0,32822.0,32864.0,32880.0
5101384,38700.0,38788.0,38850.0,38958.0,39028.0,39087.0,39130.0,39156.0,39243.0,39258.0,39277.0,39318.0,39335.0,39348.0,39405.0,39438.0,39472.0,39533.0,39581.0,39645.0,39721.0,39791.0,39847.0,39872.0,39973.0,40002.0,40110.0,40156.0,40181.0,40196.0,40258.0,40308.0,40343.0,40413.0,40434.0,40469.0,40572.0,40654.0,40691.0,40752.0,40802.0,40858.0,40906.0,40925.0
5101386,47700.0,47809.0,47885.0,48018.0,48104.0,48176.0,48226.0,48256.0,48356.0,48374.0,48392.0,48434.0,48452.0,48469.0,48549.0,48594.0,48634.0,48705.0,48760.0,48834.0,48940.0,49045.0,49105.0,49131.0,49248.0,49282.0,49407.0,49468.0,49502.0,49521.0,49603.0,49655.0,49691.0,49766.0,49791.0,49830.0,49947.0,50040.0,50082.0,50143.0,50192.0,50248.0,50295.0,50314.0
5101388,56700.0,56838.0,56935.0,57104.0,57213.0,57305.0,57358.0,57392.0,57505.0,57524.0,57550.0,57599.0,57620.0,57643.0,57718.0,57761.0,57814.0,57896.0,57959.0,58045.0,58161.0,58248.0,58310.0,58338.0,58457.0,58491.0,58618.0,58679.0,58713.0,58732.0,58803.0,58857.0,58894.0,58971.0,58996.0,59037.0,59159.0,59246.0,59286.0,59351.0,59404.0,59464.0,59514.0,59533.0
5101390,65700.0,65799.0,65869.0,65991.0,66069.0,66134.0,66177.0,66207.0,66309.0,66325.0,66350.0,66391.0,66407.0,66422.0,66491.0,66531.0,66565.0,66632.0,66684.0,66753.0,66835.0,66908.0,66966.0,66991.0,67099.0,67130.0,67245.0,67293.0,67319.0,67334.0,67390.0,67442.0,67478.0,67551.0,67575.0,67613.0,67725.0,67807.0,67845.0,67901.0,67946.0,67997.0,68040.0,68057.0
5101392,73800.0,73869.0,73918.0,74003.0,74058.0,74104.0,74142.0,74169.0,74259.0,74275.0,74292.0,74330.0,74346.0,74360.0,74408.0,74436.0,74465.0,74521.0,74564.0,74622.0,74673.0,74724.0,74774.0,74796.0,74894.0,74922.0,75026.0,75069.0,75093.0,75106.0,75162.0,75204.0,75233.0,75294.0,75315.0,75351.0,75460.0,75543.0,75581.0,75634.0,75677.0,75725.0,75766.0,75782.0
5101394,81000.0,81069.0,81118.0,81203.0,81258.0,81304.0,81342.0,81369.0,81459.0,81475.0,81492.0,81530.0,81546.0,81560.0,81608.0,81636.0,81665.0,81721.0,81764.0,81822.0,81873.0,81924.0,81974.0,81996.0,82094.0,82122.0,82226.0,82269.0,82293.0,82306.0,82362.0,82404.0,82433.0,82494.0,82515.0,82551.0,82660.0,82743.0,82781.0,82834.0,82877.0,82925.0,82966.0,82982.0
5104387,28800.0,28877.0,28931.0,29026.0,29087.0,29138.0,29186.0,29217.0,29322.0,29337.0,29356.0,29394.0,29413.0,29427.0,29493.0,29531.0,29565.0,29627.0,29675.0,29739.0,29811.0,29873.0,29929.0,29953.0,30048.0,30075.0,30177.0,30216.0,30237.0,30250.0,30313.0,30361.0,30395.0,30464.0,30484.0,30518.0,30618.0,30698.0,30734.0,30786.0,30828.0,30876.0,30916.0,30931.0
5104389,36900.0,36988.0,37050.0,37158.0,37228.0,37287.0,37330.0,37356.0,37443.0,37458.0,37477.0,37518.0,37535.0,37548.0,37605.0,37638.0,37672.0,37733.0,37781.0,37845.0,37921.0,37991.0,38047.0,38072.0,38173.0,38202.0,38310.0,38356.0,38381.0,38396.0,38458.0,38508.0,38543.0,38613.0,38634.0,38669.0,38772.0,38854.0,38891.0,38952.0,39002.0,39058.0,39106.0,39125.0
5104391,45900.0,46009.0,46085.0,46218.0,46304.0,46376.0,46426.0,46456.0,46556.0,46574.0,46592.0,46634.0,46652.0,46669.0,46749.0,46794.0,46834.0,46905.0,46960.0,47034.0,47140.0,47245.0,47305.0,47331.0,47448.0,47482.0,47607.0,47668.0,47702.0,47721.0,47803.0,47855.0,47891.0,47966.0,47991.0,48030.0,48147.0,48240.0,48282.0,48343.0,48392.0,48448.0,48495.0,48514.0
5104393,54900.0,55024.0,55111.0,55263.0,55361.0,55442.0,55501.0,55531.0,55631.0,55648.0,55670.0,55715.0,55736.0,55753.0,55866.0,55931.0,55974.0,56050.0,56108.0,56187.0,56325.0,56427.0,56497.0,56528.0,56647.0,56681.0,56809.0,56875.0,56911.0,56932.0,57002.0,57062.0,57104.0,57190.0,57221.0,57261.0,57380.0,57478.0,57522.0,57587.0,57640.0,57700.0,57750.0,57769.0
5104395,63900.0,63999.0,64069.0,64191.0,64269.0,64334.0,64377.0,64407.0,64509.0,64525.0,64550.0,64591.0,64607.0,64622.0,64691.0,64731.0,64765.0,64832.0,64884.0,64953.0,65035.0,65108.0,65166.0,65191.0,65299.0,65330.0,65445.0,65493.0,65519.0,65534.0,65590.0,65642.0,65678.0,65751.0,65775.0,65813.0,65925.0,66007.0,66045.0,66101.0,66146.0,66197.0,66240.0,66257.0
5112011,27000.0,27077.0,27131.0,27226.0,27287.0,27338.0,27386.0,27417.0,27522.0,27537.0,27556.0,27594.0,27613.0,27627.0,27693.0,27731.0,27765.0,27827.0,27875.0,27939.0,28011.0,28073.0,28129.0,28153.0,28248.0,28275.0,28377.0,28416.0,28437.0,28450.0,28513.0,28561.0,28595.0,28664.0,28684.0,28718.0,28818.0,28898.0,28934.0,28986.0,29028.0,29076.0,29116.0,29131.0
5112013,35100.0,35188.0,35250.0,35358.0,35428.0,35487.0,35530.0,35556.0,35643.0,35658.0,35677.0,35718.0,35735.0,35748.0,35805.0,35838.0,35872.0,35933.0,35981.0,36045.0,36121.0,36191.0,36247.0,36272.0,36373.0,36402.0,36510.0,36556.0,36581.0,36596.0,36658.0,36708.0,36743.0,36813.0,36834.0,36869.0,36972.0,37054.0,37091.0,37152.0,37202.0,37258.0,37306.0,37325.0
5112015,44100.0,44188.0,44250.0,44358.0,44428.0,44487.0,44530.0,44556.0,44643.0,44658.0,44677.0,44718.0,44735.0,44748.0,44805.0,44838.0,44872.0,44933.0,44981.0,45045.0,45121.0,45191.0,45247.0,45272.0,45373.0,45402.0,45510.0,45556.0,45581.0,45596.0,45658.0,45708.0,45743.0,45813.0,45834.0,45869.0,45972.0,46054.0,46091.0,46152.0,46202.0,46258.0,46306.0,46325.0
5112202,25200.0,25264.0,25309.0,25387.0,25437.0,25479.0,25515.0,25542.0,25633.0,25648.0,25663.0,25699.0,25714.0,25727.0,25782.0,25813.0,25833.0,25885.0,25925.0,25979.0,26029.0,26067.0,26116.0,26138.0,26229.0,26255.0,26352.0,26388.0,26408.0,26419.0,26472.0,26512.0,26540.0,26598.0,26617.0,26652.0,26755.0,26837.0,26874.0,26920.0,26957.0,26999.0,27034.0,27048.0
5112204,34200.0,34288.0,34350.0,34458.0,34528.0,34587.0,34630.0,34656.0,34743.0,34758.0,34777.0,34818.0,34835.0,34848.0,34905.0,34938.0,34972.0,35033.0,35081.0,35145.0,35221.0,35291.0,35347.0,35372.0,35473.0,35502.0,35610.0,35656.0,35681.0,35696.0,35758.0,35808.0,35843.0,35913.0,35934.0,35969.0,36072.0,36154.0,36191.0,36252.0,36302.0,36358.0,36406.0,36425.0
5112206,42300.0,42388.0,42450.0,42558.0,42628.0,42687.0,42730.0,42756.0,42843.0,42858.0,42877.0,42918.0,42935.0,42948.0,43005.0,43038.0,43072.0,43133.0,43181.0,43245.0,43321.0,43391.0,43447.0,43472.0,43573.0,43602.0,43710.0,43756.0,43781.0,43796.0,43858.0,43908.0,43943.0,44013.0,44034.0,44069.0,44172.0,44254.0,44291.0,44352.0,44402.0,44458.0,44506.0,44525.0
5112208,51300.0,51409.0,51485.0,51618.0,51704.0,51776.0,51826.0,51856.0,51956.0,51974.0,51992.0,52034.0,52052.0,52069.0,52149.0,52194.0,52234.0,52305.0,52360.0,52434.0,52540.0,52645.0,52705.0,52731.0,52848.0,52882.0,53007.0,53068.0,53102.0,53121.0,53203.0,53255.0,53291.0,53366.0,53391.0,53430.0,53547.0,53640.0,53682.0,53743.0,53792.0,53848.0,53895.0,53914.0
5112210,60300.0,60395.0,60462.0,60579.0,60654.0,60716.0,60757.0,60786.0,60882.0,60899.0,60922.0,60961.0,60978.0,60993.0,61064.0,61105.0,61137.0,61203.0,61254.0,61323.0,61408.0,61487.0,61547.0,61574.0,61678.0,61708.0,61820.0,61870.0,61897.0,61913.0,61975.0,62025.0,62060.0,62130.0,62152.0,62188.0,62297.0,62380.0,62418.0,62471.0,62514.0,62563.0,62604.0,62620.0
5112212,69300.0,69378.0,69433.0,69529.0,69591.0,69643.0,69682.0,69711.0,69806.0,69823.0,69841.0,69881.0,69897.0,69910.0,69966.0,69998.0,70030.0,70088.0,70133.0,70193.0,70260.0,70326.0,70382.0,70406.0,70509.0,70539.0,70649.0,70695.0,70720.0,70734.0,70794.0,70840.0,70872.0,70939.0,70961.0,70997.0,71106.0,71186.0,71223.0,71279.0,71324.0,71375.0,71418.0,71435.0
5112214,76200.0,76269.0,76318.0,76403.0,76458.0,76504.0,76542.0,76569.0,76659.0,76675.0,76692.0,76730.0,76746.0,76760.0,76808.0,76836.0,76865.0,76921.0,76964.0,77022.0,77073.0,77124.0,77174.0,77196.0,77294.0,77322.0,77426.0,77469.0,77493.0,77506.0,77562.0,77604.0,77633.0,77694.0,77715.0,77751.0,77860.0,77943.0,77981.0,78034.0,78077.0,78125.0,78166.0,78182.0
5112702,53100.0,53224.0,53311.0,53463.0,53561.0,53642.0,53701.0,53731.0,53831.0,53848.0,53870.0,53915.0,53936.0,53953.0,54066.0,54131.0,54174.0,54250.0,54308.0,54387.0,54525.0,54627.0,54697.0,54728.0,54847.0,54881.0,55009.0,55075.0,55111.0,55132.0,55202.0,55262.0,55304.0,55390.0,55421.0,55461.0,55580.0,55678.0,55722.0,55787.0,55840.0,55900.0,55950.0,55969.0
5112708,78600.0,78669.0,78718.0,78803.0,78858.0,78904.0,78942.0,78969.0,79059.0,79075.0,79092.0,79130.0,79146.0,79160.0,79208.0,79236.0,79265.0,79321.0,79364.0,79422.0,79473.0,79524.0,79574.0,79596.0,79694.0,79722.0,79826.0,79869.0,79893.0,79906.0,79962.0,80004.0,80033.0,80094.0,80115.0,80151.0,80260.0,80343.0,80381.0,80434.0,80477.0,80525.0,80566.0,80582.0
5117139,23400.0,23464.0,23509.0,23587.0,23637.0,23679.0,23715.0,23742.0,23833.0,23848.0,23863.0,23899.0,23914.0,23927.0,23982.0,24013.0,24033.0,24085.0,24125.0,24179.0,24229.0,24267.0,24316.0,24338.0,24429.0,24455.0,24552.0,24588.0,24608.0,24619.0,24672.0,24712.0,24740.0,24798.0,24817.0,24852.0,24955.0,25037.0,25074.0,25120.0,25157.0,25199.0,25234.0,25248.0
5117141,32400.0,32508.0,32584.0,32717.0,32803.0,32874.0,32926.0,32956.0,33055.0,33070.0,33085.0,33123.0,33139.0,33153.0,33217.0,33253.0,33281.0,33341.0,33387.0,33449.0,33537.0,33607.0,33666.0,33692.0,33793.0,33822.0,33929.0,33968.0,33989.0,34001.0,34059.0,34104.0,34135.0,34200.0,34221.0,34255.0,34357.0,34438.0,34475.0,34529.0,34573.0,34622.0,34664.0,34680.0
5117143,40500.0,40588.0,40650.0,40758.0,40828.0,40887.0,40930.0,40956.0,41043.0,41058.0,41077.0,41118.0,41135.0,41148.0,41205.0,41238.0,41272.0,41333.0,41381.0,41445.0,41521.0,41591.0,41647.0,41672.0,41773.0,41802.0,41910.0,41956.0,41981.0,41996.0,42058.0,42108.0,42143.0,42213.0,42234.0,42269.0,42372.0,42454.0,42491.0,42552.0,42602.0,42658.0,42706.0,42725.0
5117145,49500.0,49609.0,49685.0,49818.0,49904.0,49976.0,50026.0,50056.0,50156.0,50174.0,50192.0,50234.0,50252.0,50269.0,50349.0,50394.0,50434.0,50505.0,50560.0,50634.0,50740.0,50845.0,50905.0,50931.0,51048.0,51082.0,51207.0,51268.0,51302.0,51321.0,51403.0,51455.0,51491.0,51566.0,51591.0,51630.0,51747.0,51840.0,51882.0,51943.0,51992.0,52048.0,52095.0,52114.0
5117147,58500.0,58638.0,58735.0,58904.0,59013.0,59105.0,59158.0,59192.0,59305.0,59324.0,59350.0,59399.0,59420.0,59443.0,59518.0,59561.0,59614.0,59696.0,59759.0,59845.0,59961.0,60048.0,60110.0,60138.0,60257.0,60291.0,60418.0,60479.0,60513.0,60532.0,60603.0,60657.0,60694.0,60771.0,60796.0,60837.0,60959.0,61046.0,61086.0,61151.0,61204.0,61264.0,61314.0,61333.0
