tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P
5083418,82800.0,82870.0,82913.0,82969.0,83010.0,83030.0,83070.0,83091.0,83128.0,83179.0,83208.0,83249.0,83306.0,83342.0,83387.0,83447.0,83478.0,83516.0,83538.0,83582.0,83599.0,83631.0,83669.0,83693.0,83733.0,83783.0,83832.0,83888.0,83926.0,83990.0,84054.0,84136.0,84263.0,84440.0,84566.0,84701.0,84745.0,84802.0,84915.0,85023.0,85078.0,85124.0,85182.0,85231.0,85287.0,85353.0,85381.0,85429.0,85486.0,85517.0,85558.0,85596.0,85638.0,85662.0,85697.0,85741.0,85775.0,85802.0,85849.0,85878.0,85930.0,85976.0,86004.0,86030.0,86054.0,86080.0
5083684,34200.0,34264.0,34303.0,34354.0,34397.0,34418.0,34461.0,34484.0,34524.0,34578.0,34609.0,34653.0,34714.0,34752.0,34800.0,34866.0,34918.0,34981.0,35018.0,35079.0,35103.0,35147.0,35202.0,35238.0,35298.0,35358.0,35409.0,35466.0,35494.0,35541.0,35589.0,35675.0,35809.0,35970.0,36084.0,36207.0,36270.0,36306.0,36377.0,36457.0,36498.0,36532.0,36593.0,36645.0,36705.0,36775.0,36805.0,36856.0,36897.0,36919.0,36954.0,37013.0,37060.0,37086.0,37126.0,37159.0,37184.0,37205.0,37239.0,37260.0,37296.0,37404.0,37469.0,37531.0,37589.0,37652.0
5083686,43200.0,43268.0,43310.0,43365.0,43411.0,43433.0,43479.0,43503.0,43545.0,43603.0,43636.0,43683.0,43748.0,43789.0,43840.0,43909.0,43949.0,43997.0,44025.0,44095.0,44122.0,44173.0,44234.0,44265.0,44317.0,44389.0,44436.0,44489.0,44528.0,44594.0,44660.0,44779.0,44897.0,45061.0,45177.0,45302.0,45387.0,45433.0,45525.0,45618.0,45665.0,45705.0,45783.0,45849.0,45920.0,46003.0,46039.0,46099.0,46166.0,46202.0,46253.0,46298.0,46346.0,46373.0,46413.0,46450.0,46478.0,46500.0,46542.0,46568.0,46614.0,46679.0,46718.0,46755.0,46789.0,46827.0
5083688,52200.0,52268.0,52310.0,52365.0,52411.0,52433.0,52479.0,52503.0,52545.0,52603.0,52636.0,52683.0,52748.0,52789.0,52840.0,52909.0,52949.0,52997.0,53025.0,53095.0,53122.0,53173.0,53234.0,53265.0,53317.0,53389.0,53436.0,53489.0,53528.0,53594.0,53660.0,53779.0,53897.0,54061.0,54177.0,54302.0,54387.0,54433.0,54525.0,54618.0,54665.0,54705.0,54783.0,54849.0,54920.0,55003.0,55039.0,55099.0,55166.0,55202.0,55253.0,55298.0,55346.0,55373.0,55413.0,55450.0,55478.0,55500.0,55542.0,55568.0,55614.0,55679.0,55718.0,55755.0,55789.0,55827.0
5083866,25800.0,25879.0,25928.0,25991.0,26049.0,26077.0,26134.0,26165.0,26218.0,26291.0,26332.0,26391.0,26473.0,26524.0,26588.0,26677.0,26727.0,26788.0,26824.0,26966.0,27022.0,27125.0,27249.0,27316.0,27429.0,27512.0,27588.0,27673.0,27730.0,27827.0,27925.0,28040.0,28177.0,28394.0,28548.0,28713.0,28791.0,28851.0,28972.0,29084.0,29141.0,29190.0,29309.0,29411.0,29499.0,29603.0,29648.0,29722.0,29796.0,29835.0,29909.0,29954.0,30035.0,30080.0,30149.0,30190.0,30221.0,30246.0,30305.0,30341.0,30405.0,30471.0,30511.0,30549.0,30584.0,30623.0
5083868,41400.0,41477.0,41525.0,41587.0,41636.0,41660.0,41708.0,41734.0,41779.0,41840.0,41874.0,41924.0,41993.0,42036.0,42090.0,42164.0,42203.0,42251.0,42279.0,42341.0,42366.0,42411.0,42466.0,42505.0,42572.0,42657.0,42724.0,42799.0,42847.0,42929.0,43011.0,43130.0,43260.0,43456.0,43595.0,43745.0,43828.0,43891.0,44017.0,44131.0,44190.0,44239.0,44344.0,44433.0,44498.0,44575.0,44608.0,44663.0,44732.0,44769.0,44826.0,44865.0,44942.0,44985.0,45050.0,45094.0,45127.0,45154.0,45206.0,45238.0,45294.0,45361.0,45402.0,45440.0,45476.0,45515.0
5083870,52200.0,52283.0,52334.0,52400.0,52447.0,52469.0,52515.0,52540.0,52583.0,52642.0,52675.0,52722.0,52788.0,52829.0,52881.0,52950.0,52994.0,53047.0,53078.0,53145.0,53171.0,53219.0,53278.0,53317.0,53384.0,53462.0,53529.0,53604.0,53654.0,53739.0,53824.0,53944.0,54084.0,54290.0,54436.0,54592.0,54687.0,54753.0,54886.0,55015.0,55081.0,55136.0,55243.0,55334.0,55412.0,55504.0,55543.0,55609.0,55689.0,55732.0,55795.0,55840.0,55925.0,55973.0,56045.0,56091.0,56126.0,56155.0,56216.0,56253.0,56319.0,56389.0,56431.0,56471.0,56508.0,56548.0
5083872,63900.0,63997.0,64057.0,64135.0,64184.0,64208.0,64256.0,64282.0,64327.0,64388.0,64422.0,64472.0,64541.0,64584.0,64638.0,64712.0,64757.0,64812.0,64843.0,64903.0,64927.0,64971.0,65023.0,65056.0,65111.0,65176.0,65227.0,65285.0,65329.0,65404.0,65480.0,65573.0,65703.0,65957.0,66137.0,66330.0,66416.0,66488.0,66631.0,66794.0,66878.0,66948.0,67106.0,67240.0,67336.0,67449.0,67497.0,67578.0,67687.0,67746.0,67817.0,67874.0,67941.0,67978.0,68035.0,68076.0,68107.0,68133.0,68179.0,68207.0,68258.0,68310.0,68341.0,68371.0,68399.0,68429.0
5084552,39600.0,39661.0,39699.0,39747.0,39790.0,39811.0,39853.0,39876.0,39915.0,39969.0,39999.0,40042.0,40102.0,40140.0,40187.0,40250.0,40287.0,40332.0,40358.0,40416.0,40439.0,40481.0,40533.0,40559.0,40604.0,40667.0,40720.0,40780.0,40812.0,40867.0,40922.0,41020.0,41132.0,41278.0,41381.0,41493.0,41562.0,41605.0,41692.0,41784.0,41831.0,41871.0,41944.0,42006.0,42069.0,42143.0,42175.0,42228.0,42280.0,42308.0,42343.0,42376.0,42444.0,42482.0,42540.0,42567.0,42588.0,42605.0,42642.0,42665.0,42705.0,42772.0,42812.0,42850.0,42886.0,42925.0
5084556,57000.0,57072.0,57117.0,57174.0,57222.0,57245.0,57292.0,57317.0,57361.0,57421.0,57455.0,57503.0,57570.0,57612.0,57665.0,57736.0,57780.0,57834.0,57866.0,57925.0,57948.0,57991.0,58042.0,58078.0,58139.0,58195.0,58258.0,58329.0,58362.0,58419.0,58476.0,58611.0,58782.0,58973.0,59108.0,59253.0,59340.0,59388.0,59484.0,59583.0,59634.0,59676.0,59764.0,59839.0,59905.0,59982.0,60015.0,60070.0,60148.0,60190.0,60241.0,60283.0,60348.0,60384.0,60439.0,60480.0,60511.0,60536.0,60578.0,60603.0,60649.0,60698.0,60728.0,60756.0,60782.0,60810.0
5084558,66600.0,66650.0,66681.0,66720.0,66765.0,66786.0,66830.0,66854.0,66895.0,66951.0,66982.0,67027.0,67090.0,67129.0,67178.0,67245.0,67293.0,67352.0,67387.0,67462.0,67491.0,67545.0,67611.0,67650.0,67716.0,67790.0,67865.0,67950.0,67984.0,68042.0,68101.0,68203.0,68349.0,68541.0,68677.0,68824.0,68918.0,68960.0,69044.0,69158.0,69217.0,69266.0,69359.0,69438.0,69515.0,69605.0,69644.0,69709.0,69773.0,69807.0,69843.0,69872.0,69928.0,69959.0,70006.0,70051.0,70086.0,70114.0,70155.0,70180.0,70226.0,70282.0,70316.0,70348.0,70378.0,70409.0
5084560,77400.0,77470.0,77513.0,77569.0,77610.0,77630.0,77670.0,77691.0,77728.0,77779.0,77808.0,77849.0,77906.0,77942.0,77987.0,78047.0,78078.0,78116.0,78138.0,78182.0,78199.0,78231.0,78269.0,78293.0,78333.0,78383.0,78432.0,78488.0,78526.0,78590.0,78654.0,78736.0,78863.0,79040.0,79166.0,79301.0,79345.0,79402.0,79515.0,79623.0,79678.0,79724.0,79782.0,79831.0,79887.0,79953.0,79981.0,80029.0,80086.0,80117.0,80158.0,80196.0,80238.0,80262.0,80297.0,80341.0,80375.0,80402.0,80449.0,80478.0,80530.0,80576.0,80604.0,80630.0,80654.0,80680.0
5084817,24900.0,24967.0,25008.0,25062.0,25107.0,25129.0,25174.0,25198.0,25239.0,25296.0,25328.0,25374.0,25438.0,25478.0,25528.0,25596.0,25633.0,25678.0,25705.0,25776.0,25804.0,25855.0,25918.0,25962.0,26036.0,26115.0,26175.0,26243.0,26283.0,26351.0,26419.0,26537.0,26643.0,26786.0,26887.0,26997.0,27052.0,27097.0,27187.0,27296.0,27352.0,27399.0,27491.0,27569.0,27635.0,27713.0,27746.0,27802.0,27853.0,27881.0,27952.0,27995.0,28057.0,28092.0,28145.0,28188.0,28220.0,28246.0,28301.0,28335.0,28396.0,28463.0,28503.0,28541.0,28577.0,28616.0
5084819,36000.0,36077.0,36125.0,36187.0,36236.0,36260.0,36308.0,36334.0,36379.0,36440.0,36474.0,36524.0,36593.0,36636.0,36690.0,36764.0,36803.0,36851.0,36879.0,36941.0,36966.0,37011.0,37066.0,37105.0,37172.0,37257.0,37324.0,37399.0,37447.0,37529.0,37611.0,37730.0,37860.0,38056.0,38195.0,38345.0,38428.0,38491.0,38617.0,38731.0,38790.0,38839.0,38944.0,39033.0,39098.0,39175.0,39208.0,39263.0,39332.0,39369.0,39426.0,39465.0,39542.0,39585.0,39650.0,39694.0,39727.0,39754.0,39806.0,39838.0,39894.0,39961.0,40002.0,40040.0,40076.0,40115.0
5084821,46800.0,46883.0,46934.0,47000.0,47047.0,47069.0,47115.0,47140.0,47183.0,47242.0,47275.0,47322.0,47388.0,47429.0,47481.0,47550.0,47594.0,47647.0,47678.0,47745.0,47771.0,47819.0,47878.0,47917.0,47984.0,48062.0,48129.0,48204.0,48254.0,48339.0,48424.0,48544.0,48684.0,48890.0,49036.0,49192.0,49287.0,49353.0,49486.0,49615.0,49681.0,49736.0,49843.0,49934.0,50012.0,50104.0,50143.0,50209.0,50289.0,50332.0,50395.0,50440.0,50525.0,50573.0,50645.0,50691.0,50726.0,50755.0,50816.0,50853.0,50919.0,50989.0,51031.0,51071.0,51108.0,51148.0
5084823,57600.0,57691.0,57747.0,57819.0,57866.0,57889.0,57935.0,57960.0,58003.0,58062.0,58095.0,58143.0,58209.0,58250.0,58302.0,58373.0,58421.0,58480.0,58514.0,58576.0,58601.0,58646.0,58701.0,58737.0,58799.0,58876.0,58930.0,58991.0,59045.0,59137.0,59230.0,59351.0,59502.0,59737.0,59903.0,60083.0,60175.0,60241.0,60373.0,60537.0,60621.0,60691.0,60831.0,60951.0,61040.0,61145.0,61190.0,61265.0,61374.0,61432.0,61508.0,61561.0,61648.0,61697.0,61771.0,61826.0,61868.0,61901.0,61962.0,61999.0,62067.0,62139.0,62183.0,62224.0,62263.0,62305.0
5084825,69600.0,69667.0,69709.0,69763.0,69806.0,69827.0,69869.0,69892.0,69931.0,69985.0,70015.0,70058.0,70118.0,70156.0,70203.0,70267.0,70310.0,70363.0,70394.0,70454.0,70478.0,70521.0,70573.0,70604.0,70657.0,70722.0,70775.0,70835.0,70878.0,70951.0,71025.0,71158.0,71292.0,71487.0,71625.0,71775.0,71862.0,71916.0,72024.0,72141.0,72201.0,72251.0,72345.0,72426.0,72502.0,72591.0,72629.0,72692.0,72764.0,72802.0,72861.0,72912.0,72969.0,73001.0,73050.0,73093.0,73126.0,73153.0,73196.0,73222.0,73269.0,73337.0,73378.0,73417.0,73453.0,73493.0
5084827,79500.0,79555.0,79589.0,79634.0,79670.0,79687.0,79722.0,79741.0,79774.0,79819.0,79844.0,79880.0,79930.0,79961.0,80000.0,80055.0,80089.0,80130.0,80154.0,80199.0,80217.0,80250.0,80290.0,80316.0,80359.0,80406.0,80447.0,80493.0,80529.0,80590.0,80651.0,80742.0,80871.0,81053.0,81182.0,81322.0,81393.0,81443.0,81543.0,81642.0,81693.0,81736.0,81802.0,81858.0,81916.0,81984.0,82013.0,82062.0,82124.0,82157.0,82200.0,82238.0,82285.0,82312.0,82352.0,82388.0,82415.0,82437.0,82475.0,82498.0,82541.0,82595.0,82627.0,82657.0,82685.0,82717.0
5085029,30600.0,30721.0,30796.0,30892.0,30951.0,30979.0,31037.0,31068.0,31122.0,31196.0,31237.0,31296.0,31379.0,31431.0,31496.0,31584.0,31628.0,31681.0,31712.0,31821.0,31864.0,31943.0,32038.0,32094.0,32189.0,32265.0,32326.0,32394.0,32453.0,32553.0,32654.0,32778.0,32920.0,33178.0,33361.0,33557.0,33631.0,33696.0,33827.0,33925.0,33975.0,34018.0,34127.0,34220.0,34285.0,34361.0,34394.0,34448.0,34514.0,34549.0,34607.0,34647.0,34712.0,34748.0,34803.0,34838.0,34865.0,34886.0,34925.0,34949.0,34992.0,35047.0,35080.0,35111.0,35140.0,35172.0
5085032,55800.0,55891.0,55947.0,56019.0,56066.0,56089.0,56135.0,56160.0,56203.0,56262.0,56295.0,56343.0,56409.0,56450.0,56502.0,56573.0,56621.0,56680.0,56714.0,56776.0,56801.0,56846.0,56901.0,56937.0,56999.0,57076.0,57130.0,57191.0,57245.0,57337.0,57430.0,57551.0,57702.0,57937.0,58103.0,58283.0,58375.0,58441.0,58573.0,58737.0,58821.0,58891.0,59031.0,59151.0,59240.0,59345.0,59390.0,59465.0,59574.0,59632.0,59708.0,59761.0,59848.0,59897.0,59971.0,60026.0,60068.0,60101.0,60162.0,60199.0,60267.0,60339.0,60383.0,60424.0,60463.0,60505.0
5085034,67500.0,67587.0,67641.0,67710.0,67752.0,67772.0,67813.0,67835.0,67873.0,67925.0,67954.0,67996.0,68054.0,68091.0,68137.0,68199.0,68240.0,68290.0,68320.0,68374.0,68395.0,68434.0,68481.0,68513.0,68568.0,68639.0,68698.0,68765.0,68808.0,68882.0,68956.0,69068.0,69191.0,69422.0,69585.0,69761.0,69850.0,69909.0,70026.0,70143.0,70203.0,70253.0,70368.0,70466.0,70550.0,70648.0,70690.0,70761.0,70841.0,70884.0,70951.0,70997.0,71064.0,71101.0,71158.0,71200.0,71232.0,71257.0,71299.0,71324.0,71370.0,71430.0,71466.0,71500.0,71532.0,71568.0
5085695,32400.0,32484.0,32536.0,32604.0,32659.0,32685.0,32739.0,32768.0,32818.0,32887.0,32926.0,32981.0,33058.0,33106.0,33167.0,33249.0,33293.0,33347.0,33379.0,33465.0,33499.0,33562.0,33638.0,33700.0,33806.0,33906.0,33969.0,34041.0,34097.0,34192.0,34287.0,34390.0,34513.0,34739.0,34899.0,35071.0,35140.0,35201.0,35323.0,35423.0,35474.0,35517.0,35606.0,35682.0,35755.0,35841.0,35878.0,35939.0,35995.0,36025.0,36065.0,36100.0,36161.0,36195.0,36246.0,36289.0,36321.0,36347.0,36391.0,36418.0,36465.0,36511.0,36539.0,36565.0,36589.0,36616.0
5085697,49500.0,49583.0,49634.0,49700.0,49747.0,49769.0,49815.0,49840.0,49883.0,49942.0,49975.0,50022.0,50088.0,50129.0,50181.0,50250.0,50294.0,50347.0,50378.0,50445.0,50471.0,50519.0,50578.0,50617.0,50684.0,50762.0,50829.0,50904.0,50954.0,51039.0,51124.0,51244.0,51384.0,51590.0,51736.0,51892.0,51987.0,52053.0,52186.0,52315.0,52381.0,52436.0,52543.0,52634.0,52712.0,52804.0,52843.0,52909.0,52989.0,53032.0,53095.0,53140.0,53225.0,53273.0,53345.0,53391.0,53426.0,53455.0,53516.0,53553.0,53619.0,53689.0,53731.0,53771.0,53808.0,53848.0
5085699,60600.0,60691.0,60747.0,60819.0,60866.0,60889.0,60935.0,60960.0,61003.0,61062.0,61095.0,61143.0,61209.0,61250.0,61302.0,61373.0,61421.0,61480.0,61514.0,61576.0,61601.0,61646.0,61701.0,61737.0,61799.0,61876.0,61930.0,61991.0,62045.0,62137.0,62230.0,62351.0,62502.0,62737.0,62903.0,63083.0,63175.0,63241.0,63373.0,63537.0,63621.0,63691.0,63831.0,63951.0,64040.0,64145.0,64190.0,64265.0,64374.0,64432.0,64508.0,64561.0,64648.0,64697.0,64771.0,64826.0,64868.0,64901.0,64962.0,64999.0,65067.0,65139.0,65183.0,65224.0,65263.0,65305.0
5085701,73500.0,73567.0,73609.0,73663.0,73706.0,73727.0,73769.0,73792.0,73831.0,73885.0,73915.0,73958.0,74018.0,74056.0,74103.0,74167.0,74210.0,74263.0,74294.0,74354.0,74378.0,74421.0,74473.0,74504.0,74557.0,74622.0,74675.0,74735.0,74778.0,74851.0,74925.0,75058.0,75192.0,75387.0,75525.0,75675.0,75762.0,75816.0,75924.0,76041.0,76101.0,76151.0,76245.0,76326.0,76402.0,76491.0,76529.0,76592.0,76664.0,76702.0,76761.0,76812.0,76869.0,76901.0,76950.0,76993.0,77026.0,77053.0,77096.0,77122.0,77169.0,77237.0,77278.0,77317.0,77353.0,77393.0
5085703,82500.0,82555.0,82589.0,82634.0,82670.0,82687.0,82722.0,82741.0,82774.0,82819.0,82844.0,82880.0,82930.0,82961.0,83000.0,83055.0,83089.0,83130.0,83154.0,83199.0,83217.0,83250.0,83290.0,83316.0,83359.0,83406.0,83447.0,83493.0,83529.0,83590.0,83651.0,83742.0,83871.0,84053.0,84182.0,84322.0,84393.0,84443.0,84543.0,84642.0,84693.0,84736.0,84802.0,84858.0,84916.0,84984.0,85013.0,85062.0,85124.0,85157.0,85200.0,85238.0,85285.0,85312.0,85352.0,85388.0,85415.0,85437.0,85475.0,85498.0,85541.0,85595.0,85627.0,85657.0,85685.0,85717.0
5085856,48600.0,48668.0,48710.0,48765.0,48811.0,48833.0,48879.0,48903.0,48945.0,49003.0,49036.0,49083.0,49148.0,49189.0,49240.0,49309.0,49349.0,49397.0,49425.0,49495.0,49522.0,49573.0,49634.0,49665.0,49717.0,49789.0,49836.0,49889.0,49928.0,49994.0,50060.0,50179.0,50297.0,50461.0,50577.0,50702.0,50787.0,50833.0,50925.0,51018.0,51065.0,51105.0,51183.0,51249.0,51320.0,51403.0,51439.0,51499.0,51566.0,51602.0,51653.0,51698.0,51746.0,51773.0,51813.0,51850.0,51878.0,51900.0,51942.0,51968.0,52014.0,52079.0,52118.0,52155.0,52189.0,52227.0
5085858,58200.0,58272.0,58317.0,58374.0,58422.0,58445.0,58492.0,58517.0,58561.0,58621.0,58655.0,58703.0,58770.0,58812.0,58865.0,58936.0,58980.0,59034.0,59066.0,59125.0,59148.0,59191.0,59242.0,59278.0,59339.0,59395.0,59458.0,59529.0,59562.0,59619.0,59676.0,59811.0,59982.0,60173.0,60308.0,60453.0,60540.0,60588.0,60684.0,60783.0,60834.0,60876.0,60964.0,61039.0,61105.0,61182.0,61215.0,61270.0,61348.0,61390.0,61441.0,61483.0,61548.0,61584.0,61639.0,61680.0,61711.0,61736.0,61778.0,61803.0,61849.0,61898.0,61928.0,61956.0,61982.0,62010.0
5085887,34200.0,34284.0,34336.0,34404.0,34459.0,34485.0,34539.0,34568.0,34618.0,34687.0,34726.0,34781.0,34858.0,34906.0,34967.0,35049.0,35093.0,35147.0,35179.0,35265.0,35299.0,35362.0,35438.0,35500.0,35606.0,35706.0,35769.0,35841.0,35897.0,35992.0,36087.0,36190.0,36313.0,36539.0,36699.0,36871.0,36940.0,37001.0,37123.0,37223.0,37274.0,37317.0,37406.0,37482.0,37555.0,37641.0,37678.0,37739.0,37795.0,37825.0,37865.0,37900.0,37961.0,37995.0,38046.0,38089.0,38121.0,38147.0,38191.0,38218.0,38265.0,38311.0,38339.0,38365.0,38389.0,38416.0
5085889,45000.0,45083.0,45134.0,45200.0,45247.0,45269.0,45315.0,45340.0,45383.0,45442.0,45475.0,45522.0,45588.0,45629.0,45681.0,45750.0,45794.0,45847.0,45878.0,45945.0,45971.0,46019.0,46078.0,46117.0,46184.0,46262.0,46329.0,46404.0,46454.0,46539.0,46624.0,46744.0,46884.0,47090.0,47236.0,47392.0,47487.0,47553.0,47686.0,47815.0,47881.0,47936.0,48043.0,48134.0,48212.0,48304.0,48343.0,48409.0,48489.0,48532.0,48595.0,48640.0,48725.0,48773.0,48845.0,48891.0,48926.0,48955.0,49016.0,49053.0,49119.0,49189.0,49231.0,49271.0,49308.0,49348.0
5085891,61200.0,61297.0,61357.0,61435.0,61484.0,61508.0,61556.0,61582.0,61627.0,61688.0,61722.0,61772.0,61841.0,61884.0,61938.0,62012.0,62057.0,62112.0,62143.0,62203.0,62227.0,62271.0,62323.0,62356.0,62411.0,62476.0,62527.0,62585.0,62629.0,62704.0,62780.0,62873.0,63003.0,63257.0,63437.0,63630.0,63716.0,63788.0,63931.0,64094.0,64178.0,64248.0,64406.0,64540.0,64636.0,64749.0,64797.0,64878.0,64987.0,65046.0,65117.0,65174.0,65241.0,65278.0,65335.0,65376.0,65407.0,65433.0,65479.0,65507.0,65558.0,65610.0,65641.0,65671.0,65699.0,65729.0
5086294,24000.0,24067.0,24108.0,24162.0,24207.0,24229.0,24274.0,24298.0,24339.0,24396.0,24428.0,24474.0,24538.0,24578.0,24628.0,24696.0,24733.0,24778.0,24805.0,24876.0,24904.0,24955.0,25018.0,25062.0,25136.0,25215.0,25275.0,25343.0,25383.0,25451.0,25519.0,25637.0,25743.0,25886.0,25987.0,26097.0,26152.0,26197.0,26287.0,26396.0,26452.0,26499.0,26591.0,26669.0,26735.0,26813.0,26846.0,26902.0,26953.0,26981.0,27052.0,27095.0,27157.0,27192.0,27245.0,27288.0,27320.0,27346.0,27401.0,27435.0,27496.0,27563.0,27603.0,27641.0,27677.0,27716.0
5086296,35100.0,35184.0,35236.0,35304.0,35359.0,35385.0,35439.0,35468.0,35518.0,35587.0,35626.0,35681.0,35758.0,35806.0,35867.0,35949.0,35993.0,36047.0,36079.0,36165.0,36199.0,36262.0,36338.0,36400.0,36506.0,36606.0,36669.0,36741.0,36797.0,36892.0,36987.0,37090.0,37213.0,37439.0,37599.0,37771.0,37840.0,37901.0,38023.0,38123.0,38174.0,38217.0,38306.0,38382.0,38455.0,38541.0,38578.0,38639.0,38695.0,38725.0,38765.0,38800.0,38861.0,38895.0,38946.0,38989.0,39021.0,39047.0,39091.0,39118.0,39165.0,39211.0,39239.0,39265.0,39289.0,39316.0
5086298,45900.0,45983.0,46034.0,46100.0,46147.0,46169.0,46215.0,46240.0,46283.0,46342.0,46375.0,46422.0,46488.0,46529.0,46581.0,46650.0,46694.0,46747.0,46778.0,46845.0,46871.0,46919.0,46978.0,47017.0,47084.0,47162.0,47229.0,47304.0,47354.0,47439.0,47524.0,47644.0,47784.0,47990.0,48136.0,48292.0,48387.0,48453.0,48586.0,48715.0,48781.0,48836.0,48943.0,49034.0,49112.0,49204.0,49243.0,49309.0,49389.0,49432.0,49495.0,49540.0,49625.0,49673.0,49745.0,49791.0,49826.0,49855.0,49916.0,49953.0,50019.0,50089.0,50131.0,50171.0,50208.0,50248.0
5086300,56700.0,56791.0,56847.0,56919.0,56966.0,56989.0,57035.0,57060.0,57103.0,57162.0,57195.0,57243.0,57309.0,57350.0,57402.0,57473.0,57521.0,57580.0,57614.0,57676.0,57701.0,57746.0,57801.0,57837.0,57899.0,57976.0,58030.0,58091.0,58145.0,58237.0,58330.0,58451.0,58602.0,58837.0,59003.0,59183.0,59275.0,59341.0,59473.0,59637.0,59721.0,59791.0,59931.0,60051.0,60140.0,60245.0,60290.0,60365.0,60474.0,60532.0,60608.0,60661.0,60748.0,60797.0,60871.0,60926.0,60968.0,61001.0,61062.0,61099.0,61167.0,61239.0,61283.0,61324.0,61363.0,61405.0
5086302,68400.0,68467.0,68509.0,68563.0,68606.0,68627.0,68669.0,68692.0,68731.0,68785.0,68815.0,68858.0,68918.0,68956.0,69003.0,69067.0,69110.0,69163.0,69194.0,69254.0,69278.0,69321.0,69373.0,69404.0,69457.0,69522.0,69575.0,69635.0,69678.0,69751.0,69825.0,69958.0,70092.0,70287.0,70425.0,70575.0,70662.0,70716.0,70824.0,70941.0,71001.0,71051.0,71145.0,71226.0,71302.0,71391.0,71429.0,71492.0,71564.0,71602.0,71661.0,71712.0,71769.0,71801.0,71850.0,71893.0,71926.0,71953.0,71996.0,72022.0,72069.0,72137.0,72178.0,72217.0,72253.0,72293.0
5086304,78000.0,78055.0,78089.0,78134.0,78170.0,78187.0,78222.0,78241.0,78274.0,78319.0,78344.0,78380.0,78430.0,78461.0,78500.0,78555.0,78589.0,78630.0,78654.0,78699.0,78717.0,78750.0,78790.0,78816.0,78859.0,78906.0,78947.0,78993.0,79029.0,79090.0,79151.0,79242.0,79371.0,79553.0,79682.0,79822.0,79893.0,79943.0,80043.0,80142.0,80193.0,80236.0,80302.0,80358.0,80416.0,80484.0,80513.0,80562.0,80624.0,80657.0,80700.0,80738.0,80785.0,80812.0,80852.0,80888.0,80915.0,80937.0,80975.0,80998.0,81041.0,81095.0,81127.0,81157.0,81185.0,81217.0
5086982,26700.0,26779.0,26828.0,26891.0,26949.0,26977.0,27034.0,27065.0,27118.0,27191.0,27232.0,27291.0,27373.0,27424.0,27488.0,27577.0,27627.0,27688.0,27724.0,27866.0,27922.0,28025.0,28149.0,28216.0,28329.0,28412.0,28488.0,28573.0,28630.0,28727.0,28825.0,28940.0,29077.0,29294.0,29448.0,29613.0,29691.0,29751.0,29872.0,29984.0,30041.0,30090.0,30209.0,30311.0,30399.0,30503.0,30548.0,30622.0,30696.0,30735.0,30809.0,30854.0,30935.0,30980.0,31049.0,31090.0,31121.0,31146.0,31205.0,31241.0,31305.0,31371.0,31411.0,31449.0,31484.0,31523.0
5086984,36900.0,36977.0,37025.0,37087.0,37136.0,37160.0,37208.0,37234.0,37279.0,37340.0,37374.0,37424.0,37493.0,37536.0,37590.0,37664.0,37703.0,37751.0,37779.0,37841.0,37866.0,37911.0,37966.0,38005.0,38072.0,38157.0,38224.0,38299.0,38347.0,38429.0,38511.0,38630.0,38760.0,38956.0,39095.0,39245.0,39328.0,39391.0,39517.0,39631.0,39690.0,39739.0,39844.0,39933.0,39998.0,40075.0,40108.0,40163.0,40232.0,40269.0,40326.0,40365.0,40442.0,40485.0,40550.0,40594.0,40627.0,40654.0,40706.0,40738.0,40794.0,40861.0,40902.0,40940.0,40976.0,41015.0
5086986,47700.0,47783.0,47834.0,47900.0,47947.0,47969.0,48015.0,48040.0,48083.0,48142.0,48175.0,48222.0,48288.0,48329.0,48381.0,48450.0,48494.0,48547.0,48578.0,48645.0,48671.0,48719.0,48778.0,48817.0,48884.0,48962.0,49029.0,49104.0,49154.0,49239.0,49324.0,49444.0,49584.0,49790.0,49936.0,50092.0,50187.0,50253.0,50386.0,50515.0,50581.0,50636.0,50743.0,50834.0,50912.0,51004.0,51043.0,51109.0,51189.0,51232.0,51295.0,51340.0,51425.0,51473.0,51545.0,51591.0,51626.0,51655.0,51716.0,51753.0,51819.0,51889.0,51931.0,51971.0,52008.0,52048.0
5086988,59400.0,59491.0,59547.0,59619.0,59666.0,59689.0,59735.0,59760.0,59803.0,59862.0,59895.0,59943.0,60009.0,60050.0,60102.0,60173.0,60221.0,60280.0,60314.0,60376.0,60401.0,60446.0,60501.0,60537.0,60599.0,60676.0,60730.0,60791.0,60845.0,60937.0,61030.0,61151.0,61302.0,61537.0,61703.0,61883.0,61975.0,62041.0,62173.0,62337.0,62421.0,62491.0,62631.0,62751.0,62840.0,62945.0,62990.0,63065.0,63174.0,63232.0,63308.0,63361.0,63448.0,63497.0,63571.0,63626.0,63668.0,63701.0,63762.0,63799.0,63867.0,63939.0,63983.0,64024.0,64063.0,64105.0
