tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P
5095994,78780.0,78845.0,78917.0,79004.0,79074.0,79126.0,79227.0,79440.0,79503.0,79541.0,79719.0,79755.0,79779.0,79801.0,79841.0,79865.0,79894.0,79913.0,79948.0,79982.0,80025.0,80070.0,80094.0,80208.0,80237.0,80257.0,80363.0,80401.0,80442.0,80473.0,80530.0,80566.0,80597.0,80622.0,80637.0,80656.0,80708.0,80746.0,80781.0,80810.0,80873.0,80887.0,80918.0,80942.0,80983.0,81025.0,81044.0,81062.0,81071.0,81099.0,81112.0,81131.0,81146.0,81195.0,81290.0,81325.0,81355.0,81403.0,81468.0,81535.0,81568.0,81588.0,81648.0,81682.0,81755.0,81821.0,81852.0,81876.0,81916.0
5096929,45900.0,45980.0,46069.0,46176.0,46262.0,46324.0,46417.0,46613.0,46694.0,46744.0,46932.0,46990.0,47015.0,47037.0,47108.0,47137.0,47177.0,47199.0,47240.0,47281.0,47333.0,47388.0,47418.0,47547.0,47580.0,47603.0,47735.0,47783.0,47827.0,47860.0,47928.0,47971.0,48005.0,48035.0,48053.0,48076.0,48141.0,48189.0,48239.0,48280.0,48343.0,48356.0,48388.0,48413.0,48454.0,48497.0,48514.0,48532.0,48540.0,48580.0,48595.0,48622.0,48638.0,48691.0,48800.0,48840.0,48874.0,48929.0,49004.0,49086.0,49126.0,49149.0,49220.0,49257.0,49338.0,49412.0,49447.0,49471.0,49531.0
5096931,56700.0,56777.0,56862.0,56965.0,57048.0,57108.0,57206.0,57415.0,57488.0,57533.0,57739.0,57802.0,57831.0,57857.0,57920.0,57944.0,57977.0,57998.0,58035.0,58073.0,58121.0,58172.0,58198.0,58325.0,58357.0,58380.0,58555.0,58596.0,58638.0,58667.0,58733.0,58775.0,58810.0,58839.0,58857.0,58880.0,58942.0,59001.0,59062.0,59112.0,59186.0,59200.0,59248.0,59285.0,59348.0,59390.0,59407.0,59425.0,59433.0,59471.0,59485.0,59509.0,59529.0,59581.0,59691.0,59731.0,59765.0,59820.0,59896.0,59960.0,59991.0,60013.0,60078.0,60113.0,60190.0,60260.0,60292.0,60324.0,60375.0
5096933,67500.0,67575.0,67658.0,67758.0,67839.0,67899.0,68027.0,68298.0,68372.0,68417.0,68658.0,68706.0,68734.0,68758.0,68798.0,68822.0,68852.0,68872.0,68908.0,68952.0,69008.0,69067.0,69098.0,69233.0,69267.0,69291.0,69451.0,69489.0,69538.0,69578.0,69641.0,69682.0,69727.0,69761.0,69782.0,69809.0,69881.0,69953.0,70011.0,70058.0,70129.0,70144.0,70180.0,70208.0,70254.0,70295.0,70313.0,70333.0,70343.0,70378.0,70393.0,70417.0,70433.0,70496.0,70614.0,70657.0,70694.0,70753.0,70834.0,70904.0,70939.0,70962.0,71032.0,71067.0,71143.0,71212.0,71245.0,71274.0,71319.0
5097140,33780.0,33886.0,34004.0,34146.0,34261.0,34344.0,34434.0,34624.0,34727.0,34791.0,35034.0,35070.0,35098.0,35122.0,35198.0,35223.0,35254.0,35276.0,35316.0,35367.0,35432.0,35501.0,35537.0,35683.0,35720.0,35747.0,35880.0,35924.0,35965.0,36006.0,36115.0,36184.0,36262.0,36315.0,36347.0,36387.0,36464.0,36520.0,36559.0,36591.0,36652.0,36664.0,36698.0,36724.0,36767.0,36813.0,36832.0,36850.0,36858.0,36902.0,36926.0,36952.0,36969.0,37020.0,37148.0,37195.0,37235.0,37299.0,37388.0,37466.0,37504.0,37530.0,37607.0,37642.0,37719.0,37789.0,37821.0,37841.0,37912.0
5097142,44580.0,44682.0,44795.0,44931.0,45041.0,45121.0,45225.0,45446.0,45546.0,45607.0,45820.0,45877.0,45904.0,45927.0,45986.0,46010.0,46040.0,46060.0,46097.0,46138.0,46190.0,46245.0,46274.0,46423.0,46461.0,46487.0,46618.0,46659.0,46698.0,46730.0,46799.0,46843.0,46884.0,46933.0,46963.0,47001.0,47109.0,47181.0,47222.0,47255.0,47322.0,47338.0,47370.0,47395.0,47437.0,47480.0,47496.0,47514.0,47522.0,47564.0,47583.0,47608.0,47627.0,47680.0,47818.0,47869.0,47912.0,47981.0,48077.0,48156.0,48195.0,48219.0,48291.0,48325.0,48400.0,48468.0,48500.0,48527.0,48599.0
5097144,57180.0,57308.0,57450.0,57621.0,57760.0,57861.0,57990.0,58264.0,58370.0,58436.0,58639.0,58699.0,58731.0,58759.0,58862.0,58890.0,58924.0,58946.0,58986.0,59035.0,59096.0,59161.0,59195.0,59368.0,59412.0,59443.0,59600.0,59646.0,59696.0,59734.0,59835.0,59899.0,59960.0,60007.0,60036.0,60073.0,60225.0,60301.0,60365.0,60417.0,60491.0,60507.0,60544.0,60572.0,60620.0,60664.0,60682.0,60700.0,60709.0,60758.0,60776.0,60804.0,60822.0,60889.0,61043.0,61099.0,61147.0,61224.0,61330.0,61423.0,61468.0,61492.0,61564.0,61600.0,61680.0,61752.0,61786.0,61813.0,61898.0
5097146,69780.0,69883.0,69998.0,70136.0,70248.0,70328.0,70441.0,70682.0,70762.0,70812.0,71011.0,71063.0,71099.0,71131.0,71185.0,71211.0,71244.0,71266.0,71306.0,71351.0,71408.0,71468.0,71501.0,71643.0,71679.0,71705.0,71862.0,71905.0,71947.0,71984.0,72055.0,72101.0,72138.0,72171.0,72191.0,72216.0,72279.0,72337.0,72383.0,72421.0,72492.0,72506.0,72542.0,72570.0,72616.0,72659.0,72677.0,72696.0,72705.0,72743.0,72763.0,72787.0,72801.0,72856.0,72971.0,73013.0,73049.0,73107.0,73186.0,73259.0,73295.0,73317.0,73382.0,73418.0,73497.0,73568.0,73601.0,73627.0,73688.0
5097148,80580.0,80645.0,80717.0,80804.0,80874.0,80926.0,81027.0,81240.0,81303.0,81341.0,81519.0,81555.0,81579.0,81601.0,81641.0,81665.0,81694.0,81713.0,81748.0,81782.0,81825.0,81870.0,81894.0,82008.0,82037.0,82057.0,82163.0,82201.0,82242.0,82273.0,82330.0,82366.0,82397.0,82422.0,82437.0,82456.0,82508.0,82546.0,82581.0,82610.0,82673.0,82687.0,82718.0,82742.0,82783.0,82825.0,82844.0,82862.0,82871.0,82899.0,82912.0,82931.0,82946.0,82995.0,83090.0,83125.0,83155.0,83203.0,83268.0,83335.0,83368.0,83388.0,83448.0,83482.0,83555.0,83621.0,83652.0,83676.0,83716.0
5098349,26580.0,26665.0,26759.0,26872.0,26964.0,27031.0,27142.0,27376.0,27470.0,27528.0,27718.0,27759.0,27784.0,27806.0,27888.0,27912.0,27942.0,27963.0,28002.0,28046.0,28101.0,28159.0,28190.0,28316.0,28348.0,28370.0,28492.0,28534.0,28576.0,28605.0,28680.0,28728.0,28762.0,28795.0,28815.0,28840.0,28913.0,28977.0,29016.0,29049.0,29107.0,29120.0,29151.0,29175.0,29215.0,29257.0,29273.0,29289.0,29297.0,29341.0,29363.0,29395.0,29416.0,29468.0,29580.0,29621.0,29656.0,29712.0,29790.0,29866.0,29903.0,29925.0,29991.0,30024.0,30096.0,30162.0,30193.0,30219.0,30286.0
5098351,37380.0,37478.0,37586.0,37716.0,37821.0,37898.0,37999.0,38213.0,38310.0,38369.0,38577.0,38639.0,38662.0,38682.0,38732.0,38758.0,38788.0,38808.0,38845.0,38883.0,38931.0,38982.0,39008.0,39142.0,39176.0,39200.0,39313.0,39352.0,39391.0,39420.0,39493.0,39539.0,39576.0,39607.0,39626.0,39650.0,39721.0,39770.0,39808.0,39839.0,39902.0,39925.0,39969.0,40003.0,40060.0,40105.0,40123.0,40142.0,40151.0,40192.0,40208.0,40232.0,40249.0,40299.0,40419.0,40463.0,40500.0,40560.0,40642.0,40713.0,40748.0,40771.0,40841.0,40876.0,40952.0,41021.0,41052.0,41075.0,41144.0
5098353,49980.0,50082.0,50195.0,50331.0,50441.0,50521.0,50625.0,50846.0,50946.0,51007.0,51220.0,51277.0,51304.0,51327.0,51386.0,51410.0,51440.0,51460.0,51497.0,51538.0,51590.0,51645.0,51674.0,51823.0,51861.0,51887.0,52018.0,52059.0,52098.0,52130.0,52199.0,52243.0,52284.0,52333.0,52363.0,52401.0,52509.0,52581.0,52622.0,52655.0,52722.0,52738.0,52770.0,52795.0,52837.0,52880.0,52896.0,52914.0,52922.0,52964.0,52983.0,53008.0,53027.0,53080.0,53218.0,53269.0,53312.0,53381.0,53477.0,53556.0,53595.0,53619.0,53691.0,53725.0,53800.0,53868.0,53900.0,53927.0,53999.0
5098355,62580.0,62708.0,62850.0,63021.0,63160.0,63261.0,63390.0,63664.0,63770.0,63836.0,64039.0,64099.0,64131.0,64159.0,64262.0,64290.0,64324.0,64346.0,64386.0,64435.0,64496.0,64561.0,64595.0,64768.0,64812.0,64843.0,65000.0,65046.0,65096.0,65134.0,65235.0,65299.0,65360.0,65407.0,65436.0,65473.0,65625.0,65701.0,65765.0,65817.0,65891.0,65907.0,65944.0,65972.0,66020.0,66064.0,66082.0,66100.0,66109.0,66158.0,66176.0,66204.0,66222.0,66289.0,66443.0,66499.0,66547.0,66624.0,66730.0,66823.0,66868.0,66892.0,66964.0,67000.0,67080.0,67152.0,67186.0,67213.0,67298.0
5098357,73380.0,73483.0,73598.0,73736.0,73848.0,73928.0,74041.0,74282.0,74362.0,74412.0,74611.0,74663.0,74699.0,74731.0,74785.0,74811.0,74844.0,74866.0,74906.0,74951.0,75008.0,75068.0,75101.0,75243.0,75279.0,75305.0,75462.0,75505.0,75547.0,75584.0,75655.0,75701.0,75738.0,75771.0,75791.0,75816.0,75879.0,75937.0,75983.0,76021.0,76092.0,76106.0,76142.0,76170.0,76216.0,76259.0,76277.0,76296.0,76305.0,76343.0,76363.0,76387.0,76401.0,76456.0,76571.0,76613.0,76649.0,76707.0,76786.0,76859.0,76895.0,76917.0,76982.0,77018.0,77097.0,77168.0,77201.0,77227.0,77288.0
5098359,84180.0,84245.0,84317.0,84404.0,84474.0,84526.0,84627.0,84840.0,84903.0,84941.0,85119.0,85155.0,85179.0,85201.0,85241.0,85265.0,85294.0,85313.0,85348.0,85382.0,85425.0,85470.0,85494.0,85608.0,85637.0,85657.0,85763.0,85801.0,85842.0,85873.0,85930.0,85966.0,85997.0,86022.0,86037.0,86056.0,86108.0,86146.0,86181.0,86210.0,86273.0,86287.0,86318.0,86342.0,86383.0,86425.0,86444.0,86462.0,86471.0,86499.0,86512.0,86531.0,86546.0,86595.0,86690.0,86725.0,86755.0,86803.0,86868.0,86935.0,86968.0,86988.0,87048.0,87082.0,87155.0,87221.0,87252.0,87276.0,87316.0
5099488,42300.0,42380.0,42469.0,42576.0,42662.0,42724.0,42817.0,43013.0,43094.0,43144.0,43332.0,43390.0,43415.0,43437.0,43508.0,43537.0,43577.0,43599.0,43640.0,43681.0,43733.0,43788.0,43818.0,43947.0,43980.0,44003.0,44135.0,44183.0,44227.0,44260.0,44328.0,44371.0,44405.0,44435.0,44453.0,44476.0,44541.0,44589.0,44639.0,44680.0,44743.0,44756.0,44788.0,44813.0,44854.0,44897.0,44914.0,44932.0,44940.0,44980.0,44995.0,45022.0,45038.0,45091.0,45200.0,45240.0,45274.0,45329.0,45404.0,45486.0,45526.0,45549.0,45620.0,45657.0,45738.0,45812.0,45847.0,45871.0,45931.0
5099490,53100.0,53177.0,53262.0,53365.0,53448.0,53508.0,53606.0,53815.0,53888.0,53933.0,54139.0,54202.0,54231.0,54257.0,54320.0,54344.0,54377.0,54398.0,54435.0,54473.0,54521.0,54572.0,54598.0,54725.0,54757.0,54780.0,54955.0,54996.0,55038.0,55067.0,55133.0,55175.0,55210.0,55239.0,55257.0,55280.0,55342.0,55401.0,55462.0,55512.0,55586.0,55600.0,55648.0,55685.0,55748.0,55790.0,55807.0,55825.0,55833.0,55871.0,55885.0,55909.0,55929.0,55981.0,56091.0,56131.0,56165.0,56220.0,56296.0,56360.0,56391.0,56413.0,56478.0,56513.0,56590.0,56660.0,56692.0,56724.0,56775.0
5099492,63900.0,63977.0,64062.0,64165.0,64248.0,64308.0,64406.0,64615.0,64688.0,64733.0,64939.0,65002.0,65031.0,65057.0,65120.0,65144.0,65177.0,65198.0,65235.0,65273.0,65321.0,65372.0,65398.0,65525.0,65557.0,65580.0,65755.0,65796.0,65838.0,65867.0,65933.0,65975.0,66010.0,66039.0,66057.0,66080.0,66142.0,66201.0,66262.0,66312.0,66386.0,66400.0,66448.0,66485.0,66548.0,66590.0,66607.0,66625.0,66633.0,66671.0,66685.0,66709.0,66729.0,66781.0,66891.0,66931.0,66965.0,67020.0,67096.0,67160.0,67191.0,67213.0,67278.0,67313.0,67390.0,67460.0,67492.0,67524.0,67575.0
5101656,30180.0,30286.0,30404.0,30546.0,30661.0,30744.0,30834.0,31024.0,31127.0,31191.0,31434.0,31470.0,31498.0,31522.0,31598.0,31623.0,31654.0,31676.0,31716.0,31767.0,31832.0,31901.0,31937.0,32083.0,32120.0,32147.0,32280.0,32324.0,32365.0,32406.0,32515.0,32584.0,32662.0,32715.0,32747.0,32787.0,32864.0,32920.0,32959.0,32991.0,33052.0,33064.0,33098.0,33124.0,33167.0,33213.0,33232.0,33250.0,33258.0,33302.0,33326.0,33352.0,33369.0,33420.0,33548.0,33595.0,33635.0,33699.0,33788.0,33866.0,33904.0,33930.0,34007.0,34042.0,34119.0,34189.0,34221.0,34241.0,34312.0
5102418,22980.0,23065.0,23159.0,23272.0,23364.0,23431.0,23542.0,23776.0,23870.0,23928.0,24118.0,24159.0,24184.0,24206.0,24288.0,24312.0,24342.0,24363.0,24402.0,24446.0,24501.0,24559.0,24590.0,24716.0,24748.0,24770.0,24892.0,24934.0,24976.0,25005.0,25080.0,25128.0,25162.0,25195.0,25215.0,25240.0,25313.0,25377.0,25416.0,25449.0,25507.0,25520.0,25551.0,25575.0,25615.0,25657.0,25673.0,25689.0,25697.0,25741.0,25763.0,25795.0,25816.0,25868.0,25980.0,26021.0,26056.0,26112.0,26190.0,26266.0,26303.0,26325.0,26391.0,26424.0,26496.0,26562.0,26593.0,26619.0,26686.0
5103983,24780.0,24865.0,24959.0,25072.0,25164.0,25231.0,25342.0,25576.0,25670.0,25728.0,25918.0,25959.0,25984.0,26006.0,26088.0,26112.0,26142.0,26163.0,26202.0,26246.0,26301.0,26359.0,26390.0,26516.0,26548.0,26570.0,26692.0,26734.0,26776.0,26805.0,26880.0,26928.0,26962.0,26995.0,27015.0,27040.0,27113.0,27177.0,27216.0,27249.0,27307.0,27320.0,27351.0,27375.0,27415.0,27457.0,27473.0,27489.0,27497.0,27541.0,27563.0,27595.0,27616.0,27668.0,27780.0,27821.0,27856.0,27912.0,27990.0,28066.0,28103.0,28125.0,28191.0,28224.0,28296.0,28362.0,28393.0,28419.0,28486.0
5103985,40980.0,41078.0,41186.0,41316.0,41421.0,41498.0,41599.0,41813.0,41910.0,41969.0,42177.0,42239.0,42262.0,42282.0,42332.0,42358.0,42388.0,42408.0,42445.0,42483.0,42531.0,42582.0,42608.0,42742.0,42776.0,42800.0,42913.0,42952.0,42991.0,43020.0,43093.0,43139.0,43176.0,43207.0,43226.0,43250.0,43321.0,43370.0,43408.0,43439.0,43502.0,43525.0,43569.0,43603.0,43660.0,43705.0,43723.0,43742.0,43751.0,43792.0,43808.0,43832.0,43849.0,43899.0,44019.0,44063.0,44100.0,44160.0,44242.0,44313.0,44348.0,44371.0,44441.0,44476.0,44552.0,44621.0,44652.0,44675.0,44744.0
5103987,53580.0,53708.0,53850.0,54021.0,54160.0,54261.0,54390.0,54664.0,54770.0,54836.0,55039.0,55099.0,55131.0,55159.0,55262.0,55290.0,55324.0,55346.0,55386.0,55435.0,55496.0,55561.0,55595.0,55768.0,55812.0,55843.0,56000.0,56046.0,56096.0,56134.0,56235.0,56299.0,56360.0,56407.0,56436.0,56473.0,56625.0,56701.0,56765.0,56817.0,56891.0,56907.0,56944.0,56972.0,57020.0,57064.0,57082.0,57100.0,57109.0,57158.0,57176.0,57204.0,57222.0,57289.0,57443.0,57499.0,57547.0,57624.0,57730.0,57823.0,57868.0,57892.0,57964.0,58000.0,58080.0,58152.0,58186.0,58213.0,58298.0
5103989,66180.0,66308.0,66450.0,66621.0,66760.0,66861.0,66990.0,67264.0,67370.0,67436.0,67639.0,67699.0,67731.0,67759.0,67862.0,67890.0,67924.0,67946.0,67986.0,68035.0,68096.0,68161.0,68195.0,68368.0,68412.0,68443.0,68600.0,68646.0,68696.0,68734.0,68835.0,68899.0,68960.0,69007.0,69036.0,69073.0,69225.0,69301.0,69365.0,69417.0,69491.0,69507.0,69544.0,69572.0,69620.0,69664.0,69682.0,69700.0,69709.0,69758.0,69776.0,69804.0,69822.0,69889.0,70043.0,70099.0,70147.0,70224.0,70330.0,70423.0,70468.0,70492.0,70564.0,70600.0,70680.0,70752.0,70786.0,70813.0,70898.0
5103991,76980.0,77045.0,77117.0,77204.0,77274.0,77326.0,77427.0,77640.0,77703.0,77741.0,77919.0,77955.0,77979.0,78001.0,78041.0,78065.0,78094.0,78113.0,78148.0,78182.0,78225.0,78270.0,78294.0,78408.0,78437.0,78457.0,78563.0,78601.0,78642.0,78673.0,78730.0,78766.0,78797.0,78822.0,78837.0,78856.0,78908.0,78946.0,78981.0,79010.0,79073.0,79087.0,79118.0,79142.0,79183.0,79225.0,79244.0,79262.0,79271.0,79299.0,79312.0,79331.0,79346.0,79395.0,79490.0,79525.0,79555.0,79603.0,79668.0,79735.0,79768.0,79788.0,79848.0,79882.0,79955.0,80021.0,80052.0,80076.0,80116.0
5106827,58980.0,59108.0,59250.0,59421.0,59560.0,59661.0,59790.0,60064.0,60170.0,60236.0,60439.0,60499.0,60531.0,60559.0,60662.0,60690.0,60724.0,60746.0,60786.0,60835.0,60896.0,60961.0,60995.0,61168.0,61212.0,61243.0,61400.0,61446.0,61496.0,61534.0,61635.0,61699.0,61760.0,61807.0,61836.0,61873.0,62025.0,62101.0,62165.0,62217.0,62291.0,62307.0,62344.0,62372.0,62420.0,62464.0,62482.0,62500.0,62509.0,62558.0,62576.0,62604.0,62622.0,62689.0,62843.0,62899.0,62947.0,63024.0,63130.0,63223.0,63268.0,63292.0,63364.0,63400.0,63480.0,63552.0,63586.0,63613.0,63698.0
5106829,71580.0,71683.0,71798.0,71936.0,72048.0,72128.0,72241.0,72482.0,72562.0,72612.0,72811.0,72863.0,72899.0,72931.0,72985.0,73011.0,73044.0,73066.0,73106.0,73151.0,73208.0,73268.0,73301.0,73443.0,73479.0,73505.0,73662.0,73705.0,73747.0,73784.0,73855.0,73901.0,73938.0,73971.0,73991.0,74016.0,74079.0,74137.0,74183.0,74221.0,74292.0,74306.0,74342.0,74370.0,74416.0,74459.0,74477.0,74496.0,74505.0,74543.0,74563.0,74587.0,74601.0,74656.0,74771.0,74813.0,74849.0,74907.0,74986.0,75059.0,75095.0,75117.0,75182.0,75218.0,75297.0,75368.0,75401.0,75427.0,75488.0
5106831,82380.0,82445.0,82517.0,82604.0,82674.0,82726.0,82827.0,83040.0,83103.0,83141.0,83319.0,83355.0,83379.0,83401.0,83441.0,83465.0,83494.0,83513.0,83548.0,83582.0,83625.0,83670.0,83694.0,83808.0,83837.0,83857.0,83963.0,84001.0,84042.0,84073.0,84130.0,84166.0,84197.0,84222.0,84237.0,84256.0,84308.0,84346.0,84381.0,84410.0,84473.0,84487.0,84518.0,84542.0,84583.0,84625.0,84644.0,84662.0,84671.0,84699.0,84712.0,84731.0,84746.0,84795.0,84890.0,84925.0,84955.0,85003.0,85068.0,85135.0,85168.0,85188.0,85248.0,85282.0,85355.0,85421.0,85452.0,85476.0,85516.0
5113010,31980.0,32086.0,32204.0,32346.0,32461.0,32544.0,32634.0,32824.0,32927.0,32991.0,33234.0,33270.0,33298.0,33322.0,33398.0,33423.0,33454.0,33476.0,33516.0,33567.0,33632.0,33701.0,33737.0,33883.0,33920.0,33947.0,34080.0,34124.0,34165.0,34206.0,34315.0,34384.0,34462.0,34515.0,34547.0,34587.0,34664.0,34720.0,34759.0,34791.0,34852.0,34864.0,34898.0,34924.0,34967.0,35013.0,35032.0,35050.0,35058.0,35102.0,35126.0,35152.0,35169.0,35220.0,35348.0,35395.0,35435.0,35499.0,35588.0,35666.0,35704.0,35730.0,35807.0,35842.0,35919.0,35989.0,36021.0,36041.0,36112.0
5113012,42780.0,42882.0,42995.0,43131.0,43241.0,43321.0,43425.0,43646.0,43746.0,43807.0,44020.0,44077.0,44104.0,44127.0,44186.0,44210.0,44240.0,44260.0,44297.0,44338.0,44390.0,44445.0,44474.0,44623.0,44661.0,44687.0,44818.0,44859.0,44898.0,44930.0,44999.0,45043.0,45084.0,45133.0,45163.0,45201.0,45309.0,45381.0,45422.0,45455.0,45522.0,45538.0,45570.0,45595.0,45637.0,45680.0,45696.0,45714.0,45722.0,45764.0,45783.0,45808.0,45827.0,45880.0,46018.0,46069.0,46112.0,46181.0,46277.0,46356.0,46395.0,46419.0,46491.0,46525.0,46600.0,46668.0,46700.0,46727.0,46799.0
5113014,55380.0,55508.0,55650.0,55821.0,55960.0,56061.0,56190.0,56464.0,56570.0,56636.0,56839.0,56899.0,56931.0,56959.0,57062.0,57090.0,57124.0,57146.0,57186.0,57235.0,57296.0,57361.0,57395.0,57568.0,57612.0,57643.0,57800.0,57846.0,57896.0,57934.0,58035.0,58099.0,58160.0,58207.0,58236.0,58273.0,58425.0,58501.0,58565.0,58617.0,58691.0,58707.0,58744.0,58772.0,58820.0,58864.0,58882.0,58900.0,58909.0,58958.0,58976.0,59004.0,59022.0,59089.0,59243.0,59299.0,59347.0,59424.0,59530.0,59623.0,59668.0,59692.0,59764.0,59800.0,59880.0,59952.0,59986.0,60013.0,60098.0
5113016,67980.0,68083.0,68198.0,68336.0,68448.0,68528.0,68641.0,68882.0,68962.0,69012.0,69211.0,69263.0,69299.0,69331.0,69385.0,69411.0,69444.0,69466.0,69506.0,69551.0,69608.0,69668.0,69701.0,69843.0,69879.0,69905.0,70062.0,70105.0,70147.0,70184.0,70255.0,70301.0,70338.0,70371.0,70391.0,70416.0,70479.0,70537.0,70583.0,70621.0,70692.0,70706.0,70742.0,70770.0,70816.0,70859.0,70877.0,70896.0,70905.0,70943.0,70963.0,70987.0,71001.0,71056.0,71171.0,71213.0,71249.0,71307.0,71386.0,71459.0,71495.0,71517.0,71582.0,71618.0,71697.0,71768.0,71801.0,71827.0,71888.0
5113018,78780.0,78845.0,78917.0,79004.0,79074.0,79126.0,79227.0,79440.0,79503.0,79541.0,79719.0,79755.0,79779.0,79801.0,79841.0,79865.0,79894.0,79913.0,79948.0,79982.0,80025.0,80070.0,80094.0,80208.0,80237.0,80257.0,80363.0,80401.0,80442.0,80473.0,80530.0,80566.0,80597.0,80622.0,80637.0,80656.0,80708.0,80746.0,80781.0,80810.0,80873.0,80887.0,80918.0,80942.0,80983.0,81025.0,81044.0,81062.0,81071.0,81099.0,81112.0,81131.0,81146.0,81195.0,81290.0,81325.0,81355.0,81403.0,81468.0,81535.0,81568.0,81588.0,81648.0,81682.0,81755.0,81821.0,81852.0,81876.0,81916.0
5113952,28380.0,28486.0,28604.0,28746.0,28861.0,28944.0,29034.0,29224.0,29327.0,29391.0,29634.0,29670.0,29698.0,29722.0,29798.0,29823.0,29854.0,29876.0,29916.0,29967.0,30032.0,30101.0,30137.0,30283.0,30320.0,30347.0,30480.0,30524.0,30565.0,30606.0,30715.0,30784.0,30862.0,30915.0,30947.0,30987.0,31064.0,31120.0,31159.0,31191.0,31252.0,31264.0,31298.0,31324.0,31367.0,31413.0,31432.0,31450.0,31458.0,31502.0,31526.0,31552.0,31569.0,31620.0,31748.0,31795.0,31835.0,31899.0,31988.0,32066.0,32104.0,32130.0,32207.0,32242.0,32319.0,32389.0,32421.0,32441.0,32512.0
5113954,39180.0,39278.0,39386.0,39516.0,39621.0,39698.0,39799.0,40013.0,40110.0,40169.0,40377.0,40439.0,40462.0,40482.0,40532.0,40558.0,40588.0,40608.0,40645.0,40683.0,40731.0,40782.0,40808.0,40942.0,40976.0,41000.0,41113.0,41152.0,41191.0,41220.0,41293.0,41339.0,41376.0,41407.0,41426.0,41450.0,41521.0,41570.0,41608.0,41639.0,41702.0,41725.0,41769.0,41803.0,41860.0,41905.0,41923.0,41942.0,41951.0,41992.0,42008.0,42032.0,42049.0,42099.0,42219.0,42263.0,42300.0,42360.0,42442.0,42513.0,42548.0,42571.0,42641.0,42676.0,42752.0,42821.0,42852.0,42875.0,42944.0
5113956,51780.0,51882.0,51995.0,52131.0,52241.0,52321.0,52425.0,52646.0,52746.0,52807.0,53020.0,53077.0,53104.0,53127.0,53186.0,53210.0,53240.0,53260.0,53297.0,53338.0,53390.0,53445.0,53474.0,53623.0,53661.0,53687.0,53818.0,53859.0,53898.0,53930.0,53999.0,54043.0,54084.0,54133.0,54163.0,54201.0,54309.0,54381.0,54422.0,54455.0,54522.0,54538.0,54570.0,54595.0,54637.0,54680.0,54696.0,54714.0,54722.0,54764.0,54783.0,54808.0,54827.0,54880.0,55018.0,55069.0,55112.0,55181.0,55277.0,55356.0,55395.0,55419.0,55491.0,55525.0,55600.0,55668.0,55700.0,55727.0,55799.0
5113958,64380.0,64465.0,64559.0,64672.0,64764.0,64831.0,64942.0,65176.0,65270.0,65328.0,65518.0,65559.0,65584.0,65606.0,65688.0,65712.0,65742.0,65763.0,65802.0,65846.0,65901.0,65959.0,65990.0,66116.0,66148.0,66170.0,66292.0,66334.0,66376.0,66405.0,66480.0,66528.0,66562.0,66595.0,66615.0,66640.0,66713.0,66777.0,66816.0,66849.0,66907.0,66920.0,66951.0,66975.0,67015.0,67057.0,67073.0,67089.0,67097.0,67141.0,67163.0,67195.0,67216.0,67268.0,67380.0,67421.0,67456.0,67512.0,67590.0,67666.0,67703.0,67725.0,67791.0,67824.0,67896.0,67962.0,67993.0,68019.0,68086.0
5113960,75180.0,75245.0,75317.0,75404.0,75474.0,75526.0,75627.0,75840.0,75903.0,75941.0,76119.0,76155.0,76179.0,76201.0,76241.0,76265.0,76294.0,76313.0,76348.0,76382.0,76425.0,76470.0,76494.0,76608.0,76637.0,76657.0,76763.0,76801.0,76842.0,76873.0,76930.0,76966.0,76997.0,77022.0,77037.0,77056.0,77108.0,77146.0,77181.0,77210.0,77273.0,77287.0,77318.0,77342.0,77383.0,77425.0,77444.0,77462.0,77471.0,77499.0,77512.0,77531.0,77546.0,77595.0,77690.0,77725.0,77755.0,77803.0,77868.0,77935.0,77968.0,77988.0,78048.0,78082.0,78155.0,78221.0,78252.0,78276.0,78316.0
5114870,26580.0,26665.0,26759.0,26872.0,26964.0,27031.0,27142.0,27376.0,27470.0,27528.0,27718.0,27759.0,27784.0,27806.0,27888.0,27912.0,27942.0,27963.0,28002.0,28046.0,28101.0,28159.0,28190.0,28316.0,28348.0,28370.0,28492.0,28534.0,28576.0,28605.0,28680.0,28728.0,28762.0,28795.0,28815.0,28840.0,28913.0,28977.0,29016.0,29049.0,29107.0,29120.0,29151.0,29175.0,29215.0,29257.0,29273.0,29289.0,29297.0,29341.0,29363.0,29395.0,29416.0,29468.0,29580.0,29621.0,29656.0,29712.0,29790.0,29866.0,29903.0,29925.0,29991.0,30024.0,30096.0,30162.0,30193.0,30219.0,30286.0
