tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P
5009674,33600.0,33666.0,33716.0,33787.0,33878.0,33979.0,34053.0,34151.0,34211.0,34236.0,34294.0,34334.0,34386.0,34448.0,34521.0,34559.0,34604.0,34723.0,34782.0,34830.0,34919.0,35007.0,35072.0,35154.0,35203.0,35238.0,35371.0,35563.0,35663.0,35721.0,35743.0,35823.0,35848.0,35927.0,35986.0,36104.0,36146.0,36189.0,36308.0,36348.0,36398.0,36427.0,36463.0,36500.0,36526.0,36543.0,36563.0,36599.0,36624.0,36655.0,36705.0
5009676,42600.0,42661.0,42708.0,42775.0,42860.0,42962.0,43038.0,43112.0,43173.0,43198.0,43257.0,43299.0,43354.0,43420.0,43480.0,43512.0,43555.0,43667.0,43731.0,43784.0,43881.0,43968.0,44030.0,44108.0,44149.0,44190.0,44319.0,44505.0,44600.0,44655.0,44677.0,44754.0,44782.0,44852.0,44905.0,45053.0,45106.0,45160.0,45308.0,45354.0,45411.0,45444.0,45480.0,45517.0,45543.0,45560.0,45580.0,45616.0,45641.0,45672.0,45723.0
5009684,78300.0,78358.0,78403.0,78467.0,78548.0,78626.0,78684.0,78743.0,78854.0,78900.0,79008.0,79037.0,79075.0,79120.0,79165.0,79189.0,79221.0,79304.0,79345.0,79379.0,79438.0,79496.0,79544.0,79603.0,79644.0,79674.0,79790.0,79958.0,80045.0,80095.0,80118.0,80191.0,80226.0,80285.0,80338.0,80433.0,80467.0,80502.0,80597.0,80630.0,80671.0,80695.0,80730.0,80766.0,80792.0,80809.0,80829.0,80865.0,80890.0,80920.0,80970.0
5010051,32100.0,32166.0,32216.0,32287.0,32378.0,32479.0,32553.0,32651.0,32711.0,32736.0,32794.0,32834.0,32886.0,32948.0,33021.0,33059.0,33104.0,33223.0,33282.0,33330.0,33419.0,33507.0,33572.0,33654.0,33703.0,33738.0,33871.0,34063.0,34163.0,34221.0,34243.0,34323.0,34348.0,34427.0,34486.0,34604.0,34646.0,34689.0,34808.0,34848.0,34898.0,34927.0,34963.0,35000.0,35026.0,35043.0,35063.0,35099.0,35124.0,35155.0,35205.0
5010061,76500.0,76558.0,76603.0,76667.0,76748.0,76826.0,76884.0,76943.0,77054.0,77100.0,77208.0,77237.0,77275.0,77320.0,77365.0,77389.0,77421.0,77504.0,77545.0,77579.0,77638.0,77696.0,77744.0,77803.0,77844.0,77874.0,77990.0,78158.0,78245.0,78295.0,78318.0,78391.0,78426.0,78485.0,78538.0,78633.0,78667.0,78702.0,78797.0,78830.0,78871.0,78895.0,78930.0,78966.0,78992.0,79009.0,79029.0,79065.0,79090.0,79120.0,79170.0
5010766,27600.0,27666.0,27716.0,27787.0,27878.0,27979.0,28053.0,28151.0,28211.0,28236.0,28294.0,28334.0,28386.0,28448.0,28521.0,28559.0,28604.0,28723.0,28782.0,28830.0,28919.0,29007.0,29072.0,29154.0,29203.0,29238.0,29371.0,29563.0,29663.0,29721.0,29743.0,29823.0,29848.0,29927.0,29986.0,30104.0,30146.0,30189.0,30308.0,30348.0,30398.0,30427.0,30463.0,30500.0,30526.0,30543.0,30563.0,30599.0,30624.0,30655.0,30705.0
5010768,36000.0,36066.0,36116.0,36187.0,36278.0,36379.0,36453.0,36551.0,36611.0,36636.0,36694.0,36734.0,36786.0,36848.0,36921.0,36959.0,37004.0,37123.0,37182.0,37230.0,37319.0,37407.0,37472.0,37554.0,37603.0,37638.0,37771.0,37963.0,38063.0,38121.0,38143.0,38223.0,38248.0,38327.0,38386.0,38504.0,38546.0,38589.0,38708.0,38748.0,38798.0,38827.0,38863.0,38900.0,38926.0,38943.0,38963.0,38999.0,39024.0,39055.0,39105.0
5010770,45000.0,45060.0,45106.0,45172.0,45256.0,45350.0,45420.0,45489.0,45551.0,45577.0,45636.0,45680.0,45738.0,45808.0,45875.0,45910.0,45955.0,46073.0,46133.0,46182.0,46283.0,46374.0,46435.0,46510.0,46554.0,46595.0,46740.0,46949.0,47047.0,47104.0,47125.0,47205.0,47233.0,47317.0,47375.0,47521.0,47573.0,47626.0,47773.0,47823.0,47885.0,47920.0,47957.0,47995.0,48022.0,48039.0,48060.0,48097.0,48123.0,48155.0,48209.0
5010774,63000.0,63070.0,63123.0,63199.0,63297.0,63400.0,63476.0,63574.0,63672.0,63713.0,63807.0,63862.0,63934.0,64019.0,64097.0,64138.0,64180.0,64291.0,64353.0,64404.0,64502.0,64588.0,64652.0,64732.0,64777.0,64815.0,64944.0,65132.0,65229.0,65286.0,65310.0,65395.0,65438.0,65531.0,65590.0,65734.0,65785.0,65838.0,65982.0,66029.0,66087.0,66121.0,66161.0,66202.0,66231.0,66250.0,66272.0,66312.0,66340.0,66374.0,66431.0
5011442,29700.0,29752.0,29792.0,29849.0,29920.0,30010.0,30076.0,30176.0,30217.0,30234.0,30274.0,30321.0,30383.0,30457.0,30505.0,30530.0,30560.0,30638.0,30690.0,30732.0,30797.0,30875.0,30924.0,30984.0,31034.0,31056.0,31170.0,31335.0,31423.0,31475.0,31496.0,31568.0,31593.0,31638.0,31693.0,31799.0,31837.0,31876.0,31983.0,32024.0,32074.0,32103.0,32131.0,32159.0,32179.0,32192.0,32207.0,32235.0,32254.0,32278.0,32318.0
5011444,37200.0,37260.0,37306.0,37372.0,37455.0,37529.0,37583.0,37677.0,37727.0,37748.0,37797.0,37842.0,37901.0,37971.0,38017.0,38041.0,38079.0,38180.0,38258.0,38323.0,38397.0,38500.0,38547.0,38605.0,38653.0,38698.0,38813.0,38980.0,39067.0,39118.0,39140.0,39213.0,39238.0,39330.0,39400.0,39543.0,39594.0,39646.0,39791.0,39830.0,39878.0,39905.0,39940.0,39975.0,40001.0,40017.0,40036.0,40071.0,40095.0,40125.0,40174.0
5011446,44700.0,44747.0,44783.0,44834.0,44898.0,45000.0,45076.0,45148.0,45205.0,45229.0,45283.0,45323.0,45375.0,45437.0,45498.0,45530.0,45564.0,45653.0,45716.0,45768.0,45870.0,45957.0,46015.0,46088.0,46130.0,46155.0,46276.0,46452.0,46543.0,46596.0,46617.0,46694.0,46723.0,46825.0,46881.0,47027.0,47079.0,47132.0,47279.0,47319.0,47369.0,47398.0,47432.0,47467.0,47492.0,47508.0,47527.0,47561.0,47585.0,47614.0,47664.0
5011448,52800.0,52847.0,52883.0,52934.0,52998.0,53100.0,53176.0,53248.0,53305.0,53329.0,53383.0,53423.0,53475.0,53537.0,53598.0,53630.0,53664.0,53753.0,53816.0,53868.0,53970.0,54057.0,54115.0,54188.0,54230.0,54255.0,54376.0,54552.0,54643.0,54696.0,54717.0,54794.0,54823.0,54925.0,54981.0,55127.0,55179.0,55232.0,55379.0,55419.0,55469.0,55498.0,55532.0,55567.0,55592.0,55608.0,55627.0,55661.0,55685.0,55714.0,55764.0
5011450,61200.0,61251.0,61290.0,61345.0,61415.0,61492.0,61549.0,61610.0,61656.0,61675.0,61720.0,61757.0,61806.0,61863.0,61928.0,61963.0,61998.0,62089.0,62147.0,62194.0,62281.0,62359.0,62408.0,62470.0,62510.0,62538.0,62652.0,62817.0,62902.0,62952.0,62976.0,63051.0,63079.0,63137.0,63197.0,63356.0,63413.0,63471.0,63631.0,63669.0,63716.0,63744.0,63779.0,63815.0,63841.0,63858.0,63878.0,63914.0,63939.0,63969.0,64019.0
5013394,47100.0,47160.0,47206.0,47272.0,47356.0,47450.0,47520.0,47589.0,47651.0,47677.0,47736.0,47780.0,47838.0,47908.0,47975.0,48010.0,48055.0,48173.0,48233.0,48282.0,48383.0,48474.0,48535.0,48610.0,48654.0,48695.0,48840.0,49049.0,49147.0,49204.0,49225.0,49305.0,49333.0,49417.0,49475.0,49621.0,49673.0,49726.0,49873.0,49923.0,49985.0,50020.0,50057.0,50095.0,50122.0,50139.0,50160.0,50197.0,50223.0,50255.0,50309.0
5013397,68700.0,68770.0,68823.0,68899.0,68997.0,69100.0,69176.0,69274.0,69372.0,69413.0,69507.0,69562.0,69634.0,69719.0,69797.0,69838.0,69880.0,69991.0,70053.0,70104.0,70202.0,70288.0,70352.0,70432.0,70477.0,70515.0,70644.0,70832.0,70929.0,70986.0,71010.0,71095.0,71138.0,71231.0,71290.0,71434.0,71485.0,71538.0,71682.0,71729.0,71787.0,71821.0,71861.0,71902.0,71931.0,71950.0,71972.0,72012.0,72040.0,72074.0,72131.0
5013640,55800.0,55870.0,55923.0,55999.0,56097.0,56200.0,56276.0,56374.0,56472.0,56513.0,56607.0,56662.0,56734.0,56819.0,56897.0,56938.0,56980.0,57091.0,57153.0,57204.0,57302.0,57388.0,57452.0,57532.0,57577.0,57615.0,57744.0,57932.0,58029.0,58086.0,58110.0,58195.0,58238.0,58331.0,58390.0,58534.0,58585.0,58638.0,58782.0,58829.0,58887.0,58921.0,58961.0,59002.0,59031.0,59050.0,59072.0,59112.0,59140.0,59174.0,59231.0
5015318,30600.0,30666.0,30716.0,30787.0,30878.0,30979.0,31053.0,31151.0,31211.0,31236.0,31294.0,31334.0,31386.0,31448.0,31521.0,31559.0,31604.0,31723.0,31782.0,31830.0,31919.0,32007.0,32072.0,32154.0,32203.0,32238.0,32371.0,32563.0,32663.0,32721.0,32743.0,32823.0,32848.0,32927.0,32986.0,33104.0,33146.0,33189.0,33308.0,33348.0,33398.0,33427.0,33463.0,33500.0,33526.0,33543.0,33563.0,33599.0,33624.0,33655.0,33705.0
5016735,29700.0,29766.0,29816.0,29887.0,29978.0,30079.0,30153.0,30251.0,30311.0,30336.0,30394.0,30434.0,30486.0,30548.0,30621.0,30659.0,30704.0,30823.0,30882.0,30930.0,31019.0,31107.0,31172.0,31254.0,31303.0,31338.0,31471.0,31663.0,31763.0,31821.0,31843.0,31923.0,31948.0,32027.0,32086.0,32204.0,32246.0,32289.0,32408.0,32448.0,32498.0,32527.0,32563.0,32600.0,32626.0,32643.0,32663.0,32699.0,32724.0,32755.0,32805.0
5016737,46500.0,46560.0,46606.0,46672.0,46756.0,46850.0,46920.0,46989.0,47051.0,47077.0,47136.0,47180.0,47238.0,47308.0,47375.0,47410.0,47455.0,47573.0,47633.0,47682.0,47783.0,47874.0,47935.0,48010.0,48054.0,48095.0,48240.0,48449.0,48547.0,48604.0,48625.0,48705.0,48733.0,48817.0,48875.0,49021.0,49073.0,49126.0,49273.0,49323.0,49385.0,49420.0,49457.0,49495.0,49522.0,49539.0,49560.0,49597.0,49623.0,49655.0,49709.0
5017312,37800.0,37861.0,37908.0,37975.0,38060.0,38162.0,38238.0,38312.0,38373.0,38398.0,38457.0,38499.0,38554.0,38620.0,38680.0,38712.0,38755.0,38867.0,38931.0,38984.0,39081.0,39168.0,39230.0,39308.0,39349.0,39390.0,39519.0,39705.0,39800.0,39855.0,39877.0,39954.0,39982.0,40052.0,40105.0,40253.0,40306.0,40360.0,40508.0,40554.0,40611.0,40644.0,40680.0,40717.0,40743.0,40760.0,40780.0,40816.0,40841.0,40872.0,40923.0
5017315,57900.0,57970.0,58023.0,58099.0,58197.0,58300.0,58376.0,58474.0,58572.0,58613.0,58707.0,58762.0,58834.0,58919.0,58997.0,59038.0,59080.0,59191.0,59253.0,59304.0,59402.0,59488.0,59552.0,59632.0,59677.0,59715.0,59844.0,60032.0,60129.0,60186.0,60210.0,60295.0,60338.0,60431.0,60490.0,60634.0,60685.0,60738.0,60882.0,60929.0,60987.0,61021.0,61061.0,61102.0,61131.0,61150.0,61172.0,61212.0,61240.0,61274.0,61331.0
5083670,32100.0,32163.0,32211.0,32280.0,32367.0,32464.0,32535.0,32629.0,32687.0,32711.0,32767.0,32805.0,32855.0,32915.0,32985.0,33022.0,33066.0,33180.0,33236.0,33283.0,33369.0,33454.0,33517.0,33595.0,33642.0,33676.0,33804.0,33989.0,34085.0,34141.0,34162.0,34239.0,34263.0,34339.0,34396.0,34510.0,34550.0,34592.0,34706.0,34745.0,34793.0,34820.0,34854.0,34889.0,34914.0,34930.0,34949.0,34984.0,35008.0,35038.0,35087.0
5083680,76500.0,76556.0,76599.0,76660.0,76738.0,76813.0,76869.0,76926.0,77033.0,77078.0,77181.0,77209.0,77246.0,77289.0,77332.0,77355.0,77386.0,77466.0,77505.0,77538.0,77595.0,77651.0,77697.0,77754.0,77793.0,77822.0,77934.0,78095.0,78178.0,78227.0,78249.0,78319.0,78353.0,78410.0,78461.0,78552.0,78584.0,78617.0,78710.0,78742.0,78781.0,78804.0,78838.0,78873.0,78898.0,78914.0,78933.0,78967.0,78991.0,79020.0,79068.0
5083910,46200.0,46258.0,46302.0,46365.0,46446.0,46537.0,46604.0,46670.0,46729.0,46754.0,46811.0,46854.0,46910.0,46976.0,47040.0,47074.0,47117.0,47231.0,47289.0,47336.0,47433.0,47521.0,47579.0,47652.0,47694.0,47733.0,47872.0,48073.0,48167.0,48222.0,48242.0,48319.0,48346.0,48427.0,48483.0,48623.0,48673.0,48724.0,48866.0,48914.0,48973.0,49007.0,49043.0,49080.0,49106.0,49123.0,49143.0,49179.0,49204.0,49235.0,49285.0
5083914,64200.0,64267.0,64318.0,64391.0,64486.0,64585.0,64658.0,64752.0,64846.0,64885.0,64976.0,65029.0,65098.0,65180.0,65255.0,65294.0,65335.0,65441.0,65501.0,65550.0,65644.0,65727.0,65788.0,65865.0,65908.0,65945.0,66070.0,66250.0,66344.0,66398.0,66421.0,66503.0,66544.0,66633.0,66690.0,66828.0,66877.0,66928.0,67067.0,67113.0,67169.0,67201.0,67239.0,67278.0,67306.0,67324.0,67345.0,67384.0,67411.0,67444.0,67499.0
5085327,58800.0,58861.0,58908.0,58975.0,59059.0,59153.0,59222.0,59285.0,59334.0,59355.0,59402.0,59436.0,59481.0,59534.0,59584.0,59611.0,59641.0,59720.0,59770.0,59811.0,59886.0,59957.0,60003.0,60060.0,60098.0,60130.0,60268.0,60468.0,60561.0,60615.0,60639.0,60715.0,60748.0,60819.0,60874.0,61000.0,61045.0,61091.0,61218.0,61265.0,61323.0,61355.0,61390.0,61426.0,61452.0,61469.0,61489.0,61525.0,61550.0,61580.0,61630.0
5085340,30600.0,30663.0,30711.0,30780.0,30867.0,30964.0,31035.0,31129.0,31187.0,31211.0,31267.0,31305.0,31355.0,31415.0,31485.0,31522.0,31566.0,31680.0,31736.0,31783.0,31869.0,31954.0,32017.0,32095.0,32142.0,32176.0,32304.0,32489.0,32585.0,32641.0,32662.0,32739.0,32763.0,32839.0,32896.0,33010.0,33050.0,33092.0,33206.0,33245.0,33293.0,33320.0,33354.0,33389.0,33414.0,33430.0,33449.0,33484.0,33508.0,33538.0,33587.0
5085398,40800.0,40859.0,40904.0,40968.0,41050.0,41148.0,41221.0,41292.0,41350.0,41374.0,41431.0,41472.0,41525.0,41588.0,41646.0,41676.0,41717.0,41825.0,41887.0,41938.0,42031.0,42115.0,42175.0,42250.0,42289.0,42328.0,42452.0,42631.0,42722.0,42775.0,42796.0,42870.0,42897.0,42964.0,43015.0,43157.0,43208.0,43260.0,43403.0,43448.0,43503.0,43534.0,43568.0,43603.0,43628.0,43644.0,43663.0,43698.0,43722.0,43752.0,43802.0
5085400,49800.0,49858.0,49902.0,49965.0,50046.0,50137.0,50204.0,50270.0,50329.0,50354.0,50411.0,50454.0,50510.0,50576.0,50640.0,50674.0,50717.0,50831.0,50889.0,50936.0,51033.0,51121.0,51179.0,51252.0,51294.0,51333.0,51472.0,51673.0,51767.0,51822.0,51842.0,51919.0,51946.0,52027.0,52083.0,52223.0,52273.0,52324.0,52466.0,52514.0,52573.0,52607.0,52643.0,52680.0,52706.0,52723.0,52743.0,52779.0,52804.0,52835.0,52885.0
5085402,58800.0,58867.0,58918.0,58991.0,59086.0,59185.0,59258.0,59352.0,59446.0,59485.0,59576.0,59629.0,59698.0,59780.0,59855.0,59894.0,59935.0,60041.0,60101.0,60150.0,60244.0,60327.0,60388.0,60465.0,60508.0,60545.0,60670.0,60850.0,60944.0,60998.0,61021.0,61103.0,61144.0,61233.0,61290.0,61428.0,61477.0,61528.0,61667.0,61713.0,61769.0,61801.0,61839.0,61878.0,61906.0,61924.0,61945.0,61984.0,62011.0,62044.0,62099.0
5085805,55800.0,55867.0,55918.0,55991.0,56086.0,56185.0,56258.0,56352.0,56446.0,56485.0,56576.0,56629.0,56698.0,56780.0,56855.0,56894.0,56935.0,57041.0,57101.0,57150.0,57244.0,57327.0,57388.0,57465.0,57508.0,57545.0,57670.0,57850.0,57944.0,57998.0,58021.0,58103.0,58144.0,58233.0,58290.0,58428.0,58477.0,58528.0,58667.0,58713.0,58769.0,58801.0,58839.0,58878.0,58906.0,58924.0,58945.0,58984.0,59011.0,59044.0,59099.0
5086273,67800.0,67867.0,67918.0,67991.0,68086.0,68185.0,68258.0,68352.0,68446.0,68485.0,68576.0,68629.0,68698.0,68780.0,68855.0,68894.0,68935.0,69041.0,69101.0,69150.0,69244.0,69327.0,69388.0,69465.0,69508.0,69545.0,69670.0,69850.0,69944.0,69998.0,70021.0,70103.0,70144.0,70233.0,70290.0,70428.0,70477.0,70528.0,70667.0,70713.0,70769.0,70801.0,70839.0,70878.0,70906.0,70924.0,70945.0,70984.0,71011.0,71044.0,71099.0
5087246,37800.0,37859.0,37904.0,37968.0,38050.0,38148.0,38221.0,38292.0,38350.0,38374.0,38431.0,38472.0,38525.0,38588.0,38646.0,38676.0,38717.0,38825.0,38887.0,38938.0,39031.0,39115.0,39175.0,39250.0,39289.0,39328.0,39452.0,39631.0,39722.0,39775.0,39796.0,39870.0,39897.0,39964.0,40015.0,40157.0,40208.0,40260.0,40403.0,40448.0,40503.0,40534.0,40568.0,40603.0,40628.0,40644.0,40663.0,40698.0,40722.0,40752.0,40802.0
5087249,57900.0,57967.0,58018.0,58091.0,58186.0,58285.0,58358.0,58452.0,58546.0,58585.0,58676.0,58729.0,58798.0,58880.0,58955.0,58994.0,59035.0,59141.0,59201.0,59250.0,59344.0,59427.0,59488.0,59565.0,59608.0,59645.0,59770.0,59950.0,60044.0,60098.0,60121.0,60203.0,60244.0,60333.0,60390.0,60528.0,60577.0,60628.0,60767.0,60813.0,60869.0,60901.0,60939.0,60978.0,61006.0,61024.0,61045.0,61084.0,61111.0,61144.0,61199.0
5087270,45600.0,45667.0,45718.0,45791.0,45883.0,45957.0,46011.0,46069.0,46113.0,46131.0,46174.0,46206.0,46247.0,46296.0,46342.0,46367.0,46404.0,46502.0,46550.0,46590.0,46678.0,46746.0,46799.0,46864.0,46901.0,46930.0,47066.0,47263.0,47379.0,47447.0,47473.0,47549.0,47580.0,47672.0,47731.0,47885.0,47940.0,47996.0,48150.0,48188.0,48235.0,48263.0,48297.0,48332.0,48357.0,48373.0,48392.0,48427.0,48451.0,48481.0,48530.0
5087275,70200.0,70255.0,70297.0,70357.0,70432.0,70519.0,70583.0,70654.0,70697.0,70715.0,70756.0,70780.0,70812.0,70850.0,70896.0,70920.0,70956.0,71051.0,71088.0,71119.0,71176.0,71246.0,71305.0,71379.0,71417.0,71438.0,71542.0,71693.0,71764.0,71806.0,71824.0,71903.0,71943.0,72008.0,72059.0,72167.0,72205.0,72244.0,72353.0,72389.0,72434.0,72459.0,72497.0,72536.0,72564.0,72582.0,72603.0,72641.0,72667.0,72700.0,72754.0
5087277,77400.0,77447.0,77483.0,77534.0,77599.0,77677.0,77735.0,77788.0,77822.0,77836.0,77868.0,77889.0,77917.0,77950.0,77985.0,78003.0,78034.0,78116.0,78146.0,78171.0,78242.0,78289.0,78327.0,78375.0,78411.0,78435.0,78536.0,78683.0,78761.0,78807.0,78828.0,78896.0,78932.0,78993.0,79043.0,79132.0,79164.0,79196.0,79285.0,79326.0,79376.0,79405.0,79439.0,79473.0,79498.0,79514.0,79533.0,79567.0,79590.0,79619.0,79667.0
5087283,71100.0,71158.0,71202.0,71265.0,71344.0,71439.0,71509.0,71627.0,71815.0,71894.0,72075.0,72109.0,72153.0,72206.0,72254.0,72279.0,72316.0,72412.0,72457.0,72494.0,72561.0,72637.0,72691.0,72759.0,72800.0,72826.0,72935.0,73093.0,73176.0,73224.0,73248.0,73322.0,73355.0,73408.0,73464.0,73566.0,73602.0,73639.0,73743.0,73782.0,73830.0,73857.0,73893.0,73930.0,73956.0,73973.0,73993.0,74029.0,74054.0,74085.0,74135.0
5087382,19800.0,19846.0,19881.0,19932.0,19997.0,20076.0,20135.0,20203.0,20246.0,20264.0,20305.0,20332.0,20367.0,20409.0,20451.0,20473.0,20504.0,20586.0,20619.0,20646.0,20706.0,20769.0,20819.0,20881.0,20928.0,20956.0,21079.0,21257.0,21341.0,21390.0,21409.0,21477.0,21501.0,21554.0,21601.0,21676.0,21703.0,21730.0,21805.0,21833.0,21867.0,21886.0,21914.0,21943.0,21964.0,21977.0,21993.0,22022.0,22042.0,22067.0,22107.0
5087387,43800.0,43858.0,43902.0,43965.0,44046.0,44137.0,44204.0,44270.0,44329.0,44354.0,44411.0,44454.0,44510.0,44576.0,44640.0,44674.0,44717.0,44831.0,44889.0,44936.0,45033.0,45121.0,45179.0,45252.0,45294.0,45333.0,45472.0,45673.0,45767.0,45822.0,45842.0,45919.0,45946.0,46027.0,46083.0,46223.0,46273.0,46324.0,46466.0,46514.0,46573.0,46607.0,46643.0,46680.0,46706.0,46723.0,46743.0,46779.0,46804.0,46835.0,46885.0
5087391,61980.0,62047.0,62098.0,62171.0,62266.0,62365.0,62438.0,62532.0,62626.0,62665.0,62756.0,62809.0,62878.0,62960.0,63035.0,63074.0,63115.0,63221.0,63281.0,63330.0,63424.0,63507.0,63568.0,63645.0,63688.0,63725.0,63850.0,64030.0,64124.0,64178.0,64201.0,64283.0,64324.0,64413.0,64470.0,64608.0,64657.0,64708.0,64847.0,64893.0,64949.0,64981.0,65019.0,65058.0,65086.0,65104.0,65125.0,65164.0,65191.0,65224.0,65279.0
5087662,24600.0,24646.0,24681.0,24732.0,24797.0,24876.0,24935.0,25003.0,25046.0,25064.0,25105.0,25132.0,25167.0,25209.0,25251.0,25273.0,25304.0,25386.0,25419.0,25446.0,25506.0,25569.0,25619.0,25681.0,25728.0,25756.0,25879.0,26057.0,26141.0,26190.0,26209.0,26277.0,26301.0,26354.0,26401.0,26476.0,26503.0,26530.0,26605.0,26633.0,26667.0,26686.0,26714.0,26743.0,26764.0,26777.0,26793.0,26822.0,26842.0,26867.0,26907.0
5087665,54600.0,54667.0,54718.0,54791.0,54886.0,54985.0,55058.0,55152.0,55246.0,55285.0,55376.0,55429.0,55498.0,55580.0,55655.0,55694.0,55735.0,55841.0,55901.0,55950.0,56044.0,56127.0,56188.0,56265.0,56308.0,56345.0,56470.0,56650.0,56744.0,56798.0,56821.0,56903.0,56944.0,57033.0,57090.0,57228.0,57277.0,57328.0,57467.0,57513.0,57569.0,57601.0,57639.0,57678.0,57706.0,57724.0,57745.0,57784.0,57811.0,57844.0,57899.0
5088293,33600.0,33663.0,33711.0,33780.0,33867.0,33964.0,34035.0,34129.0,34187.0,34211.0,34267.0,34305.0,34355.0,34415.0,34485.0,34522.0,34566.0,34680.0,34736.0,34783.0,34869.0,34954.0,35017.0,35095.0,35142.0,35176.0,35304.0,35489.0,35585.0,35641.0,35662.0,35739.0,35763.0,35839.0,35896.0,36010.0,36050.0,36092.0,36206.0,36245.0,36293.0,36320.0,36354.0,36389.0,36414.0,36430.0,36449.0,36484.0,36508.0,36538.0,36587.0
5088295,42600.0,42659.0,42704.0,42768.0,42850.0,42948.0,43021.0,43092.0,43150.0,43174.0,43231.0,43272.0,43325.0,43388.0,43446.0,43476.0,43517.0,43625.0,43687.0,43738.0,43831.0,43915.0,43975.0,44050.0,44089.0,44128.0,44252.0,44431.0,44522.0,44575.0,44596.0,44670.0,44697.0,44764.0,44815.0,44957.0,45008.0,45060.0,45203.0,45248.0,45303.0,45334.0,45368.0,45403.0,45428.0,45444.0,45463.0,45498.0,45522.0,45552.0,45602.0
5088303,78300.0,78356.0,78399.0,78460.0,78538.0,78613.0,78669.0,78726.0,78833.0,78878.0,78981.0,79009.0,79046.0,79089.0,79132.0,79155.0,79186.0,79266.0,79305.0,79338.0,79395.0,79451.0,79497.0,79554.0,79593.0,79622.0,79734.0,79895.0,79978.0,80027.0,80049.0,80119.0,80153.0,80210.0,80261.0,80352.0,80384.0,80417.0,80510.0,80542.0,80581.0,80604.0,80638.0,80673.0,80698.0,80714.0,80733.0,80767.0,80791.0,80820.0,80868.0
5088744,39600.0,39659.0,39704.0,39768.0,39850.0,39948.0,40021.0,40092.0,40150.0,40174.0,40231.0,40272.0,40325.0,40388.0,40446.0,40476.0,40517.0,40625.0,40687.0,40738.0,40831.0,40915.0,40975.0,41050.0,41089.0,41128.0,41252.0,41431.0,41522.0,41575.0,41596.0,41670.0,41697.0,41764.0,41815.0,41957.0,42008.0,42060.0,42203.0,42248.0,42303.0,42334.0,42368.0,42403.0,42428.0,42444.0,42463.0,42498.0,42522.0,42552.0,42602.0
5089425,48600.0,48658.0,48702.0,48765.0,48846.0,48937.0,49004.0,49070.0,49129.0,49154.0,49211.0,49254.0,49310.0,49376.0,49440.0,49474.0,49517.0,49631.0,49689.0,49736.0,49833.0,49921.0,49979.0,50052.0,50094.0,50133.0,50272.0,50473.0,50567.0,50622.0,50642.0,50719.0,50746.0,50827.0,50883.0,51023.0,51073.0,51124.0,51266.0,51314.0,51373.0,51407.0,51443.0,51480.0,51506.0,51523.0,51543.0,51579.0,51604.0,51635.0,51685.0
5089595,72900.0,72958.0,73002.0,73065.0,73144.0,73239.0,73309.0,73427.0,73615.0,73694.0,73875.0,73909.0,73953.0,74006.0,74054.0,74079.0,74116.0,74212.0,74257.0,74294.0,74361.0,74437.0,74491.0,74559.0,74600.0,74626.0,74735.0,74893.0,74976.0,75024.0,75048.0,75122.0,75155.0,75208.0,75264.0,75366.0,75402.0,75439.0,75543.0,75582.0,75630.0,75657.0,75693.0,75730.0,75756.0,75773.0,75793.0,75829.0,75854.0,75885.0,75935.0
5089597,80100.0,80156.0,80199.0,80260.0,80338.0,80413.0,80469.0,80526.0,80633.0,80678.0,80781.0,80809.0,80846.0,80889.0,80932.0,80955.0,80986.0,81066.0,81105.0,81138.0,81195.0,81251.0,81297.0,81354.0,81393.0,81422.0,81534.0,81695.0,81778.0,81827.0,81849.0,81919.0,81953.0,82010.0,82061.0,82152.0,82184.0,82217.0,82310.0,82342.0,82381.0,82404.0,82438.0,82473.0,82498.0,82514.0,82533.0,82567.0,82591.0,82620.0,82668.0
5090141,28320.0,28383.0,28431.0,28500.0,28587.0,28684.0,28755.0,28849.0,28907.0,28931.0,28987.0,29025.0,29075.0,29135.0,29205.0,29242.0,29286.0,29400.0,29456.0,29503.0,29589.0,29674.0,29737.0,29815.0,29862.0,29896.0,30024.0,30209.0,30305.0,30361.0,30382.0,30459.0,30483.0,30559.0,30616.0,30730.0,30770.0,30812.0,30926.0,30965.0,31013.0,31040.0,31074.0,31109.0,31134.0,31150.0,31169.0,31204.0,31228.0,31258.0,31307.0
5090142,41100.0,41159.0,41204.0,41268.0,41350.0,41448.0,41521.0,41592.0,41650.0,41674.0,41731.0,41772.0,41825.0,41888.0,41946.0,41976.0,42017.0,42125.0,42187.0,42238.0,42331.0,42415.0,42475.0,42550.0,42589.0,42628.0,42752.0,42931.0,43022.0,43075.0,43096.0,43170.0,43197.0,43264.0,43315.0,43457.0,43508.0,43560.0,43703.0,43748.0,43803.0,43834.0,43868.0,43903.0,43928.0,43944.0,43963.0,43998.0,44022.0,44052.0,44102.0
