tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P
5100411,54000.0,54263.0,54446.0,54706.0,54839.0,54866.0,54931.0,54967.0,55065.0,55092.0,55153.0,55194.0,55272.0,55314.0,55361.0,55406.0,55459.0,55510.0,55571.0,55603.0,55650.0,55697.0,55724.0,55777.0,55812.0,55849.0,55936.0,55993.0,56093.0,56201.0,56223.0,56264.0,56289.0,56319.0,56378.0,56484.0,56574.0,56724.0,56835.0,56881.0,56986.0,57023.0,57110.0,57145.0,57177.0,57207.0,57245.0,57273.0,57315.0,57353.0,57417.0,57475.0,57551.0,57611.0,57669.0,57716.0,57760.0,57808.0,57852.0,57888.0,57985.0
5100645,60300.0,60578.0,60797.0,61109.0,61270.0,61297.0,61367.0,61406.0,61514.0,61544.0,61613.0,61662.0,61753.0,61816.0,61887.0,61956.0,62064.0,62169.0,62295.0,62340.0,62405.0,62468.0,62505.0,62566.0,62608.0,62651.0,62761.0,62834.0,62917.0,63035.0,63059.0,63105.0,63134.0,63168.0,63226.0,63331.0,63424.0,63580.0,63700.0,63750.0,63862.0,63903.0,63995.0,64032.0,64066.0,64098.0,64139.0,64169.0,64212.0,64251.0,64317.0,64377.0,64447.0,64503.0,64558.0,64602.0,64643.0,64687.0,64731.0,64767.0,64862.0
5100911,21600.0,21811.0,21935.0,22112.0,22203.0,22234.0,22286.0,22315.0,22394.0,22416.0,22465.0,22499.0,22563.0,22598.0,22637.0,22675.0,22713.0,22750.0,22795.0,22831.0,22882.0,22922.0,22945.0,22985.0,23012.0,23040.0,23100.0,23140.0,23191.0,23265.0,23280.0,23310.0,23328.0,23350.0,23389.0,23460.0,23507.0,23586.0,23656.0,23685.0,23750.0,23782.0,23841.0,23862.0,23881.0,23899.0,23922.0,23938.0,23967.0,23994.0,24039.0,24080.0,24143.0,24193.0,24228.0,24256.0,24282.0,24310.0,24348.0,24379.0,24462.0
5100913,30600.0,30881.0,31064.0,31324.0,31457.0,31495.0,31565.0,31604.0,31712.0,31737.0,31795.0,31843.0,31934.0,31984.0,32040.0,32096.0,32150.0,32202.0,32265.0,32321.0,32401.0,32452.0,32481.0,32538.0,32574.0,32611.0,32685.0,32733.0,32815.0,32918.0,32938.0,32976.0,32999.0,33027.0,33082.0,33180.0,33251.0,33370.0,33466.0,33506.0,33597.0,33635.0,33715.0,33748.0,33778.0,33806.0,33842.0,33867.0,33908.0,33945.0,34008.0,34065.0,34143.0,34206.0,34258.0,34299.0,34338.0,34380.0,34428.0,34468.0,34574.0
5100982,57000.0,57252.0,57458.0,57751.0,57901.0,57928.0,57997.0,58036.0,58141.0,58168.0,58229.0,58281.0,58379.0,58431.0,58490.0,58548.0,58639.0,58728.0,58835.0,58879.0,58941.0,59005.0,59043.0,59102.0,59141.0,59182.0,59283.0,59350.0,59445.0,59581.0,59608.0,59654.0,59682.0,59716.0,59778.0,59889.0,60004.0,60197.0,60315.0,60364.0,60475.0,60513.0,60615.0,60654.0,60690.0,60724.0,60767.0,60799.0,60841.0,60880.0,60945.0,61004.0,61092.0,61163.0,61232.0,61287.0,61339.0,61395.0,61441.0,61479.0,61581.0
5103579,63900.0,64136.0,64355.0,64666.0,64827.0,64852.0,64922.0,64961.0,65068.0,65098.0,65166.0,65218.0,65316.0,65376.0,65443.0,65509.0,65593.0,65675.0,65773.0,65810.0,65862.0,65926.0,65963.0,66026.0,66062.0,66100.0,66186.0,66242.0,66318.0,66427.0,66449.0,66491.0,66517.0,66548.0,66604.0,66705.0,66786.0,66922.0,67014.0,67052.0,67138.0,67177.0,67263.0,67296.0,67326.0,67355.0,67391.0,67418.0,67456.0,67491.0,67550.0,67604.0,67687.0,67754.0,67813.0,67860.0,67904.0,67953.0,67996.0,68031.0,68125.0
5105301,23400.0,23611.0,23735.0,23912.0,24003.0,24034.0,24086.0,24115.0,24194.0,24216.0,24265.0,24299.0,24363.0,24398.0,24437.0,24475.0,24513.0,24550.0,24595.0,24631.0,24682.0,24722.0,24745.0,24785.0,24812.0,24840.0,24900.0,24940.0,24991.0,25065.0,25080.0,25110.0,25128.0,25150.0,25189.0,25260.0,25307.0,25386.0,25456.0,25485.0,25550.0,25582.0,25641.0,25662.0,25681.0,25699.0,25722.0,25738.0,25767.0,25794.0,25839.0,25880.0,25943.0,25993.0,26028.0,26056.0,26082.0,26110.0,26148.0,26179.0,26262.0
5105307,58500.0,58752.0,58958.0,59251.0,59401.0,59428.0,59497.0,59536.0,59641.0,59668.0,59729.0,59781.0,59879.0,59931.0,59990.0,60048.0,60139.0,60228.0,60335.0,60379.0,60441.0,60505.0,60543.0,60602.0,60641.0,60682.0,60783.0,60850.0,60945.0,61081.0,61108.0,61154.0,61182.0,61216.0,61278.0,61389.0,61504.0,61697.0,61815.0,61864.0,61975.0,62013.0,62115.0,62154.0,62190.0,62224.0,62267.0,62299.0,62341.0,62380.0,62445.0,62504.0,62592.0,62663.0,62732.0,62787.0,62839.0,62895.0,62941.0,62979.0,63081.0
5105828,65700.0,65936.0,66155.0,66466.0,66627.0,66652.0,66722.0,66761.0,66868.0,66898.0,66966.0,67018.0,67116.0,67176.0,67243.0,67309.0,67393.0,67475.0,67573.0,67610.0,67662.0,67726.0,67763.0,67826.0,67862.0,67900.0,67986.0,68042.0,68118.0,68227.0,68249.0,68291.0,68317.0,68348.0,68404.0,68505.0,68586.0,68722.0,68814.0,68852.0,68938.0,68977.0,69063.0,69096.0,69126.0,69155.0,69191.0,69218.0,69256.0,69291.0,69350.0,69404.0,69487.0,69554.0,69613.0,69660.0,69704.0,69753.0,69796.0,69831.0,69925.0
5109258,28800.0,29081.0,29264.0,29524.0,29657.0,29695.0,29765.0,29804.0,29912.0,29937.0,29995.0,30043.0,30134.0,30184.0,30240.0,30296.0,30350.0,30402.0,30465.0,30521.0,30601.0,30652.0,30681.0,30738.0,30774.0,30811.0,30885.0,30933.0,31015.0,31118.0,31138.0,31176.0,31199.0,31227.0,31282.0,31380.0,31451.0,31570.0,31666.0,31706.0,31797.0,31835.0,31915.0,31948.0,31978.0,32006.0,32042.0,32067.0,32108.0,32145.0,32208.0,32265.0,32343.0,32406.0,32458.0,32499.0,32538.0,32580.0,32628.0,32668.0,32774.0
5109260,39600.0,39863.0,40046.0,40306.0,40439.0,40466.0,40531.0,40567.0,40665.0,40692.0,40753.0,40794.0,40872.0,40914.0,40961.0,41006.0,41059.0,41110.0,41171.0,41203.0,41250.0,41297.0,41324.0,41377.0,41412.0,41449.0,41536.0,41593.0,41693.0,41801.0,41823.0,41864.0,41889.0,41919.0,41978.0,42084.0,42174.0,42324.0,42435.0,42481.0,42586.0,42623.0,42710.0,42745.0,42777.0,42807.0,42845.0,42873.0,42915.0,42953.0,43017.0,43075.0,43151.0,43211.0,43269.0,43316.0,43360.0,43408.0,43452.0,43488.0,43585.0
5109262,50400.0,50663.0,50846.0,51106.0,51239.0,51266.0,51331.0,51367.0,51465.0,51492.0,51553.0,51594.0,51672.0,51714.0,51761.0,51806.0,51859.0,51910.0,51971.0,52003.0,52050.0,52097.0,52124.0,52177.0,52212.0,52249.0,52336.0,52393.0,52493.0,52601.0,52623.0,52664.0,52689.0,52719.0,52778.0,52884.0,52974.0,53124.0,53235.0,53281.0,53386.0,53423.0,53510.0,53545.0,53577.0,53607.0,53645.0,53673.0,53715.0,53753.0,53817.0,53875.0,53951.0,54011.0,54069.0,54116.0,54160.0,54208.0,54252.0,54288.0,54385.0
5110689,45000.0,45263.0,45446.0,45706.0,45839.0,45866.0,45931.0,45967.0,46065.0,46092.0,46153.0,46194.0,46272.0,46314.0,46361.0,46406.0,46459.0,46510.0,46571.0,46603.0,46650.0,46697.0,46724.0,46777.0,46812.0,46849.0,46936.0,46993.0,47093.0,47201.0,47223.0,47264.0,47289.0,47319.0,47378.0,47484.0,47574.0,47724.0,47835.0,47881.0,47986.0,48023.0,48110.0,48145.0,48177.0,48207.0,48245.0,48273.0,48315.0,48353.0,48417.0,48475.0,48551.0,48611.0,48669.0,48716.0,48760.0,48808.0,48852.0,48888.0,48985.0
5111139,27000.0,27281.0,27464.0,27724.0,27857.0,27895.0,27965.0,28004.0,28112.0,28137.0,28195.0,28243.0,28334.0,28384.0,28440.0,28496.0,28550.0,28602.0,28665.0,28721.0,28801.0,28852.0,28881.0,28938.0,28974.0,29011.0,29085.0,29133.0,29215.0,29318.0,29338.0,29376.0,29399.0,29427.0,29482.0,29580.0,29651.0,29770.0,29866.0,29906.0,29997.0,30035.0,30115.0,30148.0,30178.0,30206.0,30242.0,30267.0,30308.0,30345.0,30408.0,30465.0,30543.0,30606.0,30658.0,30699.0,30738.0,30780.0,30828.0,30868.0,30974.0
5111141,37800.0,38063.0,38246.0,38506.0,38639.0,38666.0,38731.0,38767.0,38865.0,38892.0,38953.0,38994.0,39072.0,39114.0,39161.0,39206.0,39259.0,39310.0,39371.0,39403.0,39450.0,39497.0,39524.0,39577.0,39612.0,39649.0,39736.0,39793.0,39893.0,40001.0,40023.0,40064.0,40089.0,40119.0,40178.0,40284.0,40374.0,40524.0,40635.0,40681.0,40786.0,40823.0,40910.0,40945.0,40977.0,41007.0,41045.0,41073.0,41115.0,41153.0,41217.0,41275.0,41351.0,41411.0,41469.0,41516.0,41560.0,41608.0,41652.0,41688.0,41785.0
5111143,48600.0,48863.0,49046.0,49306.0,49439.0,49466.0,49531.0,49567.0,49665.0,49692.0,49753.0,49794.0,49872.0,49914.0,49961.0,50006.0,50059.0,50110.0,50171.0,50203.0,50250.0,50297.0,50324.0,50377.0,50412.0,50449.0,50536.0,50593.0,50693.0,50801.0,50823.0,50864.0,50889.0,50919.0,50978.0,51084.0,51174.0,51324.0,51435.0,51481.0,51586.0,51623.0,51710.0,51745.0,51777.0,51807.0,51845.0,51873.0,51915.0,51953.0,52017.0,52075.0,52151.0,52211.0,52269.0,52316.0,52360.0,52408.0,52452.0,52488.0,52585.0
5112326,52200.0,52463.0,52646.0,52906.0,53039.0,53066.0,53131.0,53167.0,53265.0,53292.0,53353.0,53394.0,53472.0,53514.0,53561.0,53606.0,53659.0,53710.0,53771.0,53803.0,53850.0,53897.0,53924.0,53977.0,54012.0,54049.0,54136.0,54193.0,54293.0,54401.0,54423.0,54464.0,54489.0,54519.0,54578.0,54684.0,54774.0,54924.0,55035.0,55081.0,55186.0,55223.0,55310.0,55345.0,55377.0,55407.0,55445.0,55473.0,55515.0,55553.0,55617.0,55675.0,55751.0,55811.0,55869.0,55916.0,55960.0,56008.0,56052.0,56088.0,56185.0
5112431,25200.0,25411.0,25535.0,25712.0,25803.0,25834.0,25886.0,25915.0,25994.0,26016.0,26065.0,26099.0,26163.0,26198.0,26237.0,26275.0,26313.0,26350.0,26395.0,26431.0,26482.0,26522.0,26545.0,26585.0,26612.0,26640.0,26700.0,26740.0,26791.0,26865.0,26880.0,26910.0,26928.0,26950.0,26989.0,27060.0,27107.0,27186.0,27256.0,27285.0,27350.0,27382.0,27441.0,27462.0,27481.0,27499.0,27522.0,27538.0,27567.0,27594.0,27639.0,27680.0,27743.0,27793.0,27828.0,27856.0,27882.0,27910.0,27948.0,27979.0,28062.0
5112437,62100.0,62378.0,62597.0,62909.0,63070.0,63097.0,63167.0,63206.0,63314.0,63344.0,63413.0,63462.0,63553.0,63616.0,63687.0,63756.0,63864.0,63969.0,64095.0,64140.0,64205.0,64268.0,64305.0,64366.0,64408.0,64451.0,64561.0,64634.0,64717.0,64835.0,64859.0,64905.0,64934.0,64968.0,65026.0,65131.0,65224.0,65380.0,65500.0,65550.0,65662.0,65703.0,65795.0,65832.0,65866.0,65898.0,65939.0,65969.0,66012.0,66051.0,66117.0,66177.0,66247.0,66303.0,66358.0,66402.0,66443.0,66487.0,66531.0,66567.0,66662.0
5113472,41400.0,41663.0,41846.0,42106.0,42239.0,42266.0,42331.0,42367.0,42465.0,42492.0,42553.0,42594.0,42672.0,42714.0,42761.0,42806.0,42859.0,42910.0,42971.0,43003.0,43050.0,43097.0,43124.0,43177.0,43212.0,43249.0,43336.0,43393.0,43493.0,43601.0,43623.0,43664.0,43689.0,43719.0,43778.0,43884.0,43974.0,44124.0,44235.0,44281.0,44386.0,44423.0,44510.0,44545.0,44577.0,44607.0,44645.0,44673.0,44715.0,44753.0,44817.0,44875.0,44951.0,45011.0,45069.0,45116.0,45160.0,45208.0,45252.0,45288.0,45385.0
5113473,55500.0,55722.0,55900.0,56153.0,56283.0,56307.0,56363.0,56394.0,56480.0,56503.0,56555.0,56596.0,56673.0,56719.0,56771.0,56823.0,56880.0,56936.0,57003.0,57047.0,57109.0,57154.0,57180.0,57246.0,57307.0,57371.0,57495.0,57577.0,57658.0,57838.0,57874.0,57928.0,57962.0,58002.0,58076.0,58208.0,58300.0,58453.0,58547.0,58586.0,58675.0,58725.0,58796.0,58831.0,58863.0,58894.0,58933.0,58961.0,59003.0,59042.0,59108.0,59167.0,59249.0,59315.0,59386.0,59443.0,59496.0,59554.0,59597.0,59633.0,59728.0
5114585,32400.0,32659.0,32913.0,33274.0,33459.0,33488.0,33551.0,33586.0,33683.0,33707.0,33762.0,33806.0,33890.0,33934.0,33984.0,34033.0,34092.0,34149.0,34217.0,34258.0,34316.0,34368.0,34398.0,34462.0,34496.0,34532.0,34621.0,34680.0,34768.0,34874.0,34895.0,34934.0,34958.0,34986.0,35049.0,35161.0,35234.0,35356.0,35455.0,35496.0,35589.0,35623.0,35694.0,35726.0,35755.0,35782.0,35817.0,35842.0,35877.0,35909.0,35964.0,36014.0,36085.0,36141.0,36194.0,36237.0,36277.0,36321.0,36363.0,36398.0,36490.0
5114589,54000.0,54263.0,54446.0,54706.0,54839.0,54866.0,54931.0,54967.0,55065.0,55092.0,55153.0,55194.0,55272.0,55314.0,55361.0,55406.0,55459.0,55510.0,55571.0,55603.0,55650.0,55697.0,55724.0,55777.0,55812.0,55849.0,55936.0,55993.0,56093.0,56201.0,56223.0,56264.0,56289.0,56319.0,56378.0,56484.0,56574.0,56724.0,56835.0,56881.0,56986.0,57023.0,57110.0,57145.0,57177.0,57207.0,57245.0,57273.0,57315.0,57353.0,57417.0,57475.0,57551.0,57611.0,57669.0,57716.0,57760.0,57808.0,57852.0,57888.0,57985.0
5117078,36000.0,36263.0,36446.0,36706.0,36839.0,36866.0,36931.0,36967.0,37065.0,37092.0,37153.0,37194.0,37272.0,37314.0,37361.0,37406.0,37459.0,37510.0,37571.0,37603.0,37650.0,37697.0,37724.0,37777.0,37812.0,37849.0,37936.0,37993.0,38093.0,38201.0,38223.0,38264.0,38289.0,38319.0,38378.0,38484.0,38574.0,38724.0,38835.0,38881.0,38986.0,39023.0,39110.0,39145.0,39177.0,39207.0,39245.0,39273.0,39315.0,39353.0,39417.0,39475.0,39551.0,39611.0,39669.0,39716.0,39760.0,39808.0,39852.0,39888.0,39985.0
5117080,46800.0,47063.0,47246.0,47506.0,47639.0,47666.0,47731.0,47767.0,47865.0,47892.0,47953.0,47994.0,48072.0,48114.0,48161.0,48206.0,48259.0,48310.0,48371.0,48403.0,48450.0,48497.0,48524.0,48577.0,48612.0,48649.0,48736.0,48793.0,48893.0,49001.0,49023.0,49064.0,49089.0,49119.0,49178.0,49284.0,49374.0,49524.0,49635.0,49681.0,49786.0,49823.0,49910.0,49945.0,49977.0,50007.0,50045.0,50073.0,50115.0,50153.0,50217.0,50275.0,50351.0,50411.0,50469.0,50516.0,50560.0,50608.0,50652.0,50688.0,50785.0
