tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P
5100899,37200.0,37246.0,37284.0,37347.0,37386.0,37438.0,37526.0,37581.0,37638.0,37681.0,37725.0,37771.0,37819.0,37854.0,37895.0,37956.0,38029.0,38090.0,38178.0,38291.0,38353.0,38488.0,38688.0,38837.0,38990.0,39118.0,39177.0,39235.0,39289.0,39347.0,39456.0,39519.0,39565.0,39608.0,39644.0,39675.0,39726.0,39803.0,39836.0,39862.0,39905.0,39929.0
5100901,46800.0,46846.0,46884.0,46946.0,46984.0,47035.0,47118.0,47170.0,47224.0,47264.0,47304.0,47347.0,47396.0,47431.0,47472.0,47531.0,47602.0,47655.0,47732.0,47820.0,47868.0,47995.0,48196.0,48346.0,48500.0,48637.0,48701.0,48763.0,48814.0,48869.0,48972.0,49045.0,49102.0,49150.0,49189.0,49223.0,49278.0,49360.0,49395.0,49424.0,49471.0,49497.0
5100903,56400.0,56445.0,56482.0,56543.0,56581.0,56632.0,56714.0,56765.0,56817.0,56862.0,56908.0,56957.0,57009.0,57046.0,57090.0,57151.0,57224.0,57273.0,57344.0,57440.0,57492.0,57630.0,57863.0,58037.0,58216.0,58353.0,58417.0,58478.0,58533.0,58593.0,58703.0,58774.0,58830.0,58879.0,58917.0,58951.0,59004.0,59083.0,59116.0,59147.0,59198.0,59228.0
5100907,73800.0,73838.0,73869.0,73921.0,73953.0,73995.0,74065.0,74109.0,74153.0,74190.0,74228.0,74269.0,74357.0,74420.0,74494.0,74557.0,74632.0,74671.0,74727.0,74811.0,74857.0,74954.0,75149.0,75295.0,75444.0,75542.0,75588.0,75632.0,75676.0,75724.0,75812.0,75866.0,75914.0,75958.0,75991.0,76020.0,76070.0,76145.0,76177.0,76203.0,76246.0,76270.0
5100909,81000.0,81033.0,81060.0,81104.0,81131.0,81168.0,81232.0,81272.0,81313.0,81341.0,81370.0,81400.0,81463.0,81508.0,81562.0,81630.0,81710.0,81743.0,81790.0,81855.0,81891.0,82041.0,82229.0,82369.0,82513.0,82600.0,82641.0,82680.0,82712.0,82746.0,82809.0,82864.0,82896.0,82940.0,82966.0,82989.0,83038.0,83112.0,83143.0,83168.0,83208.0,83231.0
5106851,32400.0,32454.0,32499.0,32573.0,32618.0,32679.0,32770.0,32827.0,32885.0,32930.0,32976.0,33025.0,33078.0,33116.0,33160.0,33224.0,33300.0,33363.0,33453.0,33563.0,33623.0,33758.0,33986.0,34156.0,34331.0,34469.0,34533.0,34595.0,34644.0,34696.0,34793.0,34851.0,34894.0,34938.0,34971.0,35000.0,35052.0,35130.0,35163.0,35188.0,35228.0,35251.0
5107354,33600.0,33654.0,33699.0,33773.0,33818.0,33879.0,33970.0,34027.0,34085.0,34130.0,34176.0,34225.0,34278.0,34316.0,34360.0,34424.0,34500.0,34563.0,34653.0,34763.0,34823.0,34958.0,35186.0,35356.0,35531.0,35669.0,35733.0,35795.0,35844.0,35896.0,35993.0,36051.0,36094.0,36138.0,36171.0,36200.0,36252.0,36330.0,36363.0,36388.0,36428.0,36451.0
5107356,43200.0,43246.0,43284.0,43346.0,43384.0,43435.0,43518.0,43570.0,43624.0,43664.0,43704.0,43747.0,43796.0,43831.0,43872.0,43931.0,44002.0,44055.0,44132.0,44220.0,44268.0,44395.0,44596.0,44746.0,44900.0,45037.0,45101.0,45163.0,45214.0,45269.0,45372.0,45445.0,45502.0,45550.0,45589.0,45623.0,45678.0,45760.0,45795.0,45824.0,45871.0,45897.0
5107358,52800.0,52846.0,52884.0,52946.0,52984.0,53035.0,53118.0,53170.0,53224.0,53264.0,53304.0,53347.0,53396.0,53431.0,53472.0,53531.0,53602.0,53655.0,53732.0,53820.0,53868.0,53995.0,54196.0,54346.0,54500.0,54637.0,54701.0,54763.0,54814.0,54869.0,54972.0,55045.0,55102.0,55150.0,55189.0,55223.0,55278.0,55360.0,55395.0,55424.0,55471.0,55497.0
5107360,62400.0,62450.0,62491.0,62559.0,62601.0,62657.0,62742.0,62795.0,62849.0,62894.0,62940.0,62989.0,63042.0,63080.0,63125.0,63187.0,63261.0,63316.0,63394.0,63485.0,63535.0,63660.0,63911.0,64098.0,64290.0,64440.0,64510.0,64578.0,64630.0,64686.0,64791.0,64889.0,64944.0,64990.0,65026.0,65058.0,65111.0,65190.0,65223.0,65265.0,65334.0,65373.0
5107362,72000.0,72038.0,72069.0,72121.0,72153.0,72195.0,72265.0,72309.0,72353.0,72390.0,72428.0,72469.0,72557.0,72620.0,72694.0,72757.0,72832.0,72871.0,72927.0,73011.0,73057.0,73154.0,73349.0,73495.0,73644.0,73742.0,73788.0,73832.0,73876.0,73924.0,74012.0,74066.0,74114.0,74158.0,74191.0,74220.0,74270.0,74345.0,74377.0,74403.0,74446.0,74470.0
5107364,79200.0,79233.0,79260.0,79304.0,79331.0,79368.0,79432.0,79472.0,79513.0,79541.0,79570.0,79600.0,79663.0,79708.0,79762.0,79830.0,79910.0,79943.0,79990.0,80055.0,80091.0,80241.0,80429.0,80569.0,80713.0,80800.0,80841.0,80880.0,80912.0,80946.0,81009.0,81064.0,81096.0,81140.0,81166.0,81189.0,81238.0,81312.0,81343.0,81368.0,81408.0,81431.0
5107581,39600.0,39646.0,39684.0,39747.0,39786.0,39838.0,39926.0,39981.0,40038.0,40081.0,40125.0,40171.0,40219.0,40254.0,40295.0,40356.0,40429.0,40490.0,40578.0,40691.0,40753.0,40888.0,41088.0,41237.0,41390.0,41518.0,41577.0,41635.0,41689.0,41747.0,41856.0,41919.0,41965.0,42008.0,42044.0,42075.0,42126.0,42203.0,42236.0,42262.0,42305.0,42329.0
5107583,49200.0,49246.0,49284.0,49346.0,49384.0,49435.0,49518.0,49570.0,49624.0,49664.0,49704.0,49747.0,49796.0,49831.0,49872.0,49931.0,50002.0,50055.0,50132.0,50220.0,50268.0,50395.0,50596.0,50746.0,50900.0,51037.0,51101.0,51163.0,51214.0,51269.0,51372.0,51445.0,51502.0,51550.0,51589.0,51623.0,51678.0,51760.0,51795.0,51824.0,51871.0,51897.0
5107585,58800.0,58845.0,58882.0,58943.0,58981.0,59032.0,59114.0,59165.0,59217.0,59262.0,59308.0,59357.0,59409.0,59446.0,59490.0,59551.0,59624.0,59673.0,59744.0,59840.0,59892.0,60030.0,60263.0,60437.0,60616.0,60753.0,60817.0,60878.0,60933.0,60993.0,61103.0,61174.0,61230.0,61279.0,61317.0,61351.0,61404.0,61483.0,61516.0,61547.0,61598.0,61628.0
5107587,68400.0,68438.0,68469.0,68521.0,68553.0,68595.0,68665.0,68709.0,68753.0,68790.0,68828.0,68869.0,68957.0,69020.0,69094.0,69157.0,69232.0,69271.0,69327.0,69411.0,69457.0,69554.0,69749.0,69895.0,70044.0,70142.0,70188.0,70232.0,70276.0,70324.0,70412.0,70466.0,70514.0,70558.0,70591.0,70620.0,70670.0,70745.0,70777.0,70803.0,70846.0,70870.0
5107856,38400.0,38446.0,38484.0,38547.0,38586.0,38638.0,38726.0,38781.0,38838.0,38881.0,38925.0,38971.0,39019.0,39054.0,39095.0,39156.0,39229.0,39290.0,39378.0,39491.0,39553.0,39688.0,39888.0,40037.0,40190.0,40318.0,40377.0,40435.0,40489.0,40547.0,40656.0,40719.0,40765.0,40808.0,40844.0,40875.0,40926.0,41003.0,41036.0,41062.0,41105.0,41129.0
5107858,48000.0,48046.0,48084.0,48146.0,48184.0,48235.0,48318.0,48370.0,48424.0,48464.0,48504.0,48547.0,48596.0,48631.0,48672.0,48731.0,48802.0,48855.0,48932.0,49020.0,49068.0,49195.0,49396.0,49546.0,49700.0,49837.0,49901.0,49963.0,50014.0,50069.0,50172.0,50245.0,50302.0,50350.0,50389.0,50423.0,50478.0,50560.0,50595.0,50624.0,50671.0,50697.0
5107860,57600.0,57645.0,57682.0,57743.0,57781.0,57832.0,57914.0,57965.0,58017.0,58062.0,58108.0,58157.0,58209.0,58246.0,58290.0,58351.0,58424.0,58473.0,58544.0,58640.0,58692.0,58830.0,59063.0,59237.0,59416.0,59553.0,59617.0,59678.0,59733.0,59793.0,59903.0,59974.0,60030.0,60079.0,60117.0,60151.0,60204.0,60283.0,60316.0,60347.0,60398.0,60428.0
5107862,67200.0,67245.0,67282.0,67343.0,67380.0,67431.0,67514.0,67566.0,67619.0,67655.0,67692.0,67731.0,67771.0,67800.0,67833.0,67889.0,67955.0,68010.0,68089.0,68165.0,68207.0,68318.0,68532.0,68692.0,68857.0,68983.0,69041.0,69098.0,69144.0,69194.0,69286.0,69342.0,69391.0,69433.0,69463.0,69490.0,69537.0,69607.0,69637.0,69664.0,69709.0,69734.0
5107864,75600.0,75633.0,75660.0,75704.0,75731.0,75768.0,75832.0,75872.0,75913.0,75941.0,75970.0,76000.0,76063.0,76108.0,76162.0,76230.0,76310.0,76343.0,76390.0,76455.0,76491.0,76641.0,76829.0,76969.0,77113.0,77200.0,77241.0,77280.0,77312.0,77346.0,77409.0,77464.0,77496.0,77540.0,77566.0,77589.0,77638.0,77712.0,77743.0,77768.0,77808.0,77831.0
5107866,82800.0,82833.0,82860.0,82904.0,82931.0,82968.0,83032.0,83072.0,83113.0,83141.0,83170.0,83200.0,83263.0,83308.0,83362.0,83430.0,83510.0,83543.0,83590.0,83655.0,83691.0,83841.0,84029.0,84169.0,84313.0,84400.0,84441.0,84480.0,84512.0,84546.0,84609.0,84664.0,84696.0,84740.0,84766.0,84789.0,84838.0,84912.0,84943.0,84968.0,85008.0,85031.0
5107887,40800.0,40846.0,40884.0,40947.0,40986.0,41038.0,41126.0,41181.0,41238.0,41281.0,41325.0,41371.0,41419.0,41454.0,41495.0,41556.0,41629.0,41690.0,41778.0,41891.0,41953.0,42088.0,42288.0,42437.0,42590.0,42718.0,42777.0,42835.0,42889.0,42947.0,43056.0,43119.0,43165.0,43208.0,43244.0,43275.0,43326.0,43403.0,43436.0,43462.0,43505.0,43529.0
5107889,50400.0,50446.0,50484.0,50546.0,50584.0,50635.0,50718.0,50770.0,50824.0,50864.0,50904.0,50947.0,50996.0,51031.0,51072.0,51131.0,51202.0,51255.0,51332.0,51420.0,51468.0,51595.0,51796.0,51946.0,52100.0,52237.0,52301.0,52363.0,52414.0,52469.0,52572.0,52645.0,52702.0,52750.0,52789.0,52823.0,52878.0,52960.0,52995.0,53024.0,53071.0,53097.0
5107891,60000.0,60045.0,60082.0,60143.0,60181.0,60232.0,60314.0,60365.0,60417.0,60462.0,60508.0,60557.0,60609.0,60646.0,60690.0,60751.0,60824.0,60873.0,60944.0,61040.0,61092.0,61230.0,61463.0,61637.0,61816.0,61953.0,62017.0,62078.0,62133.0,62193.0,62303.0,62374.0,62430.0,62479.0,62517.0,62551.0,62604.0,62683.0,62716.0,62747.0,62798.0,62828.0
5107893,70200.0,70238.0,70269.0,70321.0,70353.0,70395.0,70465.0,70509.0,70553.0,70590.0,70628.0,70669.0,70757.0,70820.0,70894.0,70957.0,71032.0,71071.0,71127.0,71211.0,71257.0,71354.0,71549.0,71695.0,71844.0,71942.0,71988.0,72032.0,72076.0,72124.0,72212.0,72266.0,72314.0,72358.0,72391.0,72420.0,72470.0,72545.0,72577.0,72603.0,72646.0,72670.0
5107895,77400.0,77433.0,77460.0,77504.0,77531.0,77568.0,77632.0,77672.0,77713.0,77741.0,77770.0,77800.0,77863.0,77908.0,77962.0,78030.0,78110.0,78143.0,78190.0,78255.0,78291.0,78441.0,78629.0,78769.0,78913.0,79000.0,79041.0,79080.0,79112.0,79146.0,79209.0,79264.0,79296.0,79340.0,79366.0,79389.0,79438.0,79512.0,79543.0,79568.0,79608.0,79631.0
5110850,36000.0,36046.0,36084.0,36147.0,36186.0,36238.0,36326.0,36381.0,36438.0,36481.0,36525.0,36571.0,36619.0,36654.0,36695.0,36756.0,36829.0,36890.0,36978.0,37091.0,37153.0,37288.0,37488.0,37637.0,37790.0,37918.0,37977.0,38035.0,38089.0,38147.0,38256.0,38319.0,38365.0,38408.0,38444.0,38475.0,38526.0,38603.0,38636.0,38662.0,38705.0,38729.0
5110852,45600.0,45646.0,45684.0,45746.0,45784.0,45835.0,45918.0,45970.0,46024.0,46064.0,46104.0,46147.0,46196.0,46231.0,46272.0,46331.0,46402.0,46455.0,46532.0,46620.0,46668.0,46795.0,46996.0,47146.0,47300.0,47437.0,47501.0,47563.0,47614.0,47669.0,47772.0,47845.0,47902.0,47950.0,47989.0,48023.0,48078.0,48160.0,48195.0,48224.0,48271.0,48297.0
5110854,55200.0,55245.0,55282.0,55343.0,55381.0,55432.0,55514.0,55565.0,55617.0,55662.0,55708.0,55757.0,55809.0,55846.0,55890.0,55951.0,56024.0,56073.0,56144.0,56240.0,56292.0,56430.0,56663.0,56837.0,57016.0,57153.0,57217.0,57278.0,57333.0,57393.0,57503.0,57574.0,57630.0,57679.0,57717.0,57751.0,57804.0,57883.0,57916.0,57947.0,57998.0,58028.0
5110856,64800.0,64845.0,64882.0,64943.0,64980.0,65031.0,65114.0,65166.0,65219.0,65255.0,65292.0,65331.0,65371.0,65400.0,65433.0,65489.0,65555.0,65610.0,65689.0,65765.0,65807.0,65918.0,66132.0,66292.0,66457.0,66583.0,66641.0,66698.0,66744.0,66794.0,66886.0,66942.0,66991.0,67033.0,67063.0,67090.0,67137.0,67207.0,67237.0,67264.0,67309.0,67334.0
5115897,34800.0,34854.0,34899.0,34973.0,35018.0,35079.0,35170.0,35227.0,35285.0,35330.0,35376.0,35425.0,35478.0,35516.0,35560.0,35624.0,35700.0,35763.0,35853.0,35963.0,36023.0,36158.0,36386.0,36556.0,36731.0,36869.0,36933.0,36995.0,37044.0,37096.0,37193.0,37251.0,37294.0,37338.0,37371.0,37400.0,37452.0,37530.0,37563.0,37588.0,37628.0,37651.0
5115899,44400.0,44446.0,44484.0,44546.0,44584.0,44635.0,44718.0,44770.0,44824.0,44864.0,44904.0,44947.0,44996.0,45031.0,45072.0,45131.0,45202.0,45255.0,45332.0,45420.0,45468.0,45595.0,45796.0,45946.0,46100.0,46237.0,46301.0,46363.0,46414.0,46469.0,46572.0,46645.0,46702.0,46750.0,46789.0,46823.0,46878.0,46960.0,46995.0,47024.0,47071.0,47097.0
5115901,54000.0,54045.0,54082.0,54143.0,54181.0,54232.0,54314.0,54365.0,54417.0,54462.0,54508.0,54557.0,54609.0,54646.0,54690.0,54751.0,54824.0,54873.0,54944.0,55040.0,55092.0,55230.0,55463.0,55637.0,55816.0,55953.0,56017.0,56078.0,56133.0,56193.0,56303.0,56374.0,56430.0,56479.0,56517.0,56551.0,56604.0,56683.0,56716.0,56747.0,56798.0,56828.0
5115903,63600.0,63650.0,63691.0,63759.0,63801.0,63857.0,63942.0,63995.0,64049.0,64094.0,64140.0,64189.0,64242.0,64280.0,64325.0,64387.0,64461.0,64516.0,64594.0,64685.0,64735.0,64860.0,65111.0,65298.0,65490.0,65640.0,65710.0,65778.0,65830.0,65886.0,65991.0,66089.0,66144.0,66190.0,66226.0,66258.0,66311.0,66390.0,66423.0,66465.0,66534.0,66573.0
