tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P
5011465,37440.0,37521.0,37568.0,37643.0,37690.0,37723.0,37761.0,37847.0,37961.0,38069.0,38127.0,38215.0,38351.0,38485.0,38648.0,38901.0,39041.0,39135.0,39196.0,39264.0,39327.0,39378.0,39417.0,39474.0,39528.0,39562.0,39679.0,39765.0,39796.0,39823.0,39884.0,39950.0,40011.0,40053.0,40121.0,40177.0,40226.0,40325.0,40362.0,40422.0,40459.0,40529.0,40571.0,40601.0,40636.0,40667.0,40705.0,40732.0,40794.0,40893.0,40940.0,40995.0,41059.0,41133.0,41177.0,41203.0,41265.0,41353.0,41429.0
5011467,48480.0,48556.0,48600.0,48670.0,48714.0,48747.0,48785.0,48866.0,48969.0,49067.0,49119.0,49193.0,49335.0,49476.0,49648.0,49914.0,50062.0,50160.0,50224.0,50294.0,50358.0,50419.0,50465.0,50527.0,50587.0,50634.0,50752.0,50839.0,50873.0,50902.0,50966.0,51039.0,51107.0,51157.0,51238.0,51300.0,51355.0,51456.0,51502.0,51576.0,51619.0,51700.0,51749.0,51784.0,51830.0,51871.0,51921.0,51956.0,52030.0,52147.0,52202.0,52265.0,52337.0,52412.0,52456.0,52482.0,52546.0,52628.0,52699.0
5011469,59520.0,59609.0,59661.0,59744.0,59796.0,59843.0,59897.0,60062.0,60174.0,60280.0,60337.0,60427.0,60560.0,60691.0,60893.0,61206.0,61379.0,61491.0,61564.0,61652.0,61733.0,61813.0,61873.0,61958.0,62040.0,62086.0,62178.0,62247.0,62282.0,62313.0,62376.0,62461.0,62540.0,62597.0,62688.0,62767.0,62821.0,62945.0,62998.0,63076.0,63124.0,63217.0,63271.0,63309.0,63353.0,63393.0,63441.0,63476.0,63544.0,63652.0,63703.0,63761.0,63829.0,63902.0,63940.0,63963.0,64017.0,64098.0,64167.0
5011601,38880.0,38961.0,39008.0,39083.0,39130.0,39163.0,39201.0,39287.0,39401.0,39509.0,39567.0,39655.0,39791.0,39925.0,40088.0,40341.0,40481.0,40575.0,40636.0,40704.0,40767.0,40818.0,40857.0,40914.0,40968.0,41002.0,41119.0,41205.0,41236.0,41263.0,41324.0,41390.0,41451.0,41493.0,41561.0,41617.0,41666.0,41765.0,41802.0,41862.0,41899.0,41969.0,42011.0,42041.0,42076.0,42107.0,42145.0,42172.0,42234.0,42333.0,42380.0,42435.0,42499.0,42573.0,42617.0,42643.0,42705.0,42793.0,42869.0
5011750,27360.0,27480.0,27550.0,27661.0,27730.0,27792.0,27862.0,28032.0,28195.0,28349.0,28431.0,28530.0,28678.0,28825.0,29017.0,29315.0,29480.0,29603.0,29683.0,29772.0,29854.0,29924.0,29977.0,30043.0,30106.0,30158.0,30258.0,30333.0,30373.0,30408.0,30474.0,30549.0,30619.0,30669.0,30750.0,30807.0,30862.0,30974.0,31019.0,31084.0,31131.0,31220.0,31263.0,31294.0,31345.0,31391.0,31446.0,31485.0,31557.0,31671.0,31725.0,31792.0,31869.0,31942.0,31987.0,32014.0,32078.0,32182.0,32272.0
5011752,39360.0,39441.0,39488.0,39563.0,39610.0,39643.0,39681.0,39767.0,39881.0,39989.0,40047.0,40135.0,40271.0,40405.0,40568.0,40821.0,40961.0,41055.0,41116.0,41184.0,41247.0,41298.0,41337.0,41394.0,41448.0,41482.0,41599.0,41685.0,41716.0,41743.0,41804.0,41870.0,41931.0,41973.0,42041.0,42097.0,42146.0,42245.0,42282.0,42342.0,42379.0,42449.0,42491.0,42521.0,42556.0,42587.0,42625.0,42652.0,42714.0,42813.0,42860.0,42915.0,42979.0,43053.0,43097.0,43123.0,43185.0,43273.0,43349.0
5011754,50400.0,50476.0,50520.0,50590.0,50634.0,50667.0,50705.0,50786.0,50889.0,50987.0,51039.0,51113.0,51255.0,51396.0,51568.0,51834.0,51982.0,52080.0,52144.0,52214.0,52278.0,52339.0,52385.0,52447.0,52507.0,52554.0,52672.0,52759.0,52793.0,52822.0,52886.0,52959.0,53027.0,53077.0,53158.0,53220.0,53275.0,53376.0,53422.0,53496.0,53539.0,53620.0,53669.0,53704.0,53750.0,53791.0,53841.0,53876.0,53950.0,54067.0,54122.0,54185.0,54257.0,54332.0,54376.0,54402.0,54466.0,54548.0,54619.0
5011756,61920.0,62009.0,62061.0,62144.0,62196.0,62243.0,62297.0,62462.0,62574.0,62680.0,62737.0,62827.0,62960.0,63091.0,63293.0,63606.0,63779.0,63891.0,63964.0,64052.0,64133.0,64213.0,64273.0,64358.0,64440.0,64486.0,64578.0,64647.0,64682.0,64713.0,64776.0,64861.0,64940.0,64997.0,65088.0,65167.0,65221.0,65345.0,65398.0,65476.0,65524.0,65617.0,65671.0,65709.0,65753.0,65793.0,65841.0,65876.0,65944.0,66052.0,66103.0,66161.0,66229.0,66302.0,66340.0,66363.0,66417.0,66498.0,66567.0
5011758,73200.0,73268.0,73308.0,73371.0,73410.0,73440.0,73473.0,73562.0,73643.0,73719.0,73760.0,73835.0,73943.0,74050.0,74182.0,74387.0,74501.0,74581.0,74634.0,74704.0,74767.0,74824.0,74868.0,74914.0,74959.0,74992.0,75082.0,75148.0,75178.0,75204.0,75263.0,75327.0,75387.0,75430.0,75498.0,75560.0,75599.0,75692.0,75733.0,75800.0,75838.0,75910.0,75951.0,75981.0,76011.0,76038.0,76070.0,76093.0,76143.0,76222.0,76260.0,76314.0,76376.0,76429.0,76463.0,76483.0,76531.0,76597.0,76654.0
5011760,81900.0,81955.0,81987.0,82038.0,82069.0,82092.0,82118.0,82168.0,82228.0,82285.0,82316.0,82381.0,82486.0,82589.0,82719.0,82920.0,83031.0,83113.0,83166.0,83228.0,83284.0,83330.0,83365.0,83411.0,83455.0,83488.0,83561.0,83616.0,83642.0,83664.0,83707.0,83772.0,83832.0,83874.0,83941.0,83991.0,84037.0,84127.0,84167.0,84222.0,84257.0,84324.0,84367.0,84398.0,84428.0,84456.0,84489.0,84513.0,84553.0,84616.0,84645.0,84690.0,84742.0,84786.0,84819.0,84839.0,84887.0,84932.0,84971.0
5011806,31680.0,31806.0,31880.0,31997.0,32070.0,32110.0,32156.0,32285.0,32439.0,32585.0,32662.0,32747.0,32901.0,33053.0,33268.0,33602.0,33788.0,33899.0,33972.0,34051.0,34123.0,34172.0,34210.0,34263.0,34313.0,34351.0,34449.0,34521.0,34554.0,34582.0,34643.0,34707.0,34766.0,34806.0,34870.0,34928.0,34965.0,35053.0,35088.0,35133.0,35167.0,35232.0,35269.0,35296.0,35330.0,35361.0,35398.0,35425.0,35482.0,35572.0,35615.0,35670.0,35734.0,35800.0,35841.0,35866.0,35925.0,36011.0,36085.0
5011808,43200.0,43281.0,43328.0,43403.0,43450.0,43483.0,43521.0,43607.0,43721.0,43829.0,43887.0,43975.0,44111.0,44245.0,44408.0,44661.0,44801.0,44895.0,44956.0,45024.0,45087.0,45138.0,45177.0,45234.0,45288.0,45322.0,45439.0,45525.0,45556.0,45583.0,45644.0,45710.0,45771.0,45813.0,45881.0,45937.0,45986.0,46085.0,46122.0,46182.0,46219.0,46289.0,46331.0,46361.0,46396.0,46427.0,46465.0,46492.0,46554.0,46653.0,46700.0,46755.0,46819.0,46893.0,46937.0,46963.0,47025.0,47113.0,47189.0
5011810,54240.0,54317.0,54362.0,54434.0,54479.0,54515.0,54556.0,54642.0,54762.0,54876.0,54937.0,55012.0,55156.0,55298.0,55461.0,55714.0,55855.0,55963.0,56033.0,56115.0,56189.0,56261.0,56315.0,56393.0,56467.0,56516.0,56609.0,56678.0,56716.0,56749.0,56806.0,56886.0,56960.0,57022.0,57122.0,57187.0,57248.0,57354.0,57405.0,57486.0,57528.0,57607.0,57658.0,57695.0,57742.0,57785.0,57836.0,57873.0,57948.0,58066.0,58122.0,58178.0,58243.0,58321.0,58367.0,58395.0,58462.0,58555.0,58635.0
5011812,66720.0,66803.0,66852.0,66929.0,66976.0,67009.0,67047.0,67136.0,67222.0,67303.0,67346.0,67409.0,67532.0,67654.0,67829.0,68101.0,68252.0,68357.0,68426.0,68506.0,68579.0,68633.0,68674.0,68734.0,68792.0,68830.0,68940.0,69022.0,69053.0,69079.0,69134.0,69205.0,69272.0,69321.0,69399.0,69474.0,69524.0,69628.0,69671.0,69745.0,69788.0,69870.0,69913.0,69943.0,69976.0,70006.0,70042.0,70069.0,70131.0,70229.0,70276.0,70333.0,70400.0,70453.0,70488.0,70509.0,70560.0,70620.0,70671.0
5011943,81900.0,81957.0,81990.0,82042.0,82075.0,82103.0,82135.0,82181.0,82247.0,82309.0,82342.0,82389.0,82489.0,82587.0,82718.0,82921.0,83033.0,83113.0,83166.0,83225.0,83278.0,83333.0,83375.0,83416.0,83455.0,83483.0,83539.0,83580.0,83603.0,83623.0,83660.0,83717.0,83771.0,83808.0,83867.0,83919.0,83957.0,84043.0,84084.0,84130.0,84165.0,84232.0,84271.0,84299.0,84325.0,84349.0,84378.0,84398.0,84435.0,84494.0,84521.0,84569.0,84624.0,84664.0,84697.0,84716.0,84763.0,84796.0,84825.0
5012090,41400.0,41472.0,41515.0,41582.0,41624.0,41654.0,41689.0,41745.0,41821.0,41893.0,41931.0,42002.0,42135.0,42267.0,42392.0,42585.0,42692.0,42762.0,42808.0,42865.0,42917.0,42965.0,43001.0,43054.0,43104.0,43136.0,43205.0,43257.0,43287.0,43312.0,43353.0,43406.0,43456.0,43493.0,43552.0,43593.0,43629.0,43704.0,43744.0,43786.0,43820.0,43884.0,43921.0,43947.0,43977.0,44004.0,44036.0,44059.0,44109.0,44188.0,44226.0,44280.0,44342.0,44391.0,44428.0,44450.0,44503.0,44603.0,44689.0
5012290,49920.0,49996.0,50040.0,50110.0,50154.0,50187.0,50225.0,50306.0,50409.0,50507.0,50559.0,50633.0,50775.0,50916.0,51088.0,51354.0,51502.0,51600.0,51664.0,51734.0,51798.0,51859.0,51905.0,51967.0,52027.0,52074.0,52192.0,52279.0,52313.0,52342.0,52406.0,52479.0,52547.0,52597.0,52678.0,52740.0,52795.0,52896.0,52942.0,53016.0,53059.0,53140.0,53189.0,53224.0,53270.0,53311.0,53361.0,53396.0,53470.0,53587.0,53642.0,53705.0,53777.0,53852.0,53896.0,53922.0,53986.0,54068.0,54139.0
5012292,61440.0,61529.0,61581.0,61664.0,61716.0,61763.0,61817.0,61982.0,62094.0,62200.0,62257.0,62347.0,62480.0,62611.0,62813.0,63126.0,63299.0,63411.0,63484.0,63572.0,63653.0,63733.0,63793.0,63878.0,63960.0,64006.0,64098.0,64167.0,64202.0,64233.0,64296.0,64381.0,64460.0,64517.0,64608.0,64687.0,64741.0,64865.0,64918.0,64996.0,65044.0,65137.0,65191.0,65229.0,65273.0,65313.0,65361.0,65396.0,65464.0,65572.0,65623.0,65681.0,65749.0,65822.0,65860.0,65883.0,65937.0,66018.0,66087.0
5012294,72600.0,72668.0,72708.0,72771.0,72810.0,72840.0,72873.0,72962.0,73043.0,73119.0,73160.0,73235.0,73343.0,73450.0,73582.0,73787.0,73901.0,73981.0,74034.0,74104.0,74167.0,74224.0,74268.0,74314.0,74359.0,74392.0,74482.0,74548.0,74578.0,74604.0,74663.0,74727.0,74787.0,74830.0,74898.0,74960.0,74999.0,75092.0,75133.0,75200.0,75238.0,75310.0,75351.0,75381.0,75411.0,75438.0,75470.0,75493.0,75543.0,75622.0,75660.0,75714.0,75776.0,75829.0,75863.0,75883.0,75931.0,75997.0,76054.0
5013506,23040.0,23108.0,23148.0,23211.0,23250.0,23280.0,23313.0,23402.0,23483.0,23559.0,23600.0,23675.0,23783.0,23890.0,24022.0,24227.0,24341.0,24421.0,24474.0,24544.0,24607.0,24664.0,24708.0,24754.0,24799.0,24832.0,24922.0,24988.0,25018.0,25044.0,25103.0,25167.0,25227.0,25270.0,25338.0,25400.0,25439.0,25532.0,25573.0,25640.0,25678.0,25750.0,25791.0,25821.0,25851.0,25878.0,25910.0,25933.0,25983.0,26062.0,26100.0,26154.0,26216.0,26269.0,26303.0,26323.0,26371.0,26437.0,26494.0
5013508,34080.0,34206.0,34280.0,34397.0,34470.0,34510.0,34556.0,34685.0,34839.0,34985.0,35062.0,35147.0,35301.0,35453.0,35668.0,36002.0,36188.0,36299.0,36372.0,36451.0,36523.0,36572.0,36610.0,36663.0,36713.0,36751.0,36849.0,36921.0,36954.0,36982.0,37043.0,37107.0,37166.0,37206.0,37270.0,37328.0,37365.0,37453.0,37488.0,37533.0,37567.0,37632.0,37669.0,37696.0,37730.0,37761.0,37798.0,37825.0,37882.0,37972.0,38015.0,38070.0,38134.0,38200.0,38241.0,38266.0,38325.0,38411.0,38485.0
5013510,64320.0,64410.0,64463.0,64546.0,64597.0,64628.0,64663.0,64762.0,64857.0,64947.0,64994.0,65061.0,65187.0,65311.0,65519.0,65842.0,66022.0,66128.0,66197.0,66289.0,66372.0,66450.0,66509.0,66586.0,66659.0,66705.0,66793.0,66858.0,66897.0,66930.0,67005.0,67083.0,67155.0,67209.0,67296.0,67370.0,67419.0,67536.0,67585.0,67660.0,67705.0,67790.0,67843.0,67880.0,67922.0,67960.0,68006.0,68038.0,68103.0,68206.0,68254.0,68312.0,68379.0,68453.0,68493.0,68517.0,68573.0,68639.0,68696.0
5013512,75000.0,75055.0,75087.0,75138.0,75169.0,75192.0,75218.0,75268.0,75328.0,75385.0,75416.0,75481.0,75586.0,75689.0,75819.0,76020.0,76131.0,76213.0,76266.0,76328.0,76384.0,76430.0,76465.0,76511.0,76555.0,76588.0,76661.0,76716.0,76742.0,76764.0,76807.0,76872.0,76932.0,76974.0,77041.0,77091.0,77137.0,77227.0,77267.0,77322.0,77357.0,77424.0,77467.0,77498.0,77528.0,77556.0,77589.0,77613.0,77653.0,77716.0,77745.0,77790.0,77842.0,77886.0,77919.0,77939.0,77987.0,78032.0,78071.0
5013514,83700.0,83755.0,83787.0,83838.0,83869.0,83892.0,83918.0,83968.0,84028.0,84085.0,84116.0,84181.0,84286.0,84389.0,84519.0,84720.0,84831.0,84913.0,84966.0,85028.0,85084.0,85130.0,85165.0,85211.0,85255.0,85288.0,85361.0,85416.0,85442.0,85464.0,85507.0,85572.0,85632.0,85674.0,85741.0,85791.0,85837.0,85927.0,85967.0,86022.0,86057.0,86124.0,86167.0,86198.0,86228.0,86256.0,86289.0,86313.0,86353.0,86416.0,86445.0,86490.0,86542.0,86586.0,86619.0,86639.0,86687.0,86732.0,86771.0
5014219,27000.0,27063.0,27100.0,27158.0,27194.0,27223.0,27256.0,27301.0,27363.0,27422.0,27453.0,27501.0,27602.0,27701.0,27816.0,27995.0,28094.0,28162.0,28207.0,28274.0,28336.0,28384.0,28421.0,28466.0,28509.0,28540.0,28601.0,28647.0,28670.0,28689.0,28724.0,28777.0,28827.0,28872.0,28944.0,28988.0,29039.0,29118.0,29152.0,29188.0,29221.0,29284.0,29327.0,29358.0,29385.0,29410.0,29440.0,29461.0,29498.0,29557.0,29585.0,29635.0,29693.0,29743.0,29776.0,29796.0,29844.0,29946.0,30033.0
5014223,45600.0,45678.0,45724.0,45796.0,45841.0,45873.0,45910.0,45985.0,46090.0,46190.0,46243.0,46304.0,46428.0,46550.0,46708.0,46953.0,47089.0,47177.0,47235.0,47301.0,47362.0,47423.0,47469.0,47527.0,47583.0,47618.0,47727.0,47808.0,47838.0,47863.0,47921.0,47988.0,48051.0,48103.0,48187.0,48242.0,48304.0,48393.0,48441.0,48492.0,48533.0,48610.0,48654.0,48685.0,48722.0,48756.0,48797.0,48826.0,48879.0,48964.0,49004.0,49067.0,49140.0,49210.0,49256.0,49284.0,49351.0,49418.0,49476.0
5014312,39000.0,39073.0,39116.0,39184.0,39226.0,39259.0,39296.0,39364.0,39451.0,39533.0,39576.0,39651.0,39781.0,39910.0,40053.0,40274.0,40397.0,40479.0,40533.0,40595.0,40651.0,40707.0,40750.0,40808.0,40864.0,40895.0,40999.0,41077.0,41107.0,41133.0,41192.0,41250.0,41304.0,41352.0,41430.0,41482.0,41529.0,41619.0,41655.0,41702.0,41744.0,41823.0,41861.0,41888.0,41924.0,41956.0,41995.0,42023.0,42078.0,42165.0,42206.0,42259.0,42320.0,42392.0,42434.0,42459.0,42520.0,42653.0,42768.0
5014314,49800.0,49878.0,49924.0,49996.0,50041.0,50073.0,50110.0,50185.0,50290.0,50390.0,50443.0,50504.0,50628.0,50750.0,50908.0,51153.0,51289.0,51377.0,51435.0,51501.0,51562.0,51623.0,51669.0,51727.0,51783.0,51818.0,51927.0,52008.0,52038.0,52063.0,52121.0,52188.0,52251.0,52303.0,52387.0,52442.0,52504.0,52593.0,52641.0,52692.0,52733.0,52810.0,52854.0,52885.0,52922.0,52956.0,52997.0,53026.0,53079.0,53164.0,53204.0,53267.0,53340.0,53410.0,53456.0,53484.0,53551.0,53618.0,53676.0
5014539,37200.0,37273.0,37316.0,37384.0,37426.0,37459.0,37496.0,37564.0,37651.0,37733.0,37776.0,37851.0,37981.0,38110.0,38253.0,38474.0,38597.0,38679.0,38733.0,38795.0,38851.0,38907.0,38950.0,39008.0,39064.0,39095.0,39199.0,39277.0,39307.0,39333.0,39392.0,39450.0,39504.0,39552.0,39630.0,39682.0,39729.0,39819.0,39855.0,39902.0,39944.0,40023.0,40061.0,40088.0,40124.0,40156.0,40195.0,40223.0,40278.0,40365.0,40406.0,40459.0,40520.0,40592.0,40634.0,40659.0,40720.0,40853.0,40968.0
5014541,48000.0,48078.0,48124.0,48196.0,48241.0,48273.0,48310.0,48385.0,48490.0,48590.0,48643.0,48704.0,48828.0,48950.0,49108.0,49353.0,49489.0,49577.0,49635.0,49701.0,49762.0,49823.0,49869.0,49927.0,49983.0,50018.0,50127.0,50208.0,50238.0,50263.0,50321.0,50388.0,50451.0,50503.0,50587.0,50642.0,50704.0,50793.0,50841.0,50892.0,50933.0,51010.0,51054.0,51085.0,51122.0,51156.0,51197.0,51226.0,51279.0,51364.0,51404.0,51467.0,51540.0,51610.0,51656.0,51684.0,51751.0,51818.0,51876.0
5014543,59400.0,59477.0,59522.0,59593.0,59638.0,59666.0,59698.0,59760.0,59849.0,59933.0,59978.0,60064.0,60204.0,60342.0,60534.0,60832.0,60997.0,61106.0,61178.0,61261.0,61337.0,61386.0,61423.0,61483.0,61541.0,61584.0,61649.0,61697.0,61729.0,61756.0,61810.0,61873.0,61931.0,61981.0,62060.0,62132.0,62182.0,62272.0,62313.0,62369.0,62410.0,62488.0,62533.0,62565.0,62601.0,62634.0,62674.0,62702.0,62754.0,62836.0,62874.0,62925.0,62984.0,63050.0,63093.0,63118.0,63179.0,63226.0,63267.0
5014545,70200.0,70271.0,70313.0,70379.0,70420.0,70445.0,70473.0,70527.0,70620.0,70708.0,70756.0,70817.0,70951.0,71084.0,71253.0,71514.0,71659.0,71756.0,71819.0,71883.0,71942.0,71999.0,72043.0,72105.0,72165.0,72210.0,72297.0,72361.0,72395.0,72424.0,72482.0,72536.0,72587.0,72630.0,72699.0,72764.0,72812.0,72918.0,72964.0,73024.0,73064.0,73140.0,73181.0,73211.0,73244.0,73274.0,73310.0,73337.0,73389.0,73471.0,73509.0,73560.0,73618.0,73677.0,73717.0,73741.0,73798.0,73862.0,73917.0
5014547,80100.0,80165.0,80203.0,80263.0,80300.0,80326.0,80355.0,80430.0,80503.0,80573.0,80610.0,80688.0,80817.0,80945.0,81126.0,81407.0,81563.0,81655.0,81715.0,81790.0,81858.0,81917.0,81962.0,82005.0,82046.0,82088.0,82151.0,82198.0,82225.0,82248.0,82298.0,82355.0,82409.0,82449.0,82513.0,82570.0,82618.0,82715.0,82759.0,82816.0,82852.0,82921.0,82961.0,82990.0,83019.0,83045.0,83077.0,83100.0,83148.0,83224.0,83260.0,83309.0,83366.0,83407.0,83441.0,83461.0,83511.0,83627.0,83726.0
5015442,24960.0,25049.0,25101.0,25184.0,25236.0,25276.0,25321.0,25420.0,25554.0,25681.0,25749.0,25824.0,25961.0,26096.0,26229.0,26435.0,26550.0,26644.0,26706.0,26780.0,26848.0,26907.0,26952.0,27017.0,27080.0,27123.0,27207.0,27270.0,27309.0,27342.0,27403.0,27467.0,27526.0,27576.0,27657.0,27708.0,27754.0,27860.0,27906.0,27979.0,28026.0,28117.0,28165.0,28200.0,28247.0,28290.0,28342.0,28379.0,28449.0,28560.0,28613.0,28678.0,28753.0,28827.0,28868.0,28893.0,28952.0,29065.0,29162.0
5015444,36960.0,37041.0,37088.0,37163.0,37210.0,37243.0,37281.0,37367.0,37481.0,37589.0,37647.0,37735.0,37871.0,38005.0,38168.0,38421.0,38561.0,38655.0,38716.0,38784.0,38847.0,38898.0,38937.0,38994.0,39048.0,39082.0,39199.0,39285.0,39316.0,39343.0,39404.0,39470.0,39531.0,39573.0,39641.0,39697.0,39746.0,39845.0,39882.0,39942.0,39979.0,40049.0,40091.0,40121.0,40156.0,40187.0,40225.0,40252.0,40314.0,40413.0,40460.0,40515.0,40579.0,40653.0,40697.0,40723.0,40785.0,40873.0,40949.0
5015446,48000.0,48076.0,48120.0,48190.0,48234.0,48267.0,48305.0,48386.0,48489.0,48587.0,48639.0,48713.0,48855.0,48996.0,49168.0,49434.0,49582.0,49680.0,49744.0,49814.0,49878.0,49939.0,49985.0,50047.0,50107.0,50154.0,50272.0,50359.0,50393.0,50422.0,50486.0,50559.0,50627.0,50677.0,50758.0,50820.0,50875.0,50976.0,51022.0,51096.0,51139.0,51220.0,51269.0,51304.0,51350.0,51391.0,51441.0,51476.0,51550.0,51667.0,51722.0,51785.0,51857.0,51932.0,51976.0,52002.0,52066.0,52148.0,52219.0
5015448,59040.0,59118.0,59164.0,59236.0,59281.0,59316.0,59356.0,59508.0,59625.0,59735.0,59794.0,59874.0,60005.0,60135.0,60315.0,60594.0,60749.0,60851.0,60918.0,61002.0,61079.0,61149.0,61202.0,61278.0,61350.0,61398.0,61521.0,61613.0,61645.0,61672.0,61746.0,61844.0,61936.0,61996.0,62092.0,62154.0,62209.0,62317.0,62368.0,62450.0,62494.0,62577.0,62629.0,62666.0,62712.0,62754.0,62805.0,62841.0,62925.0,63058.0,63121.0,63180.0,63248.0,63331.0,63374.0,63400.0,63462.0,63550.0,63626.0
5015450,70800.0,70868.0,70908.0,70971.0,71010.0,71040.0,71073.0,71162.0,71243.0,71319.0,71360.0,71435.0,71543.0,71650.0,71782.0,71987.0,72101.0,72181.0,72234.0,72304.0,72367.0,72424.0,72468.0,72514.0,72559.0,72592.0,72682.0,72748.0,72778.0,72804.0,72863.0,72927.0,72987.0,73030.0,73098.0,73160.0,73199.0,73292.0,73333.0,73400.0,73438.0,73510.0,73551.0,73581.0,73611.0,73638.0,73670.0,73693.0,73743.0,73822.0,73860.0,73914.0,73976.0,74029.0,74063.0,74083.0,74131.0,74197.0,74254.0
5015899,32160.0,32286.0,32360.0,32477.0,32550.0,32590.0,32636.0,32765.0,32919.0,33065.0,33142.0,33227.0,33381.0,33533.0,33748.0,34082.0,34268.0,34379.0,34452.0,34531.0,34603.0,34652.0,34690.0,34743.0,34793.0,34831.0,34929.0,35001.0,35034.0,35062.0,35123.0,35187.0,35246.0,35286.0,35350.0,35408.0,35445.0,35533.0,35568.0,35613.0,35647.0,35712.0,35749.0,35776.0,35810.0,35841.0,35878.0,35905.0,35962.0,36052.0,36095.0,36150.0,36214.0,36280.0,36321.0,36346.0,36405.0,36491.0,36565.0
5015901,43680.0,43761.0,43808.0,43883.0,43930.0,43963.0,44001.0,44087.0,44201.0,44309.0,44367.0,44455.0,44591.0,44725.0,44888.0,45141.0,45281.0,45375.0,45436.0,45504.0,45567.0,45618.0,45657.0,45714.0,45768.0,45802.0,45919.0,46005.0,46036.0,46063.0,46124.0,46190.0,46251.0,46293.0,46361.0,46417.0,46466.0,46565.0,46602.0,46662.0,46699.0,46769.0,46811.0,46841.0,46876.0,46907.0,46945.0,46972.0,47034.0,47133.0,47180.0,47235.0,47299.0,47373.0,47417.0,47443.0,47505.0,47593.0,47669.0
5015903,54720.0,54797.0,54842.0,54914.0,54959.0,54995.0,55036.0,55122.0,55242.0,55356.0,55417.0,55492.0,55636.0,55778.0,55941.0,56194.0,56335.0,56443.0,56513.0,56595.0,56669.0,56741.0,56795.0,56873.0,56947.0,56996.0,57089.0,57158.0,57196.0,57229.0,57286.0,57366.0,57440.0,57502.0,57602.0,57667.0,57728.0,57834.0,57885.0,57966.0,58008.0,58087.0,58138.0,58175.0,58222.0,58265.0,58316.0,58353.0,58428.0,58546.0,58602.0,58658.0,58723.0,58801.0,58847.0,58875.0,58942.0,59035.0,59115.0
5015960,25200.0,25262.0,25298.0,25355.0,25391.0,25417.0,25446.0,25499.0,25583.0,25663.0,25705.0,25762.0,25870.0,25976.0,26075.0,26228.0,26313.0,26373.0,26412.0,26477.0,26536.0,26568.0,26593.0,26645.0,26694.0,26744.0,26793.0,26830.0,26861.0,26888.0,26929.0,26969.0,27007.0,27048.0,27113.0,27142.0,27179.0,27266.0,27305.0,27376.0,27412.0,27482.0,27516.0,27541.0,27568.0,27592.0,27621.0,27642.0,27681.0,27743.0,27772.0,27812.0,27859.0,27905.0,27932.0,27948.0,27987.0,28025.0,28057.0
5015962,33600.0,33671.0,33713.0,33779.0,33821.0,33851.0,33885.0,33941.0,34025.0,34104.0,34146.0,34207.0,34351.0,34494.0,34621.0,34817.0,34926.0,35008.0,35061.0,35120.0,35174.0,35225.0,35264.0,35315.0,35363.0,35394.0,35481.0,35545.0,35576.0,35602.0,35664.0,35720.0,35773.0,35821.0,35897.0,35963.0,36020.0,36110.0,36153.0,36207.0,36240.0,36302.0,36336.0,36360.0,36392.0,36421.0,36456.0,36482.0,36527.0,36599.0,36633.0,36708.0,36794.0,36842.0,36875.0,36895.0,36943.0,37062.0,37164.0
5015964,43200.0,43278.0,43324.0,43396.0,43441.0,43473.0,43510.0,43585.0,43690.0,43790.0,43843.0,43904.0,44028.0,44150.0,44308.0,44553.0,44689.0,44777.0,44835.0,44901.0,44962.0,45023.0,45069.0,45127.0,45183.0,45218.0,45327.0,45408.0,45438.0,45463.0,45521.0,45588.0,45651.0,45703.0,45787.0,45842.0,45904.0,45993.0,46041.0,46092.0,46133.0,46210.0,46254.0,46285.0,46322.0,46356.0,46397.0,46426.0,46479.0,46564.0,46604.0,46667.0,46740.0,46810.0,46856.0,46884.0,46951.0,47018.0,47076.0
5015966,54000.0,54072.0,54115.0,54182.0,54224.0,54258.0,54297.0,54377.0,54485.0,54587.0,54641.0,54739.0,54855.0,54970.0,55152.0,55434.0,55591.0,55682.0,55741.0,55790.0,55835.0,55890.0,55931.0,55987.0,56041.0,56079.0,56216.0,56317.0,56349.0,56376.0,56410.0,56472.0,56529.0,56576.0,56652.0,56715.0,56763.0,56857.0,56889.0,56957.0,56994.0,57065.0,57108.0,57138.0,57172.0,57203.0,57240.0,57266.0,57326.0,57421.0,57465.0,57534.0,57614.0,57678.0,57722.0,57748.0,57810.0,57927.0,58027.0
5015968,65400.0,65482.0,65530.0,65606.0,65653.0,65688.0,65728.0,65784.0,65872.0,65955.0,66000.0,66079.0,66193.0,66305.0,66458.0,66695.0,66827.0,66903.0,66952.0,67010.0,67063.0,67115.0,67154.0,67214.0,67272.0,67314.0,67410.0,67481.0,67507.0,67529.0,67598.0,67665.0,67727.0,67775.0,67851.0,67939.0,67986.0,68094.0,68138.0,68207.0,68247.0,68324.0,68372.0,68406.0,68442.0,68474.0,68513.0,68540.0,68589.0,68667.0,68704.0,68767.0,68840.0,68895.0,68943.0,68972.0,69041.0,69126.0,69199.0
