tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P
5091150,54480.0,54525.0,54623.0,54643.0,54730.0,54751.0,54774.0,54872.0,54926.0,55037.0,55082.0,55159.0,55180.0,55226.0,55245.0,55297.0,55350.0,55374.0,55398.0,55416.0,55436.0,55458.0,55474.0,55500.0,55542.0,55569.0,55708.0,55752.0,55810.0,55853.0,55931.0,56008.0,56071.0,56093.0,56132.0,56160.0,56210.0,56260.0,56310.0,56346.0,56382.0,56418.0,56501.0,56561.0,56611.0,56653.0,56692.0,56731.0,56777.0,56801.0,56972.0
5091152,61800.0,61866.0,62009.0,62038.0,62135.0,62158.0,62190.0,62325.0,62400.0,62554.0,62616.0,62721.0,62750.0,62815.0,62842.0,62916.0,62992.0,63020.0,63049.0,63076.0,63108.0,63130.0,63146.0,63174.0,63219.0,63249.0,63418.0,63467.0,63544.0,63589.0,63654.0,63718.0,63788.0,63812.0,63856.0,63888.0,63945.0,64003.0,64061.0,64095.0,64129.0,64163.0,64241.0,64297.0,64348.0,64391.0,64433.0,64474.0,64516.0,64538.0,64666.0
5092805,25200.0,25246.0,25345.0,25365.0,25423.0,25436.0,25455.0,25535.0,25579.0,25670.0,25706.0,25768.0,25789.0,25837.0,25857.0,25912.0,25968.0,25997.0,26028.0,26049.0,26073.0,26093.0,26107.0,26133.0,26175.0,26204.0,26321.0,26366.0,26425.0,26468.0,26516.0,26564.0,26614.0,26631.0,26663.0,26694.0,26750.0,26813.0,26876.0,26911.0,26946.0,26981.0,27058.0,27113.0,27164.0,27207.0,27258.0,27309.0,27376.0,27411.0,27547.0
5092807,34200.0,34238.0,34321.0,34338.0,34420.0,34439.0,34459.0,34544.0,34591.0,34688.0,34727.0,34794.0,34815.0,34861.0,34880.0,34933.0,34987.0,35016.0,35046.0,35070.0,35098.0,35121.0,35137.0,35156.0,35187.0,35208.0,35317.0,35362.0,35425.0,35469.0,35534.0,35598.0,35660.0,35681.0,35720.0,35750.0,35802.0,35862.0,35923.0,35955.0,35988.0,36021.0,36094.0,36147.0,36192.0,36230.0,36280.0,36329.0,36377.0,36402.0,36495.0
5092809,63300.0,63366.0,63509.0,63538.0,63635.0,63658.0,63690.0,63825.0,63900.0,64054.0,64116.0,64221.0,64250.0,64315.0,64342.0,64416.0,64492.0,64520.0,64549.0,64576.0,64608.0,64630.0,64646.0,64674.0,64719.0,64749.0,64918.0,64967.0,65044.0,65089.0,65154.0,65218.0,65288.0,65312.0,65356.0,65388.0,65445.0,65503.0,65561.0,65595.0,65629.0,65663.0,65741.0,65797.0,65848.0,65891.0,65933.0,65974.0,66016.0,66038.0,66166.0
5096393,64800.0,64866.0,65009.0,65038.0,65135.0,65158.0,65190.0,65325.0,65400.0,65554.0,65616.0,65721.0,65750.0,65815.0,65842.0,65916.0,65992.0,66020.0,66049.0,66076.0,66108.0,66130.0,66146.0,66174.0,66219.0,66249.0,66418.0,66467.0,66544.0,66589.0,66654.0,66718.0,66788.0,66812.0,66856.0,66888.0,66945.0,67003.0,67061.0,67095.0,67129.0,67163.0,67241.0,67297.0,67348.0,67391.0,67433.0,67474.0,67516.0,67538.0,67666.0
5096395,72000.0,72033.0,72105.0,72120.0,72183.0,72196.0,72216.0,72302.0,72349.0,72447.0,72486.0,72553.0,72573.0,72617.0,72635.0,72685.0,72736.0,72759.0,72782.0,72798.0,72817.0,72838.0,72853.0,72875.0,72910.0,72934.0,73069.0,73108.0,73167.0,73205.0,73264.0,73323.0,73367.0,73382.0,73409.0,73431.0,73469.0,73524.0,73580.0,73608.0,73636.0,73665.0,73731.0,73779.0,73825.0,73864.0,73892.0,73920.0,73966.0,73991.0,74064.0
5096397,79200.0,79237.0,79316.0,79332.0,79409.0,79422.0,79440.0,79519.0,79563.0,79653.0,79689.0,79750.0,79769.0,79812.0,79830.0,79879.0,79928.0,79951.0,79974.0,79991.0,80010.0,80029.0,80042.0,80060.0,80089.0,80109.0,80225.0,80266.0,80316.0,80352.0,80398.0,80443.0,80489.0,80505.0,80533.0,80560.0,80607.0,80648.0,80690.0,80716.0,80743.0,80770.0,80834.0,80880.0,80916.0,80946.0,80975.0,81003.0,81034.0,81050.0,81170.0
5096401,28800.0,28848.0,28952.0,28974.0,29068.0,29084.0,29107.0,29203.0,29256.0,29366.0,29410.0,29485.0,29513.0,29577.0,29604.0,29676.0,29750.0,29781.0,29813.0,29845.0,29882.0,29912.0,29934.0,29969.0,30025.0,30063.0,30247.0,30315.0,30408.0,30447.0,30516.0,30584.0,30717.0,30762.0,30845.0,30879.0,30940.0,31028.0,31116.0,31159.0,31202.0,31246.0,31386.0,31487.0,31582.0,31660.0,31731.0,31801.0,31896.0,31947.0,32071.0
5096403,36480.0,36518.0,36601.0,36618.0,36700.0,36719.0,36739.0,36824.0,36871.0,36968.0,37007.0,37074.0,37095.0,37141.0,37160.0,37213.0,37267.0,37296.0,37326.0,37350.0,37378.0,37401.0,37417.0,37436.0,37467.0,37488.0,37597.0,37642.0,37705.0,37749.0,37814.0,37878.0,37940.0,37961.0,38000.0,38030.0,38082.0,38142.0,38203.0,38235.0,38268.0,38301.0,38374.0,38427.0,38472.0,38510.0,38560.0,38609.0,38657.0,38682.0,38775.0
5096405,43680.0,43719.0,43803.0,43820.0,43943.0,43965.0,43989.0,44091.0,44147.0,44263.0,44310.0,44389.0,44412.0,44464.0,44486.0,44545.0,44606.0,44637.0,44670.0,44699.0,44733.0,44760.0,44779.0,44803.0,44842.0,44867.0,45026.0,45080.0,45146.0,45188.0,45252.0,45314.0,45375.0,45396.0,45434.0,45463.0,45515.0,45574.0,45633.0,45666.0,45699.0,45732.0,45801.0,45851.0,45902.0,45944.0,45985.0,46026.0,46072.0,46097.0,46221.0
5096407,60300.0,60346.0,60444.0,60464.0,60570.0,60590.0,60616.0,60725.0,60785.0,60909.0,60959.0,61045.0,61069.0,61123.0,61146.0,61207.0,61269.0,61299.0,61331.0,61353.0,61378.0,61400.0,61416.0,61442.0,61484.0,61511.0,61673.0,61719.0,61782.0,61823.0,61889.0,61953.0,62021.0,62044.0,62087.0,62119.0,62175.0,62227.0,62280.0,62313.0,62347.0,62381.0,62460.0,62517.0,62578.0,62628.0,62672.0,62716.0,62764.0,62790.0,62958.0
5096411,75600.0,75637.0,75716.0,75732.0,75809.0,75822.0,75840.0,75919.0,75963.0,76053.0,76089.0,76150.0,76169.0,76212.0,76230.0,76279.0,76328.0,76351.0,76374.0,76391.0,76410.0,76429.0,76442.0,76460.0,76489.0,76509.0,76625.0,76666.0,76716.0,76752.0,76798.0,76843.0,76889.0,76905.0,76933.0,76960.0,77007.0,77048.0,77090.0,77116.0,77143.0,77170.0,77234.0,77280.0,77316.0,77346.0,77375.0,77403.0,77434.0,77450.0,77570.0
5096413,82800.0,82837.0,82916.0,82932.0,83009.0,83022.0,83040.0,83119.0,83163.0,83253.0,83289.0,83350.0,83369.0,83412.0,83430.0,83479.0,83528.0,83551.0,83574.0,83591.0,83610.0,83629.0,83642.0,83660.0,83689.0,83709.0,83825.0,83866.0,83916.0,83952.0,83998.0,84043.0,84089.0,84105.0,84133.0,84160.0,84207.0,84248.0,84290.0,84316.0,84343.0,84370.0,84434.0,84480.0,84516.0,84546.0,84575.0,84603.0,84634.0,84650.0,84770.0
5096607,38100.0,38131.0,38198.0,38211.0,38276.0,38289.0,38309.0,38394.0,38441.0,38538.0,38577.0,38643.0,38665.0,38715.0,38736.0,38792.0,38849.0,38878.0,38907.0,38926.0,38948.0,38973.0,38991.0,39016.0,39056.0,39083.0,39230.0,39268.0,39319.0,39357.0,39415.0,39473.0,39535.0,39556.0,39594.0,39625.0,39680.0,39731.0,39782.0,39823.0,39865.0,39907.0,39977.0,40028.0,40074.0,40112.0,40161.0,40210.0,40269.0,40300.0,40394.0
5101606,64800.0,64866.0,65009.0,65038.0,65135.0,65158.0,65190.0,65325.0,65400.0,65554.0,65616.0,65721.0,65750.0,65815.0,65842.0,65916.0,65992.0,66020.0,66049.0,66076.0,66108.0,66130.0,66146.0,66174.0,66219.0,66249.0,66418.0,66467.0,66544.0,66589.0,66654.0,66718.0,66788.0,66812.0,66856.0,66888.0,66945.0,67003.0,67061.0,67095.0,67129.0,67163.0,67241.0,67297.0,67348.0,67391.0,67433.0,67474.0,67516.0,67538.0,67666.0
5101608,72000.0,72033.0,72105.0,72120.0,72183.0,72196.0,72216.0,72302.0,72349.0,72447.0,72486.0,72553.0,72573.0,72617.0,72635.0,72685.0,72736.0,72759.0,72782.0,72798.0,72817.0,72838.0,72853.0,72875.0,72910.0,72934.0,73069.0,73108.0,73167.0,73205.0,73264.0,73323.0,73367.0,73382.0,73409.0,73431.0,73469.0,73524.0,73580.0,73608.0,73636.0,73665.0,73731.0,73779.0,73825.0,73864.0,73892.0,73920.0,73966.0,73991.0,74064.0
5101610,79200.0,79237.0,79316.0,79332.0,79409.0,79422.0,79440.0,79519.0,79563.0,79653.0,79689.0,79750.0,79769.0,79812.0,79830.0,79879.0,79928.0,79951.0,79974.0,79991.0,80010.0,80029.0,80042.0,80060.0,80089.0,80109.0,80225.0,80266.0,80316.0,80352.0,80398.0,80443.0,80489.0,80505.0,80533.0,80560.0,80607.0,80648.0,80690.0,80716.0,80743.0,80770.0,80834.0,80880.0,80916.0,80946.0,80975.0,81003.0,81034.0,81050.0,81170.0
5104999,32400.0,32440.0,32526.0,32543.0,32634.0,32648.0,32671.0,32770.0,32824.0,32936.0,32981.0,33058.0,33083.0,33139.0,33163.0,33227.0,33292.0,33324.0,33358.0,33387.0,33420.0,33444.0,33461.0,33489.0,33535.0,33566.0,33727.0,33781.0,33860.0,33897.0,33951.0,34004.0,34072.0,34095.0,34138.0,34173.0,34234.0,34302.0,34370.0,34408.0,34446.0,34485.0,34587.0,34660.0,34720.0,34769.0,34828.0,34887.0,34952.0,34987.0,35086.0
5105001,40080.0,40119.0,40203.0,40220.0,40343.0,40365.0,40389.0,40491.0,40547.0,40663.0,40710.0,40789.0,40812.0,40864.0,40886.0,40945.0,41006.0,41037.0,41070.0,41099.0,41133.0,41160.0,41179.0,41203.0,41242.0,41267.0,41426.0,41480.0,41546.0,41588.0,41652.0,41714.0,41775.0,41796.0,41834.0,41863.0,41915.0,41974.0,42033.0,42066.0,42099.0,42132.0,42201.0,42251.0,42302.0,42344.0,42385.0,42426.0,42472.0,42497.0,42621.0
5105005,57900.0,57946.0,58044.0,58064.0,58170.0,58190.0,58216.0,58325.0,58385.0,58509.0,58559.0,58645.0,58669.0,58723.0,58746.0,58807.0,58869.0,58899.0,58931.0,58953.0,58978.0,59000.0,59016.0,59042.0,59084.0,59111.0,59273.0,59319.0,59382.0,59423.0,59489.0,59553.0,59621.0,59644.0,59687.0,59719.0,59775.0,59827.0,59880.0,59913.0,59947.0,59981.0,60060.0,60117.0,60178.0,60228.0,60272.0,60316.0,60364.0,60390.0,60558.0
5108733,28800.0,28848.0,28952.0,28974.0,29068.0,29084.0,29107.0,29203.0,29256.0,29366.0,29410.0,29485.0,29513.0,29577.0,29604.0,29676.0,29750.0,29781.0,29813.0,29845.0,29882.0,29912.0,29934.0,29969.0,30025.0,30063.0,30247.0,30315.0,30408.0,30447.0,30516.0,30584.0,30717.0,30762.0,30845.0,30879.0,30940.0,31028.0,31116.0,31159.0,31202.0,31246.0,31386.0,31487.0,31582.0,31660.0,31731.0,31801.0,31896.0,31947.0,32071.0
5108735,36480.0,36518.0,36601.0,36618.0,36700.0,36719.0,36739.0,36824.0,36871.0,36968.0,37007.0,37074.0,37095.0,37141.0,37160.0,37213.0,37267.0,37296.0,37326.0,37350.0,37378.0,37401.0,37417.0,37436.0,37467.0,37488.0,37597.0,37642.0,37705.0,37749.0,37814.0,37878.0,37940.0,37961.0,38000.0,38030.0,38082.0,38142.0,38203.0,38235.0,38268.0,38301.0,38374.0,38427.0,38472.0,38510.0,38560.0,38609.0,38657.0,38682.0,38775.0
5108739,60300.0,60346.0,60444.0,60464.0,60570.0,60590.0,60616.0,60725.0,60785.0,60909.0,60959.0,61045.0,61069.0,61123.0,61146.0,61207.0,61269.0,61299.0,61331.0,61353.0,61378.0,61400.0,61416.0,61442.0,61484.0,61511.0,61673.0,61719.0,61782.0,61823.0,61889.0,61953.0,62021.0,62044.0,62087.0,62119.0,62175.0,62227.0,62280.0,62313.0,62347.0,62381.0,62460.0,62517.0,62578.0,62628.0,62672.0,62716.0,62764.0,62790.0,62958.0
5108743,75600.0,75637.0,75716.0,75732.0,75809.0,75822.0,75840.0,75919.0,75963.0,76053.0,76089.0,76150.0,76169.0,76212.0,76230.0,76279.0,76328.0,76351.0,76374.0,76391.0,76410.0,76429.0,76442.0,76460.0,76489.0,76509.0,76625.0,76666.0,76716.0,76752.0,76798.0,76843.0,76889.0,76905.0,76933.0,76960.0,77007.0,77048.0,77090.0,77116.0,77143.0,77170.0,77234.0,77280.0,77316.0,77346.0,77375.0,77403.0,77434.0,77450.0,77570.0
5108745,82800.0,82837.0,82916.0,82932.0,83009.0,83022.0,83040.0,83119.0,83163.0,83253.0,83289.0,83350.0,83369.0,83412.0,83430.0,83479.0,83528.0,83551.0,83574.0,83591.0,83610.0,83629.0,83642.0,83660.0,83689.0,83709.0,83825.0,83866.0,83916.0,83952.0,83998.0,84043.0,84089.0,84105.0,84133.0,84160.0,84207.0,84248.0,84290.0,84316.0,84343.0,84370.0,84434.0,84480.0,84516.0,84546.0,84575.0,84603.0,84634.0,84650.0,84770.0
5109402,22800.0,22846.0,22945.0,22965.0,23023.0,23036.0,23055.0,23135.0,23179.0,23270.0,23306.0,23368.0,23389.0,23437.0,23457.0,23512.0,23568.0,23597.0,23628.0,23649.0,23673.0,23693.0,23707.0,23733.0,23775.0,23804.0,23921.0,23966.0,24025.0,24068.0,24116.0,24164.0,24214.0,24231.0,24263.0,24294.0,24350.0,24413.0,24476.0,24511.0,24546.0,24581.0,24658.0,24713.0,24764.0,24807.0,24858.0,24909.0,24976.0,25011.0,25147.0
5109404,30000.0,30040.0,30126.0,30143.0,30234.0,30248.0,30271.0,30370.0,30424.0,30536.0,30581.0,30658.0,30683.0,30739.0,30763.0,30827.0,30892.0,30924.0,30958.0,30987.0,31020.0,31044.0,31061.0,31089.0,31135.0,31166.0,31327.0,31381.0,31460.0,31497.0,31551.0,31604.0,31672.0,31695.0,31738.0,31773.0,31834.0,31902.0,31970.0,32008.0,32046.0,32085.0,32187.0,32260.0,32320.0,32369.0,32428.0,32487.0,32552.0,32587.0,32686.0
5109405,58800.0,58846.0,58944.0,58964.0,59070.0,59090.0,59116.0,59225.0,59285.0,59409.0,59459.0,59545.0,59569.0,59623.0,59646.0,59707.0,59769.0,59799.0,59831.0,59853.0,59878.0,59900.0,59916.0,59942.0,59984.0,60011.0,60173.0,60219.0,60282.0,60323.0,60389.0,60453.0,60521.0,60544.0,60587.0,60619.0,60675.0,60727.0,60780.0,60813.0,60847.0,60881.0,60960.0,61017.0,61078.0,61128.0,61172.0,61216.0,61264.0,61290.0,61458.0
5113485,56100.0,56142.0,56233.0,56251.0,56423.0,56447.0,56472.0,56577.0,56635.0,56755.0,56803.0,56885.0,56907.0,56957.0,56978.0,57035.0,57093.0,57119.0,57145.0,57162.0,57182.0,57203.0,57218.0,57243.0,57283.0,57309.0,57479.0,57542.0,57612.0,57660.0,57722.0,57782.0,57852.0,57876.0,57920.0,57952.0,58008.0,58060.0,58112.0,58146.0,58180.0,58215.0,58304.0,58368.0,58431.0,58483.0,58524.0,58564.0,58619.0,58649.0,58799.0
5113585,25200.0,25246.0,25345.0,25365.0,25423.0,25436.0,25455.0,25535.0,25579.0,25670.0,25706.0,25768.0,25789.0,25837.0,25857.0,25912.0,25968.0,25997.0,26028.0,26049.0,26073.0,26093.0,26107.0,26133.0,26175.0,26204.0,26321.0,26366.0,26425.0,26468.0,26516.0,26564.0,26614.0,26631.0,26663.0,26694.0,26750.0,26813.0,26876.0,26911.0,26946.0,26981.0,27058.0,27113.0,27164.0,27207.0,27258.0,27309.0,27376.0,27411.0,27547.0
5113587,34200.0,34238.0,34321.0,34338.0,34420.0,34439.0,34459.0,34544.0,34591.0,34688.0,34727.0,34794.0,34815.0,34861.0,34880.0,34933.0,34987.0,35016.0,35046.0,35070.0,35098.0,35121.0,35137.0,35156.0,35187.0,35208.0,35317.0,35362.0,35425.0,35469.0,35534.0,35598.0,35660.0,35681.0,35720.0,35750.0,35802.0,35862.0,35923.0,35955.0,35988.0,36021.0,36094.0,36147.0,36192.0,36230.0,36280.0,36329.0,36377.0,36402.0,36495.0
5114820,47280.0,47319.0,47403.0,47420.0,47543.0,47565.0,47589.0,47691.0,47747.0,47863.0,47910.0,47989.0,48012.0,48064.0,48086.0,48145.0,48206.0,48237.0,48270.0,48299.0,48333.0,48360.0,48379.0,48403.0,48442.0,48467.0,48626.0,48680.0,48746.0,48788.0,48852.0,48914.0,48975.0,48996.0,49034.0,49063.0,49115.0,49174.0,49233.0,49266.0,49299.0,49332.0,49401.0,49451.0,49502.0,49544.0,49585.0,49626.0,49672.0,49697.0,49821.0
5114822,54480.0,54525.0,54623.0,54643.0,54730.0,54751.0,54774.0,54872.0,54926.0,55037.0,55082.0,55159.0,55180.0,55226.0,55245.0,55297.0,55350.0,55374.0,55398.0,55416.0,55436.0,55458.0,55474.0,55500.0,55542.0,55569.0,55708.0,55752.0,55810.0,55853.0,55931.0,56008.0,56071.0,56093.0,56132.0,56160.0,56210.0,56260.0,56310.0,56346.0,56382.0,56418.0,56501.0,56561.0,56611.0,56653.0,56692.0,56731.0,56777.0,56801.0,56972.0
5114824,61800.0,61866.0,62009.0,62038.0,62135.0,62158.0,62190.0,62325.0,62400.0,62554.0,62616.0,62721.0,62750.0,62815.0,62842.0,62916.0,62992.0,63020.0,63049.0,63076.0,63108.0,63130.0,63146.0,63174.0,63219.0,63249.0,63418.0,63467.0,63544.0,63589.0,63654.0,63718.0,63788.0,63812.0,63856.0,63888.0,63945.0,64003.0,64061.0,64095.0,64129.0,64163.0,64241.0,64297.0,64348.0,64391.0,64433.0,64474.0,64516.0,64538.0,64666.0
