tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P
5013859,81900.0,81968.0,82002.0,82042.0,82083.0,82116.0,82146.0,82211.0,82254.0,82294.0,82334.0,82376.0,82395.0,82447.0,82505.0,82533.0,82582.0,82627.0,82688.0,82723.0,82784.0,82839.0,82886.0,82953.0,83004.0,83053.0,83107.0,83198.0,83241.0,83335.0,83365.0,83507.0,83707.0,83857.0,84221.0,84335.0,84410.0,84465.0,84498.0,84530.0,84572.0,84606.0,84683.0,84710.0,84745.0,84782.0,84815.0,84872.0,84901.0,84936.0,84964.0,84990.0,85027.0,85101.0,85127.0,85166.0,85217.0,85249.0,85274.0,85321.0,85377.0,85399.0,85439.0,85457.0,85503.0,85555.0,85608.0,85655.0
5013917,29400.0,29473.0,29510.0,29553.0,29598.0,29630.0,29659.0,29723.0,29759.0,29793.0,29826.0,29866.0,29884.0,29932.0,29962.0,29991.0,30043.0,30091.0,30161.0,30202.0,30272.0,30337.0,30376.0,30433.0,30476.0,30508.0,30543.0,30602.0,30630.0,30699.0,30714.0,30787.0,30923.0,31025.0,31248.0,31354.0,31414.0,31483.0,31526.0,31554.0,31592.0,31631.0,31722.0,31745.0,31781.0,31820.0,31855.0,31914.0,31944.0,31989.0,32024.0,32057.0,32105.0,32168.0,32190.0,32223.0,32266.0,32293.0,32314.0,32353.0,32400.0,32418.0,32452.0,32468.0,32508.0,32554.0,32601.0,32642.0
5013921,52200.0,52276.0,52314.0,52358.0,52404.0,52443.0,52478.0,52557.0,52613.0,52666.0,52718.0,52768.0,52790.0,52850.0,52896.0,52932.0,53021.0,53104.0,53183.0,53229.0,53308.0,53381.0,53463.0,53581.0,53670.0,53713.0,53761.0,53841.0,53878.0,53992.0,54016.0,54128.0,54282.0,54398.0,54680.0,54847.0,54934.0,55008.0,55053.0,55111.0,55189.0,55240.0,55358.0,55390.0,55435.0,55484.0,55528.0,55603.0,55640.0,55674.0,55701.0,55727.0,55763.0,55852.0,55883.0,55929.0,55990.0,56028.0,56058.0,56113.0,56180.0,56206.0,56254.0,56276.0,56331.0,56387.0,56444.0,56494.0
5014114,48600.0,48670.0,48705.0,48746.0,48788.0,48833.0,48874.0,48964.0,49022.0,49076.0,49130.0,49182.0,49205.0,49269.0,49324.0,49361.0,49441.0,49515.0,49577.0,49613.0,49675.0,49733.0,49805.0,49909.0,49987.0,50033.0,50084.0,50170.0,50210.0,50332.0,50355.0,50463.0,50629.0,50753.0,51051.0,51201.0,51316.0,51405.0,51459.0,51516.0,51591.0,51639.0,51749.0,51785.0,51839.0,51897.0,51949.0,52038.0,52082.0,52124.0,52157.0,52188.0,52232.0,52340.0,52377.0,52434.0,52508.0,52554.0,52590.0,52658.0,52739.0,52770.0,52828.0,52855.0,52926.0,52991.0,53057.0,53115.0
5014116,60000.0,60066.0,60100.0,60139.0,60179.0,60219.0,60255.0,60336.0,60389.0,60439.0,60487.0,60544.0,60570.0,60639.0,60682.0,60713.0,60781.0,60844.0,60910.0,60949.0,61015.0,61074.0,61135.0,61223.0,61289.0,61339.0,61394.0,61486.0,61529.0,61663.0,61690.0,61815.0,61985.0,62112.0,62436.0,62590.0,62699.0,62788.0,62842.0,62924.0,63034.0,63083.0,63196.0,63238.0,63300.0,63366.0,63425.0,63527.0,63578.0,63621.0,63654.0,63686.0,63731.0,63838.0,63875.0,63931.0,64004.0,64050.0,64086.0,64153.0,64234.0,64265.0,64323.0,64350.0,64418.0,64491.0,64564.0,64629.0
5014118,70800.0,70858.0,70887.0,70921.0,70955.0,70987.0,71016.0,71080.0,71122.0,71162.0,71201.0,71247.0,71268.0,71324.0,71366.0,71393.0,71468.0,71539.0,71600.0,71636.0,71697.0,71752.0,71812.0,71899.0,71965.0,72005.0,72050.0,72125.0,72160.0,72265.0,72288.0,72394.0,72548.0,72663.0,72891.0,73013.0,73103.0,73190.0,73244.0,73295.0,73363.0,73407.0,73509.0,73542.0,73583.0,73628.0,73668.0,73736.0,73770.0,73804.0,73831.0,73856.0,73892.0,73973.0,74001.0,74044.0,74100.0,74135.0,74162.0,74213.0,74274.0,74298.0,74342.0,74362.0,74414.0,74468.0,74522.0,74570.0
5014120,80400.0,80456.0,80485.0,80518.0,80552.0,80582.0,80609.0,80669.0,80705.0,80739.0,80773.0,80811.0,80828.0,80874.0,80912.0,80937.0,80985.0,81030.0,81078.0,81106.0,81154.0,81199.0,81247.0,81315.0,81367.0,81404.0,81445.0,81513.0,81544.0,81643.0,81662.0,81753.0,81921.0,82047.0,82375.0,82482.0,82556.0,82627.0,82671.0,82716.0,82775.0,82811.0,82895.0,82927.0,82967.0,83010.0,83049.0,83115.0,83148.0,83180.0,83205.0,83229.0,83262.0,83336.0,83362.0,83401.0,83452.0,83484.0,83509.0,83556.0,83612.0,83634.0,83674.0,83693.0,83739.0,83791.0,83844.0,83891.0
5014371,31800.0,31873.0,31910.0,31953.0,31998.0,32030.0,32059.0,32123.0,32159.0,32193.0,32226.0,32266.0,32284.0,32332.0,32362.0,32391.0,32443.0,32491.0,32561.0,32602.0,32672.0,32737.0,32776.0,32833.0,32876.0,32908.0,32943.0,33002.0,33030.0,33099.0,33114.0,33187.0,33323.0,33425.0,33648.0,33754.0,33814.0,33883.0,33926.0,33954.0,33992.0,34031.0,34122.0,34145.0,34181.0,34220.0,34255.0,34314.0,34344.0,34389.0,34424.0,34457.0,34505.0,34568.0,34590.0,34623.0,34666.0,34693.0,34714.0,34753.0,34800.0,34818.0,34852.0,34868.0,34908.0,34954.0,35001.0,35042.0
5014633,57000.0,57066.0,57100.0,57139.0,57179.0,57219.0,57255.0,57336.0,57389.0,57439.0,57487.0,57544.0,57570.0,57639.0,57682.0,57713.0,57781.0,57844.0,57910.0,57949.0,58015.0,58074.0,58135.0,58223.0,58289.0,58339.0,58394.0,58486.0,58529.0,58663.0,58690.0,58815.0,58985.0,59112.0,59436.0,59590.0,59699.0,59788.0,59842.0,59924.0,60034.0,60083.0,60196.0,60238.0,60300.0,60366.0,60425.0,60527.0,60578.0,60621.0,60654.0,60686.0,60731.0,60838.0,60875.0,60931.0,61004.0,61050.0,61086.0,61153.0,61234.0,61265.0,61323.0,61350.0,61418.0,61491.0,61564.0,61629.0
5015377,24900.0,24969.0,25004.0,25044.0,25086.0,25121.0,25153.0,25224.0,25273.0,25319.0,25363.0,25416.0,25440.0,25505.0,25568.0,25615.0,25688.0,25756.0,25823.0,25863.0,25931.0,25992.0,26050.0,26134.0,26197.0,26238.0,26284.0,26361.0,26397.0,26478.0,26491.0,26555.0,26683.0,26779.0,26968.0,27074.0,27202.0,27278.0,27325.0,27368.0,27425.0,27467.0,27562.0,27592.0,27634.0,27679.0,27719.0,27788.0,27823.0,27854.0,27878.0,27901.0,27934.0,28011.0,28038.0,28078.0,28131.0,28164.0,28190.0,28238.0,28296.0,28318.0,28360.0,28379.0,28429.0,28486.0,28544.0,28595.0
5015379,36000.0,36079.0,36119.0,36165.0,36214.0,36261.0,36303.0,36397.0,36454.0,36508.0,36561.0,36615.0,36639.0,36706.0,36761.0,36816.0,36920.0,37018.0,37092.0,37135.0,37209.0,37277.0,37353.0,37463.0,37546.0,37595.0,37650.0,37742.0,37784.0,37913.0,37935.0,38037.0,38197.0,38317.0,38598.0,38732.0,38837.0,38918.0,38968.0,39015.0,39078.0,39125.0,39234.0,39260.0,39302.0,39347.0,39387.0,39456.0,39491.0,39522.0,39546.0,39569.0,39601.0,39687.0,39717.0,39762.0,39821.0,39858.0,39887.0,39941.0,40006.0,40031.0,40077.0,40098.0,40151.0,40208.0,40266.0,40317.0
5015381,54900.0,54966.0,55000.0,55039.0,55079.0,55119.0,55155.0,55236.0,55289.0,55339.0,55387.0,55444.0,55470.0,55539.0,55582.0,55613.0,55681.0,55744.0,55810.0,55849.0,55915.0,55974.0,56035.0,56123.0,56189.0,56239.0,56294.0,56386.0,56429.0,56563.0,56590.0,56715.0,56885.0,57012.0,57336.0,57490.0,57599.0,57688.0,57742.0,57824.0,57934.0,57983.0,58096.0,58138.0,58200.0,58266.0,58325.0,58427.0,58478.0,58521.0,58554.0,58586.0,58631.0,58738.0,58775.0,58831.0,58904.0,58950.0,58986.0,59053.0,59134.0,59165.0,59223.0,59250.0,59318.0,59391.0,59464.0,59529.0
5015383,67200.0,67263.0,67295.0,67332.0,67370.0,67407.0,67440.0,67513.0,67567.0,67618.0,67668.0,67720.0,67743.0,67806.0,67852.0,67887.0,67964.0,68036.0,68099.0,68136.0,68199.0,68256.0,68321.0,68414.0,68485.0,68532.0,68584.0,68671.0,68711.0,68845.0,68870.0,68985.0,69151.0,69276.0,69540.0,69668.0,69782.0,69869.0,69923.0,69985.0,70068.0,70116.0,70225.0,70261.0,70308.0,70359.0,70404.0,70481.0,70520.0,70558.0,70588.0,70616.0,70657.0,70753.0,70786.0,70836.0,70902.0,70943.0,70975.0,71035.0,71107.0,71135.0,71187.0,71211.0,71272.0,71332.0,71393.0,71447.0
5015385,78000.0,78056.0,78085.0,78118.0,78152.0,78182.0,78209.0,78269.0,78305.0,78339.0,78373.0,78411.0,78428.0,78474.0,78512.0,78537.0,78585.0,78630.0,78678.0,78706.0,78754.0,78799.0,78847.0,78915.0,78967.0,79004.0,79045.0,79113.0,79144.0,79243.0,79262.0,79353.0,79521.0,79647.0,79975.0,80082.0,80156.0,80227.0,80271.0,80316.0,80375.0,80411.0,80495.0,80527.0,80567.0,80610.0,80649.0,80715.0,80748.0,80780.0,80805.0,80829.0,80862.0,80936.0,80962.0,81001.0,81052.0,81084.0,81109.0,81156.0,81212.0,81234.0,81274.0,81293.0,81339.0,81391.0,81444.0,81491.0
5015559,46800.0,46876.0,46914.0,46958.0,47004.0,47043.0,47078.0,47157.0,47213.0,47266.0,47318.0,47368.0,47390.0,47450.0,47496.0,47532.0,47621.0,47704.0,47783.0,47829.0,47908.0,47981.0,48063.0,48181.0,48270.0,48313.0,48361.0,48441.0,48478.0,48592.0,48616.0,48728.0,48882.0,48998.0,49280.0,49447.0,49534.0,49608.0,49653.0,49711.0,49789.0,49840.0,49958.0,49990.0,50035.0,50084.0,50128.0,50203.0,50240.0,50274.0,50301.0,50327.0,50363.0,50452.0,50483.0,50529.0,50590.0,50628.0,50658.0,50713.0,50780.0,50806.0,50854.0,50876.0,50931.0,50987.0,51044.0,51094.0
5015561,57600.0,57661.0,57692.0,57728.0,57765.0,57803.0,57837.0,57913.0,57965.0,58014.0,58061.0,58118.0,58144.0,58213.0,58267.0,58299.0,58357.0,58412.0,58474.0,58510.0,58572.0,58628.0,58685.0,58767.0,58829.0,58870.0,58916.0,58993.0,59029.0,59187.0,59216.0,59350.0,59525.0,59657.0,59980.0,60168.0,60266.0,60342.0,60388.0,60444.0,60519.0,60566.0,60675.0,60702.0,60749.0,60799.0,60844.0,60921.0,60960.0,61000.0,61031.0,61061.0,61102.0,61191.0,61222.0,61269.0,61330.0,61368.0,61398.0,61454.0,61521.0,61547.0,61595.0,61617.0,61673.0,61731.0,61790.0,61843.0
5015563,68400.0,68478.0,68518.0,68564.0,68611.0,68642.0,68670.0,68731.0,68782.0,68830.0,68876.0,68925.0,68947.0,69006.0,69054.0,69098.0,69161.0,69220.0,69283.0,69320.0,69383.0,69441.0,69511.0,69612.0,69689.0,69736.0,69789.0,69877.0,69918.0,70019.0,70047.0,70178.0,70380.0,70532.0,70801.0,70909.0,70989.0,71058.0,71101.0,71145.0,71204.0,71244.0,71336.0,71370.0,71408.0,71449.0,71486.0,71549.0,71582.0,71616.0,71643.0,71669.0,71705.0,71789.0,71818.0,71862.0,71919.0,71955.0,71983.0,72035.0,72098.0,72122.0,72167.0,72188.0,72242.0,72290.0,72338.0,72381.0
5015751,26700.0,26771.0,26807.0,26848.0,26890.0,26935.0,26976.0,27067.0,27119.0,27168.0,27216.0,27284.0,27314.0,27397.0,27471.0,27513.0,27619.0,27719.0,27818.0,27876.0,27976.0,28067.0,28145.0,28257.0,28342.0,28415.0,28496.0,28632.0,28696.0,28811.0,28831.0,28924.0,29063.0,29167.0,29413.0,29532.0,29648.0,29725.0,29772.0,29825.0,29896.0,29949.0,30071.0,30098.0,30155.0,30217.0,30272.0,30366.0,30413.0,30455.0,30488.0,30519.0,30563.0,30669.0,30706.0,30762.0,30835.0,30880.0,30916.0,30983.0,31063.0,31094.0,31151.0,31177.0,31244.0,31305.0,31367.0,31422.0
5015753,37800.0,37881.0,37922.0,37969.0,38017.0,38057.0,38093.0,38174.0,38235.0,38292.0,38348.0,38401.0,38425.0,38488.0,38535.0,38573.0,38648.0,38719.0,38781.0,38817.0,38879.0,38936.0,39009.0,39114.0,39194.0,39238.0,39287.0,39370.0,39409.0,39535.0,39557.0,39660.0,39809.0,39920.0,40195.0,40353.0,40466.0,40557.0,40612.0,40667.0,40740.0,40785.0,40890.0,40920.0,40968.0,41020.0,41066.0,41145.0,41186.0,41219.0,41245.0,41270.0,41304.0,41394.0,41425.0,41472.0,41534.0,41573.0,41603.0,41660.0,41728.0,41754.0,41803.0,41825.0,41883.0,41942.0,42001.0,42054.0
5015754,59400.0,59466.0,59500.0,59539.0,59579.0,59619.0,59655.0,59736.0,59789.0,59839.0,59887.0,59944.0,59970.0,60039.0,60082.0,60113.0,60181.0,60244.0,60310.0,60349.0,60415.0,60474.0,60535.0,60623.0,60689.0,60739.0,60794.0,60886.0,60929.0,61063.0,61090.0,61215.0,61385.0,61512.0,61836.0,61990.0,62099.0,62188.0,62242.0,62324.0,62434.0,62483.0,62596.0,62638.0,62700.0,62766.0,62825.0,62927.0,62978.0,63021.0,63054.0,63086.0,63131.0,63238.0,63275.0,63331.0,63404.0,63450.0,63486.0,63553.0,63634.0,63665.0,63723.0,63750.0,63818.0,63891.0,63964.0,64029.0
5016334,67500.0,67560.0,67590.0,67625.0,67662.0,67695.0,67725.0,67792.0,67845.0,67895.0,67944.0,67992.0,68013.0,68071.0,68118.0,68161.0,68239.0,68311.0,68365.0,68397.0,68451.0,68501.0,68565.0,68657.0,68726.0,68777.0,68833.0,68927.0,68970.0,69117.0,69146.0,69285.0,69483.0,69631.0,69966.0,70139.0,70208.0,70267.0,70303.0,70355.0,70423.0,70462.0,70551.0,70591.0,70644.0,70701.0,70752.0,70839.0,70881.0,70915.0,70942.0,70967.0,71003.0,71089.0,71119.0,71164.0,71222.0,71259.0,71288.0,71342.0,71406.0,71431.0,71477.0,71498.0,71552.0,71609.0,71666.0,71717.0
5016452,24000.0,24069.0,24104.0,24144.0,24186.0,24221.0,24253.0,24324.0,24373.0,24419.0,24463.0,24516.0,24540.0,24605.0,24668.0,24715.0,24788.0,24856.0,24923.0,24963.0,25031.0,25092.0,25150.0,25234.0,25297.0,25338.0,25384.0,25461.0,25497.0,25578.0,25591.0,25655.0,25783.0,25879.0,26068.0,26174.0,26302.0,26378.0,26425.0,26468.0,26525.0,26567.0,26662.0,26692.0,26734.0,26779.0,26819.0,26888.0,26923.0,26954.0,26978.0,27001.0,27034.0,27111.0,27138.0,27178.0,27231.0,27264.0,27290.0,27338.0,27396.0,27418.0,27460.0,27479.0,27529.0,27586.0,27644.0,27695.0
5016454,35100.0,35179.0,35219.0,35265.0,35314.0,35361.0,35403.0,35497.0,35554.0,35608.0,35661.0,35715.0,35739.0,35806.0,35861.0,35916.0,36020.0,36118.0,36192.0,36235.0,36309.0,36377.0,36453.0,36563.0,36646.0,36695.0,36750.0,36842.0,36884.0,37013.0,37035.0,37137.0,37297.0,37417.0,37698.0,37832.0,37937.0,38018.0,38068.0,38115.0,38178.0,38225.0,38334.0,38360.0,38402.0,38447.0,38487.0,38556.0,38591.0,38622.0,38646.0,38669.0,38701.0,38787.0,38817.0,38862.0,38921.0,38958.0,38987.0,39041.0,39106.0,39131.0,39177.0,39198.0,39251.0,39308.0,39366.0,39417.0
5016455,50400.0,50470.0,50505.0,50546.0,50588.0,50633.0,50674.0,50764.0,50822.0,50876.0,50930.0,50982.0,51005.0,51069.0,51124.0,51161.0,51241.0,51315.0,51377.0,51413.0,51475.0,51533.0,51605.0,51709.0,51787.0,51833.0,51884.0,51970.0,52010.0,52132.0,52155.0,52263.0,52429.0,52553.0,52851.0,53001.0,53116.0,53205.0,53259.0,53316.0,53391.0,53439.0,53549.0,53585.0,53639.0,53697.0,53749.0,53838.0,53882.0,53924.0,53957.0,53988.0,54032.0,54140.0,54177.0,54234.0,54308.0,54354.0,54390.0,54458.0,54539.0,54570.0,54628.0,54655.0,54726.0,54791.0,54857.0,54915.0
5016457,61800.0,61861.0,61892.0,61928.0,61965.0,62006.0,62043.0,62124.0,62184.0,62240.0,62294.0,62351.0,62377.0,62446.0,62494.0,62528.0,62607.0,62680.0,62748.0,62788.0,62857.0,62920.0,62986.0,63080.0,63151.0,63202.0,63259.0,63355.0,63399.0,63518.0,63544.0,63665.0,63868.0,64021.0,64368.0,64523.0,64639.0,64730.0,64786.0,64865.0,64969.0,65013.0,65115.0,65158.0,65216.0,65279.0,65335.0,65431.0,65480.0,65522.0,65555.0,65586.0,65630.0,65727.0,65761.0,65812.0,65879.0,65921.0,65954.0,66015.0,66088.0,66116.0,66169.0,66193.0,66255.0,66318.0,66381.0,66437.0
5018251,26400.0,26458.0,26487.0,26521.0,26556.0,26583.0,26607.0,26661.0,26698.0,26733.0,26767.0,26805.0,26822.0,26867.0,26906.0,26935.0,26977.0,27016.0,27058.0,27082.0,27124.0,27162.0,27193.0,27238.0,27272.0,27309.0,27350.0,27419.0,27452.0,27517.0,27530.0,27593.0,27695.0,27772.0,27932.0,28006.0,28082.0,28138.0,28172.0,28212.0,28265.0,28304.0,28392.0,28410.0,28444.0,28480.0,28512.0,28568.0,28596.0,28622.0,28643.0,28663.0,28690.0,28756.0,28779.0,28814.0,28859.0,28887.0,28909.0,28950.0,29000.0,29019.0,29055.0,29071.0,29113.0,29158.0,29203.0,29243.0
5018253,37800.0,37892.0,37939.0,37993.0,38049.0,38091.0,38129.0,38214.0,38274.0,38330.0,38385.0,38438.0,38462.0,38526.0,38583.0,38624.0,38712.0,38794.0,38866.0,38909.0,38982.0,39048.0,39117.0,39216.0,39291.0,39331.0,39376.0,39451.0,39486.0,39563.0,39585.0,39688.0,39835.0,39946.0,40207.0,40328.0,40417.0,40495.0,40542.0,40589.0,40651.0,40694.0,40794.0,40819.0,40865.0,40914.0,40958.0,41033.0,41070.0,41104.0,41130.0,41155.0,41191.0,41289.0,41323.0,41375.0,41442.0,41484.0,41517.0,41579.0,41653.0,41682.0,41735.0,41760.0,41822.0,41879.0,41936.0,41987.0
5018255,48600.0,48676.0,48714.0,48758.0,48804.0,48843.0,48878.0,48957.0,49013.0,49066.0,49118.0,49168.0,49190.0,49250.0,49296.0,49332.0,49421.0,49504.0,49583.0,49629.0,49708.0,49781.0,49863.0,49981.0,50070.0,50113.0,50161.0,50241.0,50278.0,50392.0,50416.0,50528.0,50682.0,50798.0,51080.0,51247.0,51334.0,51408.0,51453.0,51511.0,51589.0,51640.0,51758.0,51790.0,51835.0,51884.0,51928.0,52003.0,52040.0,52074.0,52101.0,52127.0,52163.0,52252.0,52283.0,52329.0,52390.0,52428.0,52458.0,52513.0,52580.0,52606.0,52654.0,52676.0,52731.0,52787.0,52844.0,52894.0
5018859,28200.0,28258.0,28287.0,28321.0,28356.0,28383.0,28407.0,28461.0,28498.0,28533.0,28567.0,28605.0,28622.0,28667.0,28706.0,28735.0,28777.0,28816.0,28858.0,28882.0,28924.0,28962.0,28993.0,29038.0,29072.0,29109.0,29150.0,29219.0,29252.0,29317.0,29330.0,29393.0,29495.0,29572.0,29732.0,29806.0,29882.0,29938.0,29972.0,30012.0,30065.0,30104.0,30192.0,30210.0,30244.0,30280.0,30312.0,30368.0,30396.0,30422.0,30443.0,30463.0,30490.0,30556.0,30579.0,30614.0,30659.0,30687.0,30709.0,30750.0,30800.0,30819.0,30855.0,30871.0,30913.0,30958.0,31003.0,31043.0
5018862,49500.0,49576.0,49614.0,49658.0,49704.0,49743.0,49778.0,49857.0,49913.0,49966.0,50018.0,50068.0,50090.0,50150.0,50196.0,50232.0,50321.0,50404.0,50483.0,50529.0,50608.0,50681.0,50763.0,50881.0,50970.0,51013.0,51061.0,51141.0,51178.0,51292.0,51316.0,51428.0,51582.0,51698.0,51980.0,52147.0,52234.0,52308.0,52353.0,52411.0,52489.0,52540.0,52658.0,52690.0,52735.0,52784.0,52828.0,52903.0,52940.0,52974.0,53001.0,53027.0,53063.0,53152.0,53183.0,53229.0,53290.0,53328.0,53358.0,53413.0,53480.0,53506.0,53554.0,53576.0,53631.0,53687.0,53744.0,53794.0
5018864,60300.0,60361.0,60392.0,60428.0,60465.0,60503.0,60537.0,60613.0,60665.0,60714.0,60761.0,60818.0,60844.0,60913.0,60967.0,60999.0,61057.0,61112.0,61174.0,61210.0,61272.0,61328.0,61385.0,61467.0,61529.0,61570.0,61616.0,61693.0,61729.0,61887.0,61916.0,62050.0,62225.0,62357.0,62680.0,62868.0,62966.0,63042.0,63088.0,63144.0,63219.0,63266.0,63375.0,63402.0,63449.0,63499.0,63544.0,63621.0,63660.0,63700.0,63731.0,63761.0,63802.0,63891.0,63922.0,63969.0,64030.0,64068.0,64098.0,64154.0,64221.0,64247.0,64295.0,64317.0,64373.0,64431.0,64490.0,64543.0
5018866,72000.0,72078.0,72118.0,72164.0,72211.0,72242.0,72270.0,72331.0,72382.0,72430.0,72476.0,72525.0,72547.0,72606.0,72654.0,72698.0,72761.0,72820.0,72883.0,72920.0,72983.0,73041.0,73111.0,73212.0,73289.0,73336.0,73389.0,73477.0,73518.0,73619.0,73647.0,73778.0,73980.0,74132.0,74401.0,74509.0,74589.0,74658.0,74701.0,74745.0,74804.0,74844.0,74936.0,74970.0,75008.0,75049.0,75086.0,75149.0,75182.0,75216.0,75243.0,75269.0,75305.0,75389.0,75418.0,75462.0,75519.0,75555.0,75583.0,75635.0,75698.0,75722.0,75767.0,75788.0,75842.0,75890.0,75938.0,75981.0
5083413,57000.0,57056.0,57085.0,57118.0,57152.0,57185.0,57215.0,57280.0,57322.0,57361.0,57400.0,57445.0,57465.0,57520.0,57560.0,57584.0,57639.0,57691.0,57745.0,57777.0,57831.0,57881.0,57939.0,58022.0,58085.0,58121.0,58161.0,58228.0,58258.0,58358.0,58383.0,58500.0,58692.0,58836.0,59083.0,59209.0,59292.0,59374.0,59424.0,59477.0,59547.0,59589.0,59687.0,59718.0,59766.0,59817.0,59863.0,59941.0,59980.0,60017.0,60046.0,60073.0,60112.0,60198.0,60228.0,60273.0,60332.0,60369.0,60398.0,60452.0,60517.0,60542.0,60589.0,60610.0,60665.0,60723.0,60782.0,60835.0
5083417,77400.0,77452.0,77478.0,77509.0,77541.0,77572.0,77600.0,77663.0,77698.0,77730.0,77762.0,77792.0,77806.0,77843.0,77879.0,77903.0,77940.0,77974.0,78016.0,78041.0,78083.0,78121.0,78160.0,78216.0,78259.0,78299.0,78343.0,78417.0,78450.0,78523.0,78544.0,78643.0,78832.0,78973.0,79197.0,79285.0,79351.0,79424.0,79469.0,79519.0,79585.0,79619.0,79698.0,79729.0,79764.0,79802.0,79836.0,79894.0,79923.0,79951.0,79973.0,79994.0,80024.0,80098.0,80124.0,80163.0,80213.0,80245.0,80270.0,80316.0,80372.0,80393.0,80433.0,80451.0,80498.0,80542.0,80587.0,80627.0
5083685,39000.0,39072.0,39108.0,39150.0,39193.0,39230.0,39263.0,39337.0,39381.0,39423.0,39464.0,39513.0,39535.0,39595.0,39647.0,39678.0,39738.0,39794.0,39863.0,39903.0,39972.0,40035.0,40090.0,40169.0,40229.0,40270.0,40316.0,40393.0,40429.0,40517.0,40539.0,40641.0,40760.0,40849.0,41053.0,41141.0,41241.0,41311.0,41354.0,41396.0,41451.0,41485.0,41564.0,41588.0,41627.0,41669.0,41707.0,41771.0,41804.0,41833.0,41856.0,41878.0,41908.0,41979.0,42004.0,42041.0,42089.0,42119.0,42143.0,42187.0,42240.0,42261.0,42299.0,42317.0,42363.0,42411.0,42460.0,42504.0
5083687,47400.0,47466.0,47500.0,47539.0,47579.0,47611.0,47640.0,47703.0,47754.0,47802.0,47848.0,47901.0,47925.0,47989.0,48041.0,48076.0,48143.0,48206.0,48278.0,48320.0,48392.0,48459.0,48523.0,48614.0,48683.0,48721.0,48763.0,48834.0,48868.0,48964.0,48986.0,49087.0,49223.0,49325.0,49547.0,49685.0,49800.0,49881.0,49931.0,49973.0,50029.0,50070.0,50163.0,50189.0,50226.0,50266.0,50302.0,50363.0,50393.0,50427.0,50453.0,50478.0,50514.0,50597.0,50626.0,50670.0,50727.0,50763.0,50791.0,50843.0,50906.0,50930.0,50975.0,50996.0,51047.0,51104.0,51162.0,51213.0
5083867,30600.0,30680.0,30720.0,30767.0,30815.0,30890.0,30958.0,31108.0,31170.0,31228.0,31286.0,31346.0,31373.0,31445.0,31509.0,31560.0,31663.0,31759.0,31829.0,31870.0,31941.0,32006.0,32075.0,32175.0,32251.0,32330.0,32418.0,32565.0,32633.0,32764.0,32784.0,32879.0,33068.0,33209.0,33488.0,33634.0,33728.0,33811.0,33861.0,33897.0,33946.0,33992.0,34097.0,34128.0,34168.0,34211.0,34249.0,34314.0,34347.0,34379.0,34405.0,34429.0,34464.0,34543.0,34570.0,34611.0,34665.0,34699.0,34725.0,34774.0,34833.0,34856.0,34899.0,34919.0,34969.0,35017.0,35066.0,35110.0
5083869,46800.0,46867.0,46901.0,46940.0,46981.0,47024.0,47063.0,47150.0,47206.0,47258.0,47310.0,47360.0,47383.0,47444.0,47497.0,47533.0,47609.0,47681.0,47741.0,47776.0,47836.0,47891.0,47960.0,48059.0,48135.0,48179.0,48228.0,48310.0,48349.0,48466.0,48488.0,48592.0,48751.0,48871.0,49158.0,49302.0,49413.0,49499.0,49551.0,49606.0,49678.0,49724.0,49830.0,49865.0,49917.0,49973.0,50023.0,50108.0,50151.0,50191.0,50222.0,50252.0,50295.0,50399.0,50435.0,50490.0,50561.0,50606.0,50641.0,50706.0,50784.0,50814.0,50870.0,50896.0,50962.0,51025.0,51088.0,51144.0
5083871,58500.0,58564.0,58596.0,58633.0,58672.0,58711.0,58746.0,58823.0,58874.0,58922.0,58968.0,59023.0,59048.0,59114.0,59155.0,59185.0,59250.0,59311.0,59374.0,59411.0,59474.0,59532.0,59591.0,59675.0,59739.0,59787.0,59840.0,59929.0,59970.0,60099.0,60125.0,60245.0,60408.0,60531.0,60843.0,60991.0,61096.0,61182.0,61234.0,61313.0,61419.0,61466.0,61575.0,61615.0,61674.0,61738.0,61795.0,61893.0,61942.0,61983.0,62015.0,62045.0,62089.0,62192.0,62228.0,62282.0,62352.0,62396.0,62431.0,62496.0,62574.0,62604.0,62660.0,62686.0,62750.0,62820.0,62890.0,62953.0
