tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P
5017293,43200.0,43468.0,43532.0,43615.0,43660.0,43711.0,43779.0,43819.0,43895.0,43940.0,43966.0,44006.0,44033.0,44135.0,44229.0,44263.0,44349.0,44439.0,44498.0,44593.0,44668.0,44709.0,44782.0,44836.0,44897.0,44950.0,45016.0,45092.0,45155.0,45249.0,45325.0,45444.0,45529.0,45630.0,45700.0,45796.0,45921.0,45965.0,46050.0,46083.0,46107.0,46165.0,46296.0,46440.0,46463.0,46568.0,46649.0,46681.0,46751.0,46812.0,46852.0,46946.0,47034.0,47079.0,47118.0,47173.0,47227.0,47295.0,47313.0,47358.0,47408.0
5017295,57600.0,57865.0,57929.0,58032.0,58087.0,58140.0,58212.0,58259.0,58348.0,58388.0,58411.0,58455.0,58485.0,58596.0,58690.0,58724.0,58809.0,58890.0,58943.0,59029.0,59097.0,59141.0,59217.0,59274.0,59338.0,59394.0,59464.0,59544.0,59604.0,59695.0,59769.0,59878.0,59973.0,60086.0,60164.0,60270.0,60400.0,60446.0,60534.0,60569.0,60594.0,60654.0,60790.0,60940.0,60964.0,61073.0,61163.0,61198.0,61276.0,61366.0,61425.0,61539.0,61645.0,61689.0,61727.0,61793.0,61848.0,61917.0,61934.0,61977.0,62023.0
5017296,66000.0,66281.0,66348.0,66451.0,66507.0,66557.0,66625.0,66675.0,66771.0,66809.0,66832.0,66870.0,66895.0,67004.0,67098.0,67132.0,67218.0,67279.0,67319.0,67384.0,67435.0,67481.0,67561.0,67612.0,67670.0,67720.0,67782.0,67853.0,67906.0,67985.0,68049.0,68136.0,68227.0,68335.0,68410.0,68511.0,68614.0,68650.0,68720.0,68747.0,68767.0,68814.0,68922.0,69041.0,69060.0,69146.0,69210.0,69235.0,69291.0,69324.0,69345.0,69433.0,69515.0,69554.0,69587.0,69637.0,69688.0,69753.0,69770.0,69813.0,69861.0
5017298,73800.0,74078.0,74145.0,74219.0,74259.0,74305.0,74367.0,74403.0,74470.0,74517.0,74545.0,74585.0,74612.0,74711.0,74784.0,74810.0,74876.0,74911.0,74934.0,74971.0,74999.0,75039.0,75110.0,75149.0,75193.0,75231.0,75279.0,75333.0,75379.0,75448.0,75505.0,75566.0,75629.0,75703.0,75755.0,75825.0,75913.0,75944.0,76003.0,76026.0,76043.0,76083.0,76175.0,76276.0,76292.0,76366.0,76435.0,76462.0,76521.0,76566.0,76596.0,76648.0,76696.0,76720.0,76740.0,76778.0,76815.0,76862.0,76878.0,76919.0,76965.0
5018094,26400.0,26662.0,26725.0,26827.0,26881.0,26931.0,26999.0,27044.0,27130.0,27171.0,27195.0,27245.0,27279.0,27396.0,27501.0,27539.0,27635.0,27702.0,27746.0,27816.0,27871.0,27921.0,28009.0,28069.0,28137.0,28195.0,28268.0,28352.0,28409.0,28495.0,28565.0,28662.0,28755.0,28865.0,28942.0,29045.0,29200.0,29255.0,29360.0,29401.0,29431.0,29503.0,29665.0,29844.0,29873.0,30001.0,30091.0,30126.0,30204.0,30255.0,30288.0,30382.0,30470.0,30516.0,30555.0,30620.0,30665.0,30721.0,30742.0,30795.0,30852.0
5018096,40800.0,41068.0,41132.0,41215.0,41260.0,41311.0,41379.0,41419.0,41495.0,41540.0,41566.0,41606.0,41633.0,41735.0,41829.0,41863.0,41949.0,42039.0,42098.0,42193.0,42268.0,42309.0,42382.0,42436.0,42497.0,42550.0,42616.0,42692.0,42755.0,42849.0,42925.0,43044.0,43129.0,43230.0,43300.0,43396.0,43521.0,43565.0,43650.0,43683.0,43707.0,43765.0,43896.0,44040.0,44063.0,44168.0,44249.0,44281.0,44351.0,44412.0,44452.0,44546.0,44634.0,44679.0,44718.0,44773.0,44827.0,44895.0,44913.0,44958.0,45008.0
5018098,72000.0,72237.0,72294.0,72386.0,72436.0,72478.0,72536.0,72571.0,72638.0,72679.0,72703.0,72743.0,72770.0,72866.0,72941.0,72968.0,73037.0,73105.0,73150.0,73221.0,73277.0,73313.0,73377.0,73420.0,73469.0,73511.0,73564.0,73624.0,73673.0,73746.0,73805.0,73886.0,73955.0,74037.0,74094.0,74172.0,74280.0,74318.0,74392.0,74421.0,74442.0,74492.0,74606.0,74731.0,74751.0,74842.0,74901.0,74924.0,74976.0,75021.0,75050.0,75127.0,75199.0,75242.0,75279.0,75346.0,75391.0,75448.0,75464.0,75504.0,75549.0
5019272,30300.0,30572.0,30637.0,30744.0,30801.0,30853.0,30923.0,30968.0,31053.0,31100.0,31128.0,31175.0,31207.0,31312.0,31425.0,31465.0,31568.0,31642.0,31690.0,31768.0,31829.0,31874.0,31953.0,31999.0,32050.0,32094.0,32150.0,32214.0,32270.0,32354.0,32422.0,32529.0,32626.0,32741.0,32821.0,32929.0,33058.0,33104.0,33192.0,33227.0,33252.0,33312.0,33447.0,33596.0,33620.0,33727.0,33799.0,33827.0,33889.0,33942.0,33976.0,34055.0,34128.0,34164.0,34195.0,34235.0,34284.0,34345.0,34360.0,34399.0,34443.0
5019273,38400.0,38664.0,38728.0,38802.0,38841.0,38883.0,38939.0,38976.0,39045.0,39082.0,39104.0,39142.0,39167.0,39265.0,39342.0,39370.0,39440.0,39508.0,39553.0,39625.0,39682.0,39721.0,39789.0,39833.0,39882.0,39924.0,39977.0,40037.0,40088.0,40164.0,40226.0,40322.0,40399.0,40491.0,40555.0,40641.0,40752.0,40791.0,40866.0,40896.0,40917.0,40968.0,41084.0,41212.0,41233.0,41327.0,41394.0,41420.0,41478.0,41535.0,41572.0,41659.0,41740.0,41779.0,41812.0,41862.0,41907.0,41963.0,41979.0,42021.0,42067.0
5019275,56100.0,56365.0,56429.0,56532.0,56587.0,56640.0,56712.0,56759.0,56848.0,56888.0,56911.0,56955.0,56985.0,57096.0,57190.0,57224.0,57309.0,57390.0,57443.0,57529.0,57597.0,57641.0,57717.0,57774.0,57838.0,57894.0,57964.0,58044.0,58104.0,58195.0,58269.0,58378.0,58473.0,58586.0,58664.0,58770.0,58900.0,58946.0,59034.0,59069.0,59094.0,59154.0,59290.0,59440.0,59464.0,59573.0,59663.0,59698.0,59776.0,59866.0,59925.0,60039.0,60145.0,60189.0,60227.0,60293.0,60348.0,60417.0,60434.0,60477.0,60523.0
5083652,34800.0,35054.0,35115.0,35186.0,35224.0,35264.0,35318.0,35353.0,35420.0,35456.0,35477.0,35514.0,35538.0,35632.0,35706.0,35733.0,35800.0,35866.0,35909.0,35978.0,36033.0,36070.0,36136.0,36178.0,36225.0,36265.0,36316.0,36374.0,36423.0,36496.0,36556.0,36648.0,36722.0,36810.0,36871.0,36955.0,37062.0,37100.0,37172.0,37201.0,37222.0,37271.0,37383.0,37507.0,37527.0,37615.0,37679.0,37704.0,37760.0,37815.0,37850.0,37934.0,38012.0,38049.0,38081.0,38129.0,38172.0,38226.0,38242.0,38282.0,38326.0
5083654,48000.0,48257.0,48319.0,48399.0,48442.0,48490.0,48556.0,48595.0,48668.0,48711.0,48736.0,48774.0,48800.0,48898.0,48989.0,49022.0,49104.0,49191.0,49248.0,49339.0,49411.0,49451.0,49521.0,49573.0,49632.0,49683.0,49747.0,49819.0,49879.0,49969.0,50043.0,50157.0,50239.0,50336.0,50404.0,50495.0,50615.0,50657.0,50738.0,50770.0,50793.0,50849.0,50975.0,51114.0,51136.0,51237.0,51315.0,51345.0,51413.0,51472.0,51510.0,51600.0,51685.0,51729.0,51766.0,51819.0,51871.0,51936.0,51953.0,51997.0,52045.0
5083656,62400.0,62689.0,62758.0,62863.0,62919.0,62979.0,63061.0,63126.0,63249.0,63288.0,63311.0,63364.0,63399.0,63509.0,63602.0,63635.0,63719.0,63814.0,63877.0,63978.0,64057.0,64100.0,64175.0,64250.0,64334.0,64406.0,64497.0,64601.0,64664.0,64759.0,64837.0,64956.0,65060.0,65183.0,65268.0,65384.0,65502.0,65544.0,65624.0,65656.0,65679.0,65734.0,65857.0,65993.0,66015.0,66113.0,66188.0,66217.0,66283.0,66367.0,66421.0,66534.0,66640.0,66680.0,66715.0,66778.0,66827.0,66889.0,66908.0,66957.0,67010.0
5083938,61200.0,61537.0,61618.0,61725.0,61783.0,61830.0,61894.0,61929.0,61995.0,62043.0,62071.0,62108.0,62133.0,62298.0,62383.0,62413.0,62490.0,62567.0,62618.0,62699.0,62763.0,62800.0,62864.0,62905.0,62951.0,62991.0,63041.0,63097.0,63156.0,63245.0,63317.0,63422.0,63505.0,63603.0,63672.0,63765.0,63874.0,63912.0,63986.0,64015.0,64036.0,64086.0,64200.0,64326.0,64346.0,64436.0,64505.0,64532.0,64592.0,64647.0,64683.0,64748.0,64809.0,64860.0,64903.0,64979.0,65026.0,65085.0,65103.0,65149.0,65199.0
5084064,34200.0,34442.0,34500.0,34617.0,34680.0,34756.0,34860.0,34881.0,34920.0,34958.0,34980.0,35088.0,35160.0,35280.0,35359.0,35387.0,35460.0,35494.0,35516.0,35552.0,35580.0,35624.0,35700.0,35721.0,35745.0,35765.0,35791.0,35820.0,35852.0,35900.0,35940.0,36060.0,36118.0,36187.0,36235.0,36300.0,36358.0,36379.0,36418.0,36434.0,36445.0,36472.0,36533.0,36600.0,36611.0,36660.0,36713.0,36734.0,36780.0,36853.0,36900.0,36962.0,37020.0,37085.0,37140.0,37260.0,37313.0,37380.0,37399.0,37447.0,37500.0
5084068,57600.0,57937.0,58018.0,58125.0,58183.0,58230.0,58294.0,58329.0,58395.0,58443.0,58471.0,58508.0,58533.0,58698.0,58783.0,58813.0,58890.0,58967.0,59018.0,59099.0,59163.0,59200.0,59264.0,59305.0,59351.0,59391.0,59441.0,59497.0,59556.0,59645.0,59717.0,59822.0,59905.0,60003.0,60072.0,60165.0,60274.0,60312.0,60386.0,60415.0,60436.0,60486.0,60600.0,60726.0,60746.0,60836.0,60905.0,60932.0,60992.0,61047.0,61083.0,61148.0,61209.0,61260.0,61303.0,61379.0,61426.0,61485.0,61503.0,61549.0,61599.0
5084917,31200.0,31461.0,31524.0,31627.0,31682.0,31732.0,31799.0,31842.0,31924.0,31969.0,31996.0,32042.0,32072.0,32173.0,32282.0,32321.0,32419.0,32490.0,32537.0,32612.0,32670.0,32713.0,32789.0,32833.0,32882.0,32925.0,32979.0,33040.0,33094.0,33175.0,33240.0,33343.0,33436.0,33547.0,33624.0,33728.0,33852.0,33896.0,33980.0,34013.0,34037.0,34094.0,34224.0,34368.0,34391.0,34495.0,34564.0,34591.0,34651.0,34702.0,34735.0,34810.0,34881.0,34915.0,34945.0,34983.0,35030.0,35089.0,35104.0,35142.0,35183.0
5084920,49200.0,49457.0,49519.0,49599.0,49642.0,49690.0,49756.0,49795.0,49868.0,49911.0,49936.0,49974.0,50000.0,50098.0,50189.0,50222.0,50304.0,50391.0,50448.0,50539.0,50611.0,50651.0,50721.0,50773.0,50832.0,50883.0,50947.0,51019.0,51079.0,51169.0,51243.0,51357.0,51439.0,51536.0,51604.0,51695.0,51815.0,51857.0,51938.0,51970.0,51993.0,52049.0,52175.0,52314.0,52336.0,52437.0,52515.0,52545.0,52613.0,52672.0,52710.0,52800.0,52885.0,52929.0,52966.0,53019.0,53071.0,53136.0,53153.0,53197.0,53245.0
5084921,58800.0,59055.0,59116.0,59215.0,59268.0,59319.0,59388.0,59433.0,59519.0,59557.0,59580.0,59623.0,59651.0,59758.0,59848.0,59880.0,59963.0,60041.0,60092.0,60175.0,60240.0,60282.0,60355.0,60410.0,60472.0,60525.0,60592.0,60669.0,60727.0,60814.0,60885.0,60990.0,61081.0,61189.0,61264.0,61367.0,61492.0,61536.0,61621.0,61654.0,61678.0,61736.0,61867.0,62011.0,62034.0,62139.0,62225.0,62259.0,62334.0,62421.0,62477.0,62587.0,62689.0,62732.0,62768.0,62831.0,62884.0,62950.0,62966.0,63007.0,63052.0
5085573,33600.0,33854.0,33915.0,33986.0,34024.0,34064.0,34118.0,34153.0,34220.0,34256.0,34277.0,34314.0,34338.0,34432.0,34506.0,34533.0,34600.0,34666.0,34709.0,34778.0,34833.0,34870.0,34936.0,34978.0,35025.0,35065.0,35116.0,35174.0,35223.0,35296.0,35356.0,35448.0,35522.0,35610.0,35671.0,35755.0,35862.0,35900.0,35972.0,36001.0,36022.0,36071.0,36183.0,36307.0,36327.0,36415.0,36479.0,36504.0,36560.0,36615.0,36650.0,36734.0,36812.0,36849.0,36881.0,36929.0,36972.0,37026.0,37042.0,37082.0,37126.0
5085575,46800.0,47057.0,47119.0,47199.0,47242.0,47290.0,47356.0,47395.0,47468.0,47511.0,47536.0,47574.0,47600.0,47698.0,47789.0,47822.0,47904.0,47991.0,48048.0,48139.0,48211.0,48251.0,48321.0,48373.0,48432.0,48483.0,48547.0,48619.0,48679.0,48769.0,48843.0,48957.0,49039.0,49136.0,49204.0,49295.0,49415.0,49457.0,49538.0,49570.0,49593.0,49649.0,49775.0,49914.0,49936.0,50037.0,50115.0,50145.0,50213.0,50272.0,50310.0,50400.0,50485.0,50529.0,50566.0,50619.0,50671.0,50736.0,50753.0,50797.0,50845.0
5085577,63600.0,63889.0,63958.0,64063.0,64119.0,64179.0,64261.0,64326.0,64449.0,64488.0,64511.0,64564.0,64599.0,64709.0,64802.0,64835.0,64919.0,65014.0,65077.0,65178.0,65257.0,65300.0,65375.0,65450.0,65534.0,65606.0,65697.0,65801.0,65864.0,65959.0,66037.0,66156.0,66260.0,66383.0,66468.0,66584.0,66702.0,66744.0,66824.0,66856.0,66879.0,66934.0,67057.0,67193.0,67215.0,67313.0,67388.0,67417.0,67483.0,67567.0,67621.0,67734.0,67840.0,67880.0,67915.0,67978.0,68027.0,68089.0,68108.0,68157.0,68210.0
5086376,26400.0,26652.0,26713.0,26811.0,26863.0,26911.0,26976.0,27019.0,27102.0,27142.0,27165.0,27214.0,27246.0,27359.0,27461.0,27497.0,27589.0,27653.0,27695.0,27763.0,27816.0,27864.0,27949.0,28007.0,28072.0,28128.0,28198.0,28279.0,28334.0,28417.0,28484.0,28577.0,28666.0,28772.0,28846.0,28945.0,29094.0,29146.0,29247.0,29287.0,29316.0,29385.0,29541.0,29713.0,29741.0,29864.0,29950.0,29984.0,30059.0,30108.0,30140.0,30230.0,30315.0,30359.0,30397.0,30460.0,30503.0,30557.0,30577.0,30628.0,30683.0
5086378,40800.0,41057.0,41119.0,41199.0,41242.0,41290.0,41356.0,41395.0,41468.0,41511.0,41536.0,41574.0,41600.0,41698.0,41789.0,41822.0,41904.0,41991.0,42048.0,42139.0,42211.0,42251.0,42321.0,42373.0,42432.0,42483.0,42547.0,42619.0,42679.0,42769.0,42843.0,42957.0,43039.0,43136.0,43204.0,43295.0,43415.0,43457.0,43538.0,43570.0,43593.0,43649.0,43775.0,43914.0,43936.0,44037.0,44115.0,44145.0,44213.0,44272.0,44310.0,44400.0,44485.0,44529.0,44566.0,44619.0,44671.0,44736.0,44753.0,44797.0,44845.0
5086380,72000.0,72228.0,72283.0,72372.0,72420.0,72461.0,72516.0,72550.0,72614.0,72654.0,72677.0,72715.0,72741.0,72833.0,72905.0,72931.0,72997.0,73062.0,73105.0,73174.0,73228.0,73263.0,73324.0,73366.0,73413.0,73453.0,73504.0,73562.0,73609.0,73679.0,73736.0,73814.0,73881.0,73960.0,74015.0,74089.0,74193.0,74230.0,74301.0,74329.0,74349.0,74397.0,74506.0,74627.0,74646.0,74733.0,74790.0,74812.0,74862.0,74905.0,74933.0,75007.0,75076.0,75117.0,75153.0,75217.0,75260.0,75315.0,75330.0,75369.0,75412.0
5086682,23400.0,23626.0,23680.0,23761.0,23804.0,23840.0,23889.0,23927.0,24000.0,24035.0,24056.0,24086.0,24106.0,24204.0,24278.0,24305.0,24372.0,24419.0,24450.0,24500.0,24539.0,24571.0,24626.0,24660.0,24698.0,24731.0,24773.0,24821.0,24864.0,24928.0,24981.0,25082.0,25157.0,25246.0,25308.0,25392.0,25500.0,25538.0,25611.0,25640.0,25661.0,25711.0,25824.0,25949.0,25969.0,26058.0,26119.0,26143.0,26196.0,26238.0,26265.0,26330.0,26390.0,26424.0,26453.0,26491.0,26530.0,26580.0,26594.0,26629.0,26668.0
5086684,37200.0,37454.0,37515.0,37586.0,37624.0,37664.0,37718.0,37753.0,37820.0,37856.0,37877.0,37914.0,37938.0,38032.0,38106.0,38133.0,38200.0,38266.0,38309.0,38378.0,38433.0,38470.0,38536.0,38578.0,38625.0,38665.0,38716.0,38774.0,38823.0,38896.0,38956.0,39048.0,39122.0,39210.0,39271.0,39355.0,39462.0,39500.0,39572.0,39601.0,39622.0,39671.0,39783.0,39907.0,39927.0,40015.0,40079.0,40104.0,40160.0,40215.0,40250.0,40334.0,40412.0,40449.0,40481.0,40529.0,40572.0,40626.0,40642.0,40682.0,40726.0
5086686,50400.0,50657.0,50719.0,50799.0,50842.0,50890.0,50956.0,50995.0,51068.0,51111.0,51136.0,51174.0,51200.0,51298.0,51389.0,51422.0,51504.0,51591.0,51648.0,51739.0,51811.0,51851.0,51921.0,51973.0,52032.0,52083.0,52147.0,52219.0,52279.0,52369.0,52443.0,52557.0,52639.0,52736.0,52804.0,52895.0,53015.0,53057.0,53138.0,53170.0,53193.0,53249.0,53375.0,53514.0,53536.0,53637.0,53715.0,53745.0,53813.0,53872.0,53910.0,54000.0,54085.0,54129.0,54166.0,54219.0,54271.0,54336.0,54353.0,54397.0,54445.0
5086688,64800.0,65070.0,65135.0,65235.0,65288.0,65336.0,65401.0,65449.0,65541.0,65578.0,65600.0,65637.0,65661.0,65766.0,65857.0,65890.0,65972.0,66031.0,66070.0,66132.0,66181.0,66225.0,66302.0,66351.0,66406.0,66454.0,66514.0,66583.0,66634.0,66710.0,66771.0,66855.0,66942.0,67046.0,67118.0,67216.0,67315.0,67350.0,67417.0,67443.0,67462.0,67508.0,67612.0,67726.0,67744.0,67827.0,67888.0,67912.0,67966.0,67998.0,68018.0,68102.0,68181.0,68218.0,68250.0,68298.0,68348.0,68410.0,68426.0,68468.0,68514.0
5087011,42000.0,42257.0,42319.0,42399.0,42442.0,42490.0,42556.0,42595.0,42668.0,42711.0,42736.0,42774.0,42800.0,42898.0,42989.0,43022.0,43104.0,43191.0,43248.0,43339.0,43411.0,43451.0,43521.0,43573.0,43632.0,43683.0,43747.0,43819.0,43879.0,43969.0,44043.0,44157.0,44239.0,44336.0,44404.0,44495.0,44615.0,44657.0,44738.0,44770.0,44793.0,44849.0,44975.0,45114.0,45136.0,45237.0,45315.0,45345.0,45413.0,45472.0,45510.0,45600.0,45685.0,45729.0,45766.0,45819.0,45871.0,45936.0,45953.0,45997.0,46045.0
5087734,25200.0,25452.0,25513.0,25611.0,25663.0,25711.0,25776.0,25819.0,25902.0,25942.0,25965.0,26014.0,26046.0,26159.0,26261.0,26297.0,26389.0,26453.0,26495.0,26563.0,26616.0,26664.0,26749.0,26807.0,26872.0,26928.0,26998.0,27079.0,27134.0,27217.0,27284.0,27377.0,27466.0,27572.0,27646.0,27745.0,27894.0,27946.0,28047.0,28087.0,28116.0,28185.0,28341.0,28513.0,28541.0,28664.0,28750.0,28784.0,28859.0,28908.0,28940.0,29030.0,29115.0,29159.0,29197.0,29260.0,29303.0,29357.0,29377.0,29428.0,29483.0
5087736,36000.0,36254.0,36315.0,36386.0,36424.0,36464.0,36518.0,36553.0,36620.0,36656.0,36677.0,36714.0,36738.0,36832.0,36906.0,36933.0,37000.0,37066.0,37109.0,37178.0,37233.0,37270.0,37336.0,37378.0,37425.0,37465.0,37516.0,37574.0,37623.0,37696.0,37756.0,37848.0,37922.0,38010.0,38071.0,38155.0,38262.0,38300.0,38372.0,38401.0,38422.0,38471.0,38583.0,38707.0,38727.0,38815.0,38879.0,38904.0,38960.0,39015.0,39050.0,39134.0,39212.0,39249.0,39281.0,39329.0,39372.0,39426.0,39442.0,39482.0,39526.0
5087737,44400.0,44657.0,44719.0,44799.0,44842.0,44890.0,44956.0,44995.0,45068.0,45111.0,45136.0,45174.0,45200.0,45298.0,45389.0,45422.0,45504.0,45591.0,45648.0,45739.0,45811.0,45851.0,45921.0,45973.0,46032.0,46083.0,46147.0,46219.0,46279.0,46369.0,46443.0,46557.0,46639.0,46736.0,46804.0,46895.0,47015.0,47057.0,47138.0,47170.0,47193.0,47249.0,47375.0,47514.0,47536.0,47637.0,47715.0,47745.0,47813.0,47872.0,47910.0,48000.0,48085.0,48129.0,48166.0,48219.0,48271.0,48336.0,48353.0,48397.0,48445.0
5087739,60000.0,60289.0,60358.0,60463.0,60519.0,60579.0,60661.0,60726.0,60849.0,60888.0,60911.0,60964.0,60999.0,61109.0,61202.0,61235.0,61319.0,61414.0,61477.0,61578.0,61657.0,61700.0,61775.0,61850.0,61934.0,62006.0,62097.0,62201.0,62264.0,62359.0,62437.0,62556.0,62660.0,62783.0,62868.0,62984.0,63102.0,63144.0,63224.0,63256.0,63279.0,63334.0,63457.0,63593.0,63615.0,63713.0,63788.0,63817.0,63883.0,63967.0,64021.0,64134.0,64240.0,64280.0,64315.0,64378.0,64427.0,64489.0,64508.0,64557.0,64610.0
5089038,30300.0,30561.0,30624.0,30727.0,30782.0,30832.0,30899.0,30942.0,31024.0,31069.0,31096.0,31142.0,31172.0,31273.0,31382.0,31421.0,31519.0,31590.0,31637.0,31712.0,31770.0,31813.0,31889.0,31933.0,31982.0,32025.0,32079.0,32140.0,32194.0,32275.0,32340.0,32443.0,32536.0,32647.0,32724.0,32828.0,32952.0,32996.0,33080.0,33113.0,33137.0,33194.0,33324.0,33468.0,33491.0,33595.0,33664.0,33691.0,33751.0,33802.0,33835.0,33910.0,33981.0,34015.0,34045.0,34083.0,34130.0,34189.0,34204.0,34242.0,34283.0
5089039,38400.0,38654.0,38715.0,38786.0,38824.0,38864.0,38918.0,38953.0,39020.0,39056.0,39077.0,39114.0,39138.0,39232.0,39306.0,39333.0,39400.0,39466.0,39509.0,39578.0,39633.0,39670.0,39736.0,39778.0,39825.0,39865.0,39916.0,39974.0,40023.0,40096.0,40156.0,40248.0,40322.0,40410.0,40471.0,40555.0,40662.0,40700.0,40772.0,40801.0,40822.0,40871.0,40983.0,41107.0,41127.0,41215.0,41279.0,41304.0,41360.0,41415.0,41450.0,41534.0,41612.0,41649.0,41681.0,41729.0,41772.0,41826.0,41842.0,41882.0,41926.0
5089041,56100.0,56355.0,56416.0,56515.0,56568.0,56619.0,56688.0,56733.0,56819.0,56857.0,56880.0,56923.0,56951.0,57058.0,57148.0,57180.0,57263.0,57341.0,57392.0,57475.0,57540.0,57582.0,57655.0,57710.0,57772.0,57825.0,57892.0,57969.0,58027.0,58114.0,58185.0,58290.0,58381.0,58489.0,58564.0,58667.0,58792.0,58836.0,58921.0,58954.0,58978.0,59036.0,59167.0,59311.0,59334.0,59439.0,59525.0,59559.0,59634.0,59721.0,59777.0,59887.0,59989.0,60032.0,60068.0,60131.0,60184.0,60250.0,60266.0,60307.0,60352.0
5089060,54000.0,54255.0,54316.0,54415.0,54468.0,54519.0,54588.0,54633.0,54719.0,54757.0,54780.0,54823.0,54851.0,54958.0,55048.0,55080.0,55163.0,55241.0,55292.0,55375.0,55440.0,55482.0,55555.0,55610.0,55672.0,55725.0,55792.0,55869.0,55927.0,56014.0,56085.0,56190.0,56281.0,56389.0,56464.0,56567.0,56692.0,56736.0,56821.0,56854.0,56878.0,56936.0,57067.0,57211.0,57234.0,57339.0,57425.0,57459.0,57534.0,57621.0,57677.0,57787.0,57889.0,57932.0,57968.0,58031.0,58084.0,58150.0,58166.0,58207.0,58252.0
5091299,28500.0,28752.0,28813.0,28911.0,28963.0,29011.0,29076.0,29119.0,29202.0,29242.0,29265.0,29314.0,29346.0,29459.0,29561.0,29597.0,29689.0,29753.0,29795.0,29863.0,29916.0,29964.0,30049.0,30107.0,30172.0,30228.0,30298.0,30379.0,30434.0,30517.0,30584.0,30677.0,30766.0,30872.0,30946.0,31045.0,31194.0,31246.0,31347.0,31387.0,31416.0,31485.0,31641.0,31813.0,31841.0,31964.0,32050.0,32084.0,32159.0,32208.0,32240.0,32330.0,32415.0,32459.0,32497.0,32560.0,32603.0,32657.0,32677.0,32728.0,32783.0
5091301,39600.0,39854.0,39915.0,39986.0,40024.0,40064.0,40118.0,40153.0,40220.0,40256.0,40277.0,40314.0,40338.0,40432.0,40506.0,40533.0,40600.0,40666.0,40709.0,40778.0,40833.0,40870.0,40936.0,40978.0,41025.0,41065.0,41116.0,41174.0,41223.0,41296.0,41356.0,41448.0,41522.0,41610.0,41671.0,41755.0,41862.0,41900.0,41972.0,42001.0,42022.0,42071.0,42183.0,42307.0,42327.0,42415.0,42479.0,42504.0,42560.0,42615.0,42650.0,42734.0,42812.0,42849.0,42881.0,42929.0,42972.0,43026.0,43042.0,43082.0,43126.0
5091303,55200.0,55456.0,55517.0,55600.0,55645.0,55687.0,55743.0,55783.0,55859.0,55899.0,55922.0,55965.0,55993.0,56102.0,56185.0,56215.0,56289.0,56375.0,56432.0,56523.0,56594.0,56644.0,56732.0,56794.0,56863.0,56923.0,56998.0,57084.0,57151.0,57252.0,57335.0,57442.0,57553.0,57684.0,57775.0,57899.0,58024.0,58068.0,58152.0,58185.0,58209.0,58267.0,58397.0,58541.0,58564.0,58669.0,58743.0,58772.0,58837.0,58924.0,58981.0,59071.0,59155.0,59198.0,59235.0,59290.0,59342.0,59408.0,59426.0,59473.0,59525.0
5091305,70200.0,70428.0,70483.0,70572.0,70620.0,70661.0,70716.0,70750.0,70814.0,70854.0,70877.0,70915.0,70941.0,71033.0,71105.0,71131.0,71197.0,71262.0,71305.0,71374.0,71428.0,71463.0,71524.0,71566.0,71613.0,71653.0,71704.0,71762.0,71809.0,71879.0,71936.0,72014.0,72081.0,72160.0,72215.0,72289.0,72393.0,72430.0,72501.0,72529.0,72549.0,72597.0,72706.0,72827.0,72846.0,72933.0,72990.0,73012.0,73062.0,73105.0,73133.0,73207.0,73276.0,73317.0,73353.0,73417.0,73460.0,73515.0,73530.0,73569.0,73612.0
5091574,32400.0,32661.0,32724.0,32827.0,32882.0,32932.0,32999.0,33042.0,33124.0,33169.0,33196.0,33242.0,33272.0,33373.0,33482.0,33521.0,33619.0,33690.0,33737.0,33812.0,33870.0,33913.0,33989.0,34033.0,34082.0,34125.0,34179.0,34240.0,34294.0,34375.0,34440.0,34543.0,34636.0,34747.0,34824.0,34928.0,35052.0,35096.0,35180.0,35213.0,35237.0,35294.0,35424.0,35568.0,35591.0,35695.0,35764.0,35791.0,35851.0,35902.0,35935.0,36010.0,36081.0,36115.0,36145.0,36183.0,36230.0,36289.0,36304.0,36342.0,36383.0
5091576,52800.0,53056.0,53117.0,53200.0,53245.0,53287.0,53343.0,53383.0,53459.0,53499.0,53522.0,53565.0,53593.0,53702.0,53785.0,53815.0,53889.0,53975.0,54032.0,54123.0,54194.0,54244.0,54332.0,54394.0,54463.0,54523.0,54598.0,54684.0,54751.0,54852.0,54935.0,55042.0,55153.0,55284.0,55375.0,55499.0,55624.0,55668.0,55752.0,55785.0,55809.0,55867.0,55997.0,56141.0,56164.0,56269.0,56343.0,56372.0,56437.0,56524.0,56581.0,56671.0,56755.0,56798.0,56835.0,56890.0,56942.0,57008.0,57026.0,57073.0,57125.0
