tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P
5016769,21600.0,21648.0,21703.0,21789.0,21809.0,21848.0,21882.0,21910.0,21989.0,22014.0,22103.0,22144.0,22204.0,22251.0,22350.0,22410.0,22469.0,22536.0,22617.0,22655.0,22719.0,22804.0,22856.0,22901.0,22978.0,23035.0,23112.0,23155.0,23233.0,23309.0,23366.0,23449.0,23493.0,23546.0,23600.0,23636.0,23684.0,23771.0,23824.0,23872.0,23984.0,24077.0,24171.0,24209.0,24250.0,24359.0,24387.0,24442.0,24506.0,24567.0,24608.0,24663.0,24708.0,24768.0,24873.0,24952.0,25005.0,25078.0,25178.0,25333.0,25497.0,25710.0,25987.0,26089.0,26240.0,26310.0,26378.0,26419.0
5016771,33600.0,33649.0,33706.0,33795.0,33815.0,33869.0,33916.0,33954.0,34065.0,34095.0,34200.0,34249.0,34320.0,34376.0,34493.0,34563.0,34636.0,34720.0,34812.0,34855.0,34928.0,35025.0,35084.0,35135.0,35224.0,35281.0,35359.0,35409.0,35500.0,35589.0,35656.0,35754.0,35799.0,35852.0,35896.0,35926.0,35965.0,36055.0,36106.0,36151.0,36271.0,36360.0,36462.0,36503.0,36548.0,36657.0,36684.0,36736.0,36796.0,36856.0,36896.0,36949.0,36989.0,37041.0,37133.0,37217.0,37267.0,37327.0,37409.0,37536.0,37719.0,37942.0,38232.0,38338.0,38463.0,38521.0,38577.0,38621.0
5016773,45600.0,45649.0,45705.0,45793.0,45813.0,45853.0,45887.0,45915.0,45995.0,46023.0,46122.0,46168.0,46234.0,46286.0,46396.0,46462.0,46542.0,46632.0,46736.0,46785.0,46867.0,46976.0,47042.0,47099.0,47198.0,47251.0,47323.0,47361.0,47429.0,47496.0,47546.0,47619.0,47660.0,47708.0,47751.0,47780.0,47817.0,47898.0,47940.0,47981.0,48081.0,48150.0,48249.0,48289.0,48332.0,48434.0,48460.0,48515.0,48580.0,48638.0,48677.0,48729.0,48762.0,48806.0,48900.0,48982.0,49035.0,49071.0,49121.0,49198.0,49342.0,49517.0,49744.0,49839.0,49960.0,50016.0,50070.0,50105.0
5016775,57300.0,57357.0,57422.0,57523.0,57546.0,57586.0,57620.0,57648.0,57730.0,57758.0,57855.0,57900.0,57965.0,58016.0,58124.0,58189.0,58263.0,58347.0,58456.0,58507.0,58593.0,58707.0,58777.0,58837.0,58940.0,58993.0,59064.0,59099.0,59162.0,59224.0,59270.0,59339.0,59376.0,59420.0,59460.0,59487.0,59522.0,59609.0,59664.0,59710.0,59797.0,59862.0,59950.0,59986.0,60024.0,60122.0,60147.0,60196.0,60254.0,60306.0,60341.0,60388.0,60420.0,60463.0,60546.0,60622.0,60661.0,60699.0,60751.0,60831.0,60993.0,61184.0,61432.0,61536.0,61662.0,61721.0,61778.0,61820.0
5016777,68400.0,68439.0,68484.0,68554.0,68571.0,68607.0,68638.0,68664.0,68738.0,68761.0,68840.0,68877.0,68930.0,68972.0,69060.0,69113.0,69179.0,69254.0,69334.0,69372.0,69435.0,69519.0,69570.0,69614.0,69690.0,69735.0,69796.0,69824.0,69875.0,69925.0,69962.0,70017.0,70052.0,70093.0,70136.0,70165.0,70203.0,70276.0,70315.0,70348.0,70417.0,70461.0,70527.0,70554.0,70583.0,70664.0,70685.0,70723.0,70767.0,70811.0,70840.0,70879.0,70908.0,70947.0,71010.0,71077.0,71114.0,71140.0,71176.0,71233.0,71349.0,71503.0,71702.0,71778.0,71867.0,71908.0,71949.0,71982.0
5016779,79200.0,79235.0,79276.0,79339.0,79354.0,79388.0,79417.0,79441.0,79509.0,79529.0,79599.0,79632.0,79679.0,79716.0,79795.0,79843.0,79895.0,79955.0,80023.0,80055.0,80109.0,80180.0,80224.0,80262.0,80326.0,80361.0,80409.0,80435.0,80482.0,80528.0,80562.0,80612.0,80646.0,80686.0,80724.0,80750.0,80783.0,80835.0,80867.0,80897.0,80966.0,81002.0,81061.0,81085.0,81110.0,81179.0,81197.0,81231.0,81271.0,81305.0,81328.0,81358.0,81378.0,81404.0,81450.0,81494.0,81527.0,81545.0,81570.0,81608.0,81705.0,81856.0,82051.0,82116.0,82182.0,82213.0,82243.0,82268.0
5017202,27600.0,27648.0,27703.0,27789.0,27809.0,27848.0,27882.0,27910.0,27989.0,28014.0,28103.0,28144.0,28204.0,28251.0,28350.0,28410.0,28469.0,28536.0,28617.0,28655.0,28719.0,28804.0,28856.0,28901.0,28978.0,29035.0,29112.0,29155.0,29233.0,29309.0,29366.0,29449.0,29493.0,29546.0,29600.0,29636.0,29684.0,29771.0,29824.0,29872.0,29984.0,30077.0,30171.0,30209.0,30250.0,30359.0,30387.0,30442.0,30506.0,30567.0,30608.0,30663.0,30708.0,30768.0,30873.0,30952.0,31005.0,31078.0,31178.0,31333.0,31497.0,31710.0,31987.0,32089.0,32240.0,32310.0,32378.0,32419.0
5086505,21600.0,21646.0,21699.0,21782.0,21801.0,21839.0,21871.0,21898.0,21974.0,21999.0,22084.0,22124.0,22181.0,22226.0,22321.0,22379.0,22436.0,22500.0,22578.0,22615.0,22676.0,22758.0,22808.0,22851.0,22925.0,22980.0,23054.0,23095.0,23170.0,23243.0,23298.0,23378.0,23421.0,23471.0,23523.0,23558.0,23604.0,23688.0,23739.0,23785.0,23893.0,23982.0,24072.0,24109.0,24148.0,24253.0,24280.0,24333.0,24394.0,24453.0,24492.0,24545.0,24589.0,24646.0,24747.0,24823.0,24874.0,24944.0,25040.0,25189.0,25347.0,25552.0,25818.0,25916.0,26061.0,26128.0,26194.0,26233.0
5086507,31500.0,31548.0,31603.0,31688.0,31707.0,31759.0,31804.0,31841.0,31947.0,31976.0,32077.0,32124.0,32192.0,32246.0,32359.0,32426.0,32497.0,32577.0,32666.0,32708.0,32778.0,32871.0,32928.0,32977.0,33062.0,33117.0,33192.0,33241.0,33328.0,33413.0,33477.0,33572.0,33615.0,33666.0,33709.0,33738.0,33775.0,33862.0,33911.0,33954.0,34069.0,34155.0,34253.0,34293.0,34336.0,34441.0,34467.0,34517.0,34575.0,34632.0,34670.0,34722.0,34760.0,34810.0,34898.0,34979.0,35027.0,35084.0,35163.0,35286.0,35462.0,35676.0,35955.0,36057.0,36177.0,36233.0,36287.0,36329.0
5086509,43200.0,43247.0,43301.0,43385.0,43405.0,43443.0,43476.0,43503.0,43580.0,43607.0,43702.0,43746.0,43810.0,43860.0,43966.0,44029.0,44105.0,44192.0,44292.0,44339.0,44418.0,44523.0,44587.0,44642.0,44736.0,44787.0,44856.0,44892.0,44958.0,45022.0,45070.0,45141.0,45180.0,45227.0,45268.0,45296.0,45332.0,45410.0,45450.0,45489.0,45585.0,45651.0,45746.0,45785.0,45826.0,45924.0,45949.0,46002.0,46064.0,46120.0,46157.0,46207.0,46239.0,46281.0,46371.0,46450.0,46501.0,46536.0,46584.0,46658.0,46796.0,46964.0,47183.0,47274.0,47390.0,47444.0,47496.0,47530.0
5086511,55200.0,55254.0,55317.0,55415.0,55437.0,55476.0,55509.0,55536.0,55614.0,55641.0,55734.0,55777.0,55840.0,55889.0,55993.0,56055.0,56126.0,56207.0,56311.0,56360.0,56442.0,56552.0,56619.0,56677.0,56777.0,56827.0,56896.0,56930.0,56991.0,57050.0,57094.0,57160.0,57196.0,57238.0,57276.0,57302.0,57336.0,57420.0,57473.0,57517.0,57601.0,57664.0,57749.0,57783.0,57820.0,57914.0,57938.0,57985.0,58041.0,58091.0,58125.0,58170.0,58201.0,58242.0,58322.0,58395.0,58433.0,58469.0,58519.0,58596.0,58752.0,58936.0,59174.0,59274.0,59396.0,59453.0,59507.0,59547.0
5086513,67500.0,67554.0,67617.0,67715.0,67737.0,67776.0,67809.0,67836.0,67914.0,67941.0,68034.0,68077.0,68140.0,68189.0,68293.0,68355.0,68426.0,68507.0,68611.0,68660.0,68742.0,68852.0,68919.0,68977.0,69077.0,69127.0,69196.0,69230.0,69291.0,69350.0,69394.0,69460.0,69496.0,69538.0,69576.0,69602.0,69636.0,69720.0,69773.0,69817.0,69901.0,69964.0,70049.0,70083.0,70120.0,70214.0,70238.0,70285.0,70341.0,70391.0,70425.0,70470.0,70501.0,70542.0,70622.0,70695.0,70733.0,70769.0,70819.0,70896.0,71052.0,71236.0,71474.0,71574.0,71696.0,71753.0,71807.0,71847.0
5086515,76500.0,76534.0,76573.0,76634.0,76648.0,76680.0,76708.0,76731.0,76797.0,76816.0,76884.0,76915.0,76961.0,76997.0,77073.0,77118.0,77169.0,77226.0,77291.0,77322.0,77374.0,77443.0,77485.0,77521.0,77583.0,77617.0,77663.0,77688.0,77733.0,77777.0,77810.0,77858.0,77890.0,77929.0,77966.0,77991.0,78022.0,78072.0,78103.0,78132.0,78198.0,78233.0,78289.0,78312.0,78337.0,78404.0,78421.0,78454.0,78492.0,78525.0,78547.0,78576.0,78595.0,78620.0,78664.0,78706.0,78738.0,78755.0,78779.0,78816.0,78909.0,79054.0,79242.0,79305.0,79369.0,79399.0,79427.0,79451.0
5086848,37200.0,37242.0,37291.0,37367.0,37384.0,37422.0,37454.0,37481.0,37558.0,37584.0,37674.0,37716.0,37777.0,37825.0,37926.0,37985.0,38053.0,38131.0,38220.0,38262.0,38332.0,38425.0,38482.0,38531.0,38616.0,38667.0,38736.0,38770.0,38831.0,38891.0,38936.0,39003.0,39043.0,39091.0,39134.0,39163.0,39200.0,39277.0,39322.0,39363.0,39445.0,39510.0,39608.0,39648.0,39690.0,39795.0,39821.0,39879.0,39946.0,40002.0,40039.0,40089.0,40123.0,40167.0,40259.0,40347.0,40394.0,40425.0,40468.0,40535.0,40673.0,40854.0,41090.0,41179.0,41302.0,41359.0,41415.0,41449.0
5088153,32400.0,32448.0,32503.0,32588.0,32607.0,32659.0,32704.0,32741.0,32847.0,32876.0,32977.0,33024.0,33092.0,33146.0,33259.0,33326.0,33397.0,33477.0,33566.0,33608.0,33678.0,33771.0,33828.0,33877.0,33962.0,34017.0,34092.0,34141.0,34228.0,34313.0,34377.0,34472.0,34515.0,34566.0,34609.0,34638.0,34675.0,34762.0,34811.0,34854.0,34969.0,35055.0,35153.0,35193.0,35236.0,35341.0,35367.0,35417.0,35475.0,35532.0,35570.0,35622.0,35660.0,35710.0,35798.0,35879.0,35927.0,35984.0,36063.0,36186.0,36362.0,36576.0,36855.0,36957.0,37077.0,37133.0,37187.0,37229.0
5088155,44400.0,44447.0,44501.0,44585.0,44605.0,44643.0,44676.0,44703.0,44780.0,44807.0,44902.0,44946.0,45010.0,45060.0,45166.0,45229.0,45305.0,45392.0,45492.0,45539.0,45618.0,45723.0,45787.0,45842.0,45936.0,45987.0,46056.0,46092.0,46158.0,46222.0,46270.0,46341.0,46380.0,46427.0,46468.0,46496.0,46532.0,46610.0,46650.0,46689.0,46785.0,46851.0,46946.0,46985.0,47026.0,47124.0,47149.0,47202.0,47264.0,47320.0,47357.0,47407.0,47439.0,47481.0,47571.0,47650.0,47701.0,47736.0,47784.0,47858.0,47996.0,48164.0,48383.0,48474.0,48590.0,48644.0,48696.0,48730.0
5088157,56400.0,56454.0,56517.0,56615.0,56637.0,56676.0,56709.0,56736.0,56814.0,56841.0,56934.0,56977.0,57040.0,57089.0,57193.0,57255.0,57326.0,57407.0,57511.0,57560.0,57642.0,57752.0,57819.0,57877.0,57977.0,58027.0,58096.0,58130.0,58191.0,58250.0,58294.0,58360.0,58396.0,58438.0,58476.0,58502.0,58536.0,58620.0,58673.0,58717.0,58801.0,58864.0,58949.0,58983.0,59020.0,59114.0,59138.0,59185.0,59241.0,59291.0,59325.0,59370.0,59401.0,59442.0,59522.0,59595.0,59633.0,59669.0,59719.0,59796.0,59952.0,60136.0,60374.0,60474.0,60596.0,60653.0,60707.0,60747.0
5089988,30600.0,30631.0,30667.0,30723.0,30737.0,30770.0,30799.0,30823.0,30890.0,30909.0,30976.0,31007.0,31052.0,31088.0,31163.0,31207.0,31256.0,31312.0,31380.0,31412.0,31466.0,31537.0,31581.0,31619.0,31683.0,31718.0,31765.0,31792.0,31841.0,31888.0,31924.0,31976.0,32009.0,32048.0,32093.0,32123.0,32163.0,32213.0,32246.0,32275.0,32346.0,32384.0,32462.0,32494.0,32528.0,32610.0,32631.0,32669.0,32713.0,32763.0,32797.0,32842.0,32863.0,32890.0,32972.0,33019.0,33061.0,33088.0,33125.0,33183.0,33315.0,33449.0,33623.0,33702.0,33773.0,33806.0,33837.0,33860.0
5089990,40200.0,40237.0,40279.0,40345.0,40360.0,40412.0,40456.0,40493.0,40598.0,40620.0,40698.0,40734.0,40786.0,40827.0,40914.0,40967.0,41021.0,41083.0,41156.0,41191.0,41249.0,41326.0,41373.0,41414.0,41484.0,41531.0,41594.0,41621.0,41669.0,41716.0,41751.0,41802.0,41834.0,41871.0,41904.0,41926.0,41954.0,42010.0,42039.0,42065.0,42127.0,42163.0,42241.0,42273.0,42306.0,42383.0,42403.0,42449.0,42503.0,42557.0,42593.0,42641.0,42670.0,42708.0,42767.0,42851.0,42902.0,42928.0,42964.0,43020.0,43144.0,43266.0,43424.0,43513.0,43602.0,43643.0,43683.0,43717.0
5089994,61800.0,61851.0,61909.0,62000.0,62020.0,62059.0,62093.0,62121.0,62201.0,62223.0,62301.0,62337.0,62389.0,62430.0,62517.0,62570.0,62638.0,62715.0,62790.0,62825.0,62884.0,62963.0,63011.0,63053.0,63126.0,63175.0,63241.0,63269.0,63320.0,63370.0,63407.0,63462.0,63497.0,63539.0,63581.0,63609.0,63646.0,63726.0,63758.0,63789.0,63856.0,63903.0,63968.0,63994.0,64022.0,64097.0,64116.0,64155.0,64201.0,64243.0,64271.0,64309.0,64336.0,64372.0,64423.0,64480.0,64518.0,64544.0,64579.0,64634.0,64757.0,64937.0,65170.0,65250.0,65331.0,65369.0,65406.0,65432.0
5089996,72000.0,72045.0,72097.0,72178.0,72196.0,72233.0,72264.0,72290.0,72364.0,72386.0,72464.0,72500.0,72552.0,72594.0,72681.0,72734.0,72806.0,72887.0,72959.0,72993.0,73050.0,73125.0,73171.0,73211.0,73279.0,73325.0,73387.0,73417.0,73471.0,73524.0,73564.0,73623.0,73666.0,73717.0,73760.0,73789.0,73826.0,73957.0,74001.0,74037.0,74112.0,74153.0,74226.0,74256.0,74287.0,74398.0,74426.0,74466.0,74513.0,74564.0,74598.0,74643.0,74664.0,74691.0,74777.0,74853.0,74890.0,74912.0,74942.0,74988.0,75102.0,75244.0,75429.0,75512.0,75602.0,75644.0,75684.0,75714.0
5089998,81000.0,81038.0,81082.0,81150.0,81165.0,81198.0,81226.0,81249.0,81316.0,81336.0,81407.0,81440.0,81488.0,81526.0,81606.0,81654.0,81716.0,81786.0,81858.0,81892.0,81949.0,82025.0,82071.0,82111.0,82180.0,82219.0,82273.0,82298.0,82342.0,82385.0,82417.0,82465.0,82501.0,82544.0,82579.0,82602.0,82633.0,82687.0,82721.0,82752.0,82818.0,82848.0,82906.0,82930.0,82955.0,83012.0,83026.0,83057.0,83094.0,83129.0,83152.0,83184.0,83200.0,83222.0,83271.0,83307.0,83339.0,83362.0,83393.0,83441.0,83569.0,83744.0,83971.0,84032.0,84086.0,84111.0,84136.0,84155.0
5090705,30600.0,30648.0,30703.0,30788.0,30807.0,30859.0,30904.0,30941.0,31047.0,31076.0,31177.0,31224.0,31292.0,31346.0,31459.0,31526.0,31597.0,31677.0,31766.0,31808.0,31878.0,31971.0,32028.0,32077.0,32162.0,32217.0,32292.0,32341.0,32428.0,32513.0,32577.0,32672.0,32715.0,32766.0,32809.0,32838.0,32875.0,32962.0,33011.0,33054.0,33169.0,33255.0,33353.0,33393.0,33436.0,33541.0,33567.0,33617.0,33675.0,33732.0,33770.0,33822.0,33860.0,33910.0,33998.0,34079.0,34127.0,34184.0,34263.0,34386.0,34562.0,34776.0,35055.0,35157.0,35277.0,35333.0,35387.0,35429.0
5091690,26100.0,26146.0,26199.0,26282.0,26301.0,26339.0,26371.0,26398.0,26474.0,26499.0,26584.0,26624.0,26681.0,26726.0,26821.0,26879.0,26936.0,27000.0,27078.0,27115.0,27176.0,27258.0,27308.0,27351.0,27425.0,27480.0,27554.0,27595.0,27670.0,27743.0,27798.0,27878.0,27921.0,27971.0,28023.0,28058.0,28104.0,28188.0,28239.0,28285.0,28393.0,28482.0,28572.0,28609.0,28648.0,28753.0,28780.0,28833.0,28894.0,28953.0,28992.0,29045.0,29089.0,29146.0,29247.0,29323.0,29374.0,29444.0,29540.0,29689.0,29847.0,30052.0,30318.0,30416.0,30561.0,30628.0,30694.0,30733.0
5091692,59400.0,59454.0,59517.0,59615.0,59637.0,59676.0,59709.0,59736.0,59814.0,59841.0,59934.0,59977.0,60040.0,60089.0,60193.0,60255.0,60326.0,60407.0,60511.0,60560.0,60642.0,60752.0,60819.0,60877.0,60977.0,61027.0,61096.0,61130.0,61191.0,61250.0,61294.0,61360.0,61396.0,61438.0,61476.0,61502.0,61536.0,61620.0,61673.0,61717.0,61801.0,61864.0,61949.0,61983.0,62020.0,62114.0,62138.0,62185.0,62241.0,62291.0,62325.0,62370.0,62401.0,62442.0,62522.0,62595.0,62633.0,62669.0,62719.0,62796.0,62952.0,63136.0,63374.0,63474.0,63596.0,63653.0,63707.0,63747.0
5091694,71100.0,71138.0,71181.0,71249.0,71264.0,71299.0,71329.0,71354.0,71425.0,71447.0,71523.0,71558.0,71609.0,71649.0,71734.0,71786.0,71850.0,71922.0,71999.0,72035.0,72096.0,72177.0,72226.0,72268.0,72341.0,72384.0,72443.0,72470.0,72519.0,72567.0,72603.0,72656.0,72689.0,72729.0,72771.0,72799.0,72835.0,72905.0,72943.0,72975.0,73041.0,73083.0,73147.0,73173.0,73200.0,73278.0,73298.0,73334.0,73377.0,73419.0,73447.0,73485.0,73513.0,73550.0,73611.0,73675.0,73711.0,73736.0,73771.0,73825.0,73937.0,74084.0,74276.0,74349.0,74435.0,74475.0,74513.0,74545.0
5091696,80100.0,80134.0,80173.0,80234.0,80248.0,80280.0,80308.0,80331.0,80397.0,80416.0,80484.0,80515.0,80561.0,80597.0,80673.0,80718.0,80769.0,80826.0,80891.0,80922.0,80974.0,81043.0,81085.0,81121.0,81183.0,81217.0,81263.0,81288.0,81333.0,81377.0,81410.0,81458.0,81490.0,81529.0,81566.0,81591.0,81622.0,81672.0,81703.0,81732.0,81798.0,81833.0,81889.0,81912.0,81937.0,82004.0,82021.0,82054.0,82092.0,82125.0,82147.0,82176.0,82195.0,82220.0,82264.0,82306.0,82338.0,82355.0,82379.0,82416.0,82509.0,82654.0,82842.0,82905.0,82969.0,82999.0,83027.0,83051.0
5092181,37200.0,37237.0,37279.0,37345.0,37360.0,37412.0,37456.0,37493.0,37598.0,37620.0,37698.0,37734.0,37786.0,37827.0,37914.0,37967.0,38021.0,38083.0,38156.0,38191.0,38249.0,38326.0,38373.0,38414.0,38484.0,38531.0,38594.0,38621.0,38669.0,38716.0,38751.0,38802.0,38834.0,38871.0,38904.0,38926.0,38954.0,39010.0,39039.0,39065.0,39127.0,39163.0,39241.0,39273.0,39306.0,39383.0,39403.0,39449.0,39503.0,39557.0,39593.0,39641.0,39670.0,39708.0,39767.0,39851.0,39902.0,39928.0,39964.0,40020.0,40144.0,40266.0,40424.0,40513.0,40602.0,40643.0,40683.0,40717.0
5092183,47400.0,47440.0,47486.0,47558.0,47575.0,47620.0,47659.0,47691.0,47783.0,47811.0,47907.0,47951.0,48016.0,48067.0,48174.0,48238.0,48309.0,48390.0,48478.0,48519.0,48589.0,48682.0,48738.0,48787.0,48871.0,48922.0,48991.0,49024.0,49084.0,49142.0,49186.0,49250.0,49293.0,49344.0,49388.0,49418.0,49457.0,49541.0,49579.0,49615.0,49691.0,49745.0,49822.0,49853.0,49887.0,49979.0,50002.0,50048.0,50102.0,50150.0,50182.0,50225.0,50249.0,50281.0,50346.0,50413.0,50452.0,50488.0,50538.0,50615.0,50769.0,50927.0,51132.0,51219.0,51308.0,51349.0,51390.0,51418.0
5092185,58200.0,58251.0,58309.0,58400.0,58420.0,58459.0,58493.0,58521.0,58601.0,58623.0,58701.0,58737.0,58789.0,58830.0,58917.0,58970.0,59038.0,59115.0,59190.0,59225.0,59284.0,59363.0,59411.0,59453.0,59526.0,59575.0,59641.0,59669.0,59720.0,59770.0,59807.0,59862.0,59897.0,59939.0,59981.0,60009.0,60046.0,60126.0,60158.0,60189.0,60256.0,60303.0,60368.0,60394.0,60422.0,60497.0,60516.0,60555.0,60601.0,60643.0,60671.0,60709.0,60736.0,60772.0,60823.0,60880.0,60918.0,60944.0,60979.0,61034.0,61157.0,61337.0,61570.0,61650.0,61731.0,61769.0,61806.0,61832.0
5092187,68400.0,68445.0,68497.0,68578.0,68596.0,68633.0,68664.0,68690.0,68764.0,68786.0,68864.0,68900.0,68952.0,68994.0,69081.0,69134.0,69206.0,69287.0,69359.0,69393.0,69450.0,69525.0,69571.0,69611.0,69679.0,69725.0,69787.0,69817.0,69871.0,69924.0,69964.0,70023.0,70066.0,70117.0,70160.0,70189.0,70226.0,70357.0,70401.0,70437.0,70512.0,70553.0,70626.0,70656.0,70687.0,70798.0,70826.0,70866.0,70913.0,70964.0,70998.0,71043.0,71064.0,71091.0,71177.0,71253.0,71290.0,71312.0,71342.0,71388.0,71502.0,71644.0,71829.0,71912.0,72002.0,72044.0,72084.0,72114.0
5092189,77400.0,77438.0,77482.0,77550.0,77565.0,77598.0,77626.0,77649.0,77716.0,77736.0,77807.0,77840.0,77888.0,77926.0,78006.0,78054.0,78116.0,78186.0,78258.0,78292.0,78349.0,78425.0,78471.0,78511.0,78580.0,78619.0,78673.0,78698.0,78742.0,78785.0,78817.0,78865.0,78901.0,78944.0,78979.0,79002.0,79033.0,79087.0,79121.0,79152.0,79218.0,79248.0,79306.0,79330.0,79355.0,79412.0,79426.0,79457.0,79494.0,79529.0,79552.0,79584.0,79600.0,79622.0,79671.0,79707.0,79739.0,79762.0,79793.0,79841.0,79969.0,80144.0,80371.0,80432.0,80486.0,80511.0,80536.0,80555.0
5092240,22500.0,22546.0,22599.0,22682.0,22701.0,22739.0,22771.0,22798.0,22874.0,22899.0,22984.0,23024.0,23081.0,23126.0,23221.0,23279.0,23336.0,23400.0,23478.0,23515.0,23576.0,23658.0,23708.0,23751.0,23825.0,23880.0,23954.0,23995.0,24070.0,24143.0,24198.0,24278.0,24321.0,24371.0,24423.0,24458.0,24504.0,24588.0,24639.0,24685.0,24793.0,24882.0,24972.0,25009.0,25048.0,25153.0,25180.0,25233.0,25294.0,25353.0,25392.0,25445.0,25489.0,25546.0,25647.0,25723.0,25774.0,25844.0,25940.0,26089.0,26247.0,26452.0,26718.0,26816.0,26961.0,27028.0,27094.0,27133.0
5092242,33300.0,33348.0,33403.0,33488.0,33507.0,33559.0,33604.0,33641.0,33747.0,33776.0,33877.0,33924.0,33992.0,34046.0,34159.0,34226.0,34297.0,34377.0,34466.0,34508.0,34578.0,34671.0,34728.0,34777.0,34862.0,34917.0,34992.0,35041.0,35128.0,35213.0,35277.0,35372.0,35415.0,35466.0,35509.0,35538.0,35575.0,35662.0,35711.0,35754.0,35869.0,35955.0,36053.0,36093.0,36136.0,36241.0,36267.0,36317.0,36375.0,36432.0,36470.0,36522.0,36560.0,36610.0,36698.0,36779.0,36827.0,36884.0,36963.0,37086.0,37262.0,37476.0,37755.0,37857.0,37977.0,38033.0,38087.0,38129.0
5092243,40800.0,40842.0,40891.0,40967.0,40984.0,41022.0,41054.0,41081.0,41158.0,41184.0,41274.0,41316.0,41377.0,41425.0,41526.0,41585.0,41653.0,41731.0,41820.0,41862.0,41932.0,42025.0,42082.0,42131.0,42216.0,42267.0,42336.0,42370.0,42431.0,42491.0,42536.0,42603.0,42643.0,42691.0,42734.0,42763.0,42800.0,42877.0,42922.0,42963.0,43045.0,43110.0,43208.0,43248.0,43290.0,43395.0,43421.0,43479.0,43546.0,43602.0,43639.0,43689.0,43723.0,43767.0,43859.0,43947.0,43994.0,44025.0,44068.0,44135.0,44273.0,44454.0,44690.0,44779.0,44902.0,44959.0,45015.0,45049.0
5092245,52800.0,52847.0,52901.0,52985.0,53005.0,53043.0,53076.0,53103.0,53180.0,53207.0,53302.0,53346.0,53410.0,53460.0,53566.0,53629.0,53705.0,53792.0,53892.0,53939.0,54018.0,54123.0,54187.0,54242.0,54336.0,54387.0,54456.0,54492.0,54558.0,54622.0,54670.0,54741.0,54780.0,54827.0,54868.0,54896.0,54932.0,55010.0,55050.0,55089.0,55185.0,55251.0,55346.0,55385.0,55426.0,55524.0,55549.0,55602.0,55664.0,55720.0,55757.0,55807.0,55839.0,55881.0,55971.0,56050.0,56101.0,56136.0,56184.0,56258.0,56396.0,56564.0,56783.0,56874.0,56990.0,57044.0,57096.0,57130.0
5092247,65400.0,65454.0,65517.0,65615.0,65637.0,65676.0,65709.0,65736.0,65814.0,65841.0,65934.0,65977.0,66040.0,66089.0,66193.0,66255.0,66326.0,66407.0,66511.0,66560.0,66642.0,66752.0,66819.0,66877.0,66977.0,67027.0,67096.0,67130.0,67191.0,67250.0,67294.0,67360.0,67396.0,67438.0,67476.0,67502.0,67536.0,67620.0,67673.0,67717.0,67801.0,67864.0,67949.0,67983.0,68020.0,68114.0,68138.0,68185.0,68241.0,68291.0,68325.0,68370.0,68401.0,68442.0,68522.0,68595.0,68633.0,68669.0,68719.0,68796.0,68952.0,69136.0,69374.0,69474.0,69596.0,69653.0,69707.0,69747.0
5092249,74700.0,74738.0,74781.0,74849.0,74864.0,74899.0,74929.0,74954.0,75025.0,75047.0,75123.0,75158.0,75209.0,75249.0,75334.0,75386.0,75450.0,75522.0,75599.0,75635.0,75696.0,75777.0,75826.0,75868.0,75941.0,75984.0,76043.0,76070.0,76119.0,76167.0,76203.0,76256.0,76289.0,76329.0,76371.0,76399.0,76435.0,76505.0,76543.0,76575.0,76641.0,76683.0,76747.0,76773.0,76800.0,76878.0,76898.0,76934.0,76977.0,77019.0,77047.0,77085.0,77113.0,77150.0,77211.0,77275.0,77311.0,77336.0,77371.0,77425.0,77537.0,77684.0,77876.0,77949.0,78035.0,78075.0,78113.0,78145.0
5092251,83700.0,83734.0,83773.0,83834.0,83848.0,83880.0,83908.0,83931.0,83997.0,84016.0,84084.0,84115.0,84161.0,84197.0,84273.0,84318.0,84369.0,84426.0,84491.0,84522.0,84574.0,84643.0,84685.0,84721.0,84783.0,84817.0,84863.0,84888.0,84933.0,84977.0,85010.0,85058.0,85090.0,85129.0,85166.0,85191.0,85222.0,85272.0,85303.0,85332.0,85398.0,85433.0,85489.0,85512.0,85537.0,85604.0,85621.0,85654.0,85692.0,85725.0,85747.0,85776.0,85795.0,85820.0,85864.0,85906.0,85938.0,85955.0,85979.0,86016.0,86109.0,86254.0,86442.0,86505.0,86569.0,86599.0,86627.0,86651.0
