tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P
5018373,60000.0,60031.0,60106.0,60187.0,60289.0,60327.0,60374.0,60424.0,60468.0,60511.0,60547.0,60577.0,60611.0,60662.0,60687.0,60713.0,60750.0,60871.0,60910.0,60980.0,61046.0,61123.0,61212.0,61267.0,61378.0,61471.0,61539.0,61677.0,61910.0,62249.0,62474.0,62546.0,62656.0,62727.0,62780.0,62833.0,62954.0,62993.0,63094.0,63169.0,63219.0,63250.0,63292.0,63344.0
5018375,69300.0,69325.0,69384.0,69447.0,69536.0,69569.0,69610.0,69657.0,69702.0,69741.0,69774.0,69802.0,69834.0,69882.0,69906.0,69930.0,69964.0,70053.0,70094.0,70167.0,70220.0,70282.0,70354.0,70398.0,70483.0,70554.0,70606.0,70707.0,70911.0,71208.0,71408.0,71481.0,71574.0,71634.0,71678.0,71721.0,71820.0,71852.0,71935.0,71996.0,72043.0,72073.0,72113.0,72162.0
5018377,76800.0,76820.0,76868.0,76920.0,76988.0,77013.0,77044.0,77088.0,77124.0,77158.0,77186.0,77210.0,77237.0,77278.0,77298.0,77319.0,77347.0,77402.0,77435.0,77495.0,77534.0,77579.0,77631.0,77662.0,77726.0,77780.0,77819.0,77908.0,78122.0,78433.0,78617.0,78672.0,78767.0,78828.0,78868.0,78908.0,78987.0,79013.0,79080.0,79129.0,79167.0,79191.0,79223.0,79262.0
5018928,31500.0,31521.0,31570.0,31623.0,31693.0,31719.0,31751.0,31806.0,31847.0,31886.0,31919.0,31947.0,31978.0,32025.0,32048.0,32072.0,32107.0,32178.0,32212.0,32273.0,32320.0,32374.0,32437.0,32476.0,32538.0,32590.0,32627.0,32705.0,32864.0,33095.0,33289.0,33382.0,33457.0,33505.0,33538.0,33571.0,33667.0,33698.0,33778.0,33837.0,33872.0,33894.0,33923.0,33959.0
5018930,38700.0,38737.0,38826.0,38921.0,39019.0,39056.0,39101.0,39154.0,39205.0,39249.0,39286.0,39317.0,39352.0,39405.0,39431.0,39458.0,39498.0,39606.0,39642.0,39708.0,39759.0,39818.0,39887.0,39929.0,40020.0,40097.0,40152.0,40265.0,40435.0,40682.0,40876.0,41042.0,41126.0,41180.0,41219.0,41258.0,41355.0,41387.0,41468.0,41528.0,41568.0,41593.0,41626.0,41668.0
5018932,46800.0,46822.0,46875.0,46931.0,47033.0,47071.0,47119.0,47176.0,47229.0,47277.0,47317.0,47351.0,47389.0,47447.0,47476.0,47505.0,47547.0,47640.0,47681.0,47754.0,47811.0,47877.0,47954.0,48001.0,48106.0,48194.0,48258.0,48393.0,48608.0,48919.0,49106.0,49171.0,49264.0,49325.0,49374.0,49423.0,49537.0,49574.0,49670.0,49741.0,49790.0,49821.0,49862.0,49912.0
5018934,54900.0,54924.0,54982.0,55044.0,55133.0,55166.0,55207.0,55260.0,55323.0,55364.0,55398.0,55427.0,55460.0,55509.0,55533.0,55558.0,55593.0,55668.0,55707.0,55777.0,55830.0,55891.0,55962.0,56005.0,56123.0,56222.0,56293.0,56410.0,56673.0,57054.0,57289.0,57324.0,57445.0,57524.0,57561.0,57598.0,57707.0,57742.0,57833.0,57901.0,57935.0,57956.0,57984.0,58020.0
5018936,63000.0,63024.0,63082.0,63143.0,63214.0,63241.0,63274.0,63323.0,63366.0,63411.0,63449.0,63481.0,63517.0,63571.0,63598.0,63626.0,63665.0,63736.0,63772.0,63836.0,63886.0,63944.0,64012.0,64053.0,64135.0,64204.0,64253.0,64384.0,64639.0,65010.0,65232.0,65346.0,65452.0,65521.0,65569.0,65616.0,65712.0,65743.0,65824.0,65884.0,65938.0,65972.0,66017.0,66073.0
5018938,70800.0,70840.0,70936.0,71038.0,71129.0,71163.0,71205.0,71260.0,71312.0,71357.0,71395.0,71427.0,71463.0,71518.0,71545.0,71573.0,71613.0,71708.0,71754.0,71838.0,71895.0,71961.0,72038.0,72085.0,72190.0,72278.0,72342.0,72555.0,72867.0,73321.0,73514.0,73651.0,73737.0,73793.0,73840.0,73886.0,73991.0,74025.0,74113.0,74178.0,74219.0,74245.0,74279.0,74321.0
5018940,79200.0,79226.0,79290.0,79358.0,79430.0,79457.0,79490.0,79540.0,79584.0,79621.0,79652.0,79678.0,79707.0,79751.0,79773.0,79796.0,79828.0,79896.0,79931.0,79995.0,80032.0,80075.0,80125.0,80156.0,80218.0,80270.0,80308.0,80411.0,80646.0,80988.0,81204.0,81269.0,81356.0,81413.0,81453.0,81492.0,81566.0,81590.0,81652.0,81697.0,81734.0,81758.0,81789.0,81828.0
5019007,24000.0,24023.0,24079.0,24138.0,24220.0,24251.0,24288.0,24342.0,24394.0,24436.0,24471.0,24501.0,24534.0,24584.0,24609.0,24635.0,24671.0,24747.0,24788.0,24863.0,24918.0,24982.0,25056.0,25101.0,25183.0,25252.0,25303.0,25407.0,25555.0,25770.0,25954.0,25992.0,26076.0,26130.0,26170.0,26209.0,26299.0,26328.0,26403.0,26459.0,26508.0,26539.0,26580.0,26631.0
5019009,32400.0,32434.0,32515.0,32601.0,32705.0,32744.0,32792.0,32858.0,32919.0,32969.0,33011.0,33047.0,33087.0,33148.0,33178.0,33209.0,33254.0,33368.0,33423.0,33522.0,33590.0,33668.0,33759.0,33814.0,33913.0,33996.0,34057.0,34191.0,34431.0,34780.0,34992.0,35060.0,35147.0,35204.0,35244.0,35284.0,35378.0,35408.0,35487.0,35545.0,35595.0,35627.0,35669.0,35722.0
5019011,40800.0,40831.0,40905.0,40983.0,41090.0,41130.0,41180.0,41239.0,41289.0,41335.0,41373.0,41405.0,41441.0,41496.0,41523.0,41551.0,41592.0,41691.0,41739.0,41826.0,41891.0,41966.0,42054.0,42107.0,42208.0,42293.0,42354.0,42475.0,42697.0,43019.0,43244.0,43325.0,43426.0,43492.0,43536.0,43580.0,43690.0,43726.0,43819.0,43887.0,43941.0,43975.0,44020.0,44076.0
5019013,49200.0,49231.0,49305.0,49383.0,49490.0,49530.0,49580.0,49639.0,49689.0,49735.0,49773.0,49805.0,49841.0,49896.0,49923.0,49951.0,49992.0,50091.0,50139.0,50226.0,50291.0,50366.0,50454.0,50507.0,50608.0,50693.0,50754.0,50875.0,51097.0,51419.0,51644.0,51725.0,51826.0,51892.0,51936.0,51980.0,52090.0,52126.0,52219.0,52287.0,52341.0,52375.0,52420.0,52476.0
5019015,57600.0,57630.0,57701.0,57777.0,57889.0,57931.0,57983.0,58038.0,58086.0,58132.0,58170.0,58202.0,58238.0,58293.0,58320.0,58348.0,58389.0,58506.0,58552.0,58636.0,58708.0,58792.0,58889.0,58948.0,59059.0,59152.0,59220.0,59352.0,59584.0,59920.0,60153.0,60293.0,60395.0,60462.0,60510.0,60557.0,60687.0,60729.0,60838.0,60919.0,60980.0,61019.0,61071.0,61135.0
5019017,67200.0,67225.0,67284.0,67347.0,67436.0,67469.0,67510.0,67557.0,67602.0,67641.0,67674.0,67702.0,67734.0,67782.0,67806.0,67830.0,67864.0,67953.0,67994.0,68067.0,68120.0,68182.0,68254.0,68298.0,68383.0,68454.0,68506.0,68607.0,68811.0,69108.0,69308.0,69381.0,69474.0,69534.0,69578.0,69621.0,69720.0,69752.0,69835.0,69896.0,69943.0,69973.0,70013.0,70062.0
5019080,25200.0,25223.0,25279.0,25338.0,25420.0,25451.0,25488.0,25542.0,25594.0,25636.0,25671.0,25701.0,25734.0,25784.0,25809.0,25835.0,25871.0,25947.0,25988.0,26063.0,26118.0,26182.0,26256.0,26301.0,26383.0,26452.0,26503.0,26607.0,26755.0,26970.0,27154.0,27192.0,27276.0,27330.0,27370.0,27409.0,27499.0,27528.0,27603.0,27659.0,27708.0,27739.0,27780.0,27831.0
5019084,42000.0,42031.0,42105.0,42183.0,42290.0,42330.0,42380.0,42439.0,42489.0,42535.0,42573.0,42605.0,42641.0,42696.0,42723.0,42751.0,42792.0,42891.0,42939.0,43026.0,43091.0,43166.0,43254.0,43307.0,43408.0,43493.0,43554.0,43675.0,43897.0,44219.0,44444.0,44525.0,44626.0,44692.0,44736.0,44780.0,44890.0,44926.0,45019.0,45087.0,45141.0,45175.0,45220.0,45276.0
5019086,50400.0,50431.0,50505.0,50583.0,50690.0,50730.0,50780.0,50839.0,50889.0,50935.0,50973.0,51005.0,51041.0,51096.0,51123.0,51151.0,51192.0,51291.0,51339.0,51426.0,51491.0,51566.0,51654.0,51707.0,51808.0,51893.0,51954.0,52075.0,52297.0,52619.0,52844.0,52925.0,53026.0,53092.0,53136.0,53180.0,53290.0,53326.0,53419.0,53487.0,53541.0,53575.0,53620.0,53676.0
5019088,59400.0,59431.0,59506.0,59587.0,59689.0,59727.0,59774.0,59824.0,59868.0,59911.0,59947.0,59977.0,60011.0,60062.0,60087.0,60113.0,60150.0,60271.0,60310.0,60380.0,60446.0,60523.0,60612.0,60667.0,60778.0,60871.0,60939.0,61077.0,61310.0,61649.0,61874.0,61946.0,62056.0,62127.0,62180.0,62233.0,62354.0,62393.0,62494.0,62569.0,62619.0,62650.0,62692.0,62744.0
5019090,68400.0,68425.0,68484.0,68547.0,68636.0,68669.0,68710.0,68757.0,68802.0,68841.0,68874.0,68902.0,68934.0,68982.0,69006.0,69030.0,69064.0,69153.0,69194.0,69267.0,69320.0,69382.0,69454.0,69498.0,69583.0,69654.0,69706.0,69807.0,70011.0,70308.0,70508.0,70581.0,70674.0,70734.0,70778.0,70821.0,70920.0,70952.0,71035.0,71096.0,71143.0,71173.0,71213.0,71262.0
5084262,36600.0,36623.0,36678.0,36736.0,36807.0,36834.0,36867.0,36912.0,36953.0,36995.0,37030.0,37060.0,37093.0,37143.0,37168.0,37194.0,37230.0,37311.0,37352.0,37426.0,37472.0,37525.0,37587.0,37625.0,37703.0,37769.0,37816.0,37911.0,38039.0,38224.0,38416.0,38453.0,38529.0,38579.0,38608.0,38636.0,38702.0,38723.0,38778.0,38819.0,38857.0,38881.0,38913.0,38951.0
5084264,43200.0,43223.0,43279.0,43338.0,43417.0,43446.0,43483.0,43532.0,43577.0,43616.0,43649.0,43677.0,43708.0,43755.0,43778.0,43802.0,43838.0,43920.0,43960.0,44031.0,44081.0,44138.0,44205.0,44245.0,44338.0,44416.0,44473.0,44577.0,44765.0,45038.0,45245.0,45298.0,45386.0,45443.0,45488.0,45532.0,45611.0,45637.0,45704.0,45753.0,45802.0,45833.0,45874.0,45926.0
5084266,50400.0,50423.0,50479.0,50538.0,50617.0,50646.0,50683.0,50732.0,50777.0,50816.0,50849.0,50877.0,50908.0,50955.0,50978.0,51002.0,51038.0,51120.0,51160.0,51231.0,51281.0,51338.0,51405.0,51445.0,51538.0,51616.0,51673.0,51777.0,51965.0,52238.0,52445.0,52498.0,52586.0,52643.0,52688.0,52732.0,52811.0,52837.0,52904.0,52953.0,53002.0,53033.0,53074.0,53126.0
5084268,57600.0,57614.0,57647.0,57683.0,57736.0,57756.0,57781.0,57813.0,57841.0,57879.0,57911.0,57938.0,57969.0,58015.0,58038.0,58061.0,58095.0,58169.0,58209.0,58281.0,58313.0,58350.0,58393.0,58420.0,58485.0,58540.0,58579.0,58705.0,58905.0,59195.0,59412.0,59457.0,59548.0,59607.0,59648.0,59688.0,59765.0,59790.0,59855.0,59903.0,59937.0,59958.0,59986.0,60022.0
5084270,64800.0,64821.0,64873.0,64928.0,65014.0,65046.0,65086.0,65128.0,65162.0,65197.0,65226.0,65251.0,65279.0,65321.0,65342.0,65363.0,65392.0,65458.0,65495.0,65562.0,65624.0,65695.0,65778.0,65828.0,65908.0,65975.0,66024.0,66126.0,66354.0,66685.0,66870.0,66959.0,67063.0,67131.0,67177.0,67223.0,67334.0,67370.0,67463.0,67533.0,67580.0,67610.0,67650.0,67700.0
5084274,79200.0,79221.0,79271.0,79324.0,79394.0,79420.0,79452.0,79495.0,79537.0,79569.0,79596.0,79619.0,79645.0,79684.0,79703.0,79723.0,79750.0,79804.0,79831.0,79879.0,79910.0,79946.0,79988.0,80014.0,80068.0,80114.0,80147.0,80235.0,80461.0,80788.0,80991.0,81042.0,81121.0,81172.0,81209.0,81245.0,81324.0,81350.0,81416.0,81465.0,81502.0,81525.0,81556.0,81594.0
5084361,38400.0,38423.0,38478.0,38536.0,38607.0,38634.0,38667.0,38712.0,38753.0,38795.0,38830.0,38860.0,38893.0,38943.0,38968.0,38994.0,39030.0,39111.0,39152.0,39226.0,39272.0,39325.0,39387.0,39425.0,39503.0,39569.0,39616.0,39711.0,39839.0,40024.0,40216.0,40253.0,40329.0,40379.0,40408.0,40436.0,40502.0,40523.0,40578.0,40619.0,40657.0,40681.0,40713.0,40751.0
5084365,52800.0,52828.0,52895.0,52967.0,53055.0,53088.0,53129.0,53179.0,53222.0,53265.0,53301.0,53331.0,53365.0,53417.0,53443.0,53469.0,53506.0,53578.0,53618.0,53689.0,53754.0,53829.0,53917.0,53970.0,54064.0,54143.0,54201.0,54330.0,54531.0,54823.0,54998.0,55136.0,55224.0,55281.0,55333.0,55385.0,55478.0,55508.0,55586.0,55645.0,55682.0,55705.0,55736.0,55774.0
5084369,67200.0,67231.0,67307.0,67388.0,67471.0,67502.0,67541.0,67588.0,67632.0,67672.0,67705.0,67733.0,67765.0,67813.0,67837.0,67861.0,67896.0,67971.0,68011.0,68084.0,68138.0,68201.0,68274.0,68319.0,68395.0,68459.0,68505.0,68597.0,68801.0,69098.0,69313.0,69478.0,69565.0,69621.0,69665.0,69709.0,69777.0,69799.0,69856.0,69899.0,69940.0,69966.0,70001.0,70044.0
5084371,73800.0,73821.0,73871.0,73924.0,73994.0,74020.0,74052.0,74095.0,74137.0,74169.0,74196.0,74219.0,74245.0,74284.0,74303.0,74323.0,74350.0,74404.0,74431.0,74479.0,74510.0,74546.0,74588.0,74614.0,74668.0,74714.0,74747.0,74835.0,75061.0,75388.0,75591.0,75642.0,75721.0,75772.0,75809.0,75845.0,75924.0,75950.0,76016.0,76065.0,76102.0,76125.0,76156.0,76194.0
5084373,81000.0,81021.0,81071.0,81124.0,81194.0,81220.0,81252.0,81295.0,81337.0,81369.0,81396.0,81419.0,81445.0,81484.0,81503.0,81523.0,81550.0,81604.0,81631.0,81679.0,81710.0,81746.0,81788.0,81814.0,81868.0,81914.0,81947.0,82035.0,82261.0,82588.0,82791.0,82842.0,82921.0,82972.0,83009.0,83045.0,83124.0,83150.0,83216.0,83265.0,83302.0,83325.0,83356.0,83394.0
5084775,25800.0,25822.0,25876.0,25933.0,26011.0,26040.0,26077.0,26129.0,26179.0,26219.0,26253.0,26281.0,26313.0,26361.0,26385.0,26410.0,26445.0,26518.0,26558.0,26630.0,26683.0,26744.0,26815.0,26859.0,26938.0,27005.0,27053.0,27153.0,27295.0,27502.0,27679.0,27716.0,27797.0,27849.0,27887.0,27925.0,28011.0,28039.0,28111.0,28165.0,28212.0,28242.0,28281.0,28330.0
5084777,34200.0,34224.0,34283.0,34346.0,34445.0,34482.0,34528.0,34586.0,34637.0,34681.0,34718.0,34749.0,34784.0,34837.0,34863.0,34890.0,34926.0,35005.0,35058.0,35154.0,35215.0,35286.0,35368.0,35418.0,35531.0,35626.0,35695.0,35851.0,36057.0,36357.0,36566.0,36649.0,36736.0,36793.0,36831.0,36868.0,36960.0,36990.0,37067.0,37123.0,37164.0,37190.0,37225.0,37269.0
5084779,42600.0,42629.0,42700.0,42776.0,42879.0,42917.0,42965.0,43022.0,43070.0,43114.0,43151.0,43182.0,43217.0,43270.0,43296.0,43323.0,43361.0,43456.0,43502.0,43586.0,43648.0,43720.0,43804.0,43856.0,43953.0,44035.0,44094.0,44210.0,44423.0,44733.0,44949.0,45027.0,45125.0,45188.0,45231.0,45273.0,45379.0,45413.0,45502.0,45568.0,45620.0,45653.0,45696.0,45750.0
5084781,51000.0,51029.0,51100.0,51176.0,51279.0,51317.0,51365.0,51422.0,51470.0,51514.0,51551.0,51582.0,51617.0,51670.0,51696.0,51723.0,51761.0,51856.0,51902.0,51986.0,52048.0,52120.0,52204.0,52256.0,52353.0,52435.0,52494.0,52610.0,52823.0,53133.0,53349.0,53427.0,53525.0,53588.0,53631.0,53673.0,53779.0,53813.0,53902.0,53968.0,54020.0,54053.0,54096.0,54150.0
5084783,60000.0,60030.0,60102.0,60180.0,60278.0,60315.0,60360.0,60408.0,60450.0,60491.0,60525.0,60554.0,60587.0,60636.0,60660.0,60685.0,60721.0,60837.0,60874.0,60942.0,61006.0,61080.0,61166.0,61218.0,61325.0,61415.0,61480.0,61613.0,61837.0,62163.0,62379.0,62448.0,62553.0,62622.0,62673.0,62724.0,62840.0,62878.0,62975.0,63047.0,63095.0,63125.0,63165.0,63215.0
5084785,69300.0,69324.0,69381.0,69441.0,69527.0,69559.0,69598.0,69643.0,69686.0,69724.0,69756.0,69783.0,69813.0,69859.0,69882.0,69905.0,69938.0,70024.0,70063.0,70134.0,70185.0,70245.0,70314.0,70356.0,70438.0,70507.0,70556.0,70653.0,70850.0,71135.0,71327.0,71397.0,71486.0,71544.0,71586.0,71628.0,71723.0,71754.0,71834.0,71892.0,71937.0,71966.0,72004.0,72052.0
5084787,76800.0,76819.0,76865.0,76915.0,76980.0,77004.0,77034.0,77076.0,77111.0,77143.0,77170.0,77193.0,77219.0,77258.0,77277.0,77297.0,77325.0,77378.0,77410.0,77467.0,77504.0,77547.0,77597.0,77628.0,77690.0,77742.0,77779.0,77865.0,78071.0,78370.0,78547.0,78600.0,78691.0,78750.0,78789.0,78827.0,78904.0,78929.0,78993.0,79040.0,79076.0,79099.0,79130.0,79168.0
5084894,25200.0,25222.0,25276.0,25333.0,25411.0,25440.0,25477.0,25529.0,25579.0,25619.0,25653.0,25681.0,25713.0,25761.0,25785.0,25810.0,25845.0,25918.0,25958.0,26030.0,26083.0,26144.0,26215.0,26259.0,26338.0,26405.0,26453.0,26553.0,26695.0,26902.0,27079.0,27116.0,27197.0,27249.0,27287.0,27325.0,27411.0,27439.0,27511.0,27565.0,27612.0,27642.0,27681.0,27730.0
5084896,33600.0,33624.0,33683.0,33746.0,33845.0,33882.0,33928.0,33986.0,34037.0,34081.0,34118.0,34149.0,34184.0,34237.0,34263.0,34290.0,34326.0,34405.0,34458.0,34554.0,34615.0,34686.0,34768.0,34818.0,34931.0,35026.0,35095.0,35251.0,35457.0,35757.0,35966.0,36049.0,36136.0,36193.0,36231.0,36268.0,36360.0,36390.0,36467.0,36523.0,36564.0,36590.0,36625.0,36669.0
5084898,42000.0,42029.0,42100.0,42176.0,42279.0,42317.0,42365.0,42422.0,42470.0,42514.0,42551.0,42582.0,42617.0,42670.0,42696.0,42723.0,42761.0,42856.0,42902.0,42986.0,43048.0,43120.0,43204.0,43256.0,43353.0,43435.0,43494.0,43610.0,43823.0,44133.0,44349.0,44427.0,44525.0,44588.0,44631.0,44673.0,44779.0,44813.0,44902.0,44968.0,45020.0,45053.0,45096.0,45150.0
5084900,50400.0,50429.0,50500.0,50576.0,50679.0,50717.0,50765.0,50822.0,50870.0,50914.0,50951.0,50982.0,51017.0,51070.0,51096.0,51123.0,51161.0,51256.0,51302.0,51386.0,51448.0,51520.0,51604.0,51656.0,51753.0,51835.0,51894.0,52010.0,52223.0,52533.0,52749.0,52827.0,52925.0,52988.0,53031.0,53073.0,53179.0,53213.0,53302.0,53368.0,53420.0,53453.0,53496.0,53550.0
5084902,59400.0,59430.0,59502.0,59580.0,59678.0,59715.0,59760.0,59808.0,59850.0,59891.0,59925.0,59954.0,59987.0,60036.0,60060.0,60085.0,60121.0,60237.0,60274.0,60342.0,60406.0,60480.0,60566.0,60618.0,60725.0,60815.0,60880.0,61013.0,61237.0,61563.0,61779.0,61848.0,61953.0,62022.0,62073.0,62124.0,62240.0,62278.0,62375.0,62447.0,62495.0,62525.0,62565.0,62615.0
5084904,68400.0,68424.0,68481.0,68541.0,68627.0,68659.0,68698.0,68743.0,68786.0,68824.0,68856.0,68883.0,68913.0,68959.0,68982.0,69005.0,69038.0,69124.0,69163.0,69234.0,69285.0,69345.0,69414.0,69456.0,69538.0,69607.0,69656.0,69753.0,69950.0,70235.0,70427.0,70497.0,70586.0,70644.0,70686.0,70728.0,70823.0,70854.0,70934.0,70992.0,71037.0,71066.0,71104.0,71152.0
5085705,29100.0,29122.0,29174.0,29230.0,29319.0,29352.0,29394.0,29451.0,29506.0,29553.0,29593.0,29626.0,29664.0,29721.0,29749.0,29778.0,29819.0,29962.0,30015.0,30112.0,30176.0,30250.0,30336.0,30388.0,30496.0,30587.0,30653.0,30775.0,30950.0,31203.0,31391.0,31447.0,31536.0,31594.0,31636.0,31677.0,31781.0,31815.0,31902.0,31966.0,32028.0,32067.0,32119.0,32185.0
5085707,38100.0,38124.0,38183.0,38246.0,38345.0,38382.0,38428.0,38486.0,38537.0,38581.0,38618.0,38649.0,38684.0,38737.0,38763.0,38790.0,38826.0,38905.0,38958.0,39054.0,39115.0,39186.0,39268.0,39318.0,39431.0,39526.0,39595.0,39751.0,39957.0,40257.0,40466.0,40549.0,40636.0,40693.0,40731.0,40768.0,40860.0,40890.0,40967.0,41023.0,41064.0,41090.0,41125.0,41169.0
5085709,46800.0,46829.0,46900.0,46976.0,47079.0,47117.0,47165.0,47222.0,47270.0,47314.0,47351.0,47382.0,47417.0,47470.0,47496.0,47523.0,47561.0,47656.0,47702.0,47786.0,47848.0,47920.0,48004.0,48056.0,48153.0,48235.0,48294.0,48410.0,48623.0,48933.0,49149.0,49227.0,49325.0,49388.0,49431.0,49473.0,49579.0,49613.0,49702.0,49768.0,49820.0,49853.0,49896.0,49950.0
5085711,55200.0,55228.0,55296.0,55370.0,55478.0,55518.0,55568.0,55621.0,55667.0,55711.0,55748.0,55779.0,55814.0,55867.0,55893.0,55920.0,55958.0,56071.0,56116.0,56196.0,56265.0,56345.0,56438.0,56496.0,56603.0,56693.0,56758.0,56885.0,57108.0,57431.0,57655.0,57790.0,57889.0,57953.0,57999.0,58044.0,58169.0,58210.0,58315.0,58392.0,58451.0,58488.0,58538.0,58600.0
5085713,65100.0,65124.0,65182.0,65243.0,65327.0,65358.0,65397.0,65438.0,65476.0,65513.0,65544.0,65570.0,65599.0,65643.0,65665.0,65688.0,65720.0,65839.0,65875.0,65940.0,65991.0,66050.0,66119.0,66161.0,66256.0,66336.0,66394.0,66506.0,66745.0,67091.0,67291.0,67355.0,67454.0,67518.0,67562.0,67605.0,67709.0,67743.0,67830.0,67893.0,67948.0,67982.0,68028.0,68085.0
5086518,60600.0,60630.0,60702.0,60780.0,60878.0,60915.0,60960.0,61008.0,61050.0,61091.0,61125.0,61154.0,61187.0,61236.0,61260.0,61285.0,61321.0,61437.0,61474.0,61542.0,61606.0,61680.0,61766.0,61818.0,61925.0,62015.0,62080.0,62213.0,62437.0,62763.0,62979.0,63048.0,63153.0,63222.0,63273.0,63324.0,63440.0,63478.0,63575.0,63647.0,63695.0,63725.0,63765.0,63815.0
5086520,70200.0,70224.0,70281.0,70341.0,70427.0,70459.0,70498.0,70543.0,70586.0,70624.0,70656.0,70683.0,70713.0,70759.0,70782.0,70805.0,70838.0,70924.0,70963.0,71034.0,71085.0,71145.0,71214.0,71256.0,71338.0,71407.0,71456.0,71553.0,71750.0,72035.0,72227.0,72297.0,72386.0,72444.0,72486.0,72528.0,72623.0,72654.0,72734.0,72792.0,72837.0,72866.0,72904.0,72952.0
5086522,78000.0,78019.0,78065.0,78115.0,78180.0,78204.0,78234.0,78276.0,78311.0,78343.0,78370.0,78393.0,78419.0,78458.0,78477.0,78497.0,78525.0,78578.0,78610.0,78667.0,78704.0,78747.0,78797.0,78828.0,78890.0,78942.0,78979.0,79065.0,79271.0,79570.0,79747.0,79800.0,79891.0,79950.0,79989.0,80027.0,80104.0,80129.0,80193.0,80240.0,80276.0,80299.0,80330.0,80368.0
5088943,26400.0,26422.0,26474.0,26530.0,26619.0,26652.0,26694.0,26751.0,26806.0,26853.0,26893.0,26926.0,26964.0,27021.0,27049.0,27078.0,27119.0,27262.0,27315.0,27412.0,27476.0,27550.0,27636.0,27688.0,27796.0,27887.0,27953.0,28075.0,28250.0,28503.0,28691.0,28747.0,28836.0,28894.0,28936.0,28977.0,29081.0,29115.0,29202.0,29266.0,29328.0,29367.0,29419.0,29485.0
5088945,34800.0,34824.0,34883.0,34946.0,35045.0,35082.0,35128.0,35186.0,35237.0,35281.0,35318.0,35349.0,35384.0,35437.0,35463.0,35490.0,35526.0,35605.0,35658.0,35754.0,35815.0,35886.0,35968.0,36018.0,36131.0,36226.0,36295.0,36451.0,36657.0,36957.0,37166.0,37249.0,37336.0,37393.0,37431.0,37468.0,37560.0,37590.0,37667.0,37723.0,37764.0,37790.0,37825.0,37869.0
5088947,43200.0,43229.0,43300.0,43376.0,43479.0,43517.0,43565.0,43622.0,43670.0,43714.0,43751.0,43782.0,43817.0,43870.0,43896.0,43923.0,43961.0,44056.0,44102.0,44186.0,44248.0,44320.0,44404.0,44456.0,44553.0,44635.0,44694.0,44810.0,45023.0,45333.0,45549.0,45627.0,45725.0,45788.0,45831.0,45873.0,45979.0,46013.0,46102.0,46168.0,46220.0,46253.0,46296.0,46350.0
5088949,51900.0,51931.0,52007.0,52088.0,52195.0,52235.0,52284.0,52341.0,52391.0,52437.0,52476.0,52509.0,52546.0,52602.0,52630.0,52658.0,52697.0,52802.0,52851.0,52940.0,52999.0,53067.0,53146.0,53195.0,53292.0,53374.0,53433.0,53538.0,53737.0,54026.0,54239.0,54350.0,54439.0,54497.0,54536.0,54574.0,54681.0,54716.0,54806.0,54871.0,54935.0,54975.0,55029.0,55096.0
5088951,61200.0,61230.0,61302.0,61380.0,61478.0,61515.0,61560.0,61608.0,61650.0,61691.0,61725.0,61754.0,61787.0,61836.0,61860.0,61885.0,61921.0,62037.0,62074.0,62142.0,62206.0,62280.0,62366.0,62418.0,62525.0,62615.0,62680.0,62813.0,63037.0,63363.0,63579.0,63648.0,63753.0,63822.0,63873.0,63924.0,64040.0,64078.0,64175.0,64247.0,64295.0,64325.0,64365.0,64415.0
5089052,44400.0,44423.0,44479.0,44538.0,44617.0,44646.0,44683.0,44732.0,44777.0,44816.0,44849.0,44877.0,44908.0,44955.0,44978.0,45002.0,45038.0,45120.0,45160.0,45231.0,45281.0,45338.0,45405.0,45445.0,45538.0,45616.0,45673.0,45777.0,45965.0,46238.0,46445.0,46498.0,46586.0,46643.0,46688.0,46732.0,46811.0,46837.0,46904.0,46953.0,47002.0,47033.0,47074.0,47126.0
5089054,51600.0,51623.0,51679.0,51738.0,51817.0,51846.0,51883.0,51932.0,51977.0,52016.0,52049.0,52077.0,52108.0,52155.0,52178.0,52202.0,52238.0,52320.0,52360.0,52431.0,52481.0,52538.0,52605.0,52645.0,52738.0,52816.0,52873.0,52977.0,53165.0,53438.0,53645.0,53698.0,53786.0,53843.0,53888.0,53932.0,54011.0,54037.0,54104.0,54153.0,54202.0,54233.0,54274.0,54326.0
5089056,58800.0,58814.0,58847.0,58883.0,58936.0,58956.0,58981.0,59013.0,59041.0,59079.0,59111.0,59138.0,59169.0,59215.0,59238.0,59261.0,59295.0,59369.0,59409.0,59481.0,59513.0,59550.0,59593.0,59620.0,59685.0,59740.0,59779.0,59905.0,60105.0,60395.0,60612.0,60657.0,60748.0,60807.0,60848.0,60888.0,60965.0,60990.0,61055.0,61103.0,61137.0,61158.0,61186.0,61222.0
