tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P
5102300,63300.0,63438.0,63474.0,63592.0,63682.0,63732.0,63793.0,63827.0,63876.0,63905.0,63938.0,64039.0,64138.0,64172.0,64226.0,64253.0,64335.0,64375.0,64451.0,64498.0,64530.0,64572.0,64625.0,64686.0,64751.0,64799.0,64837.0,64976.0,65111.0,65147.0,65190.0,65218.0,65239.0,65266.0,65316.0,65383.0,65417.0,65494.0,65566.0,65750.0,65805.0,65874.0,65912.0,65946.0,66161.0,66171.0
5102302,71100.0,71183.0,71207.0,71286.0,71347.0,71387.0,71435.0,71463.0,71502.0,71526.0,71545.0,71603.0,71659.0,71686.0,71729.0,71750.0,71817.0,71849.0,71906.0,71943.0,71968.0,72000.0,72042.0,72090.0,72144.0,72184.0,72215.0,72332.0,72441.0,72470.0,72509.0,72534.0,72553.0,72572.0,72608.0,72656.0,72680.0,72735.0,72786.0,72916.0,72955.0,73003.0,73037.0,73061.0,73254.0,73263.0
5103386,36600.0,36708.0,36730.0,36802.0,36858.0,36897.0,36944.0,36971.0,37010.0,37033.0,37049.0,37097.0,37144.0,37169.0,37208.0,37228.0,37293.0,37324.0,37392.0,37425.0,37447.0,37477.0,37518.0,37564.0,37626.0,37672.0,37708.0,37840.0,37977.0,38014.0,38049.0,38072.0,38090.0,38109.0,38145.0,38193.0,38217.0,38272.0,38323.0,38452.0,38497.0,38554.0,38592.0,38627.0,38836.0,38846.0
5103388,43200.0,43307.0,43333.0,43418.0,43483.0,43530.0,43588.0,43616.0,43656.0,43681.0,43701.0,43761.0,43819.0,43851.0,43901.0,43926.0,44006.0,44044.0,44129.0,44173.0,44202.0,44241.0,44297.0,44362.0,44433.0,44486.0,44527.0,44681.0,44822.0,44860.0,44902.0,44930.0,44951.0,44976.0,45022.0,45085.0,45116.0,45188.0,45255.0,45425.0,45478.0,45545.0,45586.0,45622.0,45848.0,45859.0
5103394,65700.0,65838.0,65874.0,65992.0,66082.0,66132.0,66193.0,66227.0,66276.0,66305.0,66338.0,66439.0,66538.0,66572.0,66626.0,66653.0,66735.0,66775.0,66851.0,66898.0,66930.0,66972.0,67025.0,67086.0,67151.0,67199.0,67237.0,67376.0,67511.0,67547.0,67590.0,67618.0,67639.0,67666.0,67716.0,67783.0,67817.0,67894.0,67966.0,68150.0,68205.0,68274.0,68312.0,68346.0,68561.0,68571.0
5103396,73800.0,73883.0,73907.0,73986.0,74047.0,74087.0,74135.0,74163.0,74202.0,74226.0,74245.0,74303.0,74359.0,74386.0,74429.0,74450.0,74517.0,74549.0,74606.0,74643.0,74668.0,74700.0,74742.0,74790.0,74844.0,74884.0,74915.0,75032.0,75141.0,75170.0,75209.0,75234.0,75253.0,75272.0,75308.0,75356.0,75380.0,75435.0,75486.0,75616.0,75655.0,75703.0,75737.0,75761.0,75954.0,75963.0
5103994,34200.0,34440.0,34465.0,34548.0,34611.0,34652.0,34703.0,34726.0,34759.0,34779.0,34794.0,34841.0,34887.0,34912.0,34951.0,34971.0,35033.0,35063.0,35126.0,35159.0,35181.0,35210.0,35250.0,35295.0,35357.0,35403.0,35439.0,35572.0,35714.0,35752.0,35785.0,35807.0,35823.0,35844.0,35883.0,35935.0,35961.0,36021.0,36077.0,36217.0,36273.0,36343.0,36383.0,36413.0,36626.0,36636.0
5103996,41700.0,41808.0,41830.0,41902.0,41958.0,41997.0,42044.0,42071.0,42110.0,42133.0,42149.0,42197.0,42244.0,42269.0,42308.0,42328.0,42393.0,42424.0,42492.0,42525.0,42547.0,42577.0,42618.0,42664.0,42726.0,42772.0,42808.0,42940.0,43077.0,43114.0,43149.0,43172.0,43190.0,43209.0,43245.0,43293.0,43317.0,43372.0,43423.0,43552.0,43597.0,43654.0,43692.0,43727.0,43936.0,43946.0
5103998,48600.0,48707.0,48733.0,48818.0,48883.0,48930.0,48988.0,49016.0,49056.0,49081.0,49101.0,49161.0,49219.0,49251.0,49301.0,49326.0,49406.0,49444.0,49529.0,49573.0,49602.0,49641.0,49697.0,49762.0,49833.0,49886.0,49927.0,50081.0,50222.0,50260.0,50302.0,50330.0,50351.0,50376.0,50422.0,50485.0,50516.0,50588.0,50655.0,50825.0,50878.0,50945.0,50986.0,51022.0,51248.0,51259.0
5107023,36000.0,36108.0,36130.0,36202.0,36258.0,36297.0,36344.0,36371.0,36410.0,36433.0,36449.0,36497.0,36544.0,36569.0,36608.0,36628.0,36693.0,36724.0,36792.0,36825.0,36847.0,36877.0,36918.0,36964.0,37026.0,37072.0,37108.0,37240.0,37377.0,37414.0,37449.0,37472.0,37490.0,37509.0,37545.0,37593.0,37617.0,37672.0,37723.0,37852.0,37897.0,37954.0,37992.0,38027.0,38236.0,38246.0
5107025,64800.0,64938.0,64974.0,65092.0,65182.0,65232.0,65293.0,65327.0,65376.0,65405.0,65438.0,65539.0,65638.0,65672.0,65726.0,65753.0,65835.0,65875.0,65951.0,65998.0,66030.0,66072.0,66125.0,66186.0,66251.0,66299.0,66337.0,66476.0,66611.0,66647.0,66690.0,66718.0,66739.0,66766.0,66816.0,66883.0,66917.0,66994.0,67066.0,67250.0,67305.0,67374.0,67412.0,67446.0,67661.0,67671.0
5107027,72000.0,72083.0,72107.0,72186.0,72247.0,72287.0,72335.0,72363.0,72402.0,72426.0,72445.0,72503.0,72559.0,72586.0,72629.0,72650.0,72717.0,72749.0,72806.0,72843.0,72868.0,72900.0,72942.0,72990.0,73044.0,73084.0,73115.0,73232.0,73341.0,73370.0,73409.0,73434.0,73453.0,73472.0,73508.0,73556.0,73580.0,73635.0,73686.0,73816.0,73855.0,73903.0,73937.0,73961.0,74154.0,74163.0
5107029,78600.0,78677.0,78698.0,78767.0,78820.0,78858.0,78904.0,78930.0,78967.0,78989.0,79004.0,79050.0,79095.0,79118.0,79155.0,79174.0,79237.0,79267.0,79329.0,79362.0,79384.0,79412.0,79455.0,79505.0,79558.0,79597.0,79628.0,79741.0,79837.0,79863.0,79904.0,79931.0,79951.0,79969.0,80002.0,80046.0,80068.0,80118.0,80165.0,80283.0,80316.0,80357.0,80392.0,80416.0,80610.0,80619.0
5107048,32400.0,32640.0,32665.0,32748.0,32811.0,32852.0,32903.0,32926.0,32959.0,32979.0,32994.0,33041.0,33087.0,33112.0,33151.0,33171.0,33233.0,33263.0,33326.0,33359.0,33381.0,33410.0,33450.0,33495.0,33557.0,33603.0,33639.0,33772.0,33914.0,33952.0,33985.0,34007.0,34023.0,34044.0,34083.0,34135.0,34161.0,34221.0,34277.0,34417.0,34473.0,34543.0,34583.0,34613.0,34826.0,34836.0
5107050,39900.0,40008.0,40030.0,40102.0,40158.0,40197.0,40244.0,40271.0,40310.0,40333.0,40349.0,40397.0,40444.0,40469.0,40508.0,40528.0,40593.0,40624.0,40692.0,40725.0,40747.0,40777.0,40818.0,40864.0,40926.0,40972.0,41008.0,41140.0,41277.0,41314.0,41349.0,41372.0,41390.0,41409.0,41445.0,41493.0,41517.0,41572.0,41623.0,41752.0,41797.0,41854.0,41892.0,41927.0,42136.0,42146.0
5107054,69600.0,69683.0,69707.0,69786.0,69847.0,69887.0,69935.0,69963.0,70002.0,70026.0,70045.0,70103.0,70159.0,70186.0,70229.0,70250.0,70317.0,70349.0,70406.0,70443.0,70468.0,70500.0,70542.0,70590.0,70644.0,70684.0,70715.0,70832.0,70941.0,70970.0,71009.0,71034.0,71053.0,71072.0,71108.0,71156.0,71180.0,71235.0,71286.0,71416.0,71455.0,71503.0,71537.0,71561.0,71754.0,71763.0
5107056,77400.0,77477.0,77498.0,77567.0,77620.0,77658.0,77704.0,77730.0,77767.0,77789.0,77804.0,77850.0,77895.0,77918.0,77955.0,77974.0,78037.0,78067.0,78129.0,78162.0,78184.0,78212.0,78255.0,78305.0,78358.0,78397.0,78428.0,78541.0,78637.0,78663.0,78704.0,78731.0,78751.0,78769.0,78802.0,78846.0,78868.0,78918.0,78965.0,79083.0,79116.0,79157.0,79192.0,79216.0,79410.0,79419.0
5113917,35100.0,35208.0,35230.0,35302.0,35358.0,35397.0,35444.0,35471.0,35510.0,35533.0,35549.0,35597.0,35644.0,35669.0,35708.0,35728.0,35793.0,35824.0,35892.0,35925.0,35947.0,35977.0,36018.0,36064.0,36126.0,36172.0,36208.0,36340.0,36477.0,36514.0,36549.0,36572.0,36590.0,36609.0,36645.0,36693.0,36717.0,36772.0,36823.0,36952.0,36997.0,37054.0,37092.0,37127.0,37336.0,37346.0
5113919,49800.0,49907.0,49933.0,50018.0,50083.0,50130.0,50188.0,50216.0,50256.0,50281.0,50301.0,50361.0,50419.0,50451.0,50501.0,50526.0,50606.0,50644.0,50729.0,50773.0,50802.0,50841.0,50897.0,50962.0,51033.0,51086.0,51127.0,51281.0,51422.0,51460.0,51502.0,51530.0,51551.0,51576.0,51622.0,51685.0,51716.0,51788.0,51855.0,52025.0,52078.0,52145.0,52186.0,52222.0,52448.0,52459.0
5113921,57000.0,57138.0,57174.0,57292.0,57382.0,57432.0,57493.0,57527.0,57576.0,57605.0,57638.0,57739.0,57838.0,57872.0,57926.0,57953.0,58035.0,58075.0,58151.0,58198.0,58230.0,58272.0,58325.0,58386.0,58451.0,58499.0,58537.0,58676.0,58811.0,58847.0,58890.0,58918.0,58939.0,58966.0,59016.0,59083.0,59117.0,59194.0,59266.0,59450.0,59505.0,59574.0,59612.0,59646.0,59861.0,59871.0
5113923,63900.0,64038.0,64074.0,64192.0,64282.0,64332.0,64393.0,64427.0,64476.0,64505.0,64538.0,64639.0,64738.0,64772.0,64826.0,64853.0,64935.0,64975.0,65051.0,65098.0,65130.0,65172.0,65225.0,65286.0,65351.0,65399.0,65437.0,65576.0,65711.0,65747.0,65790.0,65818.0,65839.0,65866.0,65916.0,65983.0,66017.0,66094.0,66166.0,66350.0,66405.0,66474.0,66512.0,66546.0,66761.0,66771.0
5117060,37800.0,37908.0,37930.0,38002.0,38058.0,38097.0,38144.0,38171.0,38210.0,38233.0,38249.0,38297.0,38344.0,38369.0,38408.0,38428.0,38493.0,38524.0,38592.0,38625.0,38647.0,38677.0,38718.0,38764.0,38826.0,38872.0,38908.0,39040.0,39177.0,39214.0,39249.0,39272.0,39290.0,39309.0,39345.0,39393.0,39417.0,39472.0,39523.0,39652.0,39697.0,39754.0,39792.0,39827.0,40036.0,40046.0
5117062,44700.0,44807.0,44833.0,44918.0,44983.0,45030.0,45088.0,45116.0,45156.0,45181.0,45201.0,45261.0,45319.0,45351.0,45401.0,45426.0,45506.0,45544.0,45629.0,45673.0,45702.0,45741.0,45797.0,45862.0,45933.0,45986.0,46027.0,46181.0,46322.0,46360.0,46402.0,46430.0,46451.0,46476.0,46522.0,46585.0,46616.0,46688.0,46755.0,46925.0,46978.0,47045.0,47086.0,47122.0,47348.0,47359.0
5117068,66900.0,66983.0,67007.0,67086.0,67147.0,67187.0,67235.0,67263.0,67302.0,67326.0,67345.0,67403.0,67459.0,67486.0,67529.0,67550.0,67617.0,67649.0,67706.0,67743.0,67768.0,67800.0,67842.0,67890.0,67944.0,67984.0,68015.0,68132.0,68241.0,68270.0,68309.0,68334.0,68353.0,68372.0,68408.0,68456.0,68480.0,68535.0,68586.0,68716.0,68755.0,68803.0,68837.0,68861.0,69054.0,69063.0
