tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P
5098056,27600.0,27652.0,27701.0,27745.0,27777.0,27806.0,27881.0,27917.0,27984.0,28100.0,28139.0,28200.0,28245.0,28278.0,28306.0,28322.0,28869.0,28910.0,28980.0,29039.0,29060.0,29098.0,29125.0,29167.0,29207.0,29235.0,29270.0,29323.0,29403.0,29440.0,29495.0,29564.0,29702.0,29750.0,29843.0,29949.0,30110.0,30220.0,30444.0,30494.0,30720.0,30810.0,30911.0,30973.0,31049.0,31101.0,31153.0,31217.0,31288.0,31390.0,31440.0
5098135,79800.0,79828.0,79855.0,79894.0,79932.0,79954.0,80013.0,80035.0,80107.0,80180.0,80204.0,80242.0,80271.0,80297.0,80318.0,80331.0,80750.0,80780.0,80832.0,80893.0,80912.0,80947.0,80972.0,81010.0,81046.0,81071.0,81096.0,81134.0,81217.0,81240.0,81280.0,81329.0,81403.0,81437.0,81503.0,81578.0,81645.0,81690.0,81783.0,81804.0,81922.0,81992.0,82071.0,82111.0,82159.0,82182.0,82204.0,82232.0,82256.0,82291.0,82308.0
5099504,36300.0,36363.0,36421.0,36462.0,36493.0,36517.0,36582.0,36623.0,36684.0,36792.0,36828.0,36885.0,36927.0,36955.0,36978.0,36992.0,37451.0,37485.0,37541.0,37570.0,37590.0,37626.0,37641.0,37665.0,37706.0,37734.0,37751.0,37778.0,37880.0,37894.0,37916.0,37944.0,37995.0,38023.0,38077.0,38140.0,38206.0,38251.0,38343.0,38365.0,38498.0,38572.0,38655.0,38689.0,38731.0,38766.0,38801.0,38845.0,38882.0,38936.0,38962.0
5099506,43500.0,43583.0,43661.0,43703.0,43734.0,43756.0,43813.0,43850.0,43896.0,43992.0,44024.0,44075.0,44112.0,44141.0,44165.0,44179.0,44657.0,44693.0,44755.0,44791.0,44810.0,44843.0,44867.0,44905.0,44926.0,44940.0,44969.0,45013.0,45127.0,45159.0,45221.0,45299.0,45375.0,45414.0,45489.0,45575.0,45635.0,45676.0,45759.0,45777.0,45974.0,46031.0,46094.0,46133.0,46180.0,46203.0,46226.0,46254.0,46286.0,46333.0,46356.0
5099508,50700.0,50754.0,50805.0,50843.0,50871.0,50893.0,50951.0,50965.0,51007.0,51080.0,51105.0,51144.0,51172.0,51205.0,51232.0,51248.0,51789.0,51830.0,51885.0,51955.0,51971.0,51999.0,52024.0,52063.0,52092.0,52112.0,52135.0,52171.0,52279.0,52302.0,52343.0,52395.0,52491.0,52524.0,52587.0,52659.0,52755.0,52820.0,52953.0,52983.0,53129.0,53219.0,53320.0,53385.0,53464.0,53491.0,53518.0,53551.0,53583.0,53629.0,53652.0
5100084,25800.0,25852.0,25901.0,25945.0,25977.0,26006.0,26081.0,26117.0,26184.0,26300.0,26339.0,26400.0,26445.0,26478.0,26506.0,26522.0,27069.0,27110.0,27180.0,27239.0,27260.0,27298.0,27325.0,27367.0,27407.0,27435.0,27470.0,27523.0,27603.0,27640.0,27695.0,27764.0,27902.0,27950.0,28043.0,28149.0,28310.0,28420.0,28644.0,28694.0,28920.0,29010.0,29111.0,29173.0,29249.0,29301.0,29353.0,29417.0,29488.0,29590.0,29640.0
5104114,28200.0,28252.0,28301.0,28345.0,28377.0,28406.0,28481.0,28517.0,28584.0,28700.0,28739.0,28800.0,28845.0,28878.0,28906.0,28922.0,29469.0,29510.0,29580.0,29639.0,29660.0,29698.0,29725.0,29767.0,29807.0,29835.0,29870.0,29923.0,30003.0,30040.0,30095.0,30164.0,30302.0,30350.0,30443.0,30549.0,30710.0,30820.0,31044.0,31094.0,31320.0,31410.0,31511.0,31573.0,31649.0,31701.0,31753.0,31817.0,31888.0,31990.0,32040.0
5105088,48000.0,48055.0,48107.0,48151.0,48186.0,48212.0,48279.0,48316.0,48372.0,48481.0,48518.0,48576.0,48618.0,48649.0,48675.0,48690.0,49194.0,49231.0,49286.0,49331.0,49351.0,49387.0,49412.0,49450.0,49483.0,49505.0,49542.0,49598.0,49700.0,49725.0,49775.0,49838.0,49947.0,49981.0,50047.0,50123.0,50249.0,50335.0,50511.0,50552.0,50747.0,50839.0,50941.0,50998.0,51066.0,51114.0,51162.0,51222.0,51283.0,51371.0,51415.0
5105090,58800.0,58848.0,58893.0,58933.0,58965.0,59007.0,59119.0,59156.0,59242.0,59345.0,59379.0,59433.0,59474.0,59506.0,59532.0,59547.0,60064.0,60102.0,60161.0,60214.0,60235.0,60272.0,60302.0,60347.0,60381.0,60404.0,60438.0,60490.0,60598.0,60625.0,60668.0,60722.0,60811.0,60845.0,60910.0,60984.0,61123.0,61218.0,61411.0,61454.0,61678.0,61755.0,61841.0,61890.0,61949.0,61988.0,62027.0,62074.0,62124.0,62196.0,62231.0
5107078,55200.0,55248.0,55293.0,55333.0,55365.0,55407.0,55519.0,55556.0,55642.0,55745.0,55779.0,55833.0,55874.0,55906.0,55932.0,55947.0,56464.0,56502.0,56561.0,56614.0,56635.0,56672.0,56702.0,56747.0,56781.0,56804.0,56838.0,56890.0,56998.0,57025.0,57068.0,57122.0,57211.0,57245.0,57310.0,57384.0,57523.0,57618.0,57811.0,57854.0,58078.0,58155.0,58241.0,58290.0,58349.0,58388.0,58427.0,58474.0,58524.0,58596.0,58631.0
5107080,66000.0,66048.0,66093.0,66133.0,66165.0,66207.0,66319.0,66356.0,66442.0,66545.0,66579.0,66633.0,66674.0,66706.0,66732.0,66747.0,67264.0,67302.0,67361.0,67414.0,67435.0,67472.0,67502.0,67547.0,67581.0,67604.0,67638.0,67690.0,67798.0,67825.0,67868.0,67922.0,68011.0,68045.0,68110.0,68184.0,68323.0,68418.0,68611.0,68654.0,68878.0,68955.0,69041.0,69090.0,69149.0,69188.0,69227.0,69274.0,69324.0,69396.0,69431.0
5107461,26400.0,26452.0,26501.0,26545.0,26577.0,26606.0,26681.0,26717.0,26784.0,26900.0,26939.0,27000.0,27045.0,27078.0,27106.0,27122.0,27669.0,27710.0,27780.0,27839.0,27860.0,27898.0,27925.0,27967.0,28007.0,28035.0,28070.0,28123.0,28203.0,28240.0,28295.0,28364.0,28502.0,28550.0,28643.0,28749.0,28910.0,29020.0,29244.0,29294.0,29520.0,29610.0,29711.0,29773.0,29849.0,29901.0,29953.0,30017.0,30088.0,30190.0,30240.0
5107463,37200.0,37250.0,37297.0,37343.0,37377.0,37404.0,37474.0,37503.0,37556.0,37650.0,37682.0,37732.0,37768.0,37798.0,37823.0,37838.0,38323.0,38358.0,38416.0,38454.0,38472.0,38505.0,38525.0,38556.0,38586.0,38606.0,38635.0,38678.0,38795.0,38825.0,38867.0,38919.0,39018.0,39057.0,39132.0,39219.0,39355.0,39448.0,39637.0,39679.0,39878.0,39970.0,40072.0,40134.0,40210.0,40248.0,40286.0,40332.0,40376.0,40439.0,40470.0
5107729,62400.0,62448.0,62493.0,62533.0,62565.0,62607.0,62719.0,62756.0,62842.0,62945.0,62979.0,63033.0,63074.0,63106.0,63132.0,63147.0,63664.0,63702.0,63761.0,63814.0,63835.0,63872.0,63902.0,63947.0,63981.0,64004.0,64038.0,64090.0,64198.0,64225.0,64268.0,64322.0,64411.0,64445.0,64510.0,64584.0,64723.0,64818.0,65011.0,65054.0,65278.0,65355.0,65441.0,65490.0,65549.0,65588.0,65627.0,65674.0,65724.0,65796.0,65831.0
5107732,80400.0,80427.0,80453.0,80495.0,80529.0,80550.0,80606.0,80626.0,80686.0,80763.0,80789.0,80830.0,80860.0,80887.0,80910.0,80923.0,81370.0,81403.0,81452.0,81488.0,81500.0,81521.0,81537.0,81561.0,81584.0,81599.0,81620.0,81652.0,81714.0,81734.0,81761.0,81795.0,81859.0,81885.0,81936.0,81994.0,82061.0,82106.0,82199.0,82220.0,82388.0,82442.0,82502.0,82539.0,82583.0,82606.0,82628.0,82656.0,82711.0,82790.0,82828.0
5108684,28800.0,28852.0,28901.0,28945.0,28977.0,29006.0,29081.0,29117.0,29184.0,29300.0,29339.0,29400.0,29445.0,29478.0,29506.0,29522.0,30069.0,30110.0,30180.0,30239.0,30260.0,30298.0,30325.0,30367.0,30407.0,30435.0,30470.0,30523.0,30603.0,30640.0,30695.0,30764.0,30902.0,30950.0,31043.0,31149.0,31310.0,31420.0,31644.0,31694.0,31920.0,32010.0,32111.0,32173.0,32249.0,32301.0,32353.0,32417.0,32488.0,32590.0,32640.0
5109334,24600.0,24652.0,24701.0,24745.0,24777.0,24806.0,24881.0,24917.0,24984.0,25100.0,25139.0,25200.0,25245.0,25278.0,25306.0,25322.0,25869.0,25910.0,25980.0,26039.0,26060.0,26098.0,26125.0,26167.0,26207.0,26235.0,26270.0,26323.0,26403.0,26440.0,26495.0,26564.0,26702.0,26750.0,26843.0,26949.0,27110.0,27220.0,27444.0,27494.0,27720.0,27810.0,27911.0,27973.0,28049.0,28101.0,28153.0,28217.0,28288.0,28390.0,28440.0
5109336,33900.0,33970.0,34036.0,34087.0,34123.0,34155.0,34241.0,34273.0,34390.0,34531.0,34578.0,34653.0,34708.0,34748.0,34781.0,34801.0,35456.0,35505.0,35573.0,35633.0,35656.0,35698.0,35730.0,35780.0,35824.0,35855.0,35891.0,35946.0,36028.0,36061.0,36113.0,36179.0,36337.0,36397.0,36513.0,36647.0,36890.0,37056.0,37395.0,37472.0,37831.0,37922.0,38023.0,38099.0,38191.0,38240.0,38289.0,38349.0,38393.0,38456.0,38486.0
5111332,23400.0,23452.0,23501.0,23545.0,23577.0,23606.0,23681.0,23717.0,23784.0,23900.0,23939.0,24000.0,24045.0,24078.0,24106.0,24122.0,24669.0,24710.0,24780.0,24839.0,24860.0,24898.0,24925.0,24967.0,25007.0,25035.0,25070.0,25123.0,25203.0,25240.0,25295.0,25364.0,25502.0,25550.0,25643.0,25749.0,25910.0,26020.0,26244.0,26294.0,26520.0,26610.0,26711.0,26773.0,26849.0,26901.0,26953.0,27017.0,27088.0,27190.0,27240.0
5114029,30900.0,30970.0,31036.0,31087.0,31123.0,31155.0,31241.0,31273.0,31390.0,31531.0,31578.0,31653.0,31708.0,31748.0,31781.0,31801.0,32456.0,32505.0,32573.0,32633.0,32656.0,32698.0,32730.0,32780.0,32824.0,32855.0,32891.0,32946.0,33028.0,33061.0,33113.0,33179.0,33337.0,33397.0,33513.0,33647.0,33890.0,34056.0,34395.0,34472.0,34831.0,34922.0,35023.0,35099.0,35191.0,35240.0,35289.0,35349.0,35393.0,35456.0,35486.0
5115149,29700.0,29770.0,29836.0,29887.0,29923.0,29955.0,30041.0,30073.0,30190.0,30331.0,30378.0,30453.0,30508.0,30548.0,30581.0,30601.0,31256.0,31305.0,31373.0,31433.0,31456.0,31498.0,31530.0,31580.0,31624.0,31655.0,31691.0,31746.0,31828.0,31861.0,31913.0,31979.0,32137.0,32197.0,32313.0,32447.0,32690.0,32856.0,33195.0,33272.0,33631.0,33722.0,33823.0,33899.0,33991.0,34040.0,34089.0,34149.0,34193.0,34256.0,34286.0
5115151,44400.0,44455.0,44507.0,44551.0,44586.0,44612.0,44679.0,44716.0,44772.0,44881.0,44918.0,44976.0,45018.0,45049.0,45075.0,45090.0,45594.0,45631.0,45686.0,45731.0,45751.0,45787.0,45812.0,45850.0,45883.0,45905.0,45942.0,45998.0,46100.0,46125.0,46175.0,46238.0,46347.0,46381.0,46447.0,46523.0,46649.0,46735.0,46911.0,46952.0,47147.0,47239.0,47341.0,47398.0,47466.0,47514.0,47562.0,47622.0,47683.0,47771.0,47815.0
5115153,64200.0,64248.0,64293.0,64333.0,64365.0,64407.0,64519.0,64556.0,64642.0,64745.0,64779.0,64833.0,64874.0,64906.0,64932.0,64947.0,65464.0,65502.0,65561.0,65614.0,65635.0,65672.0,65702.0,65747.0,65781.0,65804.0,65838.0,65890.0,65998.0,66025.0,66068.0,66122.0,66211.0,66245.0,66310.0,66384.0,66523.0,66618.0,66811.0,66854.0,67078.0,67155.0,67241.0,67290.0,67349.0,67388.0,67427.0,67474.0,67524.0,67596.0,67631.0
5115155,73500.0,73536.0,73569.0,73606.0,73636.0,73660.0,73724.0,73748.0,73822.0,73893.0,73917.0,73955.0,73982.0,74012.0,74036.0,74050.0,74533.0,74569.0,74619.0,74657.0,74672.0,74698.0,74719.0,74751.0,74776.0,74794.0,74819.0,74857.0,74949.0,74973.0,74999.0,75031.0,75102.0,75133.0,75194.0,75264.0,75359.0,75424.0,75556.0,75585.0,75744.0,75808.0,75880.0,75921.0,75971.0,76004.0,76037.0,76079.0,76111.0,76157.0,76179.0
5115398,40800.0,40850.0,40897.0,40943.0,40977.0,41004.0,41074.0,41103.0,41156.0,41250.0,41282.0,41332.0,41368.0,41398.0,41423.0,41438.0,41923.0,41958.0,42016.0,42054.0,42072.0,42105.0,42125.0,42156.0,42186.0,42206.0,42235.0,42278.0,42395.0,42425.0,42467.0,42519.0,42618.0,42657.0,42732.0,42819.0,42955.0,43048.0,43237.0,43279.0,43478.0,43570.0,43672.0,43734.0,43810.0,43848.0,43886.0,43932.0,43976.0,44039.0,44070.0
5116964,25200.0,25252.0,25301.0,25345.0,25377.0,25406.0,25481.0,25517.0,25584.0,25700.0,25739.0,25800.0,25845.0,25878.0,25906.0,25922.0,26469.0,26510.0,26580.0,26639.0,26660.0,26698.0,26725.0,26767.0,26807.0,26835.0,26870.0,26923.0,27003.0,27040.0,27095.0,27164.0,27302.0,27350.0,27443.0,27549.0,27710.0,27820.0,28044.0,28094.0,28320.0,28410.0,28511.0,28573.0,28649.0,28701.0,28753.0,28817.0,28888.0,28990.0,29040.0
