tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P
5014262,84000.0,84066.0,84139.0,84227.0,84298.0,84349.0,84464.0,84708.0,84787.0,84836.0,85026.0,85065.0,85094.0,85119.0,85161.0,85186.0,85216.0,85235.0,85271.0,85309.0,85357.0,85408.0,85435.0,85558.0,85589.0,85611.0,85728.0,85772.0,85819.0,85852.0,85915.0,85955.0,85991.0,86020.0,86038.0,86061.0,86119.0,86160.0,86201.0,86235.0,86305.0,86326.0,86416.0,86434.0,86450.0,86491.0,86525.0,86567.0,86606.0,86637.0,86687.0,86718.0,86756.0,86788.0,86900.0,87044.0,87080.0,87168.0,87233.0
5014670,57900.0,58019.0,58151.0,58309.0,58437.0,58530.0,58680.0,58998.0,59110.0,59179.0,59404.0,59466.0,59504.0,59538.0,59636.0,59665.0,59702.0,59725.0,59767.0,59817.0,59881.0,59948.0,59984.0,60151.0,60193.0,60223.0,60383.0,60431.0,60485.0,60527.0,60622.0,60683.0,60747.0,60792.0,60820.0,60854.0,60983.0,61073.0,61135.0,61186.0,61261.0,61286.0,61411.0,61463.0,61489.0,61556.0,61613.0,61682.0,61730.0,61769.0,61832.0,61872.0,61921.0,61962.0,62104.0,62259.0,62321.0,62474.0,62588.0
5015469,35100.0,35220.0,35353.0,35513.0,35643.0,35737.0,35847.0,36080.0,36188.0,36255.0,36498.0,36552.0,36582.0,36608.0,36684.0,36710.0,36742.0,36764.0,36803.0,36852.0,36914.0,36980.0,37015.0,37166.0,37204.0,37232.0,37372.0,37417.0,37463.0,37500.0,37601.0,37666.0,37725.0,37776.0,37807.0,37846.0,37923.0,37997.0,38035.0,38066.0,38133.0,38153.0,38244.0,38268.0,38293.0,38356.0,38409.0,38473.0,38512.0,38549.0,38611.0,38648.0,38693.0,38730.0,38860.0,39014.0,39068.0,39201.0,39300.0
5016421,22200.0,22271.0,22350.0,22445.0,22522.0,22578.0,22656.0,22820.0,22913.0,22971.0,23185.0,23225.0,23248.0,23268.0,23336.0,23361.0,23391.0,23414.0,23455.0,23506.0,23571.0,23639.0,23675.0,23833.0,23873.0,23902.0,24029.0,24079.0,24124.0,24163.0,24251.0,24308.0,24361.0,24396.0,24418.0,24445.0,24521.0,24576.0,24618.0,24653.0,24723.0,24739.0,24830.0,24848.0,24865.0,24909.0,24946.0,24992.0,25033.0,25077.0,25148.0,25189.0,25239.0,25281.0,25428.0,25571.0,25620.0,25741.0,25830.0
5016423,33300.0,33420.0,33553.0,33713.0,33843.0,33937.0,34047.0,34280.0,34388.0,34455.0,34698.0,34752.0,34782.0,34808.0,34884.0,34910.0,34942.0,34964.0,35003.0,35052.0,35114.0,35180.0,35215.0,35366.0,35404.0,35432.0,35572.0,35617.0,35663.0,35700.0,35801.0,35866.0,35925.0,35976.0,36007.0,36046.0,36123.0,36197.0,36235.0,36266.0,36333.0,36353.0,36444.0,36468.0,36493.0,36556.0,36609.0,36673.0,36712.0,36749.0,36811.0,36848.0,36893.0,36930.0,37060.0,37214.0,37268.0,37401.0,37500.0
5016427,49500.0,49593.0,49697.0,49822.0,49923.0,49996.0,50107.0,50341.0,50449.0,50515.0,50740.0,50803.0,50834.0,50861.0,50927.0,50955.0,50989.0,51012.0,51054.0,51101.0,51160.0,51223.0,51256.0,51423.0,51466.0,51496.0,51644.0,51690.0,51735.0,51769.0,51856.0,51911.0,51964.0,52013.0,52043.0,52081.0,52218.0,52289.0,52336.0,52374.0,52444.0,52463.0,52586.0,52687.0,52722.0,52812.0,52888.0,52982.0,53030.0,53073.0,53143.0,53181.0,53228.0,53267.0,53401.0,53581.0,53645.0,53803.0,53919.0
5017652,65700.0,65819.0,65951.0,66109.0,66237.0,66330.0,66480.0,66798.0,66910.0,66979.0,67204.0,67266.0,67304.0,67338.0,67436.0,67465.0,67502.0,67525.0,67567.0,67617.0,67681.0,67748.0,67784.0,67951.0,67993.0,68023.0,68183.0,68231.0,68285.0,68327.0,68422.0,68483.0,68547.0,68592.0,68620.0,68654.0,68783.0,68873.0,68935.0,68986.0,69061.0,69086.0,69211.0,69263.0,69289.0,69356.0,69413.0,69482.0,69530.0,69569.0,69632.0,69672.0,69721.0,69762.0,69904.0,70059.0,70121.0,70274.0,70388.0
5019139,54900.0,54988.0,55085.0,55202.0,55297.0,55365.0,55501.0,55788.0,55891.0,55954.0,56189.0,56239.0,56280.0,56316.0,56385.0,56413.0,56446.0,56469.0,56512.0,56566.0,56634.0,56706.0,56745.0,56898.0,56937.0,56964.0,57139.0,57190.0,57240.0,57280.0,57370.0,57427.0,57471.0,57508.0,57531.0,57558.0,57633.0,57712.0,57769.0,57816.0,57919.0,57951.0,58050.0,58073.0,58095.0,58150.0,58197.0,58254.0,58295.0,58334.0,58399.0,58433.0,58475.0,58510.0,58630.0,58789.0,58847.0,58989.0,59094.0
5019530,40500.0,40608.0,40727.0,40871.0,40987.0,41071.0,41167.0,41371.0,41473.0,41536.0,41761.0,41822.0,41848.0,41870.0,41924.0,41949.0,41981.0,42002.0,42040.0,42082.0,42136.0,42192.0,42222.0,42365.0,42401.0,42427.0,42557.0,42604.0,42651.0,42687.0,42766.0,42817.0,42861.0,42900.0,42924.0,42953.0,43026.0,43100.0,43146.0,43184.0,43266.0,43290.0,43474.0,43494.0,43520.0,43586.0,43642.0,43711.0,43749.0,43787.0,43849.0,43884.0,43926.0,43961.0,44084.0,44235.0,44293.0,44436.0,44541.0
5019534,58500.0,58619.0,58751.0,58909.0,59037.0,59130.0,59280.0,59598.0,59710.0,59779.0,60004.0,60066.0,60104.0,60138.0,60236.0,60265.0,60302.0,60325.0,60367.0,60417.0,60481.0,60548.0,60584.0,60751.0,60793.0,60823.0,60983.0,61031.0,61085.0,61127.0,61222.0,61283.0,61347.0,61392.0,61420.0,61454.0,61583.0,61673.0,61735.0,61786.0,61861.0,61886.0,62011.0,62063.0,62089.0,62156.0,62213.0,62282.0,62330.0,62369.0,62432.0,62472.0,62521.0,62562.0,62704.0,62859.0,62921.0,63074.0,63188.0
5019538,78300.0,78366.0,78439.0,78527.0,78598.0,78649.0,78764.0,79008.0,79087.0,79136.0,79326.0,79365.0,79394.0,79419.0,79461.0,79486.0,79516.0,79535.0,79571.0,79609.0,79657.0,79708.0,79735.0,79858.0,79889.0,79911.0,80028.0,80072.0,80119.0,80152.0,80215.0,80255.0,80291.0,80320.0,80338.0,80361.0,80419.0,80460.0,80501.0,80535.0,80605.0,80626.0,80716.0,80734.0,80750.0,80791.0,80825.0,80867.0,80906.0,80937.0,80987.0,81018.0,81056.0,81088.0,81200.0,81344.0,81380.0,81468.0,81533.0
5083445,29400.0,29515.0,29643.0,29797.0,29922.0,30013.0,30119.0,30343.0,30447.0,30511.0,30745.0,30797.0,30826.0,30851.0,30924.0,30949.0,30980.0,31001.0,31039.0,31086.0,31146.0,31209.0,31243.0,31389.0,31426.0,31452.0,31587.0,31630.0,31674.0,31710.0,31808.0,31870.0,31927.0,31976.0,32006.0,32043.0,32117.0,32188.0,32224.0,32254.0,32318.0,32337.0,32425.0,32448.0,32472.0,32532.0,32583.0,32645.0,32683.0,32719.0,32778.0,32813.0,32856.0,32892.0,33017.0,33165.0,33217.0,33345.0,33440.0
5083449,62100.0,62214.0,62341.0,62493.0,62616.0,62706.0,62850.0,63156.0,63264.0,63330.0,63546.0,63606.0,63643.0,63675.0,63769.0,63797.0,63833.0,63855.0,63896.0,63945.0,64006.0,64071.0,64105.0,64265.0,64306.0,64335.0,64489.0,64535.0,64587.0,64627.0,64718.0,64777.0,64839.0,64882.0,64909.0,64942.0,65066.0,65153.0,65213.0,65262.0,65334.0,65358.0,65478.0,65528.0,65553.0,65617.0,65672.0,65739.0,65785.0,65822.0,65883.0,65921.0,65968.0,66007.0,66145.0,66294.0,66354.0,66501.0,66610.0
5084540,31500.0,31615.0,31743.0,31897.0,32022.0,32113.0,32219.0,32443.0,32547.0,32611.0,32845.0,32897.0,32926.0,32951.0,33024.0,33049.0,33080.0,33101.0,33139.0,33186.0,33246.0,33309.0,33343.0,33489.0,33526.0,33552.0,33687.0,33730.0,33774.0,33810.0,33908.0,33970.0,34027.0,34076.0,34106.0,34143.0,34217.0,34288.0,34324.0,34354.0,34418.0,34437.0,34525.0,34548.0,34572.0,34632.0,34683.0,34745.0,34783.0,34819.0,34878.0,34913.0,34956.0,34992.0,35117.0,35265.0,35317.0,35445.0,35540.0
5084546,56700.0,56814.0,56941.0,57093.0,57216.0,57306.0,57450.0,57756.0,57864.0,57930.0,58146.0,58206.0,58243.0,58275.0,58369.0,58397.0,58433.0,58455.0,58496.0,58545.0,58606.0,58671.0,58705.0,58865.0,58906.0,58935.0,59089.0,59135.0,59187.0,59227.0,59318.0,59377.0,59439.0,59482.0,59509.0,59542.0,59666.0,59753.0,59813.0,59862.0,59934.0,59958.0,60078.0,60128.0,60153.0,60217.0,60272.0,60339.0,60385.0,60422.0,60483.0,60521.0,60568.0,60607.0,60745.0,60894.0,60954.0,61101.0,61210.0
5084550,76500.0,76563.0,76633.0,76718.0,76786.0,76836.0,76947.0,77181.0,77257.0,77304.0,77487.0,77525.0,77553.0,77577.0,77617.0,77641.0,77670.0,77689.0,77723.0,77760.0,77806.0,77855.0,77881.0,77999.0,78029.0,78050.0,78163.0,78205.0,78250.0,78282.0,78342.0,78381.0,78416.0,78444.0,78461.0,78483.0,78539.0,78578.0,78617.0,78650.0,78717.0,78737.0,78824.0,78841.0,78856.0,78895.0,78928.0,78969.0,79007.0,79037.0,79085.0,79115.0,79152.0,79183.0,79290.0,79428.0,79462.0,79547.0,79610.0
5085513,35700.0,35768.0,35844.0,35935.0,36009.0,36062.0,36147.0,36326.0,36407.0,36457.0,36641.0,36679.0,36697.0,36713.0,36766.0,36792.0,36822.0,36843.0,36881.0,36920.0,36969.0,37021.0,37049.0,37156.0,37183.0,37203.0,37301.0,37347.0,37394.0,37427.0,37497.0,37541.0,37572.0,37602.0,37621.0,37644.0,37703.0,37738.0,37785.0,37824.0,37890.0,37904.0,37976.0,38000.0,38014.0,38049.0,38078.0,38113.0,38140.0,38164.0,38203.0,38235.0,38274.0,38306.0,38419.0,38558.0,38589.0,38666.0,38723.0
5085515,46500.0,46594.0,46698.0,46823.0,46924.0,46997.0,47078.0,47250.0,47361.0,47429.0,47690.0,47753.0,47786.0,47815.0,47875.0,47904.0,47946.0,47969.0,48012.0,48068.0,48139.0,48214.0,48254.0,48412.0,48452.0,48481.0,48618.0,48671.0,48724.0,48763.0,48835.0,48881.0,48921.0,48957.0,48979.0,49007.0,49111.0,49189.0,49241.0,49283.0,49379.0,49390.0,49497.0,49520.0,49543.0,49602.0,49652.0,49714.0,49751.0,49781.0,49830.0,49862.0,49902.0,49935.0,50051.0,50220.0,50280.0,50427.0,50536.0
5085517,64500.0,64576.0,64661.0,64763.0,64846.0,64906.0,65013.0,65239.0,65340.0,65402.0,65633.0,65680.0,65718.0,65751.0,65818.0,65842.0,65872.0,65895.0,65936.0,65984.0,66045.0,66110.0,66144.0,66297.0,66336.0,66363.0,66532.0,66581.0,66626.0,66661.0,66731.0,66775.0,66814.0,66853.0,66877.0,66907.0,66972.0,67064.0,67129.0,67182.0,67263.0,67277.0,67580.0,67606.0,67635.0,67707.0,67768.0,67843.0,67882.0,67925.0,67995.0,68027.0,68067.0,68100.0,68215.0,68378.0,68436.0,68578.0,68683.0
5085785,35100.0,35215.0,35343.0,35497.0,35622.0,35713.0,35819.0,36043.0,36147.0,36211.0,36445.0,36497.0,36526.0,36551.0,36624.0,36649.0,36680.0,36701.0,36739.0,36786.0,36846.0,36909.0,36943.0,37089.0,37126.0,37152.0,37287.0,37330.0,37374.0,37410.0,37508.0,37570.0,37627.0,37676.0,37706.0,37743.0,37817.0,37888.0,37924.0,37954.0,38018.0,38037.0,38125.0,38148.0,38172.0,38232.0,38283.0,38345.0,38383.0,38419.0,38478.0,38513.0,38556.0,38592.0,38717.0,38865.0,38917.0,39045.0,39140.0
5086535,24000.0,24068.0,24144.0,24235.0,24309.0,24363.0,24438.0,24596.0,24686.0,24741.0,24947.0,24985.0,25007.0,25026.0,25091.0,25115.0,25144.0,25166.0,25206.0,25255.0,25317.0,25383.0,25418.0,25570.0,25609.0,25636.0,25758.0,25806.0,25849.0,25887.0,25972.0,26026.0,26077.0,26111.0,26132.0,26158.0,26231.0,26284.0,26325.0,26358.0,26425.0,26440.0,26528.0,26545.0,26562.0,26604.0,26640.0,26683.0,26722.0,26764.0,26833.0,26872.0,26921.0,26961.0,27102.0,27240.0,27287.0,27403.0,27489.0
5086539,54900.0,55014.0,55141.0,55293.0,55416.0,55506.0,55650.0,55956.0,56064.0,56130.0,56346.0,56406.0,56443.0,56475.0,56569.0,56597.0,56633.0,56655.0,56696.0,56745.0,56806.0,56871.0,56905.0,57065.0,57106.0,57135.0,57289.0,57335.0,57387.0,57427.0,57518.0,57577.0,57639.0,57682.0,57709.0,57742.0,57866.0,57953.0,58013.0,58062.0,58134.0,58158.0,58278.0,58328.0,58353.0,58417.0,58472.0,58539.0,58585.0,58622.0,58683.0,58721.0,58768.0,58807.0,58945.0,59094.0,59154.0,59301.0,59410.0
5086547,27600.0,27668.0,27744.0,27835.0,27909.0,27963.0,28038.0,28196.0,28286.0,28341.0,28547.0,28585.0,28607.0,28626.0,28691.0,28715.0,28744.0,28766.0,28806.0,28855.0,28917.0,28983.0,29018.0,29170.0,29209.0,29236.0,29358.0,29406.0,29449.0,29487.0,29572.0,29626.0,29677.0,29711.0,29732.0,29758.0,29831.0,29884.0,29925.0,29958.0,30025.0,30040.0,30128.0,30145.0,30162.0,30204.0,30240.0,30283.0,30322.0,30364.0,30433.0,30472.0,30521.0,30561.0,30702.0,30840.0,30887.0,31003.0,31089.0
5087101,25800.0,25868.0,25944.0,26035.0,26109.0,26163.0,26238.0,26396.0,26486.0,26541.0,26747.0,26785.0,26807.0,26826.0,26891.0,26915.0,26944.0,26966.0,27006.0,27055.0,27117.0,27183.0,27218.0,27370.0,27409.0,27436.0,27558.0,27606.0,27649.0,27687.0,27772.0,27826.0,27877.0,27911.0,27932.0,27958.0,28031.0,28084.0,28125.0,28158.0,28225.0,28240.0,28328.0,28345.0,28362.0,28404.0,28440.0,28483.0,28522.0,28564.0,28633.0,28672.0,28721.0,28761.0,28902.0,29040.0,29087.0,29203.0,29289.0
5087103,42300.0,42403.0,42518.0,42656.0,42768.0,42849.0,42941.0,43137.0,43235.0,43296.0,43512.0,43571.0,43595.0,43617.0,43669.0,43693.0,43724.0,43744.0,43781.0,43822.0,43873.0,43927.0,43956.0,44093.0,44128.0,44153.0,44278.0,44323.0,44368.0,44403.0,44479.0,44528.0,44570.0,44607.0,44630.0,44658.0,44728.0,44799.0,44843.0,44880.0,44959.0,44982.0,45159.0,45178.0,45203.0,45267.0,45321.0,45387.0,45424.0,45460.0,45520.0,45553.0,45594.0,45628.0,45746.0,45891.0,45947.0,46084.0,46185.0
5087109,67500.0,67614.0,67741.0,67893.0,68016.0,68106.0,68250.0,68556.0,68664.0,68730.0,68946.0,69006.0,69043.0,69075.0,69169.0,69197.0,69233.0,69255.0,69296.0,69345.0,69406.0,69471.0,69505.0,69665.0,69706.0,69735.0,69889.0,69935.0,69987.0,70027.0,70118.0,70177.0,70239.0,70282.0,70309.0,70342.0,70466.0,70553.0,70613.0,70662.0,70734.0,70758.0,70878.0,70928.0,70953.0,71017.0,71072.0,71139.0,71185.0,71222.0,71283.0,71321.0,71368.0,71407.0,71545.0,71694.0,71754.0,71901.0,72010.0
5087670,45900.0,45990.0,46090.0,46210.0,46307.0,46377.0,46483.0,46709.0,46812.0,46876.0,47092.0,47153.0,47183.0,47209.0,47272.0,47299.0,47332.0,47354.0,47395.0,47440.0,47497.0,47557.0,47589.0,47750.0,47791.0,47820.0,47962.0,48006.0,48049.0,48082.0,48166.0,48219.0,48270.0,48317.0,48346.0,48383.0,48515.0,48583.0,48628.0,48665.0,48732.0,48750.0,48868.0,48965.0,48999.0,49086.0,49159.0,49249.0,49295.0,49336.0,49404.0,49440.0,49485.0,49522.0,49652.0,49825.0,49886.0,50038.0,50150.0
5089457,39300.0,39415.0,39542.0,39695.0,39819.0,39909.0,39985.0,40147.0,40230.0,40281.0,40440.0,40470.0,40490.0,40507.0,40578.0,40600.0,40630.0,40649.0,40683.0,40709.0,40742.0,40777.0,40796.0,40915.0,40945.0,40967.0,41068.0,41102.0,41138.0,41162.0,41223.0,41262.0,41288.0,41316.0,41333.0,41354.0,41413.0,41487.0,41535.0,41575.0,41634.0,41646.0,41725.0,41744.0,41763.0,41811.0,41851.0,41900.0,41935.0,41963.0,42009.0,42042.0,42082.0,42115.0,42232.0,42376.0,42421.0,42533.0,42616.0
5089459,57300.0,57376.0,57461.0,57563.0,57646.0,57706.0,57813.0,58039.0,58140.0,58202.0,58433.0,58480.0,58518.0,58551.0,58618.0,58642.0,58672.0,58695.0,58736.0,58784.0,58845.0,58910.0,58944.0,59097.0,59136.0,59163.0,59332.0,59381.0,59426.0,59461.0,59531.0,59575.0,59614.0,59653.0,59677.0,59707.0,59772.0,59864.0,59929.0,59982.0,60063.0,60077.0,60380.0,60406.0,60435.0,60507.0,60568.0,60643.0,60682.0,60725.0,60795.0,60827.0,60867.0,60900.0,61015.0,61178.0,61236.0,61378.0,61483.0
5089461,68100.0,68150.0,68205.0,68271.0,68325.0,68364.0,68472.0,68701.0,68803.0,68866.0,69016.0,69050.0,69082.0,69111.0,69173.0,69197.0,69225.0,69245.0,69282.0,69327.0,69384.0,69444.0,69475.0,69590.0,69619.0,69640.0,69765.0,69806.0,69846.0,69876.0,69941.0,69983.0,70017.0,70043.0,70059.0,70079.0,70140.0,70212.0,70258.0,70296.0,70350.0,70365.0,70474.0,70493.0,70512.0,70560.0,70600.0,70649.0,70681.0,70718.0,70780.0,70812.0,70851.0,70883.0,70996.0,71135.0,71180.0,71291.0,71374.0
5090053,47700.0,47790.0,47890.0,48010.0,48107.0,48177.0,48283.0,48509.0,48612.0,48676.0,48892.0,48953.0,48983.0,49009.0,49072.0,49099.0,49132.0,49154.0,49195.0,49240.0,49297.0,49357.0,49389.0,49550.0,49591.0,49620.0,49762.0,49806.0,49849.0,49882.0,49966.0,50019.0,50070.0,50117.0,50146.0,50183.0,50315.0,50383.0,50428.0,50465.0,50532.0,50550.0,50668.0,50765.0,50799.0,50886.0,50959.0,51049.0,51095.0,51136.0,51204.0,51240.0,51285.0,51322.0,51452.0,51625.0,51686.0,51838.0,51950.0
5090057,63900.0,64014.0,64141.0,64293.0,64416.0,64506.0,64650.0,64956.0,65064.0,65130.0,65346.0,65406.0,65443.0,65475.0,65569.0,65597.0,65633.0,65655.0,65696.0,65745.0,65806.0,65871.0,65905.0,66065.0,66106.0,66135.0,66289.0,66335.0,66387.0,66427.0,66518.0,66577.0,66639.0,66682.0,66709.0,66742.0,66866.0,66953.0,67013.0,67062.0,67134.0,67158.0,67278.0,67328.0,67353.0,67417.0,67472.0,67539.0,67585.0,67622.0,67683.0,67721.0,67768.0,67807.0,67945.0,68094.0,68154.0,68301.0,68410.0
5090059,74700.0,74792.0,74894.0,75017.0,75117.0,75189.0,75305.0,75551.0,75644.0,75701.0,75918.0,75969.0,76008.0,76043.0,76099.0,76125.0,76159.0,76182.0,76223.0,76267.0,76323.0,76382.0,76412.0,76561.0,76599.0,76625.0,76763.0,76807.0,76859.0,76896.0,76968.0,77014.0,77052.0,77086.0,77107.0,77133.0,77200.0,77261.0,77307.0,77344.0,77411.0,77432.0,77522.0,77544.0,77563.0,77611.0,77652.0,77702.0,77745.0,77780.0,77837.0,77869.0,77908.0,77940.0,78052.0,78197.0,78241.0,78350.0,78431.0
5090061,84000.0,84063.0,84133.0,84218.0,84286.0,84336.0,84447.0,84681.0,84757.0,84804.0,84987.0,85025.0,85053.0,85077.0,85117.0,85141.0,85170.0,85189.0,85223.0,85260.0,85306.0,85355.0,85381.0,85499.0,85529.0,85550.0,85663.0,85705.0,85750.0,85782.0,85842.0,85881.0,85916.0,85944.0,85961.0,85983.0,86039.0,86078.0,86117.0,86150.0,86217.0,86237.0,86324.0,86341.0,86356.0,86395.0,86428.0,86469.0,86507.0,86537.0,86585.0,86615.0,86652.0,86683.0,86790.0,86928.0,86962.0,87047.0,87110.0
5091362,25500.0,25568.0,25644.0,25735.0,25809.0,25862.0,25947.0,26126.0,26207.0,26257.0,26441.0,26479.0,26497.0,26513.0,26566.0,26592.0,26622.0,26643.0,26681.0,26720.0,26769.0,26821.0,26849.0,26956.0,26983.0,27003.0,27101.0,27147.0,27194.0,27227.0,27297.0,27341.0,27372.0,27402.0,27421.0,27444.0,27503.0,27538.0,27585.0,27624.0,27690.0,27704.0,27776.0,27800.0,27814.0,27849.0,27878.0,27913.0,27940.0,27964.0,28003.0,28035.0,28074.0,28106.0,28219.0,28358.0,28389.0,28466.0,28523.0
5091364,33300.0,33368.0,33444.0,33535.0,33609.0,33662.0,33747.0,33926.0,34007.0,34057.0,34241.0,34279.0,34297.0,34313.0,34366.0,34392.0,34422.0,34443.0,34481.0,34520.0,34569.0,34621.0,34649.0,34756.0,34783.0,34803.0,34901.0,34947.0,34994.0,35027.0,35097.0,35141.0,35172.0,35202.0,35221.0,35244.0,35303.0,35338.0,35385.0,35424.0,35490.0,35504.0,35576.0,35600.0,35614.0,35649.0,35678.0,35713.0,35740.0,35764.0,35803.0,35835.0,35874.0,35906.0,36019.0,36158.0,36189.0,36266.0,36323.0
5091601,22200.0,22268.0,22344.0,22435.0,22509.0,22563.0,22638.0,22796.0,22886.0,22941.0,23147.0,23185.0,23207.0,23226.0,23291.0,23315.0,23344.0,23366.0,23406.0,23455.0,23517.0,23583.0,23618.0,23770.0,23809.0,23836.0,23958.0,24006.0,24049.0,24087.0,24172.0,24226.0,24277.0,24311.0,24332.0,24358.0,24431.0,24484.0,24525.0,24558.0,24625.0,24640.0,24728.0,24745.0,24762.0,24804.0,24840.0,24883.0,24922.0,24964.0,25033.0,25072.0,25121.0,25161.0,25302.0,25440.0,25487.0,25603.0,25689.0
5091603,33300.0,33415.0,33543.0,33697.0,33822.0,33913.0,34019.0,34243.0,34347.0,34411.0,34645.0,34697.0,34726.0,34751.0,34824.0,34849.0,34880.0,34901.0,34939.0,34986.0,35046.0,35109.0,35143.0,35289.0,35326.0,35352.0,35487.0,35530.0,35574.0,35610.0,35708.0,35770.0,35827.0,35876.0,35906.0,35943.0,36017.0,36088.0,36124.0,36154.0,36218.0,36237.0,36325.0,36348.0,36372.0,36432.0,36483.0,36545.0,36583.0,36619.0,36678.0,36713.0,36756.0,36792.0,36917.0,37065.0,37117.0,37245.0,37340.0
5091607,49500.0,49590.0,49690.0,49810.0,49907.0,49977.0,50083.0,50309.0,50412.0,50476.0,50692.0,50753.0,50783.0,50809.0,50872.0,50899.0,50932.0,50954.0,50995.0,51040.0,51097.0,51157.0,51189.0,51350.0,51391.0,51420.0,51562.0,51606.0,51649.0,51682.0,51766.0,51819.0,51870.0,51917.0,51946.0,51983.0,52115.0,52183.0,52228.0,52265.0,52332.0,52350.0,52468.0,52565.0,52599.0,52686.0,52759.0,52849.0,52895.0,52936.0,53004.0,53040.0,53085.0,53122.0,53252.0,53425.0,53486.0,53638.0,53750.0
5091860,57900.0,58014.0,58141.0,58293.0,58416.0,58506.0,58650.0,58956.0,59064.0,59130.0,59346.0,59406.0,59443.0,59475.0,59569.0,59597.0,59633.0,59655.0,59696.0,59745.0,59806.0,59871.0,59905.0,60065.0,60106.0,60135.0,60289.0,60335.0,60387.0,60427.0,60518.0,60577.0,60639.0,60682.0,60709.0,60742.0,60866.0,60953.0,61013.0,61062.0,61134.0,61158.0,61278.0,61328.0,61353.0,61417.0,61472.0,61539.0,61585.0,61622.0,61683.0,61721.0,61768.0,61807.0,61945.0,62094.0,62154.0,62301.0,62410.0
5091934,42900.0,43015.0,43142.0,43295.0,43419.0,43509.0,43585.0,43747.0,43830.0,43881.0,44040.0,44070.0,44090.0,44107.0,44178.0,44200.0,44230.0,44249.0,44283.0,44309.0,44342.0,44377.0,44396.0,44515.0,44545.0,44567.0,44668.0,44702.0,44738.0,44762.0,44823.0,44862.0,44888.0,44916.0,44933.0,44954.0,45013.0,45087.0,45135.0,45175.0,45234.0,45246.0,45325.0,45344.0,45363.0,45411.0,45451.0,45500.0,45535.0,45563.0,45609.0,45642.0,45682.0,45715.0,45832.0,45976.0,46021.0,46133.0,46216.0
5092318,44100.0,44190.0,44290.0,44410.0,44507.0,44577.0,44683.0,44909.0,45012.0,45076.0,45292.0,45353.0,45383.0,45409.0,45472.0,45499.0,45532.0,45554.0,45595.0,45640.0,45697.0,45757.0,45789.0,45950.0,45991.0,46020.0,46162.0,46206.0,46249.0,46282.0,46366.0,46419.0,46470.0,46517.0,46546.0,46583.0,46715.0,46783.0,46828.0,46865.0,46932.0,46950.0,47068.0,47165.0,47199.0,47286.0,47359.0,47449.0,47495.0,47536.0,47604.0,47640.0,47685.0,47722.0,47852.0,48025.0,48086.0,48238.0,48350.0
5092324,71100.0,71192.0,71294.0,71417.0,71517.0,71589.0,71705.0,71951.0,72044.0,72101.0,72318.0,72369.0,72408.0,72443.0,72499.0,72525.0,72559.0,72582.0,72623.0,72667.0,72723.0,72782.0,72812.0,72961.0,72999.0,73025.0,73163.0,73207.0,73259.0,73296.0,73368.0,73414.0,73452.0,73486.0,73507.0,73533.0,73600.0,73661.0,73707.0,73744.0,73811.0,73832.0,73922.0,73944.0,73963.0,74011.0,74052.0,74102.0,74145.0,74180.0,74237.0,74269.0,74308.0,74340.0,74452.0,74597.0,74641.0,74750.0,74831.0
5093129,69300.0,69392.0,69494.0,69617.0,69717.0,69789.0,69905.0,70151.0,70244.0,70301.0,70518.0,70569.0,70608.0,70643.0,70699.0,70725.0,70759.0,70782.0,70823.0,70867.0,70923.0,70982.0,71012.0,71161.0,71199.0,71225.0,71363.0,71407.0,71459.0,71496.0,71568.0,71614.0,71652.0,71686.0,71707.0,71733.0,71800.0,71861.0,71907.0,71944.0,72011.0,72032.0,72122.0,72144.0,72163.0,72211.0,72252.0,72302.0,72345.0,72380.0,72437.0,72469.0,72508.0,72540.0,72652.0,72797.0,72841.0,72950.0,73031.0
5093131,80100.0,80163.0,80233.0,80318.0,80386.0,80436.0,80547.0,80781.0,80857.0,80904.0,81087.0,81125.0,81153.0,81177.0,81217.0,81241.0,81270.0,81289.0,81323.0,81360.0,81406.0,81455.0,81481.0,81599.0,81629.0,81650.0,81763.0,81805.0,81850.0,81882.0,81942.0,81981.0,82016.0,82044.0,82061.0,82083.0,82139.0,82178.0,82217.0,82250.0,82317.0,82337.0,82424.0,82441.0,82456.0,82495.0,82528.0,82569.0,82607.0,82637.0,82685.0,82715.0,82752.0,82783.0,82890.0,83028.0,83062.0,83147.0,83210.0
5093586,60300.0,60414.0,60541.0,60693.0,60816.0,60906.0,61050.0,61356.0,61464.0,61530.0,61746.0,61806.0,61843.0,61875.0,61969.0,61997.0,62033.0,62055.0,62096.0,62145.0,62206.0,62271.0,62305.0,62465.0,62506.0,62535.0,62689.0,62735.0,62787.0,62827.0,62918.0,62977.0,63039.0,63082.0,63109.0,63142.0,63266.0,63353.0,63413.0,63462.0,63534.0,63558.0,63678.0,63728.0,63753.0,63817.0,63872.0,63939.0,63985.0,64022.0,64083.0,64121.0,64168.0,64207.0,64345.0,64494.0,64554.0,64701.0,64810.0
