tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P
5091818,48600.0,48662.0,48750.0,48809.0,48838.0,48860.0,48941.0,48995.0,49043.0,49149.0,49343.0,49407.0,49453.0,49510.0,49575.0,49637.0,49699.0,49763.0,49843.0,49917.0,49993.0,50079.0,50126.0,50206.0,50287.0,50432.0,50592.0,50736.0,50926.0,51041.0,51140.0,51291.0,51421.0,51471.0,51522.0,51556.0,51598.0,51656.0,51711.0,51732.0,51743.0,51792.0,51815.0,51847.0
5091820,58800.0,58852.0,58927.0,58978.0,59002.0,59020.0,59087.0,59132.0,59185.0,59302.0,59507.0,59549.0,59580.0,59625.0,59677.0,59733.0,59771.0,59830.0,59904.0,59966.0,60018.0,60076.0,60134.0,60233.0,60332.0,60420.0,60551.0,60733.0,60974.0,61120.0,61210.0,61370.0,61508.0,61586.0,61665.0,61705.0,61754.0,61822.0,61888.0,61910.0,61921.0,61972.0,61995.0,62029.0
5093041,24000.0,24067.0,24162.0,24227.0,24262.0,24288.0,24384.0,24447.0,24486.0,24573.0,24748.0,24805.0,24852.0,24907.0,24970.0,25014.0,25071.0,25144.0,25236.0,25327.0,25402.0,25486.0,25530.0,25605.0,25682.0,25829.0,25948.0,26065.0,26220.0,26314.0,26402.0,26550.0,26678.0,26733.0,26789.0,26817.0,26851.0,26899.0,26944.0,26968.0,26980.0,27034.0,27059.0,27095.0
5093043,31800.0,31865.0,31958.0,32021.0,32064.0,32096.0,32214.0,32293.0,32341.0,32448.0,32639.0,32708.0,32763.0,32836.0,32920.0,32976.0,33035.0,33131.0,33252.0,33337.0,33400.0,33471.0,33524.0,33614.0,33706.0,33839.0,33977.0,34176.0,34439.0,34597.0,34693.0,34880.0,35040.0,35084.0,35128.0,35157.0,35193.0,35243.0,35290.0,35311.0,35322.0,35371.0,35394.0,35427.0
5093045,42600.0,42662.0,42750.0,42809.0,42838.0,42860.0,42941.0,42995.0,43043.0,43149.0,43343.0,43407.0,43453.0,43510.0,43575.0,43637.0,43699.0,43763.0,43843.0,43917.0,43993.0,44079.0,44126.0,44206.0,44287.0,44432.0,44592.0,44736.0,44926.0,45041.0,45140.0,45291.0,45421.0,45471.0,45522.0,45556.0,45598.0,45656.0,45711.0,45732.0,45743.0,45792.0,45815.0,45847.0
5093047,51000.0,51064.0,51154.0,51216.0,51244.0,51265.0,51342.0,51393.0,51437.0,51535.0,51748.0,51812.0,51852.0,51910.0,51977.0,52042.0,52106.0,52185.0,52283.0,52369.0,52441.0,52523.0,52563.0,52631.0,52700.0,52870.0,53006.0,53174.0,53397.0,53531.0,53648.0,53805.0,53941.0,53981.0,54022.0,54059.0,54105.0,54169.0,54230.0,54253.0,54265.0,54319.0,54344.0,54379.0
5093049,59400.0,59452.0,59527.0,59578.0,59602.0,59620.0,59687.0,59732.0,59785.0,59902.0,60107.0,60149.0,60180.0,60225.0,60277.0,60333.0,60371.0,60430.0,60504.0,60566.0,60618.0,60676.0,60734.0,60833.0,60932.0,61020.0,61151.0,61333.0,61574.0,61720.0,61810.0,61970.0,62108.0,62186.0,62265.0,62305.0,62354.0,62422.0,62488.0,62510.0,62521.0,62572.0,62595.0,62629.0
5093051,68400.0,68448.0,68516.0,68563.0,68589.0,68608.0,68678.0,68725.0,68765.0,68854.0,69020.0,69079.0,69115.0,69161.0,69214.0,69257.0,69296.0,69357.0,69433.0,69502.0,69564.0,69633.0,69671.0,69735.0,69800.0,69946.0,70066.0,70228.0,70443.0,70573.0,70673.0,70818.0,70942.0,70987.0,71032.0,71066.0,71108.0,71167.0,71223.0,71244.0,71255.0,71303.0,71325.0,71356.0
5093057,28200.0,28275.0,28382.0,28456.0,28491.0,28517.0,28612.0,28675.0,28719.0,28817.0,29005.0,29080.0,29135.0,29205.0,29285.0,29335.0,29403.0,29499.0,29620.0,29698.0,29761.0,29832.0,29883.0,29970.0,30058.0,30190.0,30331.0,30510.0,30747.0,30891.0,30977.0,31139.0,31278.0,31328.0,31379.0,31408.0,31444.0,31494.0,31542.0,31565.0,31577.0,31630.0,31654.0,31688.0
5094660,25200.0,25267.0,25362.0,25427.0,25462.0,25488.0,25584.0,25647.0,25686.0,25773.0,25948.0,26005.0,26052.0,26107.0,26170.0,26214.0,26271.0,26344.0,26436.0,26527.0,26602.0,26686.0,26730.0,26805.0,26882.0,27029.0,27148.0,27265.0,27420.0,27514.0,27602.0,27750.0,27878.0,27933.0,27989.0,28017.0,28051.0,28099.0,28144.0,28168.0,28180.0,28234.0,28259.0,28295.0
5094662,33600.0,33665.0,33758.0,33821.0,33849.0,33870.0,33947.0,33998.0,34041.0,34134.0,34322.0,34389.0,34431.0,34477.0,34530.0,34574.0,34630.0,34695.0,34777.0,34855.0,34927.0,35008.0,35056.0,35138.0,35221.0,35345.0,35500.0,35657.0,35864.0,35989.0,36078.0,36201.0,36307.0,36341.0,36376.0,36408.0,36448.0,36504.0,36557.0,36578.0,36589.0,36637.0,36659.0,36689.0
5094663,41400.0,41462.0,41550.0,41609.0,41638.0,41660.0,41741.0,41795.0,41843.0,41949.0,42143.0,42207.0,42253.0,42310.0,42375.0,42437.0,42499.0,42563.0,42643.0,42717.0,42793.0,42879.0,42926.0,43006.0,43087.0,43232.0,43392.0,43536.0,43726.0,43841.0,43940.0,44091.0,44221.0,44271.0,44322.0,44356.0,44398.0,44456.0,44511.0,44532.0,44543.0,44592.0,44615.0,44647.0
5094666,63000.0,63049.0,63118.0,63165.0,63191.0,63211.0,63284.0,63333.0,63379.0,63479.0,63655.0,63725.0,63756.0,63811.0,63874.0,63921.0,63975.0,64059.0,64165.0,64239.0,64296.0,64360.0,64402.0,64474.0,64548.0,64660.0,64784.0,64982.0,65244.0,65402.0,65504.0,65682.0,65836.0,65926.0,66018.0,66059.0,66109.0,66179.0,66245.0,66267.0,66278.0,66328.0,66351.0,66385.0
5094779,29580.0,29645.0,29738.0,29801.0,29844.0,29876.0,29994.0,30073.0,30121.0,30228.0,30419.0,30488.0,30543.0,30616.0,30700.0,30756.0,30815.0,30911.0,31032.0,31117.0,31180.0,31251.0,31304.0,31394.0,31486.0,31619.0,31757.0,31956.0,32219.0,32377.0,32473.0,32660.0,32820.0,32864.0,32908.0,32937.0,32973.0,33023.0,33070.0,33091.0,33102.0,33151.0,33174.0,33207.0
5094780,47400.0,47462.0,47550.0,47609.0,47638.0,47660.0,47741.0,47795.0,47843.0,47949.0,48143.0,48207.0,48253.0,48310.0,48375.0,48437.0,48499.0,48563.0,48643.0,48717.0,48793.0,48879.0,48926.0,49006.0,49087.0,49232.0,49392.0,49536.0,49726.0,49841.0,49940.0,50091.0,50221.0,50271.0,50322.0,50356.0,50398.0,50456.0,50511.0,50532.0,50543.0,50592.0,50615.0,50647.0
5094782,55800.0,55850.0,55922.0,55971.0,55999.0,56020.0,56096.0,56146.0,56189.0,56284.0,56467.0,56532.0,56562.0,56607.0,56660.0,56713.0,56761.0,56830.0,56916.0,56985.0,57045.0,57113.0,57159.0,57238.0,57318.0,57424.0,57567.0,57730.0,57946.0,58076.0,58167.0,58327.0,58464.0,58544.0,58625.0,58665.0,58715.0,58784.0,58849.0,58871.0,58882.0,58933.0,58957.0,58991.0
5094784,65400.0,65448.0,65516.0,65563.0,65589.0,65608.0,65678.0,65725.0,65765.0,65854.0,66020.0,66079.0,66115.0,66161.0,66214.0,66257.0,66296.0,66357.0,66433.0,66502.0,66564.0,66633.0,66671.0,66735.0,66800.0,66946.0,67066.0,67228.0,67443.0,67573.0,67673.0,67818.0,67942.0,67987.0,68032.0,68066.0,68108.0,68167.0,68223.0,68244.0,68255.0,68303.0,68325.0,68356.0
5094786,73800.0,73841.0,73899.0,73938.0,73960.0,73977.0,74038.0,74079.0,74109.0,74176.0,74319.0,74363.0,74390.0,74425.0,74466.0,74504.0,74540.0,74584.0,74640.0,74684.0,74726.0,74773.0,74804.0,74857.0,74911.0,75017.0,75157.0,75277.0,75436.0,75532.0,75614.0,75706.0,75785.0,75824.0,75864.0,75888.0,75918.0,75960.0,76000.0,76018.0,76027.0,76069.0,76088.0,76116.0
5097452,39600.0,39676.0,39784.0,39858.0,39890.0,39914.0,40002.0,40060.0,40102.0,40193.0,40357.0,40422.0,40482.0,40537.0,40600.0,40647.0,40685.0,40747.0,40824.0,40884.0,40926.0,40974.0,41008.0,41066.0,41125.0,41229.0,41390.0,41506.0,41660.0,41753.0,41873.0,41969.0,42052.0,42080.0,42109.0,42136.0,42170.0,42217.0,42262.0,42279.0,42288.0,42327.0,42345.0,42369.0
5097454,46800.0,46858.0,46940.0,46996.0,47032.0,47059.0,47158.0,47224.0,47268.0,47365.0,47533.0,47591.0,47631.0,47673.0,47722.0,47764.0,47840.0,47892.0,47956.0,48038.0,48092.0,48154.0,48192.0,48257.0,48323.0,48430.0,48544.0,48681.0,48862.0,48971.0,49055.0,49156.0,49242.0,49270.0,49299.0,49331.0,49370.0,49424.0,49476.0,49498.0,49509.0,49559.0,49582.0,49614.0
5097456,57600.0,57655.0,57734.0,57788.0,57816.0,57837.0,57915.0,57968.0,58014.0,58116.0,58274.0,58350.0,58387.0,58431.0,58481.0,58525.0,58595.0,58670.0,58763.0,58839.0,58867.0,58898.0,58932.0,58990.0,59049.0,59133.0,59226.0,59372.0,59565.0,59681.0,59740.0,59850.0,59944.0,59988.0,60033.0,60058.0,60089.0,60131.0,60171.0,60192.0,60203.0,60252.0,60275.0,60308.0
5100302,27780.0,27855.0,27962.0,28036.0,28071.0,28097.0,28192.0,28255.0,28299.0,28397.0,28585.0,28660.0,28715.0,28785.0,28865.0,28915.0,28983.0,29079.0,29200.0,29278.0,29341.0,29412.0,29463.0,29550.0,29638.0,29770.0,29911.0,30090.0,30327.0,30471.0,30557.0,30719.0,30858.0,30908.0,30959.0,30988.0,31024.0,31074.0,31122.0,31145.0,31157.0,31210.0,31234.0,31268.0
5100304,36600.0,36665.0,36758.0,36821.0,36849.0,36870.0,36947.0,36998.0,37041.0,37134.0,37322.0,37389.0,37431.0,37477.0,37530.0,37574.0,37630.0,37695.0,37777.0,37855.0,37927.0,38008.0,38056.0,38138.0,38221.0,38345.0,38500.0,38657.0,38864.0,38989.0,39078.0,39201.0,39307.0,39341.0,39376.0,39408.0,39448.0,39504.0,39557.0,39578.0,39589.0,39637.0,39659.0,39689.0
5100308,58200.0,58250.0,58322.0,58371.0,58399.0,58420.0,58496.0,58546.0,58589.0,58684.0,58867.0,58932.0,58962.0,59007.0,59060.0,59113.0,59161.0,59230.0,59316.0,59385.0,59445.0,59513.0,59559.0,59638.0,59718.0,59824.0,59967.0,60130.0,60346.0,60476.0,60567.0,60727.0,60864.0,60944.0,61025.0,61065.0,61115.0,61184.0,61249.0,61271.0,61282.0,61333.0,61357.0,61391.0
5100310,67200.0,67248.0,67316.0,67363.0,67389.0,67408.0,67478.0,67525.0,67565.0,67654.0,67820.0,67879.0,67915.0,67961.0,68014.0,68057.0,68096.0,68157.0,68233.0,68302.0,68364.0,68433.0,68471.0,68535.0,68600.0,68746.0,68866.0,69028.0,69243.0,69373.0,69473.0,69618.0,69742.0,69787.0,69832.0,69866.0,69908.0,69967.0,70023.0,70044.0,70055.0,70103.0,70125.0,70156.0
5100311,75600.0,75641.0,75699.0,75738.0,75760.0,75777.0,75838.0,75879.0,75909.0,75976.0,76119.0,76163.0,76190.0,76225.0,76266.0,76304.0,76340.0,76384.0,76440.0,76484.0,76526.0,76573.0,76604.0,76657.0,76711.0,76817.0,76957.0,77077.0,77236.0,77332.0,77414.0,77506.0,77585.0,77624.0,77664.0,77688.0,77718.0,77760.0,77800.0,77818.0,77827.0,77869.0,77888.0,77916.0
5100313,82800.0,82841.0,82899.0,82938.0,82960.0,82977.0,83038.0,83079.0,83109.0,83176.0,83319.0,83363.0,83390.0,83425.0,83466.0,83504.0,83540.0,83584.0,83640.0,83684.0,83726.0,83773.0,83804.0,83857.0,83911.0,84017.0,84157.0,84277.0,84436.0,84532.0,84614.0,84706.0,84785.0,84824.0,84864.0,84888.0,84918.0,84960.0,85000.0,85018.0,85027.0,85069.0,85088.0,85116.0
5102488,34500.0,34565.0,34658.0,34721.0,34749.0,34770.0,34847.0,34898.0,34941.0,35034.0,35222.0,35289.0,35331.0,35377.0,35430.0,35474.0,35530.0,35595.0,35677.0,35755.0,35827.0,35908.0,35956.0,36038.0,36121.0,36245.0,36400.0,36557.0,36764.0,36889.0,36978.0,37101.0,37207.0,37241.0,37276.0,37308.0,37348.0,37404.0,37457.0,37478.0,37489.0,37537.0,37559.0,37589.0
5102491,64200.0,64249.0,64318.0,64365.0,64391.0,64411.0,64484.0,64533.0,64579.0,64679.0,64855.0,64925.0,64956.0,65011.0,65074.0,65121.0,65175.0,65259.0,65365.0,65439.0,65496.0,65560.0,65602.0,65674.0,65748.0,65860.0,65984.0,66182.0,66444.0,66602.0,66704.0,66882.0,67036.0,67126.0,67218.0,67259.0,67309.0,67379.0,67445.0,67467.0,67478.0,67528.0,67551.0,67585.0
5102492,72000.0,72048.0,72116.0,72163.0,72189.0,72208.0,72278.0,72325.0,72365.0,72454.0,72620.0,72679.0,72715.0,72761.0,72814.0,72857.0,72896.0,72957.0,73033.0,73102.0,73164.0,73233.0,73271.0,73335.0,73400.0,73546.0,73666.0,73828.0,74043.0,74173.0,74273.0,74418.0,74542.0,74587.0,74632.0,74666.0,74708.0,74767.0,74823.0,74844.0,74855.0,74903.0,74925.0,74956.0
5102494,79200.0,79241.0,79299.0,79338.0,79360.0,79377.0,79438.0,79479.0,79509.0,79576.0,79719.0,79763.0,79790.0,79825.0,79866.0,79904.0,79940.0,79984.0,80040.0,80084.0,80126.0,80173.0,80204.0,80257.0,80311.0,80417.0,80557.0,80677.0,80836.0,80932.0,81014.0,81106.0,81185.0,81224.0,81264.0,81288.0,81318.0,81360.0,81400.0,81418.0,81427.0,81469.0,81488.0,81516.0
5102522,63000.0,63049.0,63118.0,63165.0,63191.0,63211.0,63284.0,63333.0,63379.0,63479.0,63655.0,63725.0,63756.0,63811.0,63874.0,63921.0,63975.0,64059.0,64165.0,64239.0,64296.0,64360.0,64402.0,64474.0,64548.0,64660.0,64784.0,64982.0,65244.0,65402.0,65504.0,65682.0,65836.0,65926.0,66018.0,66059.0,66109.0,66179.0,66245.0,66267.0,66278.0,66328.0,66351.0,66385.0
5103158,48600.0,48662.0,48750.0,48809.0,48838.0,48860.0,48941.0,48995.0,49043.0,49149.0,49343.0,49407.0,49453.0,49510.0,49575.0,49637.0,49699.0,49763.0,49843.0,49917.0,49993.0,50079.0,50126.0,50206.0,50287.0,50432.0,50592.0,50736.0,50926.0,51041.0,51140.0,51291.0,51421.0,51471.0,51522.0,51556.0,51598.0,51656.0,51711.0,51732.0,51743.0,51792.0,51815.0,51847.0
5103160,58800.0,58852.0,58927.0,58978.0,59002.0,59020.0,59087.0,59132.0,59185.0,59302.0,59507.0,59549.0,59580.0,59625.0,59677.0,59733.0,59771.0,59830.0,59904.0,59966.0,60018.0,60076.0,60134.0,60233.0,60332.0,60420.0,60551.0,60733.0,60974.0,61120.0,61210.0,61370.0,61508.0,61586.0,61665.0,61705.0,61754.0,61822.0,61888.0,61910.0,61921.0,61972.0,61995.0,62029.0
5103298,68400.0,68448.0,68516.0,68563.0,68589.0,68608.0,68678.0,68725.0,68765.0,68854.0,69020.0,69079.0,69115.0,69161.0,69214.0,69257.0,69296.0,69357.0,69433.0,69502.0,69564.0,69633.0,69671.0,69735.0,69800.0,69946.0,70066.0,70228.0,70443.0,70573.0,70673.0,70818.0,70942.0,70987.0,71032.0,71066.0,71108.0,71167.0,71223.0,71244.0,71255.0,71303.0,71325.0,71356.0
5106463,29580.0,29645.0,29738.0,29801.0,29844.0,29876.0,29994.0,30073.0,30121.0,30228.0,30419.0,30488.0,30543.0,30616.0,30700.0,30756.0,30815.0,30911.0,31032.0,31117.0,31180.0,31251.0,31304.0,31394.0,31486.0,31619.0,31757.0,31956.0,32219.0,32377.0,32473.0,32660.0,32820.0,32864.0,32908.0,32937.0,32973.0,33023.0,33070.0,33091.0,33102.0,33151.0,33174.0,33207.0
5106466,55800.0,55850.0,55922.0,55971.0,55999.0,56020.0,56096.0,56146.0,56189.0,56284.0,56467.0,56532.0,56562.0,56607.0,56660.0,56713.0,56761.0,56830.0,56916.0,56985.0,57045.0,57113.0,57159.0,57238.0,57318.0,57424.0,57567.0,57730.0,57946.0,58076.0,58167.0,58327.0,58464.0,58544.0,58625.0,58665.0,58715.0,58784.0,58849.0,58871.0,58882.0,58933.0,58957.0,58991.0
5106470,73800.0,73841.0,73899.0,73938.0,73960.0,73977.0,74038.0,74079.0,74109.0,74176.0,74319.0,74363.0,74390.0,74425.0,74466.0,74504.0,74540.0,74584.0,74640.0,74684.0,74726.0,74773.0,74804.0,74857.0,74911.0,75017.0,75157.0,75277.0,75436.0,75532.0,75614.0,75706.0,75785.0,75824.0,75864.0,75888.0,75918.0,75960.0,76000.0,76018.0,76027.0,76069.0,76088.0,76116.0
5106472,81000.0,81041.0,81099.0,81138.0,81160.0,81177.0,81238.0,81279.0,81309.0,81376.0,81519.0,81563.0,81590.0,81625.0,81666.0,81704.0,81740.0,81784.0,81840.0,81884.0,81926.0,81973.0,82004.0,82057.0,82111.0,82217.0,82357.0,82477.0,82636.0,82732.0,82814.0,82906.0,82985.0,83024.0,83064.0,83088.0,83118.0,83160.0,83200.0,83218.0,83227.0,83269.0,83288.0,83316.0
5110956,30900.0,30965.0,31058.0,31121.0,31164.0,31196.0,31314.0,31393.0,31441.0,31548.0,31739.0,31808.0,31863.0,31936.0,32020.0,32076.0,32135.0,32231.0,32352.0,32437.0,32500.0,32571.0,32624.0,32714.0,32806.0,32939.0,33077.0,33276.0,33539.0,33697.0,33793.0,33980.0,34140.0,34184.0,34228.0,34257.0,34293.0,34343.0,34390.0,34411.0,34422.0,34471.0,34494.0,34527.0
5110962,62100.0,62149.0,62218.0,62265.0,62291.0,62311.0,62384.0,62433.0,62479.0,62579.0,62755.0,62825.0,62856.0,62911.0,62974.0,63021.0,63075.0,63159.0,63265.0,63339.0,63396.0,63460.0,63502.0,63574.0,63648.0,63760.0,63884.0,64082.0,64344.0,64502.0,64604.0,64782.0,64936.0,65026.0,65118.0,65159.0,65209.0,65279.0,65345.0,65367.0,65378.0,65428.0,65451.0,65485.0
5111185,30000.0,30065.0,30158.0,30221.0,30264.0,30296.0,30414.0,30493.0,30541.0,30648.0,30839.0,30908.0,30963.0,31036.0,31120.0,31176.0,31235.0,31331.0,31452.0,31537.0,31600.0,31671.0,31724.0,31814.0,31906.0,32039.0,32177.0,32376.0,32639.0,32797.0,32893.0,33080.0,33240.0,33284.0,33328.0,33357.0,33393.0,33443.0,33490.0,33511.0,33522.0,33571.0,33594.0,33627.0
5111189,61200.0,61252.0,61327.0,61378.0,61402.0,61420.0,61487.0,61532.0,61585.0,61702.0,61907.0,61949.0,61980.0,62025.0,62077.0,62133.0,62171.0,62230.0,62304.0,62366.0,62418.0,62476.0,62534.0,62633.0,62732.0,62820.0,62951.0,63133.0,63374.0,63520.0,63610.0,63770.0,63908.0,63986.0,64065.0,64105.0,64154.0,64222.0,64288.0,64310.0,64321.0,64372.0,64395.0,64429.0
5111955,27780.0,27855.0,27962.0,28036.0,28071.0,28097.0,28192.0,28255.0,28299.0,28397.0,28585.0,28660.0,28715.0,28785.0,28865.0,28915.0,28983.0,29079.0,29200.0,29278.0,29341.0,29412.0,29463.0,29550.0,29638.0,29770.0,29911.0,30090.0,30327.0,30471.0,30557.0,30719.0,30858.0,30908.0,30959.0,30988.0,31024.0,31074.0,31122.0,31145.0,31157.0,31210.0,31234.0,31268.0
5111957,36600.0,36665.0,36758.0,36821.0,36849.0,36870.0,36947.0,36998.0,37041.0,37134.0,37322.0,37389.0,37431.0,37477.0,37530.0,37574.0,37630.0,37695.0,37777.0,37855.0,37927.0,38008.0,38056.0,38138.0,38221.0,38345.0,38500.0,38657.0,38864.0,38989.0,39078.0,39201.0,39307.0,39341.0,39376.0,39408.0,39448.0,39504.0,39557.0,39578.0,39589.0,39637.0,39659.0,39689.0
5111959,49800.0,49862.0,49950.0,50009.0,50038.0,50060.0,50141.0,50195.0,50243.0,50349.0,50543.0,50607.0,50653.0,50710.0,50775.0,50837.0,50899.0,50963.0,51043.0,51117.0,51193.0,51279.0,51326.0,51406.0,51487.0,51632.0,51792.0,51936.0,52126.0,52241.0,52340.0,52491.0,52621.0,52671.0,52722.0,52756.0,52798.0,52856.0,52911.0,52932.0,52943.0,52992.0,53015.0,53047.0
5111961,58200.0,58250.0,58322.0,58371.0,58399.0,58420.0,58496.0,58546.0,58589.0,58684.0,58867.0,58932.0,58962.0,59007.0,59060.0,59113.0,59161.0,59230.0,59316.0,59385.0,59445.0,59513.0,59559.0,59638.0,59718.0,59824.0,59967.0,60130.0,60346.0,60476.0,60567.0,60727.0,60864.0,60944.0,61025.0,61065.0,61115.0,61184.0,61249.0,61271.0,61282.0,61333.0,61357.0,61391.0
5111966,82800.0,82841.0,82899.0,82938.0,82960.0,82977.0,83038.0,83079.0,83109.0,83176.0,83319.0,83363.0,83390.0,83425.0,83466.0,83504.0,83540.0,83584.0,83640.0,83684.0,83726.0,83773.0,83804.0,83857.0,83911.0,84017.0,84157.0,84277.0,84436.0,84532.0,84614.0,84706.0,84785.0,84824.0,84864.0,84888.0,84918.0,84960.0,85000.0,85018.0,85027.0,85069.0,85088.0,85116.0
5112403,28680.0,28755.0,28862.0,28936.0,28971.0,28997.0,29092.0,29155.0,29199.0,29297.0,29485.0,29560.0,29615.0,29685.0,29765.0,29815.0,29883.0,29979.0,30100.0,30178.0,30241.0,30312.0,30363.0,30450.0,30538.0,30670.0,30811.0,30990.0,31227.0,31371.0,31457.0,31619.0,31758.0,31808.0,31859.0,31888.0,31924.0,31974.0,32022.0,32045.0,32057.0,32110.0,32134.0,32168.0
5112407,46200.0,46262.0,46350.0,46409.0,46438.0,46460.0,46541.0,46595.0,46643.0,46749.0,46943.0,47007.0,47053.0,47110.0,47175.0,47237.0,47299.0,47363.0,47443.0,47517.0,47593.0,47679.0,47726.0,47806.0,47887.0,48032.0,48192.0,48336.0,48526.0,48641.0,48740.0,48891.0,49021.0,49071.0,49122.0,49156.0,49198.0,49256.0,49311.0,49332.0,49343.0,49392.0,49415.0,49447.0
5114319,32700.0,32765.0,32858.0,32921.0,32964.0,32996.0,33114.0,33193.0,33241.0,33348.0,33539.0,33608.0,33663.0,33736.0,33820.0,33876.0,33935.0,34031.0,34152.0,34237.0,34300.0,34371.0,34424.0,34514.0,34606.0,34739.0,34877.0,35076.0,35339.0,35497.0,35593.0,35780.0,35940.0,35984.0,36028.0,36057.0,36093.0,36143.0,36190.0,36211.0,36222.0,36271.0,36294.0,36327.0
5114320,43800.0,43862.0,43950.0,44009.0,44038.0,44060.0,44141.0,44195.0,44243.0,44349.0,44543.0,44607.0,44653.0,44710.0,44775.0,44837.0,44899.0,44963.0,45043.0,45117.0,45193.0,45279.0,45326.0,45406.0,45487.0,45632.0,45792.0,45936.0,46126.0,46241.0,46340.0,46491.0,46621.0,46671.0,46722.0,46756.0,46798.0,46856.0,46911.0,46932.0,46943.0,46992.0,47015.0,47047.0
5114322,52200.0,52264.0,52354.0,52416.0,52444.0,52465.0,52542.0,52593.0,52637.0,52735.0,52948.0,53012.0,53052.0,53110.0,53177.0,53242.0,53306.0,53385.0,53483.0,53569.0,53641.0,53723.0,53763.0,53831.0,53900.0,54070.0,54206.0,54374.0,54597.0,54731.0,54848.0,55005.0,55141.0,55181.0,55222.0,55259.0,55305.0,55369.0,55430.0,55453.0,55465.0,55519.0,55544.0,55579.0
5114328,77400.0,77441.0,77499.0,77538.0,77560.0,77577.0,77638.0,77679.0,77709.0,77776.0,77919.0,77963.0,77990.0,78025.0,78066.0,78104.0,78140.0,78184.0,78240.0,78284.0,78326.0,78373.0,78404.0,78457.0,78511.0,78617.0,78757.0,78877.0,79036.0,79132.0,79214.0,79306.0,79385.0,79424.0,79464.0,79488.0,79518.0,79560.0,79600.0,79618.0,79627.0,79669.0,79688.0,79716.0
5116206,27300.0,27375.0,27482.0,27556.0,27591.0,27617.0,27712.0,27775.0,27819.0,27917.0,28105.0,28180.0,28235.0,28305.0,28385.0,28435.0,28503.0,28599.0,28720.0,28798.0,28861.0,28932.0,28983.0,29070.0,29158.0,29290.0,29431.0,29610.0,29847.0,29991.0,30077.0,30239.0,30378.0,30428.0,30479.0,30508.0,30544.0,30594.0,30642.0,30665.0,30677.0,30730.0,30754.0,30788.0
5116210,57600.0,57650.0,57722.0,57771.0,57799.0,57820.0,57896.0,57946.0,57989.0,58084.0,58267.0,58332.0,58362.0,58407.0,58460.0,58513.0,58561.0,58630.0,58716.0,58785.0,58845.0,58913.0,58959.0,59038.0,59118.0,59224.0,59367.0,59530.0,59746.0,59876.0,59967.0,60127.0,60264.0,60344.0,60425.0,60465.0,60515.0,60584.0,60649.0,60671.0,60682.0,60733.0,60757.0,60791.0
5116263,29100.0,29175.0,29282.0,29356.0,29391.0,29417.0,29512.0,29575.0,29619.0,29717.0,29905.0,29980.0,30035.0,30105.0,30185.0,30235.0,30303.0,30399.0,30520.0,30598.0,30661.0,30732.0,30783.0,30870.0,30958.0,31090.0,31231.0,31410.0,31647.0,31791.0,31877.0,32039.0,32178.0,32228.0,32279.0,32308.0,32344.0,32394.0,32442.0,32465.0,32477.0,32530.0,32554.0,32588.0
5116265,57000.0,57050.0,57122.0,57171.0,57199.0,57220.0,57296.0,57346.0,57389.0,57484.0,57667.0,57732.0,57762.0,57807.0,57860.0,57913.0,57961.0,58030.0,58116.0,58185.0,58245.0,58313.0,58359.0,58438.0,58518.0,58624.0,58767.0,58930.0,59146.0,59276.0,59367.0,59527.0,59664.0,59744.0,59825.0,59865.0,59915.0,59984.0,60049.0,60071.0,60082.0,60133.0,60157.0,60191.0
5116583,28200.0,28275.0,28382.0,28456.0,28491.0,28517.0,28612.0,28675.0,28719.0,28817.0,29005.0,29080.0,29135.0,29205.0,29285.0,29335.0,29403.0,29499.0,29620.0,29698.0,29761.0,29832.0,29883.0,29970.0,30058.0,30190.0,30331.0,30510.0,30747.0,30891.0,30977.0,31139.0,31278.0,31328.0,31379.0,31408.0,31444.0,31494.0,31542.0,31565.0,31577.0,31630.0,31654.0,31688.0
5116585,64800.0,64849.0,64918.0,64965.0,64991.0,65011.0,65084.0,65133.0,65179.0,65279.0,65455.0,65525.0,65556.0,65611.0,65674.0,65721.0,65775.0,65859.0,65965.0,66039.0,66096.0,66160.0,66202.0,66274.0,66348.0,66460.0,66584.0,66782.0,67044.0,67202.0,67304.0,67482.0,67636.0,67726.0,67818.0,67859.0,67909.0,67979.0,68045.0,68067.0,68078.0,68128.0,68151.0,68185.0
