tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P
5084197,66600.0,66710.0,66850.0,66937.0,67013.0,67079.0,67095.0,67155.0,67199.0,67252.0,67283.0,67339.0,67361.0,67402.0,67452.0,67485.0,67540.0,67611.0,67665.0,67727.0,67765.0,67829.0,67894.0,67966.0,68055.0,68243.0,68511.0,68649.0,68677.0,68738.0,68772.0,68866.0,68889.0,68942.0,68983.0,69061.0,69100.0,69143.0,69186.0,69235.0,69283.0,69341.0,69369.0,69410.0,69452.0,69477.0,69520.0,69550.0,69581.0,69674.0,69743.0,69822.0,69853.0,69911.0,69987.0,70048.0,70103.0
5084516,35100.0,35214.0,35345.0,35448.0,35537.0,35613.0,35631.0,35699.0,35749.0,35810.0,35846.0,35917.0,35945.0,35996.0,36059.0,36101.0,36173.0,36258.0,36323.0,36396.0,36441.0,36517.0,36594.0,36676.0,36785.0,36988.0,37277.0,37426.0,37460.0,37527.0,37565.0,37667.0,37693.0,37754.0,37797.0,37877.0,37918.0,37964.0,38008.0,38067.0,38124.0,38192.0,38224.0,38269.0,38314.0,38341.0,38398.0,38433.0,38470.0,38581.0,38668.0,38766.0,38802.0,38867.0,38946.0,39012.0,39073.0
5084518,45900.0,46014.0,46145.0,46248.0,46337.0,46413.0,46431.0,46499.0,46549.0,46610.0,46646.0,46717.0,46745.0,46796.0,46859.0,46901.0,46973.0,47058.0,47123.0,47196.0,47241.0,47317.0,47394.0,47476.0,47585.0,47788.0,48077.0,48226.0,48260.0,48327.0,48365.0,48467.0,48493.0,48554.0,48597.0,48677.0,48718.0,48764.0,48808.0,48867.0,48924.0,48992.0,49024.0,49069.0,49114.0,49141.0,49198.0,49233.0,49270.0,49381.0,49468.0,49566.0,49602.0,49667.0,49746.0,49812.0,49873.0
5084520,56700.0,56814.0,56945.0,57048.0,57137.0,57213.0,57231.0,57299.0,57349.0,57410.0,57446.0,57517.0,57545.0,57596.0,57659.0,57701.0,57773.0,57858.0,57923.0,57996.0,58041.0,58117.0,58194.0,58276.0,58385.0,58588.0,58877.0,59026.0,59060.0,59127.0,59165.0,59267.0,59293.0,59354.0,59397.0,59477.0,59518.0,59564.0,59608.0,59667.0,59724.0,59792.0,59824.0,59869.0,59914.0,59941.0,59998.0,60033.0,60070.0,60181.0,60268.0,60366.0,60402.0,60467.0,60546.0,60612.0,60673.0
5084522,69600.0,69710.0,69850.0,69937.0,70013.0,70079.0,70095.0,70155.0,70199.0,70252.0,70283.0,70339.0,70361.0,70402.0,70452.0,70485.0,70540.0,70611.0,70665.0,70727.0,70765.0,70829.0,70894.0,70966.0,71055.0,71243.0,71511.0,71649.0,71677.0,71738.0,71772.0,71866.0,71889.0,71942.0,71983.0,72061.0,72100.0,72143.0,72186.0,72235.0,72283.0,72341.0,72369.0,72410.0,72452.0,72477.0,72520.0,72550.0,72581.0,72674.0,72743.0,72822.0,72853.0,72911.0,72987.0,73048.0,73103.0
5084524,80100.0,80226.0,80365.0,80441.0,80507.0,80559.0,80571.0,80618.0,80652.0,80694.0,80720.0,80762.0,80779.0,80810.0,80847.0,80874.0,80920.0,80980.0,81030.0,81086.0,81124.0,81188.0,81252.0,81317.0,81542.0,81696.0,81916.0,82029.0,82052.0,82099.0,82125.0,82197.0,82219.0,82268.0,82295.0,82346.0,82378.0,82414.0,82450.0,82484.0,82517.0,82556.0,82577.0,82607.0,82641.0,82661.0,82702.0,82730.0,82759.0,82833.0,82884.0,82942.0,82969.0,83018.0,83084.0,83143.0,83197.0
5088306,29700.0,29824.0,30028.0,30171.0,30294.0,30387.0,30409.0,30493.0,30554.0,30629.0,30672.0,30772.0,30812.0,30885.0,30973.0,31033.0,31136.0,31230.0,31297.0,31372.0,31431.0,31531.0,31633.0,31707.0,31825.0,32068.0,32413.0,32591.0,32625.0,32693.0,32731.0,32835.0,32864.0,32932.0,32974.0,33053.0,33100.0,33153.0,33205.0,33260.0,33314.0,33379.0,33416.0,33470.0,33517.0,33545.0,33590.0,33622.0,33655.0,33747.0,33831.0,33926.0,33960.0,34024.0,34095.0,34167.0,34233.0
5088308,41400.0,41514.0,41645.0,41748.0,41837.0,41913.0,41931.0,41999.0,42049.0,42110.0,42146.0,42217.0,42245.0,42296.0,42359.0,42401.0,42473.0,42558.0,42623.0,42696.0,42741.0,42817.0,42894.0,42976.0,43085.0,43288.0,43577.0,43726.0,43760.0,43827.0,43865.0,43967.0,43993.0,44054.0,44097.0,44177.0,44218.0,44264.0,44308.0,44367.0,44424.0,44492.0,44524.0,44569.0,44614.0,44641.0,44698.0,44733.0,44770.0,44881.0,44968.0,45066.0,45102.0,45167.0,45246.0,45312.0,45373.0
5088310,52200.0,52314.0,52445.0,52548.0,52637.0,52713.0,52731.0,52799.0,52849.0,52910.0,52946.0,53017.0,53045.0,53096.0,53159.0,53201.0,53273.0,53358.0,53423.0,53496.0,53541.0,53617.0,53694.0,53776.0,53885.0,54088.0,54377.0,54526.0,54560.0,54627.0,54665.0,54767.0,54793.0,54854.0,54897.0,54977.0,55018.0,55064.0,55108.0,55167.0,55224.0,55292.0,55324.0,55369.0,55414.0,55441.0,55498.0,55533.0,55570.0,55681.0,55768.0,55866.0,55902.0,55967.0,56046.0,56112.0,56173.0
5088312,63900.0,64029.0,64267.0,64362.0,64445.0,64526.0,64545.0,64618.0,64672.0,64738.0,64777.0,64838.0,64862.0,64906.0,64959.0,64999.0,65066.0,65144.0,65196.0,65255.0,65298.0,65372.0,65446.0,65532.0,65641.0,65881.0,66223.0,66399.0,66430.0,66500.0,66539.0,66646.0,66675.0,66741.0,66787.0,66874.0,66934.0,67001.0,67067.0,67152.0,67234.0,67333.0,67368.0,67418.0,67475.0,67508.0,67564.0,67599.0,67636.0,67745.0,67829.0,67924.0,67960.0,68026.0,68106.0,68170.0,68229.0
5088482,20700.0,20808.0,20953.0,21047.0,21129.0,21190.0,21204.0,21259.0,21299.0,21348.0,21376.0,21428.0,21449.0,21487.0,21532.0,21562.0,21612.0,21672.0,21734.0,21805.0,21843.0,21908.0,21975.0,22038.0,22124.0,22258.0,22449.0,22547.0,22575.0,22629.0,22659.0,22742.0,22767.0,22825.0,22863.0,22935.0,22971.0,23011.0,23051.0,23089.0,23126.0,23171.0,23203.0,23249.0,23288.0,23310.0,23348.0,23380.0,23414.0,23483.0,23540.0,23605.0,23635.0,23690.0,23749.0,23807.0,23860.0
5088484,28800.0,28911.0,29061.0,29173.0,29270.0,29356.0,29377.0,29455.0,29512.0,29581.0,29621.0,29771.0,29830.0,29939.0,30071.0,30145.0,30270.0,30360.0,30429.0,30506.0,30563.0,30660.0,30757.0,30837.0,30980.0,31203.0,31519.0,31682.0,31726.0,31807.0,31852.0,31974.0,32004.0,32073.0,32127.0,32230.0,32282.0,32340.0,32397.0,32458.0,32517.0,32589.0,32648.0,32732.0,32779.0,32806.0,32861.0,32900.0,32941.0,33031.0,33113.0,33206.0,33242.0,33308.0,33391.0,33476.0,33553.0
5088486,40500.0,40614.0,40745.0,40848.0,40937.0,41013.0,41031.0,41099.0,41149.0,41210.0,41246.0,41317.0,41345.0,41396.0,41459.0,41501.0,41573.0,41658.0,41723.0,41796.0,41841.0,41917.0,41994.0,42076.0,42185.0,42388.0,42677.0,42826.0,42860.0,42927.0,42965.0,43067.0,43093.0,43154.0,43197.0,43277.0,43318.0,43364.0,43408.0,43467.0,43524.0,43592.0,43624.0,43669.0,43714.0,43741.0,43798.0,43833.0,43870.0,43981.0,44068.0,44166.0,44202.0,44267.0,44346.0,44412.0,44473.0
5088488,51300.0,51414.0,51545.0,51648.0,51737.0,51813.0,51831.0,51899.0,51949.0,52010.0,52046.0,52117.0,52145.0,52196.0,52259.0,52301.0,52373.0,52458.0,52523.0,52596.0,52641.0,52717.0,52794.0,52876.0,52985.0,53188.0,53477.0,53626.0,53660.0,53727.0,53765.0,53867.0,53893.0,53954.0,53997.0,54077.0,54118.0,54164.0,54208.0,54267.0,54324.0,54392.0,54424.0,54469.0,54514.0,54541.0,54598.0,54633.0,54670.0,54781.0,54868.0,54966.0,55002.0,55067.0,55146.0,55212.0,55273.0
5088490,63000.0,63129.0,63367.0,63462.0,63545.0,63626.0,63645.0,63718.0,63772.0,63838.0,63877.0,63938.0,63962.0,64006.0,64059.0,64099.0,64166.0,64244.0,64296.0,64355.0,64398.0,64472.0,64546.0,64632.0,64741.0,64981.0,65323.0,65499.0,65530.0,65600.0,65639.0,65746.0,65775.0,65841.0,65887.0,65974.0,66034.0,66101.0,66167.0,66252.0,66334.0,66433.0,66468.0,66518.0,66575.0,66608.0,66664.0,66699.0,66736.0,66845.0,66929.0,67024.0,67060.0,67126.0,67206.0,67270.0,67329.0
5088492,74700.0,74826.0,74965.0,75041.0,75107.0,75159.0,75171.0,75218.0,75252.0,75294.0,75320.0,75362.0,75379.0,75410.0,75447.0,75474.0,75520.0,75580.0,75630.0,75686.0,75724.0,75788.0,75852.0,75917.0,76142.0,76296.0,76516.0,76629.0,76652.0,76699.0,76725.0,76797.0,76819.0,76868.0,76895.0,76946.0,76978.0,77014.0,77050.0,77084.0,77117.0,77156.0,77177.0,77207.0,77241.0,77261.0,77302.0,77330.0,77359.0,77433.0,77484.0,77542.0,77569.0,77618.0,77684.0,77743.0,77797.0
5088835,26100.0,26211.0,26361.0,26473.0,26570.0,26656.0,26677.0,26755.0,26812.0,26881.0,26921.0,27071.0,27130.0,27239.0,27371.0,27445.0,27570.0,27660.0,27729.0,27806.0,27863.0,27960.0,28057.0,28137.0,28280.0,28503.0,28819.0,28982.0,29026.0,29107.0,29152.0,29274.0,29304.0,29373.0,29427.0,29530.0,29582.0,29640.0,29697.0,29758.0,29817.0,29889.0,29948.0,30032.0,30079.0,30106.0,30161.0,30200.0,30241.0,30331.0,30413.0,30506.0,30542.0,30608.0,30691.0,30776.0,30853.0
5088837,37800.0,37914.0,38045.0,38148.0,38237.0,38313.0,38331.0,38399.0,38449.0,38510.0,38546.0,38617.0,38645.0,38696.0,38759.0,38801.0,38873.0,38958.0,39023.0,39096.0,39141.0,39217.0,39294.0,39376.0,39485.0,39688.0,39977.0,40126.0,40160.0,40227.0,40265.0,40367.0,40393.0,40454.0,40497.0,40577.0,40618.0,40664.0,40708.0,40767.0,40824.0,40892.0,40924.0,40969.0,41014.0,41041.0,41098.0,41133.0,41170.0,41281.0,41368.0,41466.0,41502.0,41567.0,41646.0,41712.0,41773.0
5088839,48600.0,48714.0,48845.0,48948.0,49037.0,49113.0,49131.0,49199.0,49249.0,49310.0,49346.0,49417.0,49445.0,49496.0,49559.0,49601.0,49673.0,49758.0,49823.0,49896.0,49941.0,50017.0,50094.0,50176.0,50285.0,50488.0,50777.0,50926.0,50960.0,51027.0,51065.0,51167.0,51193.0,51254.0,51297.0,51377.0,51418.0,51464.0,51508.0,51567.0,51624.0,51692.0,51724.0,51769.0,51814.0,51841.0,51898.0,51933.0,51970.0,52081.0,52168.0,52266.0,52302.0,52367.0,52446.0,52512.0,52573.0
5088841,59400.0,59518.0,59688.0,59781.0,59862.0,59939.0,59957.0,60027.0,60078.0,60140.0,60177.0,60240.0,60265.0,60311.0,60367.0,60403.0,60464.0,60544.0,60606.0,60677.0,60724.0,60804.0,60884.0,60960.0,61061.0,61304.0,61649.0,61826.0,61864.0,61938.0,61979.0,62092.0,62124.0,62196.0,62240.0,62322.0,62384.0,62454.0,62523.0,62631.0,62735.0,62861.0,62907.0,62973.0,63032.0,63066.0,63126.0,63165.0,63205.0,63327.0,63417.0,63519.0,63556.0,63624.0,63719.0,63787.0,63849.0
5088843,71100.0,71210.0,71350.0,71437.0,71513.0,71579.0,71595.0,71655.0,71699.0,71752.0,71783.0,71839.0,71861.0,71902.0,71952.0,71985.0,72040.0,72111.0,72165.0,72227.0,72265.0,72329.0,72394.0,72466.0,72555.0,72743.0,73011.0,73149.0,73177.0,73238.0,73272.0,73366.0,73389.0,73442.0,73483.0,73561.0,73600.0,73643.0,73686.0,73735.0,73783.0,73841.0,73869.0,73910.0,73952.0,73977.0,74020.0,74050.0,74081.0,74174.0,74243.0,74322.0,74353.0,74411.0,74487.0,74548.0,74603.0
5089209,61200.0,61318.0,61488.0,61581.0,61662.0,61739.0,61757.0,61827.0,61878.0,61940.0,61977.0,62040.0,62065.0,62111.0,62167.0,62203.0,62264.0,62344.0,62406.0,62477.0,62524.0,62604.0,62684.0,62760.0,62861.0,63104.0,63449.0,63626.0,63664.0,63738.0,63779.0,63892.0,63924.0,63996.0,64040.0,64122.0,64184.0,64254.0,64323.0,64431.0,64535.0,64661.0,64707.0,64773.0,64832.0,64866.0,64926.0,64965.0,65005.0,65127.0,65217.0,65319.0,65356.0,65424.0,65519.0,65587.0,65649.0
5089211,72900.0,73010.0,73150.0,73237.0,73313.0,73379.0,73395.0,73455.0,73499.0,73552.0,73583.0,73639.0,73661.0,73702.0,73752.0,73785.0,73840.0,73911.0,73965.0,74027.0,74065.0,74129.0,74194.0,74266.0,74355.0,74543.0,74811.0,74949.0,74977.0,75038.0,75072.0,75166.0,75189.0,75242.0,75283.0,75361.0,75400.0,75443.0,75486.0,75535.0,75583.0,75641.0,75669.0,75710.0,75752.0,75777.0,75820.0,75850.0,75881.0,75974.0,76043.0,76122.0,76153.0,76211.0,76287.0,76348.0,76403.0
5089213,82200.0,82326.0,82465.0,82541.0,82607.0,82659.0,82671.0,82718.0,82752.0,82794.0,82820.0,82862.0,82879.0,82910.0,82947.0,82974.0,83020.0,83080.0,83130.0,83186.0,83224.0,83288.0,83352.0,83417.0,83642.0,83796.0,84016.0,84129.0,84152.0,84199.0,84225.0,84297.0,84319.0,84368.0,84395.0,84446.0,84478.0,84514.0,84550.0,84584.0,84617.0,84656.0,84677.0,84707.0,84741.0,84761.0,84802.0,84830.0,84859.0,84933.0,84984.0,85042.0,85069.0,85118.0,85184.0,85243.0,85297.0
5090575,23400.0,23516.0,23660.0,23763.0,23853.0,23920.0,23936.0,23996.0,24040.0,24094.0,24125.0,24196.0,24224.0,24276.0,24339.0,24390.0,24477.0,24558.0,24627.0,24705.0,24749.0,24824.0,24899.0,24982.0,25094.0,25251.0,25474.0,25589.0,25628.0,25694.0,25731.0,25831.0,25860.0,25925.0,25969.0,26052.0,26100.0,26154.0,26206.0,26262.0,26317.0,26383.0,26437.0,26514.0,26565.0,26595.0,26646.0,26683.0,26722.0,26804.0,26878.0,26961.0,27000.0,27073.0,27156.0,27233.0,27304.0
5090577,34200.0,34314.0,34445.0,34548.0,34637.0,34713.0,34731.0,34799.0,34849.0,34910.0,34946.0,35017.0,35045.0,35096.0,35159.0,35201.0,35273.0,35358.0,35423.0,35496.0,35541.0,35617.0,35694.0,35776.0,35885.0,36088.0,36377.0,36526.0,36560.0,36627.0,36665.0,36767.0,36793.0,36854.0,36897.0,36977.0,37018.0,37064.0,37108.0,37167.0,37224.0,37292.0,37324.0,37369.0,37414.0,37441.0,37498.0,37533.0,37570.0,37681.0,37768.0,37866.0,37902.0,37967.0,38046.0,38112.0,38173.0
5090579,45000.0,45114.0,45245.0,45348.0,45437.0,45513.0,45531.0,45599.0,45649.0,45710.0,45746.0,45817.0,45845.0,45896.0,45959.0,46001.0,46073.0,46158.0,46223.0,46296.0,46341.0,46417.0,46494.0,46576.0,46685.0,46888.0,47177.0,47326.0,47360.0,47427.0,47465.0,47567.0,47593.0,47654.0,47697.0,47777.0,47818.0,47864.0,47908.0,47967.0,48024.0,48092.0,48124.0,48169.0,48214.0,48241.0,48298.0,48333.0,48370.0,48481.0,48568.0,48666.0,48702.0,48767.0,48846.0,48912.0,48973.0
5090581,55800.0,55914.0,56045.0,56148.0,56237.0,56313.0,56331.0,56399.0,56449.0,56510.0,56546.0,56617.0,56645.0,56696.0,56759.0,56801.0,56873.0,56958.0,57023.0,57096.0,57141.0,57217.0,57294.0,57376.0,57485.0,57688.0,57977.0,58126.0,58160.0,58227.0,58265.0,58367.0,58393.0,58454.0,58497.0,58577.0,58618.0,58664.0,58708.0,58767.0,58824.0,58892.0,58924.0,58969.0,59014.0,59041.0,59098.0,59133.0,59170.0,59281.0,59368.0,59466.0,59502.0,59567.0,59646.0,59712.0,59773.0
5090583,68400.0,68510.0,68650.0,68737.0,68813.0,68879.0,68895.0,68955.0,68999.0,69052.0,69083.0,69139.0,69161.0,69202.0,69252.0,69285.0,69340.0,69411.0,69465.0,69527.0,69565.0,69629.0,69694.0,69766.0,69855.0,70043.0,70311.0,70449.0,70477.0,70538.0,70572.0,70666.0,70689.0,70742.0,70783.0,70861.0,70900.0,70943.0,70986.0,71035.0,71083.0,71141.0,71169.0,71210.0,71252.0,71277.0,71320.0,71350.0,71381.0,71474.0,71543.0,71622.0,71653.0,71711.0,71787.0,71848.0,71903.0
5090677,30600.0,30724.0,30928.0,31071.0,31194.0,31287.0,31309.0,31393.0,31454.0,31529.0,31572.0,31672.0,31712.0,31785.0,31873.0,31933.0,32036.0,32130.0,32197.0,32272.0,32331.0,32431.0,32533.0,32607.0,32725.0,32968.0,33313.0,33491.0,33525.0,33593.0,33631.0,33735.0,33764.0,33832.0,33874.0,33953.0,34000.0,34053.0,34105.0,34160.0,34214.0,34279.0,34316.0,34370.0,34417.0,34445.0,34490.0,34522.0,34555.0,34647.0,34731.0,34826.0,34860.0,34924.0,34995.0,35067.0,35133.0
5090679,42300.0,42414.0,42545.0,42648.0,42737.0,42813.0,42831.0,42899.0,42949.0,43010.0,43046.0,43117.0,43145.0,43196.0,43259.0,43301.0,43373.0,43458.0,43523.0,43596.0,43641.0,43717.0,43794.0,43876.0,43985.0,44188.0,44477.0,44626.0,44660.0,44727.0,44765.0,44867.0,44893.0,44954.0,44997.0,45077.0,45118.0,45164.0,45208.0,45267.0,45324.0,45392.0,45424.0,45469.0,45514.0,45541.0,45598.0,45633.0,45670.0,45781.0,45868.0,45966.0,46002.0,46067.0,46146.0,46212.0,46273.0
5090681,53100.0,53214.0,53345.0,53448.0,53537.0,53613.0,53631.0,53699.0,53749.0,53810.0,53846.0,53917.0,53945.0,53996.0,54059.0,54101.0,54173.0,54258.0,54323.0,54396.0,54441.0,54517.0,54594.0,54676.0,54785.0,54988.0,55277.0,55426.0,55460.0,55527.0,55565.0,55667.0,55693.0,55754.0,55797.0,55877.0,55918.0,55964.0,56008.0,56067.0,56124.0,56192.0,56224.0,56269.0,56314.0,56341.0,56398.0,56433.0,56470.0,56581.0,56668.0,56766.0,56802.0,56867.0,56946.0,57012.0,57073.0
5090683,64800.0,64910.0,65050.0,65137.0,65213.0,65279.0,65295.0,65355.0,65399.0,65452.0,65483.0,65539.0,65561.0,65602.0,65652.0,65685.0,65740.0,65811.0,65865.0,65927.0,65965.0,66029.0,66094.0,66166.0,66255.0,66443.0,66711.0,66849.0,66877.0,66938.0,66972.0,67066.0,67089.0,67142.0,67183.0,67261.0,67300.0,67343.0,67386.0,67435.0,67483.0,67541.0,67569.0,67610.0,67652.0,67677.0,67720.0,67750.0,67781.0,67874.0,67943.0,68022.0,68053.0,68111.0,68187.0,68248.0,68303.0
5090685,76500.0,76626.0,76765.0,76841.0,76907.0,76959.0,76971.0,77018.0,77052.0,77094.0,77120.0,77162.0,77179.0,77210.0,77247.0,77274.0,77320.0,77380.0,77430.0,77486.0,77524.0,77588.0,77652.0,77717.0,77942.0,78096.0,78316.0,78429.0,78452.0,78499.0,78525.0,78597.0,78619.0,78668.0,78695.0,78746.0,78778.0,78814.0,78850.0,78884.0,78917.0,78956.0,78977.0,79007.0,79041.0,79061.0,79102.0,79130.0,79159.0,79233.0,79284.0,79342.0,79369.0,79418.0,79484.0,79543.0,79597.0
5092070,27000.0,27111.0,27261.0,27373.0,27470.0,27556.0,27577.0,27655.0,27712.0,27781.0,27821.0,27971.0,28030.0,28139.0,28271.0,28345.0,28470.0,28560.0,28629.0,28706.0,28763.0,28860.0,28957.0,29037.0,29180.0,29403.0,29719.0,29882.0,29926.0,30007.0,30052.0,30174.0,30204.0,30273.0,30327.0,30430.0,30482.0,30540.0,30597.0,30658.0,30717.0,30789.0,30848.0,30932.0,30979.0,31006.0,31061.0,31100.0,31141.0,31231.0,31313.0,31406.0,31442.0,31508.0,31591.0,31676.0,31753.0
5092072,38700.0,38814.0,38945.0,39048.0,39137.0,39213.0,39231.0,39299.0,39349.0,39410.0,39446.0,39517.0,39545.0,39596.0,39659.0,39701.0,39773.0,39858.0,39923.0,39996.0,40041.0,40117.0,40194.0,40276.0,40385.0,40588.0,40877.0,41026.0,41060.0,41127.0,41165.0,41267.0,41293.0,41354.0,41397.0,41477.0,41518.0,41564.0,41608.0,41667.0,41724.0,41792.0,41824.0,41869.0,41914.0,41941.0,41998.0,42033.0,42070.0,42181.0,42268.0,42366.0,42402.0,42467.0,42546.0,42612.0,42673.0
5092074,49500.0,49614.0,49745.0,49848.0,49937.0,50013.0,50031.0,50099.0,50149.0,50210.0,50246.0,50317.0,50345.0,50396.0,50459.0,50501.0,50573.0,50658.0,50723.0,50796.0,50841.0,50917.0,50994.0,51076.0,51185.0,51388.0,51677.0,51826.0,51860.0,51927.0,51965.0,52067.0,52093.0,52154.0,52197.0,52277.0,52318.0,52364.0,52408.0,52467.0,52524.0,52592.0,52624.0,52669.0,52714.0,52741.0,52798.0,52833.0,52870.0,52981.0,53068.0,53166.0,53202.0,53267.0,53346.0,53412.0,53473.0
5092076,60300.0,60418.0,60588.0,60681.0,60762.0,60839.0,60857.0,60927.0,60978.0,61040.0,61077.0,61140.0,61165.0,61211.0,61267.0,61303.0,61364.0,61444.0,61506.0,61577.0,61624.0,61704.0,61784.0,61860.0,61961.0,62204.0,62549.0,62726.0,62764.0,62838.0,62879.0,62992.0,63024.0,63096.0,63140.0,63222.0,63284.0,63354.0,63423.0,63531.0,63635.0,63761.0,63807.0,63873.0,63932.0,63966.0,64026.0,64065.0,64105.0,64227.0,64317.0,64419.0,64456.0,64524.0,64619.0,64687.0,64749.0
5093844,22500.0,22608.0,22753.0,22847.0,22929.0,22990.0,23004.0,23059.0,23099.0,23148.0,23176.0,23228.0,23249.0,23287.0,23332.0,23362.0,23412.0,23472.0,23534.0,23605.0,23643.0,23708.0,23775.0,23838.0,23924.0,24058.0,24249.0,24347.0,24375.0,24429.0,24459.0,24542.0,24567.0,24625.0,24663.0,24735.0,24771.0,24811.0,24851.0,24889.0,24926.0,24971.0,25003.0,25049.0,25088.0,25110.0,25148.0,25180.0,25214.0,25283.0,25340.0,25405.0,25435.0,25490.0,25549.0,25607.0,25660.0
5093846,33300.0,33414.0,33545.0,33648.0,33737.0,33813.0,33831.0,33899.0,33949.0,34010.0,34046.0,34117.0,34145.0,34196.0,34259.0,34301.0,34373.0,34458.0,34523.0,34596.0,34641.0,34717.0,34794.0,34876.0,34985.0,35188.0,35477.0,35626.0,35660.0,35727.0,35765.0,35867.0,35893.0,35954.0,35997.0,36077.0,36118.0,36164.0,36208.0,36267.0,36324.0,36392.0,36424.0,36469.0,36514.0,36541.0,36598.0,36633.0,36670.0,36781.0,36868.0,36966.0,37002.0,37067.0,37146.0,37212.0,37273.0
5093848,44100.0,44214.0,44345.0,44448.0,44537.0,44613.0,44631.0,44699.0,44749.0,44810.0,44846.0,44917.0,44945.0,44996.0,45059.0,45101.0,45173.0,45258.0,45323.0,45396.0,45441.0,45517.0,45594.0,45676.0,45785.0,45988.0,46277.0,46426.0,46460.0,46527.0,46565.0,46667.0,46693.0,46754.0,46797.0,46877.0,46918.0,46964.0,47008.0,47067.0,47124.0,47192.0,47224.0,47269.0,47314.0,47341.0,47398.0,47433.0,47470.0,47581.0,47668.0,47766.0,47802.0,47867.0,47946.0,48012.0,48073.0
5093850,54900.0,55014.0,55145.0,55248.0,55337.0,55413.0,55431.0,55499.0,55549.0,55610.0,55646.0,55717.0,55745.0,55796.0,55859.0,55901.0,55973.0,56058.0,56123.0,56196.0,56241.0,56317.0,56394.0,56476.0,56585.0,56788.0,57077.0,57226.0,57260.0,57327.0,57365.0,57467.0,57493.0,57554.0,57597.0,57677.0,57718.0,57764.0,57808.0,57867.0,57924.0,57992.0,58024.0,58069.0,58114.0,58141.0,58198.0,58233.0,58270.0,58381.0,58468.0,58566.0,58602.0,58667.0,58746.0,58812.0,58873.0
5093852,67500.0,67610.0,67750.0,67837.0,67913.0,67979.0,67995.0,68055.0,68099.0,68152.0,68183.0,68239.0,68261.0,68302.0,68352.0,68385.0,68440.0,68511.0,68565.0,68627.0,68665.0,68729.0,68794.0,68866.0,68955.0,69143.0,69411.0,69549.0,69577.0,69638.0,69672.0,69766.0,69789.0,69842.0,69883.0,69961.0,70000.0,70043.0,70086.0,70135.0,70183.0,70241.0,70269.0,70310.0,70352.0,70377.0,70420.0,70450.0,70481.0,70574.0,70643.0,70722.0,70753.0,70811.0,70887.0,70948.0,71003.0
5093854,78300.0,78426.0,78565.0,78641.0,78707.0,78759.0,78771.0,78818.0,78852.0,78894.0,78920.0,78962.0,78979.0,79010.0,79047.0,79074.0,79120.0,79180.0,79230.0,79286.0,79324.0,79388.0,79452.0,79517.0,79742.0,79896.0,80116.0,80229.0,80252.0,80299.0,80325.0,80397.0,80419.0,80468.0,80495.0,80546.0,80578.0,80614.0,80650.0,80684.0,80717.0,80756.0,80777.0,80807.0,80841.0,80861.0,80902.0,80930.0,80959.0,81033.0,81084.0,81142.0,81169.0,81218.0,81284.0,81343.0,81397.0
5094428,25200.0,25316.0,25460.0,25563.0,25653.0,25720.0,25736.0,25796.0,25840.0,25894.0,25925.0,25996.0,26024.0,26076.0,26139.0,26190.0,26277.0,26358.0,26427.0,26505.0,26549.0,26624.0,26699.0,26782.0,26894.0,27051.0,27274.0,27389.0,27428.0,27494.0,27531.0,27631.0,27660.0,27725.0,27769.0,27852.0,27900.0,27954.0,28006.0,28062.0,28117.0,28183.0,28237.0,28314.0,28365.0,28395.0,28446.0,28483.0,28522.0,28604.0,28678.0,28761.0,28800.0,28873.0,28956.0,29033.0,29104.0
5094430,36900.0,37014.0,37145.0,37248.0,37337.0,37413.0,37431.0,37499.0,37549.0,37610.0,37646.0,37717.0,37745.0,37796.0,37859.0,37901.0,37973.0,38058.0,38123.0,38196.0,38241.0,38317.0,38394.0,38476.0,38585.0,38788.0,39077.0,39226.0,39260.0,39327.0,39365.0,39467.0,39493.0,39554.0,39597.0,39677.0,39718.0,39764.0,39808.0,39867.0,39924.0,39992.0,40024.0,40069.0,40114.0,40141.0,40198.0,40233.0,40270.0,40381.0,40468.0,40566.0,40602.0,40667.0,40746.0,40812.0,40873.0
5094432,47700.0,47814.0,47945.0,48048.0,48137.0,48213.0,48231.0,48299.0,48349.0,48410.0,48446.0,48517.0,48545.0,48596.0,48659.0,48701.0,48773.0,48858.0,48923.0,48996.0,49041.0,49117.0,49194.0,49276.0,49385.0,49588.0,49877.0,50026.0,50060.0,50127.0,50165.0,50267.0,50293.0,50354.0,50397.0,50477.0,50518.0,50564.0,50608.0,50667.0,50724.0,50792.0,50824.0,50869.0,50914.0,50941.0,50998.0,51033.0,51070.0,51181.0,51268.0,51366.0,51402.0,51467.0,51546.0,51612.0,51673.0
