tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P
5105245,58800.0,58960.0,58989.0,59050.0,59075.0,59126.0,59156.0,59191.0,59239.0,59298.0,59345.0,59403.0,59499.0,59566.0,59625.0,59714.0,59747.0,59802.0,59944.0,60153.0,60168.0,60412.0,60604.0,60680.0,60956.0,61163.0,61226.0,61296.0,61414.0,61489.0,61550.0,61712.0,61794.0,61855.0,61890.0,62017.0,62171.0,62231.0,62297.0,62352.0,62387.0,62435.0,62508.0,62546.0,62609.0,62947.0,63461.0,63601.0,63664.0,63703.0,63752.0,63802.0,63859.0,63910.0,63953.0,63996.0,64061.0,64082.0,64105.0,64129.0,64141.0,64158.0,64178.0,64211.0,64240.0,64251.0,64271.0,64299.0,64340.0,64348.0,64377.0,64396.0,64417.0
5106512,31200.0,31332.0,31359.0,31421.0,31446.0,31497.0,31544.0,31599.0,31674.0,31734.0,31787.0,31852.0,31915.0,31959.0,31997.0,32055.0,32087.0,32141.0,32265.0,32448.0,32461.0,32640.0,32781.0,32837.0,33038.0,33143.0,33211.0,33286.0,33412.0,33491.0,33526.0,33621.0,33663.0,33695.0,33723.0,33787.0,33919.0,33991.0,34072.0,34125.0,34159.0,34195.0,34258.0,34289.0,34332.0,34484.0,34716.0,34779.0,34808.0,34834.0,34867.0,34901.0,34940.0,34975.0,35004.0,35033.0,35076.0,35097.0,35120.0,35144.0,35156.0,35173.0,35193.0,35226.0,35255.0,35266.0,35286.0,35314.0,35355.0,35363.0,35392.0,35411.0,35432.0
5106514,43200.0,43325.0,43347.0,43389.0,43406.0,43442.0,43482.0,43529.0,43593.0,43652.0,43710.0,43781.0,43851.0,43900.0,43943.0,44007.0,44044.0,44106.0,44241.0,44440.0,44454.0,44714.0,44918.0,44999.0,45291.0,45432.0,45501.0,45577.0,45705.0,45786.0,45819.0,45909.0,45989.0,46048.0,46085.0,46146.0,46241.0,46289.0,46343.0,46424.0,46475.0,46506.0,46561.0,46586.0,46634.0,46797.0,47045.0,47113.0,47143.0,47175.0,47215.0,47257.0,47304.0,47346.0,47382.0,47418.0,47471.0,47492.0,47515.0,47539.0,47551.0,47568.0,47588.0,47621.0,47650.0,47661.0,47681.0,47709.0,47750.0,47758.0,47787.0,47806.0,47827.0
5106516,55200.0,55360.0,55389.0,55450.0,55475.0,55526.0,55556.0,55591.0,55639.0,55698.0,55745.0,55803.0,55899.0,55966.0,56025.0,56114.0,56147.0,56202.0,56344.0,56553.0,56568.0,56812.0,57004.0,57080.0,57356.0,57563.0,57626.0,57696.0,57814.0,57889.0,57950.0,58112.0,58194.0,58255.0,58290.0,58417.0,58571.0,58631.0,58697.0,58752.0,58787.0,58835.0,58908.0,58946.0,59009.0,59347.0,59861.0,60001.0,60064.0,60103.0,60152.0,60202.0,60259.0,60310.0,60353.0,60396.0,60461.0,60482.0,60505.0,60529.0,60541.0,60558.0,60578.0,60611.0,60640.0,60651.0,60671.0,60699.0,60740.0,60748.0,60777.0,60796.0,60817.0
5106518,68400.0,68520.0,68580.0,68634.0,68656.0,68700.0,68748.0,68804.0,68880.0,68940.0,68994.0,69060.0,69134.0,69186.0,69231.0,69300.0,69367.0,69480.0,69619.0,69825.0,69840.0,69933.0,70006.0,70035.0,70140.0,70260.0,70342.0,70432.0,70584.0,70680.0,70729.0,70860.0,70929.0,70980.0,71040.0,71220.0,71460.0,71573.0,71700.0,71811.0,71880.0,71940.0,72060.0,72120.0,72180.0,72430.0,72810.0,72914.0,72960.0,73001.0,73053.0,73106.0,73166.0,73220.0,73266.0,73312.0,73380.0,73415.0,73454.0,73495.0,73516.0,73545.0,73579.0,73635.0,73685.0,73704.0,73738.0,73786.0,73855.0,73869.0,73918.0,73950.0,73980.0
5106954,28200.0,28298.0,28334.0,28389.0,28411.0,28457.0,28489.0,28526.0,28577.0,28620.0,28664.0,28718.0,28774.0,28813.0,28847.0,28900.0,28929.0,28979.0,29070.0,29204.0,29214.0,29347.0,29452.0,29493.0,29644.0,29743.0,29816.0,29896.0,30032.0,30118.0,30152.0,30242.0,30304.0,30350.0,30374.0,30444.0,30609.0,30680.0,30759.0,30835.0,30882.0,30910.0,30988.0,31015.0,31060.0,31210.0,31438.0,31500.0,31528.0,31558.0,31595.0,31633.0,31676.0,31715.0,31748.0,31781.0,31829.0,31850.0,31873.0,31897.0,31909.0,31926.0,31946.0,31979.0,32008.0,32019.0,32039.0,32067.0,32108.0,32116.0,32145.0,32164.0,32185.0
5106956,40800.0,40904.0,40937.0,40989.0,41010.0,41054.0,41094.0,41141.0,41205.0,41277.0,41305.0,41340.0,41428.0,41489.0,41543.0,41623.0,41677.0,41769.0,41912.0,42124.0,42139.0,42320.0,42462.0,42518.0,42722.0,42884.0,42969.0,43063.0,43221.0,43322.0,43349.0,43423.0,43506.0,43568.0,43595.0,43673.0,43747.0,43806.0,43871.0,43914.0,43941.0,43959.0,44024.0,44052.0,44095.0,44269.0,44535.0,44607.0,44640.0,44669.0,44705.0,44742.0,44784.0,44821.0,44852.0,44884.0,44930.0,44951.0,44974.0,44998.0,45010.0,45027.0,45047.0,45080.0,45109.0,45120.0,45140.0,45168.0,45209.0,45217.0,45246.0,45265.0,45286.0
5106958,52800.0,52925.0,52947.0,52989.0,53006.0,53042.0,53082.0,53129.0,53193.0,53252.0,53310.0,53381.0,53451.0,53500.0,53543.0,53607.0,53644.0,53706.0,53841.0,54040.0,54054.0,54314.0,54518.0,54599.0,54891.0,55032.0,55101.0,55177.0,55305.0,55386.0,55419.0,55509.0,55589.0,55648.0,55685.0,55746.0,55841.0,55889.0,55943.0,56024.0,56075.0,56106.0,56161.0,56186.0,56234.0,56397.0,56645.0,56713.0,56743.0,56775.0,56815.0,56857.0,56904.0,56946.0,56982.0,57018.0,57071.0,57092.0,57115.0,57139.0,57151.0,57168.0,57188.0,57221.0,57250.0,57261.0,57281.0,57309.0,57350.0,57358.0,57387.0,57406.0,57427.0
5106960,66600.0,66720.0,66780.0,66834.0,66856.0,66900.0,66948.0,67004.0,67080.0,67140.0,67194.0,67260.0,67334.0,67386.0,67431.0,67500.0,67567.0,67680.0,67819.0,68025.0,68040.0,68133.0,68206.0,68235.0,68340.0,68460.0,68542.0,68632.0,68784.0,68880.0,68929.0,69060.0,69129.0,69180.0,69240.0,69420.0,69660.0,69773.0,69900.0,70011.0,70080.0,70140.0,70260.0,70320.0,70380.0,70630.0,71010.0,71114.0,71160.0,71201.0,71253.0,71306.0,71366.0,71420.0,71466.0,71512.0,71580.0,71615.0,71654.0,71695.0,71716.0,71745.0,71779.0,71835.0,71885.0,71904.0,71938.0,71986.0,72055.0,72069.0,72118.0,72150.0,72180.0
5107734,24000.0,24098.0,24134.0,24189.0,24211.0,24257.0,24289.0,24326.0,24377.0,24420.0,24464.0,24518.0,24574.0,24613.0,24647.0,24700.0,24729.0,24779.0,24870.0,25004.0,25014.0,25147.0,25252.0,25293.0,25444.0,25543.0,25616.0,25696.0,25832.0,25918.0,25952.0,26042.0,26104.0,26150.0,26174.0,26244.0,26409.0,26480.0,26559.0,26635.0,26682.0,26710.0,26788.0,26815.0,26860.0,27010.0,27238.0,27300.0,27328.0,27358.0,27395.0,27433.0,27476.0,27515.0,27548.0,27581.0,27629.0,27650.0,27673.0,27697.0,27709.0,27726.0,27746.0,27779.0,27808.0,27819.0,27839.0,27867.0,27908.0,27916.0,27945.0,27964.0,27985.0
5107736,36000.0,36104.0,36137.0,36189.0,36210.0,36254.0,36294.0,36341.0,36405.0,36477.0,36505.0,36540.0,36628.0,36689.0,36743.0,36823.0,36877.0,36969.0,37112.0,37324.0,37339.0,37520.0,37662.0,37718.0,37922.0,38084.0,38169.0,38263.0,38421.0,38522.0,38549.0,38623.0,38706.0,38768.0,38795.0,38873.0,38947.0,39006.0,39071.0,39114.0,39141.0,39159.0,39224.0,39252.0,39295.0,39469.0,39735.0,39807.0,39840.0,39869.0,39905.0,39942.0,39984.0,40021.0,40052.0,40084.0,40130.0,40151.0,40174.0,40198.0,40210.0,40227.0,40247.0,40280.0,40309.0,40320.0,40340.0,40368.0,40409.0,40417.0,40446.0,40465.0,40486.0
5107738,48600.0,48725.0,48747.0,48789.0,48806.0,48842.0,48882.0,48929.0,48993.0,49052.0,49110.0,49181.0,49251.0,49300.0,49343.0,49407.0,49444.0,49506.0,49641.0,49840.0,49854.0,50114.0,50318.0,50399.0,50691.0,50832.0,50901.0,50977.0,51105.0,51186.0,51219.0,51309.0,51389.0,51448.0,51485.0,51546.0,51641.0,51689.0,51743.0,51824.0,51875.0,51906.0,51961.0,51986.0,52034.0,52197.0,52445.0,52513.0,52543.0,52575.0,52615.0,52657.0,52704.0,52746.0,52782.0,52818.0,52871.0,52892.0,52915.0,52939.0,52951.0,52968.0,52988.0,53021.0,53050.0,53061.0,53081.0,53109.0,53150.0,53158.0,53187.0,53206.0,53227.0
5107740,61800.0,61920.0,62040.0,62120.0,62153.0,62220.0,62268.0,62324.0,62400.0,62460.0,62514.0,62580.0,62654.0,62706.0,62751.0,62820.0,62887.0,63000.0,63209.0,63518.0,63540.0,63633.0,63706.0,63735.0,63840.0,63960.0,64053.0,64156.0,64329.0,64440.0,64489.0,64620.0,64689.0,64740.0,64800.0,65100.0,65400.0,65513.0,65640.0,65751.0,65820.0,65880.0,66000.0,66060.0,66120.0,66408.0,66847.0,66967.0,67020.0,67061.0,67113.0,67166.0,67226.0,67280.0,67326.0,67372.0,67440.0,67475.0,67514.0,67555.0,67576.0,67605.0,67639.0,67695.0,67745.0,67764.0,67798.0,67846.0,67915.0,67929.0,67978.0,68010.0,68040.0
5108091,32400.0,32564.0,32589.0,32639.0,32660.0,32702.0,32753.0,32813.0,32895.0,32957.0,33004.0,33060.0,33119.0,33160.0,33196.0,33250.0,33290.0,33359.0,33483.0,33667.0,33680.0,33875.0,34029.0,34090.0,34310.0,34430.0,34499.0,34575.0,34703.0,34784.0,34815.0,34897.0,34948.0,34986.0,35025.0,35092.0,35163.0,35210.0,35263.0,35328.0,35369.0,35407.0,35461.0,35485.0,35532.0,35687.0,35924.0,35989.0,36017.0,36044.0,36078.0,36113.0,36152.0,36187.0,36217.0,36247.0,36290.0,36311.0,36334.0,36358.0,36370.0,36387.0,36407.0,36440.0,36469.0,36480.0,36500.0,36528.0,36569.0,36577.0,36606.0,36625.0,36646.0
5108093,44400.0,44525.0,44547.0,44589.0,44606.0,44642.0,44682.0,44729.0,44793.0,44852.0,44910.0,44981.0,45051.0,45100.0,45143.0,45207.0,45244.0,45306.0,45441.0,45640.0,45654.0,45914.0,46118.0,46199.0,46491.0,46632.0,46701.0,46777.0,46905.0,46986.0,47019.0,47109.0,47189.0,47248.0,47285.0,47346.0,47441.0,47489.0,47543.0,47624.0,47675.0,47706.0,47761.0,47786.0,47834.0,47997.0,48245.0,48313.0,48343.0,48375.0,48415.0,48457.0,48504.0,48546.0,48582.0,48618.0,48671.0,48692.0,48715.0,48739.0,48751.0,48768.0,48788.0,48821.0,48850.0,48861.0,48881.0,48909.0,48950.0,48958.0,48987.0,49006.0,49027.0
5108095,57000.0,57160.0,57189.0,57250.0,57275.0,57326.0,57356.0,57391.0,57439.0,57498.0,57545.0,57603.0,57699.0,57766.0,57825.0,57914.0,57947.0,58002.0,58144.0,58353.0,58368.0,58612.0,58804.0,58880.0,59156.0,59363.0,59426.0,59496.0,59614.0,59689.0,59750.0,59912.0,59994.0,60055.0,60090.0,60217.0,60371.0,60431.0,60497.0,60552.0,60587.0,60635.0,60708.0,60746.0,60809.0,61147.0,61661.0,61801.0,61864.0,61903.0,61952.0,62002.0,62059.0,62110.0,62153.0,62196.0,62261.0,62282.0,62305.0,62329.0,62341.0,62358.0,62378.0,62411.0,62440.0,62451.0,62471.0,62499.0,62540.0,62548.0,62577.0,62596.0,62617.0
5109095,34200.0,34364.0,34389.0,34439.0,34460.0,34502.0,34553.0,34613.0,34695.0,34757.0,34804.0,34860.0,34919.0,34960.0,34996.0,35050.0,35090.0,35159.0,35283.0,35467.0,35480.0,35675.0,35829.0,35890.0,36110.0,36230.0,36299.0,36375.0,36503.0,36584.0,36615.0,36697.0,36748.0,36786.0,36825.0,36892.0,36963.0,37010.0,37063.0,37128.0,37169.0,37207.0,37261.0,37285.0,37332.0,37487.0,37724.0,37789.0,37817.0,37844.0,37878.0,37913.0,37952.0,37987.0,38017.0,38047.0,38090.0,38111.0,38134.0,38158.0,38170.0,38187.0,38207.0,38240.0,38269.0,38280.0,38300.0,38328.0,38369.0,38377.0,38406.0,38425.0,38446.0
5109097,46200.0,46325.0,46347.0,46389.0,46406.0,46442.0,46482.0,46529.0,46593.0,46652.0,46710.0,46781.0,46851.0,46900.0,46943.0,47007.0,47044.0,47106.0,47241.0,47440.0,47454.0,47714.0,47918.0,47999.0,48291.0,48432.0,48501.0,48577.0,48705.0,48786.0,48819.0,48909.0,48989.0,49048.0,49085.0,49146.0,49241.0,49289.0,49343.0,49424.0,49475.0,49506.0,49561.0,49586.0,49634.0,49797.0,50045.0,50113.0,50143.0,50175.0,50215.0,50257.0,50304.0,50346.0,50382.0,50418.0,50471.0,50492.0,50515.0,50539.0,50551.0,50568.0,50588.0,50621.0,50650.0,50661.0,50681.0,50709.0,50750.0,50758.0,50787.0,50806.0,50827.0
5109101,72000.0,72132.0,72167.0,72226.0,72250.0,72300.0,72333.0,72372.0,72425.0,72467.0,72509.0,72561.0,72630.0,72678.0,72720.0,72784.0,72820.0,72881.0,72999.0,73174.0,73187.0,73399.0,73565.0,73631.0,73869.0,74007.0,74070.0,74139.0,74255.0,74329.0,74356.0,74430.0,74474.0,74507.0,74542.0,74646.0,74790.0,74855.0,74928.0,75001.0,75046.0,75080.0,75144.0,75185.0,75248.0,75431.0,75710.0,75786.0,75820.0,75863.0,75916.0,75971.0,76033.0,76089.0,76136.0,76183.0,76252.0,76273.0,76296.0,76320.0,76332.0,76349.0,76369.0,76402.0,76431.0,76442.0,76462.0,76490.0,76531.0,76539.0,76568.0,76587.0,76608.0
5109103,82800.0,82898.0,82921.0,82962.0,82979.0,83013.0,83048.0,83089.0,83144.0,83175.0,83215.0,83263.0,83319.0,83358.0,83392.0,83443.0,83469.0,83512.0,83597.0,83722.0,83731.0,83893.0,84020.0,84070.0,84254.0,84374.0,84432.0,84496.0,84603.0,84671.0,84699.0,84773.0,84835.0,84882.0,84914.0,84976.0,85035.0,85078.0,85125.0,85180.0,85214.0,85243.0,85306.0,85333.0,85386.0,85525.0,85737.0,85795.0,85820.0,85851.0,85890.0,85930.0,85975.0,86015.0,86049.0,86083.0,86133.0,86154.0,86177.0,86201.0,86213.0,86230.0,86250.0,86283.0,86312.0,86323.0,86343.0,86371.0,86412.0,86420.0,86449.0,86468.0,86489.0
5109227,46800.0,46925.0,46947.0,46989.0,47006.0,47042.0,47082.0,47129.0,47193.0,47252.0,47310.0,47381.0,47451.0,47500.0,47543.0,47607.0,47644.0,47706.0,47841.0,48040.0,48054.0,48314.0,48518.0,48599.0,48891.0,49032.0,49101.0,49177.0,49305.0,49386.0,49419.0,49509.0,49589.0,49648.0,49685.0,49746.0,49841.0,49889.0,49943.0,50024.0,50075.0,50106.0,50161.0,50186.0,50234.0,50397.0,50645.0,50713.0,50743.0,50775.0,50815.0,50857.0,50904.0,50946.0,50982.0,51018.0,51071.0,51092.0,51115.0,51139.0,51151.0,51168.0,51188.0,51221.0,51250.0,51261.0,51281.0,51309.0,51350.0,51358.0,51387.0,51406.0,51427.0
5109229,60000.0,60160.0,60189.0,60250.0,60275.0,60326.0,60356.0,60391.0,60439.0,60498.0,60545.0,60603.0,60699.0,60766.0,60825.0,60914.0,60947.0,61002.0,61144.0,61353.0,61368.0,61612.0,61804.0,61880.0,62156.0,62363.0,62426.0,62496.0,62614.0,62689.0,62750.0,62912.0,62994.0,63055.0,63090.0,63217.0,63371.0,63431.0,63497.0,63552.0,63587.0,63635.0,63708.0,63746.0,63809.0,64147.0,64661.0,64801.0,64864.0,64903.0,64952.0,65002.0,65059.0,65110.0,65153.0,65196.0,65261.0,65282.0,65305.0,65329.0,65341.0,65358.0,65378.0,65411.0,65440.0,65451.0,65471.0,65499.0,65540.0,65548.0,65577.0,65596.0,65617.0
5109368,61500.0,61620.0,61740.0,61820.0,61853.0,61920.0,61968.0,62024.0,62100.0,62160.0,62214.0,62280.0,62354.0,62406.0,62451.0,62520.0,62587.0,62700.0,62909.0,63218.0,63240.0,63333.0,63406.0,63435.0,63540.0,63660.0,63753.0,63856.0,64029.0,64140.0,64189.0,64320.0,64389.0,64440.0,64500.0,64800.0,65100.0,65213.0,65340.0,65451.0,65520.0,65580.0,65700.0,65760.0,65820.0,66108.0,66547.0,66667.0,66720.0,66761.0,66813.0,66866.0,66926.0,66980.0,67026.0,67072.0,67140.0,67175.0,67214.0,67255.0,67276.0,67305.0,67339.0,67395.0,67445.0,67464.0,67498.0,67546.0,67615.0,67629.0,67678.0,67710.0,67740.0
5109869,42600.0,42704.0,42737.0,42789.0,42810.0,42854.0,42894.0,42941.0,43005.0,43077.0,43105.0,43140.0,43228.0,43289.0,43343.0,43423.0,43477.0,43569.0,43712.0,43924.0,43939.0,44120.0,44262.0,44318.0,44522.0,44684.0,44769.0,44863.0,45021.0,45122.0,45149.0,45223.0,45306.0,45368.0,45395.0,45473.0,45547.0,45606.0,45671.0,45714.0,45741.0,45759.0,45824.0,45852.0,45895.0,46069.0,46335.0,46407.0,46440.0,46469.0,46505.0,46542.0,46584.0,46621.0,46652.0,46684.0,46730.0,46751.0,46774.0,46798.0,46810.0,46827.0,46847.0,46880.0,46909.0,46920.0,46940.0,46968.0,47009.0,47017.0,47046.0,47065.0,47086.0
5111643,49200.0,49325.0,49347.0,49389.0,49406.0,49442.0,49482.0,49529.0,49593.0,49652.0,49710.0,49781.0,49851.0,49900.0,49943.0,50007.0,50044.0,50106.0,50241.0,50440.0,50454.0,50714.0,50918.0,50999.0,51291.0,51432.0,51501.0,51577.0,51705.0,51786.0,51819.0,51909.0,51989.0,52048.0,52085.0,52146.0,52241.0,52289.0,52343.0,52424.0,52475.0,52506.0,52561.0,52586.0,52634.0,52797.0,53045.0,53113.0,53143.0,53175.0,53215.0,53257.0,53304.0,53346.0,53382.0,53418.0,53471.0,53492.0,53515.0,53539.0,53551.0,53568.0,53588.0,53621.0,53650.0,53661.0,53681.0,53709.0,53750.0,53758.0,53787.0,53806.0,53827.0
5111645,62400.0,62520.0,62640.0,62720.0,62753.0,62820.0,62868.0,62924.0,63000.0,63060.0,63114.0,63180.0,63254.0,63306.0,63351.0,63420.0,63487.0,63600.0,63809.0,64118.0,64140.0,64233.0,64306.0,64335.0,64440.0,64560.0,64653.0,64756.0,64929.0,65040.0,65089.0,65220.0,65289.0,65340.0,65400.0,65700.0,66000.0,66113.0,66240.0,66351.0,66420.0,66480.0,66600.0,66660.0,66720.0,67008.0,67447.0,67567.0,67620.0,67661.0,67713.0,67766.0,67826.0,67880.0,67926.0,67972.0,68040.0,68075.0,68114.0,68155.0,68176.0,68205.0,68239.0,68295.0,68345.0,68364.0,68398.0,68446.0,68515.0,68529.0,68578.0,68610.0,68640.0
5111899,59700.0,59860.0,59889.0,59950.0,59975.0,60026.0,60056.0,60091.0,60139.0,60198.0,60245.0,60303.0,60399.0,60466.0,60525.0,60614.0,60647.0,60702.0,60844.0,61053.0,61068.0,61312.0,61504.0,61580.0,61856.0,62063.0,62126.0,62196.0,62314.0,62389.0,62450.0,62612.0,62694.0,62755.0,62790.0,62917.0,63071.0,63131.0,63197.0,63252.0,63287.0,63335.0,63408.0,63446.0,63509.0,63847.0,64361.0,64501.0,64564.0,64603.0,64652.0,64702.0,64759.0,64810.0,64853.0,64896.0,64961.0,64982.0,65005.0,65029.0,65041.0,65058.0,65078.0,65111.0,65140.0,65151.0,65171.0,65199.0,65240.0,65248.0,65277.0,65296.0,65317.0
5112712,28800.0,28932.0,28959.0,29021.0,29046.0,29097.0,29144.0,29199.0,29274.0,29334.0,29387.0,29452.0,29515.0,29559.0,29597.0,29655.0,29687.0,29741.0,29865.0,30048.0,30061.0,30240.0,30381.0,30437.0,30638.0,30743.0,30811.0,30886.0,31012.0,31091.0,31126.0,31221.0,31263.0,31295.0,31323.0,31387.0,31519.0,31591.0,31672.0,31725.0,31759.0,31795.0,31858.0,31889.0,31932.0,32084.0,32316.0,32379.0,32408.0,32434.0,32467.0,32501.0,32540.0,32575.0,32604.0,32633.0,32676.0,32697.0,32720.0,32744.0,32756.0,32773.0,32793.0,32826.0,32855.0,32866.0,32886.0,32914.0,32955.0,32963.0,32992.0,33011.0,33032.0
5112717,69600.0,69732.0,69767.0,69826.0,69850.0,69900.0,69933.0,69972.0,70025.0,70067.0,70109.0,70161.0,70230.0,70278.0,70320.0,70384.0,70420.0,70481.0,70599.0,70774.0,70787.0,70999.0,71165.0,71231.0,71469.0,71607.0,71670.0,71739.0,71855.0,71929.0,71956.0,72030.0,72074.0,72107.0,72142.0,72246.0,72390.0,72455.0,72528.0,72601.0,72646.0,72680.0,72744.0,72785.0,72848.0,73031.0,73310.0,73386.0,73420.0,73463.0,73516.0,73571.0,73633.0,73689.0,73736.0,73783.0,73852.0,73873.0,73896.0,73920.0,73932.0,73949.0,73969.0,74002.0,74031.0,74042.0,74062.0,74090.0,74131.0,74139.0,74168.0,74187.0,74208.0
5112719,80400.0,80498.0,80521.0,80562.0,80579.0,80613.0,80648.0,80689.0,80744.0,80775.0,80815.0,80863.0,80919.0,80958.0,80992.0,81043.0,81069.0,81112.0,81197.0,81322.0,81331.0,81493.0,81620.0,81670.0,81854.0,81974.0,82032.0,82096.0,82203.0,82271.0,82299.0,82373.0,82435.0,82482.0,82514.0,82576.0,82635.0,82678.0,82725.0,82780.0,82814.0,82843.0,82906.0,82933.0,82986.0,83125.0,83337.0,83395.0,83420.0,83451.0,83490.0,83530.0,83575.0,83615.0,83649.0,83683.0,83733.0,83754.0,83777.0,83801.0,83813.0,83830.0,83850.0,83883.0,83912.0,83923.0,83943.0,83971.0,84012.0,84020.0,84049.0,84068.0,84089.0
5113477,33600.0,33764.0,33789.0,33839.0,33860.0,33902.0,33953.0,34013.0,34095.0,34157.0,34204.0,34260.0,34319.0,34360.0,34396.0,34450.0,34490.0,34559.0,34683.0,34867.0,34880.0,35075.0,35229.0,35290.0,35510.0,35630.0,35699.0,35775.0,35903.0,35984.0,36015.0,36097.0,36148.0,36186.0,36225.0,36292.0,36363.0,36410.0,36463.0,36528.0,36569.0,36607.0,36661.0,36685.0,36732.0,36887.0,37124.0,37189.0,37217.0,37244.0,37278.0,37313.0,37352.0,37387.0,37417.0,37447.0,37490.0,37511.0,37534.0,37558.0,37570.0,37587.0,37607.0,37640.0,37669.0,37680.0,37700.0,37728.0,37769.0,37777.0,37806.0,37825.0,37846.0
5113479,45600.0,45725.0,45747.0,45789.0,45806.0,45842.0,45882.0,45929.0,45993.0,46052.0,46110.0,46181.0,46251.0,46300.0,46343.0,46407.0,46444.0,46506.0,46641.0,46840.0,46854.0,47114.0,47318.0,47399.0,47691.0,47832.0,47901.0,47977.0,48105.0,48186.0,48219.0,48309.0,48389.0,48448.0,48485.0,48546.0,48641.0,48689.0,48743.0,48824.0,48875.0,48906.0,48961.0,48986.0,49034.0,49197.0,49445.0,49513.0,49543.0,49575.0,49615.0,49657.0,49704.0,49746.0,49782.0,49818.0,49871.0,49892.0,49915.0,49939.0,49951.0,49968.0,49988.0,50021.0,50050.0,50061.0,50081.0,50109.0,50150.0,50158.0,50187.0,50206.0,50227.0
5113481,58200.0,58360.0,58389.0,58450.0,58475.0,58526.0,58556.0,58591.0,58639.0,58698.0,58745.0,58803.0,58899.0,58966.0,59025.0,59114.0,59147.0,59202.0,59344.0,59553.0,59568.0,59812.0,60004.0,60080.0,60356.0,60563.0,60626.0,60696.0,60814.0,60889.0,60950.0,61112.0,61194.0,61255.0,61290.0,61417.0,61571.0,61631.0,61697.0,61752.0,61787.0,61835.0,61908.0,61946.0,62009.0,62347.0,62861.0,63001.0,63064.0,63103.0,63152.0,63202.0,63259.0,63310.0,63353.0,63396.0,63461.0,63482.0,63505.0,63529.0,63541.0,63558.0,63578.0,63611.0,63640.0,63651.0,63671.0,63699.0,63740.0,63748.0,63777.0,63796.0,63817.0
5114009,45000.0,45125.0,45147.0,45189.0,45206.0,45242.0,45282.0,45329.0,45393.0,45452.0,45510.0,45581.0,45651.0,45700.0,45743.0,45807.0,45844.0,45906.0,46041.0,46240.0,46254.0,46514.0,46718.0,46799.0,47091.0,47232.0,47301.0,47377.0,47505.0,47586.0,47619.0,47709.0,47789.0,47848.0,47885.0,47946.0,48041.0,48089.0,48143.0,48224.0,48275.0,48306.0,48361.0,48386.0,48434.0,48597.0,48845.0,48913.0,48943.0,48975.0,49015.0,49057.0,49104.0,49146.0,49182.0,49218.0,49271.0,49292.0,49315.0,49339.0,49351.0,49368.0,49388.0,49421.0,49450.0,49461.0,49481.0,49509.0,49550.0,49558.0,49587.0,49606.0,49627.0
5114011,57600.0,57760.0,57789.0,57850.0,57875.0,57926.0,57956.0,57991.0,58039.0,58098.0,58145.0,58203.0,58299.0,58366.0,58425.0,58514.0,58547.0,58602.0,58744.0,58953.0,58968.0,59212.0,59404.0,59480.0,59756.0,59963.0,60026.0,60096.0,60214.0,60289.0,60350.0,60512.0,60594.0,60655.0,60690.0,60817.0,60971.0,61031.0,61097.0,61152.0,61187.0,61235.0,61308.0,61346.0,61409.0,61747.0,62261.0,62401.0,62464.0,62503.0,62552.0,62602.0,62659.0,62710.0,62753.0,62796.0,62861.0,62882.0,62905.0,62929.0,62941.0,62958.0,62978.0,63011.0,63040.0,63051.0,63071.0,63099.0,63140.0,63148.0,63177.0,63196.0,63217.0
5114013,70800.0,70932.0,70967.0,71026.0,71050.0,71100.0,71133.0,71172.0,71225.0,71267.0,71309.0,71361.0,71430.0,71478.0,71520.0,71584.0,71620.0,71681.0,71799.0,71974.0,71987.0,72199.0,72365.0,72431.0,72669.0,72807.0,72870.0,72939.0,73055.0,73129.0,73156.0,73230.0,73274.0,73307.0,73342.0,73446.0,73590.0,73655.0,73728.0,73801.0,73846.0,73880.0,73944.0,73985.0,74048.0,74231.0,74510.0,74586.0,74620.0,74663.0,74716.0,74771.0,74833.0,74889.0,74936.0,74983.0,75052.0,75073.0,75096.0,75120.0,75132.0,75149.0,75169.0,75202.0,75231.0,75242.0,75262.0,75290.0,75331.0,75339.0,75368.0,75387.0,75408.0
5114015,81600.0,81698.0,81721.0,81762.0,81779.0,81813.0,81848.0,81889.0,81944.0,81975.0,82015.0,82063.0,82119.0,82158.0,82192.0,82243.0,82269.0,82312.0,82397.0,82522.0,82531.0,82693.0,82820.0,82870.0,83054.0,83174.0,83232.0,83296.0,83403.0,83471.0,83499.0,83573.0,83635.0,83682.0,83714.0,83776.0,83835.0,83878.0,83925.0,83980.0,84014.0,84043.0,84106.0,84133.0,84186.0,84325.0,84537.0,84595.0,84620.0,84651.0,84690.0,84730.0,84775.0,84815.0,84849.0,84883.0,84933.0,84954.0,84977.0,85001.0,85013.0,85030.0,85050.0,85083.0,85112.0,85123.0,85143.0,85171.0,85212.0,85220.0,85249.0,85268.0,85289.0
