tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P
5100893,42600.0,42914.0,42925.0,42964.0,43036.0,43081.0,43161.0,43247.0,43277.0,43335.0,43358.0,43393.0,43417.0,43436.0,43460.0,43504.0,43554.0,43619.0,43766.0,43794.0,43953.0,43979.0,44044.0,44083.0,44133.0,44167.0,44200.0,44239.0,44298.0,44329.0,44383.0,44438.0,44494.0,44527.0,44561.0,44595.0,44667.0,44719.0,44771.0,44814.0,44853.0,44892.0,44943.0,44970.0,45087.0,45318.0
5100895,49800.0,50114.0,50125.0,50164.0,50236.0,50281.0,50361.0,50447.0,50477.0,50535.0,50558.0,50593.0,50617.0,50636.0,50660.0,50704.0,50754.0,50819.0,50966.0,50994.0,51153.0,51179.0,51244.0,51283.0,51333.0,51367.0,51400.0,51439.0,51498.0,51529.0,51583.0,51638.0,51694.0,51727.0,51761.0,51795.0,51867.0,51919.0,51971.0,52014.0,52053.0,52092.0,52143.0,52170.0,52287.0,52518.0
5101105,36600.0,36872.0,36883.0,36929.0,36983.0,37024.0,37097.0,37175.0,37203.0,37256.0,37277.0,37309.0,37331.0,37346.0,37372.0,37420.0,37475.0,37537.0,37677.0,37703.0,37859.0,37884.0,37947.0,37987.0,38039.0,38075.0,38105.0,38140.0,38193.0,38223.0,38275.0,38350.0,38425.0,38461.0,38497.0,38534.0,38602.0,38651.0,38700.0,38741.0,38779.0,38816.0,38868.0,38896.0,39003.0,39212.0
5101107,43800.0,44114.0,44125.0,44164.0,44236.0,44281.0,44361.0,44447.0,44477.0,44535.0,44558.0,44593.0,44617.0,44636.0,44660.0,44704.0,44754.0,44819.0,44966.0,44994.0,45153.0,45179.0,45244.0,45283.0,45333.0,45367.0,45400.0,45439.0,45498.0,45529.0,45583.0,45638.0,45694.0,45727.0,45761.0,45795.0,45867.0,45919.0,45971.0,46014.0,46053.0,46092.0,46143.0,46170.0,46287.0,46518.0
5101109,51000.0,51314.0,51325.0,51364.0,51436.0,51481.0,51561.0,51647.0,51677.0,51735.0,51758.0,51793.0,51817.0,51836.0,51860.0,51904.0,51954.0,52019.0,52166.0,52194.0,52353.0,52379.0,52444.0,52483.0,52533.0,52567.0,52600.0,52639.0,52698.0,52729.0,52783.0,52838.0,52894.0,52927.0,52961.0,52995.0,53067.0,53119.0,53171.0,53214.0,53253.0,53292.0,53343.0,53370.0,53487.0,53718.0
5101111,58200.0,58504.0,58516.0,58567.0,58639.0,58689.0,58778.0,58874.0,58908.0,58973.0,58999.0,59038.0,59065.0,59084.0,59109.0,59154.0,59206.0,59267.0,59406.0,59433.0,59592.0,59618.0,59683.0,59721.0,59770.0,59803.0,59842.0,59888.0,59957.0,59986.0,60038.0,60092.0,60146.0,60181.0,60216.0,60251.0,60327.0,60382.0,60435.0,60479.0,60519.0,60558.0,60610.0,60638.0,60756.0,60989.0
5101526,64500.0,64804.0,64816.0,64867.0,64939.0,64989.0,65078.0,65174.0,65208.0,65273.0,65299.0,65338.0,65365.0,65384.0,65409.0,65454.0,65506.0,65567.0,65706.0,65733.0,65892.0,65918.0,65983.0,66021.0,66070.0,66103.0,66142.0,66188.0,66257.0,66286.0,66338.0,66392.0,66446.0,66481.0,66516.0,66551.0,66627.0,66682.0,66735.0,66779.0,66819.0,66858.0,66910.0,66938.0,67056.0,67289.0
5102299,59700.0,60004.0,60016.0,60067.0,60139.0,60189.0,60278.0,60374.0,60408.0,60473.0,60499.0,60538.0,60565.0,60584.0,60609.0,60654.0,60706.0,60767.0,60906.0,60933.0,61092.0,61118.0,61183.0,61221.0,61270.0,61303.0,61342.0,61388.0,61457.0,61486.0,61538.0,61592.0,61646.0,61681.0,61716.0,61751.0,61827.0,61882.0,61935.0,61979.0,62019.0,62058.0,62110.0,62138.0,62256.0,62489.0
5102301,67500.0,67759.0,67770.0,67814.0,67875.0,67915.0,67985.0,68061.0,68088.0,68139.0,68159.0,68190.0,68211.0,68227.0,68249.0,68289.0,68335.0,68383.0,68491.0,68511.0,68635.0,68655.0,68706.0,68737.0,68777.0,68804.0,68830.0,68860.0,68906.0,68932.0,68978.0,69029.0,69080.0,69109.0,69138.0,69167.0,69235.0,69285.0,69333.0,69373.0,69406.0,69439.0,69478.0,69499.0,69613.0,69838.0
5103387,39900.0,40204.0,40216.0,40267.0,40339.0,40389.0,40478.0,40574.0,40608.0,40673.0,40699.0,40738.0,40765.0,40784.0,40809.0,40854.0,40906.0,40967.0,41106.0,41133.0,41292.0,41318.0,41383.0,41421.0,41470.0,41503.0,41542.0,41588.0,41657.0,41686.0,41738.0,41792.0,41846.0,41881.0,41916.0,41951.0,42027.0,42082.0,42135.0,42179.0,42219.0,42258.0,42310.0,42338.0,42456.0,42689.0
5103389,47400.0,47714.0,47725.0,47764.0,47836.0,47881.0,47961.0,48047.0,48077.0,48135.0,48158.0,48193.0,48217.0,48236.0,48260.0,48304.0,48354.0,48419.0,48566.0,48594.0,48753.0,48779.0,48844.0,48883.0,48933.0,48967.0,49000.0,49039.0,49098.0,49129.0,49183.0,49238.0,49294.0,49327.0,49361.0,49395.0,49467.0,49519.0,49571.0,49614.0,49653.0,49692.0,49743.0,49770.0,49887.0,50118.0
5103391,54600.0,54904.0,54916.0,54967.0,55039.0,55089.0,55178.0,55274.0,55308.0,55373.0,55399.0,55438.0,55465.0,55484.0,55509.0,55554.0,55606.0,55667.0,55806.0,55833.0,55992.0,56018.0,56083.0,56121.0,56170.0,56203.0,56242.0,56288.0,56357.0,56386.0,56438.0,56492.0,56546.0,56581.0,56616.0,56651.0,56727.0,56782.0,56835.0,56879.0,56919.0,56958.0,57010.0,57038.0,57156.0,57389.0
5103393,62100.0,62404.0,62416.0,62467.0,62539.0,62589.0,62678.0,62774.0,62808.0,62873.0,62899.0,62938.0,62965.0,62984.0,63009.0,63054.0,63106.0,63167.0,63306.0,63333.0,63492.0,63518.0,63583.0,63621.0,63670.0,63703.0,63742.0,63788.0,63857.0,63886.0,63938.0,63992.0,64046.0,64081.0,64116.0,64151.0,64227.0,64282.0,64335.0,64379.0,64419.0,64458.0,64510.0,64538.0,64656.0,64889.0
5103395,70200.0,70459.0,70470.0,70514.0,70575.0,70615.0,70685.0,70761.0,70788.0,70839.0,70859.0,70890.0,70911.0,70927.0,70949.0,70989.0,71035.0,71083.0,71191.0,71211.0,71335.0,71355.0,71406.0,71437.0,71477.0,71504.0,71530.0,71560.0,71606.0,71632.0,71678.0,71729.0,71780.0,71809.0,71838.0,71867.0,71935.0,71985.0,72033.0,72073.0,72106.0,72139.0,72178.0,72199.0,72313.0,72538.0
5103397,77400.0,77640.0,77649.0,77685.0,77738.0,77773.0,77835.0,77902.0,77926.0,77971.0,77989.0,78016.0,78035.0,78048.0,78067.0,78102.0,78142.0,78181.0,78270.0,78287.0,78395.0,78412.0,78456.0,78482.0,78516.0,78540.0,78560.0,78583.0,78617.0,78640.0,78680.0,78723.0,78766.0,78791.0,78816.0,78841.0,78901.0,78944.0,78983.0,79016.0,79046.0,79075.0,79113.0,79133.0,79240.0,79449.0
5103997,45000.0,45314.0,45325.0,45364.0,45436.0,45481.0,45561.0,45647.0,45677.0,45735.0,45758.0,45793.0,45817.0,45836.0,45860.0,45904.0,45954.0,46019.0,46166.0,46194.0,46353.0,46379.0,46444.0,46483.0,46533.0,46567.0,46600.0,46639.0,46698.0,46729.0,46783.0,46838.0,46894.0,46927.0,46961.0,46995.0,47067.0,47119.0,47171.0,47214.0,47253.0,47292.0,47343.0,47370.0,47487.0,47718.0
5107026,68400.0,68659.0,68670.0,68714.0,68775.0,68815.0,68885.0,68961.0,68988.0,69039.0,69059.0,69090.0,69111.0,69127.0,69149.0,69189.0,69235.0,69283.0,69391.0,69411.0,69535.0,69555.0,69606.0,69637.0,69677.0,69704.0,69730.0,69760.0,69806.0,69832.0,69878.0,69929.0,69980.0,70009.0,70038.0,70067.0,70135.0,70185.0,70233.0,70273.0,70306.0,70339.0,70378.0,70399.0,70513.0,70738.0
5107049,35400.0,35672.0,35683.0,35729.0,35783.0,35824.0,35897.0,35975.0,36003.0,36056.0,36077.0,36109.0,36131.0,36146.0,36172.0,36220.0,36275.0,36337.0,36477.0,36503.0,36659.0,36684.0,36747.0,36787.0,36839.0,36875.0,36905.0,36940.0,36993.0,37023.0,37075.0,37150.0,37225.0,37261.0,37297.0,37334.0,37402.0,37451.0,37500.0,37541.0,37579.0,37616.0,37668.0,37696.0,37803.0,38012.0
5107051,59100.0,59404.0,59416.0,59467.0,59539.0,59589.0,59678.0,59774.0,59808.0,59873.0,59899.0,59938.0,59965.0,59984.0,60009.0,60054.0,60106.0,60167.0,60306.0,60333.0,60492.0,60518.0,60583.0,60621.0,60670.0,60703.0,60742.0,60788.0,60857.0,60886.0,60938.0,60992.0,61046.0,61081.0,61116.0,61151.0,61227.0,61282.0,61335.0,61379.0,61419.0,61458.0,61510.0,61538.0,61656.0,61889.0
5107055,74100.0,74359.0,74370.0,74414.0,74475.0,74515.0,74585.0,74661.0,74688.0,74739.0,74759.0,74790.0,74811.0,74827.0,74849.0,74889.0,74935.0,74983.0,75091.0,75111.0,75235.0,75255.0,75306.0,75337.0,75377.0,75404.0,75430.0,75460.0,75506.0,75532.0,75578.0,75629.0,75680.0,75709.0,75738.0,75767.0,75835.0,75885.0,75933.0,75973.0,76006.0,76039.0,76078.0,76099.0,76213.0,76438.0
5107057,80400.0,80640.0,80649.0,80685.0,80738.0,80773.0,80835.0,80902.0,80926.0,80971.0,80989.0,81016.0,81035.0,81048.0,81067.0,81102.0,81142.0,81181.0,81270.0,81287.0,81395.0,81412.0,81456.0,81482.0,81516.0,81540.0,81560.0,81583.0,81617.0,81640.0,81680.0,81723.0,81766.0,81791.0,81816.0,81841.0,81901.0,81944.0,81983.0,82016.0,82046.0,82075.0,82113.0,82133.0,82240.0,82449.0
5113920,53400.0,53704.0,53716.0,53767.0,53839.0,53889.0,53978.0,54074.0,54108.0,54173.0,54199.0,54238.0,54265.0,54284.0,54309.0,54354.0,54406.0,54467.0,54606.0,54633.0,54792.0,54818.0,54883.0,54921.0,54970.0,55003.0,55042.0,55088.0,55157.0,55186.0,55238.0,55292.0,55346.0,55381.0,55416.0,55451.0,55527.0,55582.0,55635.0,55679.0,55719.0,55758.0,55810.0,55838.0,55956.0,56189.0
5113922,60300.0,60604.0,60616.0,60667.0,60739.0,60789.0,60878.0,60974.0,61008.0,61073.0,61099.0,61138.0,61165.0,61184.0,61209.0,61254.0,61306.0,61367.0,61506.0,61533.0,61692.0,61718.0,61783.0,61821.0,61870.0,61903.0,61942.0,61988.0,62057.0,62086.0,62138.0,62192.0,62246.0,62281.0,62316.0,62351.0,62427.0,62482.0,62535.0,62579.0,62619.0,62658.0,62710.0,62738.0,62856.0,63089.0
5113924,72000.0,72259.0,72270.0,72314.0,72375.0,72415.0,72485.0,72561.0,72588.0,72639.0,72659.0,72690.0,72711.0,72727.0,72749.0,72789.0,72835.0,72883.0,72991.0,73011.0,73135.0,73155.0,73206.0,73237.0,73277.0,73304.0,73330.0,73360.0,73406.0,73432.0,73478.0,73529.0,73580.0,73609.0,73638.0,73667.0,73735.0,73785.0,73833.0,73873.0,73906.0,73939.0,73978.0,73999.0,74113.0,74338.0
5113926,78900.0,79140.0,79149.0,79185.0,79238.0,79273.0,79335.0,79402.0,79426.0,79471.0,79489.0,79516.0,79535.0,79548.0,79567.0,79602.0,79642.0,79681.0,79770.0,79787.0,79895.0,79912.0,79956.0,79982.0,80016.0,80040.0,80060.0,80083.0,80117.0,80140.0,80180.0,80223.0,80266.0,80291.0,80316.0,80341.0,80401.0,80444.0,80483.0,80516.0,80546.0,80575.0,80613.0,80633.0,80740.0,80949.0
5117061,41400.0,41672.0,41683.0,41729.0,41783.0,41824.0,41897.0,41975.0,42003.0,42056.0,42077.0,42109.0,42131.0,42146.0,42172.0,42220.0,42275.0,42337.0,42477.0,42503.0,42659.0,42684.0,42747.0,42787.0,42839.0,42875.0,42905.0,42940.0,42993.0,43023.0,43075.0,43150.0,43225.0,43261.0,43297.0,43334.0,43402.0,43451.0,43500.0,43541.0,43579.0,43616.0,43668.0,43696.0,43803.0,44012.0
5117063,48600.0,48914.0,48925.0,48964.0,49036.0,49081.0,49161.0,49247.0,49277.0,49335.0,49358.0,49393.0,49417.0,49436.0,49460.0,49504.0,49554.0,49619.0,49766.0,49794.0,49953.0,49979.0,50044.0,50083.0,50133.0,50167.0,50200.0,50239.0,50298.0,50329.0,50383.0,50438.0,50494.0,50527.0,50561.0,50595.0,50667.0,50719.0,50771.0,50814.0,50853.0,50892.0,50943.0,50970.0,51087.0,51318.0
5117065,55800.0,56104.0,56116.0,56167.0,56239.0,56289.0,56378.0,56474.0,56508.0,56573.0,56599.0,56638.0,56665.0,56684.0,56709.0,56754.0,56806.0,56867.0,57006.0,57033.0,57192.0,57218.0,57283.0,57321.0,57370.0,57403.0,57442.0,57488.0,57557.0,57586.0,57638.0,57692.0,57746.0,57781.0,57816.0,57851.0,57927.0,57982.0,58035.0,58079.0,58119.0,58158.0,58210.0,58238.0,58356.0,58589.0
5117067,63300.0,63604.0,63616.0,63667.0,63739.0,63789.0,63878.0,63974.0,64008.0,64073.0,64099.0,64138.0,64165.0,64184.0,64209.0,64254.0,64306.0,64367.0,64506.0,64533.0,64692.0,64718.0,64783.0,64821.0,64870.0,64903.0,64942.0,64988.0,65057.0,65086.0,65138.0,65192.0,65246.0,65281.0,65316.0,65351.0,65427.0,65482.0,65535.0,65579.0,65619.0,65658.0,65710.0,65738.0,65856.0,66089.0
