tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P
5098209,48600.0,48608.0,48670.0,48704.0,48754.0,48795.0,48870.0,49106.0,49215.0,49309.0,49448.0,49568.0,49615.0,49662.0,49700.0,49747.0,49812.0,49873.0,49915.0,49963.0,50007.0,50070.0,50113.0,50153.0,50220.0,50270.0,50328.0,50386.0,50452.0,50500.0,50551.0,50593.0,50617.0,50647.0,50702.0,50720.0,50772.0,50804.0,50827.0,50868.0
5098211,55800.0,55810.0,55889.0,55933.0,55997.0,56049.0,56142.0,56440.0,56577.0,56674.0,56834.0,56972.0,57041.0,57112.0,57155.0,57208.0,57282.0,57351.0,57403.0,57462.0,57519.0,57600.0,57655.0,57706.0,57792.0,57846.0,57908.0,57970.0,58041.0,58091.0,58153.0,58204.0,58233.0,58269.0,58336.0,58359.0,58421.0,58459.0,58486.0,58531.0
5098213,63000.0,63011.0,63102.0,63152.0,63225.0,63285.0,63394.0,63812.0,64004.0,64119.0,64308.0,64470.0,64586.0,64705.0,64751.0,64808.0,64886.0,64958.0,65010.0,65071.0,65128.0,65210.0,65265.0,65316.0,65404.0,65458.0,65520.0,65582.0,65653.0,65704.0,65765.0,65817.0,65846.0,65883.0,65951.0,65975.0,66028.0,66065.0,66091.0,66134.0
5098215,70200.0,70208.0,70272.0,70308.0,70360.0,70403.0,70479.0,70791.0,70934.0,71017.0,71159.0,71281.0,71328.0,71375.0,71410.0,71454.0,71515.0,71571.0,71612.0,71659.0,71693.0,71741.0,71773.0,71803.0,71854.0,71900.0,71954.0,72007.0,72068.0,72113.0,72168.0,72212.0,72237.0,72268.0,72326.0,72345.0,72381.0,72416.0,72441.0,72479.0
5099843,37800.0,37809.0,37881.0,37921.0,37979.0,38027.0,38113.0,38266.0,38336.0,38399.0,38481.0,38552.0,38597.0,38643.0,38671.0,38705.0,38752.0,38796.0,38829.0,38866.0,38888.0,38920.0,38941.0,38961.0,38995.0,39031.0,39073.0,39115.0,39163.0,39198.0,39232.0,39266.0,39285.0,39309.0,39353.0,39368.0,39407.0,39427.0,39442.0,39478.0
5099845,43200.0,43209.0,43284.0,43326.0,43387.0,43437.0,43527.0,43774.0,43887.0,43963.0,44076.0,44173.0,44208.0,44243.0,44274.0,44313.0,44366.0,44416.0,44449.0,44487.0,44516.0,44557.0,44585.0,44611.0,44654.0,44690.0,44731.0,44772.0,44819.0,44852.0,44896.0,44930.0,44949.0,44973.0,45017.0,45031.0,45067.0,45090.0,45106.0,45144.0
5099851,59400.0,59409.0,59480.0,59519.0,59577.0,59624.0,59710.0,59942.0,60049.0,60146.0,60289.0,60412.0,60456.0,60501.0,60540.0,60588.0,60654.0,60715.0,60754.0,60799.0,60831.0,60877.0,60908.0,60937.0,60985.0,61028.0,61077.0,61126.0,61182.0,61223.0,61271.0,61309.0,61331.0,61358.0,61408.0,61425.0,61448.0,61476.0,61496.0,61533.0
5099853,64800.0,64806.0,64858.0,64887.0,64929.0,64963.0,65025.0,65286.0,65406.0,65475.0,65569.0,65649.0,65681.0,65713.0,65749.0,65793.0,65855.0,65912.0,65958.0,66010.0,66040.0,66083.0,66112.0,66139.0,66185.0,66235.0,66293.0,66351.0,66417.0,66465.0,66503.0,66539.0,66559.0,66584.0,66630.0,66646.0,66675.0,66709.0,66734.0,66768.0
5099855,70200.0,70207.0,70265.0,70297.0,70344.0,70382.0,70451.0,70666.0,70765.0,70850.0,70990.0,71110.0,71144.0,71179.0,71209.0,71246.0,71297.0,71344.0,71385.0,71432.0,71460.0,71500.0,71527.0,71552.0,71596.0,71631.0,71671.0,71711.0,71757.0,71790.0,71825.0,71861.0,71881.0,71907.0,71954.0,71971.0,71998.0,72017.0,72031.0,72067.0
5099857,75600.0,75605.0,75642.0,75663.0,75693.0,75718.0,75762.0,76011.0,76125.0,76196.0,76313.0,76413.0,76446.0,76479.0,76503.0,76533.0,76574.0,76612.0,76638.0,76668.0,76693.0,76728.0,76752.0,76774.0,76811.0,76849.0,76893.0,76937.0,76987.0,77022.0,77058.0,77097.0,77119.0,77147.0,77198.0,77215.0,77250.0,77277.0,77297.0,77331.0
5099859,81000.0,81005.0,81042.0,81063.0,81093.0,81118.0,81162.0,81411.0,81525.0,81596.0,81713.0,81813.0,81846.0,81879.0,81903.0,81933.0,81974.0,82012.0,82038.0,82068.0,82093.0,82128.0,82152.0,82174.0,82211.0,82249.0,82293.0,82337.0,82387.0,82422.0,82458.0,82497.0,82519.0,82547.0,82598.0,82615.0,82650.0,82677.0,82697.0,82731.0
5104983,26100.0,26107.0,26163.0,26194.0,26240.0,26277.0,26345.0,26494.0,26562.0,26638.0,26796.0,26932.0,26976.0,27021.0,27045.0,27075.0,27117.0,27156.0,27198.0,27246.0,27276.0,27319.0,27348.0,27375.0,27421.0,27454.0,27492.0,27530.0,27574.0,27606.0,27644.0,27678.0,27697.0,27721.0,27765.0,27779.0,27850.0,27872.0,27887.0,27925.0
5104985,60300.0,60310.0,60389.0,60433.0,60497.0,60549.0,60642.0,60940.0,61077.0,61174.0,61334.0,61472.0,61541.0,61612.0,61655.0,61708.0,61782.0,61851.0,61903.0,61962.0,62019.0,62100.0,62155.0,62206.0,62292.0,62346.0,62408.0,62470.0,62541.0,62591.0,62653.0,62704.0,62733.0,62769.0,62836.0,62859.0,62921.0,62959.0,62986.0,63031.0
5104987,67500.0,67512.0,67610.0,67664.0,67743.0,67808.0,67925.0,68271.0,68430.0,68533.0,68724.0,68888.0,68962.0,69037.0,69079.0,69131.0,69203.0,69271.0,69320.0,69376.0,69420.0,69482.0,69524.0,69563.0,69629.0,69680.0,69738.0,69796.0,69863.0,69911.0,69971.0,70020.0,70047.0,70082.0,70146.0,70167.0,70218.0,70252.0,70276.0,70320.0
5105181,31800.0,31810.0,31893.0,31939.0,32007.0,32062.0,32163.0,32484.0,32631.0,32707.0,32879.0,33027.0,33072.0,33118.0,33147.0,33183.0,33232.0,33278.0,33319.0,33366.0,33399.0,33446.0,33478.0,33507.0,33556.0,33602.0,33655.0,33708.0,33769.0,33814.0,33859.0,33893.0,33912.0,33936.0,33981.0,33997.0,34046.0,34069.0,34086.0,34130.0
5105869,39000.0,39008.0,39069.0,39103.0,39152.0,39192.0,39265.0,39530.0,39651.0,39735.0,39881.0,40006.0,40042.0,40078.0,40112.0,40154.0,40212.0,40267.0,40302.0,40343.0,40374.0,40418.0,40448.0,40476.0,40521.0,40563.0,40612.0,40661.0,40716.0,40756.0,40800.0,40834.0,40853.0,40877.0,40921.0,40936.0,40974.0,40998.0,41016.0,41054.0
5105871,46200.0,46208.0,46270.0,46304.0,46354.0,46395.0,46470.0,46706.0,46815.0,46909.0,47048.0,47168.0,47215.0,47262.0,47300.0,47347.0,47412.0,47473.0,47515.0,47563.0,47607.0,47670.0,47713.0,47753.0,47820.0,47870.0,47928.0,47986.0,48052.0,48100.0,48151.0,48193.0,48217.0,48247.0,48302.0,48320.0,48372.0,48404.0,48427.0,48468.0
5105873,53400.0,53408.0,53470.0,53504.0,53554.0,53595.0,53670.0,53906.0,54015.0,54109.0,54248.0,54368.0,54415.0,54462.0,54500.0,54547.0,54612.0,54673.0,54715.0,54763.0,54807.0,54870.0,54913.0,54953.0,55020.0,55070.0,55128.0,55186.0,55252.0,55300.0,55351.0,55393.0,55417.0,55447.0,55502.0,55520.0,55572.0,55604.0,55627.0,55668.0
5105875,61200.0,61211.0,61302.0,61352.0,61425.0,61485.0,61594.0,62012.0,62204.0,62319.0,62508.0,62670.0,62786.0,62905.0,62951.0,63008.0,63086.0,63158.0,63210.0,63271.0,63328.0,63410.0,63465.0,63516.0,63604.0,63658.0,63720.0,63782.0,63853.0,63904.0,63965.0,64017.0,64046.0,64083.0,64151.0,64175.0,64228.0,64265.0,64291.0,64334.0
5105877,68400.0,68408.0,68472.0,68508.0,68560.0,68603.0,68679.0,68991.0,69134.0,69217.0,69359.0,69481.0,69528.0,69575.0,69610.0,69654.0,69715.0,69771.0,69812.0,69859.0,69893.0,69941.0,69973.0,70003.0,70054.0,70100.0,70154.0,70207.0,70268.0,70313.0,70368.0,70412.0,70437.0,70468.0,70526.0,70545.0,70581.0,70616.0,70641.0,70679.0
5105879,75600.0,75607.0,75666.0,75699.0,75747.0,75786.0,75856.0,76082.0,76186.0,76266.0,76386.0,76489.0,76529.0,76569.0,76596.0,76629.0,76675.0,76717.0,76750.0,76788.0,76815.0,76854.0,76880.0,76904.0,76945.0,76986.0,77033.0,77080.0,77134.0,77173.0,77214.0,77254.0,77276.0,77304.0,77356.0,77373.0,77404.0,77432.0,77452.0,77488.0
5105881,82800.0,82807.0,82866.0,82899.0,82947.0,82986.0,83056.0,83282.0,83386.0,83466.0,83586.0,83689.0,83729.0,83769.0,83796.0,83829.0,83875.0,83917.0,83950.0,83988.0,84015.0,84054.0,84080.0,84104.0,84145.0,84186.0,84233.0,84280.0,84334.0,84373.0,84414.0,84454.0,84476.0,84504.0,84556.0,84573.0,84604.0,84632.0,84652.0,84688.0
5107401,35400.0,35411.0,35500.0,35549.0,35621.0,35680.0,35787.0,36086.0,36224.0,36298.0,36452.0,36585.0,36621.0,36658.0,36685.0,36718.0,36764.0,36806.0,36840.0,36880.0,36908.0,36948.0,36975.0,37000.0,37043.0,37082.0,37128.0,37173.0,37225.0,37263.0,37303.0,37338.0,37358.0,37383.0,37429.0,37443.0,37475.0,37497.0,37513.0,37551.0
5107403,42600.0,42608.0,42669.0,42703.0,42752.0,42792.0,42865.0,43130.0,43251.0,43335.0,43481.0,43606.0,43642.0,43678.0,43712.0,43754.0,43812.0,43867.0,43902.0,43943.0,43974.0,44018.0,44048.0,44076.0,44121.0,44163.0,44212.0,44261.0,44316.0,44356.0,44400.0,44434.0,44453.0,44477.0,44521.0,44536.0,44574.0,44598.0,44616.0,44654.0
5107405,49800.0,49808.0,49870.0,49904.0,49954.0,49995.0,50070.0,50306.0,50415.0,50509.0,50648.0,50768.0,50815.0,50862.0,50900.0,50947.0,51012.0,51073.0,51115.0,51163.0,51207.0,51270.0,51313.0,51353.0,51420.0,51470.0,51528.0,51586.0,51652.0,51700.0,51751.0,51793.0,51817.0,51847.0,51902.0,51920.0,51972.0,52004.0,52027.0,52068.0
5107407,57000.0,57010.0,57089.0,57133.0,57197.0,57249.0,57342.0,57640.0,57777.0,57874.0,58034.0,58172.0,58241.0,58312.0,58355.0,58408.0,58482.0,58551.0,58603.0,58662.0,58719.0,58800.0,58855.0,58906.0,58992.0,59046.0,59108.0,59170.0,59241.0,59291.0,59353.0,59404.0,59433.0,59469.0,59536.0,59559.0,59621.0,59659.0,59686.0,59731.0
5110401,28800.0,28810.0,28893.0,28939.0,29007.0,29062.0,29163.0,29484.0,29631.0,29707.0,29879.0,30027.0,30072.0,30118.0,30147.0,30183.0,30232.0,30278.0,30319.0,30366.0,30399.0,30446.0,30478.0,30507.0,30556.0,30602.0,30655.0,30708.0,30769.0,30814.0,30859.0,30893.0,30912.0,30936.0,30981.0,30997.0,31046.0,31069.0,31086.0,31130.0
5110403,36600.0,36608.0,36669.0,36703.0,36752.0,36792.0,36865.0,37130.0,37251.0,37335.0,37481.0,37606.0,37642.0,37678.0,37712.0,37754.0,37812.0,37867.0,37902.0,37943.0,37974.0,38018.0,38048.0,38076.0,38121.0,38163.0,38212.0,38261.0,38316.0,38356.0,38400.0,38434.0,38453.0,38477.0,38521.0,38536.0,38574.0,38598.0,38616.0,38654.0
5110405,43800.0,43808.0,43870.0,43904.0,43954.0,43995.0,44070.0,44306.0,44415.0,44509.0,44648.0,44768.0,44815.0,44862.0,44900.0,44947.0,45012.0,45073.0,45115.0,45163.0,45207.0,45270.0,45313.0,45353.0,45420.0,45470.0,45528.0,45586.0,45652.0,45700.0,45751.0,45793.0,45817.0,45847.0,45902.0,45920.0,45972.0,46004.0,46027.0,46068.0
5110407,51000.0,51008.0,51070.0,51104.0,51154.0,51195.0,51270.0,51506.0,51615.0,51709.0,51848.0,51968.0,52015.0,52062.0,52100.0,52147.0,52212.0,52273.0,52315.0,52363.0,52407.0,52470.0,52513.0,52553.0,52620.0,52670.0,52728.0,52786.0,52852.0,52900.0,52951.0,52993.0,53017.0,53047.0,53102.0,53120.0,53172.0,53204.0,53227.0,53268.0
5110409,58200.0,58210.0,58289.0,58333.0,58397.0,58449.0,58542.0,58840.0,58977.0,59074.0,59234.0,59372.0,59441.0,59512.0,59555.0,59608.0,59682.0,59751.0,59803.0,59862.0,59919.0,60000.0,60055.0,60106.0,60192.0,60246.0,60308.0,60370.0,60441.0,60491.0,60553.0,60604.0,60633.0,60669.0,60736.0,60759.0,60821.0,60859.0,60886.0,60931.0
5110411,65700.0,65712.0,65810.0,65864.0,65943.0,66008.0,66125.0,66471.0,66630.0,66733.0,66924.0,67088.0,67162.0,67237.0,67279.0,67331.0,67403.0,67471.0,67520.0,67576.0,67620.0,67682.0,67724.0,67763.0,67829.0,67880.0,67938.0,67996.0,68063.0,68111.0,68171.0,68220.0,68247.0,68282.0,68346.0,68367.0,68418.0,68452.0,68476.0,68520.0
5111068,77400.0,77407.0,77466.0,77499.0,77547.0,77586.0,77656.0,77882.0,77986.0,78066.0,78186.0,78289.0,78329.0,78369.0,78396.0,78429.0,78475.0,78517.0,78550.0,78588.0,78615.0,78654.0,78680.0,78704.0,78745.0,78786.0,78833.0,78880.0,78934.0,78973.0,79014.0,79054.0,79076.0,79104.0,79156.0,79173.0,79204.0,79232.0,79252.0,79288.0
5111070,84600.0,84607.0,84666.0,84699.0,84747.0,84786.0,84856.0,85082.0,85186.0,85266.0,85386.0,85489.0,85529.0,85569.0,85596.0,85629.0,85675.0,85717.0,85750.0,85788.0,85815.0,85854.0,85880.0,85904.0,85945.0,85986.0,86033.0,86080.0,86134.0,86173.0,86214.0,86254.0,86276.0,86304.0,86356.0,86373.0,86404.0,86432.0,86452.0,86488.0
5115210,23400.0,23405.0,23444.0,23465.0,23496.0,23522.0,23568.0,23696.0,23755.0,23816.0,23901.0,23974.0,24003.0,24033.0,24050.0,24071.0,24100.0,24127.0,24157.0,24191.0,24217.0,24255.0,24280.0,24304.0,24344.0,24382.0,24426.0,24470.0,24520.0,24557.0,24595.0,24620.0,24634.0,24652.0,24685.0,24697.0,24722.0,24740.0,24753.0,24789.0
5115212,30600.0,30610.0,30693.0,30739.0,30807.0,30862.0,30963.0,31284.0,31431.0,31507.0,31679.0,31827.0,31872.0,31918.0,31947.0,31983.0,32032.0,32078.0,32119.0,32166.0,32199.0,32246.0,32278.0,32307.0,32356.0,32402.0,32455.0,32508.0,32569.0,32614.0,32659.0,32693.0,32712.0,32736.0,32781.0,32797.0,32846.0,32869.0,32886.0,32930.0
5115215,45000.0,45008.0,45070.0,45104.0,45154.0,45195.0,45270.0,45506.0,45615.0,45709.0,45848.0,45968.0,46015.0,46062.0,46100.0,46147.0,46212.0,46273.0,46315.0,46363.0,46407.0,46470.0,46513.0,46553.0,46620.0,46670.0,46728.0,46786.0,46852.0,46900.0,46951.0,46993.0,47017.0,47047.0,47102.0,47120.0,47172.0,47204.0,47227.0,47268.0
5115217,52200.0,52208.0,52270.0,52304.0,52354.0,52395.0,52470.0,52706.0,52815.0,52909.0,53048.0,53168.0,53215.0,53262.0,53300.0,53347.0,53412.0,53473.0,53515.0,53563.0,53607.0,53670.0,53713.0,53753.0,53820.0,53870.0,53928.0,53986.0,54052.0,54100.0,54151.0,54193.0,54217.0,54247.0,54302.0,54320.0,54372.0,54404.0,54427.0,54468.0
5115219,59400.0,59410.0,59489.0,59533.0,59597.0,59649.0,59742.0,60040.0,60177.0,60274.0,60434.0,60572.0,60641.0,60712.0,60755.0,60808.0,60882.0,60951.0,61003.0,61062.0,61119.0,61200.0,61255.0,61306.0,61392.0,61446.0,61508.0,61570.0,61641.0,61691.0,61753.0,61804.0,61833.0,61869.0,61936.0,61959.0,62021.0,62059.0,62086.0,62131.0
5115221,66600.0,66612.0,66710.0,66764.0,66843.0,66908.0,67025.0,67371.0,67530.0,67633.0,67824.0,67988.0,68062.0,68137.0,68179.0,68231.0,68303.0,68371.0,68420.0,68476.0,68520.0,68582.0,68624.0,68663.0,68729.0,68780.0,68838.0,68896.0,68963.0,69011.0,69071.0,69120.0,69147.0,69182.0,69246.0,69267.0,69318.0,69352.0,69376.0,69420.0
5115223,73800.0,73808.0,73872.0,73908.0,73960.0,74003.0,74079.0,74391.0,74534.0,74617.0,74759.0,74881.0,74928.0,74975.0,75010.0,75054.0,75115.0,75171.0,75212.0,75259.0,75293.0,75341.0,75373.0,75403.0,75454.0,75500.0,75554.0,75607.0,75668.0,75713.0,75768.0,75812.0,75837.0,75868.0,75926.0,75945.0,75981.0,76016.0,76041.0,76079.0
5115225,81000.0,81007.0,81066.0,81099.0,81147.0,81186.0,81256.0,81482.0,81586.0,81666.0,81786.0,81889.0,81929.0,81969.0,81996.0,82029.0,82075.0,82117.0,82150.0,82188.0,82215.0,82254.0,82280.0,82304.0,82345.0,82386.0,82433.0,82480.0,82534.0,82573.0,82614.0,82654.0,82676.0,82704.0,82756.0,82773.0,82804.0,82832.0,82852.0,82888.0
5115400,37800.0,37808.0,37869.0,37903.0,37952.0,37992.0,38065.0,38330.0,38451.0,38535.0,38681.0,38806.0,38842.0,38878.0,38912.0,38954.0,39012.0,39067.0,39102.0,39143.0,39174.0,39218.0,39248.0,39276.0,39321.0,39363.0,39412.0,39461.0,39516.0,39556.0,39600.0,39634.0,39653.0,39677.0,39721.0,39736.0,39774.0,39798.0,39816.0,39854.0
5116022,34200.0,34211.0,34300.0,34349.0,34421.0,34480.0,34587.0,34886.0,35024.0,35098.0,35252.0,35385.0,35421.0,35458.0,35485.0,35518.0,35564.0,35606.0,35640.0,35680.0,35708.0,35748.0,35775.0,35800.0,35843.0,35882.0,35928.0,35973.0,36025.0,36063.0,36103.0,36138.0,36158.0,36183.0,36229.0,36243.0,36275.0,36297.0,36313.0,36351.0
5116024,41400.0,41408.0,41469.0,41503.0,41552.0,41592.0,41665.0,41930.0,42051.0,42135.0,42281.0,42406.0,42442.0,42478.0,42512.0,42554.0,42612.0,42667.0,42702.0,42743.0,42774.0,42818.0,42848.0,42876.0,42921.0,42963.0,43012.0,43061.0,43116.0,43156.0,43200.0,43234.0,43253.0,43277.0,43321.0,43336.0,43374.0,43398.0,43416.0,43454.0
5116026,48600.0,48608.0,48670.0,48704.0,48754.0,48795.0,48870.0,49106.0,49215.0,49309.0,49448.0,49568.0,49615.0,49662.0,49700.0,49747.0,49812.0,49873.0,49915.0,49963.0,50007.0,50070.0,50113.0,50153.0,50220.0,50270.0,50328.0,50386.0,50452.0,50500.0,50551.0,50593.0,50617.0,50647.0,50702.0,50720.0,50772.0,50804.0,50827.0,50868.0
5116028,55800.0,55810.0,55889.0,55933.0,55997.0,56049.0,56142.0,56440.0,56577.0,56674.0,56834.0,56972.0,57041.0,57112.0,57155.0,57208.0,57282.0,57351.0,57403.0,57462.0,57519.0,57600.0,57655.0,57706.0,57792.0,57846.0,57908.0,57970.0,58041.0,58091.0,58153.0,58204.0,58233.0,58269.0,58336.0,58359.0,58421.0,58459.0,58486.0,58531.0
5116030,63000.0,63011.0,63102.0,63152.0,63225.0,63285.0,63394.0,63812.0,64004.0,64119.0,64308.0,64470.0,64586.0,64705.0,64751.0,64808.0,64886.0,64958.0,65010.0,65071.0,65128.0,65210.0,65265.0,65316.0,65404.0,65458.0,65520.0,65582.0,65653.0,65704.0,65765.0,65817.0,65846.0,65883.0,65951.0,65975.0,66028.0,66065.0,66091.0,66134.0
5116032,70200.0,70208.0,70272.0,70308.0,70360.0,70403.0,70479.0,70791.0,70934.0,71017.0,71159.0,71281.0,71328.0,71375.0,71410.0,71454.0,71515.0,71571.0,71612.0,71659.0,71693.0,71741.0,71773.0,71803.0,71854.0,71900.0,71954.0,72007.0,72068.0,72113.0,72168.0,72212.0,72237.0,72268.0,72326.0,72345.0,72381.0,72416.0,72441.0,72479.0
5116374,33000.0,33011.0,33100.0,33149.0,33221.0,33280.0,33387.0,33686.0,33824.0,33898.0,34052.0,34185.0,34221.0,34258.0,34285.0,34318.0,34364.0,34406.0,34440.0,34480.0,34508.0,34548.0,34575.0,34600.0,34643.0,34682.0,34728.0,34773.0,34825.0,34863.0,34903.0,34938.0,34958.0,34983.0,35029.0,35043.0,35075.0,35097.0,35113.0,35151.0
5116376,40200.0,40208.0,40269.0,40303.0,40352.0,40392.0,40465.0,40730.0,40851.0,40935.0,41081.0,41206.0,41242.0,41278.0,41312.0,41354.0,41412.0,41467.0,41502.0,41543.0,41574.0,41618.0,41648.0,41676.0,41721.0,41763.0,41812.0,41861.0,41916.0,41956.0,42000.0,42034.0,42053.0,42077.0,42121.0,42136.0,42174.0,42198.0,42216.0,42254.0
5116378,47400.0,47408.0,47470.0,47504.0,47554.0,47595.0,47670.0,47906.0,48015.0,48109.0,48248.0,48368.0,48415.0,48462.0,48500.0,48547.0,48612.0,48673.0,48715.0,48763.0,48807.0,48870.0,48913.0,48953.0,49020.0,49070.0,49128.0,49186.0,49252.0,49300.0,49351.0,49393.0,49417.0,49447.0,49502.0,49520.0,49572.0,49604.0,49627.0,49668.0
5116380,54600.0,54610.0,54689.0,54733.0,54797.0,54849.0,54942.0,55240.0,55377.0,55474.0,55634.0,55772.0,55841.0,55912.0,55955.0,56008.0,56082.0,56151.0,56203.0,56262.0,56319.0,56400.0,56455.0,56506.0,56592.0,56646.0,56708.0,56770.0,56841.0,56891.0,56953.0,57004.0,57033.0,57069.0,57136.0,57159.0,57221.0,57259.0,57286.0,57331.0
5116680,64800.0,64812.0,64910.0,64964.0,65043.0,65108.0,65225.0,65571.0,65730.0,65833.0,66024.0,66188.0,66262.0,66337.0,66379.0,66431.0,66503.0,66571.0,66620.0,66676.0,66720.0,66782.0,66824.0,66863.0,66929.0,66980.0,67038.0,67096.0,67163.0,67211.0,67271.0,67320.0,67347.0,67382.0,67446.0,67467.0,67518.0,67552.0,67576.0,67620.0
5116682,72000.0,72008.0,72072.0,72108.0,72160.0,72203.0,72279.0,72591.0,72734.0,72817.0,72959.0,73081.0,73128.0,73175.0,73210.0,73254.0,73315.0,73371.0,73412.0,73459.0,73493.0,73541.0,73573.0,73603.0,73654.0,73700.0,73754.0,73807.0,73868.0,73913.0,73968.0,74012.0,74037.0,74068.0,74126.0,74145.0,74181.0,74216.0,74241.0,74279.0
5116684,79200.0,79207.0,79266.0,79299.0,79347.0,79386.0,79456.0,79682.0,79786.0,79866.0,79986.0,80089.0,80129.0,80169.0,80196.0,80229.0,80275.0,80317.0,80350.0,80388.0,80415.0,80454.0,80480.0,80504.0,80545.0,80586.0,80633.0,80680.0,80734.0,80773.0,80814.0,80854.0,80876.0,80904.0,80956.0,80973.0,81004.0,81032.0,81052.0,81088.0
