tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P
5091942,28800.0,28852.0,28895.0,28951.0,29024.0,29066.0,29138.0,29182.0,29234.0,29302.0,29349.0,29395.0,29449.0,29524.0,29614.0,29686.0,29790.0,29887.0,29940.0,30049.0,30251.0,30541.0,30668.0,30780.0,30854.0,30923.0,30986.0,31038.0,31114.0,31186.0,31232.0,31267.0,31402.0,31462.0,31538.0,31586.0,31627.0,31692.0,31747.0,31811.0,31865.0,31897.0,31960.0,31997.0,32041.0,32091.0,32147.0,32189.0,32244.0,32274.0,32309.0,32325.0,32354.0,32381.0,32412.0,32449.0,32487.0,32535.0,32570.0,32637.0,32681.0
5091944,41400.0,41444.0,41480.0,41527.0,41589.0,41626.0,41682.0,41716.0,41756.0,41823.0,41870.0,41916.0,41970.0,42041.0,42125.0,42189.0,42280.0,42408.0,42477.0,42603.0,42839.0,43150.0,43286.0,43369.0,43424.0,43487.0,43545.0,43591.0,43668.0,43741.0,43787.0,43823.0,43894.0,43926.0,43978.0,44011.0,44039.0,44091.0,44134.0,44201.0,44259.0,44286.0,44339.0,44374.0,44411.0,44453.0,44501.0,44526.0,44558.0,44583.0,44613.0,44626.0,44655.0,44682.0,44713.0,44750.0,44788.0,44836.0,44871.0,44938.0,44982.0
5091946,52200.0,52245.0,52282.0,52330.0,52393.0,52429.0,52485.0,52519.0,52559.0,52612.0,52649.0,52685.0,52728.0,52786.0,52855.0,52904.0,52975.0,53070.0,53121.0,53230.0,53456.0,53759.0,53892.0,53980.0,54038.0,54100.0,54156.0,54199.0,54271.0,54339.0,54382.0,54416.0,54513.0,54556.0,54612.0,54647.0,54678.0,54735.0,54783.0,54859.0,54925.0,54959.0,55025.0,55061.0,55123.0,55193.0,55271.0,55306.0,55351.0,55379.0,55413.0,55429.0,55458.0,55485.0,55516.0,55553.0,55591.0,55639.0,55674.0,55741.0,55785.0
5091948,64200.0,64244.0,64280.0,64327.0,64389.0,64426.0,64480.0,64513.0,64552.0,64609.0,64649.0,64688.0,64734.0,64790.0,64857.0,64910.0,64985.0,65080.0,65132.0,65252.0,65480.0,65827.0,65979.0,66070.0,66130.0,66207.0,66278.0,66330.0,66435.0,66534.0,66597.0,66645.0,66773.0,66829.0,66888.0,66925.0,66957.0,67024.0,67080.0,67191.0,67286.0,67321.0,67388.0,67432.0,67492.0,67560.0,67636.0,67673.0,67721.0,67751.0,67787.0,67803.0,67832.0,67859.0,67890.0,67927.0,67965.0,68013.0,68048.0,68115.0,68159.0
5091950,75600.0,75629.0,75653.0,75684.0,75725.0,75749.0,75791.0,75816.0,75846.0,75914.0,75961.0,76007.0,76062.0,76124.0,76197.0,76232.0,76282.0,76349.0,76386.0,76466.0,76732.0,76950.0,77045.0,77111.0,77154.0,77213.0,77266.0,77304.0,77354.0,77402.0,77432.0,77456.0,77505.0,77527.0,77569.0,77596.0,77619.0,77650.0,77675.0,77732.0,77781.0,77805.0,77852.0,77878.0,77907.0,77940.0,77978.0,78005.0,78040.0,78063.0,78090.0,78103.0,78131.0,78156.0,78186.0,78221.0,78257.0,78302.0,78336.0,78399.0,78441.0
5093072,27900.0,27952.0,27995.0,28051.0,28124.0,28166.0,28238.0,28282.0,28334.0,28402.0,28449.0,28495.0,28549.0,28624.0,28714.0,28786.0,28890.0,28987.0,29040.0,29149.0,29351.0,29641.0,29768.0,29880.0,29954.0,30023.0,30086.0,30138.0,30214.0,30286.0,30332.0,30367.0,30502.0,30562.0,30638.0,30686.0,30727.0,30792.0,30847.0,30911.0,30965.0,30997.0,31060.0,31097.0,31141.0,31191.0,31247.0,31289.0,31344.0,31374.0,31409.0,31425.0,31454.0,31481.0,31512.0,31549.0,31587.0,31635.0,31670.0,31737.0,31781.0
5093073,55800.0,55844.0,55880.0,55927.0,55989.0,56026.0,56080.0,56113.0,56152.0,56209.0,56249.0,56288.0,56334.0,56390.0,56457.0,56510.0,56585.0,56680.0,56732.0,56852.0,57080.0,57427.0,57579.0,57670.0,57730.0,57807.0,57878.0,57930.0,58035.0,58134.0,58197.0,58245.0,58373.0,58429.0,58488.0,58525.0,58557.0,58624.0,58680.0,58791.0,58886.0,58921.0,58988.0,59032.0,59092.0,59160.0,59236.0,59273.0,59321.0,59351.0,59387.0,59403.0,59432.0,59459.0,59490.0,59527.0,59565.0,59613.0,59648.0,59715.0,59759.0
5093075,68400.0,68438.0,68469.0,68510.0,68564.0,68595.0,68645.0,68675.0,68712.0,68813.0,68884.0,68953.0,69035.0,69094.0,69165.0,69213.0,69281.0,69359.0,69402.0,69534.0,69729.0,69983.0,70095.0,70177.0,70230.0,70297.0,70359.0,70401.0,70473.0,70542.0,70586.0,70619.0,70692.0,70724.0,70774.0,70805.0,70832.0,70879.0,70918.0,70995.0,71061.0,71088.0,71140.0,71175.0,71210.0,71250.0,71295.0,71324.0,71362.0,71388.0,71419.0,71433.0,71462.0,71489.0,71520.0,71557.0,71595.0,71643.0,71678.0,71745.0,71789.0
5093077,81000.0,81029.0,81053.0,81084.0,81125.0,81149.0,81191.0,81216.0,81246.0,81314.0,81361.0,81407.0,81462.0,81524.0,81597.0,81632.0,81682.0,81749.0,81786.0,81866.0,82132.0,82350.0,82445.0,82511.0,82554.0,82613.0,82666.0,82704.0,82754.0,82802.0,82832.0,82856.0,82905.0,82927.0,82969.0,82996.0,83019.0,83050.0,83075.0,83132.0,83181.0,83205.0,83252.0,83278.0,83307.0,83340.0,83378.0,83405.0,83440.0,83463.0,83490.0,83503.0,83531.0,83556.0,83586.0,83621.0,83657.0,83702.0,83736.0,83799.0,83841.0
5093556,45000.0,45045.0,45082.0,45130.0,45193.0,45230.0,45278.0,45307.0,45343.0,45390.0,45423.0,45455.0,45492.0,45544.0,45606.0,45670.0,45762.0,45853.0,45903.0,45988.0,46147.0,46404.0,46517.0,46588.0,46635.0,46676.0,46714.0,46751.0,46819.0,46883.0,46924.0,46955.0,47016.0,47043.0,47089.0,47118.0,47143.0,47190.0,47230.0,47281.0,47325.0,47347.0,47389.0,47413.0,47448.0,47488.0,47533.0,47566.0,47608.0,47631.0,47658.0,47671.0,47700.0,47727.0,47758.0,47795.0,47833.0,47881.0,47916.0,47983.0,48027.0
5093558,54000.0,54039.0,54071.0,54113.0,54169.0,54202.0,54252.0,54282.0,54318.0,54373.0,54411.0,54449.0,54494.0,54548.0,54613.0,54657.0,54721.0,54790.0,54828.0,54925.0,55123.0,55348.0,55447.0,55525.0,55576.0,55621.0,55663.0,55719.0,55789.0,55855.0,55897.0,55930.0,55990.0,56017.0,56069.0,56102.0,56131.0,56175.0,56211.0,56279.0,56337.0,56363.0,56415.0,56446.0,56481.0,56521.0,56567.0,56592.0,56624.0,56649.0,56679.0,56692.0,56721.0,56748.0,56779.0,56816.0,56854.0,56902.0,56937.0,57004.0,57048.0
5093560,63000.0,63039.0,63071.0,63113.0,63169.0,63202.0,63252.0,63282.0,63318.0,63373.0,63411.0,63449.0,63494.0,63548.0,63613.0,63657.0,63721.0,63790.0,63828.0,63925.0,64123.0,64348.0,64447.0,64525.0,64576.0,64621.0,64663.0,64719.0,64789.0,64855.0,64897.0,64930.0,64990.0,65017.0,65069.0,65102.0,65131.0,65175.0,65211.0,65279.0,65337.0,65363.0,65415.0,65446.0,65481.0,65521.0,65567.0,65592.0,65624.0,65649.0,65679.0,65692.0,65721.0,65748.0,65779.0,65816.0,65854.0,65902.0,65937.0,66004.0,66048.0
5093562,72000.0,72050.0,72092.0,72146.0,72217.0,72259.0,72311.0,72342.0,72380.0,72427.0,72460.0,72492.0,72530.0,72577.0,72632.0,72690.0,72772.0,72862.0,72911.0,72996.0,73213.0,73431.0,73526.0,73596.0,73642.0,73700.0,73753.0,73790.0,73859.0,73924.0,73965.0,73997.0,74051.0,74075.0,74116.0,74142.0,74165.0,74203.0,74235.0,74299.0,74353.0,74382.0,74437.0,74465.0,74495.0,74529.0,74566.0,74599.0,74641.0,74664.0,74691.0,74703.0,74732.0,74759.0,74790.0,74827.0,74865.0,74913.0,74948.0,75015.0,75059.0
5093564,81000.0,81036.0,81066.0,81105.0,81156.0,81187.0,81231.0,81258.0,81290.0,81328.0,81354.0,81380.0,81410.0,81457.0,81514.0,81551.0,81603.0,81668.0,81703.0,81800.0,82066.0,82287.0,82384.0,82449.0,82491.0,82535.0,82576.0,82616.0,82669.0,82719.0,82751.0,82775.0,82830.0,82855.0,82894.0,82918.0,82940.0,82974.0,83003.0,83052.0,83094.0,83123.0,83179.0,83210.0,83238.0,83270.0,83305.0,83336.0,83376.0,83399.0,83426.0,83439.0,83467.0,83493.0,83523.0,83559.0,83597.0,83644.0,83679.0,83744.0,83787.0
5093737,30000.0,30056.0,30102.0,30162.0,30241.0,30288.0,30363.0,30408.0,30463.0,30546.0,30603.0,30659.0,30726.0,30805.0,30900.0,30970.0,31070.0,31168.0,31222.0,31342.0,31590.0,32010.0,32194.0,32305.0,32378.0,32442.0,32501.0,32544.0,32618.0,32688.0,32732.0,32766.0,32832.0,32861.0,32911.0,32942.0,32969.0,33028.0,33077.0,33138.0,33190.0,33214.0,33261.0,33288.0,33324.0,33365.0,33410.0,33437.0,33472.0,33492.0,33516.0,33528.0,33557.0,33583.0,33614.0,33650.0,33688.0,33735.0,33770.0,33836.0,33880.0
5093739,43200.0,43245.0,43282.0,43330.0,43393.0,43429.0,43485.0,43519.0,43559.0,43612.0,43649.0,43685.0,43728.0,43786.0,43855.0,43904.0,43975.0,44070.0,44121.0,44230.0,44456.0,44759.0,44892.0,44980.0,45038.0,45100.0,45156.0,45199.0,45271.0,45339.0,45382.0,45416.0,45513.0,45556.0,45612.0,45647.0,45678.0,45735.0,45783.0,45859.0,45925.0,45959.0,46025.0,46061.0,46123.0,46193.0,46271.0,46306.0,46351.0,46379.0,46413.0,46429.0,46458.0,46485.0,46516.0,46553.0,46591.0,46639.0,46674.0,46741.0,46785.0
5093741,63000.0,63044.0,63080.0,63127.0,63189.0,63226.0,63280.0,63313.0,63352.0,63409.0,63449.0,63488.0,63534.0,63590.0,63657.0,63710.0,63785.0,63880.0,63932.0,64052.0,64280.0,64627.0,64779.0,64870.0,64930.0,65007.0,65078.0,65130.0,65235.0,65334.0,65397.0,65445.0,65573.0,65629.0,65688.0,65725.0,65757.0,65824.0,65880.0,65991.0,66086.0,66121.0,66188.0,66232.0,66292.0,66360.0,66436.0,66473.0,66521.0,66551.0,66587.0,66603.0,66632.0,66659.0,66690.0,66727.0,66765.0,66813.0,66848.0,66915.0,66959.0
5093743,73800.0,73838.0,73869.0,73910.0,73964.0,73995.0,74045.0,74075.0,74112.0,74213.0,74284.0,74353.0,74435.0,74494.0,74565.0,74613.0,74681.0,74759.0,74802.0,74934.0,75129.0,75383.0,75495.0,75577.0,75630.0,75697.0,75759.0,75801.0,75873.0,75942.0,75986.0,76019.0,76092.0,76124.0,76174.0,76205.0,76232.0,76279.0,76318.0,76395.0,76461.0,76488.0,76540.0,76575.0,76610.0,76650.0,76695.0,76724.0,76762.0,76788.0,76819.0,76833.0,76862.0,76889.0,76920.0,76957.0,76995.0,77043.0,77078.0,77145.0,77189.0
5094039,41400.0,41445.0,41482.0,41530.0,41593.0,41629.0,41689.0,41726.0,41770.0,41851.0,41908.0,41964.0,42029.0,42065.0,42108.0,42174.0,42268.0,42326.0,42357.0,42445.0,42645.0,42881.0,42985.0,43048.0,43089.0,43150.0,43206.0,43272.0,43346.0,43416.0,43461.0,43495.0,43560.0,43588.0,43627.0,43652.0,43674.0,43712.0,43743.0,43803.0,43855.0,43876.0,43917.0,43933.0,43979.0,44031.0,44090.0,44127.0,44174.0,44198.0,44227.0,44241.0,44270.0,44297.0,44328.0,44365.0,44403.0,44451.0,44486.0,44553.0,44597.0
5094041,50400.0,50445.0,50482.0,50530.0,50593.0,50630.0,50678.0,50707.0,50743.0,50790.0,50823.0,50855.0,50892.0,50944.0,51006.0,51070.0,51162.0,51253.0,51303.0,51388.0,51547.0,51804.0,51917.0,51988.0,52035.0,52076.0,52114.0,52151.0,52219.0,52283.0,52324.0,52355.0,52416.0,52443.0,52489.0,52518.0,52543.0,52590.0,52630.0,52681.0,52725.0,52747.0,52789.0,52813.0,52848.0,52888.0,52933.0,52966.0,53008.0,53031.0,53058.0,53071.0,53100.0,53127.0,53158.0,53195.0,53233.0,53281.0,53316.0,53383.0,53427.0
5094498,39600.0,39645.0,39682.0,39730.0,39793.0,39829.0,39889.0,39926.0,39970.0,40051.0,40108.0,40164.0,40229.0,40265.0,40308.0,40374.0,40468.0,40526.0,40557.0,40645.0,40845.0,41081.0,41185.0,41248.0,41289.0,41350.0,41406.0,41472.0,41546.0,41616.0,41661.0,41695.0,41760.0,41788.0,41827.0,41852.0,41874.0,41912.0,41943.0,42003.0,42055.0,42076.0,42117.0,42133.0,42179.0,42231.0,42290.0,42327.0,42374.0,42398.0,42427.0,42441.0,42470.0,42497.0,42528.0,42565.0,42603.0,42651.0,42686.0,42753.0,42797.0
5094500,48600.0,48645.0,48682.0,48730.0,48793.0,48830.0,48878.0,48907.0,48943.0,48990.0,49023.0,49055.0,49092.0,49144.0,49206.0,49270.0,49362.0,49453.0,49503.0,49588.0,49747.0,50004.0,50117.0,50188.0,50235.0,50276.0,50314.0,50351.0,50419.0,50483.0,50524.0,50555.0,50616.0,50643.0,50689.0,50718.0,50743.0,50790.0,50830.0,50881.0,50925.0,50947.0,50989.0,51013.0,51048.0,51088.0,51133.0,51166.0,51208.0,51231.0,51258.0,51271.0,51300.0,51327.0,51358.0,51395.0,51433.0,51481.0,51516.0,51583.0,51627.0
5094502,61200.0,61239.0,61271.0,61313.0,61369.0,61402.0,61452.0,61482.0,61518.0,61573.0,61611.0,61649.0,61694.0,61748.0,61813.0,61857.0,61921.0,61990.0,62028.0,62125.0,62323.0,62548.0,62647.0,62725.0,62776.0,62821.0,62863.0,62919.0,62989.0,63055.0,63097.0,63130.0,63190.0,63217.0,63269.0,63302.0,63331.0,63375.0,63411.0,63479.0,63537.0,63563.0,63615.0,63646.0,63681.0,63721.0,63767.0,63792.0,63824.0,63849.0,63879.0,63892.0,63921.0,63948.0,63979.0,64016.0,64054.0,64102.0,64137.0,64204.0,64248.0
5094504,70200.0,70250.0,70292.0,70346.0,70417.0,70459.0,70511.0,70542.0,70580.0,70627.0,70660.0,70692.0,70730.0,70777.0,70832.0,70890.0,70972.0,71062.0,71111.0,71196.0,71413.0,71631.0,71726.0,71796.0,71842.0,71900.0,71953.0,71990.0,72059.0,72124.0,72165.0,72197.0,72251.0,72275.0,72316.0,72342.0,72365.0,72403.0,72435.0,72499.0,72553.0,72582.0,72637.0,72665.0,72695.0,72729.0,72766.0,72799.0,72841.0,72864.0,72891.0,72903.0,72932.0,72959.0,72990.0,73027.0,73065.0,73113.0,73148.0,73215.0,73259.0
5094506,79200.0,79236.0,79266.0,79305.0,79356.0,79387.0,79431.0,79458.0,79490.0,79528.0,79554.0,79580.0,79610.0,79657.0,79714.0,79751.0,79803.0,79868.0,79903.0,80000.0,80266.0,80487.0,80584.0,80649.0,80691.0,80735.0,80776.0,80816.0,80869.0,80919.0,80951.0,80975.0,81030.0,81055.0,81094.0,81118.0,81140.0,81174.0,81203.0,81252.0,81294.0,81323.0,81379.0,81410.0,81438.0,81470.0,81505.0,81536.0,81576.0,81599.0,81626.0,81639.0,81667.0,81693.0,81723.0,81759.0,81797.0,81844.0,81879.0,81944.0,81987.0
5096985,37800.0,37834.0,37862.0,37898.0,37946.0,37973.0,38015.0,38041.0,38072.0,38124.0,38161.0,38197.0,38239.0,38304.0,38381.0,38443.0,38531.0,38579.0,38605.0,38680.0,38853.0,39087.0,39189.0,39262.0,39310.0,39377.0,39438.0,39470.0,39510.0,39548.0,39572.0,39590.0,39657.0,39686.0,39741.0,39776.0,39807.0,39844.0,39875.0,39939.0,39993.0,40017.0,40063.0,40094.0,40127.0,40165.0,40207.0,40243.0,40289.0,40312.0,40340.0,40353.0,40382.0,40409.0,40440.0,40477.0,40515.0,40563.0,40598.0,40665.0,40709.0
5096987,46800.0,46845.0,46882.0,46930.0,46993.0,47030.0,47078.0,47107.0,47143.0,47190.0,47223.0,47255.0,47292.0,47344.0,47406.0,47470.0,47562.0,47653.0,47703.0,47788.0,47947.0,48204.0,48317.0,48388.0,48435.0,48476.0,48514.0,48551.0,48619.0,48683.0,48724.0,48755.0,48816.0,48843.0,48889.0,48918.0,48943.0,48990.0,49030.0,49081.0,49125.0,49147.0,49189.0,49213.0,49248.0,49288.0,49333.0,49366.0,49408.0,49431.0,49458.0,49471.0,49500.0,49527.0,49558.0,49595.0,49633.0,49681.0,49716.0,49783.0,49827.0
5096989,59400.0,59439.0,59471.0,59513.0,59569.0,59602.0,59652.0,59682.0,59718.0,59773.0,59811.0,59849.0,59894.0,59948.0,60013.0,60057.0,60121.0,60190.0,60228.0,60325.0,60523.0,60748.0,60847.0,60925.0,60976.0,61021.0,61063.0,61119.0,61189.0,61255.0,61297.0,61330.0,61390.0,61417.0,61469.0,61502.0,61531.0,61575.0,61611.0,61679.0,61737.0,61763.0,61815.0,61846.0,61881.0,61921.0,61967.0,61992.0,62024.0,62049.0,62079.0,62092.0,62121.0,62148.0,62179.0,62216.0,62254.0,62302.0,62337.0,62404.0,62448.0
5096991,68400.0,68450.0,68492.0,68546.0,68617.0,68659.0,68711.0,68742.0,68780.0,68827.0,68860.0,68892.0,68930.0,68977.0,69032.0,69090.0,69172.0,69262.0,69311.0,69396.0,69613.0,69831.0,69926.0,69996.0,70042.0,70100.0,70153.0,70190.0,70259.0,70324.0,70365.0,70397.0,70451.0,70475.0,70516.0,70542.0,70565.0,70603.0,70635.0,70699.0,70753.0,70782.0,70837.0,70865.0,70895.0,70929.0,70966.0,70999.0,71041.0,71064.0,71091.0,71103.0,71132.0,71159.0,71190.0,71227.0,71265.0,71313.0,71348.0,71415.0,71459.0
5096993,77400.0,77436.0,77466.0,77505.0,77556.0,77587.0,77631.0,77658.0,77690.0,77728.0,77754.0,77780.0,77810.0,77857.0,77914.0,77951.0,78003.0,78068.0,78103.0,78200.0,78466.0,78687.0,78784.0,78849.0,78891.0,78935.0,78976.0,79016.0,79069.0,79119.0,79151.0,79175.0,79230.0,79255.0,79294.0,79318.0,79340.0,79374.0,79403.0,79452.0,79494.0,79523.0,79579.0,79610.0,79638.0,79670.0,79705.0,79736.0,79776.0,79799.0,79826.0,79839.0,79867.0,79893.0,79923.0,79959.0,79997.0,80044.0,80079.0,80144.0,80187.0
5097609,25200.0,25252.0,25295.0,25351.0,25424.0,25466.0,25538.0,25582.0,25634.0,25702.0,25749.0,25795.0,25849.0,25924.0,26014.0,26086.0,26190.0,26287.0,26340.0,26449.0,26651.0,26941.0,27068.0,27180.0,27254.0,27323.0,27386.0,27438.0,27514.0,27586.0,27632.0,27667.0,27802.0,27862.0,27938.0,27986.0,28027.0,28092.0,28147.0,28211.0,28265.0,28297.0,28360.0,28397.0,28441.0,28491.0,28547.0,28589.0,28644.0,28674.0,28709.0,28725.0,28754.0,28781.0,28812.0,28849.0,28887.0,28935.0,28970.0,29037.0,29081.0
5097611,37800.0,37844.0,37880.0,37927.0,37989.0,38026.0,38082.0,38116.0,38156.0,38223.0,38270.0,38316.0,38370.0,38441.0,38525.0,38589.0,38680.0,38808.0,38877.0,39003.0,39239.0,39550.0,39686.0,39769.0,39824.0,39887.0,39945.0,39991.0,40068.0,40141.0,40187.0,40223.0,40294.0,40326.0,40378.0,40411.0,40439.0,40491.0,40534.0,40601.0,40659.0,40686.0,40739.0,40774.0,40811.0,40853.0,40901.0,40926.0,40958.0,40983.0,41013.0,41026.0,41055.0,41082.0,41113.0,41150.0,41188.0,41236.0,41271.0,41338.0,41382.0
5097613,48600.0,48645.0,48682.0,48730.0,48793.0,48829.0,48885.0,48919.0,48959.0,49012.0,49049.0,49085.0,49128.0,49186.0,49255.0,49304.0,49375.0,49470.0,49521.0,49630.0,49856.0,50159.0,50292.0,50380.0,50438.0,50500.0,50556.0,50599.0,50671.0,50739.0,50782.0,50816.0,50913.0,50956.0,51012.0,51047.0,51078.0,51135.0,51183.0,51259.0,51325.0,51359.0,51425.0,51461.0,51523.0,51593.0,51671.0,51706.0,51751.0,51779.0,51813.0,51829.0,51858.0,51885.0,51916.0,51953.0,51991.0,52039.0,52074.0,52141.0,52185.0
5097615,59400.0,59444.0,59480.0,59527.0,59589.0,59626.0,59680.0,59713.0,59752.0,59809.0,59849.0,59888.0,59934.0,59990.0,60057.0,60110.0,60185.0,60280.0,60332.0,60452.0,60680.0,61027.0,61179.0,61270.0,61330.0,61407.0,61478.0,61530.0,61635.0,61734.0,61797.0,61845.0,61973.0,62029.0,62088.0,62125.0,62157.0,62224.0,62280.0,62391.0,62486.0,62521.0,62588.0,62632.0,62692.0,62760.0,62836.0,62873.0,62921.0,62951.0,62987.0,63003.0,63032.0,63059.0,63090.0,63127.0,63165.0,63213.0,63248.0,63315.0,63359.0
5097617,72000.0,72038.0,72069.0,72110.0,72164.0,72195.0,72245.0,72275.0,72312.0,72413.0,72484.0,72553.0,72635.0,72694.0,72765.0,72813.0,72881.0,72959.0,73002.0,73134.0,73329.0,73583.0,73695.0,73777.0,73830.0,73897.0,73959.0,74001.0,74073.0,74142.0,74186.0,74219.0,74292.0,74324.0,74374.0,74405.0,74432.0,74479.0,74518.0,74595.0,74661.0,74688.0,74740.0,74775.0,74810.0,74850.0,74895.0,74924.0,74962.0,74988.0,75019.0,75033.0,75062.0,75089.0,75120.0,75157.0,75195.0,75243.0,75278.0,75345.0,75389.0
5097619,82800.0,82829.0,82853.0,82884.0,82925.0,82949.0,82991.0,83016.0,83046.0,83114.0,83161.0,83207.0,83262.0,83324.0,83397.0,83432.0,83482.0,83549.0,83586.0,83666.0,83932.0,84150.0,84245.0,84311.0,84354.0,84413.0,84466.0,84504.0,84554.0,84602.0,84632.0,84656.0,84705.0,84727.0,84769.0,84796.0,84819.0,84850.0,84875.0,84932.0,84981.0,85005.0,85052.0,85078.0,85107.0,85140.0,85178.0,85205.0,85240.0,85263.0,85290.0,85303.0,85331.0,85356.0,85386.0,85421.0,85457.0,85502.0,85536.0,85599.0,85641.0
5100005,31200.0,31256.0,31302.0,31362.0,31441.0,31488.0,31563.0,31608.0,31663.0,31746.0,31803.0,31859.0,31926.0,32005.0,32100.0,32170.0,32270.0,32368.0,32422.0,32542.0,32790.0,33210.0,33394.0,33505.0,33578.0,33642.0,33701.0,33744.0,33818.0,33888.0,33932.0,33966.0,34032.0,34061.0,34111.0,34142.0,34169.0,34228.0,34277.0,34338.0,34390.0,34414.0,34461.0,34488.0,34524.0,34565.0,34610.0,34637.0,34672.0,34692.0,34716.0,34728.0,34757.0,34783.0,34814.0,34850.0,34888.0,34935.0,34970.0,35036.0,35080.0
5100007,54000.0,54044.0,54080.0,54127.0,54189.0,54226.0,54280.0,54313.0,54352.0,54409.0,54449.0,54488.0,54534.0,54590.0,54657.0,54710.0,54785.0,54880.0,54932.0,55052.0,55280.0,55627.0,55779.0,55870.0,55930.0,56007.0,56078.0,56130.0,56235.0,56334.0,56397.0,56445.0,56573.0,56629.0,56688.0,56725.0,56757.0,56824.0,56880.0,56991.0,57086.0,57121.0,57188.0,57232.0,57292.0,57360.0,57436.0,57473.0,57521.0,57551.0,57587.0,57603.0,57632.0,57659.0,57690.0,57727.0,57765.0,57813.0,57848.0,57915.0,57959.0
5100009,66600.0,66644.0,66680.0,66727.0,66789.0,66826.0,66880.0,66913.0,66952.0,67009.0,67049.0,67088.0,67134.0,67190.0,67257.0,67310.0,67385.0,67480.0,67532.0,67652.0,67880.0,68227.0,68379.0,68470.0,68530.0,68607.0,68678.0,68730.0,68835.0,68934.0,68997.0,69045.0,69173.0,69229.0,69288.0,69325.0,69357.0,69424.0,69480.0,69591.0,69686.0,69721.0,69788.0,69832.0,69892.0,69960.0,70036.0,70073.0,70121.0,70151.0,70187.0,70203.0,70232.0,70259.0,70290.0,70327.0,70365.0,70413.0,70448.0,70515.0,70559.0
5100011,79200.0,79229.0,79253.0,79284.0,79325.0,79349.0,79391.0,79416.0,79446.0,79514.0,79561.0,79607.0,79662.0,79724.0,79797.0,79832.0,79882.0,79949.0,79986.0,80066.0,80332.0,80550.0,80645.0,80711.0,80754.0,80813.0,80866.0,80904.0,80954.0,81002.0,81032.0,81056.0,81105.0,81127.0,81169.0,81196.0,81219.0,81250.0,81275.0,81332.0,81381.0,81405.0,81452.0,81478.0,81507.0,81540.0,81578.0,81605.0,81640.0,81663.0,81690.0,81703.0,81731.0,81756.0,81786.0,81821.0,81857.0,81902.0,81936.0,81999.0,82041.0
5100171,27000.0,27052.0,27095.0,27151.0,27224.0,27266.0,27338.0,27382.0,27434.0,27502.0,27549.0,27595.0,27649.0,27724.0,27814.0,27886.0,27990.0,28087.0,28140.0,28249.0,28451.0,28741.0,28868.0,28980.0,29054.0,29123.0,29186.0,29238.0,29314.0,29386.0,29432.0,29467.0,29602.0,29662.0,29738.0,29786.0,29827.0,29892.0,29947.0,30011.0,30065.0,30097.0,30160.0,30197.0,30241.0,30291.0,30347.0,30389.0,30444.0,30474.0,30509.0,30525.0,30554.0,30581.0,30612.0,30649.0,30687.0,30735.0,30770.0,30837.0,30881.0
5100173,39600.0,39644.0,39680.0,39727.0,39789.0,39826.0,39882.0,39916.0,39956.0,40023.0,40070.0,40116.0,40170.0,40241.0,40325.0,40389.0,40480.0,40608.0,40677.0,40803.0,41039.0,41350.0,41486.0,41569.0,41624.0,41687.0,41745.0,41791.0,41868.0,41941.0,41987.0,42023.0,42094.0,42126.0,42178.0,42211.0,42239.0,42291.0,42334.0,42401.0,42459.0,42486.0,42539.0,42574.0,42611.0,42653.0,42701.0,42726.0,42758.0,42783.0,42813.0,42826.0,42855.0,42882.0,42913.0,42950.0,42988.0,43036.0,43071.0,43138.0,43182.0
5100175,50400.0,50445.0,50482.0,50530.0,50593.0,50629.0,50685.0,50719.0,50759.0,50812.0,50849.0,50885.0,50928.0,50986.0,51055.0,51104.0,51175.0,51270.0,51321.0,51430.0,51656.0,51959.0,52092.0,52180.0,52238.0,52300.0,52356.0,52399.0,52471.0,52539.0,52582.0,52616.0,52713.0,52756.0,52812.0,52847.0,52878.0,52935.0,52983.0,53059.0,53125.0,53159.0,53225.0,53261.0,53323.0,53393.0,53471.0,53506.0,53551.0,53579.0,53613.0,53629.0,53658.0,53685.0,53716.0,53753.0,53791.0,53839.0,53874.0,53941.0,53985.0
5104135,37800.0,37844.0,37880.0,37927.0,37989.0,38026.0,38082.0,38116.0,38156.0,38223.0,38270.0,38316.0,38370.0,38441.0,38525.0,38589.0,38680.0,38808.0,38877.0,39003.0,39239.0,39550.0,39686.0,39769.0,39824.0,39887.0,39945.0,39991.0,40068.0,40141.0,40187.0,40223.0,40294.0,40326.0,40378.0,40411.0,40439.0,40491.0,40534.0,40601.0,40659.0,40686.0,40739.0,40774.0,40811.0,40853.0,40901.0,40926.0,40958.0,40983.0,41013.0,41026.0,41055.0,41082.0,41113.0,41150.0,41188.0,41236.0,41271.0,41338.0,41382.0
