tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P
5089740,52500.0,52503.0,52539.0,52600.0,52716.0,52887.0,52899.0,53099.0,53256.0,53318.0,53559.0,53658.0,53765.0,53884.0,54084.0,54211.0,54272.0,54435.0,54487.0,54535.0,54572.0,54598.0,54659.0,54746.0,54795.0,54871.0,54995.0,55098.0,55212.0,55285.0,55330.0,55350.0,55389.0,55424.0,55451.0,55570.0,55765.0,55856.0,55981.0,56040.0,56075.0,56145.0,56181.0,56241.0,56269.0,56299.0,56359.0,56398.0,56439.0,56479.0,56534.0,56587.0,56627.0,56757.0,56785.0,56827.0,56880.0,56915.0,56983.0
5089742,63300.0,63303.0,63343.0,63410.0,63515.0,63671.0,63682.0,63974.0,64204.0,64295.0,64646.0,64778.0,64840.0,64908.0,65023.0,65097.0,65161.0,65334.0,65393.0,65447.0,65489.0,65518.0,65586.0,65624.0,65654.0,65699.0,65843.0,65920.0,66005.0,66052.0,66082.0,66114.0,66148.0,66182.0,66208.0,66256.0,66333.0,66369.0,66419.0,66464.0,66510.0,66603.0,66650.0,66706.0,66732.0,66760.0,66816.0,66852.0,66905.0,66957.0,67030.0,67100.0,67154.0,67284.0,67312.0,67354.0,67407.0,67442.0,67510.0
5089744,72900.0,72903.0,72937.0,72994.0,73076.0,73198.0,73207.0,73346.0,73455.0,73498.0,73664.0,73799.0,73854.0,73915.0,74018.0,74083.0,74106.0,74168.0,74212.0,74252.0,74283.0,74305.0,74358.0,74406.0,74441.0,74494.0,74566.0,74600.0,74638.0,74687.0,74718.0,74770.0,74803.0,74839.0,74866.0,74907.0,74973.0,75004.0,75046.0,75090.0,75125.0,75195.0,75230.0,75281.0,75304.0,75329.0,75380.0,75413.0,75449.0,75485.0,75535.0,75583.0,75619.0,75730.0,75754.0,75790.0,75835.0,75865.0,75922.0
5089746,81900.0,81903.0,81937.0,81994.0,82076.0,82198.0,82207.0,82346.0,82455.0,82498.0,82664.0,82799.0,82854.0,82915.0,83018.0,83083.0,83106.0,83168.0,83212.0,83252.0,83283.0,83305.0,83358.0,83406.0,83441.0,83494.0,83566.0,83600.0,83638.0,83687.0,83718.0,83770.0,83803.0,83839.0,83866.0,83907.0,83973.0,84004.0,84046.0,84090.0,84125.0,84195.0,84230.0,84281.0,84304.0,84329.0,84380.0,84413.0,84449.0,84485.0,84535.0,84583.0,84619.0,84730.0,84754.0,84790.0,84835.0,84865.0,84922.0
5090447,24900.0,24903.0,24922.0,24955.0,25015.0,25103.0,25109.0,25250.0,25361.0,25405.0,25573.0,25644.0,25699.0,25759.0,25861.0,25925.0,25949.0,26012.0,26052.0,26088.0,26116.0,26136.0,26182.0,26220.0,26248.0,26292.0,26351.0,26386.0,26424.0,26465.0,26490.0,26514.0,26559.0,26591.0,26615.0,26649.0,26705.0,26731.0,26767.0,26821.0,26844.0,26890.0,26913.0,26949.0,26966.0,26984.0,27020.0,27043.0,27081.0,27118.0,27169.0,27218.0,27256.0,27375.0,27401.0,27439.0,27488.0,27520.0,27581.0
5090450,50100.0,50104.0,50151.0,50231.0,50350.0,50526.0,50538.0,50715.0,50854.0,50909.0,51121.0,51261.0,51329.0,51404.0,51530.0,51610.0,51653.0,51768.0,51810.0,51849.0,51879.0,51900.0,51949.0,51994.0,52028.0,52080.0,52275.0,52349.0,52432.0,52505.0,52550.0,52589.0,52637.0,52674.0,52703.0,52763.0,52860.0,52906.0,52968.0,53028.0,53058.0,53118.0,53149.0,53216.0,53247.0,53280.0,53348.0,53393.0,53440.0,53485.0,53549.0,53610.0,53656.0,53784.0,53812.0,53853.0,53905.0,53939.0,54006.0
5090452,60900.0,61080.0,61147.0,61260.0,61446.0,61721.0,61740.0,61922.0,62065.0,62121.0,62340.0,62640.0,62722.0,62812.0,62964.0,63060.0,63109.0,63240.0,63310.0,63374.0,63424.0,63459.0,63540.0,63600.0,63647.0,63720.0,63900.0,63985.0,64080.0,64154.0,64200.0,64260.0,64320.0,64354.0,64380.0,64448.0,64558.0,64610.0,64680.0,64800.0,64845.0,64935.0,64980.0,65046.0,65077.0,65110.0,65177.0,65220.0,65273.0,65325.0,65397.0,65467.0,65520.0,65674.0,65707.0,65756.0,65819.0,65860.0,65940.0
5090454,71100.0,71104.0,71137.0,71192.0,71286.0,71424.0,71434.0,71649.0,71818.0,71885.0,72142.0,72227.0,72297.0,72374.0,72503.0,72585.0,72615.0,72694.0,72744.0,72789.0,72824.0,72849.0,72907.0,72962.0,72994.0,73043.0,73115.0,73164.0,73219.0,73284.0,73324.0,73348.0,73394.0,73433.0,73463.0,73522.0,73617.0,73662.0,73723.0,73765.0,73799.0,73867.0,73902.0,73957.0,73982.0,74009.0,74064.0,74100.0,74147.0,74193.0,74257.0,74319.0,74367.0,74497.0,74525.0,74567.0,74620.0,74655.0,74723.0
5090456,80100.0,80103.0,80137.0,80194.0,80276.0,80398.0,80407.0,80546.0,80655.0,80698.0,80864.0,80999.0,81054.0,81115.0,81218.0,81283.0,81306.0,81368.0,81412.0,81452.0,81483.0,81505.0,81558.0,81606.0,81641.0,81694.0,81766.0,81800.0,81838.0,81887.0,81918.0,81970.0,82003.0,82039.0,82066.0,82107.0,82173.0,82204.0,82246.0,82290.0,82325.0,82395.0,82430.0,82481.0,82504.0,82529.0,82580.0,82613.0,82649.0,82685.0,82735.0,82783.0,82819.0,82930.0,82954.0,82990.0,83035.0,83065.0,83122.0
5091055,37800.0,37920.0,37965.0,38040.0,38133.0,38270.0,38280.0,38371.0,38442.0,38470.0,38580.0,38760.0,38807.0,38858.0,38945.0,39000.0,39033.0,39120.0,39162.0,39200.0,39230.0,39251.0,39300.0,39360.0,39384.0,39420.0,39480.0,39537.0,39600.0,39674.0,39720.0,39780.0,39840.0,39874.0,39900.0,39941.0,40007.0,40038.0,40080.0,40140.0,40170.0,40230.0,40260.0,40310.0,40333.0,40358.0,40408.0,40440.0,40482.0,40523.0,40581.0,40637.0,40680.0,40812.0,40841.0,40883.0,40937.0,40972.0,41040.0
5091057,45000.0,45120.0,45165.0,45240.0,45333.0,45470.0,45480.0,45589.0,45675.0,45709.0,45840.0,46080.0,46138.0,46202.0,46310.0,46380.0,46413.0,46500.0,46556.0,46607.0,46647.0,46675.0,46740.0,46800.0,46847.0,46920.0,47040.0,47097.0,47160.0,47234.0,47280.0,47340.0,47400.0,47434.0,47460.0,47514.0,47602.0,47643.0,47700.0,47760.0,47790.0,47850.0,47880.0,47930.0,47953.0,47978.0,48028.0,48060.0,48102.0,48143.0,48201.0,48257.0,48300.0,48454.0,48487.0,48536.0,48599.0,48640.0,48720.0
5091061,33300.0,33303.0,33332.0,33382.0,33503.0,33682.0,33695.0,33868.0,34004.0,34058.0,34264.0,34382.0,34432.0,34487.0,34580.0,34638.0,34669.0,34751.0,34788.0,34821.0,34847.0,34865.0,34908.0,34945.0,34972.0,35014.0,35087.0,35129.0,35176.0,35220.0,35247.0,35282.0,35320.0,35350.0,35374.0,35411.0,35471.0,35499.0,35537.0,35591.0,35615.0,35663.0,35687.0,35728.0,35747.0,35768.0,35810.0,35837.0,35873.0,35908.0,35957.0,36004.0,36041.0,36163.0,36189.0,36228.0,36278.0,36311.0,36373.0
