tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P
5093074,62400.0,62440.0,62522.0,62558.0,62615.0,62676.0,62742.0,62764.0,62800.0,62826.0,62883.0,62914.0,62941.0,63007.0,63041.0,63094.0,63128.0,63180.0,63222.0,63288.0,63342.0,63413.0,63445.0,63506.0,63557.0,63615.0,63658.0,63745.0,63795.0,63852.0,63933.0,63989.0,64061.0,64149.0,64212.0,64264.0,64333.0,64404.0,64578.0,64591.0,64871.0,65091.0,65246.0,65355.0,65679.0,65782.0,65803.0,65947.0,66027.0,66104.0,66220.0,66311.0,66349.0,66438.0,66480.0,66535.0,66588.0,66651.0,66706.0,66829.0,66888.0,66923.0,66950.0,67008.0,67036.0,67090.0,67141.0,67202.0
5093076,75600.0,75620.0,75661.0,75679.0,75707.0,75737.0,75770.0,75781.0,75799.0,75812.0,75840.0,75970.0,76080.0,76159.0,76200.0,76269.0,76313.0,76380.0,76404.0,76440.0,76500.0,76552.0,76575.0,76620.0,76648.0,76680.0,76709.0,76767.0,76800.0,76825.0,76860.0,76912.0,76980.0,77100.0,77115.0,77127.0,77143.0,77160.0,77328.0,77340.0,77417.0,77478.0,77521.0,77551.0,77640.0,77700.0,77708.0,77760.0,77821.0,77880.0,77940.0,77990.0,78011.0,78060.0,78084.0,78115.0,78145.0,78180.0,78222.0,78315.0,78360.0,78380.0,78396.0,78430.0,78446.0,78477.0,78506.0,78540.0
5093557,49800.0,49815.0,49846.0,49859.0,49880.0,49903.0,49927.0,49935.0,49948.0,49958.0,49980.0,50045.0,50100.0,50139.0,50160.0,50206.0,50235.0,50280.0,50304.0,50340.0,50400.0,50452.0,50475.0,50520.0,50548.0,50580.0,50609.0,50667.0,50700.0,50750.0,50820.0,50872.0,50940.0,51060.0,51090.0,51114.0,51146.0,51180.0,51292.0,51300.0,51362.0,51410.0,51444.0,51468.0,51540.0,51600.0,51623.0,51780.0,51872.0,51960.0,52080.0,52181.0,52223.0,52320.0,52356.0,52403.0,52447.0,52500.0,52542.0,52635.0,52680.0,52700.0,52716.0,52750.0,52766.0,52797.0,52826.0,52860.0
5093559,58800.0,58815.0,58846.0,58859.0,58880.0,58903.0,58927.0,58935.0,58948.0,58958.0,58980.0,59012.0,59040.0,59079.0,59100.0,59169.0,59213.0,59280.0,59304.0,59340.0,59400.0,59452.0,59475.0,59520.0,59548.0,59580.0,59623.0,59710.0,59760.0,59810.0,59880.0,59932.0,60000.0,60120.0,60135.0,60147.0,60163.0,60180.0,60348.0,60360.0,60437.0,60498.0,60541.0,60571.0,60660.0,60720.0,60743.0,60900.0,60992.0,61080.0,61200.0,61250.0,61271.0,61320.0,61379.0,61457.0,61531.0,61620.0,61662.0,61755.0,61800.0,61820.0,61836.0,61870.0,61886.0,61917.0,61946.0,61980.0
5093561,67800.0,67815.0,67846.0,67859.0,67880.0,67903.0,67927.0,67935.0,67948.0,67958.0,67980.0,68012.0,68040.0,68079.0,68100.0,68169.0,68213.0,68280.0,68304.0,68340.0,68400.0,68452.0,68475.0,68520.0,68548.0,68580.0,68623.0,68710.0,68760.0,68810.0,68880.0,68932.0,69000.0,69120.0,69135.0,69147.0,69163.0,69180.0,69348.0,69360.0,69437.0,69498.0,69541.0,69571.0,69660.0,69720.0,69743.0,69900.0,69992.0,70080.0,70200.0,70250.0,70271.0,70320.0,70379.0,70457.0,70531.0,70620.0,70662.0,70755.0,70800.0,70820.0,70836.0,70870.0,70886.0,70917.0,70946.0,70980.0
5093563,76800.0,76815.0,76846.0,76859.0,76880.0,76903.0,76927.0,76935.0,76948.0,76958.0,76980.0,77012.0,77040.0,77079.0,77100.0,77123.0,77138.0,77160.0,77184.0,77220.0,77280.0,77332.0,77355.0,77400.0,77428.0,77460.0,77474.0,77503.0,77520.0,77545.0,77580.0,77632.0,77700.0,77820.0,77835.0,77847.0,77863.0,77880.0,77992.0,78000.0,78031.0,78055.0,78072.0,78084.0,78120.0,78180.0,78195.0,78300.0,78361.0,78420.0,78480.0,78530.0,78551.0,78600.0,78624.0,78655.0,78685.0,78720.0,78762.0,78855.0,78900.0,78920.0,78936.0,78970.0,78986.0,79017.0,79046.0,79080.0
5093736,25200.0,25231.0,25295.0,25323.0,25367.0,25414.0,25465.0,25482.0,25510.0,25531.0,25574.0,25617.0,25653.0,25711.0,25741.0,25804.0,25844.0,25905.0,25969.0,26067.0,26125.0,26209.0,26247.0,26319.0,26347.0,26379.0,26404.0,26455.0,26485.0,26528.0,26588.0,26636.0,26699.0,26824.0,26870.0,26907.0,26957.0,27008.0,27151.0,27161.0,27299.0,27408.0,27485.0,27539.0,27699.0,27773.0,27789.0,27897.0,27958.0,28017.0,28079.0,28126.0,28145.0,28190.0,28220.0,28260.0,28298.0,28344.0,28378.0,28455.0,28492.0,28526.0,28553.0,28611.0,28638.0,28691.0,28741.0,28801.0
5093738,37800.0,37820.0,37861.0,37879.0,37907.0,37937.0,37970.0,37981.0,37999.0,38012.0,38040.0,38137.0,38220.0,38259.0,38280.0,38349.0,38393.0,38460.0,38484.0,38520.0,38580.0,38632.0,38655.0,38700.0,38728.0,38760.0,38803.0,38890.0,38940.0,38990.0,39060.0,39112.0,39180.0,39360.0,39390.0,39414.0,39446.0,39480.0,39648.0,39660.0,39768.0,39853.0,39913.0,39955.0,40080.0,40140.0,40163.0,40320.0,40412.0,40500.0,40620.0,40670.0,40691.0,40740.0,40776.0,40823.0,40867.0,40920.0,40962.0,41055.0,41100.0,41120.0,41136.0,41170.0,41186.0,41217.0,41246.0,41280.0
5093740,57600.0,57640.0,57722.0,57758.0,57815.0,57876.0,57942.0,57964.0,58000.0,58026.0,58083.0,58114.0,58141.0,58207.0,58241.0,58294.0,58328.0,58380.0,58422.0,58488.0,58542.0,58613.0,58645.0,58706.0,58757.0,58815.0,58858.0,58945.0,58995.0,59052.0,59133.0,59189.0,59261.0,59349.0,59412.0,59464.0,59533.0,59604.0,59778.0,59791.0,60071.0,60291.0,60446.0,60555.0,60879.0,60982.0,61003.0,61147.0,61227.0,61304.0,61420.0,61511.0,61549.0,61638.0,61680.0,61735.0,61788.0,61851.0,61906.0,62029.0,62088.0,62123.0,62150.0,62208.0,62236.0,62290.0,62341.0,62402.0
5093742,69000.0,69032.0,69097.0,69125.0,69170.0,69218.0,69270.0,69287.0,69315.0,69336.0,69380.0,69413.0,69441.0,69471.0,69487.0,69533.0,69562.0,69606.0,69644.0,69703.0,69751.0,69825.0,69858.0,69923.0,69953.0,69987.0,70008.0,70050.0,70075.0,70125.0,70195.0,70240.0,70298.0,70368.0,70408.0,70441.0,70485.0,70530.0,70684.0,70695.0,70912.0,71083.0,71203.0,71288.0,71539.0,71622.0,71636.0,71732.0,71797.0,71859.0,71954.0,72141.0,72219.0,72401.0,72433.0,72475.0,72515.0,72563.0,72598.0,72677.0,72716.0,72748.0,72773.0,72827.0,72852.0,72902.0,72949.0,73004.0
5093744,79200.0,79220.0,79261.0,79279.0,79307.0,79337.0,79370.0,79381.0,79399.0,79412.0,79440.0,79570.0,79680.0,79759.0,79800.0,79869.0,79913.0,79980.0,80004.0,80040.0,80100.0,80152.0,80175.0,80220.0,80248.0,80280.0,80309.0,80367.0,80400.0,80425.0,80460.0,80512.0,80580.0,80700.0,80715.0,80727.0,80743.0,80760.0,80928.0,80940.0,81017.0,81078.0,81121.0,81151.0,81240.0,81300.0,81308.0,81360.0,81421.0,81480.0,81540.0,81590.0,81611.0,81660.0,81684.0,81715.0,81745.0,81780.0,81822.0,81915.0,81960.0,81980.0,81996.0,82030.0,82046.0,82077.0,82106.0,82140.0
5094038,37200.0,37215.0,37246.0,37259.0,37280.0,37303.0,37327.0,37335.0,37348.0,37358.0,37380.0,37412.0,37440.0,37479.0,37500.0,37523.0,37538.0,37560.0,37584.0,37620.0,37680.0,37732.0,37755.0,37800.0,37828.0,37860.0,37889.0,37947.0,37980.0,38030.0,38100.0,38152.0,38220.0,38340.0,38355.0,38367.0,38383.0,38400.0,38512.0,38520.0,38582.0,38630.0,38664.0,38688.0,38760.0,38820.0,38843.0,39000.0,39061.0,39120.0,39180.0,39230.0,39251.0,39300.0,39336.0,39383.0,39427.0,39480.0,39522.0,39615.0,39660.0,39680.0,39696.0,39730.0,39746.0,39777.0,39806.0,39840.0
5094040,46200.0,46215.0,46246.0,46259.0,46280.0,46303.0,46327.0,46335.0,46348.0,46358.0,46380.0,46445.0,46500.0,46539.0,46560.0,46606.0,46635.0,46680.0,46704.0,46740.0,46800.0,46852.0,46875.0,46920.0,46948.0,46980.0,47009.0,47067.0,47100.0,47150.0,47220.0,47272.0,47340.0,47460.0,47490.0,47514.0,47546.0,47580.0,47692.0,47700.0,47762.0,47810.0,47844.0,47868.0,47940.0,48000.0,48023.0,48180.0,48272.0,48360.0,48480.0,48581.0,48623.0,48720.0,48756.0,48803.0,48847.0,48900.0,48942.0,49035.0,49080.0,49100.0,49116.0,49150.0,49166.0,49197.0,49226.0,49260.0
5094497,35400.0,35415.0,35446.0,35459.0,35480.0,35503.0,35527.0,35535.0,35548.0,35558.0,35580.0,35612.0,35640.0,35679.0,35700.0,35723.0,35738.0,35760.0,35784.0,35820.0,35880.0,35932.0,35955.0,36000.0,36028.0,36060.0,36089.0,36147.0,36180.0,36205.0,36240.0,36292.0,36360.0,36480.0,36495.0,36507.0,36523.0,36540.0,36652.0,36660.0,36706.0,36742.0,36768.0,36786.0,36840.0,36900.0,36923.0,37080.0,37141.0,37200.0,37260.0,37310.0,37331.0,37380.0,37416.0,37463.0,37507.0,37560.0,37602.0,37695.0,37740.0,37760.0,37776.0,37810.0,37826.0,37857.0,37886.0,37920.0
5094499,44400.0,44415.0,44446.0,44459.0,44480.0,44503.0,44527.0,44535.0,44548.0,44558.0,44580.0,44645.0,44700.0,44739.0,44760.0,44806.0,44835.0,44880.0,44904.0,44940.0,45000.0,45052.0,45075.0,45120.0,45148.0,45180.0,45209.0,45267.0,45300.0,45350.0,45420.0,45472.0,45540.0,45660.0,45690.0,45714.0,45746.0,45780.0,45892.0,45900.0,45962.0,46010.0,46044.0,46068.0,46140.0,46200.0,46223.0,46380.0,46472.0,46560.0,46680.0,46781.0,46823.0,46920.0,46956.0,47003.0,47047.0,47100.0,47142.0,47235.0,47280.0,47300.0,47316.0,47350.0,47366.0,47397.0,47426.0,47460.0
5094501,57000.0,57015.0,57046.0,57059.0,57080.0,57103.0,57127.0,57135.0,57148.0,57158.0,57180.0,57212.0,57240.0,57279.0,57300.0,57369.0,57413.0,57480.0,57504.0,57540.0,57600.0,57652.0,57675.0,57720.0,57748.0,57780.0,57823.0,57910.0,57960.0,58010.0,58080.0,58132.0,58200.0,58320.0,58335.0,58347.0,58363.0,58380.0,58548.0,58560.0,58637.0,58698.0,58741.0,58771.0,58860.0,58920.0,58943.0,59100.0,59192.0,59280.0,59400.0,59450.0,59471.0,59520.0,59579.0,59657.0,59731.0,59820.0,59862.0,59955.0,60000.0,60020.0,60036.0,60070.0,60086.0,60117.0,60146.0,60180.0
5094503,66000.0,66015.0,66046.0,66059.0,66080.0,66103.0,66127.0,66135.0,66148.0,66158.0,66180.0,66212.0,66240.0,66279.0,66300.0,66369.0,66413.0,66480.0,66504.0,66540.0,66600.0,66652.0,66675.0,66720.0,66748.0,66780.0,66823.0,66910.0,66960.0,67010.0,67080.0,67132.0,67200.0,67320.0,67335.0,67347.0,67363.0,67380.0,67548.0,67560.0,67637.0,67698.0,67741.0,67771.0,67860.0,67920.0,67943.0,68100.0,68192.0,68280.0,68400.0,68450.0,68471.0,68520.0,68579.0,68657.0,68731.0,68820.0,68862.0,68955.0,69000.0,69020.0,69036.0,69070.0,69086.0,69117.0,69146.0,69180.0
5096984,33600.0,33615.0,33646.0,33659.0,33680.0,33703.0,33727.0,33735.0,33748.0,33758.0,33780.0,33812.0,33840.0,33879.0,33900.0,33923.0,33938.0,33960.0,33984.0,34020.0,34080.0,34132.0,34155.0,34200.0,34228.0,34260.0,34289.0,34347.0,34380.0,34405.0,34440.0,34492.0,34560.0,34680.0,34695.0,34707.0,34723.0,34740.0,34852.0,34860.0,34906.0,34942.0,34968.0,34986.0,35040.0,35100.0,35123.0,35280.0,35341.0,35400.0,35460.0,35510.0,35531.0,35580.0,35616.0,35663.0,35707.0,35760.0,35802.0,35895.0,35940.0,35960.0,35976.0,36010.0,36026.0,36057.0,36086.0,36120.0
5096988,55200.0,55215.0,55246.0,55259.0,55280.0,55303.0,55327.0,55335.0,55348.0,55358.0,55380.0,55412.0,55440.0,55479.0,55500.0,55569.0,55613.0,55680.0,55704.0,55740.0,55800.0,55852.0,55875.0,55920.0,55948.0,55980.0,56023.0,56110.0,56160.0,56210.0,56280.0,56332.0,56400.0,56520.0,56535.0,56547.0,56563.0,56580.0,56748.0,56760.0,56837.0,56898.0,56941.0,56971.0,57060.0,57120.0,57143.0,57300.0,57392.0,57480.0,57600.0,57650.0,57671.0,57720.0,57779.0,57857.0,57931.0,58020.0,58062.0,58155.0,58200.0,58220.0,58236.0,58270.0,58286.0,58317.0,58346.0,58380.0
5096990,64200.0,64215.0,64246.0,64259.0,64280.0,64303.0,64327.0,64335.0,64348.0,64358.0,64380.0,64412.0,64440.0,64479.0,64500.0,64569.0,64613.0,64680.0,64704.0,64740.0,64800.0,64852.0,64875.0,64920.0,64948.0,64980.0,65023.0,65110.0,65160.0,65210.0,65280.0,65332.0,65400.0,65520.0,65535.0,65547.0,65563.0,65580.0,65748.0,65760.0,65837.0,65898.0,65941.0,65971.0,66060.0,66120.0,66143.0,66300.0,66392.0,66480.0,66600.0,66650.0,66671.0,66720.0,66779.0,66857.0,66931.0,67020.0,67062.0,67155.0,67200.0,67220.0,67236.0,67270.0,67286.0,67317.0,67346.0,67380.0
5096992,73200.0,73215.0,73246.0,73259.0,73280.0,73303.0,73327.0,73335.0,73348.0,73358.0,73380.0,73412.0,73440.0,73519.0,73560.0,73583.0,73598.0,73620.0,73644.0,73680.0,73740.0,73792.0,73815.0,73860.0,73888.0,73920.0,73949.0,74007.0,74040.0,74065.0,74100.0,74152.0,74220.0,74340.0,74370.0,74394.0,74426.0,74460.0,74628.0,74640.0,74717.0,74778.0,74821.0,74851.0,74940.0,75000.0,75023.0,75180.0,75272.0,75360.0,75480.0,75581.0,75623.0,75720.0,75767.0,75829.0,75888.0,75960.0,76002.0,76095.0,76140.0,76160.0,76176.0,76210.0,76226.0,76257.0,76286.0,76320.0
5096994,82200.0,82215.0,82246.0,82259.0,82280.0,82303.0,82327.0,82335.0,82348.0,82358.0,82380.0,82412.0,82440.0,82479.0,82500.0,82523.0,82538.0,82560.0,82584.0,82620.0,82680.0,82732.0,82755.0,82800.0,82828.0,82860.0,82874.0,82903.0,82920.0,82945.0,82980.0,83032.0,83100.0,83220.0,83235.0,83247.0,83263.0,83280.0,83392.0,83400.0,83431.0,83455.0,83472.0,83484.0,83520.0,83580.0,83595.0,83700.0,83761.0,83820.0,83880.0,83930.0,83951.0,84000.0,84024.0,84055.0,84085.0,84120.0,84162.0,84255.0,84300.0,84320.0,84336.0,84370.0,84386.0,84417.0,84446.0,84480.0
5097610,31200.0,31249.0,31348.0,31391.0,31460.0,31533.0,31612.0,31639.0,31682.0,31714.0,31782.0,31819.0,31851.0,31929.0,31969.0,32032.0,32072.0,32133.0,32195.0,32291.0,32358.0,32452.0,32494.0,32575.0,32605.0,32638.0,32681.0,32767.0,32816.0,32866.0,32936.0,33067.0,33236.0,33371.0,33426.0,33471.0,33531.0,33592.0,33802.0,33817.0,34067.0,34264.0,34403.0,34501.0,34791.0,34871.0,34889.0,35009.0,35065.0,35119.0,35205.0,35259.0,35282.0,35334.0,35365.0,35406.0,35445.0,35492.0,35524.0,35596.0,35630.0,35660.0,35684.0,35735.0,35759.0,35806.0,35851.0,35904.0
5097612,42900.0,42920.0,42961.0,42979.0,43007.0,43037.0,43070.0,43081.0,43099.0,43112.0,43140.0,43237.0,43320.0,43438.0,43500.0,43592.0,43651.0,43740.0,43787.0,43860.0,43920.0,43972.0,43995.0,44040.0,44068.0,44100.0,44143.0,44230.0,44280.0,44330.0,44400.0,44478.0,44580.0,44760.0,44790.0,44814.0,44846.0,44880.0,45048.0,45060.0,45183.0,45280.0,45348.0,45396.0,45540.0,45600.0,45623.0,45780.0,45872.0,45960.0,46080.0,46155.0,46187.0,46260.0,46296.0,46343.0,46387.0,46440.0,46482.0,46575.0,46620.0,46640.0,46656.0,46690.0,46706.0,46737.0,46766.0,46800.0
5097614,53700.0,53740.0,53822.0,53858.0,53915.0,53976.0,54042.0,54064.0,54100.0,54126.0,54183.0,54214.0,54241.0,54307.0,54341.0,54394.0,54428.0,54480.0,54522.0,54588.0,54642.0,54713.0,54745.0,54806.0,54857.0,54915.0,54958.0,55045.0,55095.0,55152.0,55233.0,55289.0,55361.0,55449.0,55512.0,55564.0,55633.0,55704.0,55878.0,55891.0,56171.0,56391.0,56546.0,56655.0,56979.0,57082.0,57103.0,57247.0,57327.0,57404.0,57520.0,57611.0,57649.0,57738.0,57780.0,57835.0,57888.0,57951.0,58006.0,58129.0,58188.0,58223.0,58250.0,58308.0,58336.0,58390.0,58441.0,58502.0
5097616,66300.0,66340.0,66422.0,66458.0,66515.0,66576.0,66642.0,66664.0,66700.0,66726.0,66783.0,66814.0,66841.0,66907.0,66941.0,66994.0,67028.0,67080.0,67122.0,67188.0,67242.0,67313.0,67345.0,67406.0,67457.0,67515.0,67558.0,67645.0,67695.0,67752.0,67833.0,67889.0,67961.0,68049.0,68112.0,68164.0,68233.0,68304.0,68478.0,68491.0,68771.0,68991.0,69146.0,69255.0,69579.0,69682.0,69703.0,69847.0,69927.0,70004.0,70120.0,70211.0,70249.0,70338.0,70380.0,70435.0,70488.0,70551.0,70606.0,70729.0,70788.0,70823.0,70850.0,70908.0,70936.0,70990.0,71041.0,71102.0
5097618,77400.0,77420.0,77461.0,77479.0,77507.0,77537.0,77570.0,77581.0,77599.0,77612.0,77640.0,77770.0,77880.0,77959.0,78000.0,78069.0,78113.0,78180.0,78204.0,78240.0,78300.0,78352.0,78375.0,78420.0,78448.0,78480.0,78509.0,78567.0,78600.0,78625.0,78660.0,78712.0,78780.0,78900.0,78915.0,78927.0,78943.0,78960.0,79128.0,79140.0,79217.0,79278.0,79321.0,79351.0,79440.0,79500.0,79508.0,79560.0,79621.0,79680.0,79740.0,79790.0,79811.0,79860.0,79884.0,79915.0,79945.0,79980.0,80022.0,80115.0,80160.0,80180.0,80196.0,80230.0,80246.0,80277.0,80306.0,80340.0
5100004,26400.0,26431.0,26495.0,26523.0,26567.0,26614.0,26665.0,26682.0,26710.0,26731.0,26774.0,26817.0,26853.0,26911.0,26941.0,27004.0,27044.0,27105.0,27169.0,27267.0,27325.0,27409.0,27447.0,27519.0,27547.0,27579.0,27604.0,27655.0,27685.0,27728.0,27788.0,27836.0,27899.0,28024.0,28070.0,28107.0,28157.0,28208.0,28351.0,28361.0,28499.0,28608.0,28685.0,28739.0,28899.0,28973.0,28989.0,29097.0,29158.0,29217.0,29279.0,29326.0,29345.0,29390.0,29420.0,29460.0,29498.0,29544.0,29578.0,29655.0,29692.0,29726.0,29753.0,29811.0,29838.0,29891.0,29941.0,30001.0
5100006,48300.0,48320.0,48361.0,48379.0,48407.0,48437.0,48470.0,48481.0,48499.0,48512.0,48540.0,48637.0,48720.0,48838.0,48900.0,48992.0,49051.0,49140.0,49187.0,49260.0,49320.0,49372.0,49395.0,49440.0,49468.0,49500.0,49543.0,49630.0,49680.0,49730.0,49800.0,49878.0,49980.0,50160.0,50190.0,50214.0,50246.0,50280.0,50448.0,50460.0,50583.0,50680.0,50748.0,50796.0,50940.0,51000.0,51023.0,51180.0,51272.0,51360.0,51480.0,51555.0,51587.0,51660.0,51696.0,51743.0,51787.0,51840.0,51882.0,51975.0,52020.0,52040.0,52056.0,52090.0,52106.0,52137.0,52166.0,52200.0
5100008,61200.0,61240.0,61322.0,61358.0,61415.0,61476.0,61542.0,61564.0,61600.0,61626.0,61683.0,61714.0,61741.0,61807.0,61841.0,61894.0,61928.0,61980.0,62022.0,62088.0,62142.0,62213.0,62245.0,62306.0,62357.0,62415.0,62458.0,62545.0,62595.0,62652.0,62733.0,62789.0,62861.0,62949.0,63012.0,63064.0,63133.0,63204.0,63378.0,63391.0,63671.0,63891.0,64046.0,64155.0,64479.0,64582.0,64603.0,64747.0,64827.0,64904.0,65020.0,65111.0,65149.0,65238.0,65280.0,65335.0,65388.0,65451.0,65506.0,65629.0,65688.0,65723.0,65750.0,65808.0,65836.0,65890.0,65941.0,66002.0
5100010,73800.0,73832.0,73897.0,73925.0,73970.0,74018.0,74070.0,74087.0,74115.0,74136.0,74180.0,74213.0,74241.0,74271.0,74287.0,74333.0,74362.0,74406.0,74444.0,74503.0,74551.0,74625.0,74658.0,74723.0,74753.0,74787.0,74808.0,74850.0,74875.0,74925.0,74995.0,75040.0,75098.0,75168.0,75208.0,75241.0,75285.0,75330.0,75484.0,75495.0,75712.0,75883.0,76003.0,76088.0,76339.0,76422.0,76436.0,76532.0,76597.0,76659.0,76754.0,76941.0,77019.0,77201.0,77233.0,77275.0,77315.0,77363.0,77398.0,77477.0,77516.0,77548.0,77573.0,77627.0,77652.0,77702.0,77749.0,77804.0
5100172,34200.0,34249.0,34348.0,34391.0,34460.0,34533.0,34612.0,34639.0,34682.0,34714.0,34782.0,34819.0,34851.0,34929.0,34969.0,35032.0,35072.0,35133.0,35195.0,35291.0,35358.0,35452.0,35494.0,35575.0,35605.0,35638.0,35681.0,35767.0,35816.0,35866.0,35936.0,36067.0,36236.0,36371.0,36426.0,36471.0,36531.0,36592.0,36802.0,36817.0,37067.0,37264.0,37403.0,37501.0,37791.0,37871.0,37889.0,38009.0,38065.0,38119.0,38205.0,38259.0,38282.0,38334.0,38365.0,38406.0,38445.0,38492.0,38524.0,38596.0,38630.0,38660.0,38684.0,38735.0,38759.0,38806.0,38851.0,38904.0
5100174,44700.0,44720.0,44761.0,44779.0,44807.0,44837.0,44870.0,44881.0,44899.0,44912.0,44940.0,45037.0,45120.0,45238.0,45300.0,45392.0,45451.0,45540.0,45587.0,45660.0,45720.0,45772.0,45795.0,45840.0,45868.0,45900.0,45943.0,46030.0,46080.0,46130.0,46200.0,46278.0,46380.0,46560.0,46590.0,46614.0,46646.0,46680.0,46848.0,46860.0,46983.0,47080.0,47148.0,47196.0,47340.0,47400.0,47423.0,47580.0,47672.0,47760.0,47880.0,47955.0,47987.0,48060.0,48096.0,48143.0,48187.0,48240.0,48282.0,48375.0,48420.0,48440.0,48456.0,48490.0,48506.0,48537.0,48566.0,48600.0
5100176,63600.0,63640.0,63722.0,63758.0,63815.0,63876.0,63942.0,63964.0,64000.0,64026.0,64083.0,64114.0,64141.0,64207.0,64241.0,64294.0,64328.0,64380.0,64422.0,64488.0,64542.0,64613.0,64645.0,64706.0,64757.0,64815.0,64858.0,64945.0,64995.0,65052.0,65133.0,65189.0,65261.0,65349.0,65412.0,65464.0,65533.0,65604.0,65778.0,65791.0,66071.0,66291.0,66446.0,66555.0,66879.0,66982.0,67003.0,67147.0,67227.0,67304.0,67420.0,67511.0,67549.0,67638.0,67680.0,67735.0,67788.0,67851.0,67906.0,68029.0,68088.0,68123.0,68150.0,68208.0,68236.0,68290.0,68341.0,68402.0
5104134,31200.0,31249.0,31348.0,31391.0,31460.0,31533.0,31612.0,31639.0,31682.0,31714.0,31782.0,31819.0,31851.0,31929.0,31969.0,32032.0,32072.0,32133.0,32195.0,32291.0,32358.0,32452.0,32494.0,32575.0,32605.0,32638.0,32681.0,32767.0,32816.0,32866.0,32936.0,33067.0,33236.0,33371.0,33426.0,33471.0,33531.0,33592.0,33802.0,33817.0,34067.0,34264.0,34403.0,34501.0,34791.0,34871.0,34889.0,35009.0,35065.0,35119.0,35205.0,35259.0,35282.0,35334.0,35365.0,35406.0,35445.0,35492.0,35524.0,35596.0,35630.0,35660.0,35684.0,35735.0,35759.0,35806.0,35851.0,35904.0
5104136,42900.0,42920.0,42961.0,42979.0,43007.0,43037.0,43070.0,43081.0,43099.0,43112.0,43140.0,43237.0,43320.0,43438.0,43500.0,43592.0,43651.0,43740.0,43787.0,43860.0,43920.0,43972.0,43995.0,44040.0,44068.0,44100.0,44143.0,44230.0,44280.0,44330.0,44400.0,44478.0,44580.0,44760.0,44790.0,44814.0,44846.0,44880.0,45048.0,45060.0,45183.0,45280.0,45348.0,45396.0,45540.0,45600.0,45623.0,45780.0,45872.0,45960.0,46080.0,46155.0,46187.0,46260.0,46296.0,46343.0,46387.0,46440.0,46482.0,46575.0,46620.0,46640.0,46656.0,46690.0,46706.0,46737.0,46766.0,46800.0
5104138,53700.0,53740.0,53822.0,53858.0,53915.0,53976.0,54042.0,54064.0,54100.0,54126.0,54183.0,54214.0,54241.0,54307.0,54341.0,54394.0,54428.0,54480.0,54522.0,54588.0,54642.0,54713.0,54745.0,54806.0,54857.0,54915.0,54958.0,55045.0,55095.0,55152.0,55233.0,55289.0,55361.0,55449.0,55512.0,55564.0,55633.0,55704.0,55878.0,55891.0,56171.0,56391.0,56546.0,56655.0,56979.0,57082.0,57103.0,57247.0,57327.0,57404.0,57520.0,57611.0,57649.0,57738.0,57780.0,57835.0,57888.0,57951.0,58006.0,58129.0,58188.0,58223.0,58250.0,58308.0,58336.0,58390.0,58441.0,58502.0
5104140,66300.0,66340.0,66422.0,66458.0,66515.0,66576.0,66642.0,66664.0,66700.0,66726.0,66783.0,66814.0,66841.0,66907.0,66941.0,66994.0,67028.0,67080.0,67122.0,67188.0,67242.0,67313.0,67345.0,67406.0,67457.0,67515.0,67558.0,67645.0,67695.0,67752.0,67833.0,67889.0,67961.0,68049.0,68112.0,68164.0,68233.0,68304.0,68478.0,68491.0,68771.0,68991.0,69146.0,69255.0,69579.0,69682.0,69703.0,69847.0,69927.0,70004.0,70120.0,70211.0,70249.0,70338.0,70380.0,70435.0,70488.0,70551.0,70606.0,70729.0,70788.0,70823.0,70850.0,70908.0,70936.0,70990.0,71041.0,71102.0
5104142,77400.0,77420.0,77461.0,77479.0,77507.0,77537.0,77570.0,77581.0,77599.0,77612.0,77640.0,77770.0,77880.0,77959.0,78000.0,78069.0,78113.0,78180.0,78204.0,78240.0,78300.0,78352.0,78375.0,78420.0,78448.0,78480.0,78509.0,78567.0,78600.0,78625.0,78660.0,78712.0,78780.0,78900.0,78915.0,78927.0,78943.0,78960.0,79128.0,79140.0,79217.0,79278.0,79321.0,79351.0,79440.0,79500.0,79508.0,79560.0,79621.0,79680.0,79740.0,79790.0,79811.0,79860.0,79884.0,79915.0,79945.0,79980.0,80022.0,80115.0,80160.0,80180.0,80196.0,80230.0,80246.0,80277.0,80306.0,80340.0
