tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P
5087368,31800.0,31845.0,31921.0,31942.0,32051.0,32105.0,32160.0,32192.0,32253.0,32331.0,32415.0,32444.0,32517.0,32582.0,32657.0,32696.0,32738.0,32789.0,32840.0,32886.0,32945.0,33003.0,33074.0,33120.0,33134.0,33198.0,33617.0,33668.0,33742.0,33808.0,33832.0,33875.0,33908.0,33958.0,34012.0,34049.0,34094.0,34161.0,34264.0,34301.0,34360.0,34434.0,34582.0,34650.0,34781.0,34933.0,35189.0,35364.0,35721.0,35802.0,35970.0,36165.0,36267.0,36380.0,36452.0,36539.0,36596.0,36653.0,36724.0,36760.0,36801.0,36847.0,36899.0,36947.0,36983.0,37044.0,37090.0,37117.0,37141.0,37199.0,37376.0
5087370,44400.0,44438.0,44502.0,44519.0,44611.0,44657.0,44704.0,44731.0,44782.0,44848.0,44919.0,44943.0,45003.0,45052.0,45108.0,45137.0,45168.0,45206.0,45244.0,45278.0,45322.0,45365.0,45418.0,45451.0,45464.0,45527.0,45937.0,45987.0,46043.0,46095.0,46118.0,46158.0,46185.0,46227.0,46268.0,46296.0,46331.0,46384.0,46497.0,46523.0,46571.0,46631.0,46727.0,46766.0,46841.0,46926.0,47060.0,47152.0,47339.0,47382.0,47495.0,47626.0,47727.0,47840.0,47897.0,47967.0,48021.0,48074.0,48140.0,48175.0,48215.0,48260.0,48322.0,48378.0,48415.0,48484.0,48536.0,48562.0,48584.0,48636.0,48823.0
5087372,57600.0,57638.0,57701.0,57718.0,57809.0,57855.0,57901.0,57928.0,57979.0,58045.0,58115.0,58139.0,58201.0,58250.0,58306.0,58335.0,58366.0,58404.0,58442.0,58476.0,58520.0,58564.0,58617.0,58652.0,58666.0,58731.0,59152.0,59202.0,59264.0,59319.0,59341.0,59380.0,59405.0,59443.0,59478.0,59502.0,59535.0,59584.0,59702.0,59730.0,59774.0,59828.0,59925.0,59960.0,60028.0,60106.0,60259.0,60363.0,60576.0,60624.0,60767.0,60933.0,61037.0,61153.0,61214.0,61287.0,61345.0,61403.0,61475.0,61549.0,61634.0,61732.0,61805.0,61871.0,61913.0,61985.0,62038.0,62066.0,62090.0,62153.0,62321.0
5087374,70800.0,70834.0,70890.0,70905.0,70986.0,71027.0,71068.0,71092.0,71137.0,71196.0,71259.0,71280.0,71335.0,71373.0,71417.0,71440.0,71465.0,71495.0,71525.0,71552.0,71587.0,71621.0,71663.0,71689.0,71702.0,71762.0,72153.0,72200.0,72257.0,72311.0,72329.0,72360.0,72382.0,72415.0,72445.0,72466.0,72494.0,72537.0,72629.0,72654.0,72693.0,72741.0,72812.0,72844.0,72905.0,72976.0,73065.0,73126.0,73250.0,73278.0,73372.0,73481.0,73559.0,73646.0,73696.0,73756.0,73793.0,73830.0,73877.0,73906.0,73939.0,73978.0,74023.0,74065.0,74093.0,74154.0,74199.0,74223.0,74243.0,74292.0,74469.0
5087376,81600.0,81631.0,81682.0,81696.0,81770.0,81807.0,81845.0,81867.0,81908.0,81961.0,82018.0,82038.0,82087.0,82123.0,82164.0,82185.0,82208.0,82236.0,82264.0,82289.0,82321.0,82353.0,82392.0,82417.0,82428.0,82478.0,82805.0,82845.0,82895.0,82936.0,82951.0,82977.0,82997.0,83028.0,83053.0,83070.0,83095.0,83133.0,83202.0,83222.0,83250.0,83285.0,83352.0,83381.0,83437.0,83501.0,83583.0,83639.0,83753.0,83780.0,83870.0,83975.0,84045.0,84124.0,84165.0,84214.0,84241.0,84268.0,84302.0,84325.0,84351.0,84381.0,84426.0,84467.0,84492.0,84536.0,84568.0,84588.0,84606.0,84645.0,84783.0
5087750,27900.0,27939.0,28005.0,28023.0,28118.0,28165.0,28213.0,28241.0,28294.0,28362.0,28435.0,28460.0,28523.0,28569.0,28621.0,28648.0,28677.0,28713.0,28748.0,28780.0,28821.0,28862.0,28912.0,28944.0,28957.0,29019.0,29422.0,29471.0,29550.0,29616.0,29644.0,29695.0,29732.0,29788.0,29839.0,29874.0,29919.0,29987.0,30092.0,30129.0,30206.0,30303.0,30507.0,30572.0,30698.0,30843.0,31089.0,31257.0,31600.0,31679.0,31851.0,32049.0,32168.0,32300.0,32369.0,32453.0,32511.0,32569.0,32641.0,32676.0,32716.0,32761.0,32816.0,32867.0,32897.0,32962.0,33010.0,33039.0,33064.0,33131.0,33322.0
5087766,24600.0,24639.0,24704.0,24722.0,24815.0,24862.0,24909.0,24937.0,24989.0,25056.0,25128.0,25153.0,25214.0,25260.0,25313.0,25341.0,25371.0,25407.0,25443.0,25475.0,25517.0,25558.0,25608.0,25641.0,25653.0,25709.0,26073.0,26117.0,26184.0,26242.0,26260.0,26292.0,26317.0,26356.0,26392.0,26416.0,26445.0,26488.0,26562.0,26590.0,26642.0,26708.0,26792.0,26833.0,26913.0,27005.0,27108.0,27179.0,27323.0,27356.0,27455.0,27569.0,27648.0,27737.0,27794.0,27864.0,27917.0,27970.0,28036.0,28068.0,28105.0,28148.0,28200.0,28247.0,28274.0,28342.0,28393.0,28424.0,28450.0,28513.0,28687.0
5087768,36600.0,36637.0,36699.0,36716.0,36806.0,36851.0,36897.0,36924.0,36974.0,37039.0,37109.0,37133.0,37193.0,37238.0,37290.0,37317.0,37346.0,37381.0,37416.0,37448.0,37489.0,37529.0,37578.0,37610.0,37623.0,37684.0,38082.0,38130.0,38186.0,38241.0,38263.0,38303.0,38331.0,38375.0,38412.0,38437.0,38472.0,38525.0,38645.0,38676.0,38722.0,38779.0,38874.0,38916.0,38998.0,39092.0,39236.0,39335.0,39536.0,39582.0,39691.0,39816.0,39914.0,40024.0,40088.0,40165.0,40218.0,40271.0,40337.0,40368.0,40404.0,40445.0,40500.0,40550.0,40579.0,40641.0,40687.0,40710.0,40730.0,40777.0,40973.0
5087770,48600.0,48638.0,48702.0,48719.0,48811.0,48857.0,48904.0,48931.0,48982.0,49048.0,49119.0,49143.0,49203.0,49252.0,49308.0,49337.0,49368.0,49406.0,49444.0,49478.0,49522.0,49565.0,49618.0,49651.0,49664.0,49727.0,50137.0,50187.0,50243.0,50295.0,50318.0,50358.0,50385.0,50427.0,50468.0,50496.0,50531.0,50584.0,50697.0,50723.0,50771.0,50831.0,50927.0,50966.0,51041.0,51126.0,51260.0,51352.0,51539.0,51582.0,51695.0,51826.0,51927.0,52040.0,52097.0,52167.0,52221.0,52274.0,52340.0,52375.0,52415.0,52460.0,52522.0,52578.0,52615.0,52684.0,52736.0,52762.0,52784.0,52836.0,53023.0
5087772,61800.0,61837.0,61898.0,61915.0,62003.0,62047.0,62092.0,62118.0,62167.0,62231.0,62299.0,62322.0,62382.0,62432.0,62489.0,62519.0,62551.0,62590.0,62629.0,62664.0,62709.0,62753.0,62807.0,62840.0,62853.0,62916.0,63325.0,63375.0,63438.0,63501.0,63521.0,63558.0,63583.0,63621.0,63654.0,63676.0,63707.0,63753.0,63849.0,63873.0,63911.0,63958.0,64066.0,64100.0,64166.0,64243.0,64384.0,64480.0,64676.0,64721.0,64855.0,65009.0,65110.0,65222.0,65278.0,65345.0,65394.0,65442.0,65502.0,65564.0,65635.0,65715.0,65783.0,65845.0,65881.0,65946.0,65994.0,66021.0,66045.0,66117.0,66334.0
5088873,58800.0,58835.0,58893.0,58909.0,58993.0,59035.0,59078.0,59103.0,59150.0,59210.0,59275.0,59297.0,59352.0,59397.0,59448.0,59475.0,59504.0,59539.0,59574.0,59605.0,59645.0,59685.0,59734.0,59766.0,59783.0,59863.0,60386.0,60450.0,60508.0,60570.0,60589.0,60624.0,60662.0,60719.0,60759.0,60786.0,60813.0,60853.0,60961.0,60991.0,61030.0,61079.0,61150.0,61188.0,61262.0,61348.0,61474.0,61560.0,61735.0,61775.0,61862.0,61962.0,62062.0,62174.0,62228.0,62294.0,62337.0,62380.0,62432.0,62457.0,62486.0,62519.0,62570.0,62617.0,62641.0,62704.0,62751.0,62771.0,62789.0,62842.0,63019.0
5088875,71100.0,71134.0,71191.0,71207.0,71290.0,71331.0,71373.0,71397.0,71443.0,71503.0,71567.0,71589.0,71644.0,71683.0,71728.0,71751.0,71776.0,71807.0,71837.0,71864.0,71899.0,71934.0,71977.0,72004.0,72016.0,72073.0,72446.0,72492.0,72555.0,72611.0,72625.0,72651.0,72668.0,72694.0,72735.0,72764.0,72789.0,72826.0,72912.0,72941.0,72980.0,73028.0,73100.0,73133.0,73197.0,73271.0,73371.0,73439.0,73579.0,73611.0,73716.0,73837.0,73912.0,73995.0,74037.0,74088.0,74115.0,74142.0,74175.0,74196.0,74220.0,74246.0,74281.0,74313.0,74337.0,74382.0,74415.0,74438.0,74457.0,74501.0,74651.0
5088877,81900.0,81936.0,81995.0,82011.0,82096.0,82139.0,82182.0,82207.0,82255.0,82317.0,82383.0,82406.0,82463.0,82501.0,82545.0,82568.0,82593.0,82623.0,82653.0,82680.0,82714.0,82748.0,82790.0,82816.0,82826.0,82874.0,83184.0,83221.0,83271.0,83310.0,83323.0,83346.0,83363.0,83389.0,83425.0,83449.0,83474.0,83511.0,83583.0,83610.0,83642.0,83681.0,83747.0,83774.0,83826.0,83885.0,83973.0,84033.0,84156.0,84184.0,84267.0,84363.0,84420.0,84484.0,84518.0,84559.0,84581.0,84603.0,84630.0,84650.0,84673.0,84698.0,84730.0,84759.0,84789.0,84838.0,84874.0,84893.0,84909.0,84935.0,85061.0
5089022,28200.0,28239.0,28305.0,28323.0,28418.0,28465.0,28513.0,28541.0,28594.0,28662.0,28735.0,28760.0,28823.0,28869.0,28921.0,28948.0,28977.0,29013.0,29048.0,29080.0,29121.0,29162.0,29212.0,29244.0,29257.0,29319.0,29722.0,29771.0,29850.0,29916.0,29944.0,29995.0,30032.0,30088.0,30139.0,30174.0,30219.0,30287.0,30392.0,30429.0,30506.0,30603.0,30807.0,30872.0,30998.0,31143.0,31389.0,31557.0,31900.0,31979.0,32151.0,32349.0,32468.0,32600.0,32669.0,32753.0,32811.0,32869.0,32941.0,32976.0,33016.0,33061.0,33116.0,33167.0,33197.0,33262.0,33310.0,33339.0,33364.0,33431.0,33622.0
5089024,41400.0,41437.0,41499.0,41516.0,41606.0,41651.0,41697.0,41724.0,41774.0,41839.0,41909.0,41933.0,41993.0,42038.0,42090.0,42117.0,42146.0,42181.0,42216.0,42248.0,42289.0,42329.0,42378.0,42410.0,42423.0,42484.0,42882.0,42930.0,42986.0,43041.0,43063.0,43103.0,43131.0,43175.0,43212.0,43237.0,43272.0,43325.0,43445.0,43476.0,43522.0,43579.0,43674.0,43716.0,43798.0,43892.0,44036.0,44135.0,44336.0,44382.0,44491.0,44616.0,44714.0,44824.0,44888.0,44965.0,45018.0,45071.0,45137.0,45168.0,45204.0,45245.0,45300.0,45350.0,45379.0,45441.0,45487.0,45510.0,45530.0,45577.0,45773.0
5089026,54000.0,54038.0,54101.0,54118.0,54209.0,54255.0,54301.0,54328.0,54379.0,54445.0,54515.0,54539.0,54601.0,54650.0,54706.0,54735.0,54766.0,54804.0,54842.0,54876.0,54920.0,54964.0,55017.0,55052.0,55066.0,55131.0,55552.0,55602.0,55664.0,55719.0,55741.0,55780.0,55805.0,55843.0,55878.0,55902.0,55935.0,55984.0,56102.0,56130.0,56174.0,56228.0,56325.0,56360.0,56428.0,56506.0,56659.0,56763.0,56976.0,57024.0,57167.0,57333.0,57437.0,57553.0,57614.0,57687.0,57745.0,57803.0,57875.0,57949.0,58034.0,58132.0,58205.0,58271.0,58313.0,58385.0,58438.0,58466.0,58490.0,58553.0,58721.0
5089160,20400.0,20439.0,20504.0,20522.0,20615.0,20662.0,20709.0,20737.0,20789.0,20856.0,20928.0,20953.0,21014.0,21060.0,21113.0,21141.0,21171.0,21207.0,21243.0,21275.0,21317.0,21358.0,21408.0,21441.0,21453.0,21509.0,21873.0,21917.0,21984.0,22042.0,22060.0,22092.0,22117.0,22156.0,22192.0,22216.0,22245.0,22288.0,22362.0,22390.0,22442.0,22508.0,22592.0,22633.0,22713.0,22805.0,22908.0,22979.0,23123.0,23156.0,23255.0,23369.0,23448.0,23537.0,23594.0,23664.0,23717.0,23770.0,23836.0,23868.0,23905.0,23948.0,24000.0,24047.0,24074.0,24142.0,24193.0,24224.0,24250.0,24313.0,24487.0
5089163,32400.0,32440.0,32506.0,32524.0,32620.0,32668.0,32717.0,32745.0,32798.0,32867.0,32941.0,32966.0,33030.0,33081.0,33140.0,33171.0,33204.0,33244.0,33284.0,33320.0,33366.0,33412.0,33468.0,33503.0,33516.0,33577.0,33971.0,34018.0,34081.0,34143.0,34165.0,34203.0,34230.0,34271.0,34310.0,34337.0,34374.0,34431.0,34532.0,34561.0,34617.0,34686.0,34785.0,34833.0,34926.0,35033.0,35242.0,35385.0,35676.0,35743.0,35860.0,35996.0,36096.0,36208.0,36267.0,36338.0,36390.0,36442.0,36506.0,36534.0,36566.0,36603.0,36664.0,36720.0,36754.0,36810.0,36852.0,36877.0,36899.0,36948.0,37143.0
5089165,45000.0,45038.0,45102.0,45119.0,45211.0,45257.0,45304.0,45331.0,45382.0,45448.0,45519.0,45543.0,45603.0,45652.0,45708.0,45737.0,45768.0,45806.0,45844.0,45878.0,45922.0,45965.0,46018.0,46051.0,46064.0,46127.0,46537.0,46587.0,46643.0,46695.0,46718.0,46758.0,46785.0,46827.0,46868.0,46896.0,46931.0,46984.0,47097.0,47123.0,47171.0,47231.0,47327.0,47366.0,47441.0,47526.0,47660.0,47752.0,47939.0,47982.0,48095.0,48226.0,48327.0,48440.0,48497.0,48567.0,48621.0,48674.0,48740.0,48775.0,48815.0,48860.0,48922.0,48978.0,49015.0,49084.0,49136.0,49162.0,49184.0,49236.0,49423.0
5089167,58200.0,58238.0,58301.0,58318.0,58409.0,58455.0,58501.0,58528.0,58579.0,58645.0,58715.0,58739.0,58801.0,58850.0,58906.0,58935.0,58966.0,59004.0,59042.0,59076.0,59120.0,59164.0,59217.0,59252.0,59266.0,59331.0,59752.0,59802.0,59864.0,59919.0,59941.0,59980.0,60005.0,60043.0,60078.0,60102.0,60135.0,60184.0,60302.0,60330.0,60374.0,60428.0,60525.0,60560.0,60628.0,60706.0,60859.0,60963.0,61176.0,61224.0,61367.0,61533.0,61637.0,61753.0,61814.0,61887.0,61945.0,62003.0,62075.0,62149.0,62234.0,62332.0,62405.0,62471.0,62513.0,62585.0,62638.0,62666.0,62690.0,62753.0,62921.0
5089300,27300.0,27339.0,27405.0,27423.0,27518.0,27565.0,27613.0,27641.0,27694.0,27762.0,27835.0,27860.0,27923.0,27969.0,28021.0,28048.0,28077.0,28113.0,28148.0,28180.0,28221.0,28262.0,28312.0,28344.0,28357.0,28419.0,28822.0,28871.0,28950.0,29016.0,29044.0,29095.0,29132.0,29188.0,29239.0,29274.0,29319.0,29387.0,29492.0,29529.0,29606.0,29703.0,29907.0,29972.0,30098.0,30243.0,30489.0,30657.0,31000.0,31079.0,31251.0,31449.0,31568.0,31700.0,31769.0,31853.0,31911.0,31969.0,32041.0,32076.0,32116.0,32161.0,32216.0,32267.0,32297.0,32362.0,32410.0,32439.0,32464.0,32531.0,32722.0
5089302,39600.0,39637.0,39699.0,39716.0,39806.0,39851.0,39897.0,39924.0,39974.0,40039.0,40109.0,40133.0,40193.0,40238.0,40290.0,40317.0,40346.0,40381.0,40416.0,40448.0,40489.0,40529.0,40578.0,40610.0,40623.0,40684.0,41082.0,41130.0,41186.0,41241.0,41263.0,41303.0,41331.0,41375.0,41412.0,41437.0,41472.0,41525.0,41645.0,41676.0,41722.0,41779.0,41874.0,41916.0,41998.0,42092.0,42236.0,42335.0,42536.0,42582.0,42691.0,42816.0,42914.0,43024.0,43088.0,43165.0,43218.0,43271.0,43337.0,43368.0,43404.0,43445.0,43500.0,43550.0,43579.0,43641.0,43687.0,43710.0,43730.0,43777.0,43973.0
5089304,52200.0,52238.0,52302.0,52319.0,52411.0,52457.0,52504.0,52531.0,52582.0,52648.0,52719.0,52743.0,52803.0,52852.0,52908.0,52937.0,52968.0,53006.0,53044.0,53078.0,53122.0,53165.0,53218.0,53251.0,53264.0,53327.0,53737.0,53787.0,53843.0,53895.0,53918.0,53958.0,53985.0,54027.0,54068.0,54096.0,54131.0,54184.0,54297.0,54323.0,54371.0,54431.0,54527.0,54566.0,54641.0,54726.0,54860.0,54952.0,55139.0,55182.0,55295.0,55426.0,55527.0,55640.0,55697.0,55767.0,55821.0,55874.0,55940.0,55975.0,56015.0,56060.0,56122.0,56178.0,56215.0,56284.0,56336.0,56362.0,56384.0,56436.0,56623.0
5089463,22800.0,22839.0,22904.0,22922.0,23015.0,23062.0,23109.0,23137.0,23189.0,23256.0,23328.0,23353.0,23414.0,23460.0,23513.0,23541.0,23571.0,23607.0,23643.0,23675.0,23717.0,23758.0,23808.0,23841.0,23853.0,23909.0,24273.0,24317.0,24384.0,24442.0,24460.0,24492.0,24517.0,24556.0,24592.0,24616.0,24645.0,24688.0,24762.0,24790.0,24842.0,24908.0,24992.0,25033.0,25113.0,25205.0,25308.0,25379.0,25523.0,25556.0,25655.0,25769.0,25848.0,25937.0,25994.0,26064.0,26117.0,26170.0,26236.0,26268.0,26305.0,26348.0,26400.0,26447.0,26474.0,26542.0,26593.0,26624.0,26650.0,26713.0,26887.0
5089465,34800.0,34840.0,34906.0,34924.0,35020.0,35068.0,35117.0,35145.0,35198.0,35267.0,35341.0,35366.0,35430.0,35481.0,35540.0,35571.0,35604.0,35644.0,35684.0,35720.0,35766.0,35812.0,35868.0,35903.0,35916.0,35977.0,36371.0,36418.0,36481.0,36543.0,36565.0,36603.0,36630.0,36671.0,36710.0,36737.0,36774.0,36831.0,36932.0,36961.0,37017.0,37086.0,37185.0,37233.0,37326.0,37433.0,37642.0,37785.0,38076.0,38143.0,38260.0,38396.0,38496.0,38608.0,38667.0,38738.0,38790.0,38842.0,38906.0,38934.0,38966.0,39003.0,39064.0,39120.0,39154.0,39210.0,39252.0,39277.0,39299.0,39348.0,39543.0
5089466,49800.0,49838.0,49902.0,49919.0,50011.0,50057.0,50104.0,50131.0,50182.0,50248.0,50319.0,50343.0,50403.0,50452.0,50508.0,50537.0,50568.0,50606.0,50644.0,50678.0,50722.0,50765.0,50818.0,50851.0,50864.0,50927.0,51337.0,51387.0,51443.0,51495.0,51518.0,51558.0,51585.0,51627.0,51668.0,51696.0,51731.0,51784.0,51897.0,51923.0,51971.0,52031.0,52127.0,52166.0,52241.0,52326.0,52460.0,52552.0,52739.0,52782.0,52895.0,53026.0,53127.0,53240.0,53297.0,53367.0,53421.0,53474.0,53540.0,53575.0,53615.0,53660.0,53722.0,53778.0,53815.0,53884.0,53936.0,53962.0,53984.0,54036.0,54223.0
5089468,63000.0,63037.0,63098.0,63115.0,63203.0,63247.0,63292.0,63318.0,63367.0,63431.0,63499.0,63522.0,63582.0,63632.0,63689.0,63719.0,63751.0,63790.0,63829.0,63864.0,63909.0,63953.0,64007.0,64040.0,64053.0,64116.0,64525.0,64575.0,64638.0,64701.0,64721.0,64758.0,64783.0,64821.0,64854.0,64876.0,64907.0,64953.0,65049.0,65073.0,65111.0,65158.0,65266.0,65300.0,65366.0,65443.0,65584.0,65680.0,65876.0,65921.0,66055.0,66209.0,66310.0,66422.0,66478.0,66545.0,66594.0,66642.0,66702.0,66764.0,66835.0,66915.0,66983.0,67045.0,67081.0,67146.0,67194.0,67221.0,67245.0,67317.0,67534.0
5089470,75600.0,75634.0,75690.0,75705.0,75786.0,75827.0,75868.0,75892.0,75937.0,75996.0,76059.0,76080.0,76135.0,76173.0,76217.0,76240.0,76265.0,76295.0,76325.0,76352.0,76387.0,76421.0,76463.0,76489.0,76502.0,76562.0,76953.0,77000.0,77057.0,77111.0,77129.0,77160.0,77182.0,77215.0,77245.0,77266.0,77294.0,77337.0,77429.0,77454.0,77493.0,77541.0,77612.0,77644.0,77705.0,77776.0,77865.0,77926.0,78050.0,78078.0,78172.0,78281.0,78359.0,78446.0,78496.0,78556.0,78593.0,78630.0,78677.0,78706.0,78739.0,78778.0,78823.0,78865.0,78893.0,78954.0,78999.0,79023.0,79043.0,79092.0,79269.0
5089953,29400.0,29445.0,29521.0,29542.0,29651.0,29705.0,29760.0,29792.0,29853.0,29931.0,30015.0,30044.0,30117.0,30182.0,30257.0,30296.0,30338.0,30389.0,30440.0,30486.0,30545.0,30603.0,30674.0,30720.0,30734.0,30798.0,31217.0,31268.0,31342.0,31408.0,31432.0,31475.0,31508.0,31558.0,31612.0,31649.0,31694.0,31761.0,31864.0,31901.0,31960.0,32034.0,32182.0,32250.0,32381.0,32533.0,32789.0,32964.0,33321.0,33402.0,33570.0,33765.0,33867.0,33980.0,34052.0,34139.0,34196.0,34253.0,34324.0,34360.0,34401.0,34447.0,34499.0,34547.0,34583.0,34644.0,34690.0,34717.0,34741.0,34799.0,34976.0
5089955,42600.0,42637.0,42699.0,42716.0,42806.0,42851.0,42897.0,42924.0,42974.0,43039.0,43109.0,43133.0,43193.0,43238.0,43290.0,43317.0,43346.0,43381.0,43416.0,43448.0,43489.0,43529.0,43578.0,43610.0,43623.0,43684.0,44082.0,44130.0,44186.0,44241.0,44263.0,44303.0,44331.0,44375.0,44412.0,44437.0,44472.0,44525.0,44645.0,44676.0,44722.0,44779.0,44874.0,44916.0,44998.0,45092.0,45236.0,45335.0,45536.0,45582.0,45691.0,45816.0,45914.0,46024.0,46088.0,46165.0,46218.0,46271.0,46337.0,46368.0,46404.0,46445.0,46500.0,46550.0,46579.0,46641.0,46687.0,46710.0,46730.0,46777.0,46973.0
5089957,55200.0,55238.0,55301.0,55318.0,55409.0,55455.0,55501.0,55528.0,55579.0,55645.0,55715.0,55739.0,55801.0,55850.0,55906.0,55935.0,55966.0,56004.0,56042.0,56076.0,56120.0,56164.0,56217.0,56252.0,56266.0,56331.0,56752.0,56802.0,56864.0,56919.0,56941.0,56980.0,57005.0,57043.0,57078.0,57102.0,57135.0,57184.0,57302.0,57330.0,57374.0,57428.0,57525.0,57560.0,57628.0,57706.0,57859.0,57963.0,58176.0,58224.0,58367.0,58533.0,58637.0,58753.0,58814.0,58887.0,58945.0,59003.0,59075.0,59149.0,59234.0,59332.0,59405.0,59471.0,59513.0,59585.0,59638.0,59666.0,59690.0,59753.0,59921.0
5090062,35100.0,35145.0,35220.0,35241.0,35349.0,35403.0,35458.0,35490.0,35550.0,35628.0,35712.0,35741.0,35814.0,35857.0,35907.0,35933.0,35961.0,35995.0,36029.0,36059.0,36098.0,36137.0,36184.0,36213.0,36225.0,36283.0,36659.0,36704.0,36761.0,36792.0,36802.0,36819.0,36836.0,36863.0,36907.0,36938.0,36955.0,36982.0,37052.0,37087.0,37113.0,37146.0,37199.0,37242.0,37325.0,37421.0,37476.0,37514.0,37591.0,37608.0,37699.0,37805.0,37882.0,37967.0,38005.0,38051.0,38106.0,38161.0,38228.0,38258.0,38293.0,38333.0,38372.0,38408.0,38421.0,38457.0,38483.0,38504.0,38523.0,38580.0,38936.0
5090066,57600.0,57635.0,57693.0,57709.0,57793.0,57835.0,57878.0,57903.0,57950.0,58010.0,58075.0,58097.0,58152.0,58197.0,58248.0,58275.0,58304.0,58339.0,58374.0,58405.0,58445.0,58485.0,58534.0,58566.0,58583.0,58663.0,59186.0,59250.0,59308.0,59370.0,59389.0,59424.0,59462.0,59519.0,59559.0,59586.0,59613.0,59653.0,59761.0,59791.0,59830.0,59879.0,59950.0,59988.0,60062.0,60148.0,60274.0,60360.0,60535.0,60575.0,60662.0,60762.0,60862.0,60974.0,61028.0,61094.0,61137.0,61180.0,61232.0,61257.0,61286.0,61319.0,61370.0,61417.0,61441.0,61504.0,61551.0,61571.0,61589.0,61642.0,61819.0
5090068,69600.0,69634.0,69691.0,69707.0,69790.0,69831.0,69873.0,69897.0,69943.0,70003.0,70067.0,70089.0,70144.0,70183.0,70228.0,70251.0,70276.0,70307.0,70337.0,70364.0,70399.0,70434.0,70477.0,70504.0,70516.0,70573.0,70946.0,70992.0,71055.0,71111.0,71125.0,71151.0,71168.0,71194.0,71235.0,71264.0,71289.0,71326.0,71412.0,71441.0,71480.0,71528.0,71600.0,71633.0,71697.0,71771.0,71871.0,71939.0,72079.0,72111.0,72216.0,72337.0,72412.0,72495.0,72537.0,72588.0,72615.0,72642.0,72675.0,72696.0,72720.0,72746.0,72781.0,72813.0,72837.0,72882.0,72915.0,72938.0,72957.0,73001.0,73151.0
5090213,21000.0,21039.0,21104.0,21122.0,21215.0,21262.0,21309.0,21337.0,21389.0,21456.0,21528.0,21553.0,21614.0,21660.0,21713.0,21741.0,21771.0,21807.0,21843.0,21875.0,21917.0,21958.0,22008.0,22041.0,22053.0,22109.0,22473.0,22517.0,22584.0,22642.0,22660.0,22692.0,22717.0,22756.0,22792.0,22816.0,22845.0,22888.0,22962.0,22990.0,23042.0,23108.0,23192.0,23233.0,23313.0,23405.0,23508.0,23579.0,23723.0,23756.0,23855.0,23969.0,24048.0,24137.0,24194.0,24264.0,24317.0,24370.0,24436.0,24468.0,24505.0,24548.0,24600.0,24647.0,24674.0,24742.0,24793.0,24824.0,24850.0,24913.0,25087.0
5090215,33000.0,33040.0,33106.0,33124.0,33220.0,33268.0,33317.0,33345.0,33398.0,33467.0,33541.0,33566.0,33630.0,33681.0,33740.0,33771.0,33804.0,33844.0,33884.0,33920.0,33966.0,34012.0,34068.0,34103.0,34116.0,34177.0,34571.0,34618.0,34681.0,34743.0,34765.0,34803.0,34830.0,34871.0,34910.0,34937.0,34974.0,35031.0,35132.0,35161.0,35217.0,35286.0,35385.0,35433.0,35526.0,35633.0,35842.0,35985.0,36276.0,36343.0,36460.0,36596.0,36696.0,36808.0,36867.0,36938.0,36990.0,37042.0,37106.0,37134.0,37166.0,37203.0,37264.0,37320.0,37354.0,37410.0,37452.0,37477.0,37499.0,37548.0,37743.0
5090217,45600.0,45638.0,45702.0,45719.0,45811.0,45857.0,45904.0,45931.0,45982.0,46048.0,46119.0,46143.0,46203.0,46252.0,46308.0,46337.0,46368.0,46406.0,46444.0,46478.0,46522.0,46565.0,46618.0,46651.0,46664.0,46727.0,47137.0,47187.0,47243.0,47295.0,47318.0,47358.0,47385.0,47427.0,47468.0,47496.0,47531.0,47584.0,47697.0,47723.0,47771.0,47831.0,47927.0,47966.0,48041.0,48126.0,48260.0,48352.0,48539.0,48582.0,48695.0,48826.0,48927.0,49040.0,49097.0,49167.0,49221.0,49274.0,49340.0,49375.0,49415.0,49460.0,49522.0,49578.0,49615.0,49684.0,49736.0,49762.0,49784.0,49836.0,50023.0
5090702,57000.0,57038.0,57101.0,57118.0,57209.0,57255.0,57301.0,57328.0,57379.0,57445.0,57515.0,57539.0,57601.0,57650.0,57706.0,57735.0,57766.0,57804.0,57842.0,57876.0,57920.0,57964.0,58017.0,58052.0,58066.0,58131.0,58552.0,58602.0,58664.0,58719.0,58741.0,58780.0,58805.0,58843.0,58878.0,58902.0,58935.0,58984.0,59102.0,59130.0,59174.0,59228.0,59325.0,59360.0,59428.0,59506.0,59659.0,59763.0,59976.0,60024.0,60167.0,60333.0,60437.0,60553.0,60614.0,60687.0,60745.0,60803.0,60875.0,60949.0,61034.0,61132.0,61205.0,61271.0,61313.0,61385.0,61438.0,61466.0,61490.0,61553.0,61721.0
