tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P
5087922,66000.0,66044.0,66081.0,66133.0,66171.0,66230.0,66324.0,66380.0,66458.0,66493.0,66541.0,66631.0,66708.0,66810.0,66826.0,66937.0,67059.0,67206.0,67362.0,67401.0,67616.0,67702.0,67775.0,67820.0,67880.0,67959.0,68005.0,68081.0,68109.0,68144.0,68195.0,68258.0,68280.0,68357.0,68410.0,68448.0,68588.0,68635.0,68702.0,68762.0,68821.0,68889.0,68928.0,68956.0,68986.0,69073.0,69118.0
5089971,46800.0,46843.0,46879.0,46930.0,46967.0,47025.0,47108.0,47157.0,47225.0,47275.0,47345.0,47425.0,47494.0,47584.0,47598.0,47686.0,47792.0,47920.0,48056.0,48098.0,48326.0,48416.0,48495.0,48544.0,48600.0,48675.0,48718.0,48789.0,48820.0,48860.0,48930.0,48986.0,49004.0,49070.0,49129.0,49172.0,49321.0,49374.0,49439.0,49498.0,49556.0,49616.0,49650.0,49674.0,49711.0,49818.0,49872.0
5091154,37800.0,37852.0,37895.0,37955.0,37999.0,38068.0,38161.0,38217.0,38294.0,38331.0,38382.0,38453.0,38514.0,38594.0,38606.0,38724.0,38820.0,38935.0,39058.0,39093.0,39284.0,39323.0,39368.0,39395.0,39426.0,39467.0,39507.0,39572.0,39589.0,39611.0,39712.0,39765.0,39788.0,39872.0,39928.0,39968.0,40105.0,40138.0,40175.0,40208.0,40241.0,40290.0,40318.0,40339.0,40406.0,40598.0,40695.0
5091156,45000.0,45043.0,45079.0,45130.0,45167.0,45225.0,45308.0,45357.0,45425.0,45475.0,45545.0,45625.0,45694.0,45784.0,45798.0,45886.0,45992.0,46120.0,46256.0,46298.0,46526.0,46616.0,46695.0,46744.0,46800.0,46875.0,46918.0,46989.0,47020.0,47060.0,47130.0,47186.0,47204.0,47270.0,47329.0,47372.0,47521.0,47574.0,47639.0,47698.0,47756.0,47816.0,47850.0,47874.0,47911.0,48018.0,48072.0
5091158,55800.0,55841.0,55875.0,55923.0,55958.0,56013.0,56112.0,56171.0,56253.0,56293.0,56348.0,56415.0,56472.0,56548.0,56560.0,56703.0,56842.0,57009.0,57188.0,57229.0,57454.0,57570.0,57639.0,57681.0,57737.0,57811.0,57841.0,57889.0,57921.0,57962.0,58037.0,58092.0,58115.0,58198.0,58262.0,58309.0,58428.0,58476.0,58547.0,58611.0,58673.0,58744.0,58785.0,58814.0,58847.0,58943.0,58992.0
5091162,70200.0,70241.0,70275.0,70323.0,70358.0,70413.0,70483.0,70525.0,70583.0,70614.0,70656.0,70739.0,70810.0,70904.0,70918.0,71104.0,71211.0,71340.0,71478.0,71529.0,71808.0,71911.0,71962.0,71993.0,72040.0,72102.0,72140.0,72203.0,72227.0,72258.0,72311.0,72364.0,72383.0,72451.0,72490.0,72518.0,72644.0,72686.0,72740.0,72789.0,72836.0,72901.0,72938.0,72964.0,73000.0,73103.0,73156.0
5091164,77400.0,77439.0,77472.0,77518.0,77551.0,77604.0,77674.0,77716.0,77773.0,77811.0,77863.0,77931.0,77990.0,78068.0,78080.0,78163.0,78270.0,78399.0,78537.0,78585.0,78850.0,78913.0,78986.0,79030.0,79076.0,79137.0,79168.0,79219.0,79245.0,79278.0,79329.0,79373.0,79392.0,79461.0,79506.0,79538.0,79657.0,79700.0,79758.0,79811.0,79863.0,79930.0,79968.0,79995.0,80021.0,80095.0,80133.0
5091725,59400.0,59446.0,59484.0,59538.0,59577.0,59640.0,59725.0,59776.0,59846.0,59885.0,59938.0,60011.0,60073.0,60155.0,60168.0,60302.0,60420.0,60562.0,60713.0,60754.0,60976.0,61073.0,61136.0,61175.0,61224.0,61288.0,61316.0,61363.0,61383.0,61408.0,61458.0,61500.0,61517.0,61578.0,61625.0,61660.0,61832.0,61893.0,61967.0,62034.0,62100.0,62163.0,62199.0,62224.0,62252.0,62334.0,62376.0
5091729,73800.0,73839.0,73872.0,73918.0,73951.0,74004.0,74074.0,74116.0,74173.0,74211.0,74263.0,74331.0,74390.0,74468.0,74480.0,74563.0,74670.0,74799.0,74937.0,74985.0,75250.0,75313.0,75386.0,75430.0,75476.0,75537.0,75568.0,75619.0,75645.0,75678.0,75729.0,75773.0,75792.0,75861.0,75906.0,75938.0,76057.0,76100.0,76158.0,76211.0,76263.0,76330.0,76368.0,76395.0,76421.0,76495.0,76533.0
5091731,81000.0,81039.0,81072.0,81118.0,81151.0,81204.0,81274.0,81316.0,81373.0,81411.0,81463.0,81531.0,81590.0,81668.0,81680.0,81763.0,81870.0,81999.0,82137.0,82185.0,82450.0,82513.0,82586.0,82630.0,82676.0,82737.0,82768.0,82819.0,82845.0,82878.0,82929.0,82973.0,82992.0,83061.0,83106.0,83138.0,83257.0,83300.0,83358.0,83411.0,83463.0,83530.0,83568.0,83595.0,83621.0,83695.0,83733.0
5091815,30300.0,30352.0,30395.0,30456.0,30500.0,30570.0,30668.0,30726.0,30807.0,30864.0,30943.0,31048.0,31138.0,31257.0,31276.0,31373.0,31517.0,31691.0,31878.0,31909.0,32075.0,32172.0,32241.0,32283.0,32326.0,32383.0,32416.0,32470.0,32500.0,32538.0,32592.0,32642.0,32661.0,32728.0,32775.0,32810.0,32953.0,33000.0,33059.0,33113.0,33165.0,33219.0,33250.0,33273.0,33294.0,33355.0,33387.0
5091817,44400.0,44445.0,44483.0,44536.0,44575.0,44636.0,44728.0,44783.0,44858.0,44898.0,44953.0,45044.0,45123.0,45227.0,45243.0,45341.0,45461.0,45606.0,45762.0,45807.0,46051.0,46148.0,46221.0,46266.0,46321.0,46394.0,46435.0,46503.0,46542.0,46591.0,46656.0,46719.0,46739.0,46812.0,46874.0,46919.0,47065.0,47116.0,47181.0,47240.0,47297.0,47358.0,47393.0,47418.0,47448.0,47533.0,47576.0
5091819,52800.0,52851.0,52893.0,52952.0,52995.0,53064.0,53156.0,53211.0,53288.0,53329.0,53385.0,53476.0,53554.0,53657.0,53674.0,53782.0,53913.0,54071.0,54241.0,54291.0,54562.0,54662.0,54749.0,54803.0,54873.0,54966.0,55013.0,55091.0,55132.0,55184.0,55247.0,55318.0,55344.0,55437.0,55515.0,55572.0,55762.0,55823.0,55899.0,55968.0,56036.0,56111.0,56154.0,56185.0,56219.0,56317.0,56366.0
5091821,63000.0,63041.0,63075.0,63123.0,63158.0,63213.0,63294.0,63343.0,63410.0,63450.0,63505.0,63605.0,63691.0,63805.0,63823.0,63923.0,64077.0,64263.0,64462.0,64505.0,64742.0,64833.0,64922.0,64976.0,65057.0,65164.0,65214.0,65295.0,65331.0,65377.0,65437.0,65498.0,65521.0,65604.0,65667.0,65713.0,65870.0,65921.0,65993.0,66059.0,66123.0,66193.0,66233.0,66261.0,66295.0,66392.0,66441.0
5093042,27900.0,27959.0,28008.0,28077.0,28127.0,28207.0,28314.0,28378.0,28465.0,28532.0,28624.0,28732.0,28824.0,28946.0,28965.0,29053.0,29155.0,29279.0,29411.0,29443.0,29615.0,29715.0,29800.0,29852.0,29904.0,29972.0,30011.0,30076.0,30109.0,30152.0,30209.0,30272.0,30297.0,30387.0,30440.0,30478.0,30628.0,30680.0,30751.0,30815.0,30878.0,30941.0,30977.0,31003.0,31040.0,31146.0,31200.0
5093044,37200.0,37248.0,37287.0,37343.0,37384.0,37447.0,37537.0,37591.0,37664.0,37707.0,37767.0,37858.0,37936.0,38039.0,38054.0,38142.0,38268.0,38420.0,38583.0,38620.0,38822.0,38913.0,38975.0,39013.0,39061.0,39124.0,39159.0,39216.0,39249.0,39291.0,39345.0,39396.0,39415.0,39482.0,39535.0,39574.0,39708.0,39759.0,39819.0,39873.0,39926.0,39985.0,40019.0,40042.0,40068.0,40142.0,40180.0
5093046,46800.0,46845.0,46883.0,46936.0,46975.0,47036.0,47128.0,47183.0,47258.0,47298.0,47353.0,47444.0,47523.0,47627.0,47643.0,47741.0,47861.0,48006.0,48162.0,48207.0,48451.0,48548.0,48621.0,48666.0,48721.0,48794.0,48835.0,48903.0,48942.0,48991.0,49056.0,49119.0,49139.0,49212.0,49274.0,49319.0,49465.0,49516.0,49581.0,49640.0,49697.0,49758.0,49793.0,49818.0,49848.0,49933.0,49976.0
5093048,55200.0,55251.0,55293.0,55352.0,55395.0,55464.0,55556.0,55611.0,55688.0,55729.0,55785.0,55876.0,55954.0,56057.0,56074.0,56182.0,56313.0,56471.0,56641.0,56691.0,56962.0,57062.0,57149.0,57203.0,57273.0,57366.0,57413.0,57491.0,57532.0,57584.0,57647.0,57718.0,57744.0,57837.0,57915.0,57972.0,58162.0,58223.0,58299.0,58368.0,58436.0,58511.0,58554.0,58585.0,58619.0,58717.0,58766.0
5093050,63600.0,63641.0,63675.0,63723.0,63758.0,63813.0,63894.0,63943.0,64010.0,64050.0,64105.0,64205.0,64291.0,64405.0,64423.0,64523.0,64677.0,64863.0,65062.0,65105.0,65342.0,65433.0,65522.0,65576.0,65657.0,65764.0,65814.0,65895.0,65931.0,65977.0,66037.0,66098.0,66121.0,66204.0,66267.0,66313.0,66470.0,66521.0,66593.0,66659.0,66723.0,66793.0,66833.0,66861.0,66895.0,66992.0,67041.0
5093052,72000.0,72036.0,72066.0,72108.0,72139.0,72188.0,72256.0,72297.0,72353.0,72390.0,72441.0,72518.0,72584.0,72671.0,72685.0,72790.0,72904.0,73041.0,73187.0,73223.0,73422.0,73493.0,73556.0,73594.0,73640.0,73702.0,73738.0,73796.0,73820.0,73851.0,73899.0,73949.0,73968.0,74037.0,74084.0,74119.0,74238.0,74281.0,74341.0,74395.0,74447.0,74512.0,74549.0,74576.0,74606.0,74694.0,74739.0
5093058,60000.0,60049.0,60089.0,60146.0,60187.0,60252.0,60344.0,60399.0,60474.0,60510.0,60559.0,60656.0,60739.0,60849.0,60866.0,60964.0,61103.0,61271.0,61451.0,61496.0,61742.0,61826.0,61911.0,61963.0,62047.0,62159.0,62209.0,62290.0,62326.0,62371.0,62432.0,62496.0,62517.0,62591.0,62651.0,62694.0,62926.0,62991.0,63066.0,63134.0,63201.0,63277.0,63321.0,63351.0,63382.0,63471.0,63516.0
5094661,29100.0,29159.0,29208.0,29277.0,29327.0,29407.0,29514.0,29578.0,29665.0,29732.0,29824.0,29932.0,30024.0,30146.0,30165.0,30253.0,30355.0,30479.0,30611.0,30643.0,30815.0,30915.0,31000.0,31052.0,31104.0,31172.0,31211.0,31276.0,31309.0,31352.0,31409.0,31472.0,31497.0,31587.0,31640.0,31678.0,31828.0,31880.0,31951.0,32015.0,32078.0,32141.0,32177.0,32203.0,32240.0,32346.0,32400.0
5094664,45600.0,45645.0,45683.0,45736.0,45775.0,45836.0,45928.0,45983.0,46058.0,46098.0,46153.0,46244.0,46323.0,46427.0,46443.0,46541.0,46661.0,46806.0,46962.0,47007.0,47251.0,47348.0,47421.0,47466.0,47521.0,47594.0,47635.0,47703.0,47742.0,47791.0,47856.0,47919.0,47939.0,48012.0,48074.0,48119.0,48265.0,48316.0,48381.0,48440.0,48497.0,48558.0,48593.0,48618.0,48648.0,48733.0,48776.0
5094665,58200.0,58246.0,58284.0,58338.0,58378.0,58441.0,58548.0,58612.0,58700.0,58746.0,58809.0,58907.0,58991.0,59102.0,59120.0,59208.0,59348.0,59517.0,59697.0,59761.0,60113.0,60232.0,60333.0,60395.0,60482.0,60597.0,60645.0,60723.0,60767.0,60824.0,60887.0,60964.0,60988.0,61074.0,61142.0,61192.0,61449.0,61516.0,61593.0,61663.0,61730.0,61809.0,61855.0,61887.0,61924.0,62030.0,62084.0
5094667,67200.0,67244.0,67281.0,67333.0,67371.0,67430.0,67524.0,67580.0,67658.0,67693.0,67741.0,67831.0,67908.0,68010.0,68026.0,68137.0,68259.0,68406.0,68562.0,68601.0,68816.0,68902.0,68975.0,69020.0,69080.0,69159.0,69205.0,69281.0,69309.0,69344.0,69395.0,69458.0,69480.0,69557.0,69610.0,69648.0,69788.0,69835.0,69902.0,69962.0,70021.0,70089.0,70128.0,70156.0,70186.0,70273.0,70318.0
5094781,51600.0,51651.0,51693.0,51752.0,51795.0,51864.0,51956.0,52011.0,52088.0,52129.0,52185.0,52276.0,52354.0,52457.0,52474.0,52582.0,52713.0,52871.0,53041.0,53091.0,53362.0,53462.0,53549.0,53603.0,53673.0,53766.0,53813.0,53891.0,53932.0,53984.0,54047.0,54118.0,54144.0,54237.0,54315.0,54372.0,54562.0,54623.0,54699.0,54768.0,54836.0,54911.0,54954.0,54985.0,55019.0,55117.0,55166.0
5094783,60600.0,60649.0,60689.0,60746.0,60787.0,60852.0,60944.0,60999.0,61074.0,61110.0,61159.0,61256.0,61339.0,61449.0,61466.0,61564.0,61703.0,61871.0,62051.0,62096.0,62342.0,62426.0,62511.0,62563.0,62647.0,62759.0,62809.0,62890.0,62926.0,62971.0,63032.0,63096.0,63117.0,63191.0,63251.0,63294.0,63526.0,63591.0,63666.0,63734.0,63801.0,63877.0,63921.0,63951.0,63982.0,64071.0,64116.0
5094785,69600.0,69644.0,69681.0,69733.0,69771.0,69830.0,69924.0,69980.0,70058.0,70093.0,70141.0,70231.0,70308.0,70410.0,70426.0,70537.0,70659.0,70806.0,70962.0,71001.0,71216.0,71302.0,71375.0,71420.0,71480.0,71559.0,71605.0,71681.0,71709.0,71744.0,71795.0,71858.0,71880.0,71957.0,72010.0,72048.0,72188.0,72235.0,72302.0,72362.0,72421.0,72489.0,72528.0,72556.0,72586.0,72673.0,72718.0
5094787,77400.0,77436.0,77466.0,77508.0,77539.0,77588.0,77656.0,77697.0,77753.0,77790.0,77841.0,77918.0,77984.0,78071.0,78085.0,78190.0,78304.0,78441.0,78587.0,78623.0,78822.0,78893.0,78956.0,78994.0,79040.0,79102.0,79138.0,79196.0,79220.0,79251.0,79299.0,79349.0,79368.0,79437.0,79484.0,79519.0,79638.0,79681.0,79741.0,79795.0,79847.0,79912.0,79949.0,79976.0,80006.0,80094.0,80139.0
5097453,43200.0,43243.0,43279.0,43330.0,43367.0,43425.0,43508.0,43557.0,43625.0,43675.0,43745.0,43825.0,43894.0,43984.0,43998.0,44086.0,44192.0,44320.0,44456.0,44498.0,44726.0,44816.0,44895.0,44944.0,45000.0,45075.0,45118.0,45189.0,45220.0,45260.0,45330.0,45386.0,45404.0,45470.0,45529.0,45572.0,45721.0,45774.0,45839.0,45898.0,45956.0,46016.0,46050.0,46074.0,46111.0,46218.0,46272.0
5097455,50400.0,50443.0,50479.0,50530.0,50567.0,50625.0,50708.0,50757.0,50825.0,50875.0,50945.0,51025.0,51094.0,51184.0,51198.0,51286.0,51392.0,51520.0,51656.0,51698.0,51926.0,52016.0,52095.0,52144.0,52200.0,52275.0,52318.0,52389.0,52420.0,52460.0,52530.0,52586.0,52604.0,52670.0,52729.0,52772.0,52921.0,52974.0,53039.0,53098.0,53156.0,53216.0,53250.0,53274.0,53311.0,53418.0,53472.0
5097457,61200.0,61246.0,61284.0,61338.0,61377.0,61440.0,61525.0,61576.0,61646.0,61685.0,61738.0,61811.0,61873.0,61955.0,61968.0,62102.0,62220.0,62362.0,62513.0,62554.0,62776.0,62873.0,62936.0,62975.0,63024.0,63088.0,63116.0,63163.0,63183.0,63208.0,63258.0,63300.0,63317.0,63378.0,63425.0,63460.0,63632.0,63693.0,63767.0,63834.0,63900.0,63963.0,63999.0,64024.0,64052.0,64134.0,64176.0
5097461,75600.0,75639.0,75672.0,75718.0,75751.0,75804.0,75874.0,75916.0,75973.0,76011.0,76063.0,76131.0,76190.0,76268.0,76280.0,76363.0,76470.0,76599.0,76737.0,76785.0,77050.0,77113.0,77186.0,77230.0,77276.0,77337.0,77368.0,77419.0,77445.0,77478.0,77529.0,77573.0,77592.0,77661.0,77706.0,77738.0,77857.0,77900.0,77958.0,78011.0,78063.0,78130.0,78168.0,78195.0,78221.0,78295.0,78333.0
5097463,82800.0,82839.0,82872.0,82918.0,82951.0,83004.0,83074.0,83116.0,83173.0,83211.0,83263.0,83331.0,83390.0,83468.0,83480.0,83563.0,83670.0,83799.0,83937.0,83985.0,84250.0,84313.0,84386.0,84430.0,84476.0,84537.0,84568.0,84619.0,84645.0,84678.0,84729.0,84773.0,84792.0,84861.0,84906.0,84938.0,85057.0,85100.0,85158.0,85211.0,85263.0,85330.0,85368.0,85395.0,85421.0,85495.0,85533.0
5100303,32100.0,32152.0,32195.0,32256.0,32300.0,32370.0,32468.0,32526.0,32607.0,32664.0,32743.0,32848.0,32938.0,33057.0,33076.0,33173.0,33317.0,33491.0,33678.0,33709.0,33875.0,33972.0,34041.0,34083.0,34126.0,34183.0,34216.0,34270.0,34300.0,34338.0,34392.0,34442.0,34461.0,34528.0,34575.0,34610.0,34753.0,34800.0,34859.0,34913.0,34965.0,35019.0,35050.0,35073.0,35094.0,35155.0,35187.0
5100305,40800.0,40845.0,40883.0,40936.0,40975.0,41036.0,41128.0,41183.0,41258.0,41298.0,41353.0,41444.0,41523.0,41627.0,41643.0,41741.0,41861.0,42006.0,42162.0,42207.0,42451.0,42548.0,42621.0,42666.0,42721.0,42794.0,42835.0,42903.0,42942.0,42991.0,43056.0,43119.0,43139.0,43212.0,43274.0,43319.0,43465.0,43516.0,43581.0,43640.0,43697.0,43758.0,43793.0,43818.0,43848.0,43933.0,43976.0
5100307,54000.0,54051.0,54093.0,54152.0,54195.0,54264.0,54356.0,54411.0,54488.0,54529.0,54585.0,54676.0,54754.0,54857.0,54874.0,54982.0,55113.0,55271.0,55441.0,55491.0,55762.0,55862.0,55949.0,56003.0,56073.0,56166.0,56213.0,56291.0,56332.0,56384.0,56447.0,56518.0,56544.0,56637.0,56715.0,56772.0,56962.0,57023.0,57099.0,57168.0,57236.0,57311.0,57354.0,57385.0,57419.0,57517.0,57566.0
5100309,62400.0,62441.0,62475.0,62523.0,62558.0,62613.0,62694.0,62743.0,62810.0,62850.0,62905.0,63005.0,63091.0,63205.0,63223.0,63323.0,63477.0,63663.0,63862.0,63905.0,64142.0,64233.0,64322.0,64376.0,64457.0,64564.0,64614.0,64695.0,64731.0,64777.0,64837.0,64898.0,64921.0,65004.0,65067.0,65113.0,65270.0,65321.0,65393.0,65459.0,65523.0,65593.0,65633.0,65661.0,65695.0,65792.0,65841.0
5100312,79200.0,79236.0,79266.0,79308.0,79339.0,79388.0,79456.0,79497.0,79553.0,79590.0,79641.0,79718.0,79784.0,79871.0,79885.0,79990.0,80104.0,80241.0,80387.0,80423.0,80622.0,80693.0,80756.0,80794.0,80840.0,80902.0,80938.0,80996.0,81020.0,81051.0,81099.0,81149.0,81168.0,81237.0,81284.0,81319.0,81438.0,81481.0,81541.0,81595.0,81647.0,81712.0,81749.0,81776.0,81806.0,81894.0,81939.0
5102487,29700.0,29752.0,29795.0,29856.0,29900.0,29970.0,30068.0,30126.0,30207.0,30264.0,30343.0,30448.0,30538.0,30657.0,30676.0,30773.0,30917.0,31091.0,31278.0,31309.0,31475.0,31572.0,31641.0,31683.0,31726.0,31783.0,31816.0,31870.0,31900.0,31938.0,31992.0,32042.0,32061.0,32128.0,32175.0,32210.0,32353.0,32400.0,32459.0,32513.0,32565.0,32619.0,32650.0,32673.0,32694.0,32755.0,32787.0
5102489,38400.0,38448.0,38487.0,38543.0,38584.0,38647.0,38737.0,38791.0,38864.0,38907.0,38967.0,39058.0,39136.0,39239.0,39254.0,39342.0,39468.0,39620.0,39783.0,39820.0,40022.0,40113.0,40175.0,40213.0,40261.0,40324.0,40359.0,40416.0,40449.0,40491.0,40545.0,40596.0,40615.0,40682.0,40735.0,40774.0,40908.0,40959.0,41019.0,41073.0,41126.0,41185.0,41219.0,41242.0,41268.0,41342.0,41380.0
5102490,59400.0,59449.0,59489.0,59546.0,59587.0,59652.0,59744.0,59799.0,59874.0,59910.0,59959.0,60056.0,60139.0,60249.0,60266.0,60364.0,60503.0,60671.0,60851.0,60896.0,61142.0,61226.0,61311.0,61363.0,61447.0,61559.0,61609.0,61690.0,61726.0,61771.0,61832.0,61896.0,61917.0,61991.0,62051.0,62094.0,62326.0,62391.0,62466.0,62534.0,62601.0,62677.0,62721.0,62751.0,62782.0,62871.0,62916.0
5102493,75600.0,75636.0,75666.0,75708.0,75739.0,75788.0,75856.0,75897.0,75953.0,75990.0,76041.0,76118.0,76184.0,76271.0,76285.0,76390.0,76504.0,76641.0,76787.0,76823.0,77022.0,77093.0,77156.0,77194.0,77240.0,77302.0,77338.0,77396.0,77420.0,77451.0,77499.0,77549.0,77568.0,77637.0,77684.0,77719.0,77838.0,77881.0,77941.0,77995.0,78047.0,78112.0,78149.0,78176.0,78206.0,78294.0,78339.0
5102495,82800.0,82836.0,82866.0,82908.0,82939.0,82988.0,83056.0,83097.0,83153.0,83190.0,83241.0,83318.0,83384.0,83471.0,83485.0,83590.0,83704.0,83841.0,83987.0,84023.0,84222.0,84293.0,84356.0,84394.0,84440.0,84502.0,84538.0,84596.0,84620.0,84651.0,84699.0,84749.0,84768.0,84837.0,84884.0,84919.0,85038.0,85081.0,85141.0,85195.0,85247.0,85312.0,85349.0,85376.0,85406.0,85494.0,85539.0
5102517,29100.0,29159.0,29208.0,29277.0,29327.0,29407.0,29514.0,29578.0,29665.0,29732.0,29824.0,29932.0,30024.0,30146.0,30165.0,30253.0,30355.0,30479.0,30611.0,30643.0,30815.0,30915.0,31000.0,31052.0,31104.0,31172.0,31211.0,31276.0,31309.0,31352.0,31409.0,31472.0,31497.0,31587.0,31640.0,31678.0,31828.0,31880.0,31951.0,32015.0,32078.0,32141.0,32177.0,32203.0,32240.0,32346.0,32400.0
5102520,45600.0,45645.0,45683.0,45736.0,45775.0,45836.0,45928.0,45983.0,46058.0,46098.0,46153.0,46244.0,46323.0,46427.0,46443.0,46541.0,46661.0,46806.0,46962.0,47007.0,47251.0,47348.0,47421.0,47466.0,47521.0,47594.0,47635.0,47703.0,47742.0,47791.0,47856.0,47919.0,47939.0,48012.0,48074.0,48119.0,48265.0,48316.0,48381.0,48440.0,48497.0,48558.0,48593.0,48618.0,48648.0,48733.0,48776.0
5102523,67200.0,67244.0,67281.0,67333.0,67371.0,67430.0,67524.0,67580.0,67658.0,67693.0,67741.0,67831.0,67908.0,68010.0,68026.0,68137.0,68259.0,68406.0,68562.0,68601.0,68816.0,68902.0,68975.0,69020.0,69080.0,69159.0,69205.0,69281.0,69309.0,69344.0,69395.0,69458.0,69480.0,69557.0,69610.0,69648.0,69788.0,69835.0,69902.0,69962.0,70021.0,70089.0,70128.0,70156.0,70186.0,70273.0,70318.0
5103155,30300.0,30352.0,30395.0,30456.0,30500.0,30570.0,30668.0,30726.0,30807.0,30864.0,30943.0,31048.0,31138.0,31257.0,31276.0,31373.0,31517.0,31691.0,31878.0,31909.0,32075.0,32172.0,32241.0,32283.0,32326.0,32383.0,32416.0,32470.0,32500.0,32538.0,32592.0,32642.0,32661.0,32728.0,32775.0,32810.0,32953.0,33000.0,33059.0,33113.0,33165.0,33219.0,33250.0,33273.0,33294.0,33355.0,33387.0
5103157,44400.0,44445.0,44483.0,44536.0,44575.0,44636.0,44728.0,44783.0,44858.0,44898.0,44953.0,45044.0,45123.0,45227.0,45243.0,45341.0,45461.0,45606.0,45762.0,45807.0,46051.0,46148.0,46221.0,46266.0,46321.0,46394.0,46435.0,46503.0,46542.0,46591.0,46656.0,46719.0,46739.0,46812.0,46874.0,46919.0,47065.0,47116.0,47181.0,47240.0,47297.0,47358.0,47393.0,47418.0,47448.0,47533.0,47576.0
5103159,52800.0,52851.0,52893.0,52952.0,52995.0,53064.0,53156.0,53211.0,53288.0,53329.0,53385.0,53476.0,53554.0,53657.0,53674.0,53782.0,53913.0,54071.0,54241.0,54291.0,54562.0,54662.0,54749.0,54803.0,54873.0,54966.0,55013.0,55091.0,55132.0,55184.0,55247.0,55318.0,55344.0,55437.0,55515.0,55572.0,55762.0,55823.0,55899.0,55968.0,56036.0,56111.0,56154.0,56185.0,56219.0,56317.0,56366.0
5103161,63000.0,63041.0,63075.0,63123.0,63158.0,63213.0,63294.0,63343.0,63410.0,63450.0,63505.0,63605.0,63691.0,63805.0,63823.0,63923.0,64077.0,64263.0,64462.0,64505.0,64742.0,64833.0,64922.0,64976.0,65057.0,65164.0,65214.0,65295.0,65331.0,65377.0,65437.0,65498.0,65521.0,65604.0,65667.0,65713.0,65870.0,65921.0,65993.0,66059.0,66123.0,66193.0,66233.0,66261.0,66295.0,66392.0,66441.0
5103289,27900.0,27959.0,28008.0,28077.0,28127.0,28207.0,28314.0,28378.0,28465.0,28532.0,28624.0,28732.0,28824.0,28946.0,28965.0,29053.0,29155.0,29279.0,29411.0,29443.0,29615.0,29715.0,29800.0,29852.0,29904.0,29972.0,30011.0,30076.0,30109.0,30152.0,30209.0,30272.0,30297.0,30387.0,30440.0,30478.0,30628.0,30680.0,30751.0,30815.0,30878.0,30941.0,30977.0,31003.0,31040.0,31146.0,31200.0
5103291,37200.0,37248.0,37287.0,37343.0,37384.0,37447.0,37537.0,37591.0,37664.0,37707.0,37767.0,37858.0,37936.0,38039.0,38054.0,38142.0,38268.0,38420.0,38583.0,38620.0,38822.0,38913.0,38975.0,39013.0,39061.0,39124.0,39159.0,39216.0,39249.0,39291.0,39345.0,39396.0,39415.0,39482.0,39535.0,39574.0,39708.0,39759.0,39819.0,39873.0,39926.0,39985.0,40019.0,40042.0,40068.0,40142.0,40180.0
5103293,46800.0,46845.0,46883.0,46936.0,46975.0,47036.0,47128.0,47183.0,47258.0,47298.0,47353.0,47444.0,47523.0,47627.0,47643.0,47741.0,47861.0,48006.0,48162.0,48207.0,48451.0,48548.0,48621.0,48666.0,48721.0,48794.0,48835.0,48903.0,48942.0,48991.0,49056.0,49119.0,49139.0,49212.0,49274.0,49319.0,49465.0,49516.0,49581.0,49640.0,49697.0,49758.0,49793.0,49818.0,49848.0,49933.0,49976.0
5103295,55200.0,55251.0,55293.0,55352.0,55395.0,55464.0,55556.0,55611.0,55688.0,55729.0,55785.0,55876.0,55954.0,56057.0,56074.0,56182.0,56313.0,56471.0,56641.0,56691.0,56962.0,57062.0,57149.0,57203.0,57273.0,57366.0,57413.0,57491.0,57532.0,57584.0,57647.0,57718.0,57744.0,57837.0,57915.0,57972.0,58162.0,58223.0,58299.0,58368.0,58436.0,58511.0,58554.0,58585.0,58619.0,58717.0,58766.0
5103297,63600.0,63641.0,63675.0,63723.0,63758.0,63813.0,63894.0,63943.0,64010.0,64050.0,64105.0,64205.0,64291.0,64405.0,64423.0,64523.0,64677.0,64863.0,65062.0,65105.0,65342.0,65433.0,65522.0,65576.0,65657.0,65764.0,65814.0,65895.0,65931.0,65977.0,66037.0,66098.0,66121.0,66204.0,66267.0,66313.0,66470.0,66521.0,66593.0,66659.0,66723.0,66793.0,66833.0,66861.0,66895.0,66992.0,67041.0
5103299,72000.0,72036.0,72066.0,72108.0,72139.0,72188.0,72256.0,72297.0,72353.0,72390.0,72441.0,72518.0,72584.0,72671.0,72685.0,72790.0,72904.0,73041.0,73187.0,73223.0,73422.0,73493.0,73556.0,73594.0,73640.0,73702.0,73738.0,73796.0,73820.0,73851.0,73899.0,73949.0,73968.0,74037.0,74084.0,74119.0,74238.0,74281.0,74341.0,74395.0,74447.0,74512.0,74549.0,74576.0,74606.0,74694.0,74739.0
