tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P
5089249,54000.0,54024.0,54075.0,54104.0,54138.0,54166.0,54205.0,54293.0,54334.0,54397.0,54421.0,54447.0,54532.0,54565.0,54643.0,54713.0,54773.0,54831.0,54874.0,54922.0,54959.0,55013.0,55090.0,55139.0,55180.0,55205.0,55275.0,55326.0,55376.0,55412.0,55446.0,55494.0,55538.0,55598.0,55640.0,55698.0,55783.0,55856.0,55952.0,55967.0,56070.0,56213.0,56467.0,56616.0,56665.0,56704.0,56760.0,56844.0,56917.0,56959.0,56972.0
5089251,63000.0,63023.0,63073.0,63102.0,63135.0,63164.0,63204.0,63295.0,63337.0,63401.0,63426.0,63464.0,63549.0,63583.0,63669.0,63746.0,63812.0,63877.0,63921.0,63960.0,63990.0,64048.0,64131.0,64182.0,64237.0,64270.0,64364.0,64432.0,64498.0,64537.0,64573.0,64623.0,64668.0,64730.0,64767.0,64818.0,64911.0,64991.0,65097.0,65114.0,65218.0,65417.0,65771.0,65903.0,65952.0,65991.0,66047.0,66131.0,66204.0,66246.0,66259.0
5089602,51300.0,51322.0,51369.0,51396.0,51427.0,51454.0,51496.0,51591.0,51635.0,51703.0,51729.0,51765.0,51858.0,51895.0,51980.0,52056.0,52121.0,52184.0,52237.0,52274.0,52302.0,52351.0,52422.0,52466.0,52499.0,52519.0,52576.0,52617.0,52657.0,52694.0,52728.0,52780.0,52827.0,52893.0,52927.0,52974.0,53043.0,53102.0,53180.0,53193.0,53313.0,53458.0,53717.0,53801.0,53850.0,53888.0,53943.0,54026.0,54098.0,54140.0,54151.0
5089606,65700.0,65718.0,65756.0,65778.0,65803.0,65823.0,65858.0,65938.0,65975.0,66032.0,66055.0,66102.0,66195.0,66231.0,66303.0,66367.0,66422.0,66476.0,66505.0,66521.0,66533.0,66573.0,66630.0,66666.0,66692.0,66708.0,66752.0,66784.0,66815.0,66852.0,66886.0,66924.0,66959.0,67007.0,67035.0,67073.0,67149.0,67215.0,67302.0,67315.0,67375.0,67483.0,67677.0,67774.0,67823.0,67862.0,67918.0,68002.0,68075.0,68117.0,68130.0
5089608,72900.0,72928.0,72988.0,73023.0,73063.0,73097.0,73136.0,73226.0,73268.0,73332.0,73357.0,73395.0,73471.0,73501.0,73571.0,73634.0,73687.0,73739.0,73773.0,73808.0,73834.0,73873.0,73928.0,73963.0,74003.0,74027.0,74095.0,74144.0,74192.0,74228.0,74261.0,74304.0,74343.0,74397.0,74434.0,74485.0,74563.0,74630.0,74718.0,74732.0,74829.0,74954.0,75176.0,75266.0,75310.0,75345.0,75396.0,75471.0,75536.0,75574.0,75586.0
5092013,36900.0,36923.0,36973.0,37002.0,37035.0,37064.0,37104.0,37195.0,37237.0,37302.0,37327.0,37356.0,37455.0,37494.0,37575.0,37648.0,37710.0,37770.0,37806.0,37838.0,37863.0,37907.0,37969.0,38008.0,38041.0,38061.0,38117.0,38157.0,38196.0,38234.0,38269.0,38315.0,38357.0,38414.0,38450.0,38501.0,38565.0,38620.0,38693.0,38705.0,38803.0,38915.0,39116.0,39248.0,39292.0,39326.0,39376.0,39450.0,39514.0,39551.0,39561.0
5092015,44100.0,44122.0,44169.0,44196.0,44227.0,44254.0,44296.0,44391.0,44435.0,44503.0,44529.0,44565.0,44658.0,44695.0,44780.0,44856.0,44921.0,44984.0,45037.0,45074.0,45102.0,45151.0,45222.0,45266.0,45299.0,45319.0,45376.0,45417.0,45457.0,45494.0,45528.0,45580.0,45627.0,45693.0,45727.0,45774.0,45843.0,45902.0,45980.0,45993.0,46113.0,46258.0,46517.0,46601.0,46650.0,46688.0,46743.0,46826.0,46898.0,46940.0,46951.0
5092381,34800.0,34825.0,34878.0,34909.0,34944.0,34973.0,35016.0,35115.0,35161.0,35231.0,35258.0,35292.0,35396.0,35437.0,35516.0,35587.0,35647.0,35706.0,35757.0,35810.0,35850.0,35900.0,35971.0,36016.0,36057.0,36082.0,36152.0,36203.0,36254.0,36295.0,36333.0,36381.0,36424.0,36484.0,36531.0,36596.0,36686.0,36763.0,36865.0,36880.0,36971.0,37128.0,37409.0,37507.0,37556.0,37595.0,37651.0,37735.0,37808.0,37850.0,37863.0
5092385,78300.0,78320.0,78362.0,78386.0,78414.0,78437.0,78468.0,78539.0,78572.0,78623.0,78643.0,78667.0,78726.0,78749.0,78807.0,78859.0,78903.0,78947.0,78974.0,78998.0,79017.0,79053.0,79105.0,79137.0,79163.0,79179.0,79224.0,79256.0,79289.0,79317.0,79344.0,79377.0,79407.0,79449.0,79482.0,79527.0,79587.0,79639.0,79707.0,79718.0,79808.0,79930.0,80148.0,80241.0,80286.0,80321.0,80372.0,80448.0,80514.0,80552.0,80563.0
5093182,25200.0,25231.0,25297.0,25335.0,25379.0,25414.0,25466.0,25585.0,25640.0,25725.0,25759.0,25797.0,25900.0,25940.0,26041.0,26131.0,26208.0,26284.0,26344.0,26417.0,26472.0,26536.0,26628.0,26685.0,26766.0,26815.0,26953.0,27053.0,27151.0,27210.0,27265.0,27326.0,27381.0,27458.0,27528.0,27626.0,27734.0,27826.0,27948.0,27967.0,28061.0,28215.0,28490.0,28651.0,28700.0,28739.0,28795.0,28879.0,28952.0,28994.0,29007.0
5093184,33600.0,33625.0,33678.0,33709.0,33744.0,33773.0,33816.0,33915.0,33961.0,34031.0,34058.0,34092.0,34196.0,34237.0,34316.0,34387.0,34447.0,34506.0,34557.0,34610.0,34650.0,34700.0,34771.0,34816.0,34857.0,34882.0,34952.0,35003.0,35054.0,35095.0,35133.0,35181.0,35224.0,35284.0,35331.0,35396.0,35486.0,35563.0,35665.0,35680.0,35771.0,35928.0,36209.0,36307.0,36356.0,36395.0,36451.0,36535.0,36608.0,36650.0,36663.0
5093186,43200.0,43225.0,43279.0,43310.0,43346.0,43377.0,43417.0,43509.0,43552.0,43617.0,43642.0,43674.0,43763.0,43798.0,43882.0,43957.0,44021.0,44083.0,44142.0,44183.0,44214.0,44265.0,44338.0,44383.0,44419.0,44441.0,44502.0,44546.0,44589.0,44626.0,44661.0,44708.0,44751.0,44811.0,44850.0,44903.0,44994.0,45073.0,45177.0,45193.0,45286.0,45419.0,45655.0,45772.0,45821.0,45860.0,45916.0,46000.0,46073.0,46115.0,46128.0
5093188,52800.0,52825.0,52879.0,52910.0,52946.0,52977.0,53017.0,53109.0,53152.0,53217.0,53242.0,53274.0,53363.0,53398.0,53482.0,53557.0,53621.0,53683.0,53742.0,53783.0,53814.0,53865.0,53938.0,53983.0,54019.0,54041.0,54102.0,54146.0,54189.0,54226.0,54261.0,54308.0,54351.0,54411.0,54450.0,54503.0,54594.0,54673.0,54777.0,54793.0,54886.0,55019.0,55255.0,55372.0,55421.0,55460.0,55516.0,55600.0,55673.0,55715.0,55728.0
5093190,62100.0,62123.0,62173.0,62202.0,62235.0,62264.0,62304.0,62395.0,62437.0,62501.0,62526.0,62564.0,62649.0,62683.0,62769.0,62846.0,62912.0,62977.0,63021.0,63060.0,63090.0,63148.0,63231.0,63282.0,63337.0,63370.0,63464.0,63532.0,63598.0,63637.0,63673.0,63723.0,63768.0,63830.0,63867.0,63918.0,64011.0,64091.0,64197.0,64214.0,64318.0,64517.0,64871.0,65003.0,65052.0,65091.0,65147.0,65231.0,65304.0,65346.0,65359.0
5093192,71100.0,71124.0,71176.0,71206.0,71241.0,71271.0,71310.0,71398.0,71439.0,71502.0,71526.0,71556.0,71631.0,71661.0,71736.0,71803.0,71860.0,71917.0,71958.0,71991.0,72016.0,72065.0,72135.0,72179.0,72212.0,72232.0,72288.0,72329.0,72369.0,72404.0,72436.0,72479.0,72518.0,72573.0,72611.0,72663.0,72744.0,72814.0,72906.0,72921.0,73031.0,73160.0,73389.0,73502.0,73550.0,73588.0,73643.0,73725.0,73796.0,73837.0,73849.0
5093660,33300.0,33323.0,33372.0,33400.0,33432.0,33459.0,33498.0,33588.0,33630.0,33694.0,33719.0,33743.0,33812.0,33839.0,33908.0,33970.0,34023.0,34076.0,34104.0,34126.0,34143.0,34177.0,34226.0,34256.0,34291.0,34312.0,34371.0,34414.0,34457.0,34492.0,34524.0,34571.0,34614.0,34674.0,34713.0,34767.0,34816.0,34858.0,34914.0,34923.0,35005.0,35097.0,35260.0,35361.0,35406.0,35441.0,35493.0,35570.0,35637.0,35676.0,35686.0
5093662,40500.0,40523.0,40573.0,40602.0,40635.0,40664.0,40704.0,40795.0,40837.0,40902.0,40927.0,40956.0,41055.0,41094.0,41175.0,41248.0,41310.0,41370.0,41406.0,41438.0,41463.0,41507.0,41569.0,41608.0,41641.0,41661.0,41717.0,41757.0,41796.0,41834.0,41869.0,41915.0,41957.0,42014.0,42050.0,42101.0,42165.0,42220.0,42293.0,42305.0,42403.0,42515.0,42716.0,42848.0,42892.0,42926.0,42976.0,43050.0,43114.0,43151.0,43161.0
5093664,47700.0,47722.0,47769.0,47796.0,47827.0,47854.0,47896.0,47991.0,48035.0,48103.0,48129.0,48165.0,48258.0,48295.0,48380.0,48456.0,48521.0,48584.0,48637.0,48674.0,48702.0,48751.0,48822.0,48866.0,48899.0,48919.0,48976.0,49017.0,49057.0,49094.0,49128.0,49180.0,49227.0,49293.0,49327.0,49374.0,49443.0,49502.0,49580.0,49593.0,49713.0,49858.0,50117.0,50201.0,50250.0,50288.0,50343.0,50426.0,50498.0,50540.0,50551.0
5093668,62100.0,62125.0,62179.0,62210.0,62246.0,62275.0,62316.0,62411.0,62455.0,62522.0,62548.0,62584.0,62695.0,62738.0,62837.0,62926.0,63002.0,63077.0,63103.0,63180.0,63239.0,63297.0,63380.0,63433.0,63482.0,63512.0,63595.0,63655.0,63713.0,63795.0,63871.0,63933.0,63990.0,64068.0,64105.0,64157.0,64219.0,64272.0,64342.0,64352.0,64474.0,64627.0,64901.0,64992.0,65041.0,65080.0,65136.0,65220.0,65293.0,65335.0,65348.0
5093670,69300.0,69328.0,69388.0,69423.0,69463.0,69497.0,69536.0,69626.0,69668.0,69732.0,69757.0,69795.0,69871.0,69901.0,69971.0,70034.0,70087.0,70139.0,70173.0,70208.0,70234.0,70273.0,70328.0,70363.0,70403.0,70427.0,70495.0,70544.0,70592.0,70628.0,70661.0,70704.0,70743.0,70797.0,70834.0,70885.0,70963.0,71030.0,71118.0,71132.0,71229.0,71354.0,71576.0,71666.0,71710.0,71745.0,71796.0,71871.0,71936.0,71974.0,71986.0
5093674,83700.0,83728.0,83788.0,83823.0,83863.0,83896.0,83940.0,84040.0,84086.0,84157.0,84184.0,84208.0,84267.0,84290.0,84346.0,84396.0,84439.0,84482.0,84504.0,84533.0,84555.0,84592.0,84644.0,84677.0,84708.0,84727.0,84779.0,84817.0,84854.0,84891.0,84926.0,84961.0,84993.0,85037.0,85072.0,85121.0,85190.0,85249.0,85327.0,85340.0,85449.0,85605.0,85884.0,85967.0,86013.0,86049.0,86101.0,86179.0,86247.0,86286.0,86297.0
5095055,24300.0,24326.0,24382.0,24415.0,24453.0,24484.0,24528.0,24628.0,24674.0,24745.0,24772.0,24803.0,24878.0,24907.0,24983.0,25051.0,25109.0,25165.0,25212.0,25252.0,25282.0,25329.0,25396.0,25438.0,25474.0,25496.0,25558.0,25602.0,25646.0,25683.0,25717.0,25759.0,25797.0,25850.0,25896.0,25959.0,26040.0,26109.0,26201.0,26215.0,26299.0,26402.0,26587.0,26709.0,26758.0,26797.0,26853.0,26937.0,27010.0,27052.0,27065.0
5095057,32400.0,32425.0,32478.0,32509.0,32544.0,32573.0,32616.0,32715.0,32761.0,32831.0,32858.0,32892.0,32996.0,33037.0,33116.0,33187.0,33247.0,33306.0,33357.0,33410.0,33450.0,33500.0,33571.0,33616.0,33657.0,33682.0,33752.0,33803.0,33854.0,33895.0,33933.0,33981.0,34024.0,34084.0,34131.0,34196.0,34286.0,34363.0,34465.0,34480.0,34571.0,34728.0,35009.0,35107.0,35156.0,35195.0,35251.0,35335.0,35408.0,35450.0,35463.0
5095059,42000.0,42024.0,42075.0,42104.0,42138.0,42166.0,42206.0,42298.0,42341.0,42406.0,42431.0,42459.0,42539.0,42571.0,42649.0,42719.0,42778.0,42836.0,42879.0,42921.0,42953.0,42997.0,43061.0,43101.0,43139.0,43162.0,43227.0,43274.0,43319.0,43358.0,43394.0,43445.0,43491.0,43554.0,43595.0,43652.0,43739.0,43814.0,43913.0,43928.0,44033.0,44156.0,44375.0,44493.0,44542.0,44581.0,44637.0,44721.0,44794.0,44836.0,44849.0
5095061,51600.0,51625.0,51679.0,51710.0,51746.0,51777.0,51817.0,51909.0,51952.0,52017.0,52042.0,52074.0,52163.0,52198.0,52282.0,52357.0,52421.0,52483.0,52542.0,52583.0,52614.0,52665.0,52738.0,52783.0,52819.0,52841.0,52902.0,52946.0,52989.0,53026.0,53061.0,53108.0,53151.0,53211.0,53250.0,53303.0,53394.0,53473.0,53577.0,53593.0,53686.0,53819.0,54055.0,54172.0,54221.0,54260.0,54316.0,54400.0,54473.0,54515.0,54528.0
5095702,30600.0,30627.0,30685.0,30719.0,30758.0,30791.0,30874.0,31064.0,31152.0,31287.0,31340.0,31385.0,31508.0,31556.0,31683.0,31797.0,31895.0,31991.0,32053.0,32129.0,32186.0,32246.0,32332.0,32387.0,32447.0,32484.0,32586.0,32660.0,32732.0,32773.0,32811.0,32864.0,32912.0,32979.0,33048.0,33145.0,33259.0,33357.0,33487.0,33508.0,33596.0,33787.0,34127.0,34296.0,34345.0,34384.0,34440.0,34524.0,34597.0,34639.0,34652.0
5095704,69300.0,69324.0,69376.0,69406.0,69441.0,69471.0,69510.0,69598.0,69639.0,69702.0,69726.0,69756.0,69831.0,69861.0,69936.0,70003.0,70060.0,70117.0,70158.0,70191.0,70216.0,70265.0,70335.0,70379.0,70412.0,70432.0,70488.0,70529.0,70569.0,70604.0,70636.0,70679.0,70718.0,70773.0,70811.0,70863.0,70944.0,71014.0,71106.0,71121.0,71231.0,71360.0,71589.0,71702.0,71750.0,71788.0,71843.0,71925.0,71996.0,72037.0,72049.0
5095706,76500.0,76520.0,76562.0,76586.0,76614.0,76637.0,76668.0,76739.0,76772.0,76823.0,76843.0,76867.0,76926.0,76949.0,77007.0,77059.0,77103.0,77147.0,77174.0,77198.0,77217.0,77253.0,77305.0,77337.0,77363.0,77379.0,77424.0,77456.0,77489.0,77517.0,77544.0,77577.0,77607.0,77649.0,77682.0,77727.0,77787.0,77839.0,77907.0,77918.0,78008.0,78130.0,78348.0,78441.0,78486.0,78521.0,78572.0,78648.0,78714.0,78752.0,78763.0
5095708,83700.0,83720.0,83762.0,83786.0,83814.0,83837.0,83868.0,83939.0,83972.0,84023.0,84043.0,84067.0,84126.0,84149.0,84207.0,84259.0,84303.0,84347.0,84374.0,84398.0,84417.0,84453.0,84505.0,84537.0,84563.0,84579.0,84624.0,84656.0,84689.0,84717.0,84744.0,84777.0,84807.0,84849.0,84882.0,84927.0,84987.0,85039.0,85107.0,85118.0,85208.0,85330.0,85548.0,85641.0,85686.0,85721.0,85772.0,85848.0,85914.0,85952.0,85963.0
5096821,23400.0,23426.0,23482.0,23515.0,23553.0,23584.0,23628.0,23728.0,23774.0,23845.0,23872.0,23903.0,23978.0,24007.0,24083.0,24151.0,24209.0,24265.0,24312.0,24352.0,24382.0,24429.0,24496.0,24538.0,24574.0,24596.0,24658.0,24702.0,24746.0,24783.0,24817.0,24859.0,24897.0,24950.0,24996.0,25059.0,25140.0,25209.0,25301.0,25315.0,25399.0,25502.0,25687.0,25809.0,25858.0,25897.0,25953.0,26037.0,26110.0,26152.0,26165.0
5096823,31500.0,31527.0,31585.0,31619.0,31658.0,31691.0,31774.0,31964.0,32052.0,32187.0,32240.0,32285.0,32408.0,32456.0,32583.0,32697.0,32795.0,32891.0,32953.0,33029.0,33086.0,33146.0,33232.0,33287.0,33347.0,33384.0,33486.0,33560.0,33632.0,33673.0,33711.0,33764.0,33812.0,33879.0,33948.0,34045.0,34159.0,34257.0,34387.0,34408.0,34496.0,34687.0,35027.0,35196.0,35245.0,35284.0,35340.0,35424.0,35497.0,35539.0,35552.0
5096825,46800.0,46825.0,46879.0,46910.0,46946.0,46977.0,47017.0,47109.0,47152.0,47217.0,47242.0,47274.0,47363.0,47398.0,47482.0,47557.0,47621.0,47683.0,47742.0,47783.0,47814.0,47865.0,47938.0,47983.0,48019.0,48041.0,48102.0,48146.0,48189.0,48226.0,48261.0,48308.0,48351.0,48411.0,48450.0,48503.0,48594.0,48673.0,48777.0,48793.0,48886.0,49019.0,49255.0,49372.0,49421.0,49460.0,49516.0,49600.0,49673.0,49715.0,49728.0
5098017,25800.0,25831.0,25897.0,25935.0,25979.0,26014.0,26066.0,26185.0,26240.0,26325.0,26359.0,26397.0,26500.0,26540.0,26641.0,26731.0,26808.0,26884.0,26944.0,27017.0,27072.0,27136.0,27228.0,27285.0,27366.0,27415.0,27553.0,27653.0,27751.0,27810.0,27865.0,27926.0,27981.0,28058.0,28128.0,28226.0,28334.0,28426.0,28548.0,28567.0,28661.0,28815.0,29090.0,29251.0,29300.0,29339.0,29395.0,29479.0,29552.0,29594.0,29607.0
5099387,35100.0,35123.0,35172.0,35200.0,35232.0,35259.0,35298.0,35388.0,35430.0,35494.0,35519.0,35543.0,35612.0,35639.0,35708.0,35770.0,35823.0,35876.0,35904.0,35926.0,35943.0,35977.0,36026.0,36056.0,36091.0,36112.0,36171.0,36214.0,36257.0,36292.0,36324.0,36371.0,36414.0,36474.0,36513.0,36567.0,36616.0,36658.0,36714.0,36723.0,36805.0,36897.0,37060.0,37161.0,37206.0,37241.0,37293.0,37370.0,37437.0,37476.0,37486.0
5099389,42300.0,42323.0,42373.0,42402.0,42435.0,42464.0,42504.0,42595.0,42637.0,42702.0,42727.0,42756.0,42855.0,42894.0,42975.0,43048.0,43110.0,43170.0,43206.0,43238.0,43263.0,43307.0,43369.0,43408.0,43441.0,43461.0,43517.0,43557.0,43596.0,43634.0,43669.0,43715.0,43757.0,43814.0,43850.0,43901.0,43965.0,44020.0,44093.0,44105.0,44203.0,44315.0,44516.0,44648.0,44692.0,44726.0,44776.0,44850.0,44914.0,44951.0,44961.0
5099391,49500.0,49522.0,49569.0,49596.0,49627.0,49654.0,49696.0,49791.0,49835.0,49903.0,49929.0,49965.0,50058.0,50095.0,50180.0,50256.0,50321.0,50384.0,50437.0,50474.0,50502.0,50551.0,50622.0,50666.0,50699.0,50719.0,50776.0,50817.0,50857.0,50894.0,50928.0,50980.0,51027.0,51093.0,51127.0,51174.0,51243.0,51302.0,51380.0,51393.0,51513.0,51658.0,51917.0,52001.0,52050.0,52088.0,52143.0,52226.0,52298.0,52340.0,52351.0
5099395,63900.0,63925.0,63979.0,64010.0,64046.0,64075.0,64116.0,64211.0,64255.0,64322.0,64348.0,64384.0,64495.0,64538.0,64637.0,64726.0,64802.0,64877.0,64903.0,64980.0,65039.0,65097.0,65180.0,65233.0,65282.0,65312.0,65395.0,65455.0,65513.0,65595.0,65671.0,65733.0,65790.0,65868.0,65905.0,65957.0,66019.0,66072.0,66142.0,66152.0,66274.0,66427.0,66701.0,66792.0,66841.0,66880.0,66936.0,67020.0,67093.0,67135.0,67148.0
5099397,71100.0,71128.0,71188.0,71223.0,71263.0,71297.0,71336.0,71426.0,71468.0,71532.0,71557.0,71595.0,71671.0,71701.0,71771.0,71834.0,71887.0,71939.0,71973.0,72008.0,72034.0,72073.0,72128.0,72163.0,72203.0,72227.0,72295.0,72344.0,72392.0,72428.0,72461.0,72504.0,72543.0,72597.0,72634.0,72685.0,72763.0,72830.0,72918.0,72932.0,73029.0,73154.0,73376.0,73466.0,73510.0,73545.0,73596.0,73671.0,73736.0,73774.0,73786.0
5099399,78300.0,78328.0,78388.0,78423.0,78463.0,78496.0,78540.0,78640.0,78686.0,78757.0,78784.0,78808.0,78867.0,78890.0,78946.0,78996.0,79039.0,79082.0,79104.0,79133.0,79155.0,79192.0,79244.0,79277.0,79308.0,79327.0,79379.0,79417.0,79454.0,79491.0,79526.0,79561.0,79593.0,79637.0,79672.0,79721.0,79790.0,79849.0,79927.0,79940.0,80049.0,80205.0,80484.0,80567.0,80613.0,80649.0,80701.0,80779.0,80847.0,80886.0,80897.0
5099996,28800.0,28827.0,28885.0,28919.0,28958.0,28991.0,29074.0,29264.0,29352.0,29487.0,29540.0,29585.0,29708.0,29756.0,29883.0,29997.0,30095.0,30191.0,30253.0,30329.0,30386.0,30446.0,30532.0,30587.0,30647.0,30684.0,30786.0,30860.0,30932.0,30973.0,31011.0,31064.0,31112.0,31179.0,31248.0,31345.0,31459.0,31557.0,31687.0,31708.0,31796.0,31987.0,32327.0,32496.0,32545.0,32584.0,32640.0,32724.0,32797.0,32839.0,32852.0
5099998,45600.0,45625.0,45679.0,45710.0,45746.0,45777.0,45817.0,45909.0,45952.0,46017.0,46042.0,46074.0,46163.0,46198.0,46282.0,46357.0,46421.0,46483.0,46542.0,46583.0,46614.0,46665.0,46738.0,46783.0,46819.0,46841.0,46902.0,46946.0,46989.0,47026.0,47061.0,47108.0,47151.0,47211.0,47250.0,47303.0,47394.0,47473.0,47577.0,47593.0,47686.0,47819.0,48055.0,48172.0,48221.0,48260.0,48316.0,48400.0,48473.0,48515.0,48528.0
5100000,55200.0,55224.0,55275.0,55304.0,55338.0,55366.0,55405.0,55493.0,55534.0,55597.0,55621.0,55647.0,55732.0,55765.0,55843.0,55913.0,55973.0,56031.0,56074.0,56122.0,56159.0,56213.0,56290.0,56339.0,56380.0,56405.0,56475.0,56526.0,56576.0,56612.0,56646.0,56694.0,56738.0,56798.0,56840.0,56898.0,56983.0,57056.0,57152.0,57167.0,57270.0,57413.0,57667.0,57816.0,57865.0,57904.0,57960.0,58044.0,58117.0,58159.0,58172.0
5100002,64800.0,64824.0,64875.0,64904.0,64938.0,64965.0,65002.0,65088.0,65128.0,65189.0,65212.0,65240.0,65314.0,65343.0,65421.0,65491.0,65551.0,65609.0,65658.0,65698.0,65728.0,65780.0,65854.0,65900.0,65940.0,65964.0,66032.0,66081.0,66130.0,66169.0,66206.0,66253.0,66296.0,66356.0,66398.0,66456.0,66538.0,66608.0,66701.0,66716.0,66814.0,66958.0,67216.0,67326.0,67375.0,67414.0,67470.0,67554.0,67627.0,67669.0,67681.0
5100872,34800.0,34825.0,34878.0,34909.0,34944.0,34973.0,35016.0,35115.0,35161.0,35231.0,35258.0,35292.0,35396.0,35437.0,35516.0,35587.0,35647.0,35706.0,35757.0,35810.0,35850.0,35900.0,35971.0,36016.0,36057.0,36082.0,36152.0,36203.0,36254.0,36295.0,36333.0,36381.0,36424.0,36484.0,36531.0,36596.0,36686.0,36763.0,36865.0,36880.0,36971.0,37128.0,37409.0,37507.0,37556.0,37595.0,37651.0,37735.0,37808.0,37850.0,37863.0
5100874,65700.0,65724.0,65775.0,65804.0,65838.0,65865.0,65902.0,65988.0,66028.0,66089.0,66112.0,66140.0,66214.0,66243.0,66321.0,66391.0,66451.0,66509.0,66558.0,66598.0,66628.0,66680.0,66754.0,66800.0,66840.0,66864.0,66932.0,66981.0,67030.0,67069.0,67106.0,67153.0,67196.0,67256.0,67298.0,67356.0,67438.0,67508.0,67601.0,67616.0,67714.0,67858.0,68116.0,68226.0,68275.0,68314.0,68370.0,68454.0,68527.0,68569.0,68581.0
5100876,78300.0,78320.0,78362.0,78386.0,78414.0,78437.0,78468.0,78539.0,78572.0,78623.0,78643.0,78667.0,78726.0,78749.0,78807.0,78859.0,78903.0,78947.0,78974.0,78998.0,79017.0,79053.0,79105.0,79137.0,79163.0,79179.0,79224.0,79256.0,79289.0,79317.0,79344.0,79377.0,79407.0,79449.0,79482.0,79527.0,79587.0,79639.0,79707.0,79718.0,79808.0,79930.0,80148.0,80241.0,80286.0,80321.0,80372.0,80448.0,80514.0,80552.0,80563.0
5101068,50400.0,50425.0,50479.0,50510.0,50546.0,50577.0,50617.0,50709.0,50752.0,50817.0,50842.0,50874.0,50963.0,50998.0,51082.0,51157.0,51221.0,51283.0,51342.0,51383.0,51414.0,51465.0,51538.0,51583.0,51619.0,51641.0,51702.0,51746.0,51789.0,51826.0,51861.0,51908.0,51951.0,52011.0,52050.0,52103.0,52194.0,52273.0,52377.0,52393.0,52486.0,52619.0,52855.0,52972.0,53021.0,53060.0,53116.0,53200.0,53273.0,53315.0,53328.0
5101070,60000.0,60024.0,60075.0,60104.0,60138.0,60166.0,60205.0,60293.0,60334.0,60397.0,60421.0,60447.0,60532.0,60565.0,60643.0,60713.0,60773.0,60831.0,60874.0,60922.0,60959.0,61013.0,61090.0,61139.0,61180.0,61205.0,61275.0,61326.0,61376.0,61412.0,61446.0,61494.0,61538.0,61598.0,61640.0,61698.0,61783.0,61856.0,61952.0,61967.0,62070.0,62213.0,62467.0,62616.0,62665.0,62704.0,62760.0,62844.0,62917.0,62959.0,62972.0
5103696,69300.0,69324.0,69376.0,69406.0,69441.0,69471.0,69510.0,69598.0,69639.0,69702.0,69726.0,69756.0,69831.0,69861.0,69936.0,70003.0,70060.0,70117.0,70158.0,70191.0,70216.0,70265.0,70335.0,70379.0,70412.0,70432.0,70488.0,70529.0,70569.0,70604.0,70636.0,70679.0,70718.0,70773.0,70811.0,70863.0,70944.0,71014.0,71106.0,71121.0,71231.0,71360.0,71589.0,71702.0,71750.0,71788.0,71843.0,71925.0,71996.0,72037.0,72049.0
5103700,83700.0,83720.0,83762.0,83786.0,83814.0,83837.0,83868.0,83939.0,83972.0,84023.0,84043.0,84067.0,84126.0,84149.0,84207.0,84259.0,84303.0,84347.0,84374.0,84398.0,84417.0,84453.0,84505.0,84537.0,84563.0,84579.0,84624.0,84656.0,84689.0,84717.0,84744.0,84777.0,84807.0,84849.0,84882.0,84927.0,84987.0,85039.0,85107.0,85118.0,85208.0,85330.0,85548.0,85641.0,85686.0,85721.0,85772.0,85848.0,85914.0,85952.0,85963.0
5104328,23400.0,23426.0,23482.0,23515.0,23553.0,23584.0,23628.0,23728.0,23774.0,23845.0,23872.0,23903.0,23978.0,24007.0,24083.0,24151.0,24209.0,24265.0,24312.0,24352.0,24382.0,24429.0,24496.0,24538.0,24574.0,24596.0,24658.0,24702.0,24746.0,24783.0,24817.0,24859.0,24897.0,24950.0,24996.0,25059.0,25140.0,25209.0,25301.0,25315.0,25399.0,25502.0,25687.0,25809.0,25858.0,25897.0,25953.0,26037.0,26110.0,26152.0,26165.0
5104330,31500.0,31527.0,31585.0,31619.0,31658.0,31691.0,31774.0,31964.0,32052.0,32187.0,32240.0,32285.0,32408.0,32456.0,32583.0,32697.0,32795.0,32891.0,32953.0,33029.0,33086.0,33146.0,33232.0,33287.0,33347.0,33384.0,33486.0,33560.0,33632.0,33673.0,33711.0,33764.0,33812.0,33879.0,33948.0,34045.0,34159.0,34257.0,34387.0,34408.0,34496.0,34687.0,35027.0,35196.0,35245.0,35284.0,35340.0,35424.0,35497.0,35539.0,35552.0
5104332,46800.0,46825.0,46879.0,46910.0,46946.0,46977.0,47017.0,47109.0,47152.0,47217.0,47242.0,47274.0,47363.0,47398.0,47482.0,47557.0,47621.0,47683.0,47742.0,47783.0,47814.0,47865.0,47938.0,47983.0,48019.0,48041.0,48102.0,48146.0,48189.0,48226.0,48261.0,48308.0,48351.0,48411.0,48450.0,48503.0,48594.0,48673.0,48777.0,48793.0,48886.0,49019.0,49255.0,49372.0,49421.0,49460.0,49516.0,49600.0,49673.0,49715.0,49728.0
