tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P
5085117,48600.0,48657.0,48694.0,48727.0,48819.0,48870.0,48920.0,48943.0,49016.0,49054.0,49136.0,49222.0,49280.0,49325.0,49371.0,49400.0,49424.0,49449.0,49512.0,49625.0,49683.0,49741.0,49779.0,49817.0,49855.0,49890.0,49943.0,49991.0,50057.0,50099.0,50158.0,50252.0,50333.0,50440.0,50457.0,50561.0,50718.0,51112.0,51211.0,51239.0,51331.0,51401.0,51451.0,51511.0,51544.0,51591.0,51619.0,51640.0,51702.0,51763.0,51795.0,51846.0,51872.0,51953.0,51992.0,52080.0,52144.0,52183.0,52228.0,52293.0,52343.0,52412.0,52477.0,52629.0,52666.0,52733.0,52787.0,52853.0,52910.0,52960.0,52986.0
5085119,61200.0,61287.0,61344.0,61393.0,61524.0,61579.0,61633.0,61658.0,61737.0,61778.0,61867.0,61959.0,62023.0,62072.0,62118.0,62146.0,62170.0,62194.0,62246.0,62340.0,62399.0,62459.0,62498.0,62536.0,62572.0,62606.0,62653.0,62695.0,62753.0,62797.0,62857.0,62967.0,63062.0,63187.0,63206.0,63316.0,63551.0,64141.0,64296.0,64344.0,64503.0,64624.0,64685.0,64760.0,64802.0,64861.0,64897.0,64941.0,65073.0,65201.0,65240.0,65302.0,65333.0,65434.0,65482.0,65557.0,65629.0,65672.0,65714.0,65775.0,65823.0,65896.0,65967.0,66096.0,66137.0,66210.0,66272.0,66343.0,66400.0,66450.0,66476.0
5085520,27840.0,27942.0,28008.0,28066.0,28201.0,28261.0,28326.0,28356.0,28452.0,28502.0,28610.0,28724.0,28808.0,28873.0,28968.0,29034.0,29090.0,29147.0,29254.0,29445.0,29516.0,29587.0,29633.0,29679.0,29748.0,29813.0,29869.0,29920.0,29989.0,30082.0,30210.0,30323.0,30420.0,30548.0,30569.0,30663.0,30795.0,31127.0,31321.0,31350.0,31444.0,31515.0,31571.0,31639.0,31676.0,31728.0,31759.0,31779.0,31840.0,31899.0,31923.0,31961.0,31981.0,32036.0,32063.0,32128.0,32191.0,32229.0,32268.0,32324.0,32367.0,32432.0,32499.0,32664.0,32695.0,32751.0,32805.0,32977.0,33032.0,33081.0,33106.0
5085522,41400.0,41457.0,41494.0,41527.0,41619.0,41670.0,41720.0,41743.0,41816.0,41854.0,41936.0,42022.0,42080.0,42125.0,42171.0,42200.0,42224.0,42249.0,42312.0,42425.0,42483.0,42541.0,42579.0,42617.0,42655.0,42690.0,42743.0,42791.0,42857.0,42899.0,42958.0,43052.0,43133.0,43240.0,43257.0,43361.0,43518.0,43912.0,44011.0,44039.0,44131.0,44201.0,44251.0,44311.0,44344.0,44391.0,44419.0,44440.0,44502.0,44563.0,44595.0,44646.0,44672.0,44753.0,44792.0,44880.0,44944.0,44983.0,45028.0,45093.0,45143.0,45212.0,45277.0,45429.0,45466.0,45533.0,45587.0,45653.0,45710.0,45760.0,45786.0
5085524,53400.0,53464.0,53506.0,53542.0,53649.0,53703.0,53753.0,53776.0,53849.0,53887.0,53969.0,54056.0,54117.0,54163.0,54215.0,54245.0,54271.0,54297.0,54356.0,54462.0,54519.0,54577.0,54615.0,54652.0,54692.0,54730.0,54778.0,54822.0,54882.0,54925.0,54985.0,55085.0,55171.0,55284.0,55302.0,55407.0,55592.0,56056.0,56176.0,56212.0,56330.0,56421.0,56480.0,56553.0,56591.0,56644.0,56676.0,56707.0,56802.0,56895.0,56931.0,56988.0,57017.0,57112.0,57158.0,57249.0,57328.0,57375.0,57421.0,57487.0,57538.0,57634.0,57710.0,57861.0,57902.0,57975.0,58037.0,58108.0,58166.0,58218.0,58244.0
5085526,66000.0,66067.0,66110.0,66148.0,66261.0,66314.0,66364.0,66387.0,66460.0,66498.0,66581.0,66668.0,66721.0,66762.0,66804.0,66833.0,66857.0,66882.0,66941.0,67046.0,67101.0,67156.0,67192.0,67227.0,67264.0,67298.0,67351.0,67399.0,67465.0,67504.0,67558.0,67648.0,67725.0,67827.0,67843.0,67958.0,68118.0,68521.0,68615.0,68643.0,68735.0,68806.0,68858.0,68922.0,68953.0,68996.0,69022.0,69041.0,69097.0,69152.0,69181.0,69226.0,69249.0,69329.0,69367.0,69434.0,69488.0,69520.0,69564.0,69628.0,69677.0,69741.0,69808.0,69933.0,69972.0,70043.0,70096.0,70164.0,70222.0,70274.0,70301.0
5085895,36000.0,36077.0,36127.0,36170.0,36262.0,36301.0,36349.0,36371.0,36441.0,36478.0,36557.0,36639.0,36693.0,36734.0,36790.0,36817.0,36840.0,36864.0,36903.0,36972.0,37024.0,37076.0,37110.0,37143.0,37183.0,37220.0,37282.0,37338.0,37416.0,37455.0,37509.0,37582.0,37645.0,37728.0,37741.0,37841.0,37939.0,38184.0,38272.0,38296.0,38374.0,38433.0,38475.0,38527.0,38558.0,38602.0,38628.0,38646.0,38701.0,38755.0,38781.0,38822.0,38843.0,38919.0,38956.0,39018.0,39068.0,39098.0,39134.0,39186.0,39226.0,39289.0,39355.0,39485.0,39518.0,39577.0,39631.0,39687.0,39717.0,39744.0,39757.0
5085899,57600.0,57661.0,57701.0,57736.0,57835.0,57884.0,57939.0,57965.0,58046.0,58089.0,58181.0,58277.0,58339.0,58387.0,58452.0,58477.0,58498.0,58520.0,58580.0,58686.0,58746.0,58807.0,58847.0,58886.0,58931.0,58972.0,59044.0,59109.0,59199.0,59246.0,59311.0,59397.0,59471.0,59568.0,59583.0,59701.0,59867.0,60284.0,60384.0,60413.0,60509.0,60582.0,60630.0,60689.0,60718.0,60759.0,60784.0,60804.0,60863.0,60920.0,60953.0,61006.0,61032.0,61117.0,61158.0,61236.0,61286.0,61316.0,61373.0,61456.0,61521.0,61592.0,61658.0,61843.0,61881.0,61951.0,62010.0,62079.0,62138.0,62190.0,62217.0
5086350,38400.0,38477.0,38527.0,38570.0,38662.0,38701.0,38749.0,38771.0,38841.0,38878.0,38957.0,39039.0,39093.0,39134.0,39190.0,39217.0,39240.0,39264.0,39303.0,39372.0,39424.0,39476.0,39510.0,39543.0,39583.0,39620.0,39682.0,39738.0,39816.0,39855.0,39909.0,39982.0,40045.0,40128.0,40141.0,40241.0,40339.0,40584.0,40672.0,40696.0,40774.0,40833.0,40875.0,40927.0,40958.0,41002.0,41028.0,41046.0,41101.0,41155.0,41181.0,41222.0,41243.0,41319.0,41356.0,41418.0,41468.0,41498.0,41534.0,41586.0,41626.0,41689.0,41755.0,41885.0,41918.0,41977.0,42031.0,42087.0,42117.0,42144.0,42157.0
5087012,48000.0,48057.0,48094.0,48127.0,48213.0,48275.0,48328.0,48353.0,48431.0,48472.0,48560.0,48652.0,48718.0,48768.0,48840.0,48867.0,48890.0,48913.0,48958.0,49038.0,49092.0,49147.0,49183.0,49218.0,49261.0,49301.0,49354.0,49402.0,49469.0,49509.0,49565.0,49634.0,49693.0,49771.0,49783.0,49903.0,50033.0,50359.0,50452.0,50478.0,50565.0,50632.0,50682.0,50742.0,50777.0,50827.0,50857.0,50876.0,50933.0,50989.0,51016.0,51058.0,51079.0,51165.0,51206.0,51269.0,51324.0,51357.0,51403.0,51469.0,51520.0,51589.0,51654.0,51810.0,51846.0,51911.0,51966.0,52029.0,52071.0,52109.0,52128.0
5087014,60000.0,60042.0,60069.0,60092.0,60183.0,60226.0,60275.0,60298.0,60370.0,60408.0,60489.0,60574.0,60626.0,60665.0,60700.0,60723.0,60743.0,60763.0,60800.0,60865.0,60915.0,60965.0,60998.0,61031.0,61067.0,61100.0,61151.0,61197.0,61260.0,61313.0,61386.0,61475.0,61551.0,61652.0,61668.0,61794.0,62036.0,62642.0,62701.0,62738.0,62858.0,62950.0,62996.0,63052.0,63079.0,63118.0,63141.0,63157.0,63206.0,63254.0,63283.0,63328.0,63351.0,63442.0,63485.0,63556.0,63618.0,63655.0,63705.0,63778.0,63834.0,63903.0,63972.0,64122.0,64160.0,64228.0,64289.0,64367.0,64454.0,64531.0,64571.0
5087575,34800.0,34902.0,34968.0,35026.0,35117.0,35212.0,35265.0,35289.0,35367.0,35408.0,35495.0,35587.0,35615.0,35637.0,35667.0,35689.0,35707.0,35726.0,35740.0,35764.0,35790.0,35816.0,35833.0,35849.0,35867.0,35884.0,35908.0,35930.0,35961.0,35990.0,36031.0,36084.0,36130.0,36190.0,36199.0,36281.0,36402.0,36706.0,36809.0,36843.0,36954.0,37039.0,37070.0,37107.0,37125.0,37150.0,37165.0,37176.0,37210.0,37243.0,37265.0,37300.0,37318.0,37363.0,37384.0,37426.0,37463.0,37485.0,37519.0,37569.0,37607.0,37666.0,37765.0,37855.0,37888.0,37947.0,37980.0,38052.0,38076.0,38097.0,38108.0
5087577,44400.0,44457.0,44494.0,44527.0,44613.0,44675.0,44728.0,44753.0,44831.0,44872.0,44960.0,45052.0,45118.0,45168.0,45240.0,45267.0,45290.0,45313.0,45358.0,45438.0,45492.0,45547.0,45583.0,45618.0,45661.0,45701.0,45754.0,45802.0,45869.0,45909.0,45965.0,46034.0,46093.0,46171.0,46183.0,46303.0,46433.0,46759.0,46852.0,46878.0,46965.0,47032.0,47082.0,47142.0,47177.0,47227.0,47257.0,47276.0,47333.0,47389.0,47416.0,47458.0,47479.0,47565.0,47606.0,47669.0,47724.0,47757.0,47803.0,47869.0,47920.0,47989.0,48054.0,48210.0,48246.0,48311.0,48366.0,48429.0,48471.0,48509.0,48528.0
5087579,56400.0,56461.0,56501.0,56536.0,56635.0,56684.0,56739.0,56765.0,56846.0,56889.0,56981.0,57077.0,57139.0,57187.0,57252.0,57277.0,57298.0,57320.0,57380.0,57486.0,57546.0,57607.0,57647.0,57686.0,57731.0,57772.0,57844.0,57909.0,57999.0,58046.0,58111.0,58197.0,58271.0,58368.0,58383.0,58501.0,58667.0,59084.0,59184.0,59213.0,59309.0,59382.0,59430.0,59489.0,59518.0,59559.0,59584.0,59604.0,59663.0,59720.0,59753.0,59806.0,59832.0,59917.0,59958.0,60036.0,60086.0,60116.0,60173.0,60256.0,60321.0,60392.0,60458.0,60643.0,60681.0,60751.0,60810.0,60879.0,60938.0,60990.0,61017.0
5087700,25920.0,25977.0,26014.0,26046.0,26138.0,26188.0,26238.0,26261.0,26334.0,26372.0,26455.0,26542.0,26608.0,26659.0,26709.0,26744.0,26774.0,26805.0,26865.0,26971.0,27035.0,27099.0,27141.0,27182.0,27230.0,27275.0,27318.0,27357.0,27410.0,27460.0,27530.0,27617.0,27692.0,27791.0,27807.0,27881.0,27993.0,28276.0,28501.0,28528.0,28616.0,28684.0,28733.0,28793.0,28819.0,28856.0,28878.0,28895.0,28946.0,28995.0,29022.0,29066.0,29088.0,29152.0,29183.0,29245.0,29299.0,29331.0,29367.0,29420.0,29461.0,29523.0,29588.0,29734.0,29772.0,29840.0,29893.0,29964.0,30026.0,30081.0,30110.0
5087702,39000.0,39057.0,39094.0,39127.0,39219.0,39270.0,39320.0,39343.0,39416.0,39454.0,39536.0,39622.0,39680.0,39725.0,39771.0,39800.0,39824.0,39849.0,39912.0,40025.0,40083.0,40141.0,40179.0,40217.0,40255.0,40290.0,40343.0,40391.0,40457.0,40499.0,40558.0,40652.0,40733.0,40840.0,40857.0,40961.0,41118.0,41512.0,41611.0,41639.0,41731.0,41801.0,41851.0,41911.0,41944.0,41991.0,42019.0,42040.0,42102.0,42163.0,42195.0,42246.0,42272.0,42353.0,42392.0,42480.0,42544.0,42583.0,42628.0,42693.0,42743.0,42812.0,42877.0,43029.0,43066.0,43133.0,43187.0,43253.0,43310.0,43360.0,43386.0
5087704,51000.0,51057.0,51094.0,51127.0,51219.0,51270.0,51320.0,51343.0,51416.0,51454.0,51536.0,51622.0,51680.0,51725.0,51771.0,51800.0,51824.0,51849.0,51912.0,52025.0,52083.0,52141.0,52179.0,52217.0,52255.0,52290.0,52343.0,52391.0,52457.0,52499.0,52558.0,52652.0,52733.0,52840.0,52857.0,52961.0,53118.0,53512.0,53611.0,53639.0,53731.0,53801.0,53851.0,53911.0,53944.0,53991.0,54019.0,54040.0,54102.0,54163.0,54195.0,54246.0,54272.0,54353.0,54392.0,54480.0,54544.0,54583.0,54628.0,54693.0,54743.0,54812.0,54877.0,55029.0,55066.0,55133.0,55187.0,55253.0,55310.0,55360.0,55386.0
5087706,63600.0,63685.0,63740.0,63789.0,63975.0,64035.0,64089.0,64114.0,64193.0,64234.0,64323.0,64415.0,64480.0,64529.0,64582.0,64610.0,64634.0,64658.0,64716.0,64820.0,64871.0,64923.0,64957.0,64990.0,65033.0,65073.0,65122.0,65166.0,65227.0,65273.0,65336.0,65440.0,65530.0,65648.0,65667.0,65782.0,65958.0,66401.0,66499.0,66533.0,66644.0,66728.0,66787.0,66860.0,66898.0,66951.0,66983.0,67009.0,67087.0,67163.0,67200.0,67258.0,67287.0,67380.0,67425.0,67499.0,67560.0,67597.0,67638.0,67697.0,67743.0,67808.0,67877.0,68032.0,68070.0,68139.0,68198.0,68268.0,68317.0,68361.0,68384.0
5089356,30600.0,30689.0,30747.0,30797.0,30950.0,31031.0,31108.0,31143.0,31255.0,31314.0,31440.0,31573.0,31664.0,31733.0,31801.0,31858.0,31907.0,31956.0,32047.0,32210.0,32274.0,32339.0,32381.0,32423.0,32469.0,32512.0,32565.0,32613.0,32679.0,32756.0,32863.0,32983.0,33086.0,33222.0,33244.0,33335.0,33537.0,34044.0,34289.0,34316.0,34403.0,34470.0,34515.0,34570.0,34596.0,34633.0,34656.0,34670.0,34714.0,34757.0,34782.0,34822.0,34842.0,34911.0,34944.0,35005.0,35049.0,35075.0,35108.0,35156.0,35193.0,35244.0,35298.0,35439.0,35468.0,35521.0,35560.0,35616.0,35686.0,35749.0,35781.0
5089358,43800.0,43857.0,43894.0,43927.0,44019.0,44070.0,44120.0,44143.0,44216.0,44254.0,44336.0,44422.0,44480.0,44525.0,44571.0,44600.0,44624.0,44649.0,44712.0,44825.0,44883.0,44941.0,44979.0,45017.0,45055.0,45090.0,45143.0,45191.0,45257.0,45299.0,45358.0,45452.0,45533.0,45640.0,45657.0,45761.0,45918.0,46312.0,46411.0,46439.0,46531.0,46601.0,46651.0,46711.0,46744.0,46791.0,46819.0,46840.0,46902.0,46963.0,46995.0,47046.0,47072.0,47153.0,47192.0,47280.0,47344.0,47383.0,47428.0,47493.0,47543.0,47612.0,47677.0,47829.0,47866.0,47933.0,47987.0,48053.0,48110.0,48160.0,48186.0
5089360,55800.0,55864.0,55906.0,55942.0,56049.0,56103.0,56153.0,56176.0,56249.0,56287.0,56369.0,56456.0,56517.0,56563.0,56615.0,56645.0,56671.0,56697.0,56756.0,56862.0,56919.0,56977.0,57015.0,57052.0,57092.0,57130.0,57178.0,57222.0,57282.0,57325.0,57385.0,57485.0,57571.0,57684.0,57702.0,57807.0,57992.0,58456.0,58576.0,58612.0,58730.0,58821.0,58880.0,58953.0,58991.0,59044.0,59076.0,59107.0,59202.0,59295.0,59331.0,59388.0,59417.0,59512.0,59558.0,59649.0,59728.0,59775.0,59821.0,59887.0,59938.0,60034.0,60110.0,60261.0,60302.0,60375.0,60437.0,60508.0,60566.0,60618.0,60644.0
5089473,33600.0,33689.0,33747.0,33797.0,33950.0,34031.0,34108.0,34143.0,34255.0,34314.0,34440.0,34573.0,34664.0,34733.0,34801.0,34858.0,34907.0,34956.0,35047.0,35210.0,35274.0,35339.0,35381.0,35423.0,35469.0,35512.0,35565.0,35613.0,35679.0,35756.0,35863.0,35983.0,36086.0,36222.0,36244.0,36335.0,36537.0,37044.0,37289.0,37316.0,37403.0,37470.0,37515.0,37570.0,37596.0,37633.0,37656.0,37670.0,37714.0,37757.0,37782.0,37822.0,37842.0,37911.0,37944.0,38005.0,38049.0,38075.0,38108.0,38156.0,38193.0,38244.0,38298.0,38439.0,38468.0,38521.0,38560.0,38616.0,38686.0,38749.0,38781.0
5089475,46200.0,46257.0,46294.0,46327.0,46419.0,46470.0,46520.0,46543.0,46616.0,46654.0,46736.0,46822.0,46880.0,46925.0,46971.0,47000.0,47024.0,47049.0,47112.0,47225.0,47283.0,47341.0,47379.0,47417.0,47455.0,47490.0,47543.0,47591.0,47657.0,47699.0,47758.0,47852.0,47933.0,48040.0,48057.0,48161.0,48318.0,48712.0,48811.0,48839.0,48931.0,49001.0,49051.0,49111.0,49144.0,49191.0,49219.0,49240.0,49302.0,49363.0,49395.0,49446.0,49472.0,49553.0,49592.0,49680.0,49744.0,49783.0,49828.0,49893.0,49943.0,50012.0,50077.0,50229.0,50266.0,50333.0,50387.0,50453.0,50510.0,50560.0,50586.0
5089477,58200.0,58264.0,58306.0,58342.0,58449.0,58503.0,58553.0,58576.0,58649.0,58687.0,58769.0,58856.0,58917.0,58963.0,59015.0,59045.0,59071.0,59097.0,59156.0,59262.0,59319.0,59377.0,59415.0,59452.0,59492.0,59530.0,59578.0,59622.0,59682.0,59725.0,59785.0,59885.0,59971.0,60084.0,60102.0,60207.0,60392.0,60856.0,60976.0,61012.0,61130.0,61221.0,61280.0,61353.0,61391.0,61444.0,61476.0,61507.0,61602.0,61695.0,61731.0,61788.0,61817.0,61912.0,61958.0,62049.0,62128.0,62175.0,62221.0,62287.0,62338.0,62434.0,62510.0,62661.0,62702.0,62775.0,62837.0,62908.0,62966.0,63018.0,63044.0
5089479,71400.0,71467.0,71510.0,71548.0,71661.0,71714.0,71764.0,71787.0,71860.0,71898.0,71981.0,72068.0,72121.0,72162.0,72204.0,72233.0,72257.0,72282.0,72341.0,72446.0,72501.0,72556.0,72592.0,72627.0,72664.0,72698.0,72751.0,72799.0,72865.0,72904.0,72958.0,73048.0,73125.0,73227.0,73243.0,73358.0,73518.0,73921.0,74015.0,74043.0,74135.0,74206.0,74258.0,74322.0,74353.0,74396.0,74422.0,74441.0,74497.0,74552.0,74581.0,74626.0,74649.0,74729.0,74767.0,74834.0,74888.0,74920.0,74964.0,75028.0,75077.0,75141.0,75208.0,75333.0,75372.0,75443.0,75496.0,75564.0,75622.0,75674.0,75701.0
5090752,64800.0,64842.0,64869.0,64892.0,64983.0,65026.0,65075.0,65098.0,65170.0,65208.0,65289.0,65374.0,65426.0,65465.0,65500.0,65523.0,65543.0,65563.0,65600.0,65665.0,65715.0,65765.0,65798.0,65831.0,65867.0,65900.0,65951.0,65997.0,66060.0,66113.0,66186.0,66275.0,66351.0,66452.0,66468.0,66594.0,66836.0,67442.0,67501.0,67538.0,67658.0,67750.0,67796.0,67852.0,67879.0,67918.0,67941.0,67957.0,68006.0,68054.0,68083.0,68128.0,68151.0,68242.0,68285.0,68356.0,68418.0,68455.0,68505.0,68578.0,68634.0,68703.0,68772.0,68922.0,68960.0,69028.0,69089.0,69167.0,69254.0,69331.0,69371.0
5090754,75600.0,75648.0,75679.0,75707.0,75783.0,75828.0,75874.0,75895.0,75962.0,75997.0,76073.0,76154.0,76215.0,76261.0,76287.0,76310.0,76330.0,76350.0,76377.0,76424.0,76475.0,76526.0,76559.0,76591.0,76625.0,76656.0,76705.0,76749.0,76810.0,76849.0,76904.0,76983.0,77051.0,77140.0,77154.0,77265.0,77426.0,77831.0,77923.0,77952.0,78046.0,78117.0,78162.0,78217.0,78244.0,78282.0,78304.0,78321.0,78373.0,78423.0,78448.0,78488.0,78508.0,78585.0,78622.0,78693.0,78745.0,78776.0,78818.0,78879.0,78926.0,78991.0,79050.0,79151.0,79189.0,79258.0,79311.0,79374.0,79434.0,79487.0,79514.0
5091370,50400.0,50461.0,50501.0,50536.0,50635.0,50684.0,50739.0,50765.0,50846.0,50889.0,50981.0,51077.0,51139.0,51187.0,51252.0,51277.0,51298.0,51320.0,51380.0,51486.0,51546.0,51607.0,51647.0,51686.0,51731.0,51772.0,51844.0,51909.0,51999.0,52046.0,52111.0,52197.0,52271.0,52368.0,52383.0,52501.0,52667.0,53084.0,53184.0,53213.0,53309.0,53382.0,53430.0,53489.0,53518.0,53559.0,53584.0,53604.0,53663.0,53720.0,53753.0,53806.0,53832.0,53917.0,53958.0,54036.0,54086.0,54116.0,54173.0,54256.0,54321.0,54392.0,54458.0,54643.0,54681.0,54751.0,54810.0,54879.0,54938.0,54990.0,55017.0
5091374,73800.0,73848.0,73879.0,73907.0,73983.0,74028.0,74074.0,74095.0,74162.0,74197.0,74273.0,74354.0,74415.0,74461.0,74487.0,74510.0,74530.0,74550.0,74577.0,74624.0,74675.0,74726.0,74759.0,74791.0,74825.0,74856.0,74905.0,74949.0,75010.0,75049.0,75104.0,75183.0,75251.0,75340.0,75354.0,75465.0,75626.0,76031.0,76123.0,76152.0,76246.0,76317.0,76362.0,76417.0,76444.0,76482.0,76504.0,76521.0,76573.0,76623.0,76648.0,76688.0,76708.0,76785.0,76822.0,76893.0,76945.0,76976.0,77018.0,77079.0,77126.0,77191.0,77250.0,77351.0,77389.0,77458.0,77511.0,77574.0,77634.0,77687.0,77714.0
5092256,38400.0,38457.0,38494.0,38527.0,38619.0,38670.0,38720.0,38743.0,38816.0,38854.0,38936.0,39022.0,39080.0,39125.0,39171.0,39200.0,39224.0,39249.0,39312.0,39425.0,39483.0,39541.0,39579.0,39617.0,39655.0,39690.0,39743.0,39791.0,39857.0,39899.0,39958.0,40052.0,40133.0,40240.0,40257.0,40361.0,40518.0,40912.0,41011.0,41039.0,41131.0,41201.0,41251.0,41311.0,41344.0,41391.0,41419.0,41440.0,41502.0,41563.0,41595.0,41646.0,41672.0,41753.0,41792.0,41880.0,41944.0,41983.0,42028.0,42093.0,42143.0,42212.0,42277.0,42429.0,42466.0,42533.0,42587.0,42653.0,42710.0,42760.0,42786.0
5092258,50400.0,50457.0,50494.0,50527.0,50619.0,50670.0,50720.0,50743.0,50816.0,50854.0,50936.0,51022.0,51080.0,51125.0,51171.0,51200.0,51224.0,51249.0,51312.0,51425.0,51483.0,51541.0,51579.0,51617.0,51655.0,51690.0,51743.0,51791.0,51857.0,51899.0,51958.0,52052.0,52133.0,52240.0,52257.0,52361.0,52518.0,52912.0,53011.0,53039.0,53131.0,53201.0,53251.0,53311.0,53344.0,53391.0,53419.0,53440.0,53502.0,53563.0,53595.0,53646.0,53672.0,53753.0,53792.0,53880.0,53944.0,53983.0,54028.0,54093.0,54143.0,54212.0,54277.0,54429.0,54466.0,54533.0,54587.0,54653.0,54710.0,54760.0,54786.0
5092260,63000.0,63085.0,63140.0,63189.0,63375.0,63435.0,63489.0,63514.0,63593.0,63634.0,63723.0,63815.0,63880.0,63929.0,63982.0,64010.0,64034.0,64058.0,64116.0,64220.0,64271.0,64323.0,64357.0,64390.0,64433.0,64473.0,64522.0,64566.0,64627.0,64673.0,64736.0,64840.0,64930.0,65048.0,65067.0,65182.0,65358.0,65801.0,65899.0,65933.0,66044.0,66128.0,66187.0,66260.0,66298.0,66351.0,66383.0,66409.0,66487.0,66563.0,66600.0,66658.0,66687.0,66780.0,66825.0,66899.0,66960.0,66997.0,67038.0,67097.0,67143.0,67208.0,67277.0,67432.0,67470.0,67539.0,67598.0,67668.0,67717.0,67761.0,67784.0
5092262,75600.0,75653.0,75687.0,75717.0,75799.0,75840.0,75882.0,75901.0,75962.0,75994.0,76063.0,76136.0,76186.0,76225.0,76254.0,76278.0,76298.0,76319.0,76351.0,76407.0,76451.0,76495.0,76524.0,76553.0,76585.0,76614.0,76658.0,76698.0,76754.0,76794.0,76850.0,76929.0,76997.0,77087.0,77101.0,77209.0,77396.0,77866.0,77933.0,77958.0,78040.0,78103.0,78148.0,78202.0,78233.0,78277.0,78304.0,78320.0,78369.0,78418.0,78446.0,78490.0,78512.0,78584.0,78618.0,78680.0,78731.0,78762.0,78796.0,78846.0,78884.0,78942.0,79000.0,79111.0,79147.0,79213.0,79263.0,79328.0,79393.0,79451.0,79480.0
5092379,21600.0,21644.0,21673.0,21698.0,21761.0,21799.0,21843.0,21863.0,21927.0,21960.0,22032.0,22108.0,22150.0,22183.0,22221.0,22247.0,22269.0,22292.0,22324.0,22381.0,22432.0,22483.0,22517.0,22550.0,22596.0,22639.0,22685.0,22727.0,22784.0,22837.0,22911.0,22969.0,23019.0,23085.0,23095.0,23155.0,23266.0,23543.0,23650.0,23669.0,23730.0,23777.0,23812.0,23855.0,23874.0,23901.0,23917.0,23929.0,23965.0,24001.0,24020.0,24050.0,24064.0,24119.0,24146.0,24188.0,24227.0,24250.0,24275.0,24311.0,24339.0,24388.0,24426.0,24527.0,24557.0,24611.0,24662.0,24733.0,24802.0,24864.0,24896.0
5092588,39600.0,39657.0,39694.0,39727.0,39813.0,39875.0,39928.0,39953.0,40031.0,40072.0,40160.0,40252.0,40318.0,40368.0,40440.0,40467.0,40490.0,40513.0,40558.0,40638.0,40692.0,40747.0,40783.0,40818.0,40861.0,40901.0,40954.0,41002.0,41069.0,41109.0,41165.0,41234.0,41293.0,41371.0,41383.0,41503.0,41633.0,41959.0,42052.0,42078.0,42165.0,42232.0,42282.0,42342.0,42377.0,42427.0,42457.0,42476.0,42533.0,42589.0,42616.0,42658.0,42679.0,42765.0,42806.0,42869.0,42924.0,42957.0,43003.0,43069.0,43120.0,43189.0,43254.0,43410.0,43446.0,43511.0,43566.0,43629.0,43671.0,43709.0,43728.0
5092590,51600.0,51661.0,51701.0,51736.0,51835.0,51884.0,51939.0,51965.0,52046.0,52089.0,52181.0,52277.0,52339.0,52387.0,52452.0,52477.0,52498.0,52520.0,52580.0,52686.0,52746.0,52807.0,52847.0,52886.0,52931.0,52972.0,53044.0,53109.0,53199.0,53246.0,53311.0,53397.0,53471.0,53568.0,53583.0,53701.0,53867.0,54284.0,54384.0,54413.0,54509.0,54582.0,54630.0,54689.0,54718.0,54759.0,54784.0,54804.0,54863.0,54920.0,54953.0,55006.0,55032.0,55117.0,55158.0,55236.0,55286.0,55316.0,55373.0,55456.0,55521.0,55592.0,55658.0,55843.0,55881.0,55951.0,56010.0,56079.0,56138.0,56190.0,56217.0
5092592,63600.0,63653.0,63688.0,63718.0,63830.0,63891.0,63942.0,63966.0,64041.0,64080.0,64164.0,64253.0,64323.0,64376.0,64423.0,64447.0,64467.0,64487.0,64552.0,64668.0,64725.0,64782.0,64819.0,64855.0,64901.0,64944.0,64997.0,65046.0,65113.0,65153.0,65209.0,65299.0,65376.0,65478.0,65493.0,65647.0,65828.0,66281.0,66381.0,66412.0,66513.0,66590.0,66641.0,66703.0,66731.0,66771.0,66795.0,66810.0,66856.0,66902.0,66931.0,66977.0,67001.0,67083.0,67122.0,67192.0,67246.0,67278.0,67322.0,67386.0,67436.0,67500.0,67561.0,67670.0,67705.0,67768.0,67821.0,67892.0,67974.0,68047.0,68085.0
5092670,34200.0,34258.0,34296.0,34328.0,34432.0,34492.0,34546.0,34571.0,34650.0,34691.0,34780.0,34874.0,34940.0,34990.0,35038.0,35074.0,35104.0,35135.0,35197.0,35309.0,35370.0,35432.0,35472.0,35512.0,35558.0,35600.0,35653.0,35701.0,35767.0,35817.0,35886.0,35979.0,36059.0,36164.0,36181.0,36272.0,36460.0,36932.0,37045.0,37069.0,37148.0,37208.0,37254.0,37310.0,37336.0,37372.0,37394.0,37411.0,37463.0,37514.0,37542.0,37587.0,37609.0,37685.0,37722.0,37793.0,37844.0,37875.0,37912.0,37966.0,38008.0,38070.0,38129.0,38251.0,38284.0,38343.0,38389.0,38451.0,38506.0,38555.0,38580.0
