tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P
5015910,47700.0,47772.0,47820.0,47858.0,47914.0,47985.0,48049.0,48099.0,48160.0,48227.0,48274.0,48298.0,48321.0,48347.0,48388.0,48442.0,48524.0,48580.0,48635.0,48685.0,48755.0,48795.0,48850.0,48935.0,48974.0,49115.0,49217.0,49372.0,49489.0,49672.0,49858.0,49918.0,49960.0,50011.0,50062.0,50107.0,50156.0,50221.0,50264.0,50364.0,50387.0,50420.0,50457.0,50531.0,50606.0,50658.0,50695.0,50737.0,50802.0,50826.0,50868.0,50924.0,50967.0,51024.0,51048.0,51073.0,51142.0,51183.0,51240.0,51289.0,51359.0,51430.0,51487.0,51528.0,51557.0,51581.0,51656.0,51934.0,51944.0
5015912,58500.0,58610.0,58682.0,58740.0,58825.0,58884.0,58938.0,58980.0,59027.0,59079.0,59120.0,59141.0,59162.0,59184.0,59227.0,59283.0,59368.0,59427.0,59480.0,59528.0,59594.0,59640.0,59703.0,59801.0,59847.0,60039.0,60146.0,60321.0,60452.0,60644.0,60835.0,60897.0,60932.0,60974.0,61017.0,61054.0,61095.0,61149.0,61190.0,61285.0,61310.0,61342.0,61378.0,61449.0,61511.0,61554.0,61584.0,61618.0,61673.0,61698.0,61743.0,61803.0,61851.0,61900.0,61921.0,61942.0,62002.0,62054.0,62126.0,62188.0,62254.0,62321.0,62375.0,62414.0,62436.0,62455.0,62515.0,62763.0,62771.0
5015914,69600.0,69649.0,69681.0,69707.0,69744.0,69806.0,69863.0,69907.0,69958.0,70013.0,70052.0,70072.0,70092.0,70113.0,70146.0,70190.0,70256.0,70302.0,70347.0,70388.0,70444.0,70490.0,70553.0,70651.0,70697.0,70833.0,70974.0,71193.0,71357.0,71555.0,71687.0,71730.0,71766.0,71810.0,71854.0,71893.0,71935.0,71992.0,72031.0,72119.0,72143.0,72170.0,72200.0,72259.0,72323.0,72367.0,72398.0,72433.0,72490.0,72509.0,72544.0,72590.0,72626.0,72670.0,72689.0,72708.0,72761.0,72797.0,72847.0,72891.0,72943.0,72995.0,73037.0,73067.0,73094.0,73119.0,73195.0,73436.0,73444.0
5015916,79200.0,79250.0,79283.0,79309.0,79348.0,79384.0,79417.0,79442.0,79469.0,79499.0,79538.0,79559.0,79579.0,79600.0,79633.0,79677.0,79744.0,79790.0,79826.0,79859.0,79904.0,79946.0,80004.0,80095.0,80137.0,80295.0,80481.0,80710.0,80881.0,81111.0,81215.0,81249.0,81285.0,81329.0,81374.0,81413.0,81456.0,81513.0,81544.0,81616.0,81649.0,81673.0,81700.0,81753.0,81818.0,81863.0,81895.0,81931.0,81987.0,82010.0,82051.0,82106.0,82149.0,82201.0,82223.0,82245.0,82308.0,82351.0,82411.0,82462.0,82512.0,82563.0,82604.0,82633.0,82658.0,82683.0,82759.0,83020.0,83029.0
5016898,24300.0,24353.0,24388.0,24416.0,24458.0,24526.0,24588.0,24636.0,24692.0,24752.0,24807.0,24836.0,24864.0,24894.0,24935.0,24989.0,25072.0,25130.0,25171.0,25208.0,25259.0,25308.0,25375.0,25480.0,25528.0,25649.0,25723.0,25833.0,25916.0,26076.0,26283.0,26351.0,26388.0,26433.0,26478.0,26518.0,26561.0,26619.0,26670.0,26786.0,26821.0,26855.0,26893.0,26968.0,27038.0,27086.0,27120.0,27158.0,27219.0,27239.0,27275.0,27323.0,27359.0,27413.0,27436.0,27459.0,27523.0,27571.0,27638.0,27696.0,27763.0,27830.0,27885.0,27924.0,27953.0,27981.0,28066.0,28361.0,28371.0
5016900,60000.0,60049.0,60081.0,60107.0,60145.0,60210.0,60269.0,60315.0,60372.0,60433.0,60489.0,60518.0,60546.0,60576.0,60614.0,60665.0,60742.0,60795.0,60842.0,60884.0,60942.0,60993.0,61064.0,61174.0,61225.0,61379.0,61468.0,61658.0,61800.0,62139.0,62417.0,62508.0,62582.0,62673.0,62765.0,62845.0,62933.0,63050.0,63098.0,63209.0,63239.0,63273.0,63311.0,63387.0,63463.0,63515.0,63552.0,63594.0,63660.0,63687.0,63735.0,63799.0,63849.0,63911.0,63937.0,63964.0,64038.0,64095.0,64174.0,64243.0,64315.0,64387.0,64446.0,64488.0,64514.0,64540.0,64620.0,64901.0,64911.0
5016902,72000.0,72043.0,72071.0,72094.0,72128.0,72184.0,72234.0,72273.0,72314.0,72359.0,72406.0,72431.0,72455.0,72480.0,72515.0,72561.0,72631.0,72679.0,72726.0,72769.0,72828.0,72873.0,72935.0,73032.0,73077.0,73211.0,73312.0,73483.0,73612.0,73796.0,73950.0,74000.0,74038.0,74084.0,74131.0,74171.0,74215.0,74274.0,74319.0,74424.0,74451.0,74483.0,74518.0,74587.0,74652.0,74697.0,74729.0,74765.0,74821.0,74844.0,74886.0,74942.0,74985.0,75036.0,75058.0,75080.0,75141.0,75186.0,75249.0,75304.0,75361.0,75419.0,75466.0,75500.0,75525.0,75551.0,75630.0,75895.0,75904.0
5017663,27000.0,27076.0,27126.0,27166.0,27224.0,27314.0,27395.0,27458.0,27541.0,27632.0,27757.0,27822.0,27884.0,27952.0,28013.0,28093.0,28214.0,28297.0,28361.0,28419.0,28499.0,28585.0,28704.0,28889.0,28974.0,29129.0,29217.0,29382.0,29506.0,29705.0,29985.0,30076.0,30123.0,30181.0,30240.0,30291.0,30347.0,30422.0,30476.0,30599.0,30636.0,30673.0,30714.0,30795.0,30871.0,30923.0,30960.0,31002.0,31069.0,31094.0,31138.0,31196.0,31241.0,31322.0,31356.0,31391.0,31488.0,31548.0,31632.0,31705.0,31774.0,31844.0,31901.0,31941.0,31967.0,31993.0,32074.0,32363.0,32373.0
5017665,38700.0,38754.0,38789.0,38817.0,38859.0,38926.0,38987.0,39034.0,39090.0,39150.0,39199.0,39224.0,39248.0,39275.0,39312.0,39361.0,39435.0,39487.0,39542.0,39592.0,39662.0,39711.0,39779.0,39884.0,39932.0,40079.0,40166.0,40326.0,40446.0,40672.0,40919.0,40999.0,41037.0,41083.0,41130.0,41171.0,41216.0,41275.0,41318.0,41416.0,41443.0,41475.0,41511.0,41583.0,41641.0,41681.0,41710.0,41742.0,41794.0,41816.0,41856.0,41909.0,41951.0,42007.0,42031.0,42055.0,42122.0,42167.0,42231.0,42286.0,42352.0,42418.0,42472.0,42510.0,42535.0,42559.0,42631.0,42896.0,42905.0
5017667,50400.0,50457.0,50495.0,50525.0,50569.0,50633.0,50691.0,50737.0,50797.0,50862.0,50915.0,50942.0,50968.0,50997.0,51038.0,51092.0,51175.0,51232.0,51286.0,51335.0,51404.0,51454.0,51523.0,51630.0,51679.0,51827.0,51915.0,52085.0,52212.0,52445.0,52674.0,52749.0,52793.0,52847.0,52901.0,52948.0,53000.0,53070.0,53119.0,53232.0,53259.0,53296.0,53338.0,53420.0,53496.0,53549.0,53586.0,53628.0,53695.0,53723.0,53774.0,53842.0,53894.0,53970.0,54002.0,54035.0,54127.0,54191.0,54281.0,54358.0,54435.0,54513.0,54576.0,54621.0,54649.0,54676.0,54757.0,55034.0,55043.0
5017669,62100.0,62149.0,62181.0,62207.0,62245.0,62310.0,62369.0,62415.0,62472.0,62533.0,62589.0,62618.0,62646.0,62676.0,62714.0,62765.0,62842.0,62895.0,62942.0,62984.0,63042.0,63093.0,63164.0,63274.0,63325.0,63479.0,63568.0,63758.0,63900.0,64239.0,64517.0,64608.0,64682.0,64773.0,64865.0,64945.0,65033.0,65150.0,65198.0,65309.0,65339.0,65373.0,65411.0,65487.0,65563.0,65615.0,65652.0,65694.0,65760.0,65787.0,65835.0,65899.0,65949.0,66011.0,66037.0,66064.0,66138.0,66195.0,66274.0,66343.0,66415.0,66487.0,66546.0,66588.0,66614.0,66640.0,66720.0,67001.0,67011.0
5017671,73200.0,73243.0,73271.0,73294.0,73328.0,73384.0,73434.0,73473.0,73514.0,73559.0,73606.0,73631.0,73655.0,73680.0,73715.0,73761.0,73831.0,73879.0,73926.0,73969.0,74028.0,74073.0,74135.0,74232.0,74277.0,74411.0,74512.0,74683.0,74812.0,74996.0,75150.0,75200.0,75238.0,75284.0,75331.0,75371.0,75415.0,75474.0,75519.0,75624.0,75651.0,75683.0,75718.0,75787.0,75852.0,75897.0,75929.0,75965.0,76021.0,76044.0,76086.0,76142.0,76185.0,76236.0,76258.0,76280.0,76341.0,76386.0,76449.0,76504.0,76561.0,76619.0,76666.0,76700.0,76725.0,76751.0,76830.0,77095.0,77104.0
5017673,82800.0,82844.0,82873.0,82896.0,82929.0,82977.0,83021.0,83055.0,83090.0,83129.0,83162.0,83179.0,83196.0,83214.0,83247.0,83290.0,83356.0,83402.0,83439.0,83473.0,83519.0,83557.0,83610.0,83692.0,83729.0,83840.0,83928.0,84112.0,84250.0,84422.0,84561.0,84606.0,84635.0,84671.0,84707.0,84739.0,84774.0,84821.0,84857.0,84941.0,84970.0,84996.0,85025.0,85082.0,85139.0,85179.0,85207.0,85239.0,85289.0,85310.0,85347.0,85397.0,85435.0,85483.0,85503.0,85524.0,85581.0,85618.0,85670.0,85716.0,85766.0,85817.0,85858.0,85887.0,85912.0,85936.0,86009.0,86260.0,86269.0
5018490,33300.0,33363.0,33405.0,33438.0,33487.0,33563.0,33632.0,33686.0,33751.0,33822.0,33908.0,33953.0,33996.0,34043.0,34091.0,34154.0,34251.0,34318.0,34372.0,34421.0,34489.0,34547.0,34627.0,34751.0,34808.0,34958.0,35056.0,35237.0,35372.0,35577.0,35794.0,35865.0,35897.0,35937.0,35977.0,36012.0,36050.0,36102.0,36137.0,36219.0,36243.0,36273.0,36306.0,36371.0,36431.0,36472.0,36501.0,36534.0,36587.0,36607.0,36643.0,36690.0,36726.0,36780.0,36803.0,36826.0,36891.0,36933.0,36992.0,37044.0,37103.0,37162.0,37210.0,37245.0,37270.0,37292.0,37360.0,37640.0,37650.0
5018494,56700.0,56757.0,56795.0,56825.0,56870.0,56936.0,56996.0,57042.0,57098.0,57159.0,57214.0,57243.0,57271.0,57301.0,57339.0,57390.0,57467.0,57520.0,57573.0,57621.0,57687.0,57738.0,57808.0,57917.0,57968.0,58132.0,58246.0,58411.0,58535.0,58902.0,59155.0,59238.0,59309.0,59396.0,59484.0,59561.0,59645.0,59756.0,59807.0,59923.0,59968.0,60006.0,60048.0,60132.0,60210.0,60264.0,60303.0,60346.0,60415.0,60443.0,60494.0,60562.0,60614.0,60682.0,60711.0,60740.0,60821.0,60877.0,60956.0,61024.0,61118.0,61213.0,61290.0,61344.0,61377.0,61402.0,61479.0,61768.0,61778.0
5018496,68400.0,68443.0,68471.0,68494.0,68528.0,68584.0,68634.0,68673.0,68714.0,68759.0,68806.0,68831.0,68855.0,68880.0,68915.0,68961.0,69031.0,69079.0,69126.0,69169.0,69228.0,69273.0,69335.0,69432.0,69477.0,69611.0,69712.0,69883.0,70012.0,70196.0,70350.0,70400.0,70438.0,70484.0,70531.0,70571.0,70615.0,70674.0,70719.0,70824.0,70851.0,70883.0,70918.0,70987.0,71052.0,71097.0,71129.0,71165.0,71221.0,71244.0,71286.0,71342.0,71385.0,71436.0,71458.0,71480.0,71541.0,71586.0,71649.0,71704.0,71761.0,71819.0,71866.0,71900.0,71925.0,71951.0,72030.0,72295.0,72304.0
5084057,27000.0,27073.0,27121.0,27159.0,27215.0,27301.0,27379.0,27440.0,27520.0,27607.0,27727.0,27790.0,27850.0,27915.0,27973.0,28050.0,28167.0,28247.0,28308.0,28364.0,28441.0,28524.0,28639.0,28817.0,28898.0,29047.0,29132.0,29291.0,29410.0,29601.0,29870.0,29958.0,30004.0,30060.0,30117.0,30166.0,30220.0,30291.0,30343.0,30461.0,30497.0,30532.0,30571.0,30650.0,30723.0,30773.0,30809.0,30849.0,30913.0,30937.0,30979.0,31035.0,31078.0,31156.0,31189.0,31223.0,31316.0,31374.0,31455.0,31525.0,31591.0,31658.0,31712.0,31752.0,31777.0,31802.0,31880.0,32158.0,32168.0
5084061,60300.0,60347.0,60378.0,60403.0,60439.0,60501.0,60558.0,60602.0,60656.0,60715.0,60769.0,60797.0,60824.0,60853.0,60890.0,60939.0,61013.0,61064.0,61109.0,61150.0,61205.0,61254.0,61322.0,61428.0,61477.0,61625.0,61711.0,61893.0,62030.0,62356.0,62624.0,62711.0,62782.0,62870.0,62958.0,63035.0,63119.0,63232.0,63278.0,63385.0,63414.0,63447.0,63484.0,63556.0,63629.0,63679.0,63715.0,63755.0,63819.0,63845.0,63891.0,63953.0,64001.0,64061.0,64086.0,64112.0,64183.0,64238.0,64314.0,64380.0,64449.0,64519.0,64576.0,64616.0,64641.0,64666.0,64743.0,65014.0,65023.0
5085405,35100.0,35152.0,35186.0,35213.0,35253.0,35317.0,35375.0,35421.0,35475.0,35533.0,35580.0,35604.0,35627.0,35653.0,35689.0,35736.0,35808.0,35857.0,35910.0,35958.0,36025.0,36072.0,36137.0,36238.0,36285.0,36426.0,36510.0,36664.0,36779.0,36996.0,37233.0,37310.0,37346.0,37391.0,37436.0,37475.0,37518.0,37575.0,37616.0,37711.0,37737.0,37768.0,37803.0,37872.0,37928.0,37967.0,37995.0,38026.0,38075.0,38097.0,38136.0,38187.0,38226.0,38280.0,38303.0,38326.0,38390.0,38434.0,38495.0,38548.0,38611.0,38675.0,38727.0,38763.0,38787.0,38810.0,38879.0,39133.0,39142.0
5085407,45900.0,45955.0,45991.0,46020.0,46063.0,46125.0,46181.0,46225.0,46282.0,46345.0,46396.0,46422.0,46447.0,46475.0,46515.0,46567.0,46646.0,46701.0,46753.0,46800.0,46866.0,46914.0,46980.0,47083.0,47130.0,47272.0,47357.0,47520.0,47643.0,47867.0,48087.0,48159.0,48201.0,48253.0,48305.0,48351.0,48401.0,48468.0,48515.0,48624.0,48650.0,48686.0,48726.0,48805.0,48878.0,48929.0,48965.0,49005.0,49069.0,49096.0,49145.0,49210.0,49260.0,49333.0,49364.0,49396.0,49484.0,49546.0,49632.0,49706.0,49780.0,49855.0,49916.0,49959.0,49986.0,50012.0,50090.0,50356.0,50365.0
5085409,57600.0,57655.0,57691.0,57720.0,57763.0,57826.0,57883.0,57928.0,57982.0,58041.0,58095.0,58123.0,58150.0,58178.0,58215.0,58264.0,58338.0,58389.0,58440.0,58486.0,58550.0,58599.0,58667.0,58772.0,58820.0,58978.0,59088.0,59247.0,59366.0,59719.0,59963.0,60042.0,60110.0,60194.0,60279.0,60353.0,60434.0,60540.0,60589.0,60701.0,60744.0,60781.0,60822.0,60902.0,60977.0,61029.0,61066.0,61108.0,61174.0,61201.0,61250.0,61315.0,61365.0,61430.0,61458.0,61486.0,61564.0,61618.0,61694.0,61759.0,61849.0,61940.0,62014.0,62067.0,62099.0,62123.0,62197.0,62475.0,62485.0
5085411,68400.0,68442.0,68469.0,68491.0,68523.0,68576.0,68624.0,68662.0,68702.0,68745.0,68790.0,68814.0,68837.0,68861.0,68895.0,68939.0,69006.0,69052.0,69097.0,69138.0,69195.0,69238.0,69298.0,69391.0,69434.0,69563.0,69660.0,69825.0,69948.0,70125.0,70273.0,70321.0,70357.0,70401.0,70446.0,70485.0,70528.0,70584.0,70628.0,70728.0,70754.0,70784.0,70818.0,70885.0,70947.0,70990.0,71021.0,71055.0,71110.0,71133.0,71173.0,71227.0,71268.0,71317.0,71338.0,71359.0,71418.0,71462.0,71523.0,71575.0,71630.0,71686.0,71731.0,71763.0,71787.0,71812.0,71888.0,72142.0,72151.0
5085479,29700.0,29773.0,29821.0,29859.0,29915.0,30001.0,30079.0,30140.0,30220.0,30307.0,30427.0,30490.0,30550.0,30615.0,30673.0,30750.0,30867.0,30947.0,31008.0,31064.0,31141.0,31224.0,31339.0,31517.0,31598.0,31747.0,31832.0,31991.0,32110.0,32301.0,32570.0,32658.0,32704.0,32760.0,32817.0,32866.0,32920.0,32991.0,33043.0,33161.0,33197.0,33232.0,33271.0,33350.0,33423.0,33473.0,33509.0,33549.0,33613.0,33637.0,33679.0,33735.0,33778.0,33856.0,33889.0,33923.0,34016.0,34074.0,34155.0,34225.0,34291.0,34358.0,34412.0,34452.0,34477.0,34502.0,34580.0,34858.0,34868.0
5085481,40500.0,40552.0,40586.0,40613.0,40653.0,40717.0,40775.0,40821.0,40875.0,40933.0,40980.0,41004.0,41027.0,41053.0,41089.0,41136.0,41208.0,41257.0,41310.0,41358.0,41425.0,41472.0,41537.0,41638.0,41685.0,41826.0,41910.0,42064.0,42179.0,42396.0,42633.0,42710.0,42746.0,42791.0,42836.0,42875.0,42918.0,42975.0,43016.0,43111.0,43137.0,43168.0,43203.0,43272.0,43328.0,43367.0,43395.0,43426.0,43475.0,43497.0,43536.0,43587.0,43626.0,43680.0,43703.0,43726.0,43790.0,43834.0,43895.0,43948.0,44011.0,44075.0,44127.0,44163.0,44187.0,44210.0,44279.0,44533.0,44542.0
5085483,51300.0,51355.0,51391.0,51420.0,51463.0,51525.0,51581.0,51625.0,51682.0,51745.0,51796.0,51822.0,51847.0,51875.0,51915.0,51967.0,52046.0,52101.0,52153.0,52200.0,52266.0,52314.0,52380.0,52483.0,52530.0,52672.0,52757.0,52920.0,53043.0,53267.0,53487.0,53559.0,53601.0,53653.0,53705.0,53751.0,53801.0,53868.0,53915.0,54024.0,54050.0,54086.0,54126.0,54205.0,54278.0,54329.0,54365.0,54405.0,54469.0,54496.0,54545.0,54610.0,54660.0,54733.0,54764.0,54796.0,54884.0,54946.0,55032.0,55106.0,55180.0,55255.0,55316.0,55359.0,55386.0,55412.0,55490.0,55756.0,55765.0
5085485,63000.0,63047.0,63078.0,63103.0,63139.0,63201.0,63258.0,63302.0,63356.0,63415.0,63469.0,63497.0,63524.0,63553.0,63590.0,63639.0,63713.0,63764.0,63809.0,63850.0,63905.0,63954.0,64022.0,64128.0,64177.0,64325.0,64411.0,64593.0,64730.0,65056.0,65324.0,65411.0,65482.0,65570.0,65658.0,65735.0,65819.0,65932.0,65978.0,66085.0,66114.0,66147.0,66184.0,66256.0,66329.0,66379.0,66415.0,66455.0,66519.0,66545.0,66591.0,66653.0,66701.0,66761.0,66786.0,66812.0,66883.0,66938.0,67014.0,67080.0,67149.0,67219.0,67276.0,67316.0,67341.0,67366.0,67443.0,67714.0,67723.0
5085487,73200.0,73242.0,73269.0,73291.0,73323.0,73376.0,73424.0,73462.0,73502.0,73545.0,73590.0,73614.0,73637.0,73661.0,73695.0,73739.0,73806.0,73852.0,73897.0,73938.0,73995.0,74038.0,74098.0,74191.0,74234.0,74363.0,74460.0,74625.0,74748.0,74925.0,75073.0,75121.0,75157.0,75201.0,75246.0,75285.0,75328.0,75384.0,75428.0,75528.0,75554.0,75584.0,75618.0,75685.0,75747.0,75790.0,75821.0,75855.0,75910.0,75933.0,75973.0,76027.0,76068.0,76117.0,76138.0,76159.0,76218.0,76262.0,76323.0,76375.0,76430.0,76486.0,76531.0,76563.0,76587.0,76612.0,76688.0,76942.0,76951.0
5085489,82800.0,82842.0,82870.0,82892.0,82924.0,82970.0,83012.0,83045.0,83079.0,83116.0,83148.0,83165.0,83181.0,83198.0,83230.0,83272.0,83336.0,83379.0,83415.0,83447.0,83492.0,83528.0,83579.0,83658.0,83694.0,83801.0,83886.0,84063.0,84196.0,84361.0,84494.0,84538.0,84566.0,84601.0,84636.0,84667.0,84701.0,84745.0,84780.0,84860.0,84888.0,84913.0,84941.0,84996.0,85051.0,85089.0,85116.0,85147.0,85195.0,85215.0,85251.0,85299.0,85335.0,85381.0,85400.0,85420.0,85475.0,85511.0,85561.0,85605.0,85653.0,85701.0,85740.0,85769.0,85793.0,85816.0,85886.0,86128.0,86136.0
5089548,30600.0,30673.0,30721.0,30759.0,30815.0,30901.0,30979.0,31040.0,31120.0,31207.0,31327.0,31390.0,31450.0,31515.0,31573.0,31650.0,31767.0,31847.0,31908.0,31964.0,32041.0,32124.0,32239.0,32417.0,32498.0,32647.0,32732.0,32891.0,33010.0,33201.0,33470.0,33558.0,33604.0,33660.0,33717.0,33766.0,33820.0,33891.0,33943.0,34061.0,34097.0,34132.0,34171.0,34250.0,34323.0,34373.0,34409.0,34449.0,34513.0,34537.0,34579.0,34635.0,34678.0,34756.0,34789.0,34823.0,34916.0,34974.0,35055.0,35125.0,35191.0,35258.0,35312.0,35352.0,35377.0,35402.0,35480.0,35758.0,35768.0
5089554,63900.0,63952.0,63986.0,64014.0,64055.0,64125.0,64189.0,64238.0,64288.0,64342.0,64402.0,64433.0,64463.0,64496.0,64530.0,64575.0,64644.0,64692.0,64738.0,64779.0,64836.0,64885.0,64953.0,65059.0,65108.0,65238.0,65345.0,65539.0,65685.0,65932.0,66093.0,66145.0,66191.0,66248.0,66305.0,66355.0,66410.0,66483.0,66523.0,66616.0,66646.0,66681.0,66720.0,66796.0,66863.0,66909.0,66942.0,66979.0,67037.0,67060.0,67100.0,67154.0,67195.0,67247.0,67269.0,67291.0,67353.0,67396.0,67456.0,67509.0,67564.0,67620.0,67665.0,67697.0,67721.0,67745.0,67819.0,68076.0,68085.0
5090940,32400.0,32461.0,32501.0,32533.0,32580.0,32653.0,32719.0,32771.0,32834.0,32902.0,32985.0,33028.0,33070.0,33115.0,33161.0,33222.0,33315.0,33379.0,33431.0,33478.0,33543.0,33598.0,33675.0,33794.0,33850.0,33994.0,34088.0,34262.0,34392.0,34589.0,34798.0,34866.0,34897.0,34935.0,34974.0,35008.0,35045.0,35094.0,35128.0,35207.0,35230.0,35258.0,35290.0,35353.0,35411.0,35451.0,35479.0,35511.0,35561.0,35580.0,35614.0,35659.0,35695.0,35747.0,35769.0,35791.0,35854.0,35895.0,35952.0,36001.0,36057.0,36114.0,36160.0,36194.0,36218.0,36239.0,36305.0,36575.0,36584.0
5090942,43200.0,43255.0,43291.0,43320.0,43363.0,43425.0,43481.0,43525.0,43582.0,43645.0,43696.0,43722.0,43747.0,43775.0,43815.0,43867.0,43946.0,44001.0,44053.0,44100.0,44166.0,44214.0,44280.0,44383.0,44430.0,44572.0,44657.0,44820.0,44943.0,45167.0,45387.0,45459.0,45501.0,45553.0,45605.0,45651.0,45701.0,45768.0,45815.0,45924.0,45950.0,45986.0,46026.0,46105.0,46178.0,46229.0,46265.0,46305.0,46369.0,46396.0,46445.0,46510.0,46560.0,46633.0,46664.0,46696.0,46784.0,46846.0,46932.0,47006.0,47080.0,47155.0,47216.0,47259.0,47286.0,47312.0,47390.0,47656.0,47665.0
5090944,54300.0,54351.0,54385.0,54412.0,54452.0,54513.0,54568.0,54611.0,54665.0,54723.0,54769.0,54793.0,54816.0,54840.0,54876.0,54923.0,54994.0,55043.0,55093.0,55138.0,55200.0,55246.0,55309.0,55407.0,55452.0,55608.0,55692.0,55853.0,55973.0,56176.0,56400.0,56473.0,56522.0,56583.0,56644.0,56697.0,56755.0,56833.0,56876.0,56975.0,57016.0,57054.0,57096.0,57179.0,57249.0,57297.0,57331.0,57369.0,57430.0,57454.0,57497.0,57555.0,57600.0,57665.0,57692.0,57720.0,57798.0,57858.0,57943.0,58016.0,58100.0,58185.0,58254.0,58304.0,58334.0,58358.0,58432.0,58703.0,58712.0
5090946,65700.0,65752.0,65786.0,65814.0,65855.0,65925.0,65989.0,66038.0,66088.0,66142.0,66202.0,66233.0,66263.0,66296.0,66330.0,66375.0,66444.0,66492.0,66538.0,66579.0,66636.0,66685.0,66753.0,66859.0,66908.0,67038.0,67145.0,67339.0,67485.0,67732.0,67893.0,67945.0,67991.0,68048.0,68105.0,68155.0,68210.0,68283.0,68323.0,68416.0,68446.0,68481.0,68520.0,68596.0,68663.0,68709.0,68742.0,68779.0,68837.0,68860.0,68900.0,68954.0,68995.0,69047.0,69069.0,69091.0,69153.0,69196.0,69256.0,69309.0,69364.0,69420.0,69465.0,69497.0,69521.0,69545.0,69619.0,69876.0,69885.0
5090948,75600.0,75642.0,75670.0,75692.0,75724.0,75770.0,75812.0,75845.0,75879.0,75916.0,75948.0,75965.0,75981.0,75998.0,76030.0,76072.0,76136.0,76179.0,76215.0,76247.0,76292.0,76328.0,76379.0,76458.0,76494.0,76601.0,76686.0,76863.0,76996.0,77161.0,77294.0,77338.0,77366.0,77401.0,77436.0,77467.0,77501.0,77545.0,77580.0,77660.0,77688.0,77713.0,77741.0,77796.0,77851.0,77889.0,77916.0,77947.0,77995.0,78015.0,78051.0,78099.0,78135.0,78181.0,78200.0,78220.0,78275.0,78311.0,78361.0,78405.0,78453.0,78501.0,78540.0,78569.0,78593.0,78616.0,78686.0,78928.0,78936.0
5093477,25200.0,25251.0,25285.0,25312.0,25352.0,25417.0,25476.0,25523.0,25577.0,25635.0,25689.0,25717.0,25744.0,25772.0,25812.0,25864.0,25944.0,25999.0,26038.0,26074.0,26123.0,26170.0,26235.0,26336.0,26382.0,26498.0,26569.0,26675.0,26755.0,26909.0,27108.0,27173.0,27208.0,27251.0,27295.0,27333.0,27375.0,27431.0,27480.0,27592.0,27626.0,27659.0,27695.0,27767.0,27834.0,27880.0,27913.0,27950.0,28008.0,28027.0,28061.0,28107.0,28143.0,28195.0,28217.0,28239.0,28301.0,28347.0,28411.0,28467.0,28531.0,28596.0,28649.0,28686.0,28714.0,28741.0,28823.0,29106.0,29116.0
5093479,56700.0,56755.0,56791.0,56820.0,56863.0,56926.0,56983.0,57028.0,57082.0,57141.0,57195.0,57223.0,57250.0,57278.0,57315.0,57364.0,57438.0,57489.0,57540.0,57586.0,57650.0,57699.0,57767.0,57872.0,57920.0,58078.0,58188.0,58347.0,58466.0,58819.0,59063.0,59142.0,59210.0,59294.0,59379.0,59453.0,59534.0,59640.0,59689.0,59801.0,59844.0,59881.0,59922.0,60002.0,60077.0,60129.0,60166.0,60208.0,60274.0,60301.0,60350.0,60415.0,60465.0,60530.0,60558.0,60586.0,60664.0,60718.0,60794.0,60859.0,60949.0,61040.0,61114.0,61167.0,61199.0,61223.0,61297.0,61575.0,61585.0
5095015,26100.0,26151.0,26185.0,26212.0,26252.0,26317.0,26376.0,26423.0,26477.0,26535.0,26589.0,26617.0,26644.0,26672.0,26712.0,26764.0,26844.0,26899.0,26938.0,26974.0,27023.0,27070.0,27135.0,27236.0,27282.0,27398.0,27469.0,27575.0,27655.0,27809.0,28008.0,28073.0,28108.0,28151.0,28195.0,28233.0,28275.0,28331.0,28380.0,28492.0,28526.0,28559.0,28595.0,28667.0,28734.0,28780.0,28813.0,28850.0,28908.0,28927.0,28961.0,29007.0,29043.0,29095.0,29117.0,29139.0,29201.0,29247.0,29311.0,29367.0,29431.0,29496.0,29549.0,29586.0,29614.0,29641.0,29723.0,30006.0,30016.0
5095017,36900.0,36952.0,36986.0,37013.0,37053.0,37117.0,37175.0,37221.0,37275.0,37333.0,37380.0,37404.0,37427.0,37453.0,37489.0,37536.0,37608.0,37657.0,37710.0,37758.0,37825.0,37872.0,37937.0,38038.0,38085.0,38226.0,38310.0,38464.0,38579.0,38796.0,39033.0,39110.0,39146.0,39191.0,39236.0,39275.0,39318.0,39375.0,39416.0,39511.0,39537.0,39568.0,39603.0,39672.0,39728.0,39767.0,39795.0,39826.0,39875.0,39897.0,39936.0,39987.0,40026.0,40080.0,40103.0,40126.0,40190.0,40234.0,40295.0,40348.0,40411.0,40475.0,40527.0,40563.0,40587.0,40610.0,40679.0,40933.0,40942.0
