tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P,074_P,075_P,076_P
5089546,69600.0,69631.0,69689.0,69723.0,69785.0,69831.0,69876.0,69932.0,69953.0,70025.0,70055.0,70080.0,70113.0,70136.0,70178.0,70220.0,70250.0,70281.0,70312.0,70383.0,70434.0,70491.0,70538.0,70578.0,70617.0,70668.0,70695.0,70748.0,70972.0,71277.0,71462.0,71583.0,71680.0,71825.0,71949.0,71994.0,72040.0,72074.0,72117.0,72176.0,72231.0,72277.0,72331.0,72361.0,72403.0,72437.0,72499.0,72538.0,72589.0,72663.0,72697.0,72716.0,72751.0,72812.0,72891.0,72942.0,72976.0,73026.0,73069.0,73094.0,73147.0,73178.0,73209.0,73240.0,73278.0,73322.0,73370.0,73394.0,73417.0,73461.0,73470.0,73519.0,73577.0,73611.0,73656.0,73677.0
5089666,50400.0,50442.0,50519.0,50563.0,50634.0,50687.0,50738.0,50802.0,50826.0,50910.0,50949.0,50981.0,51023.0,51053.0,51106.0,51159.0,51195.0,51231.0,51268.0,51329.0,51373.0,51441.0,51498.0,51569.0,51640.0,51707.0,51743.0,51810.0,52025.0,52282.0,52425.0,52518.0,52599.0,52710.0,52805.0,52833.0,52862.0,52898.0,52943.0,53005.0,53062.0,53095.0,53133.0,53163.0,53206.0,53241.0,53305.0,53346.0,53400.0,53473.0,53506.0,53524.0,53558.0,53635.0,53736.0,53800.0,53834.0,53888.0,53936.0,53964.0,54024.0,54062.0,54100.0,54138.0,54184.0,54257.0,54336.0,54441.0,54544.0,54744.0,54762.0,54864.0,54983.0,55053.0,55090.0,55107.0
5089668,61200.0,61236.0,61302.0,61340.0,61396.0,61438.0,61478.0,61528.0,61547.0,61613.0,61641.0,61664.0,61694.0,61716.0,61755.0,61794.0,61821.0,61849.0,61877.0,61954.0,62009.0,62072.0,62124.0,62183.0,62241.0,62323.0,62367.0,62450.0,62665.0,62900.0,63076.0,63192.0,63293.0,63455.0,63594.0,63643.0,63693.0,63728.0,63772.0,63832.0,63888.0,63923.0,63964.0,63994.0,64037.0,64071.0,64133.0,64168.0,64215.0,64296.0,64333.0,64355.0,64396.0,64456.0,64534.0,64584.0,64627.0,64681.0,64729.0,64757.0,64816.0,64842.0,64868.0,64894.0,64926.0,64970.0,65018.0,65041.0,65064.0,65108.0,65117.0,65167.0,65225.0,65260.0,65289.0,65302.0
5089899,27600.0,27642.0,27720.0,27766.0,27853.0,27917.0,27979.0,28057.0,28086.0,28188.0,28241.0,28285.0,28342.0,28383.0,28456.0,28531.0,28580.0,28630.0,28680.0,28797.0,28882.0,28954.0,29013.0,29084.0,29154.0,29279.0,29346.0,29472.0,29758.0,30053.0,30216.0,30323.0,30419.0,30597.0,30750.0,30806.0,30864.0,30894.0,30932.0,30984.0,31032.0,31078.0,31132.0,31169.0,31222.0,31264.0,31340.0,31382.0,31437.0,31519.0,31556.0,31581.0,31628.0,31693.0,31777.0,31831.0,31861.0,31908.0,31949.0,31975.0,32031.0,32071.0,32110.0,32150.0,32199.0,32252.0,32309.0,32345.0,32380.0,32447.0,32460.0,32530.0,32612.0,32661.0,32703.0,32722.0
5089901,39600.0,39641.0,39716.0,39759.0,39825.0,39874.0,39922.0,39981.0,40003.0,40082.0,40118.0,40148.0,40187.0,40215.0,40264.0,40314.0,40352.0,40390.0,40428.0,40502.0,40555.0,40613.0,40661.0,40710.0,40758.0,40822.0,40856.0,40921.0,41186.0,41393.0,41554.0,41659.0,41746.0,41886.0,42007.0,42044.0,42082.0,42112.0,42149.0,42200.0,42247.0,42285.0,42329.0,42359.0,42401.0,42435.0,42497.0,42535.0,42585.0,42657.0,42690.0,42709.0,42745.0,42804.0,42881.0,42931.0,42962.0,43007.0,43046.0,43070.0,43119.0,43149.0,43179.0,43209.0,43246.0,43292.0,43343.0,43367.0,43390.0,43435.0,43446.0,43505.0,43574.0,43615.0,43665.0,43688.0
5089903,52800.0,52841.0,52917.0,52961.0,53038.0,53095.0,53150.0,53219.0,53245.0,53337.0,53373.0,53403.0,53442.0,53470.0,53519.0,53568.0,53609.0,53650.0,53691.0,53761.0,53812.0,53868.0,53915.0,53956.0,53996.0,54058.0,54091.0,54153.0,54395.0,54655.0,54821.0,54930.0,55040.0,55180.0,55300.0,55355.0,55411.0,55452.0,55503.0,55574.0,55641.0,55685.0,55736.0,55771.0,55822.0,55863.0,55936.0,55983.0,56046.0,56129.0,56167.0,56192.0,56239.0,56312.0,56406.0,56466.0,56504.0,56553.0,56596.0,56622.0,56678.0,56713.0,56747.0,56782.0,56823.0,56873.0,56927.0,56953.0,56979.0,57029.0,57039.0,57094.0,57158.0,57196.0,57247.0,57271.0
5089905,65700.0,65731.0,65789.0,65823.0,65885.0,65931.0,65976.0,66032.0,66053.0,66125.0,66155.0,66180.0,66213.0,66236.0,66278.0,66320.0,66350.0,66381.0,66412.0,66483.0,66534.0,66591.0,66638.0,66678.0,66717.0,66768.0,66795.0,66848.0,67072.0,67377.0,67562.0,67683.0,67780.0,67925.0,68049.0,68094.0,68140.0,68174.0,68217.0,68276.0,68331.0,68377.0,68431.0,68461.0,68503.0,68537.0,68599.0,68638.0,68689.0,68763.0,68797.0,68816.0,68851.0,68912.0,68991.0,69042.0,69076.0,69126.0,69169.0,69194.0,69247.0,69278.0,69309.0,69340.0,69378.0,69422.0,69470.0,69494.0,69517.0,69561.0,69570.0,69619.0,69677.0,69711.0,69756.0,69777.0
5089907,76800.0,76830.0,76886.0,76919.0,76964.0,76998.0,77030.0,77071.0,77086.0,77139.0,77164.0,77184.0,77210.0,77229.0,77263.0,77297.0,77325.0,77354.0,77383.0,77449.0,77497.0,77544.0,77583.0,77618.0,77652.0,77698.0,77723.0,77769.0,77997.0,78213.0,78373.0,78477.0,78567.0,78684.0,78785.0,78826.0,78867.0,78897.0,78934.0,78985.0,79032.0,79070.0,79113.0,79142.0,79183.0,79216.0,79276.0,79310.0,79356.0,79423.0,79454.0,79473.0,79510.0,79564.0,79634.0,79679.0,79711.0,79757.0,79797.0,79820.0,79867.0,79898.0,79929.0,79960.0,79998.0,80035.0,80075.0,80096.0,80117.0,80157.0,80164.0,80204.0,80251.0,80278.0,80321.0,80341.0
5090365,54000.0,54035.0,54100.0,54138.0,54202.0,54250.0,54296.0,54354.0,54375.0,54452.0,54487.0,54516.0,54554.0,54581.0,54629.0,54679.0,54724.0,54770.0,54817.0,54889.0,54941.0,54983.0,55017.0,55078.0,55139.0,55197.0,55228.0,55288.0,55471.0,55804.0,55922.0,56000.0,56089.0,56183.0,56263.0,56326.0,56391.0,56420.0,56456.0,56506.0,56552.0,56578.0,56608.0,56638.0,56682.0,56717.0,56781.0,56811.0,56851.0,56915.0,56944.0,56958.0,56984.0,57044.0,57122.0,57172.0,57209.0,57265.0,57314.0,57335.0,57379.0,57405.0,57430.0,57456.0,57486.0,57558.0,57637.0,57760.0,57880.0,58114.0,58134.0,58244.0,58373.0,58448.0,58645.0,58736.0
5090367,64800.0,64830.0,64885.0,64917.0,64970.0,65009.0,65047.0,65094.0,65111.0,65174.0,65199.0,65220.0,65247.0,65267.0,65302.0,65337.0,65370.0,65404.0,65438.0,65525.0,65588.0,65637.0,65677.0,65721.0,65765.0,65818.0,65846.0,65899.0,66182.0,66335.0,66553.0,66696.0,66810.0,66936.0,67045.0,67087.0,67130.0,67160.0,67197.0,67248.0,67295.0,67330.0,67371.0,67406.0,67456.0,67496.0,67569.0,67604.0,67651.0,67718.0,67749.0,67773.0,67819.0,67887.0,67975.0,68032.0,68062.0,68110.0,68152.0,68176.0,68227.0,68265.0,68302.0,68340.0,68384.0,68437.0,68494.0,68521.0,68547.0,68597.0,68609.0,68679.0,68761.0,68810.0,68839.0,68852.0
5090369,75000.0,75035.0,75100.0,75137.0,75191.0,75231.0,75270.0,75319.0,75337.0,75401.0,75428.0,75451.0,75480.0,75501.0,75538.0,75577.0,75616.0,75656.0,75696.0,75763.0,75811.0,75857.0,75895.0,75944.0,75992.0,76044.0,76072.0,76124.0,76402.0,76626.0,76801.0,76916.0,76995.0,77128.0,77242.0,77284.0,77326.0,77353.0,77386.0,77432.0,77475.0,77516.0,77564.0,77586.0,77618.0,77644.0,77690.0,77717.0,77753.0,77819.0,77849.0,77867.0,77900.0,77945.0,78004.0,78042.0,78074.0,78124.0,78167.0,78188.0,78231.0,78262.0,78292.0,78323.0,78361.0,78400.0,78442.0,78462.0,78482.0,78521.0,78529.0,78572.0,78622.0,78652.0,78678.0,78690.0
5090766,23400.0,23432.0,23491.0,23525.0,23585.0,23629.0,23672.0,23726.0,23746.0,23816.0,23849.0,23876.0,23911.0,23936.0,23981.0,24027.0,24058.0,24089.0,24120.0,24198.0,24254.0,24324.0,24382.0,24432.0,24482.0,24554.0,24593.0,24666.0,24891.0,25126.0,25228.0,25295.0,25363.0,25479.0,25578.0,25600.0,25622.0,25641.0,25665.0,25698.0,25730.0,25764.0,25804.0,25831.0,25870.0,25902.0,25959.0,25993.0,26039.0,26105.0,26135.0,26152.0,26185.0,26245.0,26323.0,26372.0,26399.0,26442.0,26480.0,26506.0,26559.0,26590.0,26620.0,26651.0,26689.0,26730.0,26775.0,26806.0,26836.0,26895.0,26906.0,26969.0,27043.0,27086.0,27126.0,27144.0
5090768,35100.0,35141.0,35216.0,35259.0,35325.0,35374.0,35422.0,35481.0,35503.0,35582.0,35618.0,35648.0,35687.0,35715.0,35764.0,35814.0,35852.0,35890.0,35928.0,36002.0,36055.0,36113.0,36161.0,36210.0,36258.0,36322.0,36356.0,36421.0,36686.0,36893.0,37054.0,37159.0,37246.0,37386.0,37507.0,37544.0,37582.0,37612.0,37649.0,37700.0,37747.0,37785.0,37829.0,37859.0,37901.0,37935.0,37997.0,38035.0,38085.0,38157.0,38190.0,38209.0,38245.0,38304.0,38381.0,38431.0,38462.0,38507.0,38546.0,38570.0,38619.0,38649.0,38679.0,38709.0,38746.0,38792.0,38843.0,38867.0,38890.0,38935.0,38946.0,39005.0,39074.0,39115.0,39165.0,39188.0
5090769,46800.0,46842.0,46919.0,46963.0,47032.0,47084.0,47134.0,47196.0,47219.0,47301.0,47338.0,47369.0,47409.0,47437.0,47487.0,47538.0,47578.0,47618.0,47658.0,47724.0,47771.0,47828.0,47875.0,47921.0,47966.0,48025.0,48056.0,48116.0,48352.0,48575.0,48755.0,48873.0,48978.0,49132.0,49264.0,49315.0,49367.0,49406.0,49454.0,49520.0,49582.0,49624.0,49672.0,49706.0,49755.0,49794.0,49864.0,49911.0,49973.0,50054.0,50091.0,50114.0,50159.0,50226.0,50314.0,50370.0,50402.0,50455.0,50502.0,50530.0,50589.0,50630.0,50671.0,50712.0,50762.0,50812.0,50866.0,50894.0,50922.0,50976.0,50986.0,51044.0,51111.0,51151.0,51212.0,51241.0
5090771,58500.0,58538.0,58609.0,58650.0,58722.0,58775.0,58826.0,58890.0,58914.0,58999.0,59037.0,59068.0,59109.0,59138.0,59190.0,59243.0,59277.0,59311.0,59346.0,59423.0,59478.0,59547.0,59604.0,59645.0,59686.0,59748.0,59781.0,59843.0,60176.0,60463.0,60676.0,60815.0,60936.0,61139.0,61313.0,61416.0,61521.0,61564.0,61618.0,61692.0,61761.0,61816.0,61879.0,61921.0,61981.0,62029.0,62117.0,62164.0,62227.0,62320.0,62362.0,62385.0,62430.0,62510.0,62613.0,62679.0,62718.0,62773.0,62821.0,62850.0,62911.0,62946.0,62980.0,63015.0,63056.0,63113.0,63176.0,63207.0,63237.0,63296.0,63306.0,63362.0,63428.0,63467.0,63505.0,63523.0
5090773,72000.0,72030.0,72086.0,72119.0,72164.0,72198.0,72230.0,72271.0,72286.0,72339.0,72364.0,72384.0,72410.0,72429.0,72463.0,72497.0,72525.0,72554.0,72583.0,72649.0,72697.0,72744.0,72783.0,72818.0,72852.0,72898.0,72923.0,72969.0,73197.0,73413.0,73573.0,73677.0,73767.0,73884.0,73985.0,74026.0,74067.0,74097.0,74134.0,74185.0,74232.0,74270.0,74313.0,74342.0,74383.0,74416.0,74476.0,74510.0,74556.0,74623.0,74654.0,74673.0,74710.0,74764.0,74834.0,74879.0,74911.0,74957.0,74997.0,75020.0,75067.0,75098.0,75129.0,75160.0,75198.0,75235.0,75275.0,75296.0,75317.0,75357.0,75364.0,75404.0,75451.0,75478.0,75521.0,75541.0
5090775,81600.0,81630.0,81686.0,81719.0,81764.0,81798.0,81830.0,81871.0,81886.0,81939.0,81964.0,81984.0,82010.0,82029.0,82063.0,82097.0,82125.0,82154.0,82183.0,82249.0,82297.0,82344.0,82383.0,82418.0,82452.0,82498.0,82523.0,82569.0,82797.0,83013.0,83173.0,83277.0,83367.0,83484.0,83585.0,83626.0,83667.0,83697.0,83734.0,83785.0,83832.0,83870.0,83913.0,83942.0,83983.0,84016.0,84076.0,84110.0,84156.0,84223.0,84254.0,84273.0,84310.0,84364.0,84434.0,84479.0,84511.0,84557.0,84597.0,84620.0,84667.0,84698.0,84729.0,84760.0,84798.0,84835.0,84875.0,84896.0,84917.0,84957.0,84964.0,85004.0,85051.0,85078.0,85121.0,85141.0
5090899,31200.0,31234.0,31297.0,31334.0,31378.0,31411.0,31443.0,31483.0,31498.0,31550.0,31587.0,31618.0,31658.0,31687.0,31738.0,31789.0,31820.0,31851.0,31883.0,31963.0,32021.0,32081.0,32131.0,32167.0,32203.0,32255.0,32283.0,32336.0,32455.0,32584.0,32683.0,32747.0,32821.0,32924.0,33012.0,33065.0,33120.0,33146.0,33179.0,33224.0,33267.0,33296.0,33330.0,33353.0,33387.0,33414.0,33463.0,33497.0,33543.0,33608.0,33638.0,33656.0,33690.0,33746.0,33818.0,33864.0,33889.0,33935.0,33976.0,33995.0,34035.0,34065.0,34094.0,34124.0,34159.0,34193.0,34231.0,34247.0,34263.0,34294.0,34305.0,34368.0,34442.0,34486.0,34521.0,34537.0
5090901,40800.0,40842.0,40920.0,40966.0,41020.0,41060.0,41099.0,41147.0,41165.0,41229.0,41266.0,41297.0,41337.0,41366.0,41417.0,41468.0,41496.0,41524.0,41552.0,41615.0,41661.0,41707.0,41746.0,41793.0,41840.0,41900.0,41932.0,41992.0,42157.0,42344.0,42452.0,42523.0,42604.0,42702.0,42786.0,42814.0,42842.0,42873.0,42912.0,42966.0,43016.0,43062.0,43115.0,43144.0,43185.0,43218.0,43278.0,43315.0,43364.0,43424.0,43452.0,43471.0,43508.0,43553.0,43612.0,43649.0,43679.0,43723.0,43762.0,43785.0,43833.0,43864.0,43894.0,43925.0,43963.0,44011.0,44063.0,44092.0,44121.0,44176.0,44189.0,44265.0,44354.0,44406.0,44450.0,44471.0
5090919,29700.0,29741.0,29816.0,29859.0,29955.0,30027.0,30096.0,30183.0,30215.0,30329.0,30381.0,30424.0,30480.0,30520.0,30592.0,30666.0,30713.0,30761.0,30810.0,30919.0,30997.0,31077.0,31144.0,31209.0,31274.0,31374.0,31428.0,31530.0,31836.0,32228.0,32396.0,32506.0,32605.0,32770.0,32912.0,32956.0,33000.0,33028.0,33063.0,33112.0,33157.0,33196.0,33241.0,33270.0,33312.0,33346.0,33408.0,33443.0,33490.0,33557.0,33587.0,33605.0,33640.0,33693.0,33762.0,33807.0,33834.0,33877.0,33915.0,33937.0,33982.0,34011.0,34040.0,34069.0,34104.0,34146.0,34193.0,34221.0,34248.0,34300.0,34310.0,34368.0,34435.0,34475.0,34530.0,34556.0
5090921,66600.0,66631.0,66689.0,66723.0,66785.0,66831.0,66876.0,66932.0,66953.0,67025.0,67055.0,67080.0,67113.0,67136.0,67178.0,67220.0,67250.0,67281.0,67312.0,67383.0,67434.0,67491.0,67538.0,67578.0,67617.0,67668.0,67695.0,67748.0,67972.0,68277.0,68462.0,68583.0,68680.0,68825.0,68949.0,68994.0,69040.0,69074.0,69117.0,69176.0,69231.0,69277.0,69331.0,69361.0,69403.0,69437.0,69499.0,69538.0,69589.0,69663.0,69697.0,69716.0,69751.0,69812.0,69891.0,69942.0,69976.0,70026.0,70069.0,70094.0,70147.0,70178.0,70209.0,70240.0,70278.0,70322.0,70370.0,70394.0,70417.0,70461.0,70470.0,70519.0,70577.0,70611.0,70656.0,70677.0
5091096,26100.0,26142.0,26220.0,26266.0,26353.0,26417.0,26479.0,26557.0,26586.0,26688.0,26741.0,26785.0,26842.0,26883.0,26956.0,27031.0,27080.0,27130.0,27180.0,27297.0,27382.0,27454.0,27513.0,27584.0,27654.0,27779.0,27846.0,27972.0,28258.0,28553.0,28716.0,28823.0,28919.0,29097.0,29250.0,29306.0,29364.0,29394.0,29432.0,29484.0,29532.0,29578.0,29632.0,29669.0,29722.0,29764.0,29840.0,29882.0,29937.0,30019.0,30056.0,30081.0,30128.0,30193.0,30277.0,30331.0,30361.0,30408.0,30449.0,30475.0,30531.0,30571.0,30610.0,30650.0,30699.0,30752.0,30809.0,30845.0,30880.0,30947.0,30960.0,31030.0,31112.0,31161.0,31203.0,31222.0
5091098,57600.0,57639.0,57711.0,57752.0,57826.0,57881.0,57934.0,58000.0,58024.0,58112.0,58145.0,58172.0,58208.0,58234.0,58279.0,58325.0,58363.0,58401.0,58440.0,58514.0,58568.0,58621.0,58665.0,58711.0,58756.0,58821.0,58856.0,58921.0,59149.0,59386.0,59560.0,59674.0,59781.0,59934.0,60065.0,60149.0,60234.0,60278.0,60332.0,60407.0,60476.0,60519.0,60569.0,60608.0,60665.0,60711.0,60793.0,60841.0,60904.0,61001.0,61045.0,61070.0,61118.0,61191.0,61285.0,61345.0,61381.0,61431.0,61474.0,61501.0,61558.0,61591.0,61624.0,61657.0,61698.0,61745.0,61796.0,61824.0,61851.0,61904.0,61913.0,61965.0,62026.0,62062.0,62102.0,62121.0
5092567,34200.0,34241.0,34316.0,34359.0,34425.0,34474.0,34522.0,34581.0,34603.0,34682.0,34718.0,34748.0,34787.0,34815.0,34864.0,34914.0,34952.0,34990.0,35028.0,35102.0,35155.0,35213.0,35261.0,35310.0,35358.0,35422.0,35456.0,35521.0,35786.0,35993.0,36154.0,36259.0,36346.0,36486.0,36607.0,36644.0,36682.0,36712.0,36749.0,36800.0,36847.0,36885.0,36929.0,36959.0,37001.0,37035.0,37097.0,37135.0,37185.0,37257.0,37290.0,37309.0,37345.0,37404.0,37481.0,37531.0,37562.0,37607.0,37646.0,37670.0,37719.0,37749.0,37779.0,37809.0,37846.0,37892.0,37943.0,37967.0,37990.0,38035.0,38046.0,38105.0,38174.0,38215.0,38265.0,38288.0
5092569,45600.0,45642.0,45719.0,45763.0,45832.0,45884.0,45934.0,45996.0,46019.0,46101.0,46138.0,46169.0,46209.0,46237.0,46287.0,46338.0,46378.0,46418.0,46458.0,46524.0,46571.0,46628.0,46675.0,46721.0,46766.0,46825.0,46856.0,46916.0,47152.0,47375.0,47555.0,47673.0,47778.0,47932.0,48064.0,48115.0,48167.0,48206.0,48254.0,48320.0,48382.0,48424.0,48472.0,48506.0,48555.0,48594.0,48664.0,48711.0,48773.0,48854.0,48891.0,48914.0,48959.0,49026.0,49114.0,49170.0,49202.0,49255.0,49302.0,49330.0,49389.0,49430.0,49471.0,49512.0,49562.0,49612.0,49666.0,49694.0,49722.0,49776.0,49786.0,49844.0,49911.0,49951.0,50012.0,50041.0
5092571,56700.0,56739.0,56811.0,56852.0,56926.0,56981.0,57034.0,57100.0,57124.0,57212.0,57245.0,57272.0,57308.0,57334.0,57379.0,57425.0,57463.0,57501.0,57540.0,57614.0,57668.0,57721.0,57765.0,57811.0,57856.0,57921.0,57956.0,58021.0,58249.0,58486.0,58660.0,58774.0,58881.0,59034.0,59165.0,59249.0,59334.0,59378.0,59432.0,59507.0,59576.0,59619.0,59669.0,59708.0,59765.0,59811.0,59893.0,59941.0,60004.0,60101.0,60145.0,60170.0,60218.0,60291.0,60385.0,60445.0,60481.0,60531.0,60574.0,60601.0,60658.0,60691.0,60724.0,60757.0,60798.0,60845.0,60896.0,60924.0,60951.0,61004.0,61013.0,61065.0,61126.0,61162.0,61202.0,61221.0
5092795,38400.0,38442.0,38520.0,38566.0,38620.0,38660.0,38699.0,38747.0,38765.0,38829.0,38866.0,38897.0,38937.0,38966.0,39017.0,39068.0,39096.0,39124.0,39152.0,39215.0,39261.0,39307.0,39346.0,39393.0,39440.0,39500.0,39532.0,39592.0,39757.0,39944.0,40052.0,40123.0,40204.0,40302.0,40386.0,40414.0,40442.0,40473.0,40512.0,40566.0,40616.0,40662.0,40715.0,40744.0,40785.0,40818.0,40878.0,40915.0,40964.0,41024.0,41052.0,41071.0,41108.0,41153.0,41212.0,41249.0,41279.0,41323.0,41362.0,41385.0,41433.0,41464.0,41494.0,41525.0,41563.0,41611.0,41663.0,41692.0,41721.0,41776.0,41789.0,41865.0,41954.0,42006.0,42050.0,42071.0
5092797,48600.0,48642.0,48719.0,48763.0,48834.0,48887.0,48938.0,49002.0,49026.0,49110.0,49149.0,49181.0,49223.0,49253.0,49306.0,49359.0,49395.0,49431.0,49468.0,49529.0,49573.0,49641.0,49698.0,49769.0,49840.0,49907.0,49943.0,50010.0,50225.0,50482.0,50625.0,50718.0,50799.0,50910.0,51005.0,51033.0,51062.0,51098.0,51143.0,51205.0,51262.0,51295.0,51333.0,51363.0,51406.0,51441.0,51505.0,51546.0,51600.0,51673.0,51706.0,51724.0,51758.0,51835.0,51936.0,52000.0,52034.0,52088.0,52136.0,52164.0,52224.0,52262.0,52300.0,52338.0,52384.0,52457.0,52536.0,52641.0,52744.0,52944.0,52962.0,53064.0,53183.0,53253.0,53290.0,53307.0
5092799,59400.0,59436.0,59502.0,59540.0,59596.0,59638.0,59678.0,59728.0,59747.0,59813.0,59841.0,59864.0,59894.0,59916.0,59955.0,59994.0,60021.0,60049.0,60077.0,60154.0,60209.0,60272.0,60324.0,60383.0,60441.0,60523.0,60567.0,60650.0,60865.0,61100.0,61276.0,61392.0,61493.0,61655.0,61794.0,61843.0,61893.0,61928.0,61972.0,62032.0,62088.0,62123.0,62164.0,62194.0,62237.0,62271.0,62333.0,62368.0,62415.0,62496.0,62533.0,62555.0,62596.0,62656.0,62734.0,62784.0,62827.0,62881.0,62929.0,62957.0,63016.0,63042.0,63068.0,63094.0,63126.0,63170.0,63218.0,63241.0,63264.0,63308.0,63317.0,63367.0,63425.0,63460.0,63489.0,63502.0
5092801,70200.0,70233.0,70294.0,70329.0,70383.0,70423.0,70462.0,70510.0,70528.0,70592.0,70622.0,70647.0,70679.0,70702.0,70743.0,70784.0,70821.0,70859.0,70897.0,70968.0,71019.0,71066.0,71105.0,71149.0,71192.0,71238.0,71263.0,71310.0,71583.0,71707.0,71914.0,72050.0,72148.0,72265.0,72365.0,72411.0,72457.0,72490.0,72531.0,72587.0,72639.0,72674.0,72715.0,72743.0,72783.0,72815.0,72874.0,72914.0,72967.0,73038.0,73070.0,73094.0,73139.0,73193.0,73263.0,73307.0,73342.0,73389.0,73430.0,73456.0,73511.0,73540.0,73568.0,73597.0,73631.0,73677.0,73728.0,73751.0,73773.0,73817.0,73826.0,73875.0,73933.0,73967.0,74003.0,74020.0
5093174,31500.0,31541.0,31616.0,31659.0,31755.0,31827.0,31896.0,31983.0,32015.0,32129.0,32181.0,32224.0,32280.0,32320.0,32392.0,32466.0,32513.0,32561.0,32610.0,32719.0,32797.0,32877.0,32944.0,33009.0,33074.0,33174.0,33228.0,33330.0,33636.0,34028.0,34196.0,34306.0,34405.0,34570.0,34712.0,34756.0,34800.0,34828.0,34863.0,34912.0,34957.0,34996.0,35041.0,35070.0,35112.0,35146.0,35208.0,35243.0,35290.0,35357.0,35387.0,35405.0,35440.0,35493.0,35562.0,35607.0,35634.0,35677.0,35715.0,35737.0,35782.0,35811.0,35840.0,35869.0,35904.0,35946.0,35993.0,36021.0,36048.0,36100.0,36110.0,36168.0,36235.0,36275.0,36330.0,36356.0
5093176,42000.0,42041.0,42116.0,42159.0,42225.0,42274.0,42322.0,42381.0,42403.0,42482.0,42518.0,42548.0,42587.0,42615.0,42664.0,42714.0,42752.0,42790.0,42828.0,42902.0,42955.0,43013.0,43061.0,43110.0,43158.0,43222.0,43256.0,43321.0,43586.0,43793.0,43954.0,44059.0,44146.0,44286.0,44407.0,44444.0,44482.0,44512.0,44549.0,44600.0,44647.0,44685.0,44729.0,44759.0,44801.0,44835.0,44897.0,44935.0,44985.0,45057.0,45090.0,45109.0,45145.0,45204.0,45281.0,45331.0,45362.0,45407.0,45446.0,45470.0,45519.0,45549.0,45579.0,45609.0,45646.0,45692.0,45743.0,45767.0,45790.0,45835.0,45846.0,45905.0,45974.0,46015.0,46065.0,46088.0
5093284,66600.0,66633.0,66694.0,66729.0,66783.0,66823.0,66862.0,66910.0,66928.0,66992.0,67022.0,67047.0,67079.0,67102.0,67143.0,67184.0,67221.0,67259.0,67297.0,67368.0,67419.0,67466.0,67505.0,67549.0,67592.0,67638.0,67663.0,67710.0,67983.0,68107.0,68314.0,68450.0,68548.0,68665.0,68765.0,68811.0,68857.0,68890.0,68931.0,68987.0,69039.0,69074.0,69115.0,69143.0,69183.0,69215.0,69274.0,69314.0,69367.0,69438.0,69470.0,69494.0,69539.0,69593.0,69663.0,69707.0,69742.0,69789.0,69830.0,69856.0,69911.0,69940.0,69968.0,69997.0,70031.0,70077.0,70128.0,70151.0,70173.0,70217.0,70226.0,70275.0,70333.0,70367.0,70403.0,70420.0
5093286,77400.0,77435.0,77500.0,77537.0,77591.0,77631.0,77670.0,77719.0,77737.0,77801.0,77828.0,77851.0,77880.0,77901.0,77938.0,77977.0,78016.0,78056.0,78096.0,78163.0,78211.0,78257.0,78295.0,78344.0,78392.0,78444.0,78472.0,78524.0,78802.0,79026.0,79201.0,79316.0,79395.0,79528.0,79642.0,79684.0,79726.0,79753.0,79786.0,79832.0,79875.0,79916.0,79964.0,79986.0,80018.0,80044.0,80090.0,80117.0,80153.0,80219.0,80249.0,80267.0,80300.0,80345.0,80404.0,80442.0,80474.0,80524.0,80567.0,80588.0,80631.0,80662.0,80692.0,80723.0,80761.0,80800.0,80842.0,80862.0,80882.0,80921.0,80929.0,80972.0,81022.0,81052.0,81078.0,81090.0
5093800,33600.0,33634.0,33697.0,33734.0,33778.0,33811.0,33843.0,33883.0,33898.0,33950.0,33987.0,34018.0,34058.0,34087.0,34138.0,34189.0,34220.0,34251.0,34283.0,34363.0,34421.0,34481.0,34531.0,34567.0,34603.0,34655.0,34683.0,34736.0,34855.0,34984.0,35083.0,35147.0,35221.0,35324.0,35412.0,35465.0,35520.0,35546.0,35579.0,35624.0,35667.0,35696.0,35730.0,35753.0,35787.0,35814.0,35863.0,35897.0,35943.0,36008.0,36038.0,36056.0,36090.0,36146.0,36218.0,36264.0,36289.0,36335.0,36376.0,36395.0,36435.0,36465.0,36494.0,36524.0,36559.0,36593.0,36631.0,36647.0,36663.0,36694.0,36705.0,36768.0,36842.0,36886.0,36921.0,36937.0
