tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P,062_P,063_P,064_P,065_P,066_P,067_P,068_P,069_P,070_P,071_P,072_P,073_P,074_P,075_P,076_P,077_P,078_P,079_P,080_P,081_P,082_P,083_P
5013418,29400.0,29553.0,29596.0,29633.0,29660.0,29690.0,29731.0,29781.0,29836.0,29865.0,29951.0,30007.0,30074.0,30119.0,30204.0,30254.0,30333.0,30361.0,30416.0,30462.0,30512.0,30597.0,30717.0,30823.0,30909.0,30966.0,31034.0,31081.0,31169.0,31295.0,31376.0,31476.0,31552.0,31634.0,31732.0,31810.0,31858.0,31967.0,32059.0,32126.0,32257.0,32449.0,32617.0,32821.0,32991.0,33119.0,33186.0,33263.0,33308.0,33343.0,33382.0,33417.0,33542.0,33572.0,33611.0,33670.0,33727.0,33751.0,33788.0,33846.0,33882.0,33903.0,33958.0,33997.0,34031.0,34066.0,34087.0,34148.0,34176.0,34202.0,34229.0,34272.0,34306.0,34335.0,34405.0,34448.0,34476.0,34660.0,34720.0,34763.0,34781.0,34851.0,34914.0
5013420,43560.0,43726.0,43765.0,43799.0,43824.0,43852.0,43889.0,43934.0,43985.0,44009.0,44079.0,44125.0,44180.0,44217.0,44287.0,44328.0,44393.0,44416.0,44469.0,44514.0,44563.0,44643.0,44786.0,44863.0,44926.0,44968.0,45022.0,45060.0,45134.0,45251.0,45326.0,45418.0,45492.0,45550.0,45618.0,45694.0,45740.0,45838.0,45920.0,45979.0,46101.0,46319.0,46509.0,46740.0,46944.0,47085.0,47149.0,47222.0,47268.0,47303.0,47343.0,47374.0,47486.0,47524.0,47573.0,47635.0,47703.0,47728.0,47767.0,47826.0,47866.0,47890.0,47951.0,47995.0,48033.0,48072.0,48096.0,48164.0,48196.0,48226.0,48256.0,48304.0,48342.0,48374.0,48453.0,48501.0,48531.0,48780.0,48838.0,48880.0,48897.0,48967.0,49039.0
5013422,57900.0,58095.0,58136.0,58171.0,58197.0,58226.0,58264.0,58311.0,58362.0,58386.0,58456.0,58502.0,58557.0,58594.0,58663.0,58703.0,58768.0,58789.0,58839.0,58881.0,58927.0,59002.0,59109.0,59182.0,59242.0,59281.0,59334.0,59371.0,59454.0,59580.0,59660.0,59760.0,59824.0,59878.0,59943.0,60021.0,60068.0,60178.0,60271.0,60338.0,60461.0,60684.0,60878.0,61115.0,61304.0,61449.0,61532.0,61628.0,61686.0,61731.0,61782.0,61837.0,62035.0,62068.0,62110.0,62168.0,62233.0,62258.0,62297.0,62358.0,62398.0,62422.0,62482.0,62525.0,62562.0,62600.0,62624.0,62691.0,62722.0,62751.0,62780.0,62827.0,62864.0,62896.0,62973.0,63020.0,63052.0,63255.0,63305.0,63341.0,63356.0,63416.0,63490.0
5013669,22200.0,22325.0,22356.0,22382.0,22401.0,22423.0,22452.0,22488.0,22528.0,22548.0,22608.0,22647.0,22694.0,22725.0,22784.0,22818.0,22873.0,22893.0,22933.0,22967.0,23003.0,23067.0,23131.0,23185.0,23229.0,23258.0,23314.0,23353.0,23416.0,23507.0,23565.0,23637.0,23700.0,23750.0,23809.0,23863.0,23896.0,23972.0,24036.0,24081.0,24174.0,24303.0,24415.0,24552.0,24666.0,24767.0,24824.0,24890.0,24932.0,24965.0,25002.0,25026.0,25111.0,25131.0,25156.0,25209.0,25262.0,25281.0,25311.0,25356.0,25384.0,25400.0,25442.0,25472.0,25498.0,25525.0,25540.0,25587.0,25609.0,25629.0,25650.0,25683.0,25709.0,25731.0,25785.0,25818.0,25841.0,25988.0,26031.0,26062.0,26075.0,26127.0,26198.0
5013671,36600.0,36747.0,36785.0,36818.0,36842.0,36869.0,36905.0,36949.0,36999.0,37023.0,37092.0,37137.0,37191.0,37227.0,37295.0,37335.0,37399.0,37422.0,37478.0,37525.0,37576.0,37651.0,37765.0,37836.0,37894.0,37932.0,37987.0,38026.0,38093.0,38205.0,38277.0,38365.0,38435.0,38495.0,38567.0,38640.0,38684.0,38784.0,38868.0,38930.0,39066.0,39278.0,39463.0,39688.0,39861.0,39995.0,40060.0,40135.0,40178.0,40211.0,40248.0,40277.0,40383.0,40418.0,40463.0,40531.0,40586.0,40610.0,40647.0,40704.0,40739.0,40760.0,40813.0,40851.0,40883.0,40917.0,40937.0,41001.0,41031.0,41059.0,41087.0,41132.0,41167.0,41197.0,41271.0,41316.0,41346.0,41543.0,41604.0,41647.0,41665.0,41737.0,41813.0
5013673,50760.0,50926.0,50965.0,50999.0,51024.0,51052.0,51089.0,51134.0,51185.0,51209.0,51279.0,51325.0,51380.0,51417.0,51487.0,51528.0,51593.0,51616.0,51669.0,51714.0,51763.0,51843.0,51986.0,52063.0,52126.0,52168.0,52222.0,52260.0,52334.0,52451.0,52526.0,52618.0,52692.0,52750.0,52818.0,52894.0,52940.0,53038.0,53120.0,53179.0,53301.0,53519.0,53709.0,53940.0,54144.0,54285.0,54349.0,54422.0,54468.0,54503.0,54543.0,54574.0,54686.0,54724.0,54773.0,54835.0,54903.0,54928.0,54967.0,55026.0,55066.0,55090.0,55151.0,55195.0,55233.0,55272.0,55296.0,55364.0,55396.0,55426.0,55456.0,55504.0,55542.0,55574.0,55653.0,55701.0,55731.0,55980.0,56038.0,56080.0,56097.0,56167.0,56239.0
5013675,65700.0,65875.0,65916.0,65951.0,65976.0,66004.0,66042.0,66089.0,66141.0,66162.0,66225.0,66266.0,66315.0,66348.0,66410.0,66446.0,66504.0,66527.0,66571.0,66609.0,66650.0,66718.0,66810.0,66879.0,66935.0,66972.0,67019.0,67052.0,67127.0,67218.0,67276.0,67348.0,67425.0,67476.0,67536.0,67601.0,67640.0,67732.0,67809.0,67865.0,67954.0,68163.0,68345.0,68567.0,68737.0,68878.0,68942.0,69015.0,69064.0,69102.0,69144.0,69183.0,69326.0,69353.0,69388.0,69445.0,69504.0,69529.0,69568.0,69627.0,69665.0,69687.0,69744.0,69785.0,69820.0,69856.0,69878.0,69942.0,69972.0,70000.0,70028.0,70073.0,70108.0,70138.0,70212.0,70257.0,70285.0,70447.0,70502.0,70541.0,70557.0,70622.0,70701.0
5015797,33000.0,33167.0,33206.0,33240.0,33265.0,33293.0,33330.0,33375.0,33426.0,33451.0,33524.0,33572.0,33629.0,33668.0,33740.0,33782.0,33850.0,33873.0,33926.0,33971.0,34020.0,34096.0,34213.0,34288.0,34349.0,34390.0,34449.0,34490.0,34571.0,34681.0,34752.0,34839.0,34921.0,34994.0,35081.0,35153.0,35197.0,35315.0,35414.0,35486.0,35659.0,35864.0,36043.0,36262.0,36419.0,36558.0,36617.0,36684.0,36726.0,36758.0,36795.0,36823.0,36926.0,36956.0,36994.0,37053.0,37103.0,37122.0,37151.0,37196.0,37231.0,37252.0,37305.0,37343.0,37375.0,37409.0,37429.0,37489.0,37517.0,37543.0,37569.0,37611.0,37644.0,37673.0,37743.0,37786.0,37814.0,37996.0,38052.0,38092.0,38108.0,38175.0,38246.0
5015798,45720.0,45886.0,45925.0,45959.0,45984.0,46012.0,46049.0,46094.0,46145.0,46169.0,46239.0,46285.0,46340.0,46377.0,46447.0,46488.0,46553.0,46576.0,46629.0,46674.0,46723.0,46803.0,46946.0,47023.0,47086.0,47128.0,47182.0,47220.0,47294.0,47411.0,47486.0,47578.0,47652.0,47710.0,47778.0,47854.0,47900.0,47998.0,48080.0,48139.0,48261.0,48479.0,48669.0,48900.0,49104.0,49245.0,49309.0,49382.0,49428.0,49463.0,49503.0,49534.0,49646.0,49684.0,49733.0,49795.0,49863.0,49888.0,49927.0,49986.0,50026.0,50050.0,50111.0,50155.0,50193.0,50232.0,50256.0,50324.0,50356.0,50386.0,50416.0,50464.0,50502.0,50534.0,50613.0,50661.0,50691.0,50940.0,50998.0,51040.0,51057.0,51127.0,51199.0
5015800,63300.0,63495.0,63536.0,63571.0,63597.0,63626.0,63664.0,63711.0,63762.0,63786.0,63856.0,63902.0,63957.0,63994.0,64063.0,64103.0,64168.0,64189.0,64239.0,64281.0,64327.0,64402.0,64509.0,64582.0,64642.0,64681.0,64734.0,64771.0,64854.0,64980.0,65060.0,65160.0,65224.0,65278.0,65343.0,65421.0,65468.0,65578.0,65671.0,65738.0,65861.0,66084.0,66278.0,66515.0,66704.0,66849.0,66932.0,67028.0,67086.0,67131.0,67182.0,67237.0,67435.0,67468.0,67510.0,67568.0,67633.0,67658.0,67697.0,67758.0,67798.0,67822.0,67882.0,67925.0,67962.0,68000.0,68024.0,68091.0,68122.0,68151.0,68180.0,68227.0,68264.0,68296.0,68373.0,68420.0,68452.0,68655.0,68705.0,68741.0,68756.0,68816.0,68890.0
5018209,36300.0,36446.0,36481.0,36511.0,36533.0,36558.0,36591.0,36632.0,36679.0,36702.0,36769.0,36813.0,36866.0,36902.0,36969.0,37008.0,37070.0,37091.0,37146.0,37193.0,37244.0,37326.0,37441.0,37507.0,37561.0,37597.0,37654.0,37694.0,37761.0,37864.0,37930.0,38012.0,38087.0,38135.0,38191.0,38270.0,38318.0,38418.0,38502.0,38563.0,38684.0,38848.0,38992.0,39167.0,39339.0,39462.0,39502.0,39549.0,39590.0,39622.0,39658.0,39680.0,39758.0,39792.0,39836.0,39910.0,39967.0,39987.0,40018.0,40066.0,40106.0,40130.0,40190.0,40234.0,40271.0,40310.0,40333.0,40399.0,40430.0,40459.0,40488.0,40534.0,40571.0,40602.0,40678.0,40725.0,40755.0,40936.0,41001.0,41047.0,41066.0,41144.0,41216.0
5018679,50040.0,50206.0,50245.0,50279.0,50304.0,50332.0,50369.0,50414.0,50465.0,50489.0,50559.0,50605.0,50660.0,50697.0,50767.0,50808.0,50873.0,50896.0,50949.0,50994.0,51043.0,51123.0,51266.0,51343.0,51406.0,51448.0,51502.0,51540.0,51614.0,51731.0,51806.0,51898.0,51972.0,52030.0,52098.0,52174.0,52220.0,52318.0,52400.0,52459.0,52581.0,52799.0,52989.0,53220.0,53424.0,53565.0,53629.0,53702.0,53748.0,53783.0,53823.0,53854.0,53966.0,54004.0,54053.0,54115.0,54183.0,54208.0,54247.0,54306.0,54346.0,54370.0,54431.0,54475.0,54513.0,54552.0,54576.0,54644.0,54676.0,54706.0,54736.0,54784.0,54822.0,54854.0,54933.0,54981.0,55011.0,55260.0,55318.0,55360.0,55377.0,55447.0,55519.0
5018681,65100.0,65275.0,65316.0,65351.0,65376.0,65404.0,65442.0,65489.0,65541.0,65562.0,65625.0,65666.0,65715.0,65748.0,65810.0,65846.0,65904.0,65927.0,65971.0,66009.0,66050.0,66118.0,66210.0,66279.0,66335.0,66372.0,66419.0,66452.0,66527.0,66618.0,66676.0,66748.0,66825.0,66876.0,66936.0,67001.0,67040.0,67132.0,67209.0,67265.0,67354.0,67563.0,67745.0,67967.0,68137.0,68278.0,68342.0,68415.0,68464.0,68502.0,68544.0,68583.0,68726.0,68753.0,68788.0,68845.0,68904.0,68929.0,68968.0,69027.0,69065.0,69087.0,69144.0,69185.0,69220.0,69256.0,69278.0,69342.0,69372.0,69400.0,69428.0,69473.0,69508.0,69538.0,69612.0,69657.0,69685.0,69847.0,69902.0,69941.0,69957.0,70022.0,70101.0
5018683,78000.0,78144.0,78179.0,78209.0,78231.0,78255.0,78288.0,78328.0,78371.0,78390.0,78445.0,78481.0,78524.0,78553.0,78607.0,78639.0,78690.0,78707.0,78748.0,78783.0,78820.0,78883.0,78958.0,79011.0,79055.0,79084.0,79129.0,79160.0,79222.0,79297.0,79345.0,79405.0,79457.0,79501.0,79553.0,79602.0,79632.0,79701.0,79759.0,79801.0,79902.0,80103.0,80279.0,80493.0,80654.0,80749.0,80804.0,80867.0,80909.0,80941.0,80978.0,81004.0,81096.0,81125.0,81161.0,81210.0,81262.0,81285.0,81321.0,81378.0,81414.0,81435.0,81489.0,81528.0,81561.0,81596.0,81617.0,81674.0,81700.0,81725.0,81750.0,81790.0,81821.0,81848.0,81913.0,81953.0,81978.0,82119.0,82169.0,82205.0,82220.0,82279.0,82330.0
5018839,21000.0,21125.0,21156.0,21182.0,21201.0,21223.0,21252.0,21288.0,21328.0,21348.0,21408.0,21447.0,21494.0,21525.0,21584.0,21618.0,21673.0,21693.0,21733.0,21767.0,21803.0,21867.0,21931.0,21985.0,22029.0,22058.0,22114.0,22153.0,22216.0,22307.0,22365.0,22437.0,22500.0,22550.0,22609.0,22663.0,22696.0,22772.0,22836.0,22881.0,22974.0,23103.0,23215.0,23352.0,23466.0,23567.0,23624.0,23690.0,23732.0,23765.0,23802.0,23826.0,23911.0,23931.0,23956.0,24009.0,24062.0,24081.0,24111.0,24156.0,24184.0,24200.0,24242.0,24272.0,24298.0,24325.0,24340.0,24387.0,24409.0,24429.0,24450.0,24483.0,24509.0,24531.0,24585.0,24618.0,24641.0,24788.0,24831.0,24862.0,24875.0,24927.0,24998.0
5018841,35400.0,35567.0,35606.0,35640.0,35665.0,35693.0,35730.0,35775.0,35826.0,35851.0,35924.0,35972.0,36029.0,36068.0,36140.0,36182.0,36250.0,36273.0,36326.0,36371.0,36420.0,36496.0,36613.0,36688.0,36749.0,36790.0,36849.0,36890.0,36971.0,37081.0,37152.0,37239.0,37321.0,37394.0,37481.0,37553.0,37597.0,37715.0,37814.0,37886.0,38059.0,38264.0,38443.0,38662.0,38819.0,38958.0,39017.0,39084.0,39126.0,39158.0,39195.0,39223.0,39326.0,39356.0,39394.0,39453.0,39503.0,39522.0,39551.0,39596.0,39631.0,39652.0,39705.0,39743.0,39775.0,39809.0,39829.0,39889.0,39917.0,39943.0,39969.0,40011.0,40044.0,40073.0,40143.0,40186.0,40214.0,40396.0,40452.0,40492.0,40508.0,40575.0,40646.0
5018843,48600.0,48766.0,48805.0,48839.0,48864.0,48892.0,48929.0,48974.0,49025.0,49049.0,49119.0,49165.0,49220.0,49257.0,49327.0,49368.0,49433.0,49456.0,49509.0,49554.0,49603.0,49683.0,49826.0,49903.0,49966.0,50008.0,50062.0,50100.0,50174.0,50291.0,50366.0,50458.0,50532.0,50590.0,50658.0,50734.0,50780.0,50878.0,50960.0,51019.0,51141.0,51359.0,51549.0,51780.0,51984.0,52125.0,52189.0,52262.0,52308.0,52343.0,52383.0,52414.0,52526.0,52564.0,52613.0,52675.0,52743.0,52768.0,52807.0,52866.0,52906.0,52930.0,52991.0,53035.0,53073.0,53112.0,53136.0,53204.0,53236.0,53266.0,53296.0,53344.0,53382.0,53414.0,53493.0,53541.0,53571.0,53820.0,53878.0,53920.0,53937.0,54007.0,54079.0
5018845,63900.0,64075.0,64116.0,64151.0,64176.0,64204.0,64242.0,64289.0,64341.0,64362.0,64425.0,64466.0,64515.0,64548.0,64610.0,64646.0,64704.0,64727.0,64771.0,64809.0,64850.0,64918.0,65010.0,65079.0,65135.0,65172.0,65219.0,65252.0,65327.0,65418.0,65476.0,65548.0,65625.0,65676.0,65736.0,65801.0,65840.0,65932.0,66009.0,66065.0,66154.0,66363.0,66545.0,66767.0,66937.0,67078.0,67142.0,67215.0,67264.0,67302.0,67344.0,67383.0,67526.0,67553.0,67588.0,67645.0,67704.0,67729.0,67768.0,67827.0,67865.0,67887.0,67944.0,67985.0,68020.0,68056.0,68078.0,68142.0,68172.0,68200.0,68228.0,68273.0,68308.0,68338.0,68412.0,68457.0,68485.0,68647.0,68702.0,68741.0,68757.0,68822.0,68901.0
5018847,76800.0,76944.0,76979.0,77009.0,77031.0,77055.0,77088.0,77128.0,77171.0,77190.0,77245.0,77281.0,77324.0,77353.0,77407.0,77439.0,77490.0,77507.0,77548.0,77583.0,77620.0,77683.0,77758.0,77811.0,77855.0,77884.0,77929.0,77960.0,78022.0,78097.0,78145.0,78205.0,78257.0,78301.0,78353.0,78402.0,78432.0,78501.0,78559.0,78601.0,78702.0,78903.0,79079.0,79293.0,79454.0,79549.0,79604.0,79667.0,79709.0,79741.0,79778.0,79804.0,79896.0,79925.0,79961.0,80010.0,80062.0,80085.0,80121.0,80178.0,80214.0,80235.0,80289.0,80328.0,80361.0,80396.0,80417.0,80474.0,80500.0,80525.0,80550.0,80590.0,80621.0,80648.0,80713.0,80753.0,80778.0,80919.0,80969.0,81005.0,81020.0,81079.0,81130.0
5019493,24000.0,24125.0,24156.0,24182.0,24201.0,24223.0,24252.0,24288.0,24328.0,24348.0,24408.0,24447.0,24494.0,24525.0,24584.0,24618.0,24673.0,24693.0,24733.0,24767.0,24803.0,24867.0,24931.0,24985.0,25029.0,25058.0,25114.0,25153.0,25216.0,25307.0,25365.0,25437.0,25500.0,25550.0,25609.0,25663.0,25696.0,25772.0,25836.0,25881.0,25974.0,26103.0,26215.0,26352.0,26466.0,26567.0,26624.0,26690.0,26732.0,26765.0,26802.0,26826.0,26911.0,26931.0,26956.0,27009.0,27062.0,27081.0,27111.0,27156.0,27184.0,27200.0,27242.0,27272.0,27298.0,27325.0,27340.0,27387.0,27409.0,27429.0,27450.0,27483.0,27509.0,27531.0,27585.0,27618.0,27641.0,27788.0,27831.0,27862.0,27875.0,27927.0,27998.0
5019495,37800.0,37947.0,37985.0,38018.0,38042.0,38069.0,38105.0,38149.0,38199.0,38223.0,38292.0,38337.0,38391.0,38427.0,38495.0,38535.0,38599.0,38622.0,38678.0,38725.0,38776.0,38851.0,38965.0,39036.0,39094.0,39132.0,39187.0,39226.0,39293.0,39405.0,39477.0,39565.0,39635.0,39695.0,39767.0,39840.0,39884.0,39984.0,40068.0,40130.0,40266.0,40478.0,40663.0,40888.0,41061.0,41195.0,41260.0,41335.0,41378.0,41411.0,41448.0,41477.0,41583.0,41618.0,41663.0,41731.0,41786.0,41810.0,41847.0,41904.0,41939.0,41960.0,42013.0,42051.0,42083.0,42117.0,42137.0,42201.0,42231.0,42259.0,42287.0,42332.0,42367.0,42397.0,42471.0,42516.0,42546.0,42743.0,42804.0,42847.0,42865.0,42937.0,43013.0
5019497,52200.0,52370.0,52408.0,52440.0,52464.0,52490.0,52525.0,52568.0,52617.0,52642.0,52716.0,52764.0,52822.0,52861.0,52934.0,52977.0,53045.0,53068.0,53122.0,53168.0,53217.0,53296.0,53421.0,53492.0,53550.0,53589.0,53646.0,53686.0,53755.0,53878.0,53957.0,54054.0,54142.0,54199.0,54267.0,54350.0,54400.0,54505.0,54593.0,54657.0,54790.0,55017.0,55215.0,55456.0,55672.0,55827.0,55906.0,55996.0,56059.0,56108.0,56163.0,56216.0,56407.0,56446.0,56496.0,56559.0,56626.0,56652.0,56693.0,56755.0,56797.0,56822.0,56885.0,56931.0,56970.0,57010.0,57034.0,57104.0,57136.0,57166.0,57196.0,57245.0,57283.0,57316.0,57396.0,57445.0,57478.0,57727.0,57788.0,57831.0,57849.0,57921.0,57997.0
5084631,34200.0,34361.0,34399.0,34431.0,34455.0,34482.0,34518.0,34562.0,34610.0,34634.0,34704.0,34750.0,34805.0,34842.0,34911.0,34952.0,35017.0,35040.0,35091.0,35134.0,35181.0,35254.0,35367.0,35439.0,35498.0,35537.0,35593.0,35633.0,35711.0,35817.0,35885.0,35969.0,36048.0,36118.0,36202.0,36272.0,36314.0,36427.0,36522.0,36592.0,36758.0,36956.0,37128.0,37338.0,37489.0,37623.0,37679.0,37744.0,37784.0,37815.0,37851.0,37878.0,37977.0,38006.0,38042.0,38099.0,38147.0,38165.0,38193.0,38236.0,38269.0,38289.0,38340.0,38377.0,38408.0,38440.0,38460.0,38518.0,38545.0,38570.0,38595.0,38636.0,38668.0,38696.0,38763.0,38804.0,38830.0,39005.0,39059.0,39097.0,39113.0,39177.0,39245.0
5084632,47880.0,48040.0,48078.0,48110.0,48134.0,48161.0,48197.0,48241.0,48289.0,48312.0,48380.0,48424.0,48477.0,48513.0,48580.0,48619.0,48682.0,48703.0,48754.0,48797.0,48844.0,48921.0,49059.0,49133.0,49194.0,49234.0,49286.0,49322.0,49393.0,49505.0,49577.0,49666.0,49737.0,49792.0,49858.0,49931.0,49975.0,50069.0,50148.0,50205.0,50322.0,50531.0,50714.0,50936.0,51132.0,51268.0,51329.0,51400.0,51444.0,51478.0,51516.0,51546.0,51654.0,51691.0,51738.0,51798.0,51863.0,51887.0,51924.0,51981.0,52020.0,52043.0,52102.0,52144.0,52180.0,52218.0,52241.0,52307.0,52338.0,52366.0,52395.0,52441.0,52477.0,52508.0,52583.0,52629.0,52659.0,52898.0,52954.0,52994.0,53011.0,53078.0,53147.0
5084635,79200.0,79338.0,79371.0,79399.0,79420.0,79443.0,79474.0,79512.0,79556.0,79574.0,79627.0,79662.0,79703.0,79731.0,79783.0,79814.0,79863.0,79879.0,79918.0,79952.0,79988.0,80049.0,80121.0,80172.0,80214.0,80242.0,80285.0,80315.0,80375.0,80448.0,80494.0,80551.0,80601.0,80643.0,80693.0,80740.0,80769.0,80836.0,80892.0,80932.0,81029.0,81222.0,81391.0,81597.0,81752.0,81843.0,81896.0,81956.0,81996.0,82027.0,82063.0,82087.0,82176.0,82204.0,82239.0,82286.0,82336.0,82359.0,82394.0,82448.0,82482.0,82502.0,82554.0,82592.0,82624.0,82657.0,82678.0,82733.0,82758.0,82782.0,82806.0,82844.0,82874.0,82900.0,82963.0,83001.0,83025.0,83161.0,83209.0,83243.0,83257.0,83315.0,83364.0
5084665,32400.0,32561.0,32599.0,32631.0,32655.0,32682.0,32718.0,32762.0,32810.0,32834.0,32904.0,32950.0,33005.0,33042.0,33111.0,33152.0,33217.0,33240.0,33291.0,33334.0,33381.0,33454.0,33567.0,33639.0,33698.0,33737.0,33793.0,33833.0,33911.0,34017.0,34085.0,34169.0,34248.0,34318.0,34402.0,34472.0,34514.0,34627.0,34722.0,34792.0,34958.0,35156.0,35328.0,35538.0,35689.0,35823.0,35879.0,35944.0,35984.0,36015.0,36051.0,36078.0,36177.0,36206.0,36242.0,36299.0,36347.0,36365.0,36393.0,36436.0,36469.0,36489.0,36540.0,36577.0,36608.0,36640.0,36660.0,36718.0,36745.0,36770.0,36795.0,36836.0,36868.0,36896.0,36963.0,37004.0,37030.0,37205.0,37259.0,37297.0,37313.0,37377.0,37445.0
5084668,55800.0,55963.0,55999.0,56030.0,56053.0,56078.0,56112.0,56154.0,56201.0,56225.0,56296.0,56342.0,56398.0,56435.0,56505.0,56546.0,56612.0,56635.0,56687.0,56731.0,56778.0,56854.0,56974.0,57043.0,57099.0,57136.0,57191.0,57229.0,57295.0,57414.0,57490.0,57583.0,57668.0,57723.0,57788.0,57868.0,57916.0,58017.0,58102.0,58163.0,58291.0,58509.0,58699.0,58931.0,59139.0,59288.0,59364.0,59451.0,59512.0,59559.0,59612.0,59663.0,59847.0,59885.0,59933.0,59994.0,60058.0,60083.0,60122.0,60182.0,60222.0,60246.0,60307.0,60351.0,60388.0,60427.0,60450.0,60517.0,60548.0,60577.0,60606.0,60653.0,60690.0,60722.0,60799.0,60846.0,60877.0,61116.0,61174.0,61216.0,61233.0,61303.0,61376.0
5084764,28200.0,28347.0,28388.0,28423.0,28449.0,28478.0,28517.0,28565.0,28619.0,28647.0,28729.0,28783.0,28848.0,28892.0,28974.0,29022.0,29098.0,29124.0,29176.0,29221.0,29269.0,29351.0,29466.0,29567.0,29650.0,29705.0,29770.0,29816.0,29901.0,30023.0,30101.0,30196.0,30269.0,30348.0,30442.0,30517.0,30563.0,30668.0,30757.0,30821.0,30947.0,31132.0,31293.0,31489.0,31652.0,31775.0,31839.0,31913.0,31956.0,31989.0,32027.0,32060.0,32181.0,32210.0,32247.0,32304.0,32359.0,32382.0,32418.0,32473.0,32508.0,32529.0,32582.0,32620.0,32652.0,32686.0,32705.0,32764.0,32791.0,32816.0,32842.0,32883.0,32915.0,32943.0,33011.0,33052.0,33079.0,33256.0,33314.0,33355.0,33372.0,33440.0,33501.0
5084766,42120.0,42280.0,42318.0,42350.0,42374.0,42401.0,42437.0,42481.0,42529.0,42552.0,42620.0,42664.0,42717.0,42753.0,42820.0,42859.0,42922.0,42943.0,42994.0,43037.0,43084.0,43161.0,43299.0,43373.0,43434.0,43474.0,43526.0,43562.0,43633.0,43745.0,43817.0,43906.0,43977.0,44032.0,44098.0,44171.0,44215.0,44309.0,44388.0,44445.0,44562.0,44771.0,44954.0,45176.0,45372.0,45508.0,45569.0,45640.0,45684.0,45718.0,45756.0,45786.0,45894.0,45931.0,45978.0,46038.0,46103.0,46127.0,46164.0,46221.0,46260.0,46283.0,46342.0,46384.0,46420.0,46458.0,46481.0,46547.0,46578.0,46606.0,46635.0,46681.0,46717.0,46748.0,46823.0,46869.0,46899.0,47138.0,47194.0,47234.0,47251.0,47318.0,47387.0
5084768,56520.0,56683.0,56719.0,56750.0,56773.0,56798.0,56832.0,56874.0,56921.0,56945.0,57016.0,57062.0,57118.0,57155.0,57225.0,57266.0,57332.0,57355.0,57407.0,57451.0,57498.0,57574.0,57694.0,57763.0,57819.0,57856.0,57911.0,57949.0,58015.0,58134.0,58210.0,58303.0,58388.0,58443.0,58508.0,58588.0,58636.0,58737.0,58822.0,58883.0,59011.0,59229.0,59419.0,59651.0,59859.0,60008.0,60084.0,60171.0,60232.0,60279.0,60332.0,60383.0,60567.0,60605.0,60653.0,60714.0,60778.0,60803.0,60842.0,60902.0,60942.0,60966.0,61027.0,61071.0,61108.0,61147.0,61170.0,61237.0,61268.0,61297.0,61326.0,61373.0,61410.0,61442.0,61519.0,61566.0,61597.0,61836.0,61894.0,61936.0,61953.0,62023.0,62096.0
5084770,70200.0,70338.0,70373.0,70403.0,70425.0,70449.0,70482.0,70522.0,70565.0,70585.0,70644.0,70683.0,70730.0,70761.0,70820.0,70854.0,70909.0,70928.0,70970.0,71005.0,71043.0,71106.0,71195.0,71256.0,71306.0,71338.0,71384.0,71417.0,71478.0,71564.0,71619.0,71686.0,71748.0,71791.0,71842.0,71901.0,71936.0,72016.0,72083.0,72132.0,72221.0,72401.0,72559.0,72751.0,72921.0,73032.0,73088.0,73152.0,73195.0,73228.0,73267.0,73294.0,73390.0,73415.0,73448.0,73501.0,73556.0,73580.0,73617.0,73675.0,73710.0,73730.0,73782.0,73820.0,73852.0,73885.0,73906.0,73962.0,73988.0,74012.0,74036.0,74075.0,74106.0,74132.0,74196.0,74235.0,74260.0,74395.0,74439.0,74471.0,74484.0,74537.0,74592.0
5084772,81600.0,81738.0,81771.0,81799.0,81820.0,81843.0,81874.0,81912.0,81956.0,81974.0,82027.0,82062.0,82103.0,82131.0,82183.0,82214.0,82263.0,82279.0,82318.0,82352.0,82388.0,82449.0,82521.0,82572.0,82614.0,82642.0,82685.0,82715.0,82775.0,82848.0,82894.0,82951.0,83001.0,83043.0,83093.0,83140.0,83169.0,83236.0,83292.0,83332.0,83429.0,83622.0,83791.0,83997.0,84152.0,84243.0,84296.0,84356.0,84396.0,84427.0,84463.0,84487.0,84576.0,84604.0,84639.0,84686.0,84736.0,84759.0,84794.0,84848.0,84882.0,84902.0,84954.0,84992.0,85024.0,85057.0,85078.0,85133.0,85158.0,85182.0,85206.0,85244.0,85274.0,85300.0,85363.0,85401.0,85425.0,85561.0,85609.0,85643.0,85657.0,85715.0,85764.0
