tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P
5011871,77400.0,77456.0,77511.0,77535.0,77581.0,77611.0,77663.0,77797.0,77828.0,77882.0,77906.0,77928.0,77952.0,77979.0,78007.0,78054.0,78078.0,78118.0,78137.0,78165.0,78187.0,78226.0,78253.0,78328.0,78408.0,78461.0,78502.0,78541.0,78581.0,78613.0,78666.0,78734.0,78860.0,78962.0,79306.0,79412.0,79486.0,79555.0,79597.0,79641.0,79699.0,79735.0,79819.0,79852.0,79888.0,79926.0,79960.0,80019.0,80049.0,80076.0,80097.0,80116.0,80150.0,80174.0,80216.0,80279.0,80331.0,80388.0,80416.0,80545.0,80680.0
5014847,32400.0,32466.0,32531.0,32567.0,32634.0,32681.0,32754.0,32939.0,32974.0,33036.0,33063.0,33088.0,33120.0,33157.0,33197.0,33264.0,33298.0,33355.0,33385.0,33430.0,33466.0,33527.0,33572.0,33663.0,33761.0,33824.0,33878.0,33930.0,33982.0,34025.0,34095.0,34185.0,34329.0,34445.0,34837.0,34953.0,35053.0,35122.0,35164.0,35212.0,35275.0,35317.0,35415.0,35440.0,35480.0,35523.0,35562.0,35628.0,35662.0,35691.0,35714.0,35735.0,35770.0,35795.0,35838.0,35903.0,35956.0,36014.0,36044.0,36178.0,36310.0
5014849,43200.0,43268.0,43336.0,43371.0,43438.0,43486.0,43569.0,43780.0,43817.0,43881.0,43910.0,43935.0,43970.0,44009.0,44049.0,44116.0,44155.0,44218.0,44253.0,44304.0,44345.0,44414.0,44469.0,44575.0,44688.0,44756.0,44817.0,44876.0,44935.0,44983.0,45062.0,45157.0,45304.0,45423.0,45822.0,45956.0,46060.0,46136.0,46183.0,46236.0,46307.0,46354.0,46463.0,46496.0,46545.0,46598.0,46645.0,46726.0,46766.0,46798.0,46823.0,46847.0,46891.0,46923.0,46978.0,47060.0,47127.0,47200.0,47232.0,47378.0,47507.0
5014851,54000.0,54074.0,54147.0,54181.0,54246.0,54286.0,54370.0,54585.0,54621.0,54684.0,54712.0,54739.0,54773.0,54812.0,54851.0,54916.0,54955.0,55019.0,55051.0,55098.0,55135.0,55200.0,55250.0,55358.0,55474.0,55536.0,55598.0,55657.0,55717.0,55766.0,55846.0,55942.0,56095.0,56219.0,56636.0,56775.0,56885.0,56974.0,57028.0,57102.0,57200.0,57242.0,57339.0,57372.0,57428.0,57489.0,57543.0,57636.0,57683.0,57721.0,57750.0,57778.0,57826.0,57860.0,57919.0,58008.0,58080.0,58158.0,58189.0,58330.0,58464.0
5014853,65700.0,65764.0,65827.0,65855.0,65908.0,65948.0,66019.0,66200.0,66233.0,66291.0,66317.0,66343.0,66375.0,66411.0,66449.0,66511.0,66542.0,66594.0,66622.0,66663.0,66695.0,66750.0,66785.0,66876.0,66973.0,67037.0,67090.0,67141.0,67192.0,67234.0,67302.0,67377.0,67525.0,67645.0,68049.0,68170.0,68274.0,68337.0,68376.0,68428.0,68496.0,68540.0,68641.0,68674.0,68716.0,68761.0,68801.0,68870.0,68905.0,68934.0,68957.0,68979.0,69018.0,69046.0,69094.0,69166.0,69225.0,69290.0,69319.0,69452.0,69572.0
5015297,27000.0,27089.0,27178.0,27234.0,27339.0,27401.0,27514.0,27803.0,27856.0,27949.0,27990.0,28040.0,28116.0,28202.0,28261.0,28359.0,28407.0,28486.0,28526.0,28585.0,28631.0,28710.0,28760.0,28873.0,28994.0,29072.0,29144.0,29213.0,29283.0,29340.0,29433.0,29529.0,29682.0,29806.0,30224.0,30345.0,30446.0,30528.0,30578.0,30626.0,30690.0,30743.0,30864.0,30899.0,30953.0,31011.0,31063.0,31152.0,31197.0,31231.0,31257.0,31282.0,31324.0,31354.0,31406.0,31484.0,31548.0,31618.0,31651.0,31799.0,31934.0
5015299,38700.0,38766.0,38831.0,38867.0,38934.0,38981.0,39054.0,39239.0,39274.0,39336.0,39363.0,39388.0,39420.0,39457.0,39497.0,39564.0,39598.0,39655.0,39685.0,39730.0,39766.0,39827.0,39872.0,39963.0,40061.0,40124.0,40178.0,40230.0,40282.0,40325.0,40395.0,40485.0,40629.0,40745.0,41137.0,41253.0,41353.0,41422.0,41464.0,41512.0,41575.0,41617.0,41715.0,41740.0,41780.0,41823.0,41862.0,41928.0,41962.0,41991.0,42014.0,42035.0,42070.0,42095.0,42138.0,42203.0,42256.0,42314.0,42344.0,42478.0,42610.0
5015301,49500.0,49568.0,49636.0,49671.0,49738.0,49786.0,49869.0,50080.0,50117.0,50181.0,50210.0,50235.0,50270.0,50309.0,50349.0,50416.0,50455.0,50518.0,50553.0,50604.0,50645.0,50714.0,50769.0,50875.0,50988.0,51056.0,51117.0,51176.0,51235.0,51283.0,51362.0,51457.0,51604.0,51723.0,52122.0,52256.0,52360.0,52436.0,52483.0,52536.0,52607.0,52654.0,52763.0,52796.0,52845.0,52898.0,52945.0,53026.0,53066.0,53098.0,53123.0,53147.0,53191.0,53223.0,53278.0,53360.0,53427.0,53500.0,53532.0,53678.0,53807.0
5015303,61200.0,61284.0,61368.0,61400.0,61462.0,61508.0,61593.0,61811.0,61851.0,61921.0,61953.0,61980.0,62012.0,62047.0,62097.0,62179.0,62217.0,62279.0,62312.0,62360.0,62398.0,62463.0,62511.0,62628.0,62754.0,62829.0,62903.0,62974.0,63046.0,63104.0,63199.0,63319.0,63522.0,63686.0,64239.0,64400.0,64506.0,64598.0,64655.0,64739.0,64850.0,64898.0,65008.0,65045.0,65104.0,65167.0,65224.0,65321.0,65370.0,65405.0,65432.0,65458.0,65506.0,65540.0,65599.0,65688.0,65761.0,65840.0,65873.0,66024.0,66167.0
5015305,72900.0,72956.0,73011.0,73035.0,73081.0,73111.0,73163.0,73297.0,73328.0,73382.0,73406.0,73428.0,73452.0,73479.0,73507.0,73554.0,73578.0,73618.0,73637.0,73665.0,73687.0,73726.0,73753.0,73828.0,73908.0,73961.0,74002.0,74041.0,74081.0,74113.0,74166.0,74234.0,74360.0,74462.0,74806.0,74912.0,74986.0,75055.0,75097.0,75141.0,75199.0,75235.0,75319.0,75352.0,75388.0,75426.0,75460.0,75519.0,75549.0,75576.0,75597.0,75616.0,75650.0,75674.0,75716.0,75779.0,75831.0,75888.0,75916.0,76045.0,76180.0
5015307,82800.0,82856.0,82911.0,82935.0,82981.0,83011.0,83063.0,83197.0,83228.0,83282.0,83306.0,83328.0,83352.0,83379.0,83407.0,83454.0,83478.0,83518.0,83537.0,83565.0,83587.0,83626.0,83653.0,83728.0,83808.0,83861.0,83902.0,83941.0,83981.0,84013.0,84066.0,84134.0,84260.0,84362.0,84706.0,84812.0,84886.0,84955.0,84997.0,85041.0,85099.0,85135.0,85219.0,85252.0,85288.0,85326.0,85360.0,85419.0,85449.0,85476.0,85497.0,85516.0,85550.0,85574.0,85616.0,85679.0,85731.0,85788.0,85816.0,85945.0,86080.0
5015518,26100.0,26189.0,26278.0,26334.0,26439.0,26501.0,26614.0,26903.0,26956.0,27049.0,27090.0,27140.0,27216.0,27302.0,27361.0,27459.0,27507.0,27586.0,27626.0,27685.0,27731.0,27810.0,27860.0,27973.0,28094.0,28172.0,28244.0,28313.0,28383.0,28440.0,28533.0,28629.0,28782.0,28906.0,29324.0,29445.0,29546.0,29628.0,29678.0,29726.0,29790.0,29843.0,29964.0,29999.0,30053.0,30111.0,30163.0,30252.0,30297.0,30331.0,30357.0,30382.0,30424.0,30454.0,30506.0,30584.0,30648.0,30718.0,30751.0,30899.0,31034.0
5015520,59400.0,59484.0,59568.0,59600.0,59662.0,59708.0,59793.0,60011.0,60051.0,60121.0,60153.0,60180.0,60212.0,60247.0,60297.0,60379.0,60417.0,60479.0,60512.0,60560.0,60598.0,60663.0,60711.0,60828.0,60954.0,61029.0,61103.0,61174.0,61246.0,61304.0,61399.0,61519.0,61722.0,61886.0,62439.0,62600.0,62706.0,62798.0,62855.0,62939.0,63050.0,63098.0,63208.0,63245.0,63304.0,63367.0,63424.0,63521.0,63570.0,63605.0,63632.0,63658.0,63706.0,63740.0,63799.0,63888.0,63961.0,64040.0,64073.0,64224.0,64367.0
5017149,36900.0,36966.0,37031.0,37067.0,37134.0,37181.0,37254.0,37439.0,37474.0,37536.0,37563.0,37588.0,37620.0,37657.0,37697.0,37764.0,37798.0,37855.0,37885.0,37930.0,37966.0,38027.0,38072.0,38163.0,38261.0,38324.0,38378.0,38430.0,38482.0,38525.0,38595.0,38685.0,38829.0,38945.0,39337.0,39453.0,39553.0,39622.0,39664.0,39712.0,39775.0,39817.0,39915.0,39940.0,39980.0,40023.0,40062.0,40128.0,40162.0,40191.0,40214.0,40235.0,40270.0,40295.0,40338.0,40403.0,40456.0,40514.0,40544.0,40678.0,40810.0
5017151,47700.0,47768.0,47836.0,47871.0,47938.0,47986.0,48069.0,48280.0,48317.0,48381.0,48410.0,48435.0,48470.0,48509.0,48549.0,48616.0,48655.0,48718.0,48753.0,48804.0,48845.0,48914.0,48969.0,49075.0,49188.0,49256.0,49317.0,49376.0,49435.0,49483.0,49562.0,49657.0,49804.0,49923.0,50322.0,50456.0,50560.0,50636.0,50683.0,50736.0,50807.0,50854.0,50963.0,50996.0,51045.0,51098.0,51145.0,51226.0,51266.0,51298.0,51323.0,51347.0,51391.0,51423.0,51478.0,51560.0,51627.0,51700.0,51732.0,51878.0,52007.0
5017153,58500.0,58584.0,58668.0,58700.0,58762.0,58808.0,58893.0,59111.0,59151.0,59221.0,59253.0,59280.0,59312.0,59347.0,59397.0,59479.0,59517.0,59579.0,59612.0,59660.0,59698.0,59763.0,59811.0,59928.0,60054.0,60129.0,60203.0,60274.0,60346.0,60404.0,60499.0,60619.0,60822.0,60986.0,61539.0,61700.0,61806.0,61898.0,61955.0,62039.0,62150.0,62198.0,62308.0,62345.0,62404.0,62467.0,62524.0,62621.0,62670.0,62705.0,62732.0,62758.0,62806.0,62840.0,62899.0,62988.0,63061.0,63140.0,63173.0,63324.0,63467.0
5017155,71100.0,71164.0,71227.0,71255.0,71308.0,71348.0,71419.0,71600.0,71633.0,71691.0,71717.0,71743.0,71775.0,71811.0,71849.0,71911.0,71942.0,71994.0,72022.0,72063.0,72095.0,72150.0,72185.0,72276.0,72373.0,72437.0,72490.0,72541.0,72592.0,72634.0,72702.0,72777.0,72925.0,73045.0,73449.0,73570.0,73674.0,73737.0,73776.0,73828.0,73896.0,73940.0,74041.0,74074.0,74116.0,74161.0,74201.0,74270.0,74305.0,74334.0,74357.0,74379.0,74418.0,74446.0,74494.0,74566.0,74625.0,74690.0,74719.0,74852.0,74972.0
5017157,81000.0,81056.0,81111.0,81135.0,81181.0,81211.0,81263.0,81397.0,81428.0,81482.0,81506.0,81528.0,81552.0,81579.0,81607.0,81654.0,81678.0,81718.0,81737.0,81765.0,81787.0,81826.0,81853.0,81928.0,82008.0,82061.0,82102.0,82141.0,82181.0,82213.0,82266.0,82334.0,82460.0,82562.0,82906.0,83012.0,83086.0,83155.0,83197.0,83241.0,83299.0,83335.0,83419.0,83452.0,83488.0,83526.0,83560.0,83619.0,83649.0,83676.0,83697.0,83716.0,83750.0,83774.0,83816.0,83879.0,83931.0,83988.0,84016.0,84145.0,84280.0
5017222,24300.0,24369.0,24438.0,24478.0,24555.0,24606.0,24665.0,24816.0,24857.0,24929.0,24961.0,24990.0,25026.0,25066.0,25105.0,25169.0,25201.0,25255.0,25280.0,25317.0,25346.0,25396.0,25421.0,25492.0,25569.0,25615.0,25668.0,25719.0,25771.0,25813.0,25883.0,25946.0,26066.0,26163.0,26488.0,26588.0,26687.0,26766.0,26815.0,26861.0,26922.0,26967.0,27069.0,27097.0,27140.0,27186.0,27228.0,27299.0,27335.0,27360.0,27380.0,27399.0,27438.0,27466.0,27515.0,27588.0,27648.0,27712.0,27750.0,27921.0,28033.0
5017224,35100.0,35166.0,35231.0,35267.0,35334.0,35381.0,35454.0,35639.0,35674.0,35736.0,35763.0,35788.0,35820.0,35857.0,35897.0,35964.0,35998.0,36055.0,36085.0,36130.0,36166.0,36227.0,36272.0,36363.0,36461.0,36524.0,36578.0,36630.0,36682.0,36725.0,36795.0,36885.0,37029.0,37145.0,37537.0,37653.0,37753.0,37822.0,37864.0,37912.0,37975.0,38017.0,38115.0,38140.0,38180.0,38223.0,38262.0,38328.0,38362.0,38391.0,38414.0,38435.0,38470.0,38495.0,38538.0,38603.0,38656.0,38714.0,38744.0,38878.0,39010.0
5017226,45900.0,45968.0,46036.0,46071.0,46138.0,46186.0,46269.0,46480.0,46517.0,46581.0,46610.0,46635.0,46670.0,46709.0,46749.0,46816.0,46855.0,46918.0,46953.0,47004.0,47045.0,47114.0,47169.0,47275.0,47388.0,47456.0,47517.0,47576.0,47635.0,47683.0,47762.0,47857.0,48004.0,48123.0,48522.0,48656.0,48760.0,48836.0,48883.0,48936.0,49007.0,49054.0,49163.0,49196.0,49245.0,49298.0,49345.0,49426.0,49466.0,49498.0,49523.0,49547.0,49591.0,49623.0,49678.0,49760.0,49827.0,49900.0,49932.0,50078.0,50207.0
5017228,56700.0,56774.0,56847.0,56881.0,56946.0,56986.0,57070.0,57285.0,57321.0,57384.0,57412.0,57439.0,57473.0,57512.0,57551.0,57616.0,57655.0,57719.0,57751.0,57798.0,57835.0,57900.0,57950.0,58058.0,58174.0,58236.0,58298.0,58357.0,58417.0,58466.0,58546.0,58642.0,58795.0,58919.0,59336.0,59475.0,59585.0,59674.0,59728.0,59802.0,59900.0,59942.0,60039.0,60072.0,60128.0,60189.0,60243.0,60336.0,60383.0,60421.0,60450.0,60478.0,60526.0,60560.0,60619.0,60708.0,60780.0,60858.0,60889.0,61030.0,61164.0
5017230,69300.0,69364.0,69427.0,69455.0,69508.0,69548.0,69619.0,69800.0,69833.0,69891.0,69917.0,69943.0,69975.0,70011.0,70049.0,70111.0,70142.0,70194.0,70222.0,70263.0,70295.0,70350.0,70385.0,70476.0,70573.0,70637.0,70690.0,70741.0,70792.0,70834.0,70902.0,70977.0,71125.0,71245.0,71649.0,71770.0,71874.0,71937.0,71976.0,72028.0,72096.0,72140.0,72241.0,72274.0,72316.0,72361.0,72401.0,72470.0,72505.0,72534.0,72557.0,72579.0,72618.0,72646.0,72694.0,72766.0,72825.0,72890.0,72919.0,73052.0,73172.0
5017232,79200.0,79256.0,79311.0,79335.0,79381.0,79411.0,79463.0,79597.0,79628.0,79682.0,79706.0,79728.0,79752.0,79779.0,79807.0,79854.0,79878.0,79918.0,79937.0,79965.0,79987.0,80026.0,80053.0,80128.0,80208.0,80261.0,80302.0,80341.0,80381.0,80413.0,80466.0,80534.0,80660.0,80762.0,81106.0,81212.0,81286.0,81355.0,81397.0,81441.0,81499.0,81535.0,81619.0,81652.0,81688.0,81726.0,81760.0,81819.0,81849.0,81876.0,81897.0,81916.0,81950.0,81974.0,82016.0,82079.0,82131.0,82188.0,82216.0,82345.0,82480.0
5018315,31500.0,31595.0,31689.0,31731.0,31810.0,31956.0,32056.0,32312.0,32351.0,32420.0,32451.0,32488.0,32553.0,32627.0,32679.0,32764.0,32813.0,32894.0,32932.0,32988.0,33032.0,33109.0,33161.0,33275.0,33397.0,33469.0,33535.0,33599.0,33663.0,33715.0,33802.0,33903.0,34032.0,34136.0,34487.0,34615.0,34725.0,34801.0,34848.0,34888.0,34940.0,34981.0,35074.0,35106.0,35147.0,35191.0,35230.0,35297.0,35331.0,35365.0,35392.0,35418.0,35457.0,35485.0,35533.0,35605.0,35664.0,35728.0,35758.0,35896.0,36021.0
5018317,42300.0,42368.0,42436.0,42471.0,42538.0,42586.0,42669.0,42880.0,42917.0,42981.0,43010.0,43035.0,43070.0,43109.0,43149.0,43216.0,43255.0,43318.0,43353.0,43404.0,43445.0,43514.0,43569.0,43675.0,43788.0,43856.0,43917.0,43976.0,44035.0,44083.0,44162.0,44257.0,44404.0,44523.0,44922.0,45056.0,45160.0,45236.0,45283.0,45336.0,45407.0,45454.0,45563.0,45596.0,45645.0,45698.0,45745.0,45826.0,45866.0,45898.0,45923.0,45947.0,45991.0,46023.0,46078.0,46160.0,46227.0,46300.0,46332.0,46478.0,46607.0
5018319,53100.0,53174.0,53247.0,53281.0,53346.0,53386.0,53470.0,53685.0,53721.0,53784.0,53812.0,53839.0,53873.0,53912.0,53951.0,54016.0,54055.0,54119.0,54151.0,54198.0,54235.0,54300.0,54350.0,54458.0,54574.0,54636.0,54698.0,54757.0,54817.0,54866.0,54946.0,55042.0,55195.0,55319.0,55736.0,55875.0,55985.0,56074.0,56128.0,56202.0,56300.0,56342.0,56439.0,56472.0,56528.0,56589.0,56643.0,56736.0,56783.0,56821.0,56850.0,56878.0,56926.0,56960.0,57019.0,57108.0,57180.0,57258.0,57289.0,57430.0,57564.0
5018321,64800.0,64879.0,64957.0,64994.0,65063.0,65109.0,65192.0,65405.0,65439.0,65499.0,65525.0,65549.0,65580.0,65615.0,65661.0,65737.0,65774.0,65835.0,65867.0,65915.0,65953.0,66017.0,66055.0,66180.0,66314.0,66375.0,66442.0,66506.0,66571.0,66624.0,66711.0,66831.0,67007.0,67150.0,67631.0,67764.0,67868.0,67945.0,67992.0,68059.0,68149.0,68192.0,68292.0,68328.0,68381.0,68438.0,68489.0,68576.0,68618.0,68652.0,68678.0,68703.0,68744.0,68773.0,68823.0,68898.0,68959.0,69026.0,69055.0,69186.0,69305.0
5018904,29700.0,29795.0,29889.0,29931.0,30010.0,30156.0,30256.0,30512.0,30551.0,30620.0,30651.0,30688.0,30753.0,30827.0,30879.0,30964.0,31013.0,31094.0,31132.0,31188.0,31232.0,31309.0,31361.0,31475.0,31597.0,31669.0,31735.0,31799.0,31863.0,31915.0,32002.0,32103.0,32232.0,32336.0,32687.0,32815.0,32925.0,33001.0,33048.0,33088.0,33140.0,33181.0,33274.0,33306.0,33347.0,33391.0,33430.0,33497.0,33531.0,33565.0,33592.0,33618.0,33657.0,33685.0,33733.0,33805.0,33864.0,33928.0,33958.0,34096.0,34221.0
5018906,41400.0,41468.0,41536.0,41571.0,41638.0,41686.0,41769.0,41980.0,42017.0,42081.0,42110.0,42135.0,42170.0,42209.0,42249.0,42316.0,42355.0,42418.0,42453.0,42504.0,42545.0,42614.0,42669.0,42775.0,42888.0,42956.0,43017.0,43076.0,43135.0,43183.0,43262.0,43357.0,43504.0,43623.0,44022.0,44156.0,44260.0,44336.0,44383.0,44436.0,44507.0,44554.0,44663.0,44696.0,44745.0,44798.0,44845.0,44926.0,44966.0,44998.0,45023.0,45047.0,45091.0,45123.0,45178.0,45260.0,45327.0,45400.0,45432.0,45578.0,45707.0
5018908,52200.0,52274.0,52347.0,52381.0,52446.0,52486.0,52570.0,52785.0,52821.0,52884.0,52912.0,52939.0,52973.0,53012.0,53051.0,53116.0,53155.0,53219.0,53251.0,53298.0,53335.0,53400.0,53450.0,53558.0,53674.0,53736.0,53798.0,53857.0,53917.0,53966.0,54046.0,54142.0,54295.0,54419.0,54836.0,54975.0,55085.0,55174.0,55228.0,55302.0,55400.0,55442.0,55539.0,55572.0,55628.0,55689.0,55743.0,55836.0,55883.0,55921.0,55950.0,55978.0,56026.0,56060.0,56119.0,56208.0,56280.0,56358.0,56389.0,56530.0,56664.0
5018910,63900.0,63979.0,64057.0,64094.0,64163.0,64209.0,64292.0,64505.0,64539.0,64599.0,64625.0,64649.0,64680.0,64715.0,64761.0,64837.0,64874.0,64935.0,64967.0,65015.0,65053.0,65117.0,65155.0,65280.0,65414.0,65475.0,65542.0,65606.0,65671.0,65724.0,65811.0,65931.0,66107.0,66250.0,66731.0,66864.0,66968.0,67045.0,67092.0,67159.0,67249.0,67292.0,67392.0,67428.0,67481.0,67538.0,67589.0,67676.0,67718.0,67752.0,67778.0,67803.0,67844.0,67873.0,67923.0,67998.0,68059.0,68126.0,68155.0,68286.0,68405.0
5019072,52200.0,52267.0,52334.0,52373.0,52447.0,52504.0,52580.0,52774.0,52801.0,52849.0,52870.0,52890.0,52928.0,52971.0,53009.0,53072.0,53100.0,53146.0,53175.0,53218.0,53252.0,53312.0,53339.0,53411.0,53488.0,53546.0,53598.0,53648.0,53698.0,53739.0,53805.0,53860.0,54022.0,54153.0,54595.0,54734.0,54816.0,54876.0,54913.0,54974.0,55056.0,55114.0,55248.0,55281.0,55327.0,55376.0,55420.0,55496.0,55534.0,55564.0,55588.0,55610.0,55650.0,55678.0,55727.0,55801.0,55862.0,55928.0,55961.0,56113.0,56249.0
5019076,72000.0,72051.0,72102.0,72128.0,72176.0,72213.0,72259.0,72375.0,72398.0,72439.0,72457.0,72476.0,72499.0,72524.0,72554.0,72603.0,72621.0,72651.0,72674.0,72709.0,72736.0,72783.0,72863.0,72926.0,72994.0,73045.0,73084.0,73122.0,73160.0,73191.0,73241.0,73301.0,73448.0,73567.0,73966.0,74063.0,74135.0,74196.0,74234.0,74277.0,74334.0,74379.0,74483.0,74511.0,74546.0,74584.0,74618.0,74675.0,74703.0,74728.0,74748.0,74767.0,74802.0,74827.0,74871.0,74937.0,74991.0,75049.0,75076.0,75200.0,75319.0
5019078,79200.0,79251.0,79302.0,79328.0,79376.0,79413.0,79459.0,79575.0,79598.0,79639.0,79657.0,79676.0,79699.0,79724.0,79754.0,79803.0,79821.0,79851.0,79874.0,79909.0,79936.0,79983.0,80063.0,80126.0,80194.0,80245.0,80284.0,80322.0,80360.0,80391.0,80441.0,80501.0,80648.0,80767.0,81166.0,81263.0,81335.0,81396.0,81434.0,81477.0,81534.0,81579.0,81683.0,81711.0,81746.0,81784.0,81818.0,81875.0,81903.0,81928.0,81948.0,81967.0,82002.0,82027.0,82071.0,82137.0,82191.0,82249.0,82276.0,82400.0,82519.0
5083422,52200.0,52266.0,52331.0,52365.0,52431.0,52472.0,52546.0,52736.0,52765.0,52815.0,52837.0,52856.0,52877.0,52900.0,52930.0,52980.0,53008.0,53054.0,53084.0,53129.0,53164.0,53224.0,53273.0,53348.0,53429.0,53452.0,53507.0,53560.0,53614.0,53658.0,53730.0,53812.0,53920.0,54007.0,54301.0,54419.0,54578.0,54623.0,54650.0,54699.0,54765.0,54798.0,54873.0,54886.0,54926.0,54969.0,55008.0,55074.0,55107.0,55119.0,55129.0,55138.0,55171.0,55194.0,55235.0,55296.0,55346.0,55401.0,55423.0,55525.0,55641.0
5083424,63000.0,63067.0,63134.0,63164.0,63220.0,63244.0,63322.0,63522.0,63542.0,63577.0,63592.0,63610.0,63627.0,63647.0,63677.0,63726.0,63754.0,63799.0,63821.0,63853.0,63878.0,63922.0,63953.0,64030.0,64113.0,64163.0,64217.0,64269.0,64322.0,64365.0,64436.0,64512.0,64662.0,64783.0,65191.0,65286.0,65354.0,65471.0,65543.0,65582.0,65633.0,65660.0,65721.0,65748.0,65786.0,65827.0,65864.0,65927.0,65960.0,65993.0,66019.0,66043.0,66089.0,66121.0,66177.0,66261.0,66330.0,66404.0,66434.0,66568.0,66681.0
5083426,73800.0,73844.0,73887.0,73908.0,73947.0,73971.0,74018.0,74139.0,74170.0,74225.0,74249.0,74267.0,74292.0,74320.0,74346.0,74390.0,74406.0,74433.0,74454.0,74485.0,74509.0,74550.0,74568.0,74618.0,74672.0,74714.0,74745.0,74775.0,74805.0,74829.0,74868.0,74915.0,75039.0,75139.0,75476.0,75559.0,75617.0,75678.0,75715.0,75759.0,75818.0,75854.0,75936.0,75956.0,75984.0,76014.0,76041.0,76087.0,76109.0,76136.0,76157.0,76177.0,76207.0,76228.0,76265.0,76321.0,76366.0,76416.0,76440.0,76547.0,76654.0
5083428,82800.0,82844.0,82887.0,82908.0,82947.0,82971.0,83018.0,83139.0,83170.0,83225.0,83249.0,83267.0,83292.0,83320.0,83346.0,83390.0,83406.0,83433.0,83454.0,83485.0,83509.0,83550.0,83568.0,83618.0,83672.0,83714.0,83745.0,83775.0,83805.0,83829.0,83868.0,83915.0,84039.0,84139.0,84476.0,84559.0,84617.0,84678.0,84715.0,84759.0,84818.0,84854.0,84936.0,84956.0,84984.0,85014.0,85041.0,85087.0,85109.0,85136.0,85157.0,85177.0,85207.0,85228.0,85265.0,85321.0,85366.0,85416.0,85440.0,85547.0,85654.0
5084192,37800.0,37863.0,37926.0,37960.0,38025.0,38070.0,38140.0,38318.0,38352.0,38411.0,38437.0,38461.0,38492.0,38527.0,38566.0,38630.0,38663.0,38718.0,38747.0,38790.0,38824.0,38883.0,38926.0,39014.0,39108.0,39169.0,39221.0,39271.0,39322.0,39363.0,39430.0,39517.0,39655.0,39767.0,40144.0,40256.0,40352.0,40418.0,40459.0,40505.0,40566.0,40607.0,40701.0,40725.0,40764.0,40806.0,40843.0,40907.0,40938.0,40966.0,40988.0,41008.0,41042.0,41066.0,41108.0,41170.0,41221.0,41276.0,41305.0,41434.0,41561.0
5084194,48600.0,48666.0,48731.0,48765.0,48829.0,48875.0,48955.0,49158.0,49193.0,49255.0,49283.0,49307.0,49340.0,49378.0,49417.0,49481.0,49518.0,49579.0,49612.0,49661.0,49700.0,49767.0,49820.0,49922.0,50031.0,50096.0,50154.0,50210.0,50267.0,50313.0,50390.0,50481.0,50622.0,50736.0,51120.0,51249.0,51349.0,51422.0,51467.0,51518.0,51586.0,51631.0,51736.0,51768.0,51815.0,51866.0,51911.0,51989.0,52028.0,52059.0,52083.0,52106.0,52149.0,52179.0,52232.0,52311.0,52375.0,52445.0,52476.0,52616.0,52740.0
5084196,60300.0,60381.0,60462.0,60493.0,60552.0,60596.0,60678.0,60887.0,60926.0,60994.0,61024.0,61050.0,61080.0,61114.0,61162.0,61241.0,61277.0,61337.0,61368.0,61414.0,61451.0,61514.0,61560.0,61673.0,61794.0,61866.0,61937.0,62005.0,62074.0,62130.0,62222.0,62337.0,62532.0,62690.0,63222.0,63377.0,63479.0,63568.0,63622.0,63703.0,63810.0,63856.0,63962.0,63998.0,64055.0,64116.0,64171.0,64264.0,64311.0,64345.0,64371.0,64396.0,64443.0,64476.0,64533.0,64618.0,64688.0,64763.0,64795.0,64940.0,65078.0
5084198,72000.0,72061.0,72122.0,72149.0,72200.0,72238.0,72306.0,72480.0,72512.0,72568.0,72593.0,72618.0,72649.0,72683.0,72719.0,72779.0,72809.0,72859.0,72886.0,72925.0,72956.0,73009.0,73043.0,73130.0,73224.0,73286.0,73337.0,73386.0,73435.0,73475.0,73541.0,73613.0,73755.0,73870.0,74259.0,74375.0,74475.0,74536.0,74573.0,74622.0,74688.0,74730.0,74827.0,74859.0,74899.0,74942.0,74981.0,75047.0,75081.0,75109.0,75131.0,75152.0,75190.0,75217.0,75263.0,75333.0,75390.0,75451.0,75479.0,75607.0,75722.0
5084515,28800.0,28886.0,28971.0,29024.0,29126.0,29186.0,29295.0,29573.0,29624.0,29713.0,29753.0,29801.0,29874.0,29957.0,30014.0,30108.0,30154.0,30230.0,30268.0,30324.0,30368.0,30445.0,30493.0,30602.0,30718.0,30793.0,30862.0,30929.0,30996.0,31051.0,31140.0,31232.0,31379.0,31498.0,31900.0,32016.0,32113.0,32192.0,32240.0,32286.0,32348.0,32399.0,32515.0,32549.0,32601.0,32657.0,32707.0,32793.0,32836.0,32868.0,32894.0,32918.0,32959.0,32988.0,33038.0,33113.0,33174.0,33241.0,33272.0,33415.0,33545.0
