tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P,045_P,046_P,047_P,048_P,049_P,050_P,051_P,052_P,053_P,054_P,055_P,056_P,057_P,058_P,059_P,060_P,061_P
0,385.0,2806.0,2807.0,2808.0,486.0,487.0,2798.0,2799.0,753.0,754.0,755.0,849.0,850.0,851.0,2791.0,2793.0,2794.0,1077.0,2479.0,2480.0,2481.0,2482.0,2483.0,2484.0,2485.0,2486.0,2487.0,2488.0,2489.0,2448.0,5026.0,2450.0,2328.0,2329.0,2330.0,2331.0,2101.0,2102.0,2726.0,2727.0,2105.0,2780.0,2781.0,2782.0,2783.0,2652.0,2653.0,2654.0,2655.0,2656.0,2668.0,2672.0,2673.0,2206.0,2207.0,2208.0,2210.0,2211.0,2212.0,7165.0,4357.0
5003296,62400.0,62496.0,62533.0,62587.0,62770.0,62872.0,62919.0,63015.0,63055.0,63120.0,63194.0,63297.0,63394.0,63455.0,63514.0,63598.0,63846.0,64062.0,64144.0,64239.0,64315.0,64387.0,64439.0,64494.0,64561.0,64622.0,64699.0,64751.0,64778.0,64843.0,64867.0,64905.0,64999.0,65028.0,65063.0,65208.0,65250.0,65410.0,65468.0,65500.0,65563.0,65658.0,65735.0,65826.0,65977.0,66064.0,66098.0,66123.0,66204.0,66340.0,66437.0,66503.0,66578.0,66654.0,66711.0,66780.0,66830.0,66972.0,67129.0,67165.0,67215.0
5003508,27000.0,27053.0,27074.0,27103.0,27238.0,27266.0,27279.0,27321.0,27339.0,27363.0,27390.0,27428.0,27466.0,27490.0,27514.0,27547.0,27587.0,27622.0,27668.0,27721.0,27763.0,27803.0,27829.0,27857.0,27881.0,27903.0,27932.0,27969.0,27988.0,28033.0,28049.0,28070.0,28122.0,28138.0,28157.0,28220.0,28240.0,28315.0,28351.0,28371.0,28411.0,28471.0,28507.0,28550.0,28620.0,28668.0,28686.0,28700.0,28745.0,28790.0,28831.0,28864.0,28901.0,28939.0,28976.0,29020.0,29052.0,29094.0,29141.0,29168.0,29206.0
5003510,39600.0,39679.0,39710.0,39754.0,39885.0,39967.0,40004.0,40057.0,40079.0,40117.0,40160.0,40220.0,40281.0,40320.0,40357.0,40422.0,40514.0,40594.0,40655.0,40725.0,40781.0,40833.0,40871.0,40911.0,40972.0,41028.0,41099.0,41153.0,41181.0,41248.0,41272.0,41312.0,41409.0,41439.0,41475.0,41564.0,41589.0,41683.0,41728.0,41753.0,41803.0,41878.0,41934.0,42000.0,42110.0,42172.0,42196.0,42214.0,42272.0,42415.0,42472.0,42514.0,42561.0,42608.0,42674.0,42754.0,42813.0,42913.0,43023.0,43095.0,43196.0
5003513,60300.0,60398.0,60436.0,60491.0,60627.0,60703.0,60737.0,60798.0,60823.0,60866.0,60916.0,60985.0,61054.0,61098.0,61141.0,61202.0,61312.0,61407.0,61469.0,61540.0,61597.0,61651.0,61681.0,61713.0,61761.0,61805.0,61860.0,61907.0,61931.0,61989.0,62010.0,62044.0,62127.0,62153.0,62182.0,62253.0,62281.0,62389.0,62435.0,62461.0,62512.0,62587.0,62630.0,62681.0,62764.0,62828.0,62853.0,62872.0,62931.0,63017.0,63081.0,63118.0,63160.0,63203.0,63252.0,63311.0,63354.0,63441.0,63536.0,63564.0,63604.0
5003937,23400.0,23479.0,23510.0,23554.0,23674.0,23733.0,23760.0,23813.0,23835.0,23870.0,23910.0,23965.0,24021.0,24057.0,24092.0,24157.0,24226.0,24286.0,24347.0,24417.0,24473.0,24525.0,24560.0,24597.0,24638.0,24676.0,24724.0,24770.0,24794.0,24851.0,24870.0,24902.0,24979.0,25003.0,25031.0,25159.0,25197.0,25340.0,25387.0,25414.0,25466.0,25544.0,25595.0,25656.0,25757.0,25818.0,25842.0,25860.0,25918.0,25982.0,26031.0,26071.0,26117.0,26163.0,26222.0,26293.0,26345.0,26458.0,26582.0,26609.0,26648.0
5003939,37500.0,37588.0,37622.0,37671.0,37796.0,37885.0,37925.0,37998.0,38029.0,38069.0,38115.0,38180.0,38246.0,38288.0,38329.0,38395.0,38495.0,38582.0,38642.0,38711.0,38766.0,38817.0,38849.0,38883.0,38939.0,38990.0,39054.0,39102.0,39127.0,39186.0,39207.0,39246.0,39341.0,39371.0,39405.0,39474.0,39509.0,39642.0,39698.0,39729.0,39790.0,39882.0,39941.0,40012.0,40129.0,40210.0,40241.0,40265.0,40341.0,40466.0,40523.0,40570.0,40623.0,40677.0,40731.0,40797.0,40845.0,40931.0,41026.0,41063.0,41115.0
5003941,48600.0,48687.0,48721.0,48770.0,48915.0,48990.0,49024.0,49108.0,49143.0,49188.0,49239.0,49310.0,49379.0,49423.0,49465.0,49544.0,49697.0,49830.0,49898.0,49977.0,50040.0,50098.0,50155.0,50215.0,50288.0,50355.0,50440.0,50494.0,50522.0,50589.0,50612.0,50654.0,50757.0,50789.0,50827.0,50920.0,50956.0,51093.0,51157.0,51193.0,51264.0,51370.0,51438.0,51519.0,51654.0,51747.0,51783.0,51810.0,51898.0,52033.0,52108.0,52160.0,52219.0,52278.0,52336.0,52406.0,52456.0,52557.0,52669.0,52700.0,52745.0
5003943,61500.0,61596.0,61633.0,61687.0,61870.0,61972.0,62019.0,62115.0,62155.0,62220.0,62294.0,62397.0,62494.0,62555.0,62614.0,62698.0,62946.0,63162.0,63244.0,63339.0,63415.0,63487.0,63539.0,63594.0,63661.0,63722.0,63799.0,63851.0,63878.0,63943.0,63967.0,64005.0,64099.0,64128.0,64163.0,64308.0,64350.0,64510.0,64568.0,64600.0,64663.0,64758.0,64835.0,64926.0,65077.0,65164.0,65198.0,65223.0,65304.0,65440.0,65537.0,65603.0,65678.0,65754.0,65811.0,65880.0,65930.0,66072.0,66229.0,66265.0,66315.0
5004427,66000.0,66083.0,66115.0,66161.0,66319.0,66395.0,66429.0,66486.0,66510.0,66553.0,66602.0,66669.0,66740.0,66785.0,66828.0,66889.0,66968.0,67037.0,67094.0,67160.0,67212.0,67262.0,67293.0,67326.0,67376.0,67422.0,67479.0,67521.0,67543.0,67596.0,67615.0,67647.0,67726.0,67751.0,67779.0,67840.0,67867.0,67970.0,68012.0,68035.0,68081.0,68149.0,68198.0,68257.0,68354.0,68408.0,68429.0,68445.0,68496.0,68573.0,68618.0,68652.0,68691.0,68730.0,68772.0,68823.0,68861.0,68931.0,69009.0,69036.0,69074.0
5006131,78000.0,78097.0,78135.0,78188.0,78294.0,78337.0,78357.0,78440.0,78474.0,78507.0,78545.0,78599.0,78655.0,78691.0,78725.0,78778.0,78838.0,78890.0,78941.0,78999.0,79045.0,79089.0,79126.0,79165.0,79200.0,79232.0,79272.0,79310.0,79330.0,79377.0,79394.0,79427.0,79509.0,79534.0,79564.0,79631.0,79661.0,79773.0,79806.0,79825.0,79862.0,79916.0,79959.0,80010.0,80094.0,80142.0,80161.0,80175.0,80221.0,80323.0,80383.0,80410.0,80441.0,80472.0,80511.0,80558.0,80591.0,80657.0,80730.0,80758.0,80798.0
5006161,29400.0,29528.0,29578.0,29649.0,29819.0,29892.0,29925.0,30029.0,30073.0,30121.0,30176.0,30251.0,30328.0,30377.0,30423.0,30497.0,30571.0,30635.0,30699.0,30773.0,30832.0,30889.0,30940.0,30994.0,31051.0,31103.0,31169.0,31224.0,31253.0,31322.0,31346.0,31389.0,31494.0,31527.0,31564.0,31716.0,31757.0,31911.0,31965.0,31995.0,32054.0,32144.0,32209.0,32286.0,32414.0,32488.0,32517.0,32539.0,32609.0,32715.0,32771.0,32817.0,32869.0,32920.0,32969.0,33028.0,33072.0,33168.0,33274.0,33313.0,33369.0
5006163,56100.0,56196.0,56233.0,56287.0,56470.0,56572.0,56619.0,56715.0,56755.0,56820.0,56894.0,56997.0,57094.0,57155.0,57214.0,57298.0,57546.0,57762.0,57844.0,57939.0,58015.0,58087.0,58139.0,58194.0,58261.0,58322.0,58399.0,58451.0,58478.0,58543.0,58567.0,58605.0,58699.0,58728.0,58763.0,58908.0,58950.0,59110.0,59168.0,59200.0,59263.0,59358.0,59435.0,59526.0,59677.0,59764.0,59798.0,59823.0,59904.0,60040.0,60137.0,60203.0,60278.0,60354.0,60411.0,60480.0,60530.0,60672.0,60829.0,60865.0,60915.0
5006696,22200.0,22279.0,22310.0,22354.0,22474.0,22533.0,22560.0,22613.0,22635.0,22670.0,22710.0,22765.0,22821.0,22857.0,22892.0,22957.0,23026.0,23086.0,23147.0,23217.0,23273.0,23325.0,23360.0,23397.0,23438.0,23476.0,23524.0,23570.0,23594.0,23651.0,23670.0,23702.0,23779.0,23803.0,23831.0,23959.0,23997.0,24140.0,24187.0,24214.0,24266.0,24344.0,24395.0,24456.0,24557.0,24618.0,24642.0,24660.0,24718.0,24782.0,24831.0,24871.0,24917.0,24963.0,25022.0,25093.0,25145.0,25258.0,25382.0,25409.0,25448.0
5006698,34500.0,34628.0,34678.0,34749.0,34919.0,34992.0,35025.0,35129.0,35173.0,35221.0,35276.0,35351.0,35428.0,35477.0,35523.0,35597.0,35671.0,35735.0,35799.0,35873.0,35932.0,35989.0,36040.0,36094.0,36151.0,36203.0,36269.0,36324.0,36353.0,36422.0,36446.0,36489.0,36594.0,36627.0,36664.0,36816.0,36857.0,37011.0,37065.0,37095.0,37154.0,37244.0,37309.0,37386.0,37514.0,37588.0,37617.0,37639.0,37709.0,37815.0,37871.0,37917.0,37969.0,38020.0,38069.0,38128.0,38172.0,38268.0,38374.0,38413.0,38469.0
5006700,47400.0,47487.0,47521.0,47570.0,47715.0,47790.0,47824.0,47908.0,47943.0,47988.0,48039.0,48110.0,48179.0,48223.0,48265.0,48344.0,48497.0,48630.0,48698.0,48777.0,48840.0,48898.0,48955.0,49015.0,49088.0,49155.0,49240.0,49294.0,49322.0,49389.0,49412.0,49454.0,49557.0,49589.0,49627.0,49720.0,49756.0,49893.0,49957.0,49993.0,50064.0,50170.0,50238.0,50319.0,50454.0,50547.0,50583.0,50610.0,50698.0,50833.0,50908.0,50960.0,51019.0,51078.0,51136.0,51206.0,51256.0,51357.0,51469.0,51500.0,51545.0
5006702,60300.0,60396.0,60433.0,60487.0,60670.0,60772.0,60819.0,60915.0,60955.0,61020.0,61094.0,61197.0,61294.0,61355.0,61414.0,61498.0,61746.0,61962.0,62044.0,62139.0,62215.0,62287.0,62339.0,62394.0,62461.0,62522.0,62599.0,62651.0,62678.0,62743.0,62767.0,62805.0,62899.0,62928.0,62963.0,63108.0,63150.0,63310.0,63368.0,63400.0,63463.0,63558.0,63635.0,63726.0,63877.0,63964.0,63998.0,64023.0,64104.0,64240.0,64337.0,64403.0,64478.0,64554.0,64611.0,64680.0,64730.0,64872.0,65029.0,65065.0,65115.0
5006704,75600.0,75664.0,75689.0,75725.0,75849.0,75925.0,75959.0,76022.0,76048.0,76086.0,76130.0,76190.0,76247.0,76283.0,76319.0,76388.0,76452.0,76508.0,76561.0,76622.0,76671.0,76716.0,76749.0,76783.0,76820.0,76854.0,76898.0,76939.0,76960.0,77010.0,77028.0,77060.0,77138.0,77162.0,77191.0,77252.0,77285.0,77410.0,77446.0,77466.0,77506.0,77566.0,77600.0,77640.0,77707.0,77757.0,77776.0,77791.0,77837.0,77899.0,77956.0,77987.0,78022.0,78058.0,78097.0,78144.0,78178.0,78226.0,78278.0,78302.0,78337.0
5006706,84000.0,84064.0,84089.0,84125.0,84249.0,84325.0,84359.0,84422.0,84448.0,84486.0,84530.0,84590.0,84647.0,84683.0,84719.0,84788.0,84852.0,84908.0,84961.0,85022.0,85071.0,85116.0,85149.0,85183.0,85220.0,85254.0,85298.0,85339.0,85360.0,85410.0,85428.0,85460.0,85538.0,85562.0,85591.0,85652.0,85685.0,85810.0,85846.0,85866.0,85906.0,85966.0,86000.0,86040.0,86107.0,86157.0,86176.0,86191.0,86237.0,86299.0,86356.0,86387.0,86422.0,86458.0,86497.0,86544.0,86578.0,86626.0,86678.0,86702.0,86737.0
5006982,43200.0,43315.0,43360.0,43423.0,43521.0,43572.0,43595.0,43659.0,43685.0,43721.0,43762.0,43820.0,43900.0,43951.0,44000.0,44070.0,44173.0,44262.0,44318.0,44382.0,44433.0,44481.0,44513.0,44547.0,44601.0,44650.0,44712.0,44754.0,44776.0,44828.0,44846.0,44883.0,44974.0,45002.0,45035.0,45096.0,45126.0,45239.0,45289.0,45317.0,45371.0,45452.0,45498.0,45553.0,45644.0,45709.0,45734.0,45753.0,45814.0,45953.0,46013.0,46066.0,46125.0,46185.0,46240.0,46306.0,46354.0,46445.0,46546.0,46577.0,46621.0
5007266,25200.0,25253.0,25274.0,25303.0,25438.0,25466.0,25479.0,25521.0,25539.0,25563.0,25590.0,25628.0,25666.0,25690.0,25714.0,25747.0,25787.0,25822.0,25868.0,25921.0,25963.0,26003.0,26029.0,26057.0,26081.0,26103.0,26132.0,26169.0,26188.0,26233.0,26249.0,26270.0,26322.0,26338.0,26357.0,26420.0,26440.0,26515.0,26551.0,26571.0,26611.0,26671.0,26707.0,26750.0,26820.0,26868.0,26886.0,26900.0,26945.0,26990.0,27031.0,27064.0,27101.0,27139.0,27176.0,27220.0,27252.0,27294.0,27341.0,27368.0,27406.0
5007268,34200.0,34275.0,34304.0,34346.0,34474.0,34515.0,34533.0,34568.0,34583.0,34610.0,34641.0,34684.0,34737.0,34771.0,34803.0,34861.0,34901.0,34936.0,34980.0,35030.0,35070.0,35108.0,35136.0,35166.0,35197.0,35225.0,35260.0,35297.0,35316.0,35362.0,35378.0,35407.0,35478.0,35500.0,35527.0,35574.0,35592.0,35661.0,35694.0,35713.0,35750.0,35805.0,35840.0,35882.0,35951.0,35998.0,36016.0,36030.0,36074.0,36129.0,36184.0,36213.0,36246.0,36279.0,36316.0,36361.0,36393.0,36465.0,36545.0,36573.0,36612.0
5007270,49800.0,49915.0,49960.0,50023.0,50121.0,50172.0,50195.0,50259.0,50285.0,50321.0,50362.0,50420.0,50500.0,50551.0,50600.0,50670.0,50773.0,50862.0,50918.0,50982.0,51033.0,51081.0,51113.0,51147.0,51201.0,51250.0,51312.0,51354.0,51376.0,51428.0,51446.0,51483.0,51574.0,51602.0,51635.0,51696.0,51726.0,51839.0,51889.0,51917.0,51971.0,52052.0,52098.0,52153.0,52244.0,52309.0,52334.0,52353.0,52414.0,52553.0,52613.0,52666.0,52725.0,52785.0,52840.0,52906.0,52954.0,53045.0,53146.0,53177.0,53221.0
5007272,61800.0,61898.0,61936.0,61991.0,62127.0,62203.0,62237.0,62298.0,62323.0,62366.0,62416.0,62485.0,62554.0,62598.0,62641.0,62702.0,62812.0,62907.0,62969.0,63040.0,63097.0,63151.0,63181.0,63213.0,63261.0,63305.0,63360.0,63407.0,63431.0,63489.0,63510.0,63544.0,63627.0,63653.0,63682.0,63753.0,63781.0,63889.0,63935.0,63961.0,64012.0,64087.0,64130.0,64181.0,64264.0,64328.0,64353.0,64372.0,64431.0,64517.0,64581.0,64618.0,64660.0,64703.0,64752.0,64811.0,64854.0,64941.0,65036.0,65064.0,65104.0
5007274,73200.0,73274.0,73303.0,73344.0,73522.0,73572.0,73595.0,73638.0,73656.0,73682.0,73712.0,73755.0,73824.0,73868.0,73911.0,74003.0,74041.0,74074.0,74143.0,74222.0,74285.0,74344.0,74386.0,74430.0,74480.0,74526.0,74585.0,74622.0,74641.0,74687.0,74704.0,74742.0,74836.0,74865.0,74899.0,74991.0,75014.0,75099.0,75124.0,75138.0,75165.0,75206.0,75243.0,75287.0,75360.0,75404.0,75421.0,75434.0,75476.0,75545.0,75618.0,75660.0,75707.0,75755.0,75796.0,75845.0,75881.0,75980.0,76090.0,76243.0,76460.0
5007276,82500.0,82597.0,82635.0,82688.0,82794.0,82837.0,82857.0,82940.0,82974.0,83007.0,83045.0,83099.0,83155.0,83191.0,83225.0,83278.0,83338.0,83390.0,83441.0,83499.0,83545.0,83589.0,83626.0,83665.0,83700.0,83732.0,83772.0,83810.0,83830.0,83877.0,83894.0,83927.0,84009.0,84034.0,84064.0,84131.0,84161.0,84273.0,84306.0,84325.0,84362.0,84416.0,84459.0,84510.0,84594.0,84642.0,84661.0,84675.0,84721.0,84823.0,84883.0,84910.0,84941.0,84972.0,85011.0,85058.0,85091.0,85157.0,85230.0,85258.0,85298.0
5007366,30600.0,30675.0,30704.0,30746.0,30874.0,30915.0,30933.0,30968.0,30983.0,31010.0,31041.0,31084.0,31137.0,31171.0,31203.0,31261.0,31301.0,31336.0,31380.0,31430.0,31470.0,31508.0,31536.0,31566.0,31597.0,31625.0,31660.0,31697.0,31716.0,31762.0,31778.0,31807.0,31878.0,31900.0,31927.0,31974.0,31992.0,32061.0,32094.0,32113.0,32150.0,32205.0,32240.0,32282.0,32351.0,32398.0,32416.0,32430.0,32474.0,32529.0,32584.0,32613.0,32646.0,32679.0,32716.0,32761.0,32793.0,32865.0,32945.0,32973.0,33012.0
5007369,47400.0,47515.0,47560.0,47623.0,47721.0,47772.0,47795.0,47859.0,47885.0,47921.0,47962.0,48020.0,48100.0,48151.0,48200.0,48270.0,48373.0,48462.0,48518.0,48582.0,48633.0,48681.0,48713.0,48747.0,48801.0,48850.0,48912.0,48954.0,48976.0,49028.0,49046.0,49083.0,49174.0,49202.0,49235.0,49296.0,49326.0,49439.0,49489.0,49517.0,49571.0,49652.0,49698.0,49753.0,49844.0,49909.0,49934.0,49953.0,50014.0,50153.0,50213.0,50266.0,50325.0,50385.0,50440.0,50506.0,50554.0,50645.0,50746.0,50777.0,50821.0
5007371,58200.0,58298.0,58336.0,58391.0,58527.0,58603.0,58637.0,58698.0,58723.0,58766.0,58816.0,58885.0,58954.0,58998.0,59041.0,59102.0,59212.0,59307.0,59369.0,59440.0,59497.0,59551.0,59581.0,59613.0,59661.0,59705.0,59760.0,59807.0,59831.0,59889.0,59910.0,59944.0,60027.0,60053.0,60082.0,60153.0,60181.0,60289.0,60335.0,60361.0,60412.0,60487.0,60530.0,60581.0,60664.0,60728.0,60753.0,60772.0,60831.0,60917.0,60981.0,61018.0,61060.0,61103.0,61152.0,61211.0,61254.0,61341.0,61436.0,61464.0,61504.0
5007373,67800.0,67898.0,67936.0,67991.0,68127.0,68203.0,68237.0,68298.0,68323.0,68366.0,68416.0,68485.0,68554.0,68598.0,68641.0,68702.0,68812.0,68907.0,68969.0,69040.0,69097.0,69151.0,69181.0,69213.0,69261.0,69305.0,69360.0,69407.0,69431.0,69489.0,69510.0,69544.0,69627.0,69653.0,69682.0,69753.0,69781.0,69889.0,69935.0,69961.0,70012.0,70087.0,70130.0,70181.0,70264.0,70328.0,70353.0,70372.0,70431.0,70517.0,70581.0,70618.0,70660.0,70703.0,70752.0,70811.0,70854.0,70941.0,71036.0,71064.0,71104.0
5008384,24300.0,24379.0,24410.0,24454.0,24574.0,24633.0,24660.0,24713.0,24735.0,24770.0,24810.0,24865.0,24921.0,24957.0,24992.0,25057.0,25126.0,25186.0,25247.0,25317.0,25373.0,25425.0,25460.0,25497.0,25538.0,25576.0,25624.0,25670.0,25694.0,25751.0,25770.0,25802.0,25879.0,25903.0,25931.0,26059.0,26097.0,26240.0,26287.0,26314.0,26366.0,26444.0,26495.0,26556.0,26657.0,26718.0,26742.0,26760.0,26818.0,26882.0,26931.0,26971.0,27017.0,27063.0,27122.0,27193.0,27245.0,27358.0,27482.0,27509.0,27548.0
5008386,36000.0,36088.0,36122.0,36171.0,36296.0,36385.0,36425.0,36498.0,36529.0,36569.0,36615.0,36680.0,36746.0,36788.0,36829.0,36895.0,36995.0,37082.0,37142.0,37211.0,37266.0,37317.0,37349.0,37383.0,37439.0,37490.0,37554.0,37602.0,37627.0,37686.0,37707.0,37746.0,37841.0,37871.0,37905.0,37974.0,38009.0,38142.0,38198.0,38229.0,38290.0,38382.0,38441.0,38512.0,38629.0,38710.0,38741.0,38765.0,38841.0,38966.0,39023.0,39070.0,39123.0,39177.0,39231.0,39297.0,39345.0,39431.0,39526.0,39563.0,39615.0
5008387,45900.0,45987.0,46021.0,46070.0,46215.0,46290.0,46324.0,46408.0,46443.0,46488.0,46539.0,46610.0,46679.0,46723.0,46765.0,46844.0,46997.0,47130.0,47198.0,47277.0,47340.0,47398.0,47455.0,47515.0,47588.0,47655.0,47740.0,47794.0,47822.0,47889.0,47912.0,47954.0,48057.0,48089.0,48127.0,48220.0,48256.0,48393.0,48457.0,48493.0,48564.0,48670.0,48738.0,48819.0,48954.0,49047.0,49083.0,49110.0,49198.0,49333.0,49408.0,49460.0,49519.0,49578.0,49636.0,49706.0,49756.0,49857.0,49969.0,50000.0,50045.0
5008389,58500.0,58596.0,58633.0,58687.0,58870.0,58972.0,59019.0,59115.0,59155.0,59220.0,59294.0,59397.0,59494.0,59555.0,59614.0,59698.0,59946.0,60162.0,60244.0,60339.0,60415.0,60487.0,60539.0,60594.0,60661.0,60722.0,60799.0,60851.0,60878.0,60943.0,60967.0,61005.0,61099.0,61128.0,61163.0,61308.0,61350.0,61510.0,61568.0,61600.0,61663.0,61758.0,61835.0,61926.0,62077.0,62164.0,62198.0,62223.0,62304.0,62440.0,62537.0,62603.0,62678.0,62754.0,62811.0,62880.0,62930.0,63072.0,63229.0,63265.0,63315.0
5008391,70200.0,70267.0,70293.0,70331.0,70453.0,70540.0,70579.0,70657.0,70689.0,70731.0,70779.0,70845.0,70926.0,70977.0,71027.0,71097.0,71189.0,71269.0,71330.0,71401.0,71457.0,71511.0,71544.0,71579.0,71626.0,71669.0,71723.0,71767.0,71790.0,71844.0,71863.0,71898.0,71983.0,72010.0,72041.0,72110.0,72140.0,72254.0,72295.0,72318.0,72363.0,72431.0,72483.0,72545.0,72646.0,72701.0,72722.0,72738.0,72789.0,72877.0,72947.0,72986.0,73030.0,73074.0,73119.0,73173.0,73213.0,73268.0,73328.0,73355.0,73394.0
5008630,31200.0,31328.0,31378.0,31449.0,31619.0,31692.0,31725.0,31829.0,31873.0,31921.0,31976.0,32051.0,32128.0,32177.0,32223.0,32297.0,32371.0,32435.0,32499.0,32573.0,32632.0,32689.0,32740.0,32794.0,32851.0,32903.0,32969.0,33024.0,33053.0,33122.0,33146.0,33189.0,33294.0,33327.0,33364.0,33516.0,33557.0,33711.0,33765.0,33795.0,33854.0,33944.0,34009.0,34086.0,34214.0,34288.0,34317.0,34339.0,34409.0,34515.0,34571.0,34617.0,34669.0,34720.0,34769.0,34828.0,34872.0,34968.0,35074.0,35113.0,35169.0
5008633,50700.0,50787.0,50821.0,50870.0,51015.0,51090.0,51124.0,51208.0,51243.0,51288.0,51339.0,51410.0,51479.0,51523.0,51565.0,51644.0,51797.0,51930.0,51998.0,52077.0,52140.0,52198.0,52255.0,52315.0,52388.0,52455.0,52540.0,52594.0,52622.0,52689.0,52712.0,52754.0,52857.0,52889.0,52927.0,53020.0,53056.0,53193.0,53257.0,53293.0,53364.0,53470.0,53538.0,53619.0,53754.0,53847.0,53883.0,53910.0,53998.0,54133.0,54208.0,54260.0,54319.0,54378.0,54436.0,54506.0,54556.0,54657.0,54769.0,54800.0,54845.0
5008635,66300.0,66396.0,66433.0,66487.0,66670.0,66772.0,66819.0,66915.0,66955.0,67020.0,67094.0,67197.0,67294.0,67355.0,67414.0,67498.0,67746.0,67962.0,68044.0,68139.0,68215.0,68287.0,68339.0,68394.0,68461.0,68522.0,68599.0,68651.0,68678.0,68743.0,68767.0,68805.0,68899.0,68928.0,68963.0,69108.0,69150.0,69310.0,69368.0,69400.0,69463.0,69558.0,69635.0,69726.0,69877.0,69964.0,69998.0,70023.0,70104.0,70240.0,70337.0,70403.0,70478.0,70554.0,70611.0,70680.0,70730.0,70872.0,71029.0,71065.0,71115.0
5009262,27900.0,27979.0,28010.0,28054.0,28174.0,28233.0,28260.0,28313.0,28335.0,28370.0,28410.0,28465.0,28521.0,28557.0,28592.0,28657.0,28726.0,28786.0,28847.0,28917.0,28973.0,29025.0,29060.0,29097.0,29138.0,29176.0,29224.0,29270.0,29294.0,29351.0,29370.0,29402.0,29479.0,29503.0,29531.0,29659.0,29697.0,29840.0,29887.0,29914.0,29966.0,30044.0,30095.0,30156.0,30257.0,30318.0,30342.0,30360.0,30418.0,30482.0,30531.0,30571.0,30617.0,30663.0,30722.0,30793.0,30845.0,30958.0,31082.0,31109.0,31148.0
5009264,43200.0,43287.0,43321.0,43370.0,43515.0,43590.0,43624.0,43708.0,43743.0,43788.0,43839.0,43910.0,43979.0,44023.0,44065.0,44144.0,44297.0,44430.0,44498.0,44577.0,44640.0,44698.0,44755.0,44815.0,44888.0,44955.0,45040.0,45094.0,45122.0,45189.0,45212.0,45254.0,45357.0,45389.0,45427.0,45520.0,45556.0,45693.0,45757.0,45793.0,45864.0,45970.0,46038.0,46119.0,46254.0,46347.0,46383.0,46410.0,46498.0,46633.0,46708.0,46760.0,46819.0,46878.0,46936.0,47006.0,47056.0,47157.0,47269.0,47300.0,47345.0
5009266,55200.0,55296.0,55333.0,55387.0,55570.0,55672.0,55719.0,55815.0,55855.0,55920.0,55994.0,56097.0,56194.0,56255.0,56314.0,56398.0,56646.0,56862.0,56944.0,57039.0,57115.0,57187.0,57239.0,57294.0,57361.0,57422.0,57499.0,57551.0,57578.0,57643.0,57667.0,57705.0,57799.0,57828.0,57863.0,58008.0,58050.0,58210.0,58268.0,58300.0,58363.0,58458.0,58535.0,58626.0,58777.0,58864.0,58898.0,58923.0,59004.0,59140.0,59237.0,59303.0,59378.0,59454.0,59511.0,59580.0,59630.0,59772.0,59929.0,59965.0,60015.0
5009268,72000.0,72067.0,72093.0,72131.0,72253.0,72340.0,72379.0,72457.0,72489.0,72531.0,72579.0,72645.0,72726.0,72777.0,72827.0,72897.0,72989.0,73069.0,73130.0,73201.0,73257.0,73311.0,73344.0,73379.0,73426.0,73469.0,73523.0,73567.0,73590.0,73644.0,73663.0,73698.0,73783.0,73810.0,73841.0,73910.0,73940.0,74054.0,74095.0,74118.0,74163.0,74231.0,74283.0,74345.0,74446.0,74501.0,74522.0,74538.0,74589.0,74677.0,74747.0,74786.0,74830.0,74874.0,74919.0,74973.0,75013.0,75068.0,75128.0,75155.0,75194.0
5009270,80400.0,80464.0,80489.0,80525.0,80649.0,80725.0,80759.0,80822.0,80848.0,80886.0,80930.0,80990.0,81047.0,81083.0,81119.0,81188.0,81252.0,81308.0,81361.0,81422.0,81471.0,81516.0,81549.0,81583.0,81620.0,81654.0,81698.0,81739.0,81760.0,81810.0,81828.0,81860.0,81938.0,81962.0,81991.0,82052.0,82085.0,82210.0,82246.0,82266.0,82306.0,82366.0,82400.0,82440.0,82507.0,82557.0,82576.0,82591.0,82637.0,82699.0,82756.0,82787.0,82822.0,82858.0,82897.0,82944.0,82978.0,83026.0,83078.0,83102.0,83137.0
5009435,63600.0,63696.0,63733.0,63787.0,63970.0,64072.0,64119.0,64215.0,64255.0,64320.0,64394.0,64497.0,64594.0,64655.0,64714.0,64798.0,65046.0,65262.0,65344.0,65439.0,65515.0,65587.0,65639.0,65694.0,65761.0,65822.0,65899.0,65951.0,65978.0,66043.0,66067.0,66105.0,66199.0,66228.0,66263.0,66408.0,66450.0,66610.0,66668.0,66700.0,66763.0,66858.0,66935.0,67026.0,67177.0,67264.0,67298.0,67323.0,67404.0,67540.0,67637.0,67703.0,67778.0,67854.0,67911.0,67980.0,68030.0,68172.0,68329.0,68365.0,68415.0
