tripid,001_P,002_P,003_P,004_P,005_P,006_P,007_P,008_P,009_P,010_P,011_P,012_P,013_P,014_P,015_P,016_P,017_P,018_P,019_P,020_P,021_P,022_P,023_P,024_P,025_P,026_P,027_P,028_P,029_P,030_P,031_P,032_P,033_P,034_P,035_P,036_P,037_P,038_P,039_P,040_P,041_P,042_P,043_P,044_P
5016293,77400.0,77488.0,77596.0,77760.0,77820.0,77843.0,77880.0,78000.0,78060.0,78093.0,78124.0,78149.0,78180.0,78221.0,78272.0,78300.0,78358.0,78420.0,78452.0,78480.0,78540.0,78600.0,78659.0,78712.0,78752.0,78780.0,78809.0,78840.0,78920.0,78960.0,79029.0,79079.0,79176.0,79212.0,79273.0,79343.0,79371.0,79440.0,79487.0,79540.0,79589.0,79680.0,79803.0,79860.0
5017864,30600.0,30674.0,30765.0,30903.0,31022.0,31046.0,31085.0,31146.0,31177.0,31220.0,31261.0,31293.0,31333.0,31367.0,31409.0,31432.0,31462.0,31494.0,31513.0,31530.0,31578.0,31623.0,31681.0,31733.0,31772.0,31799.0,31821.0,31844.0,31925.0,31966.0,32028.0,32072.0,32158.0,32190.0,32244.0,32307.0,32332.0,32395.0,32446.0,32503.0,32556.0,32654.0,32836.0,32920.0
5017866,37800.0,37880.0,37979.0,38130.0,38192.0,38214.0,38250.0,38327.0,38415.0,38470.0,38522.0,38563.0,38612.0,38654.0,38706.0,38733.0,38793.0,38856.0,38890.0,38919.0,39010.0,39088.0,39179.0,39260.0,39321.0,39364.0,39387.0,39412.0,39485.0,39522.0,39598.0,39652.0,39758.0,39797.0,39864.0,39941.0,39972.0,40048.0,40145.0,40254.0,40355.0,40541.0,40763.0,40865.0
5017868,46800.0,46896.0,47015.0,47195.0,47261.0,47286.0,47327.0,47434.0,47488.0,47543.0,47595.0,47636.0,47686.0,47745.0,47818.0,47857.0,47917.0,47980.0,48004.0,48025.0,48112.0,48219.0,48304.0,48381.0,48438.0,48479.0,48509.0,48540.0,48605.0,48638.0,48707.0,48756.0,48852.0,48888.0,48948.0,49018.0,49046.0,49114.0,49175.0,49244.0,49308.0,49426.0,49621.0,49711.0
5017870,55800.0,55899.0,56021.0,56207.0,56305.0,56323.0,56354.0,56463.0,56548.0,56613.0,56674.0,56722.0,56781.0,56826.0,56882.0,56912.0,56957.0,57004.0,57033.0,57057.0,57126.0,57241.0,57320.0,57391.0,57445.0,57483.0,57510.0,57539.0,57630.0,57675.0,57750.0,57804.0,57909.0,57948.0,58014.0,58090.0,58121.0,58196.0,58263.0,58339.0,58409.0,58540.0,58781.0,58892.0
5017872,64800.0,64904.0,65032.0,65225.0,65311.0,65334.0,65372.0,65469.0,65577.0,65617.0,65655.0,65685.0,65720.0,65753.0,65795.0,65817.0,65876.0,65938.0,65951.0,65963.0,66037.0,66110.0,66179.0,66241.0,66287.0,66320.0,66337.0,66355.0,66422.0,66456.0,66529.0,66581.0,66683.0,66721.0,66785.0,66859.0,66889.0,66961.0,67014.0,67074.0,67129.0,67231.0,67349.0,67403.0
5017874,74700.0,74807.0,74939.0,75138.0,75246.0,75267.0,75301.0,75408.0,75491.0,75538.0,75582.0,75617.0,75660.0,75702.0,75754.0,75781.0,75854.0,75931.0,75953.0,75972.0,76024.0,76120.0,76186.0,76245.0,76289.0,76320.0,76351.0,76384.0,76464.0,76504.0,76571.0,76619.0,76713.0,76748.0,76807.0,76875.0,76902.0,76970.0,77021.0,77079.0,77132.0,77231.0,77405.0,77485.0
5017876,84000.0,84088.0,84196.0,84360.0,84420.0,84443.0,84480.0,84600.0,84660.0,84693.0,84724.0,84749.0,84780.0,84821.0,84872.0,84900.0,84958.0,85020.0,85052.0,85080.0,85140.0,85200.0,85259.0,85312.0,85352.0,85380.0,85409.0,85440.0,85520.0,85560.0,85629.0,85679.0,85776.0,85812.0,85873.0,85943.0,85971.0,86040.0,86087.0,86140.0,86189.0,86280.0,86403.0,86460.0
5084855,23100.0,23148.0,23207.0,23296.0,23372.0,23386.0,23408.0,23509.0,23615.0,23651.0,23685.0,23712.0,23743.0,23772.0,23808.0,23827.0,23866.0,23908.0,23924.0,23937.0,23971.0,24014.0,24074.0,24128.0,24169.0,24198.0,24217.0,24238.0,24297.0,24326.0,24384.0,24426.0,24507.0,24537.0,24588.0,24647.0,24671.0,24730.0,24772.0,24819.0,24863.0,24945.0,25096.0,25166.0
5084857,33300.0,33369.0,33455.0,33585.0,33651.0,33675.0,33714.0,33879.0,33974.0,34027.0,34077.0,34116.0,34164.0,34198.0,34240.0,34262.0,34330.0,34401.0,34421.0,34439.0,34480.0,34554.0,34622.0,34683.0,34729.0,34760.0,34784.0,34809.0,34872.0,34904.0,34963.0,35005.0,35087.0,35118.0,35170.0,35230.0,35254.0,35313.0,35360.0,35413.0,35462.0,35551.0,35711.0,35784.0
5084859,42300.0,42390.0,42501.0,42670.0,42765.0,42782.0,42811.0,42913.0,42991.0,43045.0,43096.0,43136.0,43185.0,43227.0,43279.0,43307.0,43365.0,43427.0,43445.0,43460.0,43514.0,43583.0,43653.0,43716.0,43763.0,43796.0,43820.0,43845.0,43908.0,43940.0,44009.0,44058.0,44154.0,44190.0,44250.0,44320.0,44348.0,44416.0,44469.0,44529.0,44584.0,44686.0,44857.0,44935.0
5084861,51300.0,51397.0,51516.0,51696.0,51788.0,51814.0,51856.0,52002.0,52093.0,52153.0,52209.0,52254.0,52308.0,52353.0,52409.0,52438.0,52503.0,52571.0,52591.0,52609.0,52672.0,52767.0,52846.0,52917.0,52971.0,53009.0,53040.0,53072.0,53157.0,53199.0,53277.0,53333.0,53442.0,53483.0,53552.0,53631.0,53663.0,53742.0,53803.0,53871.0,53934.0,54052.0,54231.0,54313.0
5084863,60600.0,60704.0,60832.0,61026.0,61108.0,61143.0,61202.0,61439.0,61552.0,61648.0,61739.0,61811.0,61899.0,61960.0,62036.0,62076.0,62133.0,62194.0,62227.0,62255.0,62354.0,62452.0,62579.0,62693.0,62779.0,62840.0,62873.0,62909.0,63017.0,63071.0,63149.0,63205.0,63314.0,63354.0,63422.0,63501.0,63533.0,63610.0,63675.0,63748.0,63816.0,63940.0,64143.0,64237.0
5086593,41400.0,41502.0,41628.0,41820.0,41940.0,41963.0,42000.0,42060.0,42120.0,42170.0,42217.0,42254.0,42300.0,42341.0,42392.0,42420.0,42478.0,42540.0,42572.0,42600.0,42660.0,42720.0,42779.0,42832.0,42872.0,42900.0,42929.0,42960.0,43040.0,43080.0,43141.0,43184.0,43269.0,43300.0,43353.0,43414.0,43439.0,43500.0,43559.0,43625.0,43686.0,43800.0,43923.0,43980.0
5086595,48600.0,48708.0,48841.0,49042.0,49120.0,49152.0,49204.0,49332.0,49385.0,49448.0,49508.0,49555.0,49613.0,49665.0,49730.0,49764.0,49793.0,49824.0,49845.0,49863.0,49944.0,50066.0,50129.0,50185.0,50227.0,50257.0,50286.0,50317.0,50402.0,50445.0,50537.0,50603.0,50731.0,50779.0,50860.0,50953.0,50990.0,51081.0,51135.0,51195.0,51251.0,51355.0,51546.0,51634.0
5086597,55800.0,55902.0,56028.0,56219.0,56285.0,56307.0,56344.0,56547.0,56672.0,56744.0,56812.0,56866.0,56931.0,56971.0,57021.0,57048.0,57117.0,57190.0,57206.0,57220.0,57254.0,57325.0,57406.0,57479.0,57533.0,57571.0,57600.0,57631.0,57685.0,57712.0,57791.0,57848.0,57958.0,57999.0,58068.0,58148.0,58180.0,58258.0,58304.0,58356.0,58404.0,58493.0,58692.0,58783.0
5086599,63000.0,63102.0,63228.0,63420.0,63540.0,63585.0,63660.0,63780.0,64020.0,64053.0,64084.0,64109.0,64140.0,64181.0,64232.0,64260.0,64318.0,64380.0,64412.0,64440.0,64500.0,64560.0,64639.0,64710.0,64763.0,64800.0,64829.0,64860.0,64940.0,64980.0,65049.0,65099.0,65196.0,65232.0,65293.0,65363.0,65391.0,65460.0,65519.0,65585.0,65646.0,65760.0,65883.0,65940.0
5086601,70200.0,70298.0,70419.0,70602.0,70713.0,70730.0,70759.0,70860.0,70899.0,70950.0,70999.0,71037.0,71084.0,71116.0,71155.0,71176.0,71240.0,71308.0,71326.0,71341.0,71388.0,71449.0,71516.0,71576.0,71621.0,71652.0,71683.0,71715.0,71790.0,71828.0,71901.0,71953.0,72055.0,72093.0,72157.0,72231.0,72261.0,72332.0,72382.0,72438.0,72490.0,72588.0,72730.0,72796.0
5086603,77400.0,77502.0,77628.0,77820.0,77940.0,77963.0,78000.0,78120.0,78180.0,78213.0,78244.0,78269.0,78300.0,78321.0,78347.0,78360.0,78389.0,78420.0,78452.0,78480.0,78540.0,78600.0,78659.0,78712.0,78752.0,78780.0,78809.0,78840.0,78920.0,78960.0,79029.0,79079.0,79176.0,79212.0,79273.0,79343.0,79371.0,79440.0,79487.0,79540.0,79589.0,79680.0,79803.0,79860.0
5086605,84600.0,84702.0,84828.0,85020.0,85140.0,85163.0,85200.0,85320.0,85380.0,85413.0,85444.0,85469.0,85500.0,85521.0,85547.0,85560.0,85589.0,85620.0,85652.0,85680.0,85740.0,85800.0,85859.0,85912.0,85952.0,85980.0,86009.0,86040.0,86120.0,86160.0,86229.0,86279.0,86376.0,86412.0,86473.0,86543.0,86571.0,86640.0,86687.0,86740.0,86789.0,86880.0,87003.0,87060.0
5088342,27900.0,27967.0,28049.0,28174.0,28243.0,28267.0,28307.0,28512.0,28609.0,28665.0,28717.0,28758.0,28809.0,28844.0,28888.0,28911.0,28959.0,29010.0,29031.0,29049.0,29130.0,29198.0,29280.0,29354.0,29409.0,29448.0,29468.0,29490.0,29610.0,29670.0,29752.0,29811.0,29926.0,29969.0,30041.0,30125.0,30158.0,30241.0,30314.0,30397.0,30474.0,30615.0,30767.0,30837.0
5088344,56700.0,56797.0,56917.0,57099.0,57188.0,57211.0,57250.0,57434.0,57520.0,57589.0,57654.0,57705.0,57768.0,57826.0,57898.0,57936.0,57996.0,58060.0,58114.0,58160.0,58266.0,58384.0,58495.0,58595.0,58670.0,58723.0,58756.0,58792.0,58886.0,58933.0,59020.0,59082.0,59203.0,59248.0,59324.0,59412.0,59447.0,59534.0,59600.0,59675.0,59744.0,59872.0,60072.0,60164.0
5088346,65700.0,65798.0,65919.0,66101.0,66172.0,66208.0,66269.0,66515.0,66612.0,66684.0,66752.0,66805.0,66870.0,66929.0,67003.0,67043.0,67102.0,67165.0,67194.0,67218.0,67302.0,67397.0,67505.0,67602.0,67675.0,67726.0,67758.0,67792.0,67883.0,67929.0,68000.0,68051.0,68150.0,68187.0,68249.0,68321.0,68350.0,68420.0,68473.0,68533.0,68588.0,68691.0,68849.0,68922.0
5088348,78000.0,78081.0,78181.0,78332.0,78417.0,78436.0,78468.0,78556.0,78611.0,78657.0,78700.0,78734.0,78776.0,78818.0,78870.0,78897.0,78950.0,79006.0,79024.0,79039.0,79089.0,79147.0,79208.0,79263.0,79304.0,79332.0,79359.0,79388.0,79467.0,79506.0,79568.0,79613.0,79700.0,79732.0,79787.0,79850.0,79875.0,79938.0,79982.0,80031.0,80077.0,80161.0,80304.0,80370.0
5089651,24900.0,24948.0,25007.0,25096.0,25172.0,25186.0,25208.0,25309.0,25415.0,25451.0,25485.0,25512.0,25543.0,25572.0,25608.0,25627.0,25666.0,25708.0,25724.0,25737.0,25771.0,25814.0,25874.0,25928.0,25969.0,25998.0,26017.0,26038.0,26097.0,26126.0,26184.0,26226.0,26307.0,26337.0,26388.0,26447.0,26471.0,26530.0,26572.0,26619.0,26663.0,26745.0,26896.0,26966.0
5090219,35100.0,35169.0,35255.0,35385.0,35451.0,35475.0,35514.0,35679.0,35774.0,35827.0,35877.0,35916.0,35964.0,35998.0,36040.0,36062.0,36130.0,36201.0,36221.0,36239.0,36280.0,36354.0,36422.0,36483.0,36529.0,36560.0,36584.0,36609.0,36672.0,36704.0,36763.0,36805.0,36887.0,36918.0,36970.0,37030.0,37054.0,37113.0,37160.0,37213.0,37262.0,37351.0,37511.0,37584.0
5090221,44100.0,44197.0,44316.0,44496.0,44588.0,44614.0,44656.0,44802.0,44893.0,44953.0,45009.0,45054.0,45108.0,45153.0,45209.0,45238.0,45303.0,45371.0,45391.0,45409.0,45472.0,45567.0,45646.0,45717.0,45771.0,45809.0,45840.0,45872.0,45957.0,45999.0,46077.0,46133.0,46242.0,46283.0,46352.0,46431.0,46463.0,46542.0,46603.0,46671.0,46734.0,46852.0,47031.0,47113.0
5090223,53100.0,53197.0,53316.0,53496.0,53588.0,53614.0,53656.0,53802.0,53893.0,53953.0,54009.0,54054.0,54108.0,54153.0,54209.0,54238.0,54303.0,54371.0,54391.0,54409.0,54472.0,54567.0,54646.0,54717.0,54771.0,54809.0,54840.0,54872.0,54957.0,54999.0,55077.0,55133.0,55242.0,55283.0,55352.0,55431.0,55463.0,55542.0,55603.0,55671.0,55734.0,55852.0,56031.0,56113.0
5090225,61500.0,61604.0,61732.0,61926.0,62008.0,62043.0,62102.0,62339.0,62452.0,62548.0,62639.0,62711.0,62799.0,62860.0,62936.0,62976.0,63033.0,63094.0,63127.0,63155.0,63254.0,63352.0,63479.0,63593.0,63679.0,63740.0,63773.0,63809.0,63917.0,63971.0,64049.0,64105.0,64214.0,64254.0,64322.0,64401.0,64433.0,64510.0,64575.0,64648.0,64716.0,64840.0,65043.0,65137.0
5090227,71100.0,71195.0,71313.0,71491.0,71579.0,71601.0,71638.0,71735.0,71828.0,71877.0,71923.0,71959.0,72004.0,72049.0,72106.0,72136.0,72196.0,72259.0,72287.0,72311.0,72386.0,72454.0,72532.0,72602.0,72655.0,72692.0,72723.0,72755.0,72852.0,72900.0,72967.0,73015.0,73108.0,73143.0,73202.0,73270.0,73297.0,73362.0,73408.0,73459.0,73507.0,73595.0,73743.0,73811.0
5090229,81000.0,81081.0,81181.0,81332.0,81417.0,81436.0,81468.0,81556.0,81611.0,81657.0,81700.0,81734.0,81776.0,81818.0,81870.0,81897.0,81950.0,82006.0,82024.0,82039.0,82089.0,82147.0,82208.0,82263.0,82304.0,82332.0,82359.0,82388.0,82467.0,82506.0,82568.0,82613.0,82700.0,82732.0,82787.0,82850.0,82875.0,82938.0,82982.0,83031.0,83077.0,83161.0,83304.0,83370.0
5091802,62400.0,62504.0,62632.0,62826.0,62908.0,62943.0,63002.0,63239.0,63352.0,63448.0,63539.0,63611.0,63699.0,63760.0,63836.0,63876.0,63933.0,63994.0,64027.0,64055.0,64154.0,64252.0,64379.0,64493.0,64579.0,64640.0,64673.0,64709.0,64817.0,64871.0,64949.0,65005.0,65114.0,65154.0,65222.0,65301.0,65333.0,65410.0,65475.0,65548.0,65616.0,65740.0,65943.0,66037.0
5091804,73200.0,73295.0,73413.0,73591.0,73679.0,73701.0,73738.0,73835.0,73928.0,73977.0,74023.0,74059.0,74104.0,74149.0,74206.0,74236.0,74296.0,74359.0,74387.0,74411.0,74486.0,74554.0,74632.0,74702.0,74755.0,74792.0,74823.0,74855.0,74952.0,75000.0,75067.0,75115.0,75208.0,75243.0,75302.0,75370.0,75397.0,75462.0,75508.0,75559.0,75607.0,75695.0,75843.0,75911.0
5093441,64200.0,64298.0,64419.0,64601.0,64672.0,64708.0,64769.0,65015.0,65112.0,65184.0,65252.0,65305.0,65370.0,65429.0,65503.0,65543.0,65602.0,65665.0,65694.0,65718.0,65802.0,65897.0,66005.0,66102.0,66175.0,66226.0,66258.0,66292.0,66383.0,66429.0,66500.0,66551.0,66650.0,66687.0,66749.0,66821.0,66850.0,66920.0,66973.0,67033.0,67088.0,67191.0,67349.0,67422.0
5094554,29700.0,29767.0,29849.0,29974.0,30043.0,30067.0,30107.0,30312.0,30409.0,30465.0,30517.0,30558.0,30609.0,30644.0,30688.0,30711.0,30759.0,30810.0,30831.0,30849.0,30930.0,30998.0,31080.0,31154.0,31209.0,31248.0,31268.0,31290.0,31410.0,31470.0,31552.0,31611.0,31726.0,31769.0,31841.0,31925.0,31958.0,32041.0,32114.0,32197.0,32274.0,32415.0,32567.0,32637.0
5094556,38700.0,38790.0,38901.0,39070.0,39165.0,39182.0,39211.0,39313.0,39391.0,39445.0,39496.0,39536.0,39585.0,39627.0,39679.0,39707.0,39765.0,39827.0,39845.0,39860.0,39914.0,39983.0,40053.0,40116.0,40163.0,40196.0,40220.0,40245.0,40308.0,40340.0,40409.0,40458.0,40554.0,40590.0,40650.0,40720.0,40748.0,40816.0,40869.0,40929.0,40984.0,41086.0,41257.0,41335.0
5094558,47700.0,47797.0,47916.0,48096.0,48188.0,48214.0,48256.0,48402.0,48493.0,48553.0,48609.0,48654.0,48708.0,48753.0,48809.0,48838.0,48903.0,48971.0,48991.0,49009.0,49072.0,49167.0,49246.0,49317.0,49371.0,49409.0,49440.0,49472.0,49557.0,49599.0,49677.0,49733.0,49842.0,49883.0,49952.0,50031.0,50063.0,50142.0,50203.0,50271.0,50334.0,50452.0,50631.0,50713.0
5094560,59700.0,59797.0,59917.0,60099.0,60188.0,60211.0,60250.0,60434.0,60520.0,60589.0,60654.0,60705.0,60768.0,60826.0,60898.0,60936.0,60996.0,61060.0,61114.0,61160.0,61266.0,61384.0,61495.0,61595.0,61670.0,61723.0,61756.0,61792.0,61886.0,61933.0,62020.0,62082.0,62203.0,62248.0,62324.0,62412.0,62447.0,62534.0,62600.0,62675.0,62744.0,62872.0,63072.0,63164.0
5094562,69300.0,69395.0,69513.0,69691.0,69779.0,69801.0,69838.0,69935.0,70028.0,70077.0,70123.0,70159.0,70204.0,70249.0,70306.0,70336.0,70396.0,70459.0,70487.0,70511.0,70586.0,70654.0,70732.0,70802.0,70855.0,70892.0,70923.0,70955.0,71052.0,71100.0,71167.0,71215.0,71308.0,71343.0,71402.0,71470.0,71497.0,71562.0,71608.0,71659.0,71707.0,71795.0,71943.0,72011.0
5096429,37800.0,37902.0,38028.0,38220.0,38340.0,38363.0,38400.0,38460.0,38520.0,38570.0,38617.0,38654.0,38700.0,38741.0,38792.0,38820.0,38878.0,38940.0,38972.0,39000.0,39060.0,39120.0,39179.0,39232.0,39272.0,39300.0,39329.0,39360.0,39440.0,39480.0,39541.0,39584.0,39669.0,39700.0,39753.0,39814.0,39839.0,39900.0,39959.0,40025.0,40086.0,40200.0,40323.0,40380.0
5096431,45000.0,45108.0,45241.0,45442.0,45520.0,45552.0,45604.0,45732.0,45785.0,45848.0,45908.0,45955.0,46013.0,46065.0,46130.0,46164.0,46193.0,46224.0,46245.0,46263.0,46344.0,46466.0,46529.0,46585.0,46627.0,46657.0,46686.0,46717.0,46802.0,46845.0,46937.0,47003.0,47131.0,47179.0,47260.0,47353.0,47390.0,47481.0,47535.0,47595.0,47651.0,47755.0,47946.0,48034.0
5096433,52200.0,52308.0,52441.0,52642.0,52720.0,52752.0,52804.0,52932.0,52985.0,53048.0,53108.0,53155.0,53213.0,53265.0,53330.0,53364.0,53393.0,53424.0,53445.0,53463.0,53544.0,53666.0,53729.0,53785.0,53827.0,53857.0,53886.0,53917.0,54002.0,54045.0,54137.0,54203.0,54331.0,54379.0,54460.0,54553.0,54590.0,54681.0,54735.0,54795.0,54851.0,54955.0,55146.0,55234.0
5096435,59400.0,59502.0,59628.0,59819.0,59885.0,59907.0,59944.0,60147.0,60272.0,60344.0,60412.0,60466.0,60531.0,60571.0,60621.0,60648.0,60717.0,60790.0,60806.0,60820.0,60854.0,60925.0,61006.0,61079.0,61133.0,61171.0,61200.0,61231.0,61285.0,61312.0,61391.0,61448.0,61558.0,61599.0,61668.0,61748.0,61780.0,61858.0,61904.0,61956.0,62004.0,62093.0,62292.0,62383.0
5096437,66600.0,66690.0,66801.0,66969.0,67031.0,67048.0,67076.0,67136.0,67234.0,67283.0,67329.0,67365.0,67409.0,67457.0,67517.0,67548.0,67574.0,67602.0,67616.0,67628.0,67672.0,67728.0,67800.0,67865.0,67914.0,67949.0,67977.0,68006.0,68095.0,68140.0,68207.0,68255.0,68349.0,68384.0,68443.0,68511.0,68538.0,68606.0,68652.0,68704.0,68752.0,68843.0,68985.0,69051.0
5096439,73800.0,73898.0,74019.0,74202.0,74313.0,74330.0,74359.0,74460.0,74499.0,74550.0,74599.0,74637.0,74684.0,74716.0,74755.0,74776.0,74840.0,74908.0,74926.0,74941.0,74988.0,75049.0,75116.0,75176.0,75221.0,75252.0,75283.0,75315.0,75390.0,75428.0,75501.0,75553.0,75655.0,75693.0,75757.0,75831.0,75861.0,75932.0,75982.0,76038.0,76090.0,76188.0,76330.0,76396.0
5096441,81000.0,81102.0,81228.0,81420.0,81540.0,81563.0,81600.0,81720.0,81780.0,81813.0,81844.0,81869.0,81900.0,81921.0,81947.0,81960.0,81989.0,82020.0,82052.0,82080.0,82140.0,82200.0,82259.0,82312.0,82352.0,82380.0,82409.0,82440.0,82520.0,82560.0,82629.0,82679.0,82776.0,82812.0,82873.0,82943.0,82971.0,83040.0,83087.0,83140.0,83189.0,83280.0,83403.0,83460.0
5096996,26100.0,26148.0,26207.0,26296.0,26372.0,26386.0,26408.0,26509.0,26615.0,26651.0,26685.0,26712.0,26743.0,26772.0,26808.0,26827.0,26866.0,26908.0,26924.0,26937.0,26971.0,27014.0,27074.0,27128.0,27169.0,27198.0,27217.0,27238.0,27297.0,27326.0,27384.0,27426.0,27507.0,27537.0,27588.0,27647.0,27671.0,27730.0,27772.0,27819.0,27863.0,27945.0,28096.0,28166.0
5096998,36900.0,36990.0,37101.0,37270.0,37365.0,37382.0,37411.0,37513.0,37591.0,37645.0,37696.0,37736.0,37785.0,37827.0,37879.0,37907.0,37965.0,38027.0,38045.0,38060.0,38114.0,38183.0,38253.0,38316.0,38363.0,38396.0,38420.0,38445.0,38508.0,38540.0,38609.0,38658.0,38754.0,38790.0,38850.0,38920.0,38948.0,39016.0,39069.0,39129.0,39184.0,39286.0,39457.0,39535.0
5097000,45900.0,45997.0,46116.0,46296.0,46388.0,46414.0,46456.0,46602.0,46693.0,46753.0,46809.0,46854.0,46908.0,46953.0,47009.0,47038.0,47103.0,47171.0,47191.0,47209.0,47272.0,47367.0,47446.0,47517.0,47571.0,47609.0,47640.0,47672.0,47757.0,47799.0,47877.0,47933.0,48042.0,48083.0,48152.0,48231.0,48263.0,48342.0,48403.0,48471.0,48534.0,48652.0,48831.0,48913.0
5097002,54900.0,54997.0,55117.0,55299.0,55388.0,55411.0,55450.0,55634.0,55720.0,55789.0,55854.0,55905.0,55968.0,56026.0,56098.0,56136.0,56196.0,56260.0,56314.0,56360.0,56466.0,56584.0,56695.0,56795.0,56870.0,56923.0,56956.0,56992.0,57086.0,57133.0,57220.0,57282.0,57403.0,57448.0,57524.0,57612.0,57647.0,57734.0,57800.0,57875.0,57944.0,58072.0,58272.0,58364.0
5097004,63300.0,63404.0,63532.0,63726.0,63808.0,63843.0,63902.0,64139.0,64252.0,64348.0,64439.0,64511.0,64599.0,64660.0,64736.0,64776.0,64833.0,64894.0,64927.0,64955.0,65054.0,65152.0,65279.0,65393.0,65479.0,65540.0,65573.0,65609.0,65717.0,65771.0,65849.0,65905.0,66014.0,66054.0,66122.0,66201.0,66233.0,66310.0,66375.0,66448.0,66516.0,66640.0,66843.0,66937.0
5097005,75600.0,75681.0,75781.0,75932.0,76017.0,76036.0,76068.0,76156.0,76211.0,76257.0,76300.0,76334.0,76376.0,76418.0,76470.0,76497.0,76550.0,76606.0,76624.0,76639.0,76689.0,76747.0,76808.0,76863.0,76904.0,76932.0,76959.0,76988.0,77067.0,77106.0,77168.0,77213.0,77300.0,77332.0,77387.0,77450.0,77475.0,77538.0,77582.0,77631.0,77677.0,77761.0,77904.0,77970.0
5097007,84000.0,84081.0,84181.0,84332.0,84417.0,84436.0,84468.0,84556.0,84611.0,84657.0,84700.0,84734.0,84776.0,84818.0,84870.0,84897.0,84950.0,85006.0,85024.0,85039.0,85089.0,85147.0,85208.0,85263.0,85304.0,85332.0,85359.0,85388.0,85467.0,85506.0,85568.0,85613.0,85700.0,85732.0,85787.0,85850.0,85875.0,85938.0,85982.0,86031.0,86077.0,86161.0,86304.0,86370.0
5098724,22200.0,22248.0,22307.0,22396.0,22472.0,22486.0,22508.0,22609.0,22715.0,22751.0,22785.0,22812.0,22843.0,22872.0,22908.0,22927.0,22966.0,23008.0,23024.0,23037.0,23071.0,23114.0,23174.0,23228.0,23269.0,23298.0,23317.0,23338.0,23397.0,23426.0,23484.0,23526.0,23607.0,23637.0,23688.0,23747.0,23771.0,23830.0,23872.0,23919.0,23963.0,24045.0,24196.0,24266.0
5098726,31500.0,31567.0,31649.0,31774.0,31843.0,31867.0,31907.0,32112.0,32209.0,32265.0,32317.0,32358.0,32409.0,32444.0,32488.0,32511.0,32559.0,32610.0,32631.0,32649.0,32730.0,32798.0,32880.0,32954.0,33009.0,33048.0,33068.0,33090.0,33210.0,33270.0,33352.0,33411.0,33526.0,33569.0,33641.0,33725.0,33758.0,33841.0,33914.0,33997.0,34074.0,34215.0,34367.0,34437.0
5098728,40500.0,40590.0,40701.0,40870.0,40965.0,40982.0,41011.0,41113.0,41191.0,41245.0,41296.0,41336.0,41385.0,41427.0,41479.0,41507.0,41565.0,41627.0,41645.0,41660.0,41714.0,41783.0,41853.0,41916.0,41963.0,41996.0,42020.0,42045.0,42108.0,42140.0,42209.0,42258.0,42354.0,42390.0,42450.0,42520.0,42548.0,42616.0,42669.0,42729.0,42784.0,42886.0,43057.0,43135.0
5098730,49500.0,49597.0,49716.0,49896.0,49988.0,50014.0,50056.0,50202.0,50293.0,50353.0,50409.0,50454.0,50508.0,50553.0,50609.0,50638.0,50703.0,50771.0,50791.0,50809.0,50872.0,50967.0,51046.0,51117.0,51171.0,51209.0,51240.0,51272.0,51357.0,51399.0,51477.0,51533.0,51642.0,51683.0,51752.0,51831.0,51863.0,51942.0,52003.0,52071.0,52134.0,52252.0,52431.0,52513.0
5098732,58500.0,58597.0,58717.0,58899.0,58988.0,59011.0,59050.0,59234.0,59320.0,59389.0,59454.0,59505.0,59568.0,59626.0,59698.0,59736.0,59796.0,59860.0,59914.0,59960.0,60066.0,60184.0,60295.0,60395.0,60470.0,60523.0,60556.0,60592.0,60686.0,60733.0,60820.0,60882.0,61003.0,61048.0,61124.0,61212.0,61247.0,61334.0,61400.0,61475.0,61544.0,61672.0,61872.0,61964.0
5098734,67500.0,67598.0,67719.0,67901.0,67972.0,68008.0,68069.0,68315.0,68412.0,68484.0,68552.0,68605.0,68670.0,68729.0,68803.0,68843.0,68902.0,68965.0,68994.0,69018.0,69102.0,69197.0,69305.0,69402.0,69475.0,69526.0,69558.0,69592.0,69683.0,69729.0,69800.0,69851.0,69950.0,69987.0,70049.0,70121.0,70150.0,70220.0,70273.0,70333.0,70388.0,70491.0,70649.0,70722.0
5100944,26100.0,26148.0,26207.0,26296.0,26372.0,26386.0,26408.0,26509.0,26615.0,26651.0,26685.0,26712.0,26743.0,26772.0,26808.0,26827.0,26866.0,26908.0,26924.0,26937.0,26971.0,27014.0,27074.0,27128.0,27169.0,27198.0,27217.0,27238.0,27297.0,27326.0,27384.0,27426.0,27507.0,27537.0,27588.0,27647.0,27671.0,27730.0,27772.0,27819.0,27863.0,27945.0,28096.0,28166.0
5100946,36900.0,36990.0,37101.0,37270.0,37365.0,37382.0,37411.0,37513.0,37591.0,37645.0,37696.0,37736.0,37785.0,37827.0,37879.0,37907.0,37965.0,38027.0,38045.0,38060.0,38114.0,38183.0,38253.0,38316.0,38363.0,38396.0,38420.0,38445.0,38508.0,38540.0,38609.0,38658.0,38754.0,38790.0,38850.0,38920.0,38948.0,39016.0,39069.0,39129.0,39184.0,39286.0,39457.0,39535.0
